Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Similarity_Groups	Source_Qualification	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration	Scope	Disposition	Language_ID	Dialect_ID	Citation	Installed_Count	Entry_Keys
194	fly!, it flew	RAS	Rasabeda L. Bonda	44	39	6	ud̪ugani	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 39, item 194, Rasabeda L. Bonda]	0	
194	fly!, it flew	GUT	Tikrapada Gadaba	44	39	7	mɛiʋd̪eigʊ | ʊd̪ei	2|2	two group-2 responses printed on consecutive lines for the same two-line GUT label	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gu		mathew2022bonda-further[Appendix A, printed p. 39, item 194, Tikrapada Gadaba]	0	
194	fly!, it flew	BIA	Biapada U. Didayi	44	39	8	t̪hulie	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gt		mathew2022bonda-further[Appendix A, printed p. 39, item 194, Biapada U. Didayi]	0	
194	fly!, it flew	PAR	Kinumun Parenga Parja	44	39	9	ud̪eɪ	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	go		mathew2022bonda-further[Appendix A, printed p. 39, item 194, Kinumun Parenga Parja]	0	
194	fly!, it flew	RON	Malenga Rona Desiya	44	39	10	ɛt̪eurlɛ	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	AdivasiOriya		mathew2022bonda-further[Appendix A, printed p. 39, item 194, Malenga Rona Desiya]	0	
194	fly!, it flew	ODI	Cuttack Oriya	44	39	11	udutʃi	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	Or		mathew2022bonda-further[Appendix A, printed p. 39, item 194, Cuttack Oriya]	0	
195	walk!, he walked	POD	Podeiguda U. Bonda	44	39	1	uriŋ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-podeiguda-u-bonda	mathew2022bonda-further[Appendix A, printed p. 39, item 195, Podeiguda U. Bonda]	1	bonda-further-2022:p044:i195:POD:a1
195	walk!, he walked	BON	Bondapada U. Bonda	44	39	2	uriŋ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-bondapada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 39, item 195, Bondapada U. Bonda]	1	bonda-further-2022:p044:i195:BON:a1
195	walk!, he walked	DUM	Dumripada U. Bonda	44	39	3	uriŋ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	checked_replacement_target	source-local target staging	re	sil-bonda-didayi-1997-dumripada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 39, item 195, Dumripada U. Bonda]	1	bonda-further-2022:p044:i195:DUM:a1
195	walk!, he walked	KAD	Kadamguda L. Bonda	44	39	4	uriŋ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 39, item 195, Kadamguda L. Bonda]	0	
195	walk!, he walked	KEN	Kendhuguda L. Bonda	44	39	5	uriŋ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 39, item 195, Kendhuguda L. Bonda]	0	
195	walk!, he walked	RAS	Rasabeda L. Bonda	44	39	6	uriŋ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 39, item 195, Rasabeda L. Bonda]	0	
195	walk!, he walked	GUT	Tikrapada Gadaba	44	39	7	əŋsʊŋ:ɛ | mɛiəŋsʊŋgu	2|2	two group-2 responses printed on consecutive lines for the same two-line GUT label	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gu		mathew2022bonda-further[Appendix A, printed p. 39, item 195, Tikrapada Gadaba]	0	
195	walk!, he walked	BIA	Biapada U. Didayi	44	39	8	olaiŋ	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gt		mathew2022bonda-further[Appendix A, printed p. 39, item 195, Biapada U. Didayi]	0	
195	walk!, he walked	PAR	Kinumun Parenga Parja	44	39	9	od̪ɪŋ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	go		mathew2022bonda-further[Appendix A, printed p. 39, item 195, Kinumun Parenga Parja]	0	
195	walk!, he walked	RON	Malenga Rona Desiya	44	39	10	seɪnd̪lɛ	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	AdivasiOriya		mathew2022bonda-further[Appendix A, printed p. 39, item 195, Malenga Rona Desiya]	0	
195	walk!, he walked	ODI	Cuttack Oriya	44	39	11	tʃalibɑʔ	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	Or		mathew2022bonda-further[Appendix A, printed p. 39, item 195, Cuttack Oriya]	0	
196	run!, he ran	POD	Podeiguda U. Bonda	45	40	1	ur	7		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-podeiguda-u-bonda	mathew2022bonda-further[Appendix A, printed p. 40, item 196, Podeiguda U. Bonda]	1	bonda-further-2022:p045:i196:POD:a1
196	run!, he ran	BON	Bondapada U. Bonda	45	40	2	ur	7		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-bondapada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 40, item 196, Bondapada U. Bonda]	1	bonda-further-2022:p045:i196:BON:a1
196	run!, he ran	DUM	Dumripada U. Bonda	45	40	3	ur	7		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	checked_replacement_target	source-local target staging	re	sil-bonda-didayi-1997-dumripada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 40, item 196, Dumripada U. Bonda]	1	bonda-further-2022:p045:i196:DUM:a1
196	run!, he ran	KAD	Kadamguda L. Bonda	45	40	4	ur	7		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 40, item 196, Kadamguda L. Bonda]	0	
196	run!, he ran	KEN	Kendhuguda L. Bonda	45	40	5	ur	7		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 40, item 196, Kendhuguda L. Bonda]	0	
196	run!, he ran	RAS	Rasabeda L. Bonda	45	40	6	ur	7		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 40, item 196, Rasabeda L. Bonda]	0	
196	run!, he ran	GUT	Tikrapada Gadaba	45	40	7	mɛid̪ʊŋgu | d̪ʊe	2|3	two responses printed on separate group-2 and group-3 lines for the same two-line GUT label	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gu		mathew2022bonda-further[Appendix A, printed p. 40, item 196, Tikrapada Gadaba]	0	
196	run!, he ran	BIA	Biapada U. Didayi	45	40	8	ɪr	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gt		mathew2022bonda-further[Appendix A, printed p. 40, item 196, Biapada U. Didayi]	0	
196	run!, he ran	PAR	Kinumun Parenga Parja	45	40	9	jo	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	go		mathew2022bonda-further[Appendix A, printed p. 40, item 196, Kinumun Parenga Parja]	0	
196	run!, he ran	RON	Malenga Rona Desiya	45	40	10	se pelɛjlɛ	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	AdivasiOriya		mathew2022bonda-further[Appendix A, printed p. 40, item 196, Malenga Rona Desiya]	0	
196	run!, he ran	ODI	Cuttack Oriya	45	40	11	doudibɑ	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	Or		mathew2022bonda-further[Appendix A, printed p. 40, item 196, Cuttack Oriya]	0	
197	go!, he went	POD	Podeiguda U. Bonda	45	40	1	ujɑ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-podeiguda-u-bonda	mathew2022bonda-further[Appendix A, printed p. 40, item 197, Podeiguda U. Bonda]	1	bonda-further-2022:p045:i197:POD:a1
197	go!, he went	BON	Bondapada U. Bonda	45	40	2	ujɑ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-bondapada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 40, item 197, Bondapada U. Bonda]	1	bonda-further-2022:p045:i197:BON:a1
197	go!, he went	DUM	Dumripada U. Bonda	45	40	3	jɑ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	checked_replacement_target	source-local target staging	re	sil-bonda-didayi-1997-dumripada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 40, item 197, Dumripada U. Bonda]	1	bonda-further-2022:p045:i197:DUM:a1
197	go!, he went	KAD	Kadamguda L. Bonda	45	40	4	jɛ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 40, item 197, Kadamguda L. Bonda]	0	
197	go!, he went	KEN	Kendhuguda L. Bonda	45	40	5	jɛ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 40, item 197, Kendhuguda L. Bonda]	0	
197	go!, he went	RAS	Rasabeda L. Bonda	45	40	6	jɛ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 40, item 197, Rasabeda L. Bonda]	0	
197	go!, he went	GUT	Tikrapada Gadaba	45	40	7	mɛiʋidʒi | jɛ	2|3	two responses printed on separate group-2 and group-3 lines for the same two-line GUT label	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gu		mathew2022bonda-further[Appendix A, printed p. 40, item 197, Tikrapada Gadaba]	0	
197	go!, he went	BIA	Biapada U. Didayi	45	40	8	veglɑ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gt		mathew2022bonda-further[Appendix A, printed p. 40, item 197, Biapada U. Didayi]	0	
197	go!, he went	PAR	Kinumun Parenga Parja	45	40	9	jɛ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	go		mathew2022bonda-further[Appendix A, printed p. 40, item 197, Kinumun Parenga Parja]	0	
197	go!, he went	RON	Malenga Rona Desiya	45	40	10	se gɛlɛ	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	AdivasiOriya		mathew2022bonda-further[Appendix A, printed p. 40, item 197, Malenga Rona Desiya]	0	
197	go!, he went	ODI	Cuttack Oriya	45	40	11	dʒibɑ	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	Or		mathew2022bonda-further[Appendix A, printed p. 40, item 197, Cuttack Oriya]	0	
198	come!, he came	POD	Podeiguda U. Bonda	45	40	1	lo	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-podeiguda-u-bonda	mathew2022bonda-further[Appendix A, printed p. 40, item 198, Podeiguda U. Bonda]	1	bonda-further-2022:p045:i198:POD:a1
198	come!, he came	BON	Bondapada U. Bonda	45	40	2	lo	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-bondapada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 40, item 198, Bondapada U. Bonda]	1	bonda-further-2022:p045:i198:BON:a1
