Item	Site_Code	Site_Name	Current_Reviewed_Transcription	Prior_Source_Key	Prior_Site_Code	Prior_Reviewed_Transcription	Match_Status	Notes
184	RON	Malenga Rona Desiya	t̪eke buk kɔrt̪e rɔjlɛ	mathew-chamberlain2022bonda-didayi	RON	tɐ̪kebʊkkɔɾ- te̪ɾɔjlɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
184	ODI	Cuttack Oriya	bɦoko helɑʔ	mathew-chamberlain2022bonda-didayi	ODI	bɦokohelɑʔ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
185	KAD	Kadamguda L. Bonda	uː	mathew-chamberlain2022bonda-didayi	KAD	uː	exact-diplomatic-match	current and prior reviewed strings are identical
185	KEN	Kendhuguda L. Bonda	uː	mathew-chamberlain2022bonda-didayi	KEN	uː	exact-diplomatic-match	current and prior reviewed strings are identical
185	RAS	Rasabeda L. Bonda	ʊd̪o	mathew-chamberlain2022bonda-didayi	RAS	ʊɖo	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
185	GUT	Tikrapada Gadaba	mɛid̪o | it̪unɪŋ	mathew-chamberlain2022bonda-didayi	GUT	mɐiɪɖo | ɪtʊ̪nɪŋ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
185	BIA	Biapada U. Didayi	uk̚ | me uke	mathew-chamberlain2022bonda-didayi	BIA	uk̚ | meʊke	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
185	PAR	Kinumun Parenga Parja	gɪd̪e	mathew-chamberlain2022bonda-didayi	PAR	gɪɖɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
185	RON	Malenga Rona Desiya	se kɛjlɛ	mathew-chamberlain2022bonda-didayi	RON	sekɐjlɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
185	ODI	Cuttack Oriya	piːbɑ	mathew-chamberlain2022bonda-didayi	ODI	piːbɑ	exact-diplomatic-match	current and prior reviewed strings are identical
186	KAD	Kadamguda L. Bonda	amaiud̪aʔd̪ʊsʊgani	mathew-chamberlain2022bonda-didayi	KAD	amaiuɖaʔ- ɖusugani	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
186	KEN	Kendhuguda L. Bonda	ud̪aʔd̪ʊsʊgai	mathew-chamberlain2022bonda-didayi	KEN	uɖaʔɖusugai	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
186	RAS	Rasabeda L. Bonda	amaiud̪aʔd̪ʊsʊgani	mathew-chamberlain2022bonda-didayi	RAS	amaiuɖaʔ- ɖusugani	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
186	GUT	Tikrapada Gadaba	mɛisosləgəigʊd̪ʊgu | sos	mathew-chamberlain2022bonda-didayi	GUT	sos	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
186	BIA	Biapada U. Didayi	ugd̪ed̪od̪ɪn̪t̪e	mathew-chamberlain2022bonda-didayi	BIA	ugɖeɖoɖiŋte̪	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
186	PAR	Kinumun Parenga Parja	ʌd̪e	mathew-chamberlain2022bonda-didayi	PAR	ʌɖɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
186	RON	Malenga Rona Desiya	t̪eke sɔs kɔrt̪e rɔjlɛ	mathew-chamberlain2022bonda-didayi	RON	tɐ̪kesɔs- kɔɾte̪ɾɔjlɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
186	ODI	Cuttack Oriya	soso helɑʔ	mathew-chamberlain2022bonda-didayi	ODI	sosohəlɑʔ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
187	KAD	Kadamguda L. Bonda	lemod̪a	mathew-chamberlain2022bonda-didayi	KAD	lemoɖa	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
187	KEN	Kendhuguda L. Bonda	lemod̪a	mathew-chamberlain2022bonda-didayi	KEN	lemoɖa	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
187	RAS	Rasabeda L. Bonda	d̪rɪt̪a	mathew-chamberlain2022bonda-didayi	RAS	ɖɾiça	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
187	GUT	Tikrapada Gadaba	d̪ud̪i | mɛid̪ud̪igu	mathew-chamberlain2022bonda-didayi	GUT	mɐiɖuɖigu | ɖuɖi	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
187	BIA	Biapada U. Didayi	d̪ulaik | d̪ulaige	mathew-chamberlain2022bonda-didayi	BIA	ɖulaik | ɖulaige	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
187	PAR	Kinumun Parenga Parja	d̪ɪma	mathew-chamberlain2022bonda-didayi	PAR	ɖɪma	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
187	RON	Malenga Rona Desiya	sesɔjlɛ	mathew-chamberlain2022bonda-didayi	RON	sesɔjlɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
187	ODI	Cuttack Oriya	nido	mathew-chamberlain2022bonda-didayi	ODI	nido	exact-diplomatic-match	current and prior reviewed strings are identical
188	KAD	Kadamguda L. Bonda	dʒokt̪o lemod̪a	mathew-chamberlain2022bonda-didayi	KAD	dʒokto̪lemoɖa	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
188	KEN	Kendhuguda L. Bonda	dʒokt̪od̪riga	mathew-chamberlain2022bonda-didayi	KEN	dʒokto̪ɖɾiga	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
188	RAS	Rasabeda L. Bonda	dʒokt̪od̪rɪt̪a	mathew-chamberlain2022bonda-didayi	RAS	dʒokto̪ɖɾiça	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
188	GUT	Tikrapada Gadaba	d̪ud̪i | mɛid̪ud̪igu	mathew-chamberlain2022bonda-didayi	GUT	mɐiɖuɖɪgu | ɖuɖi	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
188	BIA	Biapada U. Didayi	t̪ubod̪ulaik	mathew-chamberlain2022bonda-didayi	BIA	tu̪boɖulaik	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
188	PAR	Kinumun Parenga Parja	gɔnɛ	mathew-chamberlain2022bonda-didayi	PAR	gɔnɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
188	RON	Malenga Rona Desiya	sed̪ul:ɛ	mathew-chamberlain2022bonda-didayi	RON	seɖʊlːɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
188	ODI	Cuttack Oriya	porigola	mathew-chamberlain2022bonda-didayi	ODI	poɽigolɑ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
189	KAD	Kadamguda L. Bonda	leʔsɛ	mathew-chamberlain2022bonda-didayi	KAD	leʔsɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
189	KEN	Kendhuguda L. Bonda	leʔsɛ	mathew-chamberlain2022bonda-didayi	KEN	leʔsɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
189	RAS	Rasabeda L. Bonda	leʔsɛ	mathew-chamberlain2022bonda-didayi	RAS	leʔsɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
189	GUT	Tikrapada Gadaba	leisɛ | mɛileigɪ	mathew-chamberlain2022bonda-didayi	GUT	mɐileigɪ | leisɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
189	BIA	Biapada U. Didayi	kola | koke	mathew-chamberlain2022bonda-didayi	BIA	kola | koke	exact-diplomatic-match	current and prior reviewed strings are identical
189	PAR	Kinumun Parenga Parja	kuku	mathew-chamberlain2022bonda-didayi	PAR	kuku	exact-diplomatic-match	current and prior reviewed strings are identical
189	RON	Malenga Rona Desiya	sebɔslɛ	mathew-chamberlain2022bonda-didayi	RON	sebɔslɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
189	ODI	Cuttack Oriya	bosibɑ	mathew-chamberlain2022bonda-didayi	ODI	bosibɑ	exact-diplomatic-match	current and prior reviewed strings are identical
190	KAD	Kadamguda L. Bonda	beʔ	mathew-chamberlain2022bonda-didayi	KAD	beʔ	exact-diplomatic-match	current and prior reviewed strings are identical
190	KEN	Kendhuguda L. Bonda	beʔ	mathew-chamberlain2022bonda-didayi	KEN	beʔ	exact-diplomatic-match	current and prior reviewed strings are identical
190	RAS	Rasabeda L. Bonda	beʔ	mathew-chamberlain2022bonda-didayi	RAS	beʔ	exact-diplomatic-match	current and prior reviewed strings are identical
190	GUT	Tikrapada Gadaba	ɪn̪d̪e | mɛibed̪o	mathew-chamberlain2022bonda-didayi	GUT	ɪɳɖe | mɐibeɖo	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
190	BIA	Biapada U. Didayi	n̪d̪e | me bike	mathew-chamberlain2022bonda-didayi	BIA	ɳɖe | mebike	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
190	PAR	Kinumun Parenga Parja	t̪eɪ	mathew-chamberlain2022bonda-didayi	PAR	tɐ̪ɪ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
190	RON	Malenga Rona Desiya	se d̪elɛ	mathew-chamberlain2022bonda-didayi	RON	sed̪elɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
190	ODI	Cuttack Oriya	d̪eba	mathew-chamberlain2022bonda-didayi	ODI	d̪ebɑ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
191	KAD	Kadamguda L. Bonda	sʊŋod̪oʔgani	mathew-chamberlain2022bonda-didayi	KAD	sʊŋoɖoʔganɪ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
191	KEN	Kendhuguda L. Bonda	sʊŋod̪oʔgani	mathew-chamberlain2022bonda-didayi	KEN	sʊŋoɖoʔganɪ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
191	RAS	Rasabeda L. Bonda	sʊŋod̪oʔgani	mathew-chamberlain2022bonda-didayi	RAS	sʊŋoɖoʔganɪ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
191	GUT	Tikrapada Gadaba	ləgəigʊni | mɛigɛbo	mathew-chamberlain2022bonda-didayi	GUT	ləgəigʊni | mɐigɛbo	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
191	BIA	Biapada U. Didayi	d̪uʋad̪iŋke | tʃigmuaga	mathew-chamberlain2022bonda-didayi	BIA	ɖuʋaɖiŋke | tʃigmuaga	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
191	PAR	Kinumun Parenga Parja	t̪ʌbgu	mathew-chamberlain2022bonda-didayi	PAR	tʌ̪bgu	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
191	RON	Malenga Rona Desiya	sedʒɔjlɛgɛjlɛ	mathew-chamberlain2022bonda-didayi	RON	sedʒɔjlɐgɐjlɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
191	ODI	Cuttack Oriya	dʒolibɑ	mathew-chamberlain2022bonda-didayi	ODI	dʒolibɑ	exact-diplomatic-match	current and prior reviewed strings are identical
192	KAD	Kadamguda L. Bonda	agoiga	mathew-chamberlain2022bonda-didayi	KAD	agoiga	exact-diplomatic-match	current and prior reviewed strings are identical
192	KEN	Kendhuguda L. Bonda	agoiga	mathew-chamberlain2022bonda-didayi	KEN	agoiga	exact-diplomatic-match	current and prior reviewed strings are identical
192	RAS	Rasabeda L. Bonda	agoiga	mathew-chamberlain2022bonda-didayi	RAS	agoiga	exact-diplomatic-match	current and prior reviewed strings are identical
192	GUT	Tikrapada Gadaba	goisɛ | mɛigoigɪ | oɾ goigu	mathew-chamberlain2022bonda-didayi	GUT	mɐigoigɪ | o̜ɾg̹oigu	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
192	BIA	Biapada U. Didayi	agoige | me goige	mathew-chamberlain2022bonda-didayi	BIA	agoige | megoige	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
192	PAR	Kinumun Parenga Parja	kɪ ru	mathew-chamberlain2022bonda-didayi	PAR	kɪɾu	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
192	RON	Malenga Rona Desiya	semɔrɪgɛlɛ	mathew-chamberlain2022bonda-didayi	RON	semɔɾɪgɐlɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
192	ODI	Cuttack Oriya	moɾonõ	mathew-chamberlain2022bonda-didayi	ODI	moɽonõ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
193	KAD	Kadamguda L. Bonda	abugo	mathew-chamberlain2022bonda-didayi	KAD	abugo	exact-diplomatic-match	current and prior reviewed strings are identical
193	KEN	Kendhuguda L. Bonda	abugo	mathew-chamberlain2022bonda-didayi	KEN	abugo	exact-diplomatic-match	current and prior reviewed strings are identical
193	RAS	Rasabeda L. Bonda	abugo	mathew-chamberlain2022bonda-didayi	RAS	abugo	exact-diplomatic-match	current and prior reviewed strings are identical
193	GUT	Tikrapada Gadaba	mɛibʊo | bʊq	mathew-chamberlain2022bonda-didayi	GUT	mɐibʊo | bʊq	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
193	BIA	Biapada U. Didayi	aboge | me bagoige	mathew-chamberlain2022bonda-didayi	BIA	aboge | mebagoige	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
193	PAR	Kinumun Parenga Parja	lɛ	mathew-chamberlain2022bonda-didayi	PAR	lɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
193	RON	Malenga Rona Desiya	se merɪd̪elɛ	mathew-chamberlain2022bonda-didayi	RON	semɐɾɪd̪elɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
193	ODI	Cuttack Oriya	maɾibɑ	mathew-chamberlain2022bonda-didayi	ODI	mɑɽibɑ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
194	KAD	Kadamguda L. Bonda	ud̪ugani	mathew-chamberlain2022bonda-didayi	KAD	uɖugani	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
194	KEN	Kendhuguda L. Bonda	ud̪ugani	mathew-chamberlain2022bonda-didayi	KEN	uɖugani	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
194	RAS	Rasabeda L. Bonda	ud̪ugani	mathew-chamberlain2022bonda-didayi	RAS	uɖugani	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
194	GUT	Tikrapada Gadaba	mɛiʋd̪eigʊ | ʊd̪ei	mathew-chamberlain2022bonda-didayi	GUT	mɐiʊɖeigʊ | ʊɖei	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
194	BIA	Biapada U. Didayi	t̪hulie	mathew-chamberlain2022bonda-didayi	BIA	ʈhulie	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
194	PAR	Kinumun Parenga Parja	ud̪eɪ	mathew-chamberlain2022bonda-didayi	PAR	uɖeɪ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
194	RON	Malenga Rona Desiya	ɛt̪eurlɛ	mathew-chamberlain2022bonda-didayi	RON	ɛʈɐuɽlɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
194	ODI	Cuttack Oriya	udutʃi	mathew-chamberlain2022bonda-didayi	ODI	udutʃi	exact-diplomatic-match	current and prior reviewed strings are identical
195	KAD	Kadamguda L. Bonda	uriŋ	mathew-chamberlain2022bonda-didayi	KAD	uɾiŋ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
195	KEN	Kendhuguda L. Bonda	uriŋ	mathew-chamberlain2022bonda-didayi	KEN	uɾiŋ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
195	RAS	Rasabeda L. Bonda	uriŋ	mathew-chamberlain2022bonda-didayi	RAS	uɾiŋ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
195	GUT	Tikrapada Gadaba	əŋsʊŋ:ɛ | mɛiəŋsʊŋgu	mathew-chamberlain2022bonda-didayi	GUT	mɐiəŋsʊŋgu | əŋsʊŋːɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
195	BIA	Biapada U. Didayi	olaiŋ	mathew-chamberlain2022bonda-didayi	BIA	olaiŋ	exact-diplomatic-match	current and prior reviewed strings are identical
195	PAR	Kinumun Parenga Parja	od̪ɪŋ	mathew-chamberlain2022bonda-didayi	PAR	oɖɪŋ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
195	RON	Malenga Rona Desiya	seɪnd̪lɛ	mathew-chamberlain2022bonda-didayi	RON	seɪɳɖlɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
