Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Raw_Response	Raw_Line	Extraction_Status
177	whole	GUT	Tikrapada Gutob	45	40	1	2 puɾʊŋ	Tikrapada Gutob 2 puɾʊŋ	text-layer
177	whole	PAR	Kinumun Parenga Parja	45	40	2	3 sɔbu	Kinumun Parenga Parja 3 sɔbu	text-layer
177	whole	RON	Malenga Rona Desiya	45	40	2	3 sɔbʊ	Malenga Rona Desiya 3 sɔbʊ	text-layer
177	whole	ODI	Cuttack Oriya	45	40	2	4 puɾɑ	Cuttack Oriya 4 puɾɑ	text-layer
178	broken	BIA	Biapada U. Didayi	45	40	2	1 pʌktʃɪ	Biapada U. Didayi 1 pʌktʃɪ	text-layer
178	broken	CHI	Chitrakonda L. Didayi	45	40	2	1 pʌktʃɪ	Chitrakonda L. Didayi 1 pʌktʃɪ	text-layer
178	broken	KAL	Kaluguda U. Didayi	45	40	2	1 pʌktʃɪ	Kaluguda U. Didayi 1 pʌktʃɪ	text-layer
178	broken	ORA	Orapadar U. Didayi	45	40	2	1 pʌktʃɪ	Orapadar U. Didayi 1 pʌktʃɪ	text-layer
178	broken	ORI	Oringi L. Didayi	45	40	2	1 pʌktʃɪ	Oringi L. Didayi 1 pʌktʃɪ	text-layer
178	broken	RAS	Rasabeda L. Bonda	45	40	2	6 puɾuga	Rasabeda L. Bonda 6 puɾuga	text-layer
178	broken	KEN	Kendhuguda L. Bonda	45	40	2	6 puʔɾuga	Kendhuguda L. Bonda 6 puʔɾuga	text-layer
178	broken	KAD	Kadamguda L. Bonda	45	40	2	6 puɾuga	Kadamguda L. Bonda 6 puɾuga	text-layer
178	broken	DUM	Dumripada U. Bonda	45	40	2	2 pɪktu̪	Dumripada U. Bonda 2 pɪktu̪	text-layer
178	broken	GUT	Tikrapada Gutob	45	40	2	2 pɪgu	Tikrapada Gutob 2 pɪgu	text-layer
178	broken	PAR	Kinumun Parenga Parja	45	40	2	3 lɪgɐɾu	Kinumun Parenga Parja 3 lɪgɐɾu	text-layer
178	broken	RON	Malenga Rona Desiya	45	40	2	4 bɐŋlɐʈɐ	Malenga Rona Desiya 4 bɐŋlɐʈɐ	text-layer
178	broken	ODI	Cuttack Oriya	45	40	2	5 bɑŋgilɑ	Cuttack Oriya 5 bɑŋgilɑ	text-layer
179	few	BIA	Biapada U. Didayi	45	40	2	1 ikuɖa, 2 gonɖa	Biapada U. Didayi 1 ikuɖa, /continued/ 2 gonɖa	text-layer
179	few	CHI	Chitrakonda L. Didayi	45	40	2	1 ikuɖa	Chitrakonda L. Didayi 1 ikuɖa	text-layer
179	few	KAL	Kaluguda U. Didayi	45	40	2	1 ʊkuɖa	Kaluguda U. Didayi 1 ʊkuɖa	text-layer
179	few	ORA	Orapadar U. Didayi	45	40	2	8 oitu̪ɖa	Orapadar U. Didayi 8 oitu̪ɖa	text-layer
179	few	ORI	Oringi L. Didayi	45	40	2	1 ikuɖa, 2 gonɖa	Oringi L. Didayi 1 ikuɖa, /continued/ 2 gonɖa	text-layer
179	few	RAS	Rasabeda L. Bonda	45	40	2	7 uiti̪kɔŋ,ʊna	Rasabeda L. Bonda 7 uiti̪kɔŋ,ʊna	text-layer
179	few	KEN	Kendhuguda L. Bonda	45	40	2	4 ɪɖikɔŋ	Kendhuguda L. Bonda 4 ɪɖikɔŋ	text-layer
179	few	KAD	Kadamguda L. Bonda	45	40	2	4 ɪɖikɔŋ	Kadamguda L. Bonda 4 ɪɖikɔŋ	text-layer
179	few	DUM	Dumripada U. Bonda	45	40	2	9 ɪki	Dumripada U. Bonda 9 ɪki	text-layer
179	few	GUT	Tikrapada Gutob	45	40	2	3 kəɳɖek	Tikrapada Gutob 3 kəɳɖek	text-layer
179	few	PAR	Kinumun Parenga Parja	45	40	2	4 ɪɖɪkon	Kinumun Parenga Parja 4 ɪɖɪkon	text-layer
179	few	RON	Malenga Rona Desiya	45	40	2	5 ɔlɔp	Malenga Rona Desiya 5 ɔlɔp	text-layer
179	few	ODI	Cuttack Oriya	45	40	2	6 kom	Cuttack Oriya 6 kom	text-layer
180	many	BIA	Biapada U. Didayi	45	40	2	7 ɭabə	Biapada U. Didayi 7 ɭabə	text-layer
180	many	CHI	Chitrakonda L. Didayi	45	40	2	1 maʔɖoŋ	Chitrakonda L. Didayi 1 maʔɖoŋ	text-layer
180	many	KAL	Kaluguda U. Didayi	45	40	2	9 abəlaetə̪	Kaluguda U. Didayi 9 abəlaetə̪	text-layer
180	many	ORA	Orapadar U. Didayi	45	40	2	7 lab	Orapadar U. Didayi 7 lab	text-layer
180	many	ORI	Oringi L. Didayi	45	40	2	1 maʔɖuŋ, anɖua	Oringi L. Didayi 1 maʔɖuŋ, /continued/ anɖua	text-layer
180	many	RAS	Rasabeda L. Bonda	45	40	2	6 ɾeʔte̪	Rasabeda L. Bonda 6 ɾeʔte̪	text-layer
180	many	KEN	Kendhuguda L. Bonda	45	40	2	6 ɾeʔte̪	Kendhuguda L. Bonda 6 ɾeʔte̪	text-layer
180	many	KAD	Kadamguda L. Bonda	45	40	2	6 ɾeʔte̪, 8 kʊb	Kadamguda L. Bonda 6 ɾeʔte̪, 8 kʊb	text-layer
180	many	DUM	Dumripada U. Bonda	45	40	2	0 no entry	Dumripada U. Bonda 0 no entry	text-layer
180	many	GUT	Tikrapada Gutob	45	40	2	2 kəʈːijo	Tikrapada Gutob 2 kəʈːijo	text-layer
180	many	PAR	Kinumun Parenga Parja	45	40	2	3 ʌbu	Kinumun Parenga Parja 3 ʌbu	text-layer
180	many	RON	Malenga Rona Desiya	45	40	2	4 besɪ	Malenga Rona Desiya 4 besɪ	text-layer
180	many	ODI	Cuttack Oriya	45	40	2	5 bohut	Cuttack Oriya 5 bohut	text-layer
181	all	BIA	Biapada U. Didayi	45	40	2	4 th̪ʌnɖe	Biapada U. Didayi 4 th̪ʌnɖe	text-layer
181	all	CHI	Chitrakonda L. Didayi	45	40	2	1 sʌpːa	Chitrakonda L. Didayi 1 sʌpːa	text-layer
181	all	KAL	Kaluguda U. Didayi	46	41	1	3 gulai	Kaluguda U. Didayi 3 gulai	text-layer
181	all	ORA	Orapadar U. Didayi	46	41	1	1 sʌpːa	Orapadar U. Didayi 1 sʌpːa	text-layer
181	all	ORI	Oringi L. Didayi	46	41	1	1 sʌpːa	Oringi L. Didayi 1 sʌpːa	text-layer
181	all	RAS	Rasabeda L. Bonda	46	41	1	3 gulai	Rasabeda L. Bonda 3 gulai	text-layer
181	all	KEN	Kendhuguda L. Bonda	46	41	1	3 gulai	Kendhuguda L. Bonda 3 gulai	text-layer
181	all	KAD	Kadamguda L. Bonda	46	41	1	3 gulai	Kadamguda L. Bonda 3 gulai	text-layer
181	all	DUM	Dumripada U. Bonda	46	41	1	3 gulai	Dumripada U. Bonda 3 gulai	text-layer
181	all	GUT	Tikrapada Gutob	46	41	1	2 səbːu	Tikrapada Gutob 2 səbːu	text-layer
181	all	PAR	Kinumun Parenga Parja	46	41	1	2 sɔbu	Kinumun Parenga Parja 2 sɔbu	text-layer
181	all	RON	Malenga Rona Desiya	46	41	1	2 sɔbʊ	Malenga Rona Desiya 2 sɔbʊ	text-layer
181	all	ODI	Cuttack Oriya	46	41	1	2 sobu	Cuttack Oriya 2 sobu	text-layer
182	eat!, he ate	BIA	Biapada U. Didayi	46	41	1	1 tʃoŋ	Biapada U. Didayi 1 tʃoŋ	text-layer
182	eat!, he ate	CHI	Chitrakonda L. Didayi	46	41	1	1 dʒaŋ	Chitrakonda L. Didayi 1 dʒaŋ	text-layer
182	eat!, he ate	KAL	Kaluguda U. Didayi	46	41	1	1 tʃoŋ	Kaluguda U. Didayi 1 tʃoŋ	text-layer
182	eat!, he ate	ORA	Orapadar U. Didayi	46	41	1	1 tʃoŋ	Orapadar U. Didayi 1 tʃoŋ	text-layer
182	eat!, he ate	ORI	Oringi L. Didayi	46	41	1	1 tʃoŋ, 1 metʃoŋge	Oringi L. Didayi 1 tʃoŋ, /continued/ 1 metʃoŋge	text-layer
182	eat!, he ate	RAS	Rasabeda L. Bonda	46	41	1	2 sum	Rasabeda L. Bonda 2 sum	text-layer
182	eat!, he ate	KEN	Kendhuguda L. Bonda	46	41	1	2 sum	Kendhuguda L. Bonda 2 sum	text-layer
182	eat!, he ate	KAD	Kadamguda L. Bonda	46	41	1	2 sum	Kadamguda L. Bonda 2 sum	text-layer
182	eat!, he ate	DUM	Dumripada U. Bonda	46	41	1	2 sum	Dumripada U. Bonda 2 sum	text-layer
182	eat!, he ate	GUT	Tikrapada Gutob	46	41	1	2 mɐisomo, 2 som	Tikrapada Gutob 2 mɐisomo, /continued/ 2 som	text-layer
182	eat!, he ate	PAR	Kinumun Parenga Parja	46	41	1	3 gɐ	Kinumun Parenga Parja 3 gɐ	text-layer
182	eat!, he ate	RON	Malenga Rona Desiya	46	41	1	4 sekɐjlɐ	Malenga Rona Desiya 4 sekɐjlɐ	text-layer
182	eat!, he ate	ODI	Cuttack Oriya	46	41	1	5 kɑibə	Cuttack Oriya 5 kɑibə	text-layer
183	bite!, he bit	BIA	Biapada U. Didayi	46	41	1	1 ha	Biapada U. Didayi 1 ha	text-layer
183	bite!, he bit	CHI	Chitrakonda L. Didayi	46	41	1	1 ha	Chitrakonda L. Didayi 1 ha	text-layer
183	bite!, he bit	KAL	Kaluguda U. Didayi	46	41	1	1 haʔ	Kaluguda U. Didayi 1 haʔ	text-layer
183	bite!, he bit	ORA	Orapadar U. Didayi	46	41	1	1 veha	Orapadar U. Didayi 1 veha	text-layer
183	bite!, he bit	ORI	Oringi L. Didayi	46	41	1	1 hae	Oringi L. Didayi 1 hae	text-layer
183	bite!, he bit	RAS	Rasabeda L. Bonda	46	41	1	2 ɔʔɔp	Rasabeda L. Bonda 2 ɔʔɔp	text-layer
183	bite!, he bit	KEN	Kendhuguda L. Bonda	46	41	1	2 ɔʔɔb	Kendhuguda L. Bonda 2 ɔʔɔb	text-layer
183	bite!, he bit	KAD	Kadamguda L. Bonda	46	41	1	2 ɔʔɔp	Kadamguda L. Bonda 2 ɔʔɔp	text-layer
183	bite!, he bit	DUM	Dumripada U. Bonda	46	41	1	2 ɔʔɔb	Dumripada U. Bonda 2 ɔʔɔb	text-layer
183	bite!, he bit	GUT	Tikrapada Gutob	46	41	1	2 ob	Tikrapada Gutob 2 ob	text-layer
183	bite!, he bit	PAR	Kinumun Parenga Parja	46	41	1	3 lom	Kinumun Parenga Parja 3 lom	text-layer
183	bite!, he bit	RON	Malenga Rona Desiya	46	41	1	4 setʃɐblɐ	Malenga Rona Desiya 4 setʃɐblɐ	text-layer
183	bite!, he bit	ODI	Cuttack Oriya	46	41	1	5 tsubɑilɑ	Cuttack Oriya 5 tsubɑilɑ	text-layer
184	he is/was hungry	BIA	Biapada U. Didayi	46	41	1	1 kɪɖesoɖɪŋte̪	Biapada U. Didayi 1 kɪɖesoɖɪŋte̪	text-layer
184	he is/was hungry	CHI	Chitrakonda L. Didayi	46	41	1	1 kɪɖesoɖɪŋ	Chitrakonda L. Didayi 1 kɪɖesoɖɪŋ	text-layer
184	he is/was hungry	KAL	Kaluguda U. Didayi	46	41	1	1 kɪɖesoɖɪŋ	Kaluguda U. Didayi 1 kɪɖesoɖɪŋ	text-layer
184	he is/was hungry	ORA	Orapadar U. Didayi	46	41	1	1 kɪɖesolete̪	Orapadar U. Didayi 1 kɪɖesolete̪	text-layer
184	he is/was hungry	ORI	Oringi L. Didayi	46	41	1	1 kɪɖesoɖɪŋke	Oringi L. Didayi 1 kɪɖesoɖɪŋke	text-layer
184	he is/was hungry	RAS	Rasabeda L. Bonda	46	41	1	2 kuɖugaʔani	Rasabeda L. Bonda 2 kuɖugaʔani	text-layer
184	he is/was hungry	KEN	Kendhuguda L. Bonda	46	41	1	2 kuɖuga	Kendhuguda L. Bonda 2 kuɖuga	text-layer
184	he is/was hungry	KAD	Kadamguda L. Bonda	46	41	1	2 kuɖugaʔani	Kadamguda L. Bonda 2 kuɖugaʔani	text-layer
184	he is/was hungry	DUM	Dumripada U. Bonda	46	41	1	2 kʊɖuguta̪	Dumripada U. Bonda 2 kʊɖuguta̪	text-layer
184	he is/was hungry	GUT	Tikrapada Gutob	46	41	2	2 kʊɖugʊni	Tikrapada Gutob 2 kʊɖugʊni	text-layer
184	he is/was hungry	PAR	Kinumun Parenga Parja	46	41	2	4 but̪	Kinumun Parenga Parja 4 but̪	text-layer
184	he is/was hungry	RON	Malenga Rona Desiya	46	41	2	5 tɐ̪kebʊkkɔɾ- te̪ɾɔjlɐ	Malenga Rona Desiya 5 tɐ̪kebʊkkɔɾ- /continued/ te̪ɾɔjlɐ	text-layer
184	he is/was hungry	ODI	Cuttack Oriya	46	41	2	6 bɦokohelɑʔ	Cuttack Oriya 6 bɦokohelɑʔ	text-layer
185	drink!, he drank	BIA	Biapada U. Didayi	46	41	2	1 uk̚,meʊke	Biapada U. Didayi 1 uk̚,meʊke	text-layer
185	drink!, he drank	CHI	Chitrakonda L. Didayi	46	41	2	1 uk̚	Chitrakonda L. Didayi 1 uk̚	text-layer
185	drink!, he drank	KAL	Kaluguda U. Didayi	46	41	2	1 uk̚	Kaluguda U. Didayi 1 uk̚	text-layer
185	drink!, he drank	ORA	Orapadar U. Didayi	46	41	2	1 uk̚	Orapadar U. Didayi 1 uk̚	text-layer
185	drink!, he drank	ORI	Oringi L. Didayi	46	41	2	1 uk̚,meʊke	Oringi L. Didayi 1 uk̚,meʊke	text-layer
185	drink!, he drank	RAS	Rasabeda L. Bonda	46	41	2	2 ʊɖo	Rasabeda L. Bonda 2 ʊɖo	text-layer
185	drink!, he drank	KEN	Kendhuguda L. Bonda	46	41	2	1 uː	Kendhuguda L. Bonda 1 uː	text-layer
185	drink!, he drank	KAD	Kadamguda L. Bonda	46	41	2	1 uː	Kadamguda L. Bonda 1 uː	text-layer
185	drink!, he drank	DUM	Dumripada U. Bonda	46	41	2	7 iː	Dumripada U. Bonda 7 iː	text-layer
185	drink!, he drank	GUT	Tikrapada Gutob	46	41	2	2 mɐiɪɖo, 3 ɪtʊ̪nɪŋ	Tikrapada Gutob 2 mɐiɪɖo, /continued/ 3 ɪtʊ̪nɪŋ	text-layer
185	drink!, he drank	PAR	Kinumun Parenga Parja	46	41	2	4 gɪɖɐ	Kinumun Parenga Parja 4 gɪɖɐ	text-layer
185	drink!, he drank	RON	Malenga Rona Desiya	46	41	2	5 sekɐjlɐ	Malenga Rona Desiya 5 sekɐjlɐ	text-layer
185	drink!, he drank	ODI	Cuttack Oriya	46	41	2	6 piːbɑ	Cuttack Oriya 6 piːbɑ	text-layer
186	he is, he was thirsty	BIA	Biapada U. Didayi	46	41	2	1 ugɖeɖoɖiŋte̪	Biapada U. Didayi 1 ugɖeɖoɖiŋte̪	text-layer
186	he is, he was thirsty	CHI	Chitrakonda L. Didayi	46	41	2	1 ameug- ɖijaɖoɖiŋ	Chitrakonda L. Didayi 1 ameug- /continued/ ɖijaɖoɖiŋ	text-layer
186	he is, he was thirsty	KAL	Kaluguda U. Didayi	46	41	2	1 ugɖeɖoɭetə̪	Kaluguda U. Didayi 1 ugɖeɖoɭetə̪	text-layer
186	he is, he was thirsty	ORA	Orapadar U. Didayi	46	41	2	4 ukɖiɖilolake	Orapadar U. Didayi 4 ukɖiɖilolake	text-layer
186	he is, he was thirsty	ORI	Oringi L. Didayi	46	41	2	1 ameug- ɖijaɖoɖiŋke	Oringi L. Didayi 1 ameug- /continued/ ɖijaɖoɖiŋke	text-layer
186	he is, he was thirsty	RAS	Rasabeda L. Bonda	46	41	2	2 amaiuɖaʔ- ɖusugani	Rasabeda L. Bonda 2 amaiuɖaʔ- /continued/ ɖusugani	text-layer
186	he is, he was thirsty	KEN	Kendhuguda L. Bonda	46	41	2	2 uɖaʔɖusugai	Kendhuguda L. Bonda 2 uɖaʔɖusugai	text-layer
186	he is, he was thirsty	KAD	Kadamguda L. Bonda	46	41	2	2 amaiuɖaʔ- ɖusugani	Kadamguda L. Bonda 2 amaiuɖaʔ- /continued/ ɖusugani	text-layer
186	he is, he was thirsty	DUM	Dumripada U. Bonda	46	41	2	7 amaiɖaiɪsʊgoi	Dumripada U. Bonda 7 amaiɖaiɪsʊgoi	text-layer
186	he is, he was thirsty	GUT	Tikrapada Gutob	46	41	2	3 sos	Tikrapada Gutob 3 sos	text-layer
186	he is, he was thirsty	PAR	Kinumun Parenga Parja	46	41	2	2 ʌɖɐ	Kinumun Parenga Parja 2 ʌɖɐ	text-layer
186	he is, he was thirsty	RON	Malenga Rona Desiya	46	41	2	3 tɐ̪kesɔs- kɔɾte̪ɾɔjlɐ	Malenga Rona Desiya 3 tɐ̪kesɔs- /continued/ kɔɾte̪ɾɔjlɐ	text-layer
186	he is, he was thirsty	ODI	Cuttack Oriya	46	41	2	3 sosohəlɑʔ	Cuttack Oriya 3 sosohəlɑʔ	text-layer
187	sleep!, he slept	BIA	Biapada U. Didayi	46	41	2	1 ɖulaik, ɖulaige	Biapada U. Didayi 1 ɖulaik, /continued/ ɖulaige	text-layer
187	sleep!, he slept	CHI	Chitrakonda L. Didayi	46	41	2	1 ɖulaik, ɖulaige	Chitrakonda L. Didayi 1 ɖulaik, /continued/ ɖulaige	text-layer
187	sleep!, he slept	KAL	Kaluguda U. Didayi	46	41	2	1 ɖulei	Kaluguda U. Didayi 1 ɖulei	text-layer
187	sleep!, he slept	ORA	Orapadar U. Didayi	46	41	2	1 ɖuleik	Orapadar U. Didayi 1 ɖuleik	text-layer
187	sleep!, he slept	ORI	Oringi L. Didayi	46	41	2	1 ɖulaik, ɖulaige	Oringi L. Didayi 1 ɖulaik, /continued/ ɖulaige	text-layer
187	sleep!, he slept	RAS	Rasabeda L. Bonda	46	41	2	5 ɖɾiça	Rasabeda L. Bonda 5 ɖɾiça	text-layer
187	sleep!, he slept	KEN	Kendhuguda L. Bonda	46	41	2	6 lemoɖa	Kendhuguda L. Bonda 6 lemoɖa	text-layer
187	sleep!, he slept	KAD	Kadamguda L. Bonda	46	41	2	6 lemoɖa	Kadamguda L. Bonda 6 lemoɖa	text-layer
187	sleep!, he slept	DUM	Dumripada U. Bonda	47	42	1	6 lemoɖa	Dumripada U. Bonda 6 lemoɖa	text-layer
187	sleep!, he slept	GUT	Tikrapada Gutob	47	42	1	1 mɐiɖuɖigu, 1 ɖuɖi	Tikrapada Gutob 1 mɐiɖuɖigu, 1 /continued/ ɖuɖi	text-layer
187	sleep!, he slept	PAR	Kinumun Parenga Parja	47	42	1	2 ɖɪma	Kinumun Parenga Parja 2 ɖɪma	text-layer
187	sleep!, he slept	RON	Malenga Rona Desiya	47	42	1	3 sesɔjlɐ	Malenga Rona Desiya 3 sesɔjlɐ	text-layer
187	sleep!, he slept	ODI	Cuttack Oriya	47	42	1	4 nido	Cuttack Oriya 4 nido	text-layer
188	lie down!, he lay down	BIA	Biapada U. Didayi	47	42	1	1 tu̪boɖulaik	Biapada U. Didayi 1 tu̪boɖulaik	text-layer
188	lie down!, he lay down	CHI	Chitrakonda L. Didayi	47	42	1	1 tu̪boɖulaik	Chitrakonda L. Didayi 1 tu̪boɖulaik	text-layer
188	lie down!, he lay down	KAL	Kaluguda U. Didayi	47	42	1	1 suktu̪ɖulai	Kaluguda U. Didayi 1 suktu̪ɖulai	text-layer
188	lie down!, he lay down	ORA	Orapadar U. Didayi	47	42	1	1 n̩ɖɾiɖulei	Orapadar U. Didayi 1 n̩ɖɾiɖulei	text-layer
188	lie down!, he lay down	ORI	Oringi L. Didayi	47	42	1	1 tu̪boɖulaik	Oringi L. Didayi 1 tu̪boɖulaik	text-layer
188	lie down!, he lay down	RAS	Rasabeda L. Bonda	47	42	1	5 dʒokto̪ɖɾiça	Rasabeda L. Bonda 5 dʒokto̪ɖɾiça	text-layer
188	lie down!, he lay down	KEN	Kendhuguda L. Bonda	47	42	1	5 dʒokto̪ɖɾiga	Kendhuguda L. Bonda 5 dʒokto̪ɖɾiga	text-layer
188	lie down!, he lay down	KAD	Kadamguda L. Bonda	47	42	1	6 dʒokto̪lemoɖa	Kadamguda L. Bonda 6 dʒokto̪lemoɖa	text-layer
188	lie down!, he lay down	DUM	Dumripada U. Bonda	47	42	1	5 ɖɾiga	Dumripada U. Bonda 5 ɖɾiga	text-layer
188	lie down!, he lay down	GUT	Tikrapada Gutob	47	42	1	2 mɐiɖuɖɪgu, 2 ɖuɖi	Tikrapada Gutob 2 mɐiɖuɖɪgu, 2 /continued/ ɖuɖi	text-layer
188	lie down!, he lay down	PAR	Kinumun Parenga Parja	47	42	1	3 gɔnɐ	Kinumun Parenga Parja 3 gɔnɐ	text-layer
188	lie down!, he lay down	RON	Malenga Rona Desiya	47	42	1	1 seɖʊlːɐ	Malenga Rona Desiya 1 seɖʊlːɐ	text-layer
188	lie down!, he lay down	ODI	Cuttack Oriya	47	42	1	4 poɽigolɑ	Cuttack Oriya 4 poɽigolɑ	text-layer
189	sit down!, he sat down	BIA	Biapada U. Didayi	47	42	1	1 kola,koke	Biapada U. Didayi 1 kola,koke	text-layer
189	sit down!, he sat down	CHI	Chitrakonda L. Didayi	47	42	1	1 kola,koke	Chitrakonda L. Didayi 1 kola,koke	text-layer
189	sit down!, he sat down	KAL	Kaluguda U. Didayi	47	42	1	1 kola,koke	Kaluguda U. Didayi 1 kola,koke	text-layer
189	sit down!, he sat down	ORA	Orapadar U. Didayi	47	42	1	1 kola,koke	Orapadar U. Didayi 1 kola,koke	text-layer
189	sit down!, he sat down	ORI	Oringi L. Didayi	47	42	1	1 kola,koke	Oringi L. Didayi 1 kola,koke	text-layer
189	sit down!, he sat down	RAS	Rasabeda L. Bonda	47	42	1	2 leʔsɐ	Rasabeda L. Bonda 2 leʔsɐ	text-layer
189	sit down!, he sat down	KEN	Kendhuguda L. Bonda	47	42	1	2 leʔsɐ	Kendhuguda L. Bonda 2 leʔsɐ	text-layer
189	sit down!, he sat down	KAD	Kadamguda L. Bonda	47	42	1	2 leʔsɐ	Kadamguda L. Bonda 2 leʔsɐ	text-layer
189	sit down!, he sat down	DUM	Dumripada U. Bonda	47	42	1	2 leja	Dumripada U. Bonda 2 leja	text-layer
189	sit down!, he sat down	GUT	Tikrapada Gutob	47	42	1	2 mɐileigɪ, 2 leisɐ	Tikrapada Gutob 2 mɐileigɪ, /continued/ 2 leisɐ	text-layer
189	sit down!, he sat down	PAR	Kinumun Parenga Parja	47	42	1	1 kuku	Kinumun Parenga Parja 1 kuku	text-layer
189	sit down!, he sat down	RON	Malenga Rona Desiya	47	42	1	3 sebɔslɐ	Malenga Rona Desiya 3 sebɔslɐ	text-layer
189	sit down!, he sat down	ODI	Cuttack Oriya	47	42	1	3 bosibɑ	Cuttack Oriya 3 bosibɑ	text-layer
190	give!, he gave	BIA	Biapada U. Didayi	47	42	1	1 ɳɖe, 5 mebike	Biapada U. Didayi 1 ɳɖe, 5 mebike	text-layer
190	give!, he gave	CHI	Chitrakonda L. Didayi	47	42	1	1 nɖe	Chitrakonda L. Didayi 1 nɖe	text-layer
190	give!, he gave	KAL	Kaluguda U. Didayi	47	42	1	1 nɖe	Kaluguda U. Didayi 1 nɖe	text-layer
190	give!, he gave	ORA	Orapadar U. Didayi	47	42	1	5 bi	Orapadar U. Didayi 5 bi	text-layer
190	give!, he gave	ORI	Oringi L. Didayi	47	42	1	1 ɳɖe, 5 mebike	Oringi L. Didayi 1 ɳɖe, 5 mebike	text-layer
190	give!, he gave	RAS	Rasabeda L. Bonda	47	42	1	2 beʔ	Rasabeda L. Bonda 2 beʔ	text-layer
190	give!, he gave	KEN	Kendhuguda L. Bonda	47	42	1	2 beʔ	Kendhuguda L. Bonda 2 beʔ	text-layer
190	give!, he gave	KAD	Kadamguda L. Bonda	47	42	1	2 beʔ	Kadamguda L. Bonda 2 beʔ	text-layer
190	give!, he gave	DUM	Dumripada U. Bonda	47	42	1	2 be	Dumripada U. Bonda 2 be	text-layer
190	give!, he gave	GUT	Tikrapada Gutob	47	42	1	1 ɪɳɖe, 2 mɐibeɖo	Tikrapada Gutob 1 ɪɳɖe, /continued/ 2 mɐibeɖo	text-layer
190	give!, he gave	PAR	Kinumun Parenga Parja	47	42	1	3 tɐ̪ɪ	Kinumun Parenga Parja 3 tɐ̪ɪ	text-layer
190	give!, he gave	RON	Malenga Rona Desiya	47	42	1	4 sed̪elɐ	Malenga Rona Desiya 4 sed̪elɐ	text-layer
190	give!, he gave	ODI	Cuttack Oriya	47	42	1	1 d̪ebɑ	Cuttack Oriya 1 d̪ebɑ	text-layer
191	it burns, it burned	BIA	Biapada U. Didayi	47	42	2	1 ɖuʋaɖiŋke, tʃigmuaga	Biapada U. Didayi 1 ɖuʋaɖiŋke, /continued/ tʃigmuaga	text-layer
191	it burns, it burned	CHI	Chitrakonda L. Didayi	47	42	2	1 sʊaɖuɖvaɖiŋ	Chitrakonda L. Didayi 1 sʊaɖuɖvaɖiŋ	text-layer
191	it burns, it burned	KAL	Kaluguda U. Didayi	47	42	2	8 sʊŋhoɖoɭeit̪	Kaluguda U. Didayi 8 sʊŋhoɖoɭeit̪	text-layer
191	it burns, it burned	ORA	Orapadar U. Didayi	47	42	2	8 sʊoɖuolaike	Orapadar U. Didayi 8 sʊoɖuolaike	text-layer
191	it burns, it burned	ORI	Oringi L. Didayi	47	42	2	1 ɖuʋaɖiŋke, tʃigmuaga	Oringi L. Didayi 1 ɖuʋaɖiŋke, /continued/ tʃigmuaga	text-layer
191	it burns, it burned	RAS	Rasabeda L. Bonda	47	42	2	7 sʊŋoɖoʔganɪ	Rasabeda L. Bonda 7 sʊŋoɖoʔganɪ	text-layer
191	it burns, it burned	KEN	Kendhuguda L. Bonda	47	42	2	7 sʊŋoɖoʔganɪ	Kendhuguda L. Bonda 7 sʊŋoɖoʔganɪ	text-layer
191	it burns, it burned	KAD	Kadamguda L. Bonda	47	42	2	7 sʊŋoɖoʔganɪ	Kadamguda L. Bonda 7 sʊŋoɖoʔganɪ	text-layer
191	it burns, it burned	DUM	Dumripada U. Bonda	47	42	2	9 sʊŋodogʊta̪	Dumripada U. Bonda 9 sʊŋodogʊta̪	text-layer
191	it burns, it burned	GUT	Tikrapada Gutob	47	42	2	2 ləgəigʊni, 3 mɐigɛbo	Tikrapada Gutob 2 ləgəigʊni, 3 /continued/ mɐigɛbo	text-layer
191	it burns, it burned	PAR	Kinumun Parenga Parja	47	42	2	4 tʌ̪bgu	Kinumun Parenga Parja 4 tʌ̪bgu	text-layer
191	it burns, it burned	RON	Malenga Rona Desiya	47	42	2	5 sedʒɔjlɐgɐjlɐ	Malenga Rona Desiya 5 sedʒɔjlɐgɐjlɐ	text-layer
191	it burns, it burned	ODI	Cuttack Oriya	47	42	2	6 dʒolibɑ	Cuttack Oriya 6 dʒolibɑ	text-layer
192	don’t die!, he died	BIA	Biapada U. Didayi	47	42	2	1 agoige, megoige	Biapada U. Didayi 1 agoige, /continued/ megoige	text-layer
192	don’t die!, he died	CHI	Chitrakonda L. Didayi	47	42	2	1 agoigoi	Chitrakonda L. Didayi 1 agoigoi	text-layer
192	don’t die!, he died	KAL	Kaluguda U. Didayi	47	42	2	1 agoige, megoige	Kaluguda U. Didayi 1 agoige, /continued/ megoige	text-layer
192	don’t die!, he died	ORA	Orapadar U. Didayi	47	42	2	1 agoite̪	Orapadar U. Didayi 1 agoite̪	text-layer
192	don’t die!, he died	ORI	Oringi L. Didayi	47	42	2	1 agoige, megoige	Oringi L. Didayi 1 agoige, /continued/ megoige	text-layer
192	don’t die!, he died	RAS	Rasabeda L. Bonda	47	42	2	1 agoiga	Rasabeda L. Bonda 1 agoiga	text-layer
192	don’t die!, he died	KEN	Kendhuguda L. Bonda	47	42	2	1 agoiga	Kendhuguda L. Bonda 1 agoiga	text-layer
