Legacy_ID,Source_Key
47-2663,yoshioka-entry-2638
47-2664,yoshioka-entry-2639
47-2665,yoshioka-entry-2640
47-2666,yoshioka-entry-2641
47-2667,yoshioka-entry-2642
47-2668,yoshioka-entry-2643
47-2670,yoshioka-entry-2645
47-2671,yoshioka-entry-2646
47-2672,yoshioka-entry-2647
47-2673,yoshioka-entry-2648
47-2674,yoshioka-entry-2649
47-2675,yoshioka-entry-2650
47-2676,yoshioka-entry-2651
47-2677,yoshioka-entry-2652
47-2678,yoshioka-entry-2653
47-2679,yoshioka-entry-2654
47-2680,yoshioka-entry-2656
47-2681,yoshioka-entry-2657
47-2682,yoshioka-entry-2658
47-2683,yoshioka-entry-2659
47-2684,yoshioka-entry-2660
47-2685,yoshioka-entry-2661
47-2686,yoshioka-entry-2662
47-2687,yoshioka-entry-2663
47-2688,yoshioka-entry-2664
47-2689,yoshioka-entry-2665
47-2690,yoshioka-entry-2666
47-2691,yoshioka-entry-2667
47-2692,yoshioka-entry-2668
47-2693,yoshioka-entry-2669
47-2694,yoshioka-entry-2670
47-2695,yoshioka-entry-2671
47-2696,yoshioka-entry-2672
47-2697,yoshioka-entry-2673
47-2699,yoshioka-entry-2675
47-2700,yoshioka-entry-2676
47-2701,yoshioka-entry-2677
47-2702,yoshioka-entry-2678
47-2703,yoshioka-entry-2679
47-2704,yoshioka-entry-2680
47-2705,yoshioka-entry-2681
47-2706,yoshioka-entry-2682
47-2707,yoshioka-entry-2683
47-2708,yoshioka-entry-2684
47-2709,yoshioka-entry-2685
47-2710,yoshioka-entry-2686
47-2711,yoshioka-entry-2687
47-2712,yoshioka-entry-2688
47-2713,yoshioka-entry-2689
47-2714,yoshioka-entry-2690
47-2715,yoshioka-entry-2691
47-2717,yoshioka-entry-2693
47-2718,yoshioka-entry-2694
47-2719,yoshioka-entry-2695
47-2720,yoshioka-entry-2696
47-2721,yoshioka-entry-2697
47-2722,yoshioka-entry-2698
47-2723,yoshioka-entry-2699
47-2724,yoshioka-entry-2700
47-2725,yoshioka-entry-2701
47-2727,yoshioka-entry-2703
47-2728,yoshioka-entry-2704
47-2729,yoshioka-entry-2705
47-2730,yoshioka-entry-2706
47-2731,yoshioka-entry-2707
47-2732,yoshioka-entry-2708
47-2733,yoshioka-entry-2709
47-2734,yoshioka-entry-2710
47-2735,yoshioka-entry-2711
47-2736,yoshioka-entry-2712
47-2737,yoshioka-entry-2713
47-2738,yoshioka-entry-2714
47-2739,yoshioka-entry-2715
47-2740,yoshioka-entry-2716
47-2741,yoshioka-entry-2717
47-2742,yoshioka-entry-2718
47-2743,yoshioka-entry-2719
47-2744,yoshioka-entry-2720
47-2745,yoshioka-entry-2721
47-2746,yoshioka-entry-2722
47-2747,yoshioka-entry-2723
47-2748,yoshioka-entry-2724
47-2749,yoshioka-entry-2725
47-2750,yoshioka-entry-2726
47-2751,yoshioka-entry-2727
47-2752,yoshioka-entry-2728
47-2753,yoshioka-entry-2729
47-2754,yoshioka-entry-2730
47-2755,yoshioka-entry-2731
47-2756,yoshioka-entry-2732
47-2757,yoshioka-entry-2733
47-2758,yoshioka-entry-2734
47-2759,yoshioka-entry-2735
47-2760,yoshioka-entry-2736
47-2761,yoshioka-entry-2737
47-2762,yoshioka-entry-2738
47-2763,yoshioka-entry-2739
47-2764,yoshioka-entry-2740
47-2765,yoshioka-entry-2741
47-2766,yoshioka-entry-2742
47-2767,yoshioka-entry-2743
47-2769,yoshioka-entry-2745
47-2770,yoshioka-entry-2746
47-2771,yoshioka-entry-2747
47-2772,yoshioka-entry-2748
47-2773,yoshioka-entry-2749
47-2774,yoshioka-entry-2750
47-2775,yoshioka-entry-2751
47-2777,yoshioka-entry-2753
47-2778,yoshioka-entry-2754
47-2780,yoshioka-entry-2756
47-2781,yoshioka-entry-2757
47-2782,yoshioka-entry-2758
47-2783,yoshioka-entry-2759
47-2784,yoshioka-entry-2760
47-2785,yoshioka-entry-2761
47-2786,yoshioka-entry-2762
47-2787,yoshioka-entry-2763
47-2788,yoshioka-entry-2764
47-2790,yoshioka-entry-2766
47-2791,yoshioka-entry-2767
47-2792,yoshioka-entry-2768
47-2794,yoshioka-entry-2770
47-2795,yoshioka-entry-2771
47-2796,yoshioka-entry-2772
47-2797,yoshioka-entry-2773
47-2798,yoshioka-entry-2774
47-2799,yoshioka-entry-2775
47-2800,yoshioka-entry-2776
47-2801,yoshioka-entry-2777
47-2802,yoshioka-entry-2778
47-2803,yoshioka-entry-2779
47-2804,yoshioka-entry-2780
47-2805,yoshioka-entry-2781
47-2806,yoshioka-entry-2782
47-2807,yoshioka-entry-2783
47-2810,yoshioka-entry-2786
47-2811,yoshioka-entry-2787
47-2812,yoshioka-entry-2788
47-2813,yoshioka-entry-2789
47-2814,yoshioka-entry-2790
47-2815,yoshioka-entry-2791
47-2816,yoshioka-entry-2792
47-2817,yoshioka-entry-2793
47-2818,yoshioka-entry-2794
47-2820,yoshioka-entry-2796
47-2821,yoshioka-entry-2797
47-2822,yoshioka-entry-2798
47-2823,yoshioka-entry-2799
47-2825,yoshioka-entry-2801
47-2826,yoshioka-entry-2802
47-2827,yoshioka-entry-2803
47-2829,yoshioka-entry-2805
47-2830,yoshioka-entry-2806
47-2831,yoshioka-entry-2807
47-2832,yoshioka-entry-2808
47-2833,yoshioka-entry-2809
47-2834,yoshioka-entry-2810
47-2835,yoshioka-entry-2811
47-2836,yoshioka-entry-2812
47-2837,yoshioka-entry-2813
47-2838,yoshioka-entry-2814
47-2839,yoshioka-entry-2815
47-2840,yoshioka-entry-2816
47-2841,yoshioka-entry-2817
47-2842,yoshioka-entry-2818
47-2843,yoshioka-entry-2819
47-2844,yoshioka-entry-2820
47-2845,yoshioka-entry-2821
47-2846,yoshioka-entry-2822
47-2847,yoshioka-entry-2823
47-2849,yoshioka-entry-2825
47-2850,yoshioka-entry-2826
47-2851,yoshioka-entry-2827
47-2852,yoshioka-entry-2828
47-2853,yoshioka-entry-2829
47-2854,yoshioka-entry-2830
47-2855,yoshioka-entry-2831
47-2856,yoshioka-entry-2832
47-2857,yoshioka-entry-2833
47-2858,yoshioka-entry-2834
47-2859,yoshioka-entry-2835
47-2860,yoshioka-entry-2836
47-2861,yoshioka-entry-2837
47-2862,yoshioka-entry-2838
47-2863,yoshioka-entry-2839
47-2864,yoshioka-entry-2840
47-2865,yoshioka-entry-2841
47-2866,yoshioka-entry-2842
47-2867,yoshioka-entry-2843
47-2868,yoshioka-entry-2844
47-2869,yoshioka-entry-2845
47-2870,yoshioka-entry-2846
47-2871,yoshioka-entry-2847
47-2872,yoshioka-entry-2848
47-2873,yoshioka-entry-2849
47-2874,yoshioka-entry-2850
47-2876,yoshioka-entry-2852
47-2877,yoshioka-entry-2853
47-2878,yoshioka-entry-2854
47-2879,yoshioka-entry-2855
47-2881,yoshioka-entry-2857
47-2882,yoshioka-entry-2858
47-2883,yoshioka-entry-2859
47-2884,yoshioka-entry-2860
47-2886,yoshioka-entry-2862
47-2887,yoshioka-entry-2863
47-2888,yoshioka-entry-2864
47-2889,yoshioka-entry-2865
47-2890,yoshioka-entry-2866
47-2891,yoshioka-entry-2867
47-2892,yoshioka-entry-2868
47-2893,yoshioka-entry-2869
47-2895,yoshioka-entry-2871
47-2896,yoshioka-entry-2872
47-2897,yoshioka-entry-2873
47-2898,yoshioka-entry-2874
47-2899,yoshioka-entry-2875
47-2900,yoshioka-entry-2876
47-2901,yoshioka-entry-2877
47-2902,yoshioka-entry-2878
47-2903,yoshioka-entry-2879
47-2904,yoshioka-entry-2880
47-2905,yoshioka-entry-2881
47-2906,yoshioka-entry-2882
47-2907,yoshioka-entry-2883
47-2908,yoshioka-entry-2884
47-2909,yoshioka-entry-2885
47-2910,yoshioka-entry-2886
47-2911,yoshioka-entry-2887
47-2913,yoshioka-entry-2889
47-2915,yoshioka-entry-2891
47-2917,yoshioka-entry-2893
47-2918,yoshioka-entry-2894
47-2919,yoshioka-entry-2895
47-2920,yoshioka-entry-2896
47-2921,yoshioka-entry-2897
47-2922,yoshioka-entry-2898
47-2923,yoshioka-entry-2899
47-2924,yoshioka-entry-2900
47-2925,yoshioka-entry-2901
47-2928,yoshioka-entry-2904
47-2929,yoshioka-entry-2905
47-2931,yoshioka-entry-2907
47-2932,yoshioka-entry-2908
47-2933,yoshioka-entry-2909
47-2934,yoshioka-entry-2910
47-2935,yoshioka-entry-2911
47-2936,yoshioka-entry-2912
47-2937,yoshioka-entry-2913
47-2938,yoshioka-entry-2914
47-2939,yoshioka-entry-2915
47-2940,yoshioka-entry-2916
47-2941,yoshioka-entry-2917
47-2942,yoshioka-entry-2918
47-2943,yoshioka-entry-2919
47-2944,yoshioka-entry-2920
47-2945,yoshioka-entry-2921
47-2946,yoshioka-entry-2922
47-2947,yoshioka-entry-2923
47-2948,yoshioka-entry-2924
47-2949,yoshioka-entry-2925
47-2950,yoshioka-entry-2926
47-2951,yoshioka-entry-2927
47-2952,yoshioka-entry-2928
47-2953,yoshioka-entry-2929
47-2954,yoshioka-entry-2930
47-2955,yoshioka-entry-2931
47-2956,yoshioka-entry-2932
47-2957,yoshioka-entry-2933
47-2958,yoshioka-entry-2934
47-2959,yoshioka-entry-2935
47-2960,yoshioka-entry-2936
47-2961,yoshioka-entry-2937
47-2962,yoshioka-entry-2938
47-2963,yoshioka-entry-2939
47-2964,yoshioka-entry-2940
47-2965,yoshioka-entry-2941
47-2966,yoshioka-entry-2942
47-2967,yoshioka-entry-2943
47-2969,yoshioka-entry-2945
47-2970,yoshioka-entry-2946
47-2971,yoshioka-entry-2947
47-2972,yoshioka-entry-2948
47-2973,yoshioka-entry-2949
47-2974,yoshioka-entry-2950
47-2975,yoshioka-entry-2951
47-2976,yoshioka-entry-2952
47-2978,yoshioka-entry-2954
47-2980,yoshioka-entry-2956
47-2982,yoshioka-entry-2958
47-2983,yoshioka-entry-2959
47-2984,yoshioka-entry-2960
47-2985,yoshioka-entry-2961
47-2987,yoshioka-entry-2963
47-2988,yoshioka-entry-2964
47-2989,yoshioka-entry-2965
47-2990,yoshioka-entry-2966
47-2991,yoshioka-entry-2967
47-2992,yoshioka-entry-2968
47-2993,yoshioka-entry-2969
47-2994,yoshioka-entry-2970
47-2995,yoshioka-entry-2971
47-2996,yoshioka-entry-2972
47-2998,yoshioka-entry-2974
47-2999,yoshioka-entry-2975
47-3001,yoshioka-entry-2977
47-3002,yoshioka-entry-2978
47-3003,yoshioka-entry-2979
47-3004,yoshioka-entry-2980
47-3005,yoshioka-entry-2981
47-3006,yoshioka-entry-2982
47-3007,yoshioka-entry-2983
47-3010,yoshioka-entry-2986
47-3011,yoshioka-entry-2987
47-3012,yoshioka-entry-2988
47-3013,yoshioka-entry-2989
47-3014,yoshioka-entry-2990
47-3015,yoshioka-entry-2991
47-3016,yoshioka-entry-2992
47-3017,yoshioka-entry-2993
47-3018,yoshioka-entry-2994
47-3019,yoshioka-entry-2995
47-3020,yoshioka-entry-2996
47-3021,yoshioka-entry-2997
47-3023,yoshioka-entry-2999
47-3026,yoshioka-entry-3002
47-3031,yoshioka-entry-3007
47-3032,yoshioka-entry-3008
47-3035,yoshioka-entry-3011
47-3039,yoshioka-entry-3015
47-3041,yoshioka-entry-3017
47-3042,yoshioka-entry-3018
47-3043,yoshioka-entry-3019
47-3045,yoshioka-entry-3021
47-3046,yoshioka-entry-3022
47-3047,yoshioka-entry-3023
47-3048,yoshioka-entry-3024
47-3050,yoshioka-entry-3026
47-3051,yoshioka-entry-3027
47-3052,yoshioka-entry-3028
47-3054,yoshioka-entry-3030
47-3056,yoshioka-entry-3032
47-3057,yoshioka-entry-3033
47-3058,yoshioka-entry-3034
47-3059,yoshioka-entry-3035
47-3060,yoshioka-entry-3036
47-3061,yoshioka-entry-3037
47-3062,yoshioka-entry-3038
47-3064,yoshioka-entry-3040
47-3065,yoshioka-entry-3041
47-3066,yoshioka-entry-3042
47-3067,yoshioka-entry-3043
47-3068,yoshioka-entry-3044
47-3069,yoshioka-entry-3045
47-3070,yoshioka-entry-3046
47-3072,yoshioka-entry-3048
47-3073,yoshioka-entry-3049
47-3074,yoshioka-entry-3050
47-3075,yoshioka-entry-3051
47-3076,yoshioka-entry-3052
47-3077,yoshioka-entry-3053
47-3078,yoshioka-entry-3054
47-3079,yoshioka-entry-3055
47-3081,yoshioka-entry-3057
47-3082,yoshioka-entry-3058
47-3084,yoshioka-entry-3060
47-3086,yoshioka-entry-3062
47-3088,yoshioka-entry-3064
47-3090,yoshioka-entry-3066
47-3091,yoshioka-entry-3067
47-3092,yoshioka-entry-3068
47-3093,yoshioka-entry-3069
47-3094,yoshioka-entry-3070
47-3097,yoshioka-entry-3073
47-3098,yoshioka-entry-3074
47-3099,yoshioka-entry-3075
47-3101,yoshioka-entry-3077
47-3102,yoshioka-entry-3078
47-3103,yoshioka-entry-3079
47-3104,yoshioka-entry-3080
47-3105,yoshioka-entry-3081
47-3108,yoshioka-entry-3084
47-3110,yoshioka-entry-3086
47-3111,yoshioka-entry-3087
47-3112,yoshioka-entry-3088
47-3113,yoshioka-entry-3089
47-3114,yoshioka-entry-3090
47-3116,yoshioka-entry-3092
47-3117,yoshioka-entry-3093
47-3119,yoshioka-entry-3095
47-3120,yoshioka-entry-3096
47-3122,yoshioka-entry-3098
47-3123,yoshioka-entry-3099
47-3125,yoshioka-entry-3101
47-3126,yoshioka-entry-3102
47-3128,yoshioka-entry-3104
47-3129,yoshioka-entry-3105
47-3130,yoshioka-entry-3106
47-3131,yoshioka-entry-3107
47-3133,yoshioka-entry-3109
47-3135,yoshioka-entry-3111
47-3136,yoshioka-entry-3112
47-3137,yoshioka-entry-3113
47-3138,yoshioka-entry-3114
47-3140,yoshioka-entry-3116
47-3141,yoshioka-entry-3117
47-3143,yoshioka-entry-3119
47-3144,yoshioka-entry-3120
47-3145,yoshioka-entry-3121
47-3146,yoshioka-entry-3122
47-3147,yoshioka-entry-3123
47-3148,yoshioka-entry-3124
47-3149,yoshioka-entry-3125
47-3155,yoshioka-entry-3131
47-3156,yoshioka-entry-3132
47-3157,yoshioka-entry-3133
47-3160,yoshioka-entry-3135
47-3161,yoshioka-entry-3136
47-3164,yoshioka-entry-3138
47-3165,yoshioka-entry-3139
47-3170,yoshioka-entry-3144
47-3171,yoshioka-entry-3145
47-3172,yoshioka-entry-3146
47-3173,yoshioka-entry-3147
47-3174,yoshioka-entry-3148
47-3175,yoshioka-entry-3149
47-3176,yoshioka-entry-3150
47-3177,yoshioka-entry-3151
47-3178,yoshioka-entry-3152
47-3180,yoshioka-entry-3153
47-3181,yoshioka-entry-3154
47-3184,yoshioka-entry-3156
47-3185,yoshioka-entry-3157
47-3186,yoshioka-entry-3158
47-3187,yoshioka-entry-3159
47-3188,yoshioka-entry-3160
47-3189,yoshioka-entry-3161
47-3190,yoshioka-entry-3162
47-3191,yoshioka-entry-3163
47-3194,yoshioka-entry-3166
47-3196,yoshioka-entry-3168
47-3198,yoshioka-entry-3170
47-3199,yoshioka-entry-3171
47-3200,yoshioka-entry-3172
47-3201,yoshioka-entry-3173
47-3202,yoshioka-entry-3174
47-3203,yoshioka-entry-3175
47-3204,yoshioka-entry-3176
47-3205,yoshioka-entry-3177
47-3206,yoshioka-entry-3178
47-3207,yoshioka-entry-3179
47-3208,yoshioka-entry-3180
47-3209,yoshioka-entry-3181
47-3210,yoshioka-entry-3182
47-3211,yoshioka-entry-3183
47-3212,yoshioka-entry-3184
47-3213,yoshioka-entry-3185
47-3215,yoshioka-entry-3187
47-3216,yoshioka-entry-3189
47-3217,yoshioka-entry-3190
47-3218,yoshioka-entry-3191
47-3219,yoshioka-entry-3192
47-3220,yoshioka-entry-3193
47-3222,yoshioka-entry-3195
47-3223,yoshioka-entry-3196
47-3226,yoshioka-entry-3198
47-3227,yoshioka-entry-3199
47-3228,yoshioka-entry-3200
47-3229,yoshioka-entry-3201
47-3230,yoshioka-entry-3202
47-3231,yoshioka-entry-3203
47-3232,yoshioka-entry-3204
47-3233,yoshioka-entry-3205
47-3234,yoshioka-entry-3206
47-3235,yoshioka-entry-3207
47-3236,yoshioka-entry-3208
47-3237,yoshioka-entry-3209
47-3238,yoshioka-entry-3210
47-3239,yoshioka-entry-3211
47-3240,yoshioka-entry-3212
49-0,gandhari:2
49-1,gandhari:20
49-2,gandhari:21
49-3,gandhari:22
49-4,gandhari:24
49-5,gandhari:27
49-6,gandhari:35
49-7,gandhari:37
49-8,gandhari:41
49-9,gandhari:47
49-10,gandhari:50
49-11,gandhari:53
49-12,gandhari:57
49-13,gandhari:61
49-14,gandhari:62
49-15,gandhari:64
49-16,gandhari:75
49-17,gandhari:83
49-18,gandhari:86
49-19,gandhari:87
49-20,gandhari:88
49-21,gandhari:89
49-22,gandhari:94
49-23,gandhari:99
49-24,gandhari:100
49-25,gandhari:108
49-26,gandhari:126
49-27,gandhari:130
49-28,gandhari:149
49-29,gandhari:154
49-30,gandhari:158
49-31,gandhari:161
49-32,gandhari:170
49-33,gandhari:186
49-34,gandhari:188
49-35,gandhari:195
49-36,gandhari:198
49-37,gandhari:202
49-38,gandhari:206
49-39,gandhari:207
49-40,gandhari:208
49-41,gandhari:214
49-42,gandhari:215
49-43,gandhari:216
49-44,gandhari:217
49-45,gandhari:220
49-46,gandhari:223
49-47,gandhari:226
49-48,gandhari:236
49-49,gandhari:237
49-50,gandhari:238
49-51,gandhari:239
49-52,gandhari:240
49-53,gandhari:249
49-54,gandhari:250
49-55,gandhari:254
49-56,gandhari:257
49-57,gandhari:259
49-58,gandhari:264
49-59,gandhari:287
49-60,gandhari:288
49-61,gandhari:290
49-62,gandhari:294
49-63,gandhari:299
49-64,gandhari:306
49-65,gandhari:309
49-66,gandhari:323
49-67,gandhari:331
49-68,gandhari:333
49-69,gandhari:339
49-70,gandhari:340
49-71,gandhari:343
49-72,gandhari:345
49-73,gandhari:347
49-74,gandhari:348
49-75,gandhari:350
49-76,gandhari:351
49-77,gandhari:352
49-78,gandhari:355
49-79,gandhari:360
49-80,gandhari:371
49-81,gandhari:374
49-82,gandhari:375
49-83,gandhari:376
49-84,gandhari:377
49-85,gandhari:381
49-86,gandhari:383
49-87,gandhari:384
49-88,gandhari:386
49-89,gandhari:395
49-90,gandhari:400
49-91,gandhari:403
49-92,gandhari:412
49-93,gandhari:418
49-94,gandhari:419
49-95,gandhari:422
49-96,gandhari:428
49-97,gandhari:429
49-98,gandhari:431
49-99,gandhari:453
49-100,gandhari:457
49-101,gandhari:459
49-102,gandhari:469
49-103,gandhari:471
49-104,gandhari:472
49-105,gandhari:473
49-106,gandhari:474
49-107,gandhari:476
49-108,gandhari:478
49-109,gandhari:479
49-110,gandhari:490
49-111,gandhari:491
49-112,gandhari:492
49-113,gandhari:493
49-114,gandhari:494
49-115,gandhari:505
49-116,gandhari:506
49-117,gandhari:508
49-118,gandhari:510
49-119,gandhari:511
49-120,gandhari:512
49-121,gandhari:518
49-122,gandhari:520
49-123,gandhari:521
49-124,gandhari:524
49-125,gandhari:526
49-126,gandhari:527
49-127,gandhari:529
49-128,gandhari:530
49-129,gandhari:532
49-130,gandhari:536
49-131,gandhari:538
49-132,gandhari:540
49-133,gandhari:542
49-134,gandhari:548
49-135,gandhari:550
49-136,gandhari:558
49-137,gandhari:559
49-138,gandhari:560
49-139,gandhari:561
49-140,gandhari:562
49-141,gandhari:565
49-142,gandhari:566
49-143,gandhari:569
49-144,gandhari:571
49-145,gandhari:572
49-146,gandhari:574
49-147,gandhari:576
49-148,gandhari:577
49-149,gandhari:578
49-150,gandhari:581
49-151,gandhari:583
49-152,gandhari:584
49-153,gandhari:585
49-154,gandhari:587
49-155,gandhari:589
49-156,gandhari:591
49-157,gandhari:592
49-158,gandhari:596
49-159,gandhari:597
49-160,gandhari:599
49-161,gandhari:602
49-162,gandhari:604
49-163,gandhari:606
49-164,gandhari:615
49-165,gandhari:616
49-166,gandhari:617
49-167,gandhari:621
49-168,gandhari:623
49-169,gandhari:625
49-170,gandhari:627
49-171,gandhari:631
49-172,gandhari:632
49-173,gandhari:633
49-174,gandhari:637
49-175,gandhari:644
49-176,gandhari:646
49-177,gandhari:647
49-178,gandhari:649
49-179,gandhari:650
49-180,gandhari:651
49-181,gandhari:656
49-182,gandhari:659
49-183,gandhari:661
49-184,gandhari:665
49-185,gandhari:666
49-186,gandhari:667
49-187,gandhari:668
49-188,gandhari:672
49-189,gandhari:678
49-190,gandhari:679
49-191,gandhari:680
49-192,gandhari:681
49-193,gandhari:683
49-194,gandhari:689
49-195,gandhari:692
49-196,gandhari:694
49-197,gandhari:696
49-198,gandhari:700
49-199,gandhari:702
49-200,gandhari:710
49-201,gandhari:711
49-202,gandhari:713
49-203,gandhari:719
49-204,gandhari:723
49-205,gandhari:724
49-206,gandhari:727
49-207,gandhari:730
49-208,gandhari:731
49-209,gandhari:733
49-210,gandhari:734
49-211,gandhari:736
49-212,gandhari:737
49-213,gandhari:739
49-214,gandhari:750
49-215,gandhari:751
49-216,gandhari:757
49-217,gandhari:759
49-218,gandhari:762
49-219,gandhari:765
49-220,gandhari:768
49-221,gandhari:769
49-222,gandhari:770
49-223,gandhari:773
49-224,gandhari:778
49-225,gandhari:779
49-226,gandhari:780
49-227,gandhari:783
49-228,gandhari:784
49-229,gandhari:785
49-230,gandhari:786
49-231,gandhari:789
49-232,gandhari:791
49-233,gandhari:793
49-234,gandhari:798
49-235,gandhari:800
49-236,gandhari:803
49-237,gandhari:805
49-238,gandhari:806
49-239,gandhari:808
49-240,gandhari:813
49-241,gandhari:814
49-242,gandhari:817
49-243,gandhari:834
49-244,gandhari:835
49-245,gandhari:838
49-246,gandhari:847
49-247,gandhari:848
49-248,gandhari:851
49-249,gandhari:852
49-250,gandhari:853
49-251,gandhari:859
49-252,gandhari:864
49-253,gandhari:872
49-254,gandhari:873
49-255,gandhari:875
49-256,gandhari:876
49-257,gandhari:877
49-258,gandhari:886
49-259,gandhari:889
49-260,gandhari:892
49-261,gandhari:893
49-262,gandhari:894
49-263,gandhari:895
49-264,gandhari:896
49-265,gandhari:897
49-266,gandhari:899
49-267,gandhari:901
49-268,gandhari:902
49-269,gandhari:903
49-270,gandhari:905
49-271,gandhari:909
49-272,gandhari:912
49-273,gandhari:913
49-274,gandhari:915
49-275,gandhari:919
49-276,gandhari:920
49-277,gandhari:921
49-278,gandhari:927
49-279,gandhari:932
49-280,gandhari:936
49-281,gandhari:940
49-282,gandhari:943
49-283,gandhari:950
49-284,gandhari:951
49-285,gandhari:953
49-286,gandhari:957
49-287,gandhari:959
49-288,gandhari:960
49-289,gandhari:961
49-290,gandhari:962
49-291,gandhari:966
49-292,gandhari:974
49-293,gandhari:979
49-294,gandhari:984
49-295,gandhari:986
49-296,gandhari:991
49-297,gandhari:992
49-298,gandhari:995
49-299,gandhari:998
49-300,gandhari:1000
49-301,gandhari:1004
49-302,gandhari:1006
49-303,gandhari:1011
49-304,gandhari:1012
49-305,gandhari:1017
49-306,gandhari:1018
49-307,gandhari:1027
49-308,gandhari:1033
49-309,gandhari:1035
49-310,gandhari:1043
49-311,gandhari:1044
49-312,gandhari:1045
49-313,gandhari:1046
49-314,gandhari:1053
49-315,gandhari:1055
49-316,gandhari:1057
49-317,gandhari:1060
49-318,gandhari:1063
49-319,gandhari:1065
49-320,gandhari:1067
49-321,gandhari:1068
49-322,gandhari:1071
49-323,gandhari:1072
49-324,gandhari:1073
49-325,gandhari:1074
49-326,gandhari:1076
49-327,gandhari:1077
49-328,gandhari:1080
49-329,gandhari:1081
49-330,gandhari:1085
49-331,gandhari:1088
49-332,gandhari:1092
49-333,gandhari:1096
49-334,gandhari:1108
49-335,gandhari:1118
49-336,gandhari:1122
49-337,gandhari:1123
49-338,gandhari:1124
49-339,gandhari:1125
49-340,gandhari:1130
49-341,gandhari:1131
49-342,gandhari:1135
49-343,gandhari:1143
49-344,gandhari:1145
49-345,gandhari:1149
49-346,gandhari:1151
49-347,gandhari:1152
