ID,Name,Language_ID,Description,Etyma
13414,*sindʰati,Indo-Aryan,<html><body><number>13414</number> <b>*sindhati</b> 'tries to effect'. [√<smallcaps>sidh</smallcaps>²],
13415,síndʰu,Indo-Aryan,"<html><body><number>13415</number> <b>síndhu</b> f. 'river, the Indus', m. 'flow (in general), sea' RV.",
13416,sindʰura,Indo-Aryan,"<html><body><number>13416</number> <b>sindhura</b> m. 'elephant' Rājat., <i>sindhu</i>- m. Apte.",
13417,*sippī,Indo-Aryan,<html><body><number>13417</number> <b>*sippī</b> 'shell'. [← Drav. Tam. <i>cippi</i> DED 2089],
13418,simasimāyatē,Indo-Aryan,"<html><body><number>13418</number> <b>simasimāyatē</b> 'bubbles, simmers, crackles' MārkP., <i>śimiśimāyati</i> 'simmers' VarYogay., <i>simisimāyatē</i> 'quivers' Kathās. [Onom.]",
13419,*simm,Indo-Aryan,<html><body><number>13419</number> <b>*simm</b> 'ooze'.,
13420,*sirati,Indo-Aryan,"<html><body><number>13420</number> <b>*sirati</b> 'moves, flows'. [√<smallcaps>sr̥</smallcaps>]",
13421,sirā́,Indo-Aryan,"<html><body><number>13421</number> <b>sirā́</b> f. (and <i>sīrā́</i>- RV.) 'stream' RV., 'vein, nerve, tendon' Yājñ., <i>śiri</i>-, <i>śīrī</i>- f. 'vein' MaitrS. [Only <i>s</i>- in NIA",
13422,sirāla-,Indo-Aryan,"<html><body><number>13422</number> <b>sirāla-¹,</b> <i>°lu</i>- 'having large or numerous veins' VarBr̥S. [<smallcaps>sirā́-</smallcaps>]",
13423,sirāla,Indo-Aryan,"<html><body><number>13423</number> <b>sirāla</b>² n. 'fruit of Averrhoa carambola', <i>°lā</i>- f. 'a kind of plant', <i>°laka</i>- m. 'Vitis quadrangularis' lex.",
13424,silācī́,Indo-Aryan,<html><body><number>13424</number> <b>silācī́</b> f. 'partic. medicinal plant' AV.,
13425,*sisuna,Indo-Aryan,<html><body><number>13425</number> <b>*sisuna</b> 'nettle'.,
13426,sī́kṣatē,Indo-Aryan,<html><body><number>13426</number> <b>sī́kṣatē</b> 'wishes to overcome' RV. [Desid. of √<smallcaps>sah</smallcaps> or √<smallcaps>sagh</smallcaps> as <smallcaps>śíkṣati</smallcaps> of √<smallcaps>śak</smallcaps>¹],
13427,*sīṭṭa,Indo-Aryan,"<html><body><number>13427</number> <b>*sīṭṭa</b> 'whistle'. [Onom. cf. <i>śīt</i>, <i>sīt</i>]",
13428,sī́tā,Indo-Aryan,"<html><body><number>13428</number> <b>sī́tā</b> f. 'furrow, goddess of agriculture' RV.",
13428a,*sītādēvī,Indo-Aryan,"<html><body><number>13428a</number> <b>*sītādēvī-</b> 'the goddess Sītā'. [<smallcaps>sī́tā-, dēvī́-</smallcaps>]",
13429,*sītādʰārā,Indo-Aryan,"<html><body><number>13429</number> <b>*sītādhārā</b> 'furrow line'. [<smallcaps>sī́tā-, dhā́rā-</smallcaps>²]",
13430,sītāyajña,Indo-Aryan,"<html><body><number>13430</number> <b>sītāyajña</b> m. 'sacrifice to the furrow' Gr̥S. [<smallcaps>sī́tā-, yajñá-</smallcaps>]",
13431,*sītiya,Indo-Aryan,"<html><body><number>13431</number> <b>*sītiya-,</b> <i>sī́tya</i>- 'ploughed' Pāṇ., n. 'corn' lex. [<smallcaps>sī́tā-</smallcaps>]",
13432,sī́dati,Indo-Aryan,"<html><body><number>13432</number> <b>sī́dati</b> 'sits down' RV. [√<smallcaps>sad.</smallcaps> — To be separated from <i>sīdati</i> 'sinks, is distressed' MBh., Pa. <i>sīdati</i> 'sinks' which reflect Pk. <i>sīaï</i> 'is tired, is depressed' &lt; <smallcaps>śīyatē</smallcaps> X <i>sī{d}a{t}i</i> following collision of √<smallcaps>sad</smallcaps> and √<smallcaps>śad.</smallcaps> Cf. √<i>sad</i> (<i>sī́dati</i>) 'viśaraṇagatyavasādanēṣu'  Dhātup. ~ √<smallcaps>śaṭ</smallcaps> 'rujāviśaraṇagatyavasādanēṣu' Dhātup. and <smallcaps>sanná-</smallcaps>² 'dead' AV. VS. TBr. (J. C. W.)]",
13433,sīdʰú,Indo-Aryan,"<html><body><number>13433</number> <b>sīdhú-,</b> <i>śī°</i> m. 'spirituous liquor made from molasses' MBh.",
13434,sībalā,Indo-Aryan,<html><body><number>13434</number> <b>sībalā</b> f. 'a partic. plant growing in Himalaya' TBr.,
13435,sīmán,Indo-Aryan,"<html><body><number>13435</number> <b>sīmán</b> 'parting of the hair' AV., n.f. 'boundary' Yājñ., <i>sī́mā</i>- f. both mngs. Mn. 2. Acc. sg. <b>sīmā́nam.</b>",
13436,sīmánta,Indo-Aryan,"<html><body><number>13436</number> <b>sīmánta</b> m. 'parting in hair' AV., 'boundary', <i>°aka</i>- m. MBh. [Cf. <i>sīmantinī</i>- f. 'woman' MBh",
13437,sīmānta,Indo-Aryan,"<html><body><number>13437</number> <b>sīmānta</b> m. 'boundary' Yājñ., 'boundary of a village' R. [<smallcaps>sīmán-, ánta-</smallcaps>]",
13438,sīmāntara,Indo-Aryan,"<html><body><number>13438</number> <b>sīmāntara</b> m. 'boundary of a village' MBh. [<smallcaps>sīmán-, ántara-</smallcaps>¹]",
13439,sīmikā,Indo-Aryan,"<html><body><number>13439</number> <b>sīmikā</b> f. 'ant' lex., <i>sī́mika</i>- m. 'anthill' Uṇ.",
13440,sīmōllaŋgʰana,Indo-Aryan,"<html><body><number>13440</number> <b>sīmōllaṅghana</b> n. 'passing of the borders' MW. [<smallcaps>sīmán-, ullaṅghana-</smallcaps>]",
13441,sī́ra,Indo-Aryan,"<html><body><number>13441</number> <b>sī́ra</b> (<i>sīla</i>- Kapiṣṭh.) n. 'plough' RV. (ac. to J. Bloch BSOS viii 415 orig. 'cords of the plough'), 'furrow' Divyāv. [Ac. to BHS ii 596 <i>sīrāḥ</i> nom. pl. (= Pa. <i>sītāyō</i>) is mistake for <i>sītāḥ</i>, but A. attests mng. 'furrow']",
13442,*sīrakūṭa,Indo-Aryan,"<html><body><number>13442</number> <b>*sīrakūṭa-,</b> <i>*sīrāk°</i> 'ploughshare?' [<smallcaps>sī́ra-, kūṭa-</smallcaps>³?]",
13443,sīvana,Indo-Aryan,"<html><body><number>13443</number> <b>sīvana</b> n. 'sewing' Suśr., <i>sīvanī</i>- f. 'frenum of prepuce' lex. 2. <b>sēvana-</b> n. 'sewing' Suśr., <i>sēvanī</i>- f. 'suture-like seams in body' AitBr., 'seam' lex. [√<smallcaps>siv</smallcaps>]",
13444,sī́vyati,Indo-Aryan,<html><body><number>13444</number> <b>sī́vyati</b> 'sews' RV. 2. <b>sīvayati</b> Lalit. [√<smallcaps>siv</smallcaps>],
13445,sī́sa,Indo-Aryan,"<html><body><number>13445</number> <b>sī́sa</b> n. 'lead', adj. 'leaden' VS., <i>sīsaka</i>- m.n. Yājñ.",
13446,sukálpa,Indo-Aryan,"<html><body><number>13446</number> <b>sukálpa</b> 'easy to correct' AV. [<smallcaps>su-², kálpa-</smallcaps>]",
13447,*sukalpatara,Indo-Aryan,<html><body><number>13447</number> <b>*sukalpatara</b> 'easier to be made'. [<smallcaps>sukálpa-</smallcaps>],
13448,sukumāra,Indo-Aryan,"<html><body><number>13448</number> <b>sukumāra</b> 'very tender or delicate' MBh., <i>°aka</i>- Hariv., <i>sukumāla</i>- Pañcad. [<smallcaps>su-², kumārá-</smallcaps>]",
13449,sukōmala,Indo-Aryan,"<html><body><number>13449</number> <b>sukōmala</b> 'very soft' Kāv. [<smallcaps>su-², kōmalá-</smallcaps>]",
13450,sukṣēma,Indo-Aryan,"<html><body><number>13450</number> <b>sukṣēma</b> n. 'great comfort or quiet' VarBr̥S. [<smallcaps>su-², kṣḗma-</smallcaps>]",
13451,sukʰá,Indo-Aryan,"<html><body><number>13451</number> <b>sukhá</b> 'running easily (of chariots)' RV., 'pleasant' AV., 'easy' Kāv., n. 'comfort, happiness' VS., adv. <i>sukham</i> 'pleasantly' AitBr., 'easily' MBh. [<smallcaps>su-², khá-</smallcaps>]",
13452,sukʰāyatē,Indo-Aryan,<html><body><number>13452</number> <b>sukhāyatē</b> 'is pleased' Daś. [<smallcaps>sukhá-</smallcaps>],
13452a,*sukʰāyanā,Indo-Aryan,<html><body><number>13452a</number> †<b>*sukhāyanā-</b> f. 'making pleasant'. [<smallcaps>sukhāyatē: sukhá-</smallcaps>],
13453,sugá,Indo-Aryan,"<html><body><number>13453</number> <b>sugá</b> 'easy to traverse', n. 'good path' RV. [<smallcaps>su-², -ga-</smallcaps>]",
13454,sugandʰa,Indo-Aryan,"<html><body><number>13454</number> <b>sugandha</b> 'fragrant' MBh., m. 'perfume' Yājñ. [<smallcaps>su-², gandhá-</smallcaps>]",
13455,sugándʰi,Indo-Aryan,"<html><body><number>13455</number> <b>sugándhi</b> (or <i>sugandhí</i>-) 'fragrant' RV., n. 'name of various plants', <i>°dhika</i>- 'fragrant' Viṣṇ. [<smallcaps>su-², gandhá-</smallcaps>]",
13456,sugandʰinī,Indo-Aryan,"<html><body><number>13456</number> <b>sugandhinī</b> f. 'a plant with fragrant leaves, Pandanus odoratissimus' lex. [<smallcaps>sugandha-</smallcaps>]",
13457,sugēhinī,Indo-Aryan,"<html><body><number>13457</number> <b>sugēhinī</b> f. 'good housewife' Bālar. [<smallcaps>su-², gēhinī-</smallcaps>]",
13458,sugraha,Indo-Aryan,"<html><body><number>13458</number> <b>sugraha</b> '*gripping well' ('having a good handle' MBh.). [<smallcaps>su-², gráha-</smallcaps>]",
13459,sugrīṣmaka,Indo-Aryan,<html><body><number>13459</number> <b>sugrīṣmaka</b> m. 'the Holī festival' Deśīn. [Cf. <i>sugrīṣma</i>-. 'a fine summer' Gr̥S,
13460,sugʰaṭa,Indo-Aryan,"<html><body><number>13460</number> <b>sughaṭa</b> 'easily contrived' Kusum. [<smallcaps>su-², ghaṭa-</smallcaps>² or *<smallcaps>ghaṭa-</smallcaps>³]",
13461,sugʰaṭita,Indo-Aryan,"<html><body><number>13461</number> <b>sughaṭita</b> 'well arranged' Hit. [<smallcaps>su-², ghaṭita-</smallcaps>]",
13462,*succʰadya,Indo-Aryan,"<html><body><number>13462</number> <b>*succhadya</b> 'seeming good'. [<smallcaps>su-², *chadya-</smallcaps>]",
13463,sujana,Indo-Aryan,"<html><body><number>13463</number> <b>sujana</b> m. 'good person' R. [<smallcaps>su-², jána-</smallcaps>]",
13464,*sujāni,Indo-Aryan,<html><body><number>13464</number> <b>*sujāni</b> 'good wife'. [Cf. <i>sustrī</i>- f. 'chaste wife' Kathās,
13465,*sujñānin,Indo-Aryan,<html><body><number>13465</number> <b>*sujñānin</b> 'having intelligence'. [<i>sujñāna</i>- n. 'intelligence' KaṭhUp,
13466,*suṭṭ,Indo-Aryan,<html><body><number>13466</number> <b>*suṭṭ</b> 'stealth'. [Cf. *<smallcaps>saṭṭ-</smallcaps>²],
13467,*suḍʰ,Indo-Aryan,"<html><body><number>13467</number> <b>*suḍh</b> 'draw, bend'.",
13468,*suttʰanā,Indo-Aryan,"<html><body><number>13468</number> <b>*sutthanā</b> 'trousers'. 2. <b>*suṁstanā-.</b> [Cf. <i>svasthāna</i>-, <i>svasthagana</i>- Hcar., <i>sunthaṇā</i>-, <i>saṁth°</i> Mvy., <i>sunthāna</i>- Tibetan-Sk. Lexicon (ed. Bacot), <i>sūthāṁna</i> Khotanese-Sk. Bilingual BSOAS ix 532: see H. W. Bailey in Donum Natalicum H. S. Nyberg 14]",
13469,sudūra,Indo-Aryan,<html><body><number>13469</number> <b>sudūra</b> 'very far' MuṇḍUp. [<smallcaps>dūrá-</smallcaps>],
13470,sudʰárman,Indo-Aryan,"<html><body><number>13470</number> <b>sudhárman</b> 'well maintaining' VS., m. 'name of a being reckoned among the Viśve devāḥ' Hariv., pl. 'name of various classes of gods' VP. [<smallcaps>su-², dhárman-</smallcaps>¹]",
13471,sudʰā,Indo-Aryan,"<html><body><number>13471</number> <b>sudhā</b> f. 'nectar' MBh., 'juice, milk' VarBr̥S., 'whitewash, plaster, mortar' MBh., 'brick' lex.",
13472,sudʰārá,Indo-Aryan,"<html><body><number>13472</number> <b>sudhārá</b> 'streaming beautifully' RV. [<smallcaps>su-², dhā́ra-</smallcaps>²]",
13473,sunīta,Indo-Aryan,"<html><body><number>13473</number> <b>sunīta</b> 'well-conducted' MBh., <i>sunīthá</i>- RV. [Cf. <i>súnīti</i>- f. 'good conduct' RV",
13474,sundara,Indo-Aryan,<html><body><number>13474</number> <b>sundara</b> 'beautiful' MBh. [MIA. &lt; <i>sūnára</i>- 'excellent' RV.,
13475,sundarī,Indo-Aryan,<html><body><number>13475</number> <b>sundarī</b> f. 'a kind of tree' Vās.,
13476,suparṇá,Indo-Aryan,"<html><body><number>13476</number> <b>suparṇá</b> 'having beautiful wings', m. 'any large bird of prey, a mythical bird' RV. [<smallcaps>su-², parṇá-</smallcaps>]",
13477,*suparṇikā,Indo-Aryan,"<html><body><number>13477</number> <b>*suparṇikā</b> 'having good leaves'. [<smallcaps>su-², parṇá-</smallcaps>]",
13478,supārá,Indo-Aryan,"<html><body><number>13478</number> <b>supārá</b> 'easy to cross, leading to success' RV. [<smallcaps>su-², pārá-</smallcaps>¹]",
13479,suptá,Indo-Aryan,"<html><body><number>13479</number> <b>suptá</b> 'asleep' VS., 'lain down to sleep' R. [√<smallcaps>svap</smallcaps>¹]",
13480,supti,Indo-Aryan,"<html><body><number>13480</number> <b>supti</b> f. 'sleep' BhP., 'numbness' Suśr. [√<smallcaps>svap</smallcaps>¹]",
13481,*supna,Indo-Aryan,<html><body><number>13481</number> <b>*supna</b> 'dream'. [Cf. Gk. <i>ὕπνος</i> Mayrhofer HPa 45,
13482,*suppāra,Indo-Aryan,<html><body><number>13482</number> <b>*suppāra</b> 'areca-nut'.,
13483,supyatē,Indo-Aryan,<html><body><number>13483</number> <b>supyatē</b> 'sleeps' (impers. pass.) R. [√<smallcaps>svap</smallcaps>¹],
13484,subʰága,Indo-Aryan,"<html><body><number>13484</number> <b>subhága</b> 'beautiful, fortunate' RV., 'loved (of a wife)' lex., <i>subhagā</i>- f. 'favourite wife' R., 'five year old girl representing Durgā at festivals' lex. [<smallcaps>su-², bhága-</smallcaps>¹]",
13485,subʰaṭa,Indo-Aryan,"<html><body><number>13485</number> <b>subhaṭa</b> m. 'great warrior' Kathās. [<smallcaps>su-</smallcaps>², <i>bhaṭa</i>- s.v. <smallcaps>bhr̥ta-</smallcaps>]",
13486,subʰára,Indo-Aryan,"<html><body><number>13486</number> <b>subhára</b> 'easily carried' RV. [<smallcaps>su-², bhára-</smallcaps>]",
13487,subʰava,Indo-Aryan,"<html><body><number>13487</number> <b>subhava</b> 'of high birth' VS., <i>subhavas</i>- TS. [<smallcaps>su-², bhavá-</smallcaps>]",
13488,sumaŋgála,Indo-Aryan,"<html><body><number>13488</number> <b>sumaṅgála</b> 'auspicious' RV. [<smallcaps>su-², maṅgalá-</smallcaps>]",
13489,sumaŋgalā,Indo-Aryan,<html><body><number>13489</number> <b>sumaṅgalā</b> f. 'a partic. medicinal root' lex.,
13490,*sumanakūṭa,Indo-Aryan,"<html><body><number>13490</number> <b>*sumanakūṭa</b> 'Sumana's peak'. [<smallcaps>sumana-, kūṭa-</smallcaps>⁴]",
13491,sumánas,Indo-Aryan,"<html><body><number>13491</number> <b>sumánas</b>¹ 'well-disposed, gracious' RV., m. 'a mythical being' MBh., <i>sumana</i>- 'pleasant' lex., m. 'a mythical being' MBh.",
13492,sumanas,Indo-Aryan,"<html><body><number>13492</number> <b>sumanas</b>² f. pl. and in cmpd. 'flowers' Gr̥S., sg. 'Jasminum grandiflorum' lex., <i>sumanā</i>- f. 'various  plants' Suśr., pl. 'flowers' Kāv., <i>sumana</i>- m. 'various plants' lex. [<smallcaps>sumánas-</smallcaps>¹?]",
13493,súmahānt,Indo-Aryan,"<html><body><number>13493</number> <b>súmahānt</b> (nom. <i>súmahān</i>, voc. <i>sumahaḥ</i>) 'very great' RV. [<smallcaps>su-², mahā́nt-</smallcaps>]",
13494,sumukʰa,Indo-Aryan,"<html><body><number>13494</number> <b>sumukha</b> 'bright-faced' MBh., 'beautiful' Kāv. [<smallcaps>su-², múkha-</smallcaps>]",
13495,*sumbʰa,Indo-Aryan,<html><body><number>13495</number> <b>*sumbha</b> 'striking'. [Cf. <i>niśumbha</i>- m. 'slaughter' Mālatīm,
13496,sumbʰati,Indo-Aryan,"<html><body><number>13496</number> <b>sumbhati</b> (<i>subhnā́ti</i> TS.) 'strikes' Kāṭh. [Cf. <i>niśumbhati</i> 'treads down' Bālar., Pa. <i>nisumbhati</i> 'knocks on', Pk. <i>ṇisuṁbhaï</i> 'strikes'",
13497,*sur,Indo-Aryan,"<html><body><number>13497</number> <b>*sur</b> 'creep'. [~ *<smallcaps>sul-.</smallcaps> — Cf. <smallcaps>sárati, sálati</smallcaps>]",
13498,sura,Indo-Aryan,<html><body><number>13498</number> <b>sura</b>¹ m. 'sound' MBh. [v.l. for <smallcaps>svará</smallcaps>-,
13499,surakṣita,Indo-Aryan,"<html><body><number>13499</number> <b>surakṣita</b> 'well protected' PārGr̥. [<smallcaps>su-², rakṣita-</smallcaps>]",
13500,suraŋga,Indo-Aryan,"<html><body><number>13500</number> <b>suraṅga</b> m. 'orange tree' Suśr., n. 'vermilion' lex. [Cf. <smallcaps>suraṅgī-",
13501,suraŋgī,Indo-Aryan,"<html><body><number>13501</number> <b>suraṅgī</b> f. 'a red-flowered Moringa' lex., <i>°ga</i>- n. 'red sanders' W., <i>°gikā</i>- f. 'Sanseviera roxburghiana' lex., <i>surañjana</i>- m. 'betel nut tree' lex. [<smallcaps>suraṅga- ?</smallcaps>]",
13502,surabʰí,Indo-Aryan,<html><body><number>13502</number> <b>surabhí</b> 'fragrant' RV. 2. m. 'name of various plants' lex.,
13503,súrā,Indo-Aryan,<html><body><number>13503</number> <b>súrā</b> f. 'spirituous liquor' RV.,
13504,súrāṣṭra,Indo-Aryan,"<html><body><number>13504</number> <b>súrāṣṭra</b> 'having good dominion' TS., m. 'a country in the west of India' MBh. [<smallcaps>su-², rāṣṭrá-</smallcaps>]",
13505,*surukṣa,Indo-Aryan,<html><body><number>13505</number> <b>*surukṣa</b> 'a fine tree'. [Cf. <i>suvr̥kṣa</i>- m. Cāṇ,
13506,suruŋgā,Indo-Aryan,"<html><body><number>13506</number> <b>suruṅgā-,</b> <i>suraṅgā</i>- f. 'subterranean passage, mine' MBh., 'hole for housebreaking' Daś. (MBh. Daś. v.l. -<i>u-/-a</i>-, Mudr. -<i>a</i>-, Kathās. -<i>u</i>-).",
13507,suruci,Indo-Aryan,<html><body><number>13507</number> <b>suruci</b> '*having good taste' (f. 'great delight' ŚārṅgP,
13508,surūpá,Indo-Aryan,"<html><body><number>13508</number> <b>surūpá</b> 'well-formed, beautiful' RV. [<smallcaps>su-², rūpá-</smallcaps>]",
13509,*surūpya,Indo-Aryan,"<html><body><number>13509</number> <b>*surūpya</b> 'well-shaped'. [Cf. <i>rūpya</i>- 'well-shaped' Pāṇ., <i>surūpa</i>- m. 'name of various plants' lex.]",
13510,*sul,Indo-Aryan,"<html><body><number>13510</number> <b>*sul</b> 'creep'. [~ *<smallcaps>sur-.</smallcaps> — Cf. <smallcaps>sárati, sálati</smallcaps>]",
13511,sulakṣaṇa,Indo-Aryan,"<html><body><number>13511</number> <b>sulakṣaṇa</b> 'having auspicious marks, fortunate' R. [<smallcaps>su-², lakṣaṇá-</smallcaps>]",
13512,sulabʰa,Indo-Aryan,"<html><body><number>13512</number> <b>sulabha</b> 'easy, trivial' MBh. [<smallcaps>su-², √labh</smallcaps>]",
13513,*suvakṣa,Indo-Aryan,"<html><body><number>13513</number> <b>*suvakṣa-,</b> <i>svakṣa</i>- 'handsome-eyed' MBh. [<smallcaps>su-², ákṣi-</smallcaps>]",
13514,*suvatsikā,Indo-Aryan,"<html><body><number>13514</number> <b>*suvatsikā</b> 'a goddess'. [<i>suvatsā</i>- f. 'name of a Dikkumārī' Pārśvan., Pk. <i>suvacchā</i>- f",
13515,*suvantika,Indo-Aryan,"<html><body><number>13515</number> <b>*suvantika-,</b> <i>svanta</i>- 'auspicious' MBh. [<smallcaps>su-², ánta-</smallcaps>]",
13516,*suvamla,Indo-Aryan,"<html><body><number>13516</number> <b>*suvamla</b> 'very sour'. [<smallcaps>su-², amlá-</smallcaps>]",
13517,suvarcaka,Indo-Aryan,"<html><body><number>13517</number> <b>suvarcaka</b> m. 'natron' lex., <i>°cikā</i>- f. Suśr., <i>°casin</i>- m. lex. [Cf. <smallcaps>sauvarcala-</smallcaps>]",
13518,suvarcalā,Indo-Aryan,<html><body><number>13518</number> <b>suvarcalā</b> f. 'Ruta graveolens' MBh.,
13519,suvárṇa,Indo-Aryan,"<html><body><number>13519</number> <b>suvárṇa</b> 'of bright colour, golden' RV., n. 'gold' AV., <i>suvarṇaka</i>- 'golden' Hariv. 2. <b>saúvarṇa-</b> 'golden' ŚrS., n. 'gold' MBh",
13520,suvarṇakāra,Indo-Aryan,"<html><body><number>13520</number> <b>suvarṇakāra</b> m. 'goldsmith' Mn. [<smallcaps>suvárṇa-, kāra-</smallcaps>¹]",
13521,*suvarṇataruka,Indo-Aryan,"<html><body><number>13521</number> <b>*suvarṇataruka</b> 'the tree Cassia fistula'. [Cf. <i>svarṇadru</i>-, <i>svarṇapuṣpa</i>- m. 'C. fistula' lex., <i>suvarṇaka</i>- m. 'Cathartocarpus fistula' Bhpr",
13522,*suvarṇadʰara,Indo-Aryan,"<html><body><number>13522</number> <b>*suvarṇadhara</b> 'containing gold'. [<smallcaps>suvárṇa-, dhara-</smallcaps>]",
13523,suvarṇamaya,Indo-Aryan,"<html><body><number>13523</number> <b>suvarṇamaya</b> 'made of gold' Pañcat. [<smallcaps>suvárṇa-, maya-</smallcaps>]",
13524,suvarṇavarṇa,Indo-Aryan,"<html><body><number>13524</number> <b>suvarṇavarṇa</b> 'gold-coloured' lex. [<smallcaps>suvárṇa-, várṇa-</smallcaps>¹]",
13525,suvartman,Indo-Aryan,"<html><body><number>13525</number> <b>suvartman</b> n. 'the right path' Pañcar. [<smallcaps>su-², vártman-</smallcaps>]",
13526,suvākya,Indo-Aryan,"<html><body><number>13526</number> <b>suvākya</b> 'eloquent' MBh. [<smallcaps>su-², vākya-</smallcaps>]",
13527,*suvāta,Indo-Aryan,"<html><body><number>13527</number> <b>*suvāta</b> 'favourable wind'. [<smallcaps>su-², vā́ta-</smallcaps>]",
13528,suvānā́,Indo-Aryan,<html><body><number>13528</number> <b>suvānā́</b> 'bearing (children)' AV. [Pres. part. of <i>sū́tē</i> 'bears' RV,
13529,*suvāpa,Indo-Aryan,"<html><body><number>13529</number> <b>*suvāpa-,</b> <i>svap</i>-² 'having good water' Vop. [<smallcaps>su-², áp-</smallcaps>]",
13530,*suvāpādya,Indo-Aryan,<html><body><number>13530</number> <b>*suvāpādya</b> 'easy to be brought about'. [Cf. <i>durāpādana</i>- 'hard to be brought about' BhP,
