Cell_Key,PDF_Page,Printed_Page,Row,Item,List_Key,Scope,Language_ID,Dialect_ID,Manual_Gloss,Manual_Form,Cell_Status,Confidence,Review_Method,Status,Reason,Citation,Entry_Key,Integration_Status,Integration_Reason
kurumba2012:karmadai_kurumba:i498,368,363,23,498,karmadai_kurumba,target,Kannada,sil-kurumba-1985-karmadai-kurumba,dance,,blank,high,manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold,missing,physical PDF p.368 / printed p.363 / item 498; four printed dashes confirmed in 450 dpi rendered cell,"blairetal2012kurumba[Appendix C, printed p. 363, item 498, list SNSK, Karmadai Kurumba]",,excluded_blank_target,printed dash in a target list
kurumba2012:karmadai_kurumba:i499,368,363,24,499,karmadai_kurumba,target,Kannada,sil-kurumba-1985-karmadai-kurumba,live,,blank,high,manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold,missing,physical PDF p.368 / printed p.363 / item 499; four printed dashes confirmed in 450 dpi rendered cell,"blairetal2012kurumba[Appendix C, printed p. 363, item 499, list SNSK, Karmadai Kurumba]",,excluded_blank_target,printed dash in a target list
kurumba2012:karmadai_kurumba:i500,368,363,25,500,karmadai_kurumba,target,Kannada,sil-kurumba-1985-karmadai-kurumba,enter,,blank,high,manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold,missing,physical PDF p.368 / printed p.363 / item 500; four printed dashes confirmed in 450 dpi rendered cell,"blairetal2012kurumba[Appendix C, printed p. 363, item 500, list SNSK, Karmadai Kurumba]",,excluded_blank_target,printed dash in a target list
kurumba2012:karmadai_kurumba:i501,369,364,1,501,karmadai_kurumba,target,Kannada,sil-kurumba-1985-karmadai-kurumba,go out,,blank,high,manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold,missing,physical PDF p.369 / printed p.364 / item 501; four printed dashes confirmed in 450 dpi rendered cell,"blairetal2012kurumba[Appendix C, printed p. 364, item 501, list SNSK, Karmadai Kurumba]",,excluded_blank_target,printed dash in a target list
kurumba2012:karmadai_kurumba:i502,369,364,2,502,karmadai_kurumba,target,Kannada,sil-kurumba-1985-karmadai-kurumba,depart,,blank,high,manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold,missing,physical PDF p.369 / printed p.364 / item 502; four printed dashes confirmed in 450 dpi rendered cell,"blairetal2012kurumba[Appendix C, printed p. 364, item 502, list SNSK, Karmadai Kurumba]",,excluded_blank_target,printed dash in a target list
kurumba2012:karmadai_kurumba:i503,369,364,3,503,karmadai_kurumba,target,Kannada,sil-kurumba-1985-karmadai-kurumba,return,,blank,high,manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold,missing,physical PDF p.369 / printed p.364 / item 503; four printed dashes confirmed in 450 dpi rendered cell,"blairetal2012kurumba[Appendix C, printed p. 364, item 503, list SNSK, Karmadai Kurumba]",,excluded_blank_target,printed dash in a target list
kurumba2012:karmadai_kurumba:i504,369,364,4,504,karmadai_kurumba,target,Kannada,sil-kurumba-1985-karmadai-kurumba,arrive home,,blank,high,manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold,missing,physical PDF p.369 / printed p.364 / item 504; four printed dashes confirmed in 450 dpi rendered cell,"blairetal2012kurumba[Appendix C, printed p. 364, item 504, list SNSK, Karmadai Kurumba]",,excluded_blank_target,printed dash in a target list
kurumba2012:karmadai_kurumba:i505,369,364,5,505,karmadai_kurumba,target,Kannada,sil-kurumba-1985-karmadai-kurumba,wander,,blank,high,manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold,missing,physical PDF p.369 / printed p.364 / item 505; four printed dashes confirmed in 450 dpi rendered cell,"blairetal2012kurumba[Appendix C, printed p. 364, item 505, list SNSK, Karmadai Kurumba]",,excluded_blank_target,printed dash in a target list
kurumba2012:karmadai_kurumba:i506,369,364,6,506,karmadai_kurumba,target,Kannada,sil-kurumba-1985-karmadai-kurumba,go back,,blank,high,manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold,missing,physical PDF p.369 / printed p.364 / item 506; four printed dashes confirmed in 450 dpi rendered cell,"blairetal2012kurumba[Appendix C, printed p. 364, item 506, list SNSK, Karmadai Kurumba]",,excluded_blank_target,printed dash in a target list
kurumba2012:karmadai_kurumba:i507,369,364,7,507,karmadai_kurumba,target,Kannada,sil-kurumba-1985-karmadai-kurumba,turn around,,blank,high,manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold,missing,physical PDF p.369 / printed p.364 / item 507; four printed dashes confirmed in 450 dpi rendered cell,"blairetal2012kurumba[Appendix C, printed p. 364, item 507, list SNSK, Karmadai Kurumba]",,excluded_blank_target,printed dash in a target list
kurumba2012:karmadai_kurumba:i508,369,364,8,508,karmadai_kurumba,target,Kannada,sil-kurumba-1985-karmadai-kurumba,upturn,,blank,high,manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold,missing,physical PDF p.369 / printed p.364 / item 508; four printed dashes confirmed in 450 dpi rendered cell,"blairetal2012kurumba[Appendix C, printed p. 364, item 508, list SNSK, Karmadai Kurumba]",,excluded_blank_target,printed dash in a target list
kurumba2012:karmadai_kurumba:i509,369,364,9,509,karmadai_kurumba,target,Kannada,sil-kurumba-1985-karmadai-kurumba,run,,blank,high,manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold,missing,physical PDF p.369 / printed p.364 / item 509; four printed dashes confirmed in 450 dpi rendered cell,"blairetal2012kurumba[Appendix C, printed p. 364, item 509, list SNSK, Karmadai Kurumba]",,excluded_blank_target,printed dash in a target list
kurumba2012:karmadai_kurumba:i510,369,364,10,510,karmadai_kurumba,target,Kannada,sil-kurumba-1985-karmadai-kurumba,fall off,,blank,high,manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold,missing,physical PDF p.369 / printed p.364 / item 510; four printed dashes confirmed in 450 dpi rendered cell,"blairetal2012kurumba[Appendix C, printed p. 364, item 510, list SNSK, Karmadai Kurumba]",,excluded_blank_target,printed dash in a target list
kurumba2012:karmadai_kurumba:i511,369,364,11,511,karmadai_kurumba,target,Kannada,sil-kurumba-1985-karmadai-kurumba,get up,,blank,high,manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold,missing,physical PDF p.369 / printed p.364 / item 511; four printed dashes confirmed in 450 dpi rendered cell,"blairetal2012kurumba[Appendix C, printed p. 364, item 511, list SNSK, Karmadai Kurumba]",,excluded_blank_target,printed dash in a target list
kurumba2012:karmadai_kurumba:i512,369,364,12,512,karmadai_kurumba,target,Kannada,sil-kurumba-1985-karmadai-kurumba,wear,,blank,high,manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold,missing,physical PDF p.369 / printed p.364 / item 512; four printed dashes confirmed in 450 dpi rendered cell,"blairetal2012kurumba[Appendix C, printed p. 364, item 512, list SNSK, Karmadai Kurumba]",,excluded_blank_target,printed dash in a target list
kurumba2012:karmadai_kurumba:i513,369,364,13,513,karmadai_kurumba,target,Kannada,sil-kurumba-1985-karmadai-kurumba,beat,,blank,high,manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold,missing,physical PDF p.369 / printed p.364 / item 513; four printed dashes confirmed in 450 dpi rendered cell,"blairetal2012kurumba[Appendix C, printed p. 364, item 513, list SNSK, Karmadai Kurumba]",,excluded_blank_target,printed dash in a target list
kurumba2012:karmadai_kurumba:i514,369,364,14,514,karmadai_kurumba,target,Kannada,sil-kurumba-1985-karmadai-kurumba,chop,,blank,high,manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold,missing,physical PDF p.369 / printed p.364 / item 514; four printed dashes confirmed in 450 dpi rendered cell,"blairetal2012kurumba[Appendix C, printed p. 364, item 514, list SNSK, Karmadai Kurumba]",,excluded_blank_target,printed dash in a target list
kurumba2012:karmadai_kurumba:i515,369,364,15,515,karmadai_kurumba,target,Kannada,sil-kurumba-1985-karmadai-kurumba,tie up,,blank,high,manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold,missing,physical PDF p.369 / printed p.364 / item 515; four printed dashes confirmed in 450 dpi rendered cell,"blairetal2012kurumba[Appendix C, printed p. 364, item 515, list SNSK, Karmadai Kurumba]",,excluded_blank_target,printed dash in a target list
kurumba2012:karmadai_kurumba:i516,369,364,16,516,karmadai_kurumba,target,Kannada,sil-kurumba-1985-karmadai-kurumba,dig,ʈoɳɖu,attested,high,manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold,staged,physical PDF p.369 / printed p.364 / item 516; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically,"blairetal2012kurumba[Appendix C, printed p. 364, item 516, list SNSK, Karmadai Kurumba]",kurumba2012-karmadai_kurumba-i516,installed_target,audited attestation from a target list
kurumba2012:karmadai_kurumba:i517,369,364,17,517,karmadai_kurumba,target,Kannada,sil-kurumba-1985-karmadai-kurumba,cook,maɖu,attested,high,manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold,staged,physical PDF p.369 / printed p.364 / item 517; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically,"blairetal2012kurumba[Appendix C, printed p. 364, item 517, list SNSK, Karmadai Kurumba]",kurumba2012-karmadai_kurumba-i517,installed_target,audited attestation from a target list
kurumba2012:karmadai_kurumba:i518,369,364,18,518,karmadai_kurumba,target,Kannada,sil-kurumba-1985-karmadai-kurumba,taste,rusɨnəɖu,attested,high,manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold,staged,physical PDF p.369 / printed p.364 / item 518; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically,"blairetal2012kurumba[Appendix C, printed p. 364, item 518, list SNSK, Karmadai Kurumba]",kurumba2012-karmadai_kurumba-i518,installed_target,audited attestation from a target list
kurumba2012:karmadai_kurumba:i519,369,364,19,519,karmadai_kurumba,target,Kannada,sil-kurumba-1985-karmadai-kurumba,burn,wurusu,attested,high,manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold,staged,physical PDF p.369 / printed p.364 / item 519; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically,"blairetal2012kurumba[Appendix C, printed p. 364, item 519, list SNSK, Karmadai Kurumba]",kurumba2012-karmadai_kurumba-i519,installed_target,audited attestation from a target list
kurumba2012:karmadai_kurumba:i520,369,364,20,520,karmadai_kurumba,target,Kannada,sil-kurumba-1985-karmadai-kurumba,burn food,wurusu,attested,high,manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold,staged,physical PDF p.369 / printed p.364 / item 520; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically,"blairetal2012kurumba[Appendix C, printed p. 364, item 520, list SNSK, Karmadai Kurumba]",kurumba2012-karmadai_kurumba-i520,installed_target,audited attestation from a target list
kurumba2012:karmadai_kurumba:i521,369,364,21,521,karmadai_kurumba,target,Kannada,sil-kurumba-1985-karmadai-kurumba,steal,tɨruɖa,attested,high,manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold,staged,physical PDF p.369 / printed p.364 / item 521; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically,"blairetal2012kurumba[Appendix C, printed p. 364, item 521, list SNSK, Karmadai Kurumba]",kurumba2012-karmadai_kurumba-i521,installed_target,audited attestation from a target list
kurumba2012:karmadai_kurumba:i522,369,364,22,522,karmadai_kurumba,target,Kannada,sil-kurumba-1985-karmadai-kurumba,bring,jeʈʈɨkɨnduba,attested,high,manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold,staged,physical PDF p.369 / printed p.364 / item 522; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically,"blairetal2012kurumba[Appendix C, printed p. 364, item 522, list SNSK, Karmadai Kurumba]",kurumba2012-karmadai_kurumba-i522,installed_target,audited attestation from a target list
kurumba2012:karmadai_kurumba:i523,369,364,23,523,karmadai_kurumba,target,Kannada,sil-kurumba-1985-karmadai-kurumba,carry,jeʈʈɨkɨnduwəgu,attested,high,manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold,staged,physical PDF p.369 / printed p.364 / item 523; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically,"blairetal2012kurumba[Appendix C, printed p. 364, item 523, list SNSK, Karmadai Kurumba]",kurumba2012-karmadai_kurumba-i523,installed_target,audited attestation from a target list
kurumba2012:karmadai_kurumba:i524,369,364,24,524,karmadai_kurumba,target,Kannada,sil-kurumba-1985-karmadai-kurumba,send,keɭusu,attested,high,manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold,staged,physical PDF p.369 / printed p.364 / item 524; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically,"blairetal2012kurumba[Appendix C, printed p. 364, item 524, list SNSK, Karmadai Kurumba]",kurumba2012-karmadai_kurumba-i524,installed_target,audited attestation from a target list
kurumba2012:karmadai_kurumba:i525,369,364,25,525,karmadai_kurumba,target,Kannada,sil-kurumba-1985-karmadai-kurumba,take away,jeʈʈɨkɨnduwəgu,attested,high,manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold,staged,physical PDF p.369 / printed p.364 / item 525; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically,"blairetal2012kurumba[Appendix C, printed p. 364, item 525, list SNSK, Karmadai Kurumba]",kurumba2012-karmadai_kurumba-i525,installed_target,audited attestation from a target list
