Cell_Key	PDF_Page	Printed_Page	Row	Item	List_Key	Source_Label	Scope	Language_ID	Dialect_ID	OCR_Gloss_Scaffold	OCR_Form_Scaffold	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
kurumba2012:maddur_betta:i159	421	416	9	159	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	mosquito	solle		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i160	421	416	10	160	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	ant	wurunbu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i161	421	416	11	161	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	grasshopper			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i162	421	416	12	162	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	crab	nandu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i163	421	416	13	163	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	snake	pambə		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i164	421	416	14	164	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	rat	balle		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i165	421	416	15	165	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	dog	nājE		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i166	421	416	16	166	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	pig	pend.		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i167	421	416	17	167	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	wild pig			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i168	421	416	18	168	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	tiger	pell		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i169	421	416	19	169	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	bear	ka ddi		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i170	421	416	20	170	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	monkey	mutfunu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i171	421	416	21	171	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	deer, large	kadame		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i172	421	416	22	172	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	deer, snall			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i173	421	416	23	173	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	nest			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i174	421	416	24	174	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	rat hole			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i175	421	416	25	175	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	flea			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i176	422	417	1	176	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	bedbug			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i177	422	417	2	177	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	tick			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i178	422	417	3	178	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	firefly			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i179	422	417	4	179	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	moth			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i180	422	417	5	180	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	stick insect			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i181	422	417	6	181	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	mantis			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i182	422	417	7	182	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	beetle			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i183	422	417	8	183	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	wasp			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i184	422	417	9	184	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	centipede			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i185	422	417	10	185	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	scorpion			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i186	422	417	11	186	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	snail			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i187	422	417	12	187	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	termite			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i188	422	417	13	188	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	caterpillar			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i189	422	417	14	189	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	wom			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i190	422	417	15	190	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	roundorm			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i191	422	417	16	191	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	spider			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i192	422	417	17	192	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	web			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i193	422	417	18	193	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	shell			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i194	422	417	19	194	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	lobster			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i195	422	417	20	195	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	lizard			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i196	422	417	21	196	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	monitor			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i197	422	417	22	197	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	Python			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i198	422	417	23	198	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	crocodile			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i199	422	417	24	199	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	turtle			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i200	422	417	25	200	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	tortoise			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i201	423	418	1	201	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	mouse			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i202	423	418	2	202	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	shrew			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i203	423	418	3	203	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	bamboo rat			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i204	423	418	4	204	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	squirrel			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i205	423	418	5	205	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	flying squirrel			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i206	423	418	6	206	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	porcupine			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i207	423	418	7	207	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	bat			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i208	423	418	8	208	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	bird	pekki		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i209	423	418	9	209	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	fowl			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i210	423	418	10	210	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	fish	inu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i211	423	418	11	211	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	frog	pokke		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i212	423	418	12	212	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	bamboo	kaje}i		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i213	423	418	13	213	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	bamboo, mountain			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i214	423	418	14	214	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	cane	barige		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i215	423	418	15	215	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	thatch			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i216	423	418	16	216	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	yam			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i217	423	418	17	217	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	taro			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i218	423	418	18	218	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	cucumber			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i219	423	418	19	219	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	banana	bagapanqu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i220	423	418	20	220	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	rice	Jekki		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i221	423	418	21	221	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	rice, cooked	ntftfe		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i222	423	418	22	222	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	grain			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i223	423	418	23	223	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	salt	wuppu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i224	423	418	24	224	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	beer			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i225	423	418	25	225	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	usk	*Avqu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i226	424	419	1	226	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	axe	BAluvu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i227	424	419	2	227	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	knife	Jeruvi		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i228	424	419	3	228	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	bow	bullu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i229	424	419	4	229	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	arrow	Anbu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i230	424	419	5	230	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	needle	du: dzi		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i231	424	419	6	231	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	rope	kAnn		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i232	424	419	7	232	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	net	bele		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i233	424	419	8	233	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	mat	paj		pending				OCR is an untrusted locator only; transcribe from rendered scan
