entry_key	item	site_code	manual_variant_rank	role	source_variety	language_id	dialect_id	status	form	visible_base	gloss	group	physical_page	printed_page	evidence_sha256	manual_note	disposition	reason
silkochbd2011:i237:c:1	237	c	1	target	Tintekiya Koch	Koch	kochbd2011-c-kholchanda	attested	biʃ		twenty	2	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		staged_target	resolved Koch target-site attestation
silkochbd2011:i237:q:1	237	q	1	target	Chapra Koch	Koch	kochbd2011-q-uttor-nokshi	attested	biʃ		twenty	2	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		staged_target	resolved Koch target-site attestation
silkochbd2011:i237:r:1	237	r	1	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	attested	biʃ		twenty	2	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		staged_target	resolved Koch target-site attestation
silkochbd2011:i237:l:1	237	l	1	control	A’tong	Garo	kochbd2011-l-bharatpur	ambiguous		(miŋ)kʰolgik	twenty	1	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc	A small upper-right corner-like modifier is printed after final visible `(miŋ)kʰolgik`; its value is not inferred.	excluded_ambiguous	visible base retained but an unresolved modifier is not inferred
silkochbd2011:i237:m:1	237	m	1	control	A’tong	Garo	kochbd2011-m-nalchapra	attested	kʰoltʃaŋʃa		twenty	3	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i237:0:1	237	0	1	control	Standard Bangla	B	kochbd2011-0-bangla	attested	biʃ		twenty	2	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i238:b:1	238	b	1	target	Tintekiya Koch	Koch	kochbd2011-b-nokshi	attested	ʃɔ		hundred	2	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		staged_target	resolved Koch target-site attestation
silkochbd2011:i238:c:1	238	c	1	target	Tintekiya Koch	Koch	kochbd2011-c-kholchanda	attested	ʃɔ		hundred	2	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		staged_target	resolved Koch target-site attestation
silkochbd2011:i238:q:1	238	q	1	target	Chapra Koch	Koch	kochbd2011-q-uttor-nokshi	attested	ʃɔ		hundred	2	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		staged_target	resolved Koch target-site attestation
silkochbd2011:i238:r:1	238	r	1	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	attested	ʃɔ		hundred	2	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		staged_target	resolved Koch target-site attestation
silkochbd2011:i238:l:1	238	l	1	control	A’tong	Garo	kochbd2011-l-bharatpur	attested	radʒa		hundred	1	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i238:m:1	238	m	1	control	A’tong	Garo	kochbd2011-m-nalchapra	attested	radʒa		hundred	1	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i238:0:1	238	0	1	control	Standard Bangla	B	kochbd2011-0-bangla	attested	ʃɔ		hundred	2	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i239:b:1	239	b	1	target	Tintekiya Koch	Koch	kochbd2011-b-nokshi	attested	hadʒar		thousand	1	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		staged_target	resolved Koch target-site attestation
silkochbd2011:i239:c:1	239	c	1	target	Tintekiya Koch	Koch	kochbd2011-c-kholchanda	attested	hadʒar		thousand	1	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		staged_target	resolved Koch target-site attestation
silkochbd2011:i239:q:1	239	q	1	target	Chapra Koch	Koch	kochbd2011-q-uttor-nokshi	attested	hadʒar		thousand	1	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		staged_target	resolved Koch target-site attestation
silkochbd2011:i239:r:1	239	r	1	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	attested	hadʒar		thousand	1	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		staged_target	resolved Koch target-site attestation
silkochbd2011:i239:l:1	239	l	1	control	A’tong	Garo	kochbd2011-l-bharatpur	attested	hadʒar		thousand	1	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i239:m:1	239	m	1	control	A’tong	Garo	kochbd2011-m-nalchapra	attested	hadʒar		thousand	1	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i239:0:1	239	0	1	control	Standard Bangla	B	kochbd2011-0-bangla	attested	hadʒar		thousand	1	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i240:b:1	240	b	1	target	Tintekiya Koch	Koch	kochbd2011-b-nokshi	not_used			few	0	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc	Source explicitly marks the item `[not used]` globally.	excluded_not_used	item printed not used for all sites
silkochbd2011:i240:c:1	240	c	1	target	Tintekiya Koch	Koch	kochbd2011-c-kholchanda	not_used			few	0	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc	Source explicitly marks the item `[not used]` globally.	excluded_not_used	item printed not used for all sites
silkochbd2011:i240:q:1	240	q	1	target	Chapra Koch	Koch	kochbd2011-q-uttor-nokshi	not_used			few	0	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc	Source explicitly marks the item `[not used]` globally.	excluded_not_used	item printed not used for all sites
silkochbd2011:i240:r:1	240	r	1	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	not_used			few	0	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc	Source explicitly marks the item `[not used]` globally.	excluded_not_used	item printed not used for all sites
silkochbd2011:i240:l:1	240	l	1	control	A’tong	Garo	kochbd2011-l-bharatpur	not_used			few	0	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc	Source explicitly marks the item `[not used]` globally.	excluded_not_used	item printed not used for all sites
silkochbd2011:i240:m:1	240	m	1	control	A’tong	Garo	kochbd2011-m-nalchapra	not_used			few	0	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc	Source explicitly marks the item `[not used]` globally.	excluded_not_used	item printed not used for all sites
silkochbd2011:i240:0:1	240	0	1	control	Standard Bangla	B	kochbd2011-0-bangla	not_used			few	0	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc	Source explicitly marks the item `[not used]` globally.	excluded_not_used	item printed not used for all sites
silkochbd2011:i241:b:1	241	b	1	target	Tintekiya Koch	Koch	kochbd2011-b-nokshi	ambiguous		tɛp	some	2	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc	A small upper-right corner-like modifier is printed after final visible `tɛp`; its value is not inferred.	excluded_ambiguous	visible base retained but an unresolved modifier is not inferred
silkochbd2011:i241:c:1	241	c	1	target	Tintekiya Koch	Koch	kochbd2011-c-kholchanda	ambiguous		tɛp	some	2	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc	A small upper-right corner-like modifier is printed after final visible `tɛp`; its value is not inferred.	excluded_ambiguous	visible base retained but an unresolved modifier is not inferred
silkochbd2011:i241:q:1	241	q	1	target	Chapra Koch	Koch	kochbd2011-q-uttor-nokshi	attested	akui̯ʃa		some	1	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		staged_target	resolved Koch target-site attestation
silkochbd2011:i241:r:2	241	r	1	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	attested	akui̯ʃa		some	1	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		staged_target	resolved Koch target-site attestation
silkochbd2011:i241:r:1	241	r	2	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	ambiguous		tɛp	some	2	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc	A small upper-right corner-like modifier is printed after final visible `tɛp`; its value is not inferred.	excluded_ambiguous	visible base retained but an unresolved modifier is not inferred
silkochbd2011:i241:l:1	241	l	1	control	A’tong	Garo	kochbd2011-l-bharatpur	attested	tʃoi̯ʃan		some	3	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i241:m:1	241	m	1	control	A’tong	Garo	kochbd2011-m-nalchapra	attested	tʃoi̯ʃan		some	3	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i241:0:1	241	0	1	control	Standard Bangla	B	kochbd2011-0-bangla	attested	kitʃʰu		some	4	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i242:b:1	242	b	1	target	Tintekiya Koch	Koch	kochbd2011-b-nokshi	attested	tamti		many	2	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		staged_target	resolved Koch target-site attestation
silkochbd2011:i242:c:1	242	c	1	target	Tintekiya Koch	Koch	kochbd2011-c-kholchanda	attested	paŋa		many	1	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		staged_target	resolved Koch target-site attestation
silkochbd2011:i242:q:1	242	q	1	target	Chapra Koch	Koch	kochbd2011-q-uttor-nokshi	attested	ɔnɛk		many	4	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		staged_target	resolved Koch target-site attestation
silkochbd2011:i242:r:1	242	r	1	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	attested	paŋa		many	1	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		staged_target	resolved Koch target-site attestation
silkochbd2011:i242:r:2	242	r	2	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	attested	ɔnɛk		many	4	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		staged_target	resolved Koch target-site attestation
silkochbd2011:i242:l:1	242	l	1	control	A’tong	Garo	kochbd2011-l-bharatpur	attested	panʃembia̯		many	3	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i242:m:1	242	m	1	control	A’tong	Garo	kochbd2011-m-nalchapra	attested	panʃembia̯		many	3	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i242:0:1	242	0	1	control	Standard Bangla	B	kochbd2011-0-bangla	attested	ɔnɛk		many	4	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i243:b:1	243	b	1	target	Tintekiya Koch	Koch	kochbd2011-b-nokshi	blank			all	0	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc	Source explicitly prints `no entry` for this site.	excluded_blank	printed no-entry cell
silkochbd2011:i243:c:1	243	c	1	target	Tintekiya Koch	Koch	kochbd2011-c-kholchanda	ambiguous		bɛbak	all	1	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc	A small upper-right corner-like modifier is printed after final visible `bɛbak`; its value is not inferred.	excluded_ambiguous	visible base retained but an unresolved modifier is not inferred
silkochbd2011:i243:q:1	243	q	1	target	Chapra Koch	Koch	kochbd2011-q-uttor-nokshi	ambiguous		bɛbak	all	1	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc	A small upper-right corner-like modifier is printed after final visible `bɛbak`; its value is not inferred.	excluded_ambiguous	visible base retained but an unresolved modifier is not inferred
silkochbd2011:i243:r:1	243	r	1	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	attested	ʃob		all	3	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		staged_target	resolved Koch target-site attestation
silkochbd2011:i243:l:1	243	l	1	control	A’tong	Garo	kochbd2011-l-bharatpur	attested	dʒamai̯n		all	2	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i243:m:1	243	m	1	control	A’tong	Garo	kochbd2011-m-nalchapra	attested	dʒamai̯n		all	2	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i243:0:1	243	0	1	control	Standard Bangla	B	kochbd2011-0-bangla	attested	ʃob		all	3	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i244:b:1	244	b	1	target	Tintekiya Koch	Koch	kochbd2011-b-nokshi	attested	mata		big	1	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		staged_target	resolved Koch target-site attestation
silkochbd2011:i244:c:1	244	c	1	target	Tintekiya Koch	Koch	kochbd2011-c-kholchanda	ambiguous		matta	big	1	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc	A small upper-right corner-like modifier is printed after the first visible `mat` before final `ta`; its value is not inferred.	excluded_ambiguous	visible base retained but an unresolved modifier is not inferred
silkochbd2011:i244:q:1	244	q	1	target	Chapra Koch	Koch	kochbd2011-q-uttor-nokshi	attested	mata		big	1	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		staged_target	resolved Koch target-site attestation
silkochbd2011:i244:r:1	244	r	1	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	attested	mata		big	1	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		staged_target	resolved Koch target-site attestation
silkochbd2011:i244:l:1	244	l	1	control	A’tong	Garo	kochbd2011-l-bharatpur	ambiguous		tʃuŋ(bijok)	big	2	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc	A small upper-right corner-like modifier is printed after visible `k` inside the parenthesized suffix; its value is not inferred.	excluded_ambiguous	visible base retained but an unresolved modifier is not inferred
silkochbd2011:i244:m:1	244	m	1	control	A’tong	Garo	kochbd2011-m-nalchapra	attested	tʃuŋa		big	2	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i244:0:1	244	0	1	control	Standard Bangla	B	kochbd2011-0-bangla	attested	bɔro		big	3	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i245:b:1	245	b	1	target	Tintekiya Koch	Koch	kochbd2011-b-nokshi	attested	tuti		small	1	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		staged_target	resolved Koch target-site attestation
silkochbd2011:i245:c:1	245	c	1	target	Tintekiya Koch	Koch	kochbd2011-c-kholchanda	attested	tuti		small	1	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		staged_target	resolved Koch target-site attestation
silkochbd2011:i245:q:1	245	q	1	target	Chapra Koch	Koch	kochbd2011-q-uttor-nokshi	attested	tamui̯		small	4	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		staged_target	resolved Koch target-site attestation
silkochbd2011:i245:r:1	245	r	1	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	attested	tukti		small	1	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		staged_target	resolved Koch target-site attestation
silkochbd2011:i245:l:1	245	l	1	control	A’tong	Garo	kochbd2011-l-bharatpur	attested	milla		small	2	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i245:m:1	245	m	1	control	A’tong	Garo	kochbd2011-m-nalchapra	attested	milla		small	2	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i245:0:1	245	0	1	control	Standard Bangla	B	kochbd2011-0-bangla	attested	tʃʰoto		small	3	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i246:b:1	246	b	1	target	Tintekiya Koch	Koch	kochbd2011-b-nokshi	attested	pilao		long	2	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		staged_target	resolved Koch target-site attestation
silkochbd2011:i246:c:1	246	c	1	target	Tintekiya Koch	Koch	kochbd2011-c-kholchanda	attested	pilao		long	2	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		staged_target	resolved Koch target-site attestation
silkochbd2011:i246:q:1	246	q	1	target	Chapra Koch	Koch	kochbd2011-q-uttor-nokshi	attested	lɔmba		long	3	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		staged_target	resolved Koch target-site attestation
silkochbd2011:i246:r:1	246	r	1	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	attested	pilao		long	2	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		staged_target	resolved Koch target-site attestation
silkochbd2011:i246:l:1	246	l	1	control	A’tong	Garo	kochbd2011-l-bharatpur	ambiguous		rao̯twa	long	1	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc	A small upper-right corner-like modifier is printed after visible `t` before final `wa`; its value is not inferred.	excluded_ambiguous	visible base retained but an unresolved modifier is not inferred
silkochbd2011:i246:m:1	246	m	1	control	A’tong	Garo	kochbd2011-m-nalchapra	ambiguous		rao̯twa	long	1	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc	A small upper-right corner-like modifier is printed after visible `t` before final `wa`; its value is not inferred.	excluded_ambiguous	visible base retained but an unresolved modifier is not inferred
silkochbd2011:i246:0:1	246	0	1	control	Standard Bangla	B	kochbd2011-0-bangla	attested	lɔmba		long	3	58	57	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i247:b:1	247	b	1	target	Tintekiya Koch	Koch	kochbd2011-b-nokshi	attested	banda		short (length)	1	59	58	df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82		staged_target	resolved Koch target-site attestation
silkochbd2011:i247:c:1	247	c	1	target	Tintekiya Koch	Koch	kochbd2011-c-kholchanda	attested	banda		short (length)	1	59	58	df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82		staged_target	resolved Koch target-site attestation
silkochbd2011:i247:q:1	247	q	1	target	Chapra Koch	Koch	kochbd2011-q-uttor-nokshi	attested	kʰatak		short (length)	4	59	58	df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82		staged_target	resolved Koch target-site attestation
silkochbd2011:i247:r:1	247	r	1	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	attested	banda		short (length)	1	59	58	df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82		staged_target	resolved Koch target-site attestation
silkochbd2011:i247:l:1	247	l	1	control	A’tong	Garo	kochbd2011-l-bharatpur	attested	suŋa		short (length)	2	59	58	df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i247:m:1	247	m	1	control	A’tong	Garo	kochbd2011-m-nalchapra	attested	suŋa		short (length)	2	59	58	df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82		excluded_control	A’tong or standard Bangla comparison form retained audit-only
