legacy_row	item	site_code	manual_entry_key	manual_variant_rank	manual_physical_page	manual_printed_page	manual_gloss	manual_group	manual_status	manual_form	manual_visible_base	manual_note	legacy_pdf_page	legacy_group	legacy_status	legacy_raw_form	legacy_entry_key	legacy_reason	legacy_rows_for_manual	legacy_alias_retired	gloss_match	group_match	comparison
1884	275	r	silkochbd2011:i275:r:1	1	60	59	bad	2	attested	nattʰi			59	2	attested	natthi	silkochbd2011:i275:r:1		1	false	true	true	form_difference
1885	275	0	silkochbd2011:i275:0:1	1	60	59	bad	3	attested	kʰarap			59	3	attested	khaɾap	silkochbd2011:i275:0:1		1	false	true	true	form_difference
1886	275	q	silkochbd2011:i275:q:1	1	60	59	bad	4	attested	hɛnda			59	4	attested	hɛnda	silkochbd2011:i275:q:1		1	false	true	true	form_exact
1887	276	b	silkochbd2011:i276:b:1	1	61	60	new	1	attested	pidan			60	1	attested	pidan	silkochbd2011:i276:b:1		1	false	true	true	form_exact
1888	276	c	silkochbd2011:i276:c:1	1	61	60	new	1	attested	pidan			60	1	attested	pidan	silkochbd2011:i276:c:1		1	false	true	true	form_exact
1889	276	l	silkochbd2011:i276:l:1	1	61	60	new	1	attested	pidan			60	1	attested	pidan	silkochbd2011:i276:l:1		1	false	true	true	form_exact
1890	276	m	silkochbd2011:i276:m:1	1	61	60	new	1	attested	pidan			60	1	attested	pidan	silkochbd2011:i276:m:1		1	false	true	true	form_exact
1891	276	r	silkochbd2011:i276:r:1	1	61	60	new	1	attested	pidan			60	1	attested	pidan	silkochbd2011:i276:r:1		1	false	true	true	form_exact
1892	276	0	silkochbd2011:i276:0:1	1	61	60	new	2	attested	notun			60	2	attested	notun	silkochbd2011:i276:0:1		1	false	true	true	form_exact
1893	276	q	silkochbd2011:i276:q:1	1	61	60	new	3	attested	noja			60	3	attested	noja	silkochbd2011:i276:q:1		1	false	true	true	form_exact
1894	277	l	silkochbd2011:i277:l:1	1	61	60	old	0	blank			Source explicitly prints `no entry` for this site.	60	0	blank	no entry		printed gap: the item was not elicited at this site	1	false	true	true	blank_match
1895	277	b	silkochbd2011:i277:b:1	1	61	60	old	1	attested	bura			60	1	attested	buɾa	silkochbd2011:i277:b:1		1	false	true	true	form_difference
1896	277	c	silkochbd2011:i277:c:1	1	61	60	old	1	attested	bura			60	1	attested	buɾa	silkochbd2011:i277:c:1		1	false	true	true	form_difference
1897	277	0	silkochbd2011:i277:0:1	1	61	60	old	2	attested	purano			60	2	attested	puɾano	silkochbd2011:i277:0:1		1	false	true	true	form_difference
1898	277	q	silkochbd2011:i277:q:1	1	61	60	old	2	attested	purʌn			60	2	attested	pur-n	silkochbd2011:i277:q:1		1	false	true	true	form_difference
1899	277	m	silkochbd2011:i277:m:1	1	61	60	old	3	attested	pitʃam			60	3	attested	pitʃam	silkochbd2011:i277:m:1		1	false	true	true	form_exact
1900	277	r	silkochbd2011:i277:r:1	1	61	60	old	3	attested	pitʃam			60	3	attested	pitʃam	silkochbd2011:i277:r:1		1	false	true	true	form_exact
1901	278	q	silkochbd2011:i278:q:1	1	61	60	broken	1	attested	bai̯ni			60	1	unresolved	bain� i		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1902	278	b	silkochbd2011:i278:b:1	1	61	60	broken	2	attested	natʰini			60	2	attested	nathini	silkochbd2011:i278:b:1		1	false	true	true	form_difference
1903	278	c	silkochbd2011:i278:c:1	1	61	60	broken	2	attested	natʰini			60	2	attested	nathini	silkochbd2011:i278:c:1		1	false	true	true	form_difference
1904	278	r	silkochbd2011:i278:r:1	1	61	60	broken	2	attested	natʰini			60	2	attested	nathini	silkochbd2011:i278:r:1		1	false	true	true	form_difference
1905	278	l	silkochbd2011:i278:l:1	1	61	60	broken	3	attested	bai̯.oʔ			60	3	unresolved	bai.� o#		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1906	278	m	silkochbd2011:i278:m:1	1	61	60	broken	3	attested	bai̯.oʔ			60	3	unresolved	bai.� o#		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1907	278	0	silkochbd2011:i278:0:1	1	61	60	broken	4	attested	bʰaŋga			60	4	attested	bhaŋŋa	silkochbd2011:i278:0:1		1	false	true	true	form_difference
1908	279	b	silkochbd2011:i279:b:1	1	61	60	above	1	attested	kara			60	1	attested	kaɾa	silkochbd2011:i279:b:1		1	false	true	true	form_difference
1909	279	c	silkochbd2011:i279:c:1	1	61	60	above	1	attested	kara			60	1	attested	kaɾa	silkochbd2011:i279:c:1		1	false	true	true	form_difference
1910	279	r	silkochbd2011:i279:r:1	1	61	60	above	1	attested	kara			60	1	attested	kaɾa	silkochbd2011:i279:r:1		1	false	true	true	form_difference
1911	279	l	silkochbd2011:i279:l:1	1	61	60	above	2	attested	kʰambai̯			60	2	unresolved	khambai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1912	279	m	silkochbd2011:i279:m:1	1	61	60	above	2	attested	kʰambai̯			60	2	unresolved	khambai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1913	279	0	silkochbd2011:i279:0:1	1	61	60	above	3	attested	upore			60	3	attested	upoɾe	silkochbd2011:i279:0:1		1	false	true	true	form_difference
1914	279	q	silkochbd2011:i279:q:1	1	61	60	above	3	attested	upurʌŋ			60	3	attested	upur-ŋ	silkochbd2011:i279:q:1		1	false	true	true	form_difference
1915	280	r	silkochbd2011:i280:r:1	1	61	60	below	1	attested	kama			60	1	attested	kama	silkochbd2011:i280:r:1		1	false	true	true	form_exact
1916	280	b	silkochbd2011:i280:b:1	1	61	60	below	1	attested	kukma			60	1	attested	kukma	silkochbd2011:i280:b:1		1	false	true	true	form_exact
1917	280	c	silkochbd2011:i280:c:1	1	61	60	below	1	attested	kukma			60	1	attested	kukma	silkochbd2011:i280:c:1		1	false	true	true	form_exact
1918	280	l	silkochbd2011:i280:l:1	1	61	60	below	2	attested	niŋ			60	2	attested	nɨŋ	silkochbd2011:i280:l:1		1	false	true	true	form_difference
1919	280	m	silkochbd2011:i280:m:1	1	61	60	below	2	attested	niŋ			60	2	attested	nɨŋ	silkochbd2011:i280:m:1		1	false	true	true	form_difference
1920	280	0	silkochbd2011:i280:0:1	1	61	60	below	3	attested	nitʃɛ			60	3	attested	nitʃɛ	silkochbd2011:i280:0:1		1	false	true	true	form_exact
1921	280	q	silkochbd2011:i280:q:1	1	61	60	below	4	attested	tolaŋ			60	4	attested	tolaŋ	silkochbd2011:i280:q:1		1	false	true	true	form_exact
1922	281	l	silkochbd2011:i281:l:1	1	61	60	far	1	attested	dʒana			60	1	attested	ɖʒana	silkochbd2011:i281:l:1		1	false	true	true	form_difference
1923	281	m	silkochbd2011:i281:m:1	1	61	60	far	1	attested	dʒana			60	1	attested	ɖʒana	silkochbd2011:i281:m:1		1	false	true	true	form_difference
1924	281	b	silkochbd2011:i281:b:1	1	61	60	far	1	attested	dʒanni			60	1	attested	ɖʒanni	silkochbd2011:i281:b:1		1	false	true	true	form_difference
1925	281	c	silkochbd2011:i281:c:1	1	61	60	far	1	attested	dʒanni			60	1	attested	ɖʒanni	silkochbd2011:i281:c:1		1	false	true	true	form_difference
1926	281	r	silkochbd2011:i281:r:1	1	61	60	far	1	attested	dʒanu			60	1	attested	ɖʒanu	silkochbd2011:i281:r:1		1	false	true	true	form_difference
1927	281	0	silkochbd2011:i281:0:1	1	61	60	far	2	attested	durɛ			60	2	attested	duɾɛ	silkochbd2011:i281:0:1		1	false	true	true	form_difference
1928	281	q	silkochbd2011:i281:q:1	1	61	60	far	2	attested	durʌŋ			60	2	attested	dur-ŋ	silkochbd2011:i281:q:1		1	false	true	true	form_difference
1929	282	b	silkochbd2011:i282:b:1	1	61	60	near	1	attested	dakan			60	1	attested	dakan	silkochbd2011:i282:b:1		1	false	true	true	form_exact
1930	282	c	silkochbd2011:i282:c:1	1	61	60	near	1	attested	dakan			60	1	attested	dakan	silkochbd2011:i282:c:1		1	false	true	true	form_exact
1931	282	r	silkochbd2011:i282:r:1	1	61	60	near	1	attested	dakan			60	1	attested	dakan	silkochbd2011:i282:r:1		1	false	true	true	form_exact
1932	282	l	silkochbd2011:i282:l:1	1	61	60	near	2	attested	nɛka			60	2	attested	nɛka	silkochbd2011:i282:l:1		1	false	true	true	form_exact
1933	282	m	silkochbd2011:i282:m:1	1	61	60	near	2	attested	nɛka			60	2	attested	nɛka	silkochbd2011:i282:m:1		1	false	true	true	form_exact
1934	282	0	silkochbd2011:i282:0:1	1	61	60	near	3	attested	katʃʰɛ			60	3	attested	katʃhɛ	silkochbd2011:i282:0:1		1	false	true	true	form_difference
1935	282	q	silkochbd2011:i282:q:1	1	61	60	near	4	attested	osorai̯			60	4	unresolved	osorai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1936	283	b	silkochbd2011:i283:b:1	1	61	60	right	1	attested	dʒagara			60	1	attested	ɖʒaɡaɾa	silkochbd2011:i283:b:1		1	false	true	true	form_difference
1937	283	c	silkochbd2011:i283:c:1	1	61	60	right	1	attested	dʒagara			60	1	attested	ɖʒaɡaɾa	silkochbd2011:i283:c:1		1	false	true	true	form_difference
1938	283	l	silkochbd2011:i283:l:1	1	61	60	right	1	attested	dʒagara			60	1	attested	ɖʒaɡaɾa	silkochbd2011:i283:l:1		1	false	true	true	form_difference
1939	283	m	silkochbd2011:i283:m:1	1	61	60	right	1	attested	dʒagara			60	1	attested	ɖʒaɡaɾa	silkochbd2011:i283:m:1		1	false	true	true	form_difference
1940	283	r	silkochbd2011:i283:r:1	1	61	60	right	1	attested	dʒagara			60	1	attested	ɖʒaɡaɾa	silkochbd2011:i283:r:1		1	false	true	true	form_difference
1941	283	0	silkochbd2011:i283:0:1	1	61	60	right	2	attested	ɖan			60	2	attested	ɖan	silkochbd2011:i283:0:1		1	false	true	true	form_exact
1942	283	q	silkochbd2011:i283:q:1	1	61	60	right	3	attested	mai̯			60	3	unresolved	mai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1943	284	l	silkochbd2011:i284:l:1	1	61	60	left	1	attested	dʒagiʃi			60	1	attested	ɖʒaɡɨʃi	silkochbd2011:i284:l:1		1	false	true	true	form_difference
1944	284	m	silkochbd2011:i284:m:1	1	61	60	left	1	attested	dʒagiʃi			60	1	attested	ɖʒaɡɨʃi	silkochbd2011:i284:m:1		1	false	true	true	form_difference
1945	284	b	silkochbd2011:i284:b:1	1	61	60	left	2	attested	dɛbara			60	2	attested	dɛbaɾa	silkochbd2011:i284:b:1		1	false	true	true	form_difference
1946	284	c	silkochbd2011:i284:c:1	1	61	60	left	2	attested	dɛbara			60	2	attested	dɛbaɾa	silkochbd2011:i284:c:1		1	false	true	true	form_difference
1947	284	q	silkochbd2011:i284:q:1	1	61	60	left	2	attested	dɛbara			60	2	attested	dɛbaɾa	silkochbd2011:i284:q:1		1	false	true	true	form_difference
1948	284	r	silkochbd2011:i284:r:1	1	61	60	left	2	attested	dɛbara			60	2	attested	dɛbaɾa	silkochbd2011:i284:r:1		1	false	true	true	form_difference
1949	284	0	silkochbd2011:i284:0:1	1	61	60	left	3	attested	bam			60	3	attested	bam	silkochbd2011:i284:0:1		1	false	true	true	form_exact
1950	285	b	silkochbd2011:i285:b:1	1	61	60	black	1	ambiguous		pinak	A small upper-right corner-like modifier is printed after visible final `k`; its value is not inferred.	60	1	attested	pinak̚	silkochbd2011:i285:b:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
1951	285	c	silkochbd2011:i285:c:1	1	61	60	black	1	ambiguous		pinak	A small upper-right corner-like modifier is printed after visible final `k`; its value is not inferred.	60	1	attested	pinak̚	silkochbd2011:i285:c:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
1952	285	r	silkochbd2011:i285:r:1	1	61	60	black	1	ambiguous		pinak	A small upper-right corner-like modifier is printed after visible final `k`; its value is not inferred.	60	1	attested	pinak̚	silkochbd2011:i285:r:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
1953	285	l	silkochbd2011:i285:l:1	1	61	60	black	2	attested	naka			60	2	attested	naka	silkochbd2011:i285:l:1		1	false	true	true	form_exact
1954	285	m	silkochbd2011:i285:m:1	1	61	60	black	2	attested	naka			60	2	attested	naka	silkochbd2011:i285:m:1		1	false	true	true	form_exact
1955	285	q	silkochbd2011:i285:q:1	1	61	60	black	2	attested	nɛka			60	2	attested	nɛka	silkochbd2011:i285:q:1		1	false	true	true	form_exact
1956	285	0	silkochbd2011:i285:0:1	1	61	60	black	3	attested	kalo			60	3	attested	kalo	silkochbd2011:i285:0:1		1	false	true	true	form_exact
1957	286	l	silkochbd2011:i286:l:1	1	61	60	white	1	ambiguous		boka/gippok	Small upper-right corner-like modifiers are printed after visible `p` and final `k`; their values are not inferred.	60	1	attested	boka/ɡip̚pok̚	silkochbd2011:i286:l:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
1958	286	m	silkochbd2011:i286:m:1	1	61	60	white	1	ambiguous		boka/gippok	Small upper-right corner-like modifiers are printed after visible `p` and final `k`; their values are not inferred.	60	1	attested	boka/ɡip̚pok̚	silkochbd2011:i286:m:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
1959	286	q	silkochbd2011:i286:q:1	1	61	60	white	1	ambiguous		boka/gippok	Small upper-right corner-like modifiers are printed after visible `p` and final `k`; their values are not inferred.	60	1	attested	boka/ɡip̚pok̚	silkochbd2011:i286:q:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
1960	286	b	silkochbd2011:i286:b:1	1	61	60	white	2	ambiguous		pɛbok	A small upper-right corner-like modifier is printed after visible final `k`; its value is not inferred.	60	2	attested	pɛbok̚	silkochbd2011:i286:b:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
1961	286	c	silkochbd2011:i286:c:1	1	61	60	white	2	ambiguous		pɛbok	A small upper-right corner-like modifier is printed after visible final `k`; its value is not inferred.	60	2	attested	pɛbok̚	silkochbd2011:i286:c:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
1962	286	r	silkochbd2011:i286:r:1	1	61	60	white	2	ambiguous		pɛbok	A small upper-right corner-like modifier is printed after visible final `k`; its value is not inferred.	60	2	attested	pɛbok̚	silkochbd2011:i286:r:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
1963	286	0	silkochbd2011:i286:0:1	1	61	60	white	3	attested	ʃada			60	3	attested	ʃada	silkochbd2011:i286:0:1		1	false	true	true	form_exact
1964	287	b	silkochbd2011:i287:b:1	1	61	60	red	1	attested	ʃakraŋ			60	1	attested	ʃakɾaŋ	silkochbd2011:i287:b:1		1	false	true	true	form_difference
1965	287	c	silkochbd2011:i287:c:1	1	61	60	red	1	attested	ʃakraŋ			60	1	attested	ʃakɾaŋ	silkochbd2011:i287:c:1		1	false	true	true	form_difference
1966	287	r	silkochbd2011:i287:r:1	1	61	60	red	1	attested	ʃakraŋ			60	1	attested	ʃakɾaŋ	silkochbd2011:i287:r:1		1	false	true	true	form_difference
1967	287	l	silkochbd2011:i287:l:1	1	61	60	red	2	attested	saka			60	2	attested	saka	silkochbd2011:i287:l:1		1	false	true	true	form_exact
1968	287	m	silkochbd2011:i287:m:1	1	61	60	red	2	attested	saka			60	2	attested	saka	silkochbd2011:i287:m:1		1	false	true	true	form_exact
1969	287	0	silkochbd2011:i287:0:1	1	61	60	red	3	attested	lal			60	3	attested	lal	silkochbd2011:i287:0:1		1	false	true	true	form_exact
1970	287	q	silkochbd2011:i287:q:1	1	61	60	red	4	attested	raŋa			60	4	attested	raŋa	silkochbd2011:i287:q:1		1	false	true	true	form_exact
1971	290	l	silkochbd2011:i290:l:1	1	61	60	when (near future)	1	attested	biba			60	1	attested	biba	silkochbd2011:i290:l:1		1	false	true	true	form_exact
1972	290	m	silkochbd2011:i290:m:1	1	61	60	when (near future)	1	attested	biba			60	1	attested	biba	silkochbd2011:i290:m:1		1	false	true	true	form_exact
1973	290	b	silkochbd2011:i290:b:1	1	61	60	when (near future)	1	attested	bibala			60	1	attested	bibala	silkochbd2011:i290:b:1		1	false	true	true	form_exact
1974	290	c	silkochbd2011:i290:c:1	1	61	60	when (near future)	1	attested	bibala			60	1	attested	bibala	silkochbd2011:i290:c:1		1	false	true	true	form_exact
1975	290	r	silkochbd2011:i290:r:1	1	61	60	when (near future)	1	attested	bibala			60	1	attested	bibala	silkochbd2011:i290:r:1		1	false	true	true	form_exact
1976	290	0	silkochbd2011:i290:0:1	1	61	60	when (near future)	2	attested	kɔkʰon			60	2	unresolved	k!khon		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1977	290	q	silkochbd2011:i290:q:1	1	61	60	when (near future)	3	attested	biʃumai̯			60	3	unresolved	biʃum-i �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1978	291	b	silkochbd2011:i291:b:1	1	61	60	where	1	attested	bɛʃoŋ			60	1	attested	bɛʃoŋ	silkochbd2011:i291:b:1		1	false	true	true	form_exact
1979	291	c	silkochbd2011:i291:c:1	1	61	60	where	1	attested	bɛʃoŋ			60	1	attested	bɛʃoŋ	silkochbd2011:i291:c:1		1	false	true	true	form_exact
1980	291	l	silkochbd2011:i291:l:1	1	61	60	where	1	attested	biʃaŋ			60	1	attested	biʃaŋ	silkochbd2011:i291:l:1		1	false	true	true	form_exact
1981	291	m	silkochbd2011:i291:m:1	1	61	60	where	1	attested	biʃaŋ			60	1	attested	biʃaŋ	silkochbd2011:i291:m:1		1	false	true	true	form_exact
1982	291	r	silkochbd2011:i291:r:1	1	61	60	where	1	attested	biʃoŋ			60	1	attested	biʃoŋ	silkochbd2011:i291:r:1		1	false	true	true	form_exact
1983	291	q	silkochbd2011:i291:q:1	1	61	60	where	1	attested	biaŋ			60	1	attested	bi-ŋ	silkochbd2011:i291:q:1		1	false	true	true	form_difference
1984	291	0	silkochbd2011:i291:0:1	1	61	60	where	2	attested	kotʰai̯			60	2	unresolved	kothai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1985	292	b	silkochbd2011:i292:b:1	1	62	61	who	1	attested	tʃaŋ			61	1	unresolved	a		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1986	292	c	silkochbd2011:i292:c:1	1	62	61	who	1	attested	tʃaŋ			61	1	unresolved	a		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1987	292	l	silkochbd2011:i292:l:1	1	62	61	who	1	attested	tʃaŋ			61	1	unresolved	a		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1988	292	m	silkochbd2011:i292:m:1	1	62	61	who	1	attested	tʃaŋ			61	1	unresolved	a		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1989	292	q	silkochbd2011:i292:q:1	1	62	61	who	1	attested	tʃaŋ			61	1	unresolved	a		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1990	292	r	silkochbd2011:i292:r:1	1	62	61	who	1	attested	tʃaŋ			61	1	unresolved	a		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1991	292	0	silkochbd2011:i292:0:1	1	62	61	who	2	attested	kɛ			61	2	unresolved	k		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1992	293	b	silkochbd2011:i293:b:1	1	62	61	what	1	attested	bita			61	1	attested	bita	silkochbd2011:i293:b:1		1	false	true	true	form_exact
1993	293	c	silkochbd2011:i293:c:1	1	62	61	what	1	attested	bita			61	1	attested	bita	silkochbd2011:i293:c:1		1	false	true	true	form_exact
1994	293	r	silkochbd2011:i293:r:1	1	62	61	what	1	attested	bita			61	1	attested	bita	silkochbd2011:i293:r:1		1	false	true	true	form_exact
1995	293	0	silkochbd2011:i293:0:1	1	62	61	what	2	attested	ki			61	2	attested	ki	silkochbd2011:i293:0:1		1	false	true	true	form_exact
1996	293	q	silkochbd2011:i293:q:1	1	62	61	what	3	attested	ata			61	3	attested	ata	silkochbd2011:i293:q:1		1	false	true	true	form_exact
1997	293	l	silkochbd2011:i293:l:1	1	62	61	what	3	attested	atoŋ			61	3	unresolved	ato		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1998	293	m	silkochbd2011:i293:m:1	1	62	61	what	3	attested	atoŋ			61	3	unresolved	ato		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
1999	295	l	silkochbd2011:i295:l:1	1	62	61	this thing	1	attested	i̯jɛ			61	1	unresolved	ij 		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
2000	295	m	silkochbd2011:i295:m:1	1	62	61	this thing	1	attested	i̯jɛ			61	1	unresolved	ij 		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
2001	295	b	silkochbd2011:i295:b:1	1	62	61	this thing	2	attested	idʒa			61	2	unresolved	ia		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
2002	295	c	silkochbd2011:i295:c:1	1	62	61	this thing	2	attested	idʒa			61	2	unresolved	ia		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
2003	295	r	silkochbd2011:i295:r:1	1	62	61	this thing	2	attested	idʒa			61	2	unresolved	ia		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
2004	295	0	silkochbd2011:i295:0:1	1	62	61	this thing	3	attested	eta			61	3	unresolved	ea		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
2005	295	q	silkochbd2011:i295:q:1	1	62	61	this thing	4	attested	ja.a			61	4	attested	ja.a	silkochbd2011:i295:q:1		1	false	true	true	form_exact
