Item	Gloss	Similarity_Group	Raw_Form	Form	Site_Codes	Printed_Page	Response	Review
277	old	2	brim	brim	G	84	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
277	old	2	rim	rim	FKL	84	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
277	old	3	r rim	ɨr rim	H	84	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
278	broken	1	pu	puŋ	ABCIJ	84	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
278	broken	2	pia	piaʔ	D	84	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
278	broken	2	pie	pie̯ʔ	E	84	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
278	broken	3	khain	khai̯n	F	84	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
278	broken	3	khn	khɪn	K	84	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
278	broken	4	be khein	be khei̯n	G	84	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
278	broken	5	m p	ɨm pɪŋ	H	84	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
278	broken	6	kdia	kdia̯ʔ	L	84	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
279	above	1	kr	kɔrɔŋ	ABCDEIJ	84	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
279	above	2	tl	tlɔŋ	F	84	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
279	above	3	dr	dʒrɔŋ	GKL	84	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
279	above	4	n da	gɨn dʒaŋ	H	84	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
280	below	1	e rem	ʃe rem	C	84	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
280	below	1	i rem	ʃi rem	B	84	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
280	below	1	 rem	ʃɔ rem	AD	84	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
280	below	2	a p	a pɔʔ	KL	84	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
280	below	2	e p	ʃe pɔʔ	F	84	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
280	below	2	s p	sə pɔʔ	J	84	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
280	below	2	he p	ʈʃhe pɔʔ	G	84	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
280	below	3	p lia	pɨ lia̯ŋ	H	84	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
281	far	1	hu u	ʈʃhuŋ ŋu	A	84	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
281	far	2	kn e	kɨn ʈʃeʔ	CDEI	84	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
281	far	2	kn 	kɨn ʈʃɪʔ	J	84	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
281	far	2	ken e	ken ʈʃeʔ	B	84	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
281	far	3	e e e	ʃe ʈʃeŋ e	F	84	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
281	far	4	d ai	dʒɨŋ ai̯	KL	84	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
281	far	4	d i	dʒɨŋ i	H	84	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
281	far	4	de ai	dʒeŋ ai̯	G	84	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
282	near	1	dan	dʒan	GKL	84	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
282	near	1	an	ʈʃan	ABCDEFIJK	84	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
282	near	2	d an	dʒɨŋ an	H	84	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
283	right	1	mon	mon	FGKL	84	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
283	right	1	mun	mun	ABCDEIJ	84	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
284	left	1	dia	dia̯ŋ	ABCDEFGIJKL	84	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
284	left	2	tm mia	tɨm mia̯ŋ	H	84	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
285	black	1	pr	prɪŋ	ABCDEGIJ	84	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
285	black	2	jo	joŋ	FKL	84	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
285	black	3	n nio	ɨn nio̯ŋ	H	84	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
286	white	1	sla	slaŋ	ABCDEIJ	84	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
286	white	2	le	leʔ	FL	84	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
286	white	2	lei	lei̯ʔ	G	84	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
286	white	2	li	liʔ	H	84	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
286	white	3	ie	ʃie̯	K	84	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
287	red	1	sa	sɨa̯	J	85	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
287	red	1	sea	sea̯	BL	85	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
287	red	1	sia	sia̯	ACDEI	85	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
287	red	2	sao	sao̯	FHKL	85	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
287	red	2	sea	sea̯	BL	85	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
287	red	3	o	ʃo	G	85	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
288	green	1	dr am	dʒɨr ŋam	K	85	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
288	green	1	r am	ʈʃɨr ŋam	L	85	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
288	green	1	er am	ʈʃer ŋam	FG	85	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
288	green	1	her am	ʈʃher ŋam	ABCDEIJ	85	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
288	green	2	s ia	sɨŋ ia̯ŋ	H	85	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
289	yellow	1	t 	tɨŋ ɨ	J	85	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
289	yellow	1	t a	tɨŋ a	ACEI	85	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
289	yellow	1	t e	tɨŋ e	B	85	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
289	yellow	1	t ua	tɨŋ u̯a	D	85	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
289	yellow	2	t ar e	tɨŋ ar ʃeŋ	F	85	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
289	yellow	3	bstem	bstem	G	85	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
289	yellow	3	stem	stem	L	85	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
289	yellow	4	sn tim	sɨn tim	H	85	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
289	yellow	4	stem	stem	L	85	9	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
289	yellow	5	si roi	si roi̯	K	85	10	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
290	when (near future)	1	ja hn a	ja hɨn ŋa	A	85	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
290	when (near future)	1	ja hn a	ja hɪn ŋa	E	85	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
290	when (near future)	2	ja a	ja ŋa	BC	85	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
290	when (near future)	3	la mn no	la mɨn no	FL	85	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
290	when (near future)	4	mn nt	mɨn nɪt	H	85	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
290	when (near future)	4	men no	men no	K	85	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
290	when (near future)	4	mun nu	mun nu	G	85	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
290	when (near future)	5	la nia	la nia̯ʔ	DIJ	85	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
291	where	1	ti nja	ti nja	ABCEIJ	85	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
291	where	2	ian no	ʃia̯n no	F	85	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
291	where	3	hian	ʈʃhia̯n	G	85	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
291	where	4	di nia	di nia̯ʔ	D	85	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
291	where	4	t nt	tɨ nɪt	H	85	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
291	where	5	hano	haŋno	KL	85	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
292	who	1	u a	u a	ABCDEI	85	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
292	who	1	u e	u e	J	85	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
292	who	2	ma no	ma no	F	85	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
292	who	2	ma nu	ma nu	L	85	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
292	who	3	nu	nu	G	85	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
292	who	4	u jiet	u jie̯t	H	85	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
292	who	5	bai je	bai̯ je	K	85	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
293	what	1	i a	i a	ABCDEI	85	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
293	what	2	ka no	ka no	F	85	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
293	what	3	ni ki	ni ki	G	85	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
293	what	4	u mt	u mɨt	H	85	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
293	what	5	k e	kɨ e	J	85	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
293	what	5	ke ei	ke ei̯	L	85	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
293	what	6	rat	rat	K	85	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
294	how many	1	kat nia	kat nia̯	A	85	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
294	how many	1	kat no	kat no	KL	85	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
294	how many	2	i hm bo	ʃi hɨm bo	EI	85	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
294	how many	2	i hn bo	ʃi hɨn bo	CDJ	85	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
294	how many	2	i hen bo	ʃi hen bo	B	85	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
294	how many	3	i kar no	ʃi kar no	F	85	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
294	how many	4	at nu t li	gat nu tɨ li	G	85	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
294	how many	5	 mt tlei	ʈʃɨ mɨt tlei̯	H	85	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
295	this thing	1	u mi	u mi	ABDE	86	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
295	this thing	2	du u mi	du u mi	C	86	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
295	this thing	3	i ni	i ni	G	86	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
295	this thing	3	u ne	u ne	I	86	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
295	this thing	3	u ni	u ni	HL	86	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
295	this thing	4	u wei	u wei̯	F	86	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
295	this thing	5	i ni	i ni	G	86	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
295	this thing	5	k n	kɨ nɨ	J	86	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
295	this thing	5	ka ni	ka ni	K	86	9	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
295	this thing	5	u ne	u ne	I	86	10	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
295	this thing	5	u ni	u ni	HL	86	11	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
296	that thing	1	k tun	kɨ tun	J	86	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
296	that thing	1	ti tun	ti tun	A	86	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
296	that thing	1	tu tun	tu tun	D	86	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
296	that thing	1	u tun	u tun	BCI	86	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
296	that thing	2	k tai	kɨ tai̯	L	86	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
296	that thing	2	ka tai	ka tai̯	K	86	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
296	that thing	3	u le	u le	E	86	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
296	that thing	4	i tu	i tu	G	86	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
296	that thing	4	u to	u to	F	86	9	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
296	that thing	4	u tu	u tu	H	86	10	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
296	that thing	4	u tun	u tun	BCI	86	11	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
296	that thing	5	k tai	kɨ tai̯	L	86	12	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
296	that thing	5	k tun	kɨ tun	J	86	13	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
297	these things	1	i ne	i ne	BC	86	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
297	these things	1	ki n	ki nɨ	J	86	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
297	these things	1	ki ni	ki ni	F	86	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
297	these things	2	i le	i le	DEI	86	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
297	these things	3	br i ni	brɔʔ i ni	G	86	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
297	these things	4	u ni	u gni	H	86	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
297	these things	5	ki	ki	K	86	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
298	those things	1	i tun	i tun	ABCI	86	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
298	those things	1	ki tun	ki tun	J	86	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
298	those things	1	ti tun	ti tun	E	86	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
298	those things	2	tu le	tu le	D	86	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
298	those things	3	ki to	ki to	F	86	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
298	those things	3	ki tu	ki tu	K	86	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
298	those things	3	ki tun	ki tun	J	86	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
298	those things	4	i tai	i tai̯	G	86	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
298	those things	5	u te du	u te du	H	86	9	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
299	1s	1	nia	nia̯	ABCDEIJ	86	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
299	1s	2	a	ŋa	FGKL	86	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
299	1s	3	u ne	u ne	H	86	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
300	2s (familiar)	1	eam	ea̯m	BIJ	86	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
300	2s (familiar)	1	iam	ia̯m	ACDEL	86	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
300	2s (familiar)	2	umi	umi	FH	86	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
300	2s (familiar)	3	me	me	G	86	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
300	2s (familiar)	3	mei	mei̯	L	86	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
300	2s (familiar)	4	fei	fei̯	K	86	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
302	3s (generic/male)	1	i ao	i ao̯	E	86	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
302	3s (generic/male)	2	u le	u le	DI	86	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
302	3s (generic/male)	3	ki	ki	F	86	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
302	3s (generic/male)	4	u tai	u tai̯	G	86	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
302	3s (generic/male)	5	u	u	KL	86	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
302	3s (generic/male)	6	e ao	e ao̯	BJ	86	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
302	3s (generic/male)	7	io	io̯	AC	86	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
303	3s (female)	1	ia	ia̯	AC	87	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
303	3s (female)	2	e a ke	e a ke	B	87	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
303	3s (female)	2	ija ke	ija ke	E	87	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
303	3s (female)	3	ka le	ka le	D	87	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
303	3s (female)	3	ke le	ke le	I	87	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
303	3s (female)	4	e tai	ge tai̯	G	87	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
303	3s (female)	5	u phei	u phei̯	H	87	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
303	3s (female)	6	ka	ka	KL	87	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
304	1p	1	i i	i i	ABCDEIJ	87	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
