Item	Gloss	Site	Response	Group	PDF_Page	Printed_Page	Column	Raw_OCR	Palakkad_Kunjapana_Control	Transcription	Review	Uncertainty
164	was hungry	MET	1	1	50	45	2	veréikadrkkidu		ʋeɾɨkʌɖikkiɖu	reviewed	source-raster-coronal
164	was hungry	CHO	1	1	50	45	2	verpasrkkidé		ʋeɾpʌsikkiɖɨ	reviewed	source-raster-coronal
164	was hungry	MAV	1	1	50	45	2	verépasikudu		ʋeɾɨpʌsikuɖu	reviewed	source-raster-coronal
164	was hungry	ANA	1	1	50	45	2	verpasrkkidi		ʋeɾpʌsikkiɖɨ	reviewed	source-raster-coronal
164	was hungry	BOO	1	2	50	45	2	vattatsitts		ʋʌʈʈʌtʃiʈʈɨ	reviewed	source-raster-coronal; source-raster-affricate
164	was hungry	THA	1	3	50	45	2	palsi		pʌʃi	reviewed	
164	was hungry	NEL	1	3	50	45	2	pafi		pʌʃi	reviewed	
165	drink	KUN	1	1	50	45	2	kudi	kuɖi	kuɖi	reviewed	source-raster-coronal
165	drink	KOL	1	1	50	45	2	kudi	kuɖi	kuɖi	reviewed	source-raster-coronal
165	drink	CHE	1	1	50	45	2	kudi	kuɖi	kuɖi	reviewed	source-raster-coronal
165	drink	KIL	1	1	50	45	2	kuqi	kuɖi	kuɖi	reviewed	source-raster-coronal
165	drink	MET	1	1	50	45	2	kudi	kuɖi	kuɖi	reviewed	source-raster-coronal
165	drink	CHO	1	2	50	45	2	unni	kuɖi	uɳɳɨ	reviewed	source-raster-coronal
165	drink	MAV	1	2	50	45	3	unni	kuɖi	uɳɳɨ	reviewed	source-raster-coronal
165	drink	ANA	1	2	50	45	3	unnit	kuɖi	uɳɳɨ	reviewed	source-raster-coronal
165	drink	BOO	1	1	50	45	3	kudi	kuɖi	kuɖi	reviewed	source-raster-coronal
165	drink	THA	1	1	50	45	3	kudi	kuɖi	kuɖi	reviewed	source-raster-coronal
165	drink	NEL	1	1	50	45	3	kudqi	kuɖi	kuɖi	reviewed	source-raster-coronal
166	was thirsty	KUN	1	1	50	45	3	vekke		ʋekkɛ	reviewed	
166	was thirsty	KOL	1	2	50	45	3	verkidu		ʋeɾkiɖu	reviewed	source-raster-coronal
166	was thirsty	CHE	1	2	50	45	3	verkkudé		ʋeɾkkuɖɨ	reviewed	source-raster-coronal
166	was thirsty	KIL	1	2	50	45	3	vekkédu		ʋekkɨɖu	reviewed	source-raster-coronal
166	was thirsty	MET	1	2	50	45	3	vekkudé		ʋekkuɖɨ	reviewed	source-raster-coronal
166	was thirsty	CHO	1	3	50	45	3	gavu		ɖʌʋu	reviewed	source-raster-coronal
166	was thirsty	MAV	1	3	50	45	3	davu		ɖʌʋu	reviewed	source-raster-coronal
166	was thirsty	ANA	1	3	50	45	3	davé		ɖʌʋɨ	reviewed	source-raster-coronal
166	was thirsty	BOO	1	3	50	45	3	dava		ɖʌʋʌ	reviewed	source-raster-coronal
166	was thirsty	THA	1	1	50	45	3	vekke		ʋekkɛ	reviewed	
166	was thirsty	NEL	1	4	50	45	3	dahama		ɖʌhʌmʌ	reviewed	source-raster-coronal
167	sleep	KUN	1	1	50	45	3	rongi	ɾɔŋgu	ɾoŋgɨ	reviewed	
167	sleep	KOL	1	1	50	45	3	rongé	ɾɔŋgu	ɾoŋgɨ	reviewed	
167	sleep	CHE	1	1	50	45	3	rongi	ɾɔŋgu	ɾoŋgɨ	reviewed	
167	sleep	KIL	1	1	50	45	3	rong:	ɾɔŋgu	ɾoŋgɨ	reviewed	
167	sleep	MET	1	1	50	45	3	rongét	ɾɔŋgu	ɾoŋgɨ	reviewed	
167	sleep	CHO	1	1	50	45	3	rong:	ɾɔŋgu	ɾoŋgɨ	reviewed	
167	sleep	MAV	1	1	50	45	3	rongu	ɾɔŋgu	ɾoŋgu	reviewed	
167	sleep	ANA	1	1	50	45	3	rong:	ɾɔŋgu	ɾoŋgɨ	reviewed	
167	sleep	BOO	1	2	50	45	3	monugu	ɾɔŋgu	monugu	reviewed	
167	sleep	THA	1	1	50	45	3	rong:	ɾɔŋgu	ɾoŋgɨ	reviewed	
167	sleep	NEL	1	1	50	45	3	tung:	ɾɔŋgu	t̪uŋgɨ	reviewed	source-raster-coronal
168	lie down	KUN	1	1	51	46	1	Kadanduko	kɛɖʌ	kʌɖʌɳɖuko	reviewed	source-raster-coronal
168	lie down	KOL	1	1	51	46	1	kedandiko	kɛɖʌ	keɖʌɳɖɨko	reviewed	source-raster-coronal
168	lie down	CHE	1	1	51	46	1	kedanduko	kɛɖʌ	keɖʌɳɖuko	reviewed	source-raster-coronal
168	lie down	KIL	1	2	51	46	1	kada	kɛɖʌ	kʌɖʌ	reviewed	source-raster-coronal
168	lie down	MET	1	1	51	46	1	kidandika	kɛɖʌ	kiɖʌɳɖɨkʌ	reviewed	source-raster-coronal
168	lie down	CHO	1	3	51	46	1	vundiko	kɛɖʌ	ʋuɳɖɨko	reviewed	source-raster-coronal
168	lie down	MAV	1	3	51	46	1	vunduko	kɛɖʌ	ʋuɳɖuko	reviewed	source-raster-coronal
168	lie down	ANA	1	3	51	46	1	vundiko	kɛɖʌ	ʋuɳɖɨko	reviewed	source-raster-coronal
168	lie down	BOO	1	4	51	46	1	monika	kɛɖʌ	monikʌ	reviewed	
168	lie down	THA	1	1	51	46	1	Kedandiko	kɛɖʌ	keɖʌɳɖɨko	reviewed	source-raster-coronal
168	lie down	NEL	1	5	51	46	1	padittako	kɛɖʌ	pʌɖɨʈʈʌko	reviewed	source-raster-coronal
169	sit down	KUN	1	1	51	46	1	kuhandéko	ukʌʋi	kuhʌɳɖɨko	reviewed	source-raster-coronal
169	sit down	KOL	1	3	51	46	1	kukavi	ukʌʋi	kukʌʋi	reviewed	
169	sit down	CHE	1	3,4	51	46	1	kukka	ukʌʋi	kukkʌ	reviewed	
169	sit down	KIL	1	5	51	46	1	adqijakwa	ukʌʋi	ʌɖijʌkʋʌ	reviewed	source-raster-coronal
169	sit down	MET	1	1,2	51	46	1	kukandiko	ukʌʋi	kukʌɳɖɨko	reviewed	source-raster-coronal
169	sit down	CHO	1	2	51	46	1	ukkandiko	ukʌʋi	ukkʌɳɖɨko	reviewed	source-raster-coronal
169	sit down	MAV	1	6	51	46	1	otaru	ukʌʋi	uʈʌɾu	reviewed	source-raster-coronal
169	sit down	ANA	1	2	51	46	1	ukkandiko	ukʌʋi	ukkʌɳɖɨko	reviewed	source-raster-coronal
169	sit down	BOO	1	7	51	46	1	kutuka	ukʌʋi	kuʈukʌ	reviewed	source-raster-coronal
169	sit down	THA	1	4	51	46	1	kukku	ukʌʋi	kukku	reviewed	
169	sit down	NEL	1	4	51	46	1	kukku	ukʌʋi	kukku	reviewed	
170	give	KUN	1	1	51	46	1	kodé	ta̪	koɖɨ	reviewed	source-raster-coronal
170	give	KOL	1	1	51	46	1	koqu	ta̪	koɖu	reviewed	source-raster-coronal
170	give	CHE	1	1	51	46	1	kodé	ta̪	koɖɨ	reviewed	source-raster-coronal
170	give	KIL	1	1	51	46	1	kodqu	ta̪	koɖu	reviewed	source-raster-coronal
170	give	MET	1	1	51	46	1	kodé	ta̪	koɖɨ	reviewed	source-raster-coronal
170	give	CHO	1	1	51	46	1	kodé	ta̪	koɖɨ	reviewed	source-raster-coronal
170	give	MAV	1	2	51	46	1	ta	ta̪	t̪ʌ	reviewed	source-raster-coronal
170	give	ANA	1	1	51	46	1	kodé	ta̪	koɖɨ	reviewed	source-raster-coronal
170	give	BOO	1	1	51	46	1	koqé	ta̪	koɖɨ	reviewed	source-raster-coronal
170	give	THA	1	1	51	46	1	kodgé	ta̪	koɖɨ	reviewed	source-raster-coronal
170	give	NEL	1	1	51	46	1	kudqé	ta̪	kuɖɨ	reviewed	source-raster-coronal
171	die	KUN	1	1	51	46	2	satté	sakʌvəɳʌ	sʌʈʈɨ	reviewed	source-raster-coronal
171	die	KOL	1	1	51	46	2	sattu	sakʌvəɳʌ	sʌʈʈu	reviewed	source-raster-coronal
171	die	CHE	1	2	51	46	2	tJSavu	sakʌvəɳʌ	tʃʌʋu	reviewed	source-raster-affricate
171	die	KIL	1	2	51	46	2	savu	sakʌvəɳʌ	sʌʋu	reviewed	
171	die	MET	1	2	51	46	2	tfavi	sakʌvəɳʌ	tʃʌʋɨ	reviewed	source-raster-affricate
171	die	CHO	1	3	51	46	2	sa	sakʌvəɳʌ	sʌ	reviewed	
171	die	MAV	1	3	51	46	2	sa	sakʌvəɳʌ	sʌ	reviewed	
171	die	ANA	1	2	51	46	2	savi	sakʌvəɳʌ	sʌʋɨ	reviewed	
171	die	BOO	1	3	51	46	2	sa’	sakʌvəɳʌ	sʌɪ	reviewed	source-raster-legacy-glyph-ɪ
171	die	THA	1	3	51	46	2	sa	sakʌvəɳʌ	sʌ	reviewed	
171	die	NEL	1	3	51	46	2	sa	sakʌvəɳʌ	sʌ	reviewed	
172	kill	KUN	1	1	51	46	2	konré4	kollʌʋəɳʌ	koɳɾɨ	reviewed	source-raster-coronal
172	kill	KOL	1	1	51	46	2	konr4	kollʌʋəɳʌ	koɳɾɨ	reviewed	source-raster-coronal
172	kill	CHE	1	1	51	46	2	konréd	kollʌʋəɳʌ	koɳɾɨ	reviewed	source-raster-coronal
172	kill	KIL	1	2	51	46	2	konrori	kollʌʋəɳʌ	koɳɾoɾi	reviewed	source-raster-coronal
172	kill	MET	1	1	51	46	2	konri	kollʌʋəɳʌ	koɳɾi	reviewed	source-raster-coronal
172	kill	CHO	1	1	51	46	2	konra	kollʌʋəɳʌ	koɳɾɨ	reviewed	source-raster-coronal
172	kill	MAV	1	1	51	46	2	konru	kollʌʋəɳʌ	koɳɾu	reviewed	source-raster-coronal
172	kill	ANA	1	4	51	46	2	koll:	kollʌʋəɳʌ	koɭɭɨ	reviewed	source-raster-coronal
172	kill	BOO	1	3	51	46	2	sa‘ su	kollʌʋəɳʌ	sʌɪ su	reviewed	source-raster-legacy-glyph-ɪ
172	kill	THA	1	4	51	46	2	kola	kollʌʋəɳʌ	koɭʌ	reviewed	source-raster-coronal
172	kill	NEL	1	5	51	46	2	sahadi	kollʌʋəɳʌ	sʌhʌɖi	reviewed	source-raster-coronal
173	fly (bird)	KUN	1	1,2	51	46	2	paru	pʌrɑ	pʌɾu	reviewed	
173	fly (bird)	KOL	1	1	51	46	2	para	pʌrɑ	pʌɾʌ	reviewed	
173	fly (bird)	CHE	1	3	51	46	2	porandipogudi	pʌrɑ	poɾʌɳɖɨpoguɖɨ	reviewed	source-raster-coronal
173	fly (bird)	KIL	1	1	51	46	2	para	pʌrɑ	pʌɾʌ	reviewed	
173	fly (bird)	MET	1	1	51	46	2	para	pʌrɑ	pʌɾʌ	reviewed	
173	fly (bird)	CHO	1	1	51	46	2	para	pʌrɑ	pʌɾʌ	reviewed	
173	fly (bird)	MAV	1	5	51	46	3	pargudu	pʌrɑ	pʌɾguɖu	reviewed	source-raster-coronal
173	fly (bird)	ANA	1	1,2	51	46	3	part	pʌrɑ	pʌɾɨ	reviewed	
173	fly (bird)	BOO	1	6	51	46	3	artu	pʌrɑ	ʌɾt̪u	reviewed	source-raster-coronal
173	fly (bird)	THA	1	1	51	46	3	para	pʌrɑ	pʌɾʌ	reviewed	
173	fly (bird)	NEL	1	1	51	46	3	para	pʌrɑ	pʌɾʌ	reviewed	
174	walk	KUN	1	1	51	46	3	nada	gəː	nʌɖʌ	reviewed	source-raster-coronal
174	walk	KOL	1	1	51	46	3	nada	gəː	nʌɖʌ	reviewed	source-raster-coronal
174	walk	CHE	1	1	51	46	3	nada	gəː	nʌɖʌ	reviewed	source-raster-coronal
174	walk	KIL	1	1	51	46	3	nada	gəː	nʌɖʌ	reviewed	source-raster-coronal
174	walk	MET	1	1	51	46	3	nada	gəː	nʌɖʌ	reviewed	source-raster-coronal
174	walk	CHO	1	2	51	46	3	ge	gəː	ge	reviewed	
174	walk	MAV	1	2	51	46	3	ga	gəː	gʌ	reviewed	
174	walk	ANA	1	1	51	46	3	nada	gəː	nʌɖʌ	reviewed	source-raster-coronal
174	walk	BOO	1	1	51	46	3	nada	gəː	nʌɖʌ	reviewed	source-raster-coronal
174	walk	THA	1	1	51	46	3	nada	gəː	nʌɖʌ	reviewed	source-raster-coronal
174	walk	NEL	1	1	51	46	3	nada	gəː	nʌɖʌ	reviewed	source-raster-coronal
175	run	KUN	1	1	51	46	3	odé	oɖu	oɖɨ	reviewed	source-raster-coronal
175	run	KOL	1	1	51	46	3	ods	oɖu	oɖɨ	reviewed	source-raster-coronal
175	run	CHE	1	1	51	46	3	odi	oɖu	oɖɨ	reviewed	source-raster-coronal
175	run	KIL	1	1	51	46	3	oqu	oɖu	oɖu	reviewed	source-raster-coronal
175	run	MET	1	1	51	46	3	od	oɖu	oɖɨ	reviewed	source-raster-coronal
175	run	CHO	1	1	51	46	3	odi	oɖu	oɖɨ	reviewed	source-raster-coronal
175	run	MAV	1	1	51	46	3	odqu	oɖu	oɖu	reviewed	source-raster-coronal
175	run	ANA	1	1	51	46	3	od:	oɖu	oɖɨ	reviewed	source-raster-coronal
175	run	BOO	1	1	51	46	3	odqu	oɖu	oɖu	reviewed	source-raster-coronal
175	run	THA	1	1	51	46	3	odi	oɖu	oɖɨ	reviewed	source-raster-coronal
175	run	NEL	1	1	51	46	3	odé	oɖu	oɖɨ	reviewed	source-raster-coronal
176	go	KUN	1	1	52	47	1	po	po	po	reviewed	
176	go	KOL	1	1	52	47	1	po	po	po	reviewed	
176	go	CHE	1	1	52	47	1	po	po	po	reviewed	
176	go	KIL	1	1	52	47	1	po	po	po	reviewed	
176	go	MET	1	1	52	47	1	po	po	po	reviewed	
176	go	CHO	1	1	52	47	1	po	po	po	reviewed	
176	go	MAV	1	1	52	47	1	po	po	po	reviewed	
176	go	ANA	1	1	52	47	1	po	po	po	reviewed	
176	go	BOO	1	2	52	47	1	ogu	po	ogu	reviewed	
176	go	THA	1	1	52	47	1	po	po	po	reviewed	
176	go	NEL	1	1	52	47	1	po	po	po	reviewed	
177	come	KUN	1	1	52	47	1	va	ʋa	ʋʌ	reviewed	
177	come	KOL	1	1	52	47	1	va	ʋa	ʋʌ	reviewed	
177	come	CHE	1	1	52	47	1	va	ʋa	ʋʌ	reviewed	
177	come	KIL	1	1	52	47	1	va	ʋa	ʋʌ	reviewed	
177	come	MET	1	1	52	47	1	va	ʋa	ʋʌ	reviewed	
177	come	CHO	1	1	52	47	1	va	ʋa	ʋʌ	reviewed	
177	come	MAV	1	1	52	47	1	va	ʋa	ʋʌ	reviewed	
177	come	ANA	1	1	52	47	1	va	ʋa	ʋʌ	reviewed	
177	come	BOO	1	3	52	47	1	ba	ʋa	bʌ	reviewed	
177	come	THA	1	1	52	47	1	va	ʋa	ʋʌ	reviewed	
177	come	NEL	1	1	52	47	1	va	ʋa	ʋʌ	reviewed	
178	speak	KUN	1	1	52	47	1	mani	tsollu	mʌɳi	reviewed	source-raster-coronal
178	speak	KOL	1	2	52	47	1	najamani	tsollu	nʌjʌmʌɳi	reviewed	source-raster-coronal
178	speak	CHE	1	1	52	47	1	mani	tsollu	mʌɳi	reviewed	source-raster-coronal
178	speak	KIL	1	1	52	47	1	mani	tsollu	mʌɳi	reviewed	source-raster-coronal
178	speak	MET	1	1	52	47	1	mani	tsollu	mʌɳi	reviewed	source-raster-coronal
178	speak	CHO	1	2	52	47	1	najamani	tsollu	nʌjʌmʌɳi	reviewed	source-raster-coronal
178	speak	MAV	1	2	52	47	1	najamani	tsollu	nʌjʌmʌɳi	reviewed	source-raster-coronal
178	speak	ANA	1	2	52	47	1	najamani	tsollu	nʌjʌmʌɳi	reviewed	source-raster-coronal
178	speak	BOO	1	3	52	47	1	matadu	tsollu	mʌt̪ʌɖu	reviewed	source-raster-coronal
178	speak	THA	1	4	52	47	1	pesu	tsollu	pesu	reviewed	
178	speak	NEL	1	4	52	47	1	pesu	tsollu	pesu	reviewed	
179	hear	KUN	1	1	52	47	2	kela		keɭɨ	reviewed	source-raster-coronal
179	hear	KOL	1	2	52	47	2	kettu		keʈʈu	reviewed	source-raster-coronal
179	hear	CHE	1	1	52	47	2	kelé		keɭɨ	reviewed	source-raster-coronal
179	hear	KIL	1	2	52	47	2	kettu		keʈʈu	reviewed	source-raster-coronal
179	hear	MET	1	1	52	47	2	kelé		keɭɨ	reviewed	source-raster-coronal
179	hear	CHO	1	1	52	47	2	Keli		keɭɨ	reviewed	source-raster-coronal
179	hear	MAV	1	1	52	47	2	kelu		keɭu	reviewed	source-raster-coronal
179	hear	ANA	1	1	52	47	2	kelé		keɭɨ	reviewed	source-raster-coronal
179	hear	BOO	1	1	52	47	2	kel:		keɭɨ	reviewed	source-raster-coronal
179	hear	THA	1	1	52	47	2	kelé		keɭɨ	reviewed	source-raster-coronal
179	hear	NEL	1	1	52	47	2	kelu		keɭu	reviewed	source-raster-coronal
180	see	KUN	1	1,2	52	47	2	peru		peɾu	reviewed	
180	see	KOL	1	1,2,6	52	47	2	pari		pʌɾɨ	reviewed	
180	see	CHE	1	1,2,6	52	47	2	paré		pʌɾɨ	reviewed	
180	see	KIL	1	1,2,6	52	47	2	pard		pʌɾɨ	reviewed	
180	see	MET	1	1,2,6	52	47	2	paré		pʌɾɨ	reviewed	
180	see	CHO	1	3,6	52	47	2	ord		oɾɨ	reviewed	
180	see	MAV	1	3,4	52	47	2	oru		oɾu	reviewed	
180	see	ANA	1	3	52	47	2	ord		oɾɨ	reviewed	
180	see	BOO	1	4	52	47	2	nodqu		noɖu	reviewed	source-raster-coronal
180	see	THA	1	1,2,6	52	47	2	paré		pʌɾɨ	reviewed	
180	see	NEL	1	1,2	52	47	2	paru		pʌɾu	reviewed	
181	I (1s)	KUN	1	1	52	47	2	nani	naːnɨ	nʌnɨ	reviewed	
181	I (1s)	KOL	1	1	52	47	2	nani	naːnɨ	nʌnɨ	reviewed	
181	I (1s)	CHE	1	2	52	47	2	na	naːnɨ	nʌ	reviewed	
181	I (1s)	KIL	1	1	52	47	2	nané	naːnɨ	nʌnɨ	reviewed	
181	I (1s)	MET	1	1	52	47	2	nané	naːnɨ	nʌnɨ	reviewed	
181	I (1s)	CHO	1	1,2	52	47	2	nan	naːnɨ	nʌn	reviewed	
181	I (1s)	MAV	1	1,2	52	47	2	nan	naːnɨ	nʌn	reviewed	
181	I (1s)	ANA	1	1,2	52	47	3	nan	naːnɨ	nʌn	reviewed	
181	I (1s)	BOO	1	1,2	52	47	3	nan	naːnɨ	nʌn	reviewed	
181	I (1s)	THA	1	1,2	52	47	3	nam	naːnɨ	nʌm	reviewed	
181	I (1s)	NEL	1	1	52	47	3	nani	naːnɨ	nʌnɨ	reviewed	
182	you (2s, informal)	KUN	1	2	52	47	3	niné	ni	ninɨ	reviewed	
182	you (2s, informal)	KOL	1	2	52	47	3	niné	ni	ninɨ	reviewed	
182	you (2s, informal)	CHE	1	3	52	47	3	ni	ni	ni	reviewed	
182	you (2s, informal)	KIL	1	2	52	47	3	ninu	ni	ninu	reviewed	
182	you (2s, informal)	MET	1	3	52	47	3	ni	ni	ni	reviewed	
182	you (2s, informal)	CHO	1	3	52	47	3	ni	ni	ni	reviewed	
182	you (2s, informal)	MAV	1	2	52	47	3	ninu	ni	ninu	reviewed	
182	you (2s, informal)	ANA	1	2	52	47	3	ninné	ni	ninnɨ	reviewed	
182	you (2s, informal)	BOO	1	3	52	47	3	ni	ni	ni	reviewed	
182	you (2s, informal)	THA	1	3	52	47	3	ni	ni	ni	reviewed	
182	you (2s, informal)	NEL	1	2	52	47	3	niji	ni	niji	reviewed	
183	he (3s, masculine)	KUN	1	1,2	52	47	3	ava	ʌʋæ	ʌʋã	reviewed	source-raster-nasalization
183	he (3s, masculine)	KOL	1	1	52	47	3	ava	ʌʋæ	ʌʋʌ	reviewed	
183	he (3s, masculine)	CHE	1	1	52	47	3	ava	ʌʋæ	ʌʋʌ	reviewed	
183	he (3s, masculine)	KIL	1	1	52	47	3	ave	ʌʋæ	ʌʋɛ	reviewed	
183	he (3s, masculine)	MET	1	1	52	47	3	ava	ʌʋæ	ʌʋʌ	reviewed	
183	he (3s, masculine)	CHO	1	1	52	47	3	ava	ʌʋæ	ʌʋʌ	reviewed	
183	he (3s, masculine)	MAV	1	1,2	52	47	3	ava	ʌʋæ	ʌʋã	reviewed	source-raster-nasalization
183	he (3s, masculine)	ANA	1	1,2	52	47	3	ava	ʌʋæ	ʌʋã	reviewed	source-raster-nasalization
183	he (3s, masculine)	BOO	1	1	52	47	3	ava	ʌʋæ	ʌʋã	reviewed	source-raster-nasalization
183	he (3s, masculine)	BOO	2	2	52	47	3	ava	ʌʋæ	ʌʋã	reviewed	source-raster-nasalization
183	he (3s, masculine)	THA	1	1	52	47	3	ave	ʌʋæ	ʌʋɛ	reviewed	
183	he (3s, masculine)	NEL	1	1,2	52	47	3	ava	ʌʋæ	ʌʋã	reviewed	source-raster-nasalization
184	she (3s, feminine)	KUN	1	1	53	48	1	ava	ʌʋʌ	ʌʋʌ	reviewed	
184	she (3s, feminine)	KOL	1	1	53	48	1	ava	ʌʋʌ	ʌʋʌ	reviewed	
184	she (3s, feminine)	CHE	1	1	53	48	1	aval	ʌʋʌ	ʌʋʌl	reviewed	
184	she (3s, feminine)	KIL	1	1	53	48	1	ava	ʌʋʌ	ʌʋʌ	reviewed	
184	she (3s, feminine)	MET	1	1	53	48	1	ava	ʌʋʌ	ʌʋʌ	reviewed	
184	she (3s, feminine)	CHO	1	1	53	48	1	ava	ʌʋʌ	ʌʋʌ	reviewed	
184	she (3s, feminine)	MAV	1	1	53	48	1	ava	ʌʋʌ	ʌʋʌ	reviewed	
184	she (3s, feminine)	ANA	1	1	53	48	1	aval	ʌʋʌ	ʌʋʌl	reviewed	
184	she (3s, feminine)	BOO	1	1	53	48	1	ava	ʌʋʌ	ʌʋʌ	reviewed	
184	she (3s, feminine)	THA	1	1	53	48	1	ava	ʌʋʌ	ʌʋʌ	reviewed	
184	she (3s, feminine)	NEL	1	1	53	48	1	aval	ʌʋʌ	ʌʋʌl	reviewed	
185	we (1p, inclusive)	KUN	1	2,4	53	48	1	namu	namɨ	nʌmu	reviewed	
185	we (1p, inclusive)	KOL	1	2,4	53	48	1	namu	namɨ	nʌmu	reviewed	
185	we (1p, inclusive)	CHE	1	2,4	53	48	1	nama	namɨ	nʌmʌ	reviewed	
185	we (1p, inclusive)	KIL	1	2,4	53	48	1	nama	namɨ	nʌmʌ	reviewed	
185	we (1p, inclusive)	MET	1	2,4	53	48	2	nama	namɨ	nʌmʌ	reviewed	
185	we (1p, inclusive)	CHO	1	2,4	53	48	2	namé	namɨ	nʌmɨ	reviewed	
185	we (1p, inclusive)	MAV	1	2,4	53	48	2	namu	namɨ	nʌmu	reviewed	
185	we (1p, inclusive)	ANA	1	2,4	53	48	2	nami	namɨ	nʌmɨ	reviewed	
185	we (1p, inclusive)	BOO	1	4	53	48	2	navi	namɨ	nʌʋɨ	reviewed	
185	we (1p, inclusive)	THA	1	2,4	53	48	2	nama	namɨ	nʌmʌ	reviewed	
185	we (1p, inclusive)	NEL	1	2,4	53	48	2	nama	namɨ	nʌmʌ	reviewed	
186	we (1p, exclusive)	KUN	1		53	48	2	missing data	namɨ		missing	
186	we (1p, exclusive)	KOL	1		53	48	2	missing data	namɨ		missing	
186	we (1p, exclusive)	CHE	1		53	48	2	missing data	namɨ		missing	
186	we (1p, exclusive)	KIL	1		53	48	2	missing data	namɨ		missing	
186	we (1p, exclusive)	MET	1		53	48	2	missing data	namɨ		missing	
186	we (1p, exclusive)	CHO	1		53	48	2	missing data	namɨ		missing	
186	we (1p, exclusive)	MAV	1		53	48	2	missing data	namɨ		missing	
186	we (1p, exclusive)	ANA	1		53	48	2	missing data	namɨ		missing	
186	we (1p, exclusive)	BOO	1		53	48	2	missing data	namɨ		missing	
186	we (1p, exclusive)	THA	1		53	48	2	missing data	namɨ		missing	
186	we (1p, exclusive)	NEL	1		53	48	2	missing data	namɨ		missing	
187	they (3p)	KUN	1	1	53	48	3	avaré	ʌʋʌɾɨ	ʌʋʌɾɨ	reviewed	
187	they (3p)	KOL	1	1	53	48	3	avari	ʌʋʌɾɨ	ʌʋʌɾɨ	reviewed	
187	they (3p)	CHE	1	1	53	48	3	avaré	ʌʋʌɾɨ	ʌʋʌɾɨ	reviewed	
187	they (3p)	KIL	1	1	53	48	3	averu	ʌʋʌɾɨ	ʌʋeɾu	reviewed	
187	they (3p)	MET	1	1	53	48	3	avaré	ʌʋʌɾɨ	ʌʋʌɾɨ	reviewed	
187	they (3p)	CHO	1	1	53	48	3	avaré	ʌʋʌɾɨ	ʌʋʌɾɨ	reviewed	
187	they (3p)	MAV	1	1	53	48	3	avaré	ʌʋʌɾɨ	ʌʋʌɾɨ	reviewed	
187	they (3p)	ANA	1	2	53	48	3	ava	ʌʋʌɾɨ	ʌʋʌ	reviewed	
187	they (3p)	BOO	1	1	53	48	3	avaru	ʌʋʌɾɨ	ʌʋʌɾu	reviewed	
187	they (3p)	THA	1	1	53	48	3	avaré	ʌʋʌɾɨ	ʌʋʌɾɨ	reviewed	
187	they (3p)	NEL	1	3	53	48	3	avunga	ʌʋʌɾɨ	ʌʋuŋgʌ	reviewed	
