Item	Gloss	Excluded_From_Similarity	Raw_Lect_Code	Lect_Code	Site	District	Reliability	Raw_Form	Form	PDF_Page	Printed_Page	Column	Block	Source_Scope	Status	Review
178	broken	No	THA	THA	Thandiani	Abbottabad District	A	pʌǰia	pʌǰia	198	192	left	bottom	target	response	
178	broken	No	LOR	LOR	Lora	Abbottabad District	A	pʌǰa	pʌǰa	198	192	left	bottom	target	response	
178	broken	No	OSI	OSI	Osia	Rawalpindi District	A	pʌǰa	pʌǰa	198	192	left	bottom	target	response	
178	broken	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	pʌǰia	pʌǰia	198	192	left	bottom	target	response	
178	broken	No	DUN	DUN	Dunga Gali	Abbottabad District	A	pʌǰa	pʌǰa	198	192	left	bottom	target	response	
178	broken	No	BHA	BHA	Bharakoh	Islamabad District	B	pʌǰna	pʌǰna	198	192	left	bottom	target	response	
178	broken	No	ABB	ABB	Abbottabad	Abbottabad District	B	pʌǰe da	pʌǰe da	198	192	left	bottom	hindko_control	response	
178	broken	No	MAN	MAN	Mansehra	Mansehra District	B	trorṭe ḍa	trorṭe ḍa	198	192	left	bottom	hindko_control	response	
178	broken	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	ṭuṭea	ṭuṭea	198	192	left	bottom	target	response	
178	broken	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	ṭuṭea	ṭuṭea	198	192	left	bottom	target	response	
179	few	No	MOS	MOS	Mosyari	Rawalpindi District	A	tʰoṛa	tʰoṛa	198	192	right	top	target	response	
179	few	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	tʰoṛa	tʰoṛa	198	192	right	top	target	response	
179	few	No	DEW	DEW	Dewal	Rawalpindi District	B	tʰoṛa	tʰoṛa	198	192	right	top	target	response	
179	few	No	AYU	AYU	Ayubia	Abbottabad District	A	tʰoṛa	tʰoṛa	198	192	right	top	target	response	
179	few	No	KOH	KOH	Kohala	Rawalpindi District	A	tʰoṛa	tʰoṛa	198	192	right	top	target	response	
179	few	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	tʰoṛa	tʰoṛa	198	192	right	top	target	response	
179	few	No	THA	THA	Thandiani	Abbottabad District	A	tʰoṛa	tʰoṛa	198	192	right	top	target	response	
179	few	No	LOR	LOR	Lora	Abbottabad District	A	tʰoṛa	tʰoṛa	198	192	right	top	target	response	
179	few	No	OSI	OSI	Osia	Rawalpindi District	A	kʌṭ	kʌṭ	198	192	right	top	target	response	
179	few	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	tʰoṛa	tʰoṛa	198	192	right	top	target	response	
179	few	No	DUN	DUN	Dunga Gali	Abbottabad District	A	tʰoṛa	tʰoṛa	198	192	right	top	target	response	
179	few	No	BHA	BHA	Bharakoh	Islamabad District	B	tʰoṛa	tʰoṛa	198	192	right	top	target	response	
179	few	No	ABB	ABB	Abbottabad	Abbottabad District	B	tʰoṛa	tʰoṛa	198	192	right	top	hindko_control	response	
179	few	No	MAN	MAN	Mansehra	Mansehra District	B	kaṭ	kaṭ	198	192	right	top	hindko_control	response	
179	few	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	tʰoṛa	tʰoṛa	198	192	right	top	target	response	
179	few	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	tʰoṛa	tʰoṛa	198	192	right	top	target	response	
180	many	No	MOS	MOS	Mosyari	Rawalpindi District	A	ziadʌ	ziadʌ	198	192	right	bottom	target	response	
180	many	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	baõ	baõ	198	192	right	bottom	target	response	
180	many	No	DEW	DEW	Dewal	Rawalpindi District	B	baõ	baõ	198	192	right	bottom	target	response	
180	many	No	AYU	AYU	Ayubia	Abbottabad District	A	baõ	baõ	198	192	right	bottom	target	response	
180	many	No	KOH	KOH	Kohala	Rawalpindi District	A	baõ	baõ	198	192	right	bottom	target	response	
180	many	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	baõ	baõ	198	192	right	bottom	target	response	
180	many	No	THA	THA	Thandiani	Abbottabad District	A	ziadʌ	ziadʌ	198	192	right	bottom	target	response	
180	many	No	LOR	LOR	Lora	Abbottabad District	A	baõ	baõ	198	192	right	bottom	target	response	
180	many	No	OSI	OSI	Osia	Rawalpindi District	A	baõ	baõ	198	192	right	bottom	target	response	
180	many	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	ziadɛ	ziadɛ	198	192	right	bottom	target	response	
180	many	No	DUN	DUN	Dunga Gali	Abbottabad District	A	baõ	baõ	198	192	right	bottom	target	response	
180	many	No	BHA	BHA	Bharakoh	Islamabad District	B	ziadʌ	ziadʌ	198	192	right	bottom	target	response	
180	many	No	ABB	ABB	Abbottabad	Abbottabad District	B	baõ	baõ	198	192	right	bottom	hindko_control	response	
180	many	No	MAN	MAN	Mansehra	Mansehra District	B	mʊč	mʊč	198	192	right	bottom	hindko_control	response	
180	many	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	bʌõ	bʌõ	198	192	right	bottom	target	response	
180	many	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	bʌõ	bʌõ	198	192	right	bottom	target	response	
181	all	No	MOS	MOS	Mosyari	Rawalpindi District	A	sare	sare	199	193	left	top	target	response	
181	all	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	sare	sare	199	193	left	top	target	response	
181	all	No	DEW	DEW	Dewal	Rawalpindi District	B	sare	sare	199	193	left	top	target	response	
181	all	No	AYU	AYU	Ayubia	Abbottabad District	A	sara	sara	199	193	left	top	target	response	
181	all	No	KOH	KOH	Kohala	Rawalpindi District	A	sare	sare	199	193	left	top	target	response	
181	all	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	sara	sara	199	193	left	top	target	response	
181	all	No	THA	THA	Thandiani	Abbottabad District	A	sare	sare	199	193	left	top	target	response	
181	all	No	LOR	LOR	Lora	Abbottabad District	A	sare	sare	199	193	left	top	target	response	
181	all	No	OSI	OSI	Osia	Rawalpindi District	A	sare	sare	199	193	left	top	target	response	
181	all	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	sare	sare	199	193	left	top	target	response	
181	all	No	DUN	DUN	Dunga Gali	Abbottabad District	A	sare	sare	199	193	left	top	target	response	
181	all	No	BHA	BHA	Bharakoh	Islamabad District	B	sarã	sarã	199	193	left	top	target	response	
181	all	No	ABB	ABB	Abbottabad	Abbottabad District	B	sare	sare	199	193	left	top	hindko_control	response	
181	all	No	MAN	MAN	Mansehra	Mansehra District	B	sare	sare	199	193	left	top	hindko_control	response	
181	all	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	sare	sare	199	193	left	top	target	response	
181	all	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	sare	sare	199	193	left	top	target	response	
182	eat	No	MOS	MOS	Mosyari	Rawalpindi District	A	kʰa	kʰa	199	193	left	bottom	target	response	
182	eat	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	kʰa	kʰa	199	193	left	bottom	target	response	
182	eat	No	DEW	DEW	Dewal	Rawalpindi District	B	kʰa	kʰa	199	193	left	bottom	target	response	
182	eat	No	AYU	AYU	Ayubia	Abbottabad District	A	kʰa	kʰa	199	193	left	bottom	target	response	
182	eat	No	KOH	KOH	Kohala	Rawalpindi District	A	kʰa	kʰa	199	193	left	bottom	target	response	
182	eat	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	kʰa	kʰa	199	193	left	bottom	target	response	
182	eat	No	THA	THA	Thandiani	Abbottabad District	A	kʰa	kʰa	199	193	left	bottom	target	response	
182	eat	No	LOR	LOR	Lora	Abbottabad District	A	kʰa	kʰa	199	193	left	bottom	target	response	
182	eat	No	OSI	OSI	Osia	Rawalpindi District	A	kʰa	kʰa	199	193	left	bottom	target	response	
182	eat	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	kʰa	kʰa	199	193	left	bottom	target	response	
182	eat	No	DUN	DUN	Dunga Gali	Abbottabad District	A	kʰa	kʰa	199	193	left	bottom	target	response	
182	eat	No	BHA	BHA	Bharakoh	Islamabad District	B	kʰa	kʰa	199	193	left	bottom	target	response	
182	eat	No	ABB	ABB	Abbottabad	Abbottabad District	B	kʰa	kʰa	199	193	left	bottom	hindko_control	response	
182	eat	No	MAN	MAN	Mansehra	Mansehra District	B	kʰa	kʰa	199	193	left	bottom	hindko_control	response	
182	eat	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	kʰã	kʰã	199	193	left	bottom	target	response	
182	eat	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	khã	khã	199	193	left	bottom	target	response	
183	bite (dog)	No	MOS	MOS	Mosyari	Rawalpindi District	A	kʰa	kʰa	199	193	right	top	target	response	
183	bite (dog)	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	kʰa	kʰa	199	193	right	top	target	response	
183	bite (dog)	No	DEW	DEW	Dewal	Rawalpindi District	B	kʰa	kʰa	199	193	right	top	target	response	
183	bite (dog)	No	AYU	AYU	Ayubia	Abbottabad District	A	kʰa	kʰa	199	193	right	top	target	response	
183	bite (dog)	No	KOH	KOH	Kohala	Rawalpindi District	A	kʰa	kʰa	199	193	right	top	target	response	
183	bite (dog)	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	kʰa	kʰa	199	193	right	top	target	response	
183	bite (dog)	No	THA	THA	Thandiani	Abbottabad District	A	kʰa	kʰa	199	193	right	top	target	response	
183	bite (dog)	No	LOR	LOR	Lora	Abbottabad District	A	kʰa	kʰa	199	193	right	top	target	response	
183	bite (dog)	No	OSI	OSI	Osia	Rawalpindi District	A	kʰa	kʰa	199	193	right	top	target	response	
183	bite (dog)	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	kʰa	kʰa	199	193	right	top	target	response	
183	bite (dog)	No	DUN	DUN	Dunga Gali	Abbottabad District	A	kʰa	kʰa	199	193	right	top	target	response	
183	bite (dog)	No	BHA	BHA	Bharakoh	Islamabad District	B	kʰa	kʰa	199	193	right	top	target	response	
183	bite (dog)	No	ABB	ABB	Abbottabad	Abbottabad District	B	čʌk mar	čʌk mar	199	193	right	top	hindko_control	response	
183	bite (dog)	No	MAN	MAN	Mansehra	Mansehra District	B	čʌk paɡ	čʌk paɡ	199	193	right	top	hindko_control	response	
183	bite (dog)	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	biṛ	biṛ	199	193	right	top	target	response	
183	bite (dog)	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	lʌṛ	lʌṛ	199	193	right	top	target	response	
184	(he is) hungry	No	MOS	MOS	Mosyari	Rawalpindi District	A	pṳk	pṳk	199	193	right	bottom	target	response	
184	(he is) hungry	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	pṳk	pṳk	199	193	right	bottom	target	response	
184	(he is) hungry	No	DEW	DEW	Dewal	Rawalpindi District	B	pṳk	pṳk	199	193	right	bottom	target	response	
184	(he is) hungry	No	AYU	AYU	Ayubia	Abbottabad District	A	pṳk	pṳk	199	193	right	bottom	target	response	
184	(he is) hungry	No	KOH	KOH	Kohala	Rawalpindi District	A	pṳk	pṳk	199	193	right	bottom	target	response	
184	(he is) hungry	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	pṳk	pṳk	199	193	right	bottom	target	response	
184	(he is) hungry	No	THA	THA	Thandiani	Abbottabad District	A	pṳk	pṳk	199	193	right	bottom	target	response	
184	(he is) hungry	No	LOR	LOR	Lora	Abbottabad District	A	pṳk	pṳk	199	193	right	bottom	target	response	
184	(he is) hungry	No	OSI	OSI	Osia	Rawalpindi District	A	pṳk	pṳk	199	193	right	bottom	target	response	
184	(he is) hungry	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	pṳk	pṳk	199	193	right	bottom	target	response	
184	(he is) hungry	No	DUN	DUN	Dunga Gali	Abbottabad District	A	pṳk	pṳk	199	193	right	bottom	target	response	
184	(he is) hungry	No	BHA	BHA	Bharakoh	Islamabad District	B	pṳk	pṳk	199	193	right	bottom	target	response	
184	(he is) hungry	No	ABB	ABB	Abbottabad	Abbottabad District	B	po̤k	po̤k	199	193	right	bottom	hindko_control	response	
184	(he is) hungry	No	MAN	MAN	Mansehra	Mansehra District	B	bʰʊk	bʰʊk	199	193	right	bottom	hindko_control	response	
184	(he is) hungry	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	pukʰ	pukʰ	199	193	right	bottom	target	response	
184	(he is) hungry	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	pukʰ	pukʰ	199	193	right	bottom	target	response	
185	drink	No	MOS	MOS	Mosyari	Rawalpindi District	A	pi	pi	200	194	left	top	target	response	
185	drink	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	pi	pi	200	194	left	top	target	response	
185	drink	No	DEW	DEW	Dewal	Rawalpindi District	B	pi	pi	200	194	left	top	target	response	
185	drink	No	AYU	AYU	Ayubia	Abbottabad District	A	pi	pi	200	194	left	top	target	response	
185	drink	No	KOH	KOH	Kohala	Rawalpindi District	A	pi	pi	200	194	left	top	target	response	
185	drink	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	pi	pi	200	194	left	top	target	response	
185	drink	No	THA	THA	Thandiani	Abbottabad District	A	pi	pi	200	194	left	top	target	response	
185	drink	No	LOR	LOR	Lora	Abbottabad District	A	pi	pi	200	194	left	top	target	response	
185	drink	No	OSI	OSI	Osia	Rawalpindi District	A	pi	pi	200	194	left	top	target	response	
185	drink	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	pi	pi	200	194	left	top	target	response	
185	drink	No	DUN	DUN	Dunga Gali	Abbottabad District	A	pi	pi	200	194	left	top	target	response	
185	drink	No	BHA	BHA	Bharakoh	Islamabad District	B	pi	pi	200	194	left	top	target	response	
185	drink	No	ABB	ABB	Abbottabad	Abbottabad District	B	pi	pi	200	194	left	top	hindko_control	response	
185	drink	No	MAN	MAN	Mansehra	Mansehra District	B	pi	pi	200	194	left	top	hindko_control	response	
185	drink	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	pi	pi	200	194	left	top	target	response	
185	drink	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	pi	pi	200	194	left	top	target	response	
186	(he is) thirsty	No	MOS	MOS	Mosyari	Rawalpindi District	A	tre	tre	200	194	left	bottom	target	response	
186	(he is) thirsty	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	tre	tre	200	194	left	bottom	target	response	
186	(he is) thirsty	No	DEW	DEW	Dewal	Rawalpindi District	B	tre	tre	200	194	left	bottom	target	response	
186	(he is) thirsty	No	AYU	AYU	Ayubia	Abbottabad District	A	tre	tre	200	194	left	bottom	target	response	
186	(he is) thirsty	No	KOH	KOH	Kohala	Rawalpindi District	A	tre	tre	200	194	left	bottom	target	response	
186	(he is) thirsty	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	tre	tre	200	194	left	bottom	target	response	
186	(he is) thirsty	No	THA	THA	Thandiani	Abbottabad District	A	tre	tre	200	194	left	bottom	target	response	
186	(he is) thirsty	No	LOR	LOR	Lora	Abbottabad District	A	tre	tre	200	194	left	bottom	target	response	
186	(he is) thirsty	No	OSI	OSI	Osia	Rawalpindi District	A	tre	tre	200	194	left	bottom	target	response	
186	(he is) thirsty	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	tre	tre	200	194	left	bottom	target	response	
186	(he is) thirsty	No	DUN	DUN	Dunga Gali	Abbottabad District	A	tre	tre	200	194	left	bottom	target	response	
186	(he is) thirsty	No	BHA	BHA	Bharakoh	Islamabad District	B	tre	tre	200	194	left	bottom	target	response	
186	(he is) thirsty	No	ABB	ABB	Abbottabad	Abbottabad District	B	tre	tre	200	194	left	bottom	hindko_control	response	
186	(he is) thirsty	No	MAN	MAN	Mansehra	Mansehra District	B	tre	tre	200	194	left	bottom	hindko_control	response	
186	(he is) thirsty	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	tre	tre	200	194	left	bottom	target	response	
186	(he is) thirsty	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	tre	tre	200	194	left	bottom	target	response	
187	sleep	No	MOS	MOS	Mosyari	Rawalpindi District	A	se	se	200	194	right	top	target	response	
187	sleep	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	su	su	200	194	right	top	target	response	
187	sleep	No	DEW	DEW	Dewal	Rawalpindi District	B	su	su	200	194	right	top	target	response	
187	sleep	No	AYU	AYU	Ayubia	Abbottabad District	A	su	su	200	194	right	top	target	response	
187	sleep	No	KOH	KOH	Kohala	Rawalpindi District	A	se	se	200	194	right	top	target	response	
187	sleep	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	su	su	200	194	right	top	target	response	
187	sleep	No	THA	THA	Thandiani	Abbottabad District	A	se	se	200	194	right	top	target	response	
187	sleep	No	LOR	LOR	Lora	Abbottabad District	A	su	su	200	194	right	top	target	response	
187	sleep	No	OSI	OSI	Osia	Rawalpindi District	A	se	se	200	194	right	top	target	response	
187	sleep	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	su	su	200	194	right	top	target	response	
187	sleep	No	DUN	DUN	Dunga Gali	Abbottabad District	A	su	su	200	194	right	top	target	response	
187	sleep	No	BHA	BHA	Bharakoh	Islamabad District	B	se	se	200	194	right	top	target	response	
187	sleep	No	ABB	ABB	Abbottabad	Abbottabad District	B	sæ	sæ	200	194	right	top	hindko_control	response	
187	sleep	No	MAN	MAN	Mansehra	Mansehra District	B	sea	sea	200	194	right	top	hindko_control	response	
187	sleep	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	se	se	200	194	right	top	target	response	
187	sleep	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	se	se	200	194	right	top	target	response	
188	lie down	No	MOS	MOS	Mosyari	Rawalpindi District	A	leṭ	leṭ	200	194	right	bottom	target	response	
188	lie down	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	leṭ	leṭ	200	194	right	bottom	target	response	
188	lie down	No	DEW	DEW	Dewal	Rawalpindi District	B	leṭ	leṭ	200	194	right	bottom	target	response	
188	lie down	No	AYU	AYU	Ayubia	Abbottabad District	A	leṭ	leṭ	200	194	right	bottom	target	response	
188	lie down	No	KOH	KOH	Kohala	Rawalpindi District	A	leṭ	leṭ	200	194	right	bottom	target	response	
188	lie down	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	leṭ	leṭ	200	194	right	bottom	target	response	
188	lie down	No	THA	THA	Thandiani	Abbottabad District	A	leṭ	leṭ	200	194	right	bottom	target	response	
188	lie down	No	LOR	LOR	Lora	Abbottabad District	A	leṭ	leṭ	200	194	right	bottom	target	response	
188	lie down	No	OSI	OSI	Osia	Rawalpindi District	A	leṭ	leṭ	200	194	right	bottom	target	response	
188	lie down	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	leṭ	leṭ	200	194	right	bottom	target	response	
188	lie down	No	DUN	DUN	Dunga Gali	Abbottabad District	A	leṭ	leṭ	200	194	right	bottom	target	response	
188	lie down	No	BHA	BHA	Bharakoh	Islamabad District	B	leṭ	leṭ	200	194	right	bottom	target	response	
188	lie down	No	ABB	ABB	Abbottabad	Abbottabad District	B	leṭ	leṭ	200	194	right	bottom	hindko_control	response	
188	lie down	No	MAN	MAN	Mansehra	Mansehra District	B	lʌma	lʌma	200	194	right	bottom	hindko_control	response	
188	lie down	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	leṭ	leṭ	200	194	right	bottom	target	response	
188	lie down	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	leṭ	leṭ	200	194	right	bottom	target	response	
189	sit	No	MOS	MOS	Mosyari	Rawalpindi District	A	bɛ	bɛ	201	195	left	top	target	response	
189	sit	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	bɛṭʰ	bɛṭʰ	201	195	left	top	target	response	
189	sit	No	DEW	DEW	Dewal	Rawalpindi District	B	bɛṭʰ	bɛṭʰ	201	195	left	top	target	response	
189	sit	No	AYU	AYU	Ayubia	Abbottabad District	A	bɛ	bɛ	201	195	left	top	target	response	
189	sit	No	KOH	KOH	Kohala	Rawalpindi District	A	bɛ	bɛ	201	195	left	top	target	response	
189	sit	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	beǰ	beǰ	201	195	left	top	target	response	
189	sit	No	THA	THA	Thandiani	Abbottabad District	A	bɪǰ	bɪǰ	201	195	left	top	target	response	
189	sit	No	LOR	LOR	Lora	Abbottabad District	A	be	be	201	195	left	top	target	response	
189	sit	No	OSI	OSI	Osia	Rawalpindi District	A	be	be	201	195	left	top	target	response	
189	sit	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	bɛ	bɛ	201	195	left	top	target	response	
189	sit	No	DUN	DUN	Dunga Gali	Abbottabad District	A	bæṭʰ	bæṭʰ	201	195	left	top	target	response	
189	sit	No	BHA	BHA	Bharakoh	Islamabad District	B	be	be	201	195	left	top	target	response	
189	sit	No	ABB	ABB	Abbottabad	Abbottabad District	B	bɛ	bɛ	201	195	left	top	hindko_control	response	
189	sit	No	MAN	MAN	Mansehra	Mansehra District	B	bɛṭʰ	bɛṭʰ	201	195	left	top	hindko_control	response	
189	sit	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	bɛṭʰ	bɛṭʰ	201	195	left	top	target	response	
189	sit	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	bɛṭʰ	bɛṭʰ	201	195	left	top	target	response	
190	give	No	MOS	MOS	Mosyari	Rawalpindi District	A	de	de	201	195	left	bottom	target	response	
190	give	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	de	de	201	195	left	bottom	target	response	
190	give	No	DEW	DEW	Dewal	Rawalpindi District	B	de	de	201	195	left	bottom	target	response	
190	give	No	AYU	AYU	Ayubia	Abbottabad District	A	de	de	201	195	left	bottom	target	response	
190	give	No	KOH	KOH	Kohala	Rawalpindi District	A	de	de	201	195	left	bottom	target	response	
190	give	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	di	di	201	195	left	bottom	target	response	
190	give	No	THA	THA	Thandiani	Abbottabad District	A	de	de	201	195	left	bottom	target	response	
190	give	No	LOR	LOR	Lora	Abbottabad District	A	de	de	201	195	left	bottom	target	response	
190	give	No	OSI	OSI	Osia	Rawalpindi District	A	de	de	201	195	left	bottom	target	response	
190	give	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	de	de	201	195	left	bottom	target	response	
190	give	No	DUN	DUN	Dunga Gali	Abbottabad District	A	de	de	201	195	left	bottom	target	response	
190	give	No	BHA	BHA	Bharakoh	Islamabad District	B	de	de	201	195	left	bottom	target	response	
190	give	No	ABB	ABB	Abbottabad	Abbottabad District	B	de	de	201	195	left	bottom	hindko_control	response	
