Source_Dictionary,Source_Entry_ID,Source_Page,Printed_Target_ID,Resolved_Target_ID,Status,Reason,Resolution,Relation,Direction,Confidence,Citation,Evidence
dedr,d5101,462,9920,9920,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 5101, DED(S, N) 4187]","Cf. Skt. maṣi- ink, lampblack; Turner, CDIAL , no. 9920; ? cf. Skt. mecaka- black, dark blue DED(S, N) 4187."
dedr,d5105,462,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5105, DED 4191]","Cf. Skt. muṣka-, mokṣa- id.; muṣkaka- a kind of tree ( S. swietenoides according to Lush.). DED 4191."
dedr,d5106,462,9748,9748,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 5106, DED 4192]","Cf. Skt. matkuṇa- elephant without tusks; Turner, CDIAL , no. 9748. DED 4192."
dedr,d5113,462,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5113, DED(S) 4198]",Cf. Mar. moḍ sprout. DED(S) 4198.
dedr,d5114,462,9723,9723,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 5114, DED(S, N) 4199]","Cf. Skt. muṇḍa- hornless, lopped, blunt; Pkt. maṭṭa- hornless; muṇṭa- cripple; Turner. CDIAL , nos. 9723, 10187, 10191. Cf. also OMar. (Master, p. 171) moṭakā stumpy, short. DED(S, N) 4199."
dedr,d5115,462,10191,10191,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 5115, DED 4200]","Cf. Skt. muṇḍa- bald, having the head shaved; Turner, CDIAL , no. 10191. DED 4200."
dedr,d513,50,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 513, DED(S, N) 436, DED(S) 248]","Cf. Pkt. līva- child, boy. DED(S, N) 436, and from DED(S) 248."
dedr,d5138,464,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5138, DED(S) 4222]","? Cf. Skt. moca-, mocā- plantain. DED(S) 4222."
dedr,d5141,464,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,medium,dedr[entry 5141],"Not in Or. dictionary, perhaps local Or. < Dr."
dedr,d5152,467,2512,2512,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 5152, DED(S) 4229]","Cf. Skt. eḍa-, eḍaka-, eḍī- a kind of sheep; Turner, CDIAL , no. 2512. DED(S) 4229."
dedr,d5189,470,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5189, DEDS 843]",Cf. Santali lipi name of several kinds of birds (Pfeiffer). DEDS 843.
dedr,d5201,470,11009,11009,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 5201, DEDS 849]","Cf. Skt. lāṅgūla- ; Turner, CDIAL , no. 11009. DEDS 849."
dedr,d5203,471,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5203, DEDS 850]",Cf. Mar. vāgṭī id. DEDS 850.
dedr,d5206,471,9115,9115,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 5206, DED 4258]","Cf. Skt. baka- ; Turner, CDIAL , no. 9115. DED 4258."
dedr,d5213,471,11201,11201,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 5213, DED(S) 4263]","Cf. Skt. vacā- a kind of aromatic root (according to some = A. calamus ); Turner, CDIAL , no. 11201. DED(S) 4263."
dedr,d5216,471,11210,11210,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 5216, DED 4265]","Cf. Skt. vañjula- C. rotang ; Turner, CDIAL , no. 11210. DED 4265."
dedr,d5219,472,11236,11236,installed,printed CDIAL ID,printed-id,related,undetermined,low,dedr[entry 5219],"Cf. Skt. ( lex. ) vaṇṭa-, vaṇṭha- unmarried, Pkt. vaṇṭha- id.; Turner, CDIAL , no. 11236. DEDS(N) 853."
dedr,d5220,472,11212,11212,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 5220, DED(S) 4268]","Cf. Skt. vaṭa- string, rope, tie; vaṭāraka-, vaṭākara-, varāṭaka- cord, string; Turner, CDIAL , no. 11212. DED(S) 4268."
dedr,d5224,472,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5224, DED(S, N) 4272]","Cf. Mar. baḍgā cudgel, stick; baḍviṇẽ to bruise, beat. DED(S, N) 4272."
dedr,d5230,472,9122,9122,installed,printed CDIAL ID,printed-id,related,undetermined,medium,"dedr[entry 5230, DED(S) 4276]","MBE 1969, p. 296, no. 39, for areal etymology, with reference to Turner, CDIAL , no. 9122, *baḍabaḍa-. DED(S) 4276."
dedr,d5237,473,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5237, DED(S) 4282]",Cf. Pkt. ( DNM ) veṇḍha-surā- muddy liquor. DED(S) 4282.
dedr,d5251,474,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,loan,entry-from-compared,low,"dedr[entry 5251, DED(S) 4292]","? < IA (Pkt. [ DNM ] vahuṇṇī- husband's elder brother's wife); Krishnamurti, Language 39.564. DED(S) 4292."
dedr,d5252,474,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5252, DED(S) 4293]","? Cf. Pali vambheti to despise, revile, scorn. DED (S) 4293."
dedr,d5253,474,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5253, DED(S) 4294]",Cf. Skt. ( lex. ) vambha- bamboo; Mar. bã̄bū id. DED(S) 4294.
dedr,d5256,474,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,loan,entry-from-compared,low,"dedr[entry 5256, DED(S) 4296]","? < Pkt. vayaṇa- that is said, narrated (< Skt. vacana- ); Krishnamurti, Language 39.564. DED(S) 4296."
dedr,d5258,474,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5258, DED(S, N) 4298]","Cf. Mar. vāvar field. DED(S, N) 4298."
dedr,d5260,474,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5260, DED 4300]","Cf. Mar. barag millet, P. miliaceum ; Skt. varuka- a kind of inferior grain. [ Paspalum scrobiculatum Linn. = P. frumentaceum Rottb. P. crusgalli is not identified in Hooker.] DED 4300."
dedr,d5263,475,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5263, DED(S) 4304]",? Cf. Pkt. rajju- a writer. DED(S) 4304.
dedr,d5289,477,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,dedr[entry 5289],"Cf. Skt. ( lex. ) vallara- vallura- arbour, bower, thicket; Pkt. ( lex. ) vallara- id."
dedr,d5301,479,11503,11503,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 5301, DED(S) 4339]","Cf. Skt. bhaṇṭākī-, vārtāka-, vṛnta-, vṛntāka-, vaṅga-, vaṅgana- , Pali vātiṅgana- ; Turner, CDIAL , no. 11503. Cf. Emeneau, Language 35.542. DED(S) 4339."
dedr,d5313,480,11405,11405,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 5313, DED(S, N) 4348]","Cf. Skt. val- to turn, turn round; valaya- bracelet, ring, girdle, circle, circumference; Turner, CDIAL , nos. 11405, 11407; Mayrhofer, s.vv. DED(S, N) 4348."
dedr,d5316,480,11429,11429,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 5316, DED 4351]","Cf. Skt. vallī̆- creeper; Turner, CDIAL , no. 11429. DED 4351."
dedr,d5317,480,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5317, DED 4352]",Cf. Skt. vallūra- dried flesh. DED 4352.
dedr,d5322,481,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5322, DED(S, N) 4357]","Cf. Skt. ( lex. ) varkarāṭa- marks of a lover's fingernails on the bosom of a woman. DED(S, N) 4357."
dedr,d5327,482,11260,11260,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 5327, DED(S, N) 4362]","? Cf. H. bannā to be made, banānā to make etc.; Turner, CDIAL , no. 11260. DED(S, N) 4362."
dedr,d5335,482,11191,11191,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 5335, DED(S) 4371]","Cf. Skt. ( lex. ) Pali Pkt. vaṅka- crooked; bend (of river); Turner, CDIAL , no. 11191. DED(S) 4371."
dedr,d5339,483,11588,11588,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 5339, DED 4375]","Cf. Skt. vāśī- adze; Turner, CDIAL , no. 11588. DED 4375."
dedr,d5342,483,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5342, DED 4377, DED(S) 4355(a)]","Cf. Mar. vāḷṇẽ to dry, become lank and meagre, dry and waste. DED 4377, and from DED(S) 4355( a )."
dedr,d5347,484,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5347, DED 4381]","Cf. Mar. bāḷãt, bāḷātīṇ id. DED 4381."
dedr,d5357,485,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5357, DED(S) 4388]",Cf. Skt. ( lex. ) vārakīra- a small comb. DED(S) 4388.
dedr,d5373,486,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5373, DED(N) 4403]",Cf. Skt. ( lex. ) vārabuṣā- Musa sapientum ; Mayrhofer s.v. DED(N) 4403.
dedr,d5374,486,11574,11574,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 5374, DED(N) 4404]","Cf. Skt. vāla-, vālaka-, ( lex. ) bāla- sp. Andropogon ; Turner, CDIAL , no. 11574. DED(N) 4404."
dedr,d5376,487,2796,2796,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 5376, DED 4405]","? Cf. Skt. karavāla- sword (for first element, cf. 1265 Ta. karaṭu ); Turner, CDIAL , no. 2796. DED 4405."
dedr,d5379,487,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5379, DED(S) 4408]",Cf. Pali vālaja- a kind of fish. DED(S) 4408.
dedr,d5391,488,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5391, DED 4417]","Cf. Skt. vellantara-, vīrataru- a particular tree (according to Lush. vīra-vṛkṣa- is D. cinerea ). DED 4417."
dedr,d5393,488,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5393, DED(S, N) 4419, DEDS 873]","Cf. Skt. avamocana- inn ( Bhāgavatapurāṇa 10.5.20; calque of Ta. viṭuti ; George L. Hart III, The Poems of Ancient Tamil , p. 279, n. 9); cf. Mar. biḍār house, household, lodgings. DED(S, N) 4419, DEDS 873."
dedr,d5400,489,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5400, DED(S) 4426]",Cf. 5401 Ta. vittu. DED(S) 4426.
dedr,d5411,490,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5411, DED(S, N) 4438]","Cf. Skt. ara-vinda- lotus (esp. Ka. are-viri, Te. ara-viri ); Mayrhofer, s.v. DED(S. N) 4438."
dedr,d5414,491,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5414, DED 4441]","Cf. Skt. biruda-, viruda- laudatory poem or panegyric. DED 4441."
dedr,d5422,492,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5422, DED(S) 4449]","Cf. Sgh. vil, vili id. DED(S) 4449."
dedr,d5428,492,11715,11715,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 5428, DED 4455]","Cf. Skt. vīraṇa-, vīriṇa- id. (Turner, CDIAL , no. 13057); with Ma. vir̤āl , cf. Skt. viḍaṅgā̆<-> Embelia ribes (ibid., no. 11715). DED 4455."
dedr,d5428,492,13057,13057,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 5428, DED 4455]","Cf. Skt. vīraṇa-, vīriṇa- id. (Turner, CDIAL , no. 13057); with Ma. vir̤āl , cf. Skt. viḍaṅgā̆<-> Embelia ribes (ibid., no. 11715). DED 4455."
dedr,d5429,492,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5429, DED(S, N) 4456]","Cf. Skt. ( lex. ) biḍāla- eyeball. DED(S, N) 4456."
dedr,d5438,494,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5438, DED 4465]",? Cf. Skt. vilāsa-. DED 4465.
dedr,d5450,495,12043,12043,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 5450, DED(S, N) 4479]","Cf. Skt. vīj-, vyaj- to fan; vījana-, vyajana- fanning, a fan; Turner, CDIAL , no. 12043; Mayrhofer, s.v. vyajanam . DED(S, N) 4479."
dedr,d5472,497,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5472, DED 4501]","Cf. Skt. ( Bhāgavatapurāṇa ) viṭaṅka- trim, nice, pretty, handsome. DED 4501."
dedr,d5480,498,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5480, DED(S) 4509]",Cf. Mar. bhẽḍ pith. DED(S) 4509.
dedr,d5490,499,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5490, DED(S) 4520]","Cf. Nahali berko , ( LSI ) berkū id. DED(S) 4520."
dedr,d5494,499,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5494, DED(S) 4523]","Cf. Mar. bhel, bhelī, Or. bheli jaggery. DED(S) 4523."
dedr,d5496,499,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5496, DED(S, N) 4524]","Cf. Pkt. ( DNM ) villa- bright, clear; vilha- white. DED(S, N) 4524."
dedr,d550,54,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,loan,entry-from-compared,low,"dedr[entry 550, DED 469]","? < Skt. siṃhala- , Pkt. sīhala-. DED 469."
dedr,d5509,501,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5509, DED 4535]",? Cf. Skt. bilva- Aegle marmelos. [Feronia and Aegle are closely related genera of one species each.] DED 4535.
dedr,d552,54,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 552, DEDS 69]",Cf. Mar. īḍ Citrus aurantium . DEDS 69.
dedr,d5527,504,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,loan,undetermined,medium,"dedr[entry 5527, DED(S) 4547]","The Dr. word has been borrowed into the local Oriya of Koraput, with the substitution of b- for v- ; this is reborrowed into some of the local Dr. languages, viz. Pe. Manḍ. Kuwi. DED(S) 4547."
dedr,d5532,505,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5532, DED(S, N) 4552]","Cf. Or. beṇā thatching grass. DED(S, N) 4552."
dedr,d5543,506,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 5543, DEDS 885]","Cf. Pkt. velamba(ga)- , BHS velambaka- jester, buffoon. DEDS 885."
dedr,d564,55,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 564, DED(S) 481]",? Cf. Skt. ukhá- neut. a particular part of the upper leg (RV +). DED(S) 481.
dedr,d568,56,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 568, DED(S) 486]","Cf. Pkt. ( DNM ) ukkola- heat, sultriness. DED(S) 486."
dedr,d569,56,1722,1722,installed,printed CDIAL ID,printed-id,loan,entry-from-compared,medium,"dedr[entry 569, DED 487]","Te. ukkisa possibly < Skt. ut-kāsate , Pali ukkāsati coughs; Turner, CDIAL , no. 1722. DED 487."
dedr,d57,7,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 57, DED 52]",Cf. Skt. añcala- edge or border of a garment. DED 52.
dedr,d570,56,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 570, DED(S) 488]",Cf. Pkt. ( DNM ) ukkā- = kūpatulā-. DED(S) 488.
dedr,d58,7,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 58, DED(S) 53]",Cf. Pkt. ( DNM 1.51) aṇṇī- father's sister. DED(S) 53.
dedr,d583,57,2360,2360,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 583, DED(S, N) 498]","Cf. Pkt. usuyāla- mortar (see Turner, CDIAL , no. 2360). DED(S, N) 498."
dedr,d589,57,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 589, DED 505]",Cf. Skt. huḍukka- a kind of rattle or small drum; huḍukkā- a kind of drum. DED 505.
dedr,d59,7,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 59, DED(S, N) 54]","Cf. Pkt. ḍāga-, ḍāya- edible green vegetables (A. Master, P. K. Gode Commemorative Volume 262). DED(S, N) 54."
dedr,d593,57,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 593, DED(N) 510]",Cf. OMar. (Master) oḍēra owner. DED(N) 510.
dedr,d600,58,3865,3865,installed,printed CDIAL ID,printed-id,related,undetermined,medium,dedr[entry 600],"[ k-, rather than x- , by contamination with Si. khāiṇu to eat (Turner, CDIAL , no. 3865; MBE 1961 2 , p. 388, n. 9, BDCG , p. 55)]"
dedr,d602,59,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 602, DED 597]",Cf. Skt. ulupin- id. From DED 597.
dedr,d620,60,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,related,undetermined,low,"dedr[entry 620, DED(S, N) 530]","Cf. Mar. utoti date. DED(S, N) 530."
dedr,d63,7,5574,5574,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 63, DED(S, N) 56(a)]","Cf. Turner, CDIAL , nos. 5574 *ḍhakk-, *ḍhaṅk-, 5579 *ḍhapp-, *ḍhamp- to cover. DED (S, N) 56( a )."
dedr,d64,7,1,1,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 64, DED 57]","Cf. Turner, CDIAL , no. 1 948, Pkt. haḍapp(h)a- small case for holding ornaments, betel, or money, OMar. (Master) haḍapu preparation of betel; attendant. DED 57."
dedr,d643,61,14132,14132,installed,printed CDIAL ID,printed-id,loan,undetermined,low,"dedr[entry 643, DED 552]","Cf. Skt. huṃ, hūṃ and MIA and NIA derivatives, espressive of attention and assent, Turner, CDIAL , nos. 14132, 14133; e.g. Līlāśuka Bilvamaṅgala's Kṛṣṇakarṇāmṛta II.72, in Frances Wilson, The Love of Krishna (University of Pennsylvania Press, 1975), pp. 166-7; Parpola 1977-78, pp. 246-50. DED 552."
dedr,d657,63,,,unresolved,Indo-Aryan comparison has no resolvable CDIAL entry ID,no-target-id,loan,entry-from-compared,low,"dedr[entry 657, DED(S) 566]",? < Skt. rūpa-. DED(S) 566.
dedr,d664,64,1699,1699,installed,printed CDIAL ID,printed-id,related,undetermined,low,"dedr[entry 664, DED(S, N) 571]","Cf. Skt. uṇḍeraka- ball of flour, roll, loaf; Pkt. uṇḍeraya- id.; uṇḍī- lump; Mar. ūḍā lump of kneaded dough, etc. (Turner, CDIAL , no. 1699). DED(S, N) 571."
