Set_ID,Proto_Form,Gloss,Evidence_Keys,Method,Status,Notes
hkat-numerals-100-1,*tʰa,100,liljegren-hindukush:bsk_h-Numerals-100-1|liljegren-hindukush:bsk_n-Numerals-100-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-1000-1,*hazaːr,1000,liljegren-hindukush:bsk_h-Numerals-1000-1|liljegren-hindukush:bsk_n-Numerals-1000-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-11-1,*turmahan,11,liljegren-hindukush:bsk_h-Numerals-11-1|liljegren-hindukush:bsk_n-Numerals-11-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-110-1,*tʰake_toːrumo,110,liljegren-hindukush:bsk_h-Numerals-110-1|liljegren-hindukush:bsk_n-Numerals-110-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-12-1,*turmaːlto,12,liljegren-hindukush:bsk_h-Numerals-12-1|liljegren-hindukush:bsk_n-Numerals-12-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-120-1,*tʰake_altʰer,120,liljegren-hindukush:bsk_h-Numerals-120-1|liljegren-hindukush:bsk_n-Numerals-120-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-13-1,*turma_usko,13,liljegren-hindukush:bsk_h-Numerals-13-1|liljegren-hindukush:bsk_n-Numerals-13-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-14-1,*turma_walto,14,liljegren-hindukush:bsk_h-Numerals-14-1|liljegren-hindukush:bsk_n-Numerals-14-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-15-1,*turma_tsʰundo,15,liljegren-hindukush:bsk_h-Numerals-15-1|liljegren-hindukush:bsk_n-Numerals-15-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-16-1,*turma_miɕindo,16,liljegren-hindukush:bsk_h-Numerals-16-1|liljegren-hindukush:bsk_n-Numerals-16-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-17-1,*turma_tʰalo,17,liljegren-hindukush:bsk_h-Numerals-17-1|liljegren-hindukush:bsk_n-Numerals-17-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-18-1,*turma_altambo,18,liljegren-hindukush:bsk_h-Numerals-18-1|liljegren-hindukush:bsk_n-Numerals-18-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-19-1,*turma_huntɕo,19,liljegren-hindukush:bsk_h-Numerals-19-1|liljegren-hindukush:bsk_n-Numerals-19-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-20-1,*altʰer,20,liljegren-hindukush:bsk_h-Numerals-20-1|liljegren-hindukush:bsk_n-Numerals-20-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-200-1,*alto_tʰa,200,liljegren-hindukush:bsk_h-Numerals-200-1|liljegren-hindukush:bsk_n-Numerals-200-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-21-1,*altʰer_han,21,liljegren-hindukush:bsk_h-Numerals-21-1|liljegren-hindukush:bsk_n-Numerals-21-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-22-1,*altʰer_alto,22,liljegren-hindukush:bsk_h-Numerals-22-1|liljegren-hindukush:bsk_n-Numerals-22-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-23-1,*altʰer_usko,23,liljegren-hindukush:bsk_h-Numerals-23-1|liljegren-hindukush:bsk_n-Numerals-23-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-24-1,*altʰer_walto,24,liljegren-hindukush:bsk_h-Numerals-24-1|liljegren-hindukush:bsk_n-Numerals-24-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-25-1,*altʰer_tsʰundo,25,liljegren-hindukush:bsk_h-Numerals-25-1|liljegren-hindukush:bsk_n-Numerals-25-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-26-1,*altʰer_miɕindo,26,liljegren-hindukush:bsk_h-Numerals-26-1|liljegren-hindukush:bsk_n-Numerals-26-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-27-1,*altʰer_tʰalo,27,liljegren-hindukush:bsk_h-Numerals-27-1|liljegren-hindukush:bsk_n-Numerals-27-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-28-1,*altʰer_altambo,28,liljegren-hindukush:bsk_h-Numerals-28-1|liljegren-hindukush:bsk_n-Numerals-28-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-29-1,*altʰer_huntɕo,29,liljegren-hindukush:bsk_h-Numerals-29-1|liljegren-hindukush:bsk_n-Numerals-29-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-3-1,*usko,3,liljegren-hindukush:bsk_h-Numerals-3-1|liljegren-hindukush:bsk_n-Numerals-3-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-30-1,*altʰer_toːrumo,30,liljegren-hindukush:bsk_h-Numerals-30-1|liljegren-hindukush:bsk_n-Numerals-30-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-31-1,*altʰer_turmahan,31,liljegren-hindukush:bsk_h-Numerals-31-1|liljegren-hindukush:bsk_n-Numerals-31-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-32-1,*altʰer_turmaːlto,32,liljegren-hindukush:bsk_h-Numerals-32-1|liljegren-hindukush:bsk_n-Numerals-32-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-33-1,*altʰer_turma_usko,33,liljegren-hindukush:bsk_h-Numerals-33-1|liljegren-hindukush:bsk_n-Numerals-33-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-34-1,*altʰer_turma_walto,34,liljegren-hindukush:bsk_h-Numerals-34-1|liljegren-hindukush:bsk_n-Numerals-34-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-35-1,*altʰer_turma_tsʰundo,35,liljegren-hindukush:bsk_h-Numerals-35-1|liljegren-hindukush:bsk_n-Numerals-35-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-36-1,*altʰer_turma_miɕindo,36,liljegren-hindukush:bsk_h-Numerals-36-1|liljegren-hindukush:bsk_n-Numerals-36-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-37-1,*altʰer_turma_tʰalo,37,liljegren-hindukush:bsk_h-Numerals-37-1|liljegren-hindukush:bsk_n-Numerals-37-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-38-1,*altʰer_turma_altambo,38,liljegren-hindukush:bsk_h-Numerals-38-1|liljegren-hindukush:bsk_n-Numerals-38-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-39-1,*altʰer_turma_huntɕo,39,liljegren-hindukush:bsk_h-Numerals-39-1|liljegren-hindukush:bsk_n-Numerals-39-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-4-1,*walto,4,liljegren-hindukush:bsk_h-Numerals-4-1|liljegren-hindukush:bsk_n-Numerals-4-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-40-1,*alto_altʰer,40,liljegren-hindukush:bsk_h-Numerals-40-1|liljegren-hindukush:bsk_n-Numerals-40-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-41-1,*alto_altʰer_han,41,liljegren-hindukush:bsk_h-Numerals-41-1|liljegren-hindukush:bsk_n-Numerals-41-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-42-1,*alto_altʰer_alto,42,liljegren-hindukush:bsk_h-Numerals-42-1|liljegren-hindukush:bsk_n-Numerals-42-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-43-1,*alto_altʰer_usko,43,liljegren-hindukush:bsk_h-Numerals-43-1|liljegren-hindukush:bsk_n-Numerals-43-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-44-1,*alto_altʰer_walto,44,liljegren-hindukush:bsk_h-Numerals-44-1|liljegren-hindukush:bsk_n-Numerals-44-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-45-1,*alto_altʰer_tsʰundo,45,liljegren-hindukush:bsk_h-Numerals-45-1|liljegren-hindukush:bsk_n-Numerals-45-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-46-1,*alto_altʰer_miɕindo,46,liljegren-hindukush:bsk_h-Numerals-46-1|liljegren-hindukush:bsk_n-Numerals-46-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-47-1,*alto_altʰer_tʰalo,47,liljegren-hindukush:bsk_h-Numerals-47-1|liljegren-hindukush:bsk_n-Numerals-47-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-48-1,*alto_altʰer_altambo,48,liljegren-hindukush:bsk_h-Numerals-48-1|liljegren-hindukush:bsk_n-Numerals-48-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-49-1,*alto_altʰer_huntɕo,49,liljegren-hindukush:bsk_h-Numerals-49-1|liljegren-hindukush:bsk_n-Numerals-49-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-5-1,*tsʰundo,5,liljegren-hindukush:bsk_h-Numerals-5-1|liljegren-hindukush:bsk_n-Numerals-5-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-50-1,*alto_altʰer_toːrumo,50,liljegren-hindukush:bsk_h-Numerals-50-1|liljegren-hindukush:bsk_n-Numerals-50-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-6-1,*miɕindo,6,liljegren-hindukush:bsk_h-Numerals-6-1|liljegren-hindukush:bsk_n-Numerals-6-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-60-1,*iski_altʰer,60,liljegren-hindukush:bsk_h-Numerals-60-1|liljegren-hindukush:bsk_n-Numerals-60-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-7-1,*tʰalo,7,liljegren-hindukush:bsk_h-Numerals-7-1|liljegren-hindukush:bsk_n-Numerals-7-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-70-1,*iski_altʰer_toːrumo,70,liljegren-hindukush:bsk_h-Numerals-70-1|liljegren-hindukush:bsk_n-Numerals-70-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-8-1,*altambo,8,liljegren-hindukush:bsk_h-Numerals-8-1|liljegren-hindukush:bsk_n-Numerals-8-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-80-1,*walti_altʰer,80,liljegren-hindukush:bsk_h-Numerals-80-1|liljegren-hindukush:bsk_n-Numerals-80-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-9-1,*huntɕo,9,liljegren-hindukush:bsk_h-Numerals-9-1|liljegren-hindukush:bsk_n-Numerals-9-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
hkat-numerals-90-1,*walti_altʰer_toːrumo,90,liljegren-hindukush:bsk_h-Numerals-90-1|liljegren-hindukush:bsk_n-Numerals-90-1,same-concept-form-similarity>=0.72,accepted,Provisional starred Hunza citation form; semantic identity plus phonological similarity required.
