source_index,id,parent_index,parent_id,level,language_id,form,gloss,comment,page
3669,n2928,,,0,PIE Root,klem,weak; ailing; feeble,"[Pok. 602  *klem-  PIE formula: *k-l-m-
]",k
3670,n2929,3669,n2928,1,PIE Form,k̂l-em-e-,,,k
3671,n2930,3670,n2929,2,PAr,vi-čram-a-,,,k
3672,n2931,3671,n2930,3,OIA,vi-šrâm-a-,rest,,k
3673,n2932,3671,n2930,3,OIA,vi-šram-a-te,rests,,k
3674,n2933,3669,n2928,1,PIE Form,k̂l-em-io-,,,k
3675,n2934,3674,n2933,2,PAr,čram-ya-,,,k
3676,n2935,3675,n2934,3,OIA,šr′âm-ya-ti,is tired,,k
3677,3818,,,0,PAr,khara-,donkey,[T. 3818],k
3678,3832,,,0,OIA,kharv′a-,imperfect,[T. 3832],k
3679,3832,3678,3832,1,PNur,kârva,,,k
3680,3857.1,,,0,OIA,*khas-a-ti,rises,[T. 3857.1],k
3681,n2936,,,0,OIA,khal,shake,,k
3682,3792,,,0,OIA,khanḍ-′a-,broken; gapped,[T. 3792],k
3683,3792,3682,3792,1,PNur,kaṇḍara,,,k
3684,3815,,,0,OIA,khand-a-ti,laughs,[T. 3815],k
3685,3815,3684,3815,1,PNur,kanda-,,,k
3686,3811.2,,,0,OIA,khân-aya-ti,causes to dig,[T. 3811.2],k
3687,3915,,,0,OIA,kheṭa-,shield,[T. 3915],k
3688,3915,3687,3915,1,PNur,keṛa,,,k
3689,3890.1,,,0,OIA,*khučč-,pierce; tear,[T. 3890.1],k
3690,3890.1,3689,3890.1,1,PNur,kuča-,,,k
3691,14401.3,,,0,OIA,*khušša-,crippled,[T. 14401.3],k
3692,14401.3,3691,14401.3,1,PNur,kuṣa,,,k
3693,3892.1,,,0,OIA,*khuṭ-a-ti,breaks; pierces,[T. 3892.1],k
3694,3892.1,3693,3892.1,1,PNur,kuṛa-,,,k
3695,3941.4,,,0,OIA,*khuṭṭa-,lame,[T. 3941.4],k
3696,3941.4,3695,3941.4,1,PNur,kuṭa,,,k
3697,3941.4,3695,3941.4,1,PNur,kuṭa-âv-,,,k
3698,3906.1,,,0,OIA,khura-,hoof,[T. 3906.1],k
3699,3906.1,3698,3906.1,1,PNur,kur,,,k
3700,3906.1,3698,3906.1,1,PNur,kur-,,,k
3701,3929.3,,,0,OIA,*khudd-a-ti,tracks; seeks,[T. 3929.3],k
3702,3929.3,3701,3929.3,1,PNur,küdâv-,,,k
3703,3901,,,0,OIA,*khunḍa-,defective; blunt,[T. 3901],k
3704,3942,,,0,OIA,khoḍa-; khola-,kind of hat,[T. 3942],k
3705,3942,3704,3942,1,PNur,koṛ,,,k
3706,3942,3704,3942,1,PNur,koṛ-,,,k
3707,4345,,,0,OIA,gaur′a-,white; yellow; pale red,[T. 4345],g
3708,4345,3707,4345,1,PNur,gora,,,g
3709,4345,3707,4345,1,PNur,goraṇa,,,g
3710,3949,,,0,OIA,*gak-ṣa-,tree,[T. 3949],g
3711,4070.2,,,0,OIA,*gaḍa-,throat; neck,[T. 4070.2],g
3712,4070.2,3711,4070.2,1,PNur,gaṛak,,,g
3713,3983.1,,,0,OIA,*gaḍḍa-,sheep,[T. 3983.1],g
3714,4034,,,0,OIA,gar-′a-,swallowing,[T. 4034],g
3715,n2937,,,0,Psht,gardan′ay,bandolier,,g
3716,4054,,,0,OIA,garda-bʱ′a-,donkey,[T. 4054],g
3717,4054,3716,4054,1,PNur,gada,,,g
3718,3988,,,0,OIA,gaṇ-′a-,troop; flock,[T. 3988],g
3719,3988,3718,3988,1,PNur,gaṇa,,,g
3720,3993,,,0,OIA,gaṇ-′aya-ti,counts,[T. 3993],g
3721,3993,3720,3993,1,PNur,gâṇe-,,,g
3722,n2938,,,0,Prs,gaz,"length from tip of hand to neck, with arm extended to side",,g
3723,n2939,,,0,PNur,gal-âva,river,,g
3724,4085.1,,,0,OIA,*gali:-,defile; lane,[T. 4085.1],g
3725,3961,,,0,OIA,ganǰa-,treasury; grainstore,[T. 3961],g
3726,3998.1,,,0,OIA,ganḍa-,trunk of tree,[T. 3998.1],g
3727,3998.1,3726,3998.1,1,PNur,gaṇḍa,,,g
3728,n2940,,,0,PNur,gavâr,Gawâr,,g
3729,4104,,,0,OIA,gavedʱu-ka-,kind of snake,[T. 4104],g
3730,4104,3729,4104,1,PNur,go,,,g
3731,4104,3729,4104,1,PNur,gok,,,g
3732,4031,,,0,OIA,gambʱ-i:-r′a-,deep,[T. 4031],g
3733,n2941,,,0,PNur,gâi âća-,bring,,g
3734,n2942,,,0,PNur,gâga,kind of cookie fried in ghee,,g
3735,4145,,,0,OIA,gâli-,abusive speech,[T. 4145],g
3736,n2943,,,0,PIE Root,ger,turn; wind,"[Pok. 385  *ger-3  PIE formula: *k̭-r-
]",g
3737,n2944,3736,n2943,1,PIE Form,gr-en-t-h-o-,,,g
3738,n2945,3737,n2944,2,PAr,granth-a-,knot,,g
3739,n2946,3736,n2943,1,PIE Form,gr-n′o-,,,g
3740,n2947,3739,n2946,2,PAr,guṇ′a-,strand of cord; rope,,g
3741,n2948,3740,n2947,3,PNur,guṇ,,,g
3742,n2949,3736,n2943,1,PIE Form,gr-n-t-h-′eio-,,,g
3743,n2950,3742,n2949,2,PAr,gr̥-n-th-′aya-,tie,,g
3744,n2951,3743,n2950,3,PNur,gr̥˜ṭ-e-,,,g
3745,n2952,3736,n2943,1,PIE Form,gr-n-t-h-o-,,,g
3746,n2953,3745,n2952,2,PAr,gr̥-n-th-a-,tie,,g
3747,n2954,3746,n2953,3,PNur,gr̥˜ṭ,,,g
3748,4231,,,0,OIA,g′r̥dʱ-ya-,greedy,[T. 4231],g
3749,4177,,,0,OIA,*guṭṭha-,clump; lump,[T. 4177],g
3750,4177,3749,4177,1,PNur,goṭ,,,g
3751,4182,,,0,OIA,guḍ′a-,molasses,[T. 4182],g
3752,n2955,,,0,Prs,gur,grave,,g
3753,4210,,,0,OIA,gurǰar′a-,Gujar,[T. 4210],g
3754,4210,,,0,OIA,*gurǰar′a-i-,Gujar,[T. 4210],g
3755,n2956,,,0,PNur,gulaṛ,fleshy excrescence on the side of a goat's neck,,g
3756,n2957,,,0,PNur,gunda,cover,,g
3757,n2958,,,0,PNur,gütüṛ,anus,,g
3758,4268,,,0,OIA,*go-či:ra-,strip of leather,[T. 4268],g
3759,4269,,,0,OIA,goččha-,furrow of upper lip,[T. 4269],g
3760,4269,3759,4269,1,PNur,guča,,,g
3761,4275,,,0,OIA,goṇ′i-:-,sack; blanket,[T. 4275],g
3762,4275,3761,4275,1,PNur,goṇi,,,g
3763,4287,,,0,OIA,godʱ′u:ma-,wheat,[T. 4287],g
3764,4287,3763,4287,1,PNur,gom,,,g
3765,n2959,,,0,PNur,gol,weather,,g
3766,n2960,,,0,Prs,gōgerd,sulphur; match,,g
3767,4396,,,0,PAr,*graiv-iya-,relating to the neck,[T. 4396],g
3768,4396,3767,4396,1,PNur,geria,,,g
3769,n2961,,,0,OIA,gr′âma-,,,g
3770,n2962,3769,n2961,1,PNur,grâm,,,g
3771,n2963,,,0,PNur,grâmi,townsman,,g
3772,n2964,,,0,PNur,grâm-saṇâ,Gřâmsaňâ,,g
3773,4386,,,0,OIA,*grilla-,wet; damp,[T. 4386],g
3774,4399,,,0,OIA,glâ-tr̥-,one who is tired,[T. 4399],g
3775,4399,3774,4399,1,PNur,gâtara,,,g
3776,4406.2,,,0,OIA,gʱaṭi-:-,pot; water clock; period of 24 minutes,[T. 4406.2],gAsp
3777,4428,,,0,OIA,gʱar-a-,house,[T. 4428],gAsp
3778,n2965,,,0,OIA,gʱas,eat,,gAsp
3779,n2966,3778,n2965,1,PNur,přa˜-gs-,,,gAsp
3780,4453,,,0,OIA,gʱala-,stream,[T. 4453],gAsp
3781,4453,3780,4453,1,PNur,gal,,,gAsp
3782,4424.1,,,0,OIA,gʱan-′a-,compact; dense,[T. 4424.1],gAsp
3783,4426,,,0,OIA,*gʱan-a-tara-,thicker,[T. 4426],gAsp
3784,4459.1,,,0,OIA,gʱâṭa-:-,nape of neck,[T. 4459.1],gAsp
3785,n2967,,,0,PIE Root,gʱer,,"[Pok. 439  *gher-1  PIE formula: *k̬-r-
]",gAsp
3786,n2968,3785,n2967,1,PIE Form,gʱor-,,,gAsp
3787,n2969,3786,n2968,2,PAr,gʱar-ghar-,,,gAsp
3788,n2970,3787,n2969,3,OIA,gʱar-gʱar-i:-,girdle of small bells worn by women,,gAsp
3789,n2971,3788,n2970,4,PNur,gângâṇi,,,gAsp
3790,n2972,,,0,PIE Root,gʱer,stroke roughly; rub,"[Pok. 439  *gher-2  PIE formula: *k̬-r-
]",gAsp
3791,n2973,3790,n2972,1,PIE Form,gʱor-s-o-,,,gAsp
3792,n2974,3791,n2973,2,PAr,gʱar-š-a-,,,gAsp
3793,n2975,3792,n2974,3,OIA,gʱar-ṣ-a-,friction,,gAsp
3794,n2976,3793,n2975,4,PNur,gârṣ,,,gAsp
3795,4505,,,0,OIA,gʱr̥t′a-vant-,abounding in ghee,[T. 4505],gAsp
3796,4479.3,,,0,OIA,gʱuṭa-,ankle,[T. 4479.3],gAsp
3797,4479.3,3796,4479.3,1,PNur,guṛik,,,gAsp
3798,n2977,,,0,PIE Root,gʱo,such,"[Pok. 418  *ghe-, gho-  PIE formula: *k̬-o-
]",gAsp
3799,n2978,3798,n2977,1,PIE Form,gʱo-i-,,,gAsp
3800,n2979,3799,n2978,2,PAr,gʱa-i-,such,,gAsp
3801,n2980,3800,n2979,3,PNur,ge-,,,gAsp
3802,n2981,3800,n2979,3,PNur,ge-sta,,,gAsp
3803,n2982,,,0,PIE Root,gʱous,sound; hear,"[Pok. 454  *ghous-  PIE formula: *k̬-u-s-
]",gAsp
3804,n2983,3803,n2982,1,PIE Form,gʱous-,,,gAsp
3805,n2984,3804,n2983,2,PAr,gʱaus-,ear,,gAsp
3806,4516,,,0,OIA,gʱoṭa-,horse,[T. 4516],gAsp
3807,4516,3806,4516,1,PNur,goṛa,,,gAsp
3808,4516,3806,4516,1,PNur,goṛa-i,,,gAsp
3809,4532,,,0,OIA,*gʱr-â-ṇa-:-,heat,[T. 4532],gAsp
3810,n2985,,,0,PIE Root,gʱrih,"smear, etc.",[Pok. 457  *ghrih-  PIE formula: *k̬-r-i-h-],gAsp
3811,n2986,3810,n2985,1,PIE Form,gʱrih-e-,,,gAsp
3812,n2987,3811,n2986,2,PAr,ĝʱi:r-′a-,shame,,gAsp
3813,n2988,3812,n2987,3,PNur,ǰire-,,,gAsp
3814,n2989,3812,n2987,3,PNur,ǰirik,,,gAsp
3815,n2990,,,0,PIE Root,gʱrebʱ,grab,[Pok. 455  *ghrebh-1  PIE formula: *k̬-r-p̰1],gAsp
3816,n2991,3815,n2990,1,PIE Form,gʱrbʱ-′eio-,,,gAsp
3817,n2992,3816,n2991,2,PAr,gr̥bʱ-a-ay′a-,takes; seizes,,gAsp
3818,n2993,3817,n2992,3,PNur,gâi-,,,gAsp
3819,n2994,3816,n2991,2,PAr,adʱi-gr̥bʱ-a-ay′a-,takes,,gAsp
3820,n2995,3816,n2991,2,PAr,anu-gr̥bʱ-a-ay′a-,follows in taking,,gAsp
3821,n2996,3816,n2991,2,PAr,apa-gr̥bʱ-a-ay′a-,seizes from below,,gAsp
3822,n2997,3815,n2990,1,PIE Form,gʱrobʱ-′eio-,,,gAsp
3823,n2998,3822,n2997,2,PAr,grabʱ-′aya-,takes; seizes,,gAsp
3824,n2999,3815,n2990,1,PIE Form,gʱrōbʱ-′eio-,,,gAsp
3825,n3000,3824,n2999,2,PAr,grâbʱ-′aya-,causes to be taken,,gAsp
3826,n3001,3815,n2990,1,PIE Form,gʱrōbʱ-o-,,,gAsp
3827,n3002,3826,n3001,2,PAr,grâbʱ-a-,seizing,,gAsp
3828,n3003,,,0,Arb,xaīr,good,,x
3829,n3004,,,0,Arb,xaīrat,good deed,,x
3830,n3005,,,0,Arb,xaīma,tent,,x
3831,n3006,,,0,Prs,xarči,provisions,,x
3832,n3007,,,0,Prs,xafa,strangled,,x
3833,n3008,,,0,Arb,xâriǰī,foreign,,x
3834,n3009,,,0,Mongol,xân,chief,,x
3835,n3010,,,0,Prs,xâmâxâ,of course!,,x
3836,n3011,,,0,Arb,xidmat,service,,x
3837,n3012,,,0,Prs-Arb,xošḥâl,happy,,x
3838,n3013,,,0,Prs-Arb,xord ẓâbiṭ,petty officer,,x
3839,n3014,,,0,Prs,xodâ,God,,x
3840,n3015,,,0,Prs,xonzâ,princess,,x
3841,n3016,,,0,Arb,ǧamm,grief,,gSpi
3842,n3017,,,0,Arb-Prs,ǧulâm bača,slave-boy,,gSpi
3843,n3018,,,0,PNur,-a,,,a
3844,n3019,,,0,PNur,aiâ,cumin,,a
3845,n3020,,,0,PIE Root,ais,wish for; search for,"[Pok. 16  *ais-1  PIE formula: *ɦ-i-s-
]",a
3846,n3021,3845,n3020,1,PIE Form,ɦis-o-,,,a
3847,n3022,3846,n3021,2,PAr,iš′a-,,,a
3848,n3023,3847,n3022,3,OIA,gav-iṣ′a-,wishing (for cows),,a
3849,n3024,3848,n3023,4,PNur,gaviṣ,,,a
3850,n3025,,,0,PIE Root,au,from; away; of,"[Pok. 72  *au-3  PIE formula: *ɦ-u-
]",a
3851,n3026,3850,n3025,1,PIE Form,ɦau-o-,,,a
3852,n3027,3851,n3026,2,PAr,′ava,away; down,,a
3853,n3028,3852,n3027,3,PNur,vo,,,a
3854,n3029,3852,n3027,3,PNur,vo-i,,,a
3855,n3030,,,0,PIE Root,au,speak,"[Pok. 76  *au̯-6  PIE formula: *ɦ-u-
]",a
3856,n3031,3855,n3030,1,PIE Form,ɦu-ēd-io-,,,a
3857,n3032,3856,n3031,2,PAr,v′âd-ya-,"to be said, played; musical instrument",,a
3858,n3033,3857,n3032,3,PNur,vâǰ,,,a
3859,n3034,3855,n3030,1,PIE Form,ɦu-ēd-o-,,,a
3860,n3035,3859,n3034,2,PAr,vâd-a-,speech; sounding a musical instrument,,a
3861,n3036,3860,n3035,3,PNur,vâ-la,,,a
3862,n3037,3855,n3030,1,PIE Form,ɦu-ē-k̂-io-,,,a
3863,n3038,3862,n3037,2,PAr,v′âč-ya-,utters a cry [animal],,a
3864,n3039,3863,n3038,3,PNur,vâće-,,,a
3865,n3040,3855,n3030,1,PIE Form,ɦu-ē-k̂-u-ko-,,,a
3866,n3041,3865,n3040,2,PAr,vâč-u-ka-,crowing; calling (bird),,a
3867,n3042,3866,n3041,3,PNur,vâćiv,,,a
3868,n3043,,,0,PIE Root,au,"flow; wet; water, etc.","[Pok. 78  *au̯(e)-, au̯ed-9  PIE formula: *ɦ-u-
]",a
3869,n3044,3868,n3043,1,PIE Form,ɦu-d-no-,,,a
3870,n3045,3869,n3044,2,PAr,ud-n′a-,,,a
3871,n3046,3870,n3045,3,OIA,ud-n′a-,springs up,,a
3872,n3047,3871,n3046,4,PNur,udosik,,,a
3873,n3048,3868,n3043,1,PIE Form,ɦu-d-o-,,,a
3874,n3049,3873,n3048,2,PAr,uda-dʱâ-n-i:-,,,a
3875,n3050,3874,n3049,3,OIA,uda-dʱâ-n-i:-,holding water,,a
3876,n3051,3875,n3050,4,PNur,ue˜,,,a
3877,n3052,3875,n3050,4,PNur,ueṇ,,,a
3878,n3053,3868,n3043,1,PIE Form,ɦu-d-s-o-,,,a
3879,n3054,3878,n3053,2,PAr,′ut-sa-,spring of water,,a
3880,n3055,3879,n3054,3,PNur,uć,,,a
3881,n3056,3868,n3043,1,PIE Form,ɦu-er-s-o-,,,a
3882,n3057,3881,n3056,2,PAr,var-š′a-,,,a
3883,n3058,3882,n3057,3,OIA,varṣ′a-,rain,,a
3884,n3059,3883,n3058,4,PNur,vaṣ,,,a
3885,n3060,3883,n3058,4,PNur,vaṣ-,,,a
3886,n3061,,,0,PIE Root,aue,blow,"[Pok. 81  *au̯e-10  PIE formula: *ɦ-u-
]",a
3887,n3062,3886,n3061,1,PIE Form,ɦue-t-o-,,,a
3888,n3063,3887,n3062,2,PAr,vata-putr-i:-,daughter of the wind,,a
3889,n3064,3888,n3063,3,PNur,vautri,,,a
3890,n3065,,,0,PIE Root,auo,maternal grandfather,"[Pok. 89  *au̯o-s  PIE formula: *ɦ-u-o-
]",a
3891,n3066,3890,n3065,1,PIE Form,ɦau-o-,,,a
3892,n3067,3891,n3066,2,PNur,âvâl-,,,a
3893,n3068,3891,n3066,2,PNur,vâv,,,a
3894,11,,,0,OIA,a-kâla-,out of time; unseasonable,[T. 11],a
3895,11,3894,11,1,PNur,âgâl,,,a
3896,n3069,,,0,PIE Root,ak̂,eat,"[Pok. 18  *ak̂-1  PIE formula: *ɦ-k̂-
]",a
3897,n3070,3896,n3069,1,PIE Form,ɦak̂-o-,,,a
3898,n3071,3897,n3070,2,PAr,âč-′a-,food; eating,,a
3899,n3072,3898,n3071,3,PNur,âća,,,a
3900,n3073,3897,n3070,2,PAr,pra-ač-a-,eating; food,,a
3901,n3074,3900,n3073,3,PNur,prâć,,,a
3902,n3075,,,0,PIE Root,ak̂ru,tear,"[Pok. 23  *ak̂ru-  PIE formula: *ɦ-k̂-r-u-
]",a
3903,n3076,3902,n3075,1,PIE Form,ɦak̂-r-u-,,,a
3904,n3077,3903,n3076,2,PAr,′ačru-,tear,,a
3905,n3078,3904,n3077,3,PNur,âc̣u,,,a
3906,993,,,0,PAr,aǰnara-,day,[T. 993],a
3907,910,,,0,OIA,aš′ani-,thunderbolt,[T. 910],a
3908,918.1,,,0,OIA,′ašri-,sharp side; corner,[T. 918.1],a
3909,185,,,0,OIA,aṭṭâ-la-,watch-tower,[T. 185],a
3910,185,3909,185,1,PNur,âṭâl,,,a
3911,n3079,,,0,Prs,ara,saw,,a
3912,n3080,,,0,Ir,araṣum,silk,,a
3913,598,,,0,OIA,′araṇa-,distant,[T. 598],a
3914,10585,,,0,OIA,*a-ranǰ-a-ti,is unhappy,[T. 10585],a
3915,n3081,,,0,PNur,arus,good taste,,a
3916,636,,,0,PAr,arǰana-,millet,[T. 636],a
3917,636,3916,636,1,PNur,ârźu˜,,,a
3918,1103,,,0,PAr,arddʱu-,peach,[T. 1103],a
3919,1103,3918,1103,1,PNur,âro,,,a
3920,1103,3918,1103,1,PNur,âru,,,a
3921,n3082,,,0,PIE Root,ati,over; etc.,"[Pok. 70  *ati  PIE formula: *ɦ-t-i-
]",a
3922,n3083,3921,n3082,1,PIE Form,ɦat-i,,,a
3923,n3084,3922,n3083,2,PAr,′ati,beyond; over,,a
3924,n3085,3923,n3084,3,PNur,di,,,a
3925,n3086,,,0,Psht,atr′âp,boondocks,,a
3926,243,,,0,OIA,adya-api,even now,[T. 243],a
3927,257,,,0,OIA,*adʱi-yas-ya-ti,throws over,[T. 257],a
3928,972,,,0,OIA,as′au,that,[T. 972],a
3929,989,,,0,OIA,′as-ya-ti,throws; shoots,[T. 989],a
3930,989,3929,989,1,PNur,âša-,,,a
3931,971,,,0,OIA,asn′aḥ,blood,[T. 971],a
3932,n3087,,,0,PIE Root,al,grow; bear,"[Pok. 26  *al-2  PIE formula: *ɦ-l-
2]",a
3933,n3088,3932,n3087,1,PIE Form,ɦl-dʱ-to-,,,a
3934,n3089,3933,n3088,2,PAr,r̥ddʱa-,prosperous,,a
3935,n3090,3934,n3089,3,PNur,arâ-,,,a
3936,n3091,,,0,PIE Root,al,grind,"[Pok. 28  *al-5  PIE formula: *ɦ-l-
5]",a
3937,n3092,3936,n3091,1,PIE Form,ɦal-n-u-,,,a
3938,n3093,3937,n3092,2,PAr,′aṇu-,millet,,a
3939,n3094,3938,n3093,3,PNur,âṇa,,,a
3940,n3095,3938,n3093,3,PNur,âṇa-,,,a
3941,711,,,0,OIA,al′âbu-,bottle-gourd,[T. 711],a
3942,711,3941,711,1,PNur,alâv,,,a
3943,722,,,0,OIA,′alpa-,small,[T. 722],a
3944,722,3943,722,1,PNur,apiliak,,,a
3945,n3096,,,0,PIE Root,an,"along a slanted surface, etc.","[Pok. 39  *an4  PIE formula: *ɦ-n-
]",a
3946,n3097,3945,n3096,1,PIE Form,ɦan-u,,,a
3947,n3098,3946,n3097,3,PNur,-âṇu,,,a
3948,n3099,3946,n3097,3,PNur,p-âṇu,,,a
3949,n3100,3946,n3097,3,PNur,v-âṇu,,,a
3950,n3101,,,0,PIE Root,ank,bend; bow; turn; curve,"[Pok. 45  *ank-2  PIE formula: *ɦ-n-k-
]",a
3951,n3102,3950,n3101,1,PIE Form,ɦan-k-o,,,a
3952,n3103,3951,n3102,2,PAr,′anga-,limb,,a
3953,n3104,3952,n3103,3,PNur,aŋ,,,a
3954,n3105,3950,n3101,1,PIE Form,ɦan-k-u-,,,a
3955,n3106,3954,n3105,2,PAr,angu-,finger; toe,,a
3956,n3107,3955,n3106,3,PNur,aŋu,,,a
3957,n3108,3954,n3105,2,PAr,ank-u-r′a-,hooked; crooked,,a
3958,n3109,3957,n3108,3,PNur,âkra,,,a
3959,n3110,3950,n3101,1,PIE Form,ɦan-k-u-s-,,,a
3960,n3111,3959,n3110,2,PAr,ang′u-s-di-,,,a
3961,n3112,3960,n3111,3,OIA,ang′u-:-ḍi-,finger; toe,,a
3962,n3113,3961,n3112,4,PNur,anguṛi,,,a
3963,n3114,3959,n3110,2,PAr,angu-s-th-iya-,finger(-ring),,a
3964,n3115,3963,n3114,3,PNur,âŋusti,,,a
3965,n3116,,,0,Psht,anṭâl′ay,Italian,,a
3966,n3117,,,0,PIE Root,ant,forward; before; outer side,"[Pok. 48  *ant-  PIE formula: *ɦ-n-t-
]",a
3967,n3118,3966,n3117,1,PIE Form,ɦan-t′er-,,,a
3968,n3119,3967,n3118,2,PAr,ant′ar,inside,,a
3969,n3120,3968,n3119,3,PNur,âta,,,a
3970,n3121,3968,n3119,3,PNur,âtar,,,a
3971,n3122,3967,n3118,2,PAr,antar-′iya-,inner,,a
3972,n3123,3971,n3122,3,PNur,âtari,,,a
3973,n3124,3966,n3117,1,PIE Form,ɦan-ti-,,,a
3974,n3125,3973,n3124,2,PAr,anti-,near,,a
3975,n3126,3974,n3125,3,PNur,ât-,,,a
3976,n3127,3974,n3125,3,PNur,âti,,,a
3977,n3128,3974,n3125,3,PNur,ât-ki,,,a
3978,373,,,0,OIA,antar-bʱu:mi-,interior of the earth,[T. 373],a
3979,348,,,0,OIA,*antaḥ-patya-,in the road,[T. 348],a
3980,349,,,0,OIA,*antaḥ-pantha-:-,in the road,[T. 349],a
3981,n3129,,,0,PIE Root,andʱo,blind; dark,"[Pok. 41  *an-dʱo-  PIE formula: *ɦ-n-t̬-
]",a
3982,n3130,3981,n3129,1,PIE Form,ɦan-dʱo-,,,a
3983,n3131,3982,n3130,2,PAr,andʱa-kâra-,darkness,,a
3984,n3132,3983,n3131,3,PNur,andara,,,a
3985,n3133,,,0,PIE Root,ap,take; grab; reach,"[Pok. 50  *ap-1  PIE formula: *ɦ-p-
1]",a
3986,n3134,3985,n3133,1,PIE Form,ɦâp-′eio-,,,a
3987,n3135,3986,n3134,2,PAr,âp-′aya-,,,a
3988,n3136,3987,n3135,3,OIA,-âp-′aya-,,,a
3989,n3137,3988,n3136,4,PNur,-âv-,,,a
3990,n3138,3985,n3133,1,PIE Form,ɦâp-′eio-,,,a
3991,n3139,3990,n3138,2,PAr,âp-′aya-,,,a
3992,n3140,3991,n3139,3,OIA,âp-′aya-ti,causes to reach,,a
3993,n3141,3992,n3140,4,PNur,âve-,,,a
3994,n3142,3985,n3133,1,PIE Form,ɦâp-′eio-,,,a
3995,n3143,3994,n3142,2,PAr,pra-âp-′aya-,,,a
3996,n3144,3995,n3143,3,OIA,pr-âp-aya-ti,obtains,,a
3997,n3145,3996,n3144,4,PNur,prâv-,,,a
3998,413,,,0,OIA,a-pak-va-,unripe; undigested,[T. 413],a
3999,490,,,0,OIA,a-p′utra,sonless,[T. 490],a
4000,491.1,,,0,OIA,apu:p′a-,cake of flour,[T. 491.1],a
4001,491.1,4000,491.1,1,PNur,au,,,a
4002,n3146,,,0,PIE Root,apo,from; out; of,"[Pok. 53  *apo-  PIE formula: *ɦ-p-o-
]",a
4003,n3147,4002,n3146,1,PIE Form,ɦap-o-,,,a
4004,n3148,4003,n3147,2,PAr,′apa,off; away,,a
4005,n3149,4002,n3146,1,PIE Form,ɦap-o-ro-,,,a
4006,n3150,4005,n3149,2,PAr,′apa-ra-,posterior; other,,a
4007,n3151,4006,n3150,3,PNur,vâlai,,,a
4008,n3152,4006,n3150,3,PNur,vârai,,,a
4009,n3153,4006,n3150,3,PNur,vârkâ,,,a
4010,n3154,4005,n3149,2,PAr,′apa-ra-m,again; morover,,a
4011,n3155,4005,n3149,2,PAr,apa-ra-indra-,name of a god,,a
4012,540,,,0,OIA,a-bʱuk-ta,not eaten,[T. 540],a
4013,540,4012,540,1,PNur,avuta,,,a
4014,809,,,0,OIA,*ava-randʱ-a-ti,hurts; destroys,[T. 809],a
4015,863,,,0,OIA,*ava-stumbʱ-a-te,becomes still,[T. 863],a
4016,560,,,0,OIA,am′â,at home,[T. 560],a
4017,560,4016,560,1,PNur,amâ,,,a
4018,972,,,0,OIA,am′u-ṣya,that [genitive],[T. 972],a
4019,n3156,,,0,PIE Root,ambʱi,around; from both sides,"[Pok. 34  *ambhi  PIE formula: *ɦ-n-ᴘ̬-
i]",a
4020,n3157,4019,n3156,1,PIE Form,ɦmbʱ-i-,,,a
4021,n3158,4020,n3157,2,PAr,abʱi-,both,,a
4022,n3159,4021,n3158,3,PNur,avi-du,,,a
4023,n3160,4021,n3158,3,PNur,âvi-du,,,a
4024,n3161,4019,n3156,1,PIE Form,ɦmbʱ-ōu,,,a
4025,n3162,4024,n3161,2,PAr,abʱi-,both,,a
4026,n3163,4025,n3162,3,PNur,avi-dva,,,a
4027,n3164,,,0,PNur,â,,,aOpn
4028,n3165,,,0,OIA,-â-,,,aOpn
4029,n3166,4028,n3165,1,PNur,-â-,,,aOpn
4030,n3167,,,0,PNur,âi,kernel,,aOpn
4031,n3168,,,0,PNur,â-i,,,aOpn
4032,n3169,,,0,PNur,âio,starter for milk fermentation,,aOpn
4033,n3170,,,0,PNur,-â-u,,,aOpn
4034,1026.3,,,0,OIA,*â-kṣip-ya-ti,throws down; takes away,[T. 1026.3],aOpn
4035,n3171,,,0,PNur,âŋâ-tâṇ,fireplace,,aOpn
4036,n3172,,,0,PNur,âča˜,woolen yarn,,aOpn
4037,1079.1,,,0,OIA,â-ččhambʱ-a-,rigidity; freezing,[T. 1079.1],aOpn
4038,1030,,,0,PAr,â-čšund-a-,tramples,[T. 1030],aOpn
4039,n3173,,,0,PNur,âša-,pour down,,aOpn
4040,n3174,,,0,OIA,*â-ṭal-a-ti,*moves out,,aOpn
4041,n3175,,,0,PNur,âṭama-,"pool, form a puddle; gather together in a group",,aOpn
4042,1474,,,0,OIA,âṣâḍʱ-i:ya-,of the month âṣâḍhâ,[T. 1474],aOpn
4043,n3176,,,0,PNur,âṣkuṇu,Âṣkuňu,,aOpn
4044,1311,,,0,OIA,*âraš-a-,shoulder,[T. 1311],aOpn
4045,n3177,,,0,PNur,âraṛ,nest,,aOpn
4046,1307.2,,,0,OIA,*â-rambʱ-a-ti,begins,[T. 1307.2],aOpn
4047,1312,,,0,OIA,*â-râs-a-,sweetish,[T. 1312],aOpn
4048,1327,,,0,OIA,*â-ru:kṣa-,roughish,[T. 1327],aOpn
4049,1330.1,,,0,OIA,â-rog-ya-,health,[T. 1330.1],aOpn
4050,1330.1,4049,1330.1,1,PNur,âroga,,,aOpn
4051,1351,,,0,OIA,âry-ika-:-,respectable woman,[T. 1351],aOpn
4052,1351,4051,1351,1,PNur,iei,,,aOpn
4053,n3178,,,0,Ir?,ârbâb,lute,,aOpn
4054,n3179,,,0,Prs,ârmân,longing,,aOpn
