PDF_Page	Printed_Page	Page_Line	Item	Gloss	Site	Similarity_Group	Extracted_Form	Record_Type	Extraction_Note
100	90	84	251	thin	Rongtheang, E K A	2	tsuŋkɾeŋ	response	
100	90	85	251	thin	Sunajoli, Lakhimpur	2	kʌ̆tʃuŋkɾeŋ	response	
100	90	86	251	thin	Mikirgaon, Nagaon	2	tʃuŋkɾeŋ	response	
100	90	87	251	thin	Sardoka Ingti, E K A	6	kibi	response	
101	91	4	252	wide, broad	Holanki, Papumpare AP	6	ʌ̆dʒam	response	
101	91	5	252	wide, broad	S Cherrapunjee	4	jaɾ	response	
101	91	6	252	wide, broad	Hajarongpi, E K A	2	ʌ̆kĕthe	response	
101	91	7	252	wide, broad	Hajarongpi, E K A	2	ʌ̆dʒamkethe	response	
101	91	8	252	wide, broad	Amguri, Kamrup	3	ʌ̆ŋdʒʌ̆p	response	
101	91	9	252	wide, broad	PaboiMisamari, Sonitpur	2	ʌ̆dʒam kĭthe	response	
101	91	10	252	wide, broad	Maina Kharong, Kamrup	2	ʌ̆kĭt̪he	response	
101	91	11	252	wide, broad	RongjariPlasha, Ri-Bhoi	2	kĭthe	response	
101	91	12	252	wide, broad	RongjariPlasha, Ri-Bhoi	3	ʌngdʒʌʔ	response	
101	91	13	252	wide, broad	Assamese, Dibrugarh	1	bohol	response	
101	91	14	252	wide, broad	Amguri, W K A	2	ʌ̆dʒaŋkethe	response	
101	91	15	252	wide, broad	Sermansingner, E K A	2	ʌ̆kĕthe	response	
101	91	16	252	wide, broad	Langhemphi, W K A	6	ʌ̆dʒam	response	
101	91	17	252	wide, broad	Langhemphi, W K A	7	ʌ̆ɾpan	response	
101	91	18	252	wide, broad	Umrinti, W K A	6	ʌ̆dʒam	response	
101	91	19	252	wide, broad	Bankri, W K A	2	ʌ̆dʒamkethe	response	
101	91	20	252	wide, broad	Rongtheang, E K A	2	ʌ̆dʒamkethei	response	
101	91	21	252	wide, broad	Sunajoli, Lakhimpur	2	ʌ̆daŋkethe	response	
101	91	22	252	wide, broad	Sunajoli, Lakhimpur	5	ʌ̆mokoɭa	response	
101	91	23	252	wide, broad	Mikirgaon, Nagaon	2	ʌ̆kĕthe	response	
101	91	24	252	wide, broad	Mikirgaon, Nagaon	2	ʌ̆baŋkĕthe	response	
101	91	25	252	wide, broad	Sardoka Ingti, E K A	2	ʌ̆dʒamkethe	response	
101	91	28	253	narrow	Holanki, Papumpare AP	6	dʒaŋso	response	
101	91	29	253	narrow	Holanki, Papumpare AP	2	kĭbi	response	
101	91	30	253	narrow	S Cherrapunjee	7	khĭm	response	
101	91	31	253	narrow	Hajarongpi, E K A	9	bĭhek	response	
101	91	32	253	narrow	Hajarongpi, E K A	10	ʌ̆so	response	
101	91	33	253	narrow	Amguri, Kamrup	4	ʌ̆waɾaso	response	
101	91	34	253	narrow	PaboiMisamari, Sonitpur	6	ʌ̆dʒaŋso	response	
101	91	35	253	narrow	Maina Kharong, Kamrup	2	ʌ̆kibet	response	
101	91	36	253	narrow	RongjariPlasha, Ri-Bhoi	3	kaŋkhim	response	
101	91	37	253	narrow	RongjariPlasha, Ri-Bhoi	5	ʌbet	response	
101	91	38	253	narrow	Assamese, Dibrugarh	1	ʈhek	response	
101	91	39	253	narrow	Amguri, W K A	2	ʌ̆daŋkebi	response	
101	91	40	253	narrow	Sermansingner, E K A	2	kĭbi	response	
101	91	41	253	narrow	Sermansingner, E K A	12	tʃeɾso	response	
101	91	42	253	narrow	Langhemphi, W K A	2	ʌ̆ɾpan kibi	response	
101	91	43	253	narrow	Umrinti, W K A	8	tʃiŋkin	response	
101	91	44	253	narrow	Umrinti, W K A	11	ʌ̆ɾpĭn	response	
101	91	45	253	narrow	Bankri, W K A	2	ʌ̆dʒaŋkibi	response	
101	91	46	253	narrow	Rongtheang, E K A	8	tʃiŋkin	response	
101	91	47	253	narrow	Sunajoli, Lakhimpur	1	ʈhek	response	
101	91	48	253	narrow	Sunajoli, Lakhimpur	8	kʌ̆tʃiŋkin	response	
101	91	49	253	narrow	Mikirgaon, Nagaon	2	ʌ̆kibi	response	
101	91	50	253	narrow	Mikirgaon, Nagaon	2	ʌ̆kibi	response	
101	91	51	253	narrow	Sardoka Ingti, E K A	2	kĭbi	response	
101	91	54	254	deep	Holanki, Papumpare AP	2	kʌ̆ɾnuk	response	
101	91	55	254	deep	Holanki, Papumpare AP	5	kʌ̆ɾnuk	response	
101	91	56	254	deep	S Cherrapunjee	3	dʒĭljo	response	
101	91	57	254	deep	Hajarongpi, E K A	2	kʌ̆ɾnuk	response	
101	91	58	254	deep	Hajarongpi, E K A	5	kʌ̆ɾnuk	response	
101	91	59	254	deep	Amguri, Kamrup	2	kaɾnuk	response	
101	91	60	254	deep	Amguri, Kamrup	5	kaɾnuk	response	
101	91	61	254	deep	PaboiMisamari, Sonitpur	2	kʌ̆ɾnuk	response	
101	91	62	254	deep	PaboiMisamari, Sonitpur	5	kʌ̆ɾnuk	response	
101	91	63	254	deep	Maina Kharong, Kamrup	2	kaɾnuk	response	
101	91	64	254	deep	Maina Kharong, Kamrup	5	kaɾnuk	response	
101	91	65	254	deep	RongjariPlasha, Ri-Bhoi	2	kʌɾnu	response	
101	91	66	254	deep	Assamese, Dibrugarh	1	ɖow	response	
101	91	67	254	deep	Amguri, W K A	2	kʌ̆ɾnuk	response	
101	91	68	254	deep	Amguri, W K A	5	kʌ̆ɾnuk	response	
101	91	69	254	deep	Sermansingner, E K A	2	kʌ̆ɾnuk	response	
101	91	70	254	deep	Sermansingner, E K A	5	kʌ̆ɾnuk	response	
101	91	71	254	deep	Langhemphi, W K A	2	kʌ̆ɾnuk	response	
101	91	72	254	deep	Langhemphi, W K A	5	kʌ̆ɾnuk	response	
101	91	73	254	deep	Umrinti, W K A	2	kʌ̆ɾnuk	response	
101	91	74	254	deep	Umrinti, W K A	5	kʌ̆ɾnuk	response	
101	91	75	254	deep	Bankri, W K A	2	kʌ̆ɾnuk	response	
101	91	76	254	deep	Bankri, W K A	5	kʌ̆ɾnuk	response	
101	91	77	254	deep	Rongtheang, E K A	2	kʌ̆ɾnuk	response	
101	91	78	254	deep	Rongtheang, E K A	5	kʌ̆ɾnuk	response	
101	91	79	254	deep	Sunajoli, Lakhimpur	5	kʌ̆ŋnuk	response	
101	91	80	254	deep	Mikirgaon, Nagaon	2	ʌ̆kʌ̆ɾnuk	response	
101	91	81	254	deep	Mikirgaon, Nagaon	5	ʌ̆kʌ̆ɾnuk	response	
101	91	82	254	deep	Sardoka Ingti, E K A	4	kʌ̆hʌ̆ɾnuʔ	response	
101	91	85	255	shallow	Holanki, Papumpare AP	3	kʌ̆ŋdei	response	
101	91	86	255	shallow	Holanki, Papumpare AP	7	ʌ̆ŋsoŋ	response	
101	91	87	255	shallow	S Cherrapunjee	5	dʒĭndoŋ	response	
101	91	88	255	shallow	Hajarongpi, E K A	3	kʌ̆ŋdai	response	
101	91	89	255	shallow	Amguri, Kamrup	2	kʌ̆ɾdel	response	
101	91	90	255	shallow	PaboiMisamari, Sonitpur	4	koɾa	response	
101	91	91	255	shallow	Maina Kharong, Kamrup	1	bam	response	
101	91	92	255	shallow	RongjariPlasha, Ri-Bhoi	2	kardĕl	response	
101	91	93	255	shallow	Assamese, Dibrugarh	1	bʌ̆m	response	
101	91	94	255	shallow	Amguri, W K A	3	kʌ̆ŋdei	response	
101	91	95	255	shallow	Sermansingner, E K A	3	kʌ̆ŋdei	response	
101	91	96	255	shallow	Langhemphi, W K A	3	kʌ̆ŋdei	response	
101	91	97	255	shallow	Umrinti, W K A	3	kʌ̆ŋdai	response	
101	91	98	255	shallow	Bankri, W K A	3	kʌ̆ŋdai	response	
101	91	99	255	shallow	Rongtheang, E K A	3	kaŋtui	response	
101	91	100	255	shallow	Sunajoli, Lakhimpur	3	kʌ̆ŋdei	response	
101	91	101	255	shallow	Sunajoli, Lakhimpur	6	loŋklaŋ	response	
101	91	102	255	shallow	Mikirgaon, Nagaon	3	kʌ̆ŋdai	response	
101	91	103	255	shallow	Sardoka Ingti, E K A	3	kʌ̆ŋdei	response	
102	92	4	256	full	Holanki, Papumpare AP	2	kĭpɭeŋ	response	
102	92	5	256	full	S Cherrapunjee	3	dʌ̆p	response	
102	92	6	256	full	Hajarongpi, E K A	2	kĕpleŋ	response	
102	92	7	256	full	Amguri, Kamrup	2	pleŋsup	response	
102	92	8	256	full	PaboiMisamari, Sonitpur	2	kĕpleŋ	response	
102	92	9	256	full	Maina Kharong, Kamrup	2	kipeleŋ	response	
102	92	10	256	full	RongjariPlasha, Ri-Bhoi	2	kipleŋ	response	
102	92	11	256	full	RongjariPlasha, Ri-Bhoi	2	pleŋtʃu	response	
102	92	12	256	full	Assamese, Dibrugarh	1	hʌ̆mpuɾno	response	
102	92	13	256	full	Amguri, W K A	2	kĭpɭeŋ	response	
102	92	14	256	full	Sermansingner, E K A	2	pleŋtʃen	response	
102	92	15	256	full	Langhemphi, W K A	2	kĕpleŋ	response	
102	92	16	256	full	Langhemphi, W K A	2	pleŋtʃen	response	
102	92	17	256	full	Umrinti, W K A	2	pɭeŋsek	response	
102	92	18	256	full	Bankri, W K A	2	kĕpleŋ	response	
102	92	19	256	full	Rongtheang, E K A	2	pleŋ	response	
102	92	20	256	full	Sunajoli, Lakhimpur	2	kĕpleŋ	response	
102	92	21	256	full	Mikirgaon, Nagaon	2	kĭpleŋ	response	
102	92	22	256	full	Sardoka Ingti, E K A	2	kĕpleŋ	response	
102	92	25	257	empty	Holanki, Papumpare AP	5	ʌ̆ŋseʔ	response	
102	92	26	257	empty	S Cherrapunjee	6	thĭlːi	response	
102	92	27	257	empty	Hajarongpi, E K A	2	ʌ̆ʋe	response	
102	92	28	257	empty	Hajarongpi, E K A	5	ʌ̆ŋse	response	
102	92	29	257	empty	Amguri, Kamrup	3	ʌ̆hunʌ̆	response	
102	92	30	257	empty	PaboiMisamari, Sonitpur	5	ʌ̆ŋse	response	
102	92	31	257	empty	Maina Kharong, Kamrup	4	ĭŋdʒoŋ	response	
102	92	32	257	empty	RongjariPlasha, Ri-Bhoi	3	ʌ̆huna	response	
102	92	33	257	empty	RongjariPlasha, Ri-Bhoi	3	ʌhuwʌ	response	
102	92	34	257	empty	Assamese, Dibrugarh	1	khali	response	
102	92	35	257	empty	Amguri, W K A	2	ʌ̆ʋe	response	
102	92	36	257	empty	Amguri, W K A	5	ʌ̆ŋse	response	
102	92	37	257	empty	Sermansingner, E K A	8	ʌ̆ʋepĭn	response	
102	92	38	257	empty	Langhemphi, W K A	5	ʌ̆ŋse	response	
102	92	39	257	empty	Umrinti, W K A	5	ʌ̆ŋse	response	
102	92	40	257	empty	Bankri, W K A	2	ʌ̆ʋe	response	
102	92	41	257	empty	Rongtheang, E K A	2	ʌ̆ʋe	response	
102	92	42	257	empty	Sunajoli, Lakhimpur	2	ʌ̆ʋe	response	
102	92	43	257	empty	Sunajoli, Lakhimpur	5	ʌ̆ŋse	response	
102	92	44	257	empty	Mikirgaon, Nagaon	2	kʌ̆ʋe	response	
102	92	45	257	empty	Sardoka Ingti, E K A	7	ʌ̆kidʒoi	response	
102	92	48	258	hungry	Holanki, Papumpare AP	2	kʌ̆ŋtʃiɾ	response	
102	92	49	258	hungry	S Cherrapunjee	3	thəŋʌ̆n	response	
102	92	50	258	hungry	Hajarongpi, E K A	2	kʌ̆ŋtʃiɾ	response	
102	92	51	258	hungry	Amguri, Kamrup	2	kʌ̆ŋtʃiɾ	response	
102	92	52	258	hungry	PaboiMisamari, Sonitpur	2	kʌ̆ŋtʃiɾ	response	
102	92	53	258	hungry	Maina Kharong, Kamrup	2	kʌ̆ŋtʃĭɾ	response	
102	92	54	258	hungry	RongjariPlasha, Ri-Bhoi	2	kʌ̆ŋtʃiɾ	response	
102	92	55	258	hungry	Assamese, Dibrugarh	1	bɦuk	response	
102	92	56	258	hungry	Amguri, W K A	2	kʌ̆ŋtʃiɾ	response	
102	92	57	258	hungry	Sermansingner, E K A	2	kʌ̆ŋtʃiɾ	response	
102	92	58	258	hungry	Langhemphi, W K A	2	kʌ̆ŋtʃiɾ	response	
102	92	59	258	hungry	Umrinti, W K A	2	kʌ̆ŋtʃiɾ	response	
102	92	60	258	hungry	Bankri, W K A	2	kʌ̆ŋtʃiɾ	response	
102	92	61	258	hungry	Rongtheang, E K A	2	kaŋtʃiɾ	response	
102	92	62	258	hungry	Sunajoli, Lakhimpur	2	kʌ̆ŋtʃiɾ	response	
102	92	63	258	hungry	Mikirgaon, Nagaon	2	kʌ̆ŋtʃiɾ	response	
102	92	64	258	hungry	Sardoka Ingti, E K A	2	kʌ̆ŋtʃiɾ	response	
102	92	67	259	thirsty	Holanki, Papumpare AP	4	kʌ̆ɾit	response	
102	92	68	259	thirsty	S Cherrapunjee	5	sljaŋ	response	
102	92	69	259	thirsty	Hajarongpi, E K A	2	kʌ̆ŋik	response	
102	92	70	259	thirsty	Amguri, Kamrup	3	lʌ̆ʔi	response	
102	92	71	259	thirsty	PaboiMisamari, Sonitpur	4	kʌ̆ɾik	response	
102	92	72	259	thirsty	Maina Kharong, Kamrup	3	kilaŋʔi	response	
102	92	73	259	thirsty	RongjariPlasha, Ri-Bhoi	3	kʌlʌŋʔi	response	
102	92	74	259	thirsty	Assamese, Dibrugarh	1	pja	response	
102	92	75	259	thirsty	Amguri, W K A	2	kʌ̆ŋiʔ	response	
102	92	76	259	thirsty	Sermansingner, E K A	2	kʌ̆ŋʔit	response	
102	92	77	259	thirsty	Langhemphi, W K A	2	kʌ̆ŋʔit	response	
102	92	78	259	thirsty	Umrinti, W K A	2	kʌ̆ŋʔit	response	
102	92	79	259	thirsty	Bankri, W K A	2	kʌ̆ŋʔit	response	
102	92	80	259	thirsty	Rongtheang, E K A	2	kʌŋit	response	
102	92	81	259	thirsty	Rongtheang, E K A	3	laŋiʔ	response	
102	92	82	259	thirsty	Sunajoli, Lakhimpur	3	kʌ̆lʌ̆ŋʔit	response	
102	92	83	259	thirsty	Mikirgaon, Nagaon	2	kʌ̆ŋiʔ	response	
102	92	84	259	thirsty	Sardoka Ingti, E K A	2	kʌ̆ŋʔit	response	
103	93	4	260	sweet	Holanki, Papumpare AP	3	kedok	response	
103	93	5	260	sweet	S Cherrapunjee	5	thjaŋ	response	
103	93	6	260	sweet	Hajarongpi, E K A	3	kedok	response	
103	93	7	260	sweet	Amguri, Kamrup	3	kido	response	
103	93	8	260	sweet	PaboiMisamari, Sonitpur	3	kĭdok	response	
103	93	9	260	sweet	Maina Kharong, Kamrup	4	adːo	response	
103	93	10	260	sweet	RongjariPlasha, Ri-Bhoi	3	kido	response	
103	93	11	260	sweet	Assamese, Dibrugarh	1	mĭʈhʌ̆	response	
103	93	12	260	sweet	Amguri, W K A	3	kedok	response	
103	93	13	260	sweet	Sermansingner, E K A	3	kedok	response	
103	93	14	260	sweet	Langhemphi, W K A	3	kedok	response	
103	93	15	260	sweet	Umrinti, W K A	3	kedok	response	
103	93	16	260	sweet	Bankri, W K A	3	kedok	response	
103	93	17	260	sweet	Rongtheang, E K A	2	doʔ	response	
103	93	18	260	sweet	Sunajoli, Lakhimpur	3	kedok	response	
103	93	19	260	sweet	Mikirgaon, Nagaon	3	kĭdok	response	
103	93	20	260	sweet	Sardoka Ingti, E K A	3	kedok	response	
103	93	23	261	sour	Holanki, Papumpare AP	2	kĕthoɾ	response	
103	93	24	261	sour	S Cherrapunjee	3	dʒjow	response	
103	93	25	261	sour	Hajarongpi, E K A	2	ʌ̆ket̪hoɾ	response	
103	93	26	261	sour	Amguri, Kamrup	2	kithoɾ	response	
103	93	27	261	sour	PaboiMisamari, Sonitpur	2	kĕthoɾ	response	
103	93	28	261	sour	Maina Kharong, Kamrup	2	ket̪hoɾ	response	
103	93	29	261	sour	RongjariPlasha, Ri-Bhoi	2	kit̪hor	response	
103	93	30	261	sour	Assamese, Dibrugarh	1	t̪egʌ̆	response	
103	93	31	261	sour	Amguri, W K A	2	kĕthoɾ	response	
103	93	32	261	sour	Sermansingner, E K A	2	kĕthoɾ	response	
103	93	33	261	sour	Langhemphi, W K A	2	kĕthoɾ	response	
103	93	34	261	sour	Umrinti, W K A	2	kĕthoɾ	response	
103	93	35	261	sour	Bankri, W K A	2	kĕthoɾ	response	
103	93	36	261	sour	Rongtheang, E K A	2	t̪hoɾ	response	
103	93	37	261	sour	Sunajoli, Lakhimpur	2	kĕthoɾ	response	
103	93	38	261	sour	Mikirgaon, Nagaon	2	kĭthoɾ	response	
103	93	39	261	sour	Sardoka Ingti, E K A	2	kĕthoɾ	response	
103	93	40	261	sour	Sardoka Ingti, E K A	2	kĭthoɾ	response	
103	93	43	262	bitter	Holanki, Papumpare AP	2	kĕhoʔ	response	
103	93	44	262	bitter	S Cherrapunjee	3	khʌ̆thaŋ	response	
103	93	45	262	bitter	Hajarongpi, E K A	2	ʌ̆kehuʔ	response	
103	93	46	262	bitter	Amguri, Kamrup	2	kiho	response	
103	93	47	262	bitter	PaboiMisamari, Sonitpur	2	kĕho	response	
103	93	48	262	bitter	Maina Kharong, Kamrup	2	keho	response	
103	93	49	262	bitter	RongjariPlasha, Ri-Bhoi	2	kĭhoʔ	response	
103	93	50	262	bitter	Assamese, Dibrugarh	1	titʌ̆	response	
103	93	51	262	bitter	Amguri, W K A	2	kehoʔ	response	
103	93	52	262	bitter	Sermansingner, E K A	2	kehoʔ	response	
103	93	53	262	bitter	Langhemphi, W K A	2	kĕho	response	
103	93	54	262	bitter	Umrinti, W K A	2	kĕho	response	
103	93	55	262	bitter	Bankri, W K A	2	kĕho	response	
103	93	56	262	bitter	Bankri, W K A	4	kiphi	response	
103	93	57	262	bitter	Rongtheang, E K A	4	phiʔ	response	
103	93	58	262	bitter	Rongtheang, E K A	2	hoʔ	response	
103	93	59	262	bitter	Sunajoli, Lakhimpur	2	kehuʔ	response	
103	93	60	262	bitter	Mikirgaon, Nagaon	2	kĭhuʔ	response	
103	93	61	262	bitter	Sardoka Ingti, E K A	2	kehoʔ	response	
103	93	64	263	spicy, hot	Holanki, Papumpare AP	2	kĕsoʔ	response	
103	93	65	263	spicy, hot	S Cherrapunjee	4	sat	response	
103	93	66	263	spicy, hot	Hajarongpi, E K A	2	keso	response	
103	93	67	263	spicy, hot	Amguri, Kamrup	2	kĭʃo	response	
103	93	68	263	spicy, hot	PaboiMisamari, Sonitpur	2	kĕsoʔ	response	
103	93	69	263	spicy, hot	Maina Kharong, Kamrup	2	hʌ̆mɾi kiʃo	response	
103	93	70	263	spicy, hot	RongjariPlasha, Ri-Bhoi	2	kĭʃo	response	
103	93	71	263	spicy, hot	Assamese, Dibrugarh	1	dʒolʌ̆	response	
103	93	72	263	spicy, hot	Amguri, W K A	2	keso	response	
103	93	73	263	spicy, hot	Sermansingner, E K A	2	kĭso	response	
103	93	74	263	spicy, hot	Sermansingner, E K A	5	sodak	response	
103	93	75	263	spicy, hot	Langhemphi, W K A	2	keso	response	
103	93	76	263	spicy, hot	Umrinti, W K A	2	keso	response	
103	93	77	263	spicy, hot	Bankri, W K A	2	keso	response	
103	93	78	263	spicy, hot	Bankri, W K A	3	soʔo	response	
103	93	79	263	spicy, hot	Rongtheang, E K A	3	so	response	
103	93	80	263	spicy, hot	Sunajoli, Lakhimpur	2	keso	response	
103	93	81	263	spicy, hot	Mikirgaon, Nagaon	2	kĭso	response	
103	93	82	263	spicy, hot	Sardoka Ingti, E K A	2	keso	response	
104	94	4	264	ripe	Holanki, Papumpare AP	2	kĕmen	response	
104	94	5	264	ripe	S Cherrapunjee	3	iʔ	response	
104	94	6	264	ripe	Hajarongpi, E K A	2	ʌ̆kĕmen	response	
104	94	7	264	ripe	Amguri, Kamrup	2	kimen	response	
104	94	8	264	ripe	PaboiMisamari, Sonitpur	2	ʌ̆kĕmen	response	
104	94	9	264	ripe	Maina Kharong, Kamrup	2	kĭmen	response	
104	94	10	264	ripe	RongjariPlasha, Ri-Bhoi	2	kimen	response	
104	94	11	264	ripe	Assamese, Dibrugarh	1	pokʌ̆	response	
104	94	12	264	ripe	Amguri, W K A	2	ʌ̆kĕmen	response	
104	94	13	264	ripe	Sermansingner, E K A	2	kemen	response	
104	94	14	264	ripe	Langhemphi, W K A	2	kĕmen	response	
104	94	15	264	ripe	Umrinti, W K A	2	kĕmen	response	
104	94	16	264	ripe	Bankri, W K A	2	ʌ̆kĕmen	response	
104	94	17	264	ripe	Rongtheang, E K A	2	men	response	
104	94	18	264	ripe	Sunajoli, Lakhimpur	2	kĕmen	response	
104	94	19	264	ripe	Mikirgaon, Nagaon	2	kĕmen	response	
104	94	20	264	ripe	Sardoka Ingti, E K A	2	kemen	response	
104	94	23	265	rotten (fruit)	Holanki, Papumpare AP	2	kĭthuʔ	response	
104	94	24	265	rotten (fruit)	S Cherrapunjee	4	puʔut	response	
104	94	25	265	rotten (fruit)	Hajarongpi, E K A	2	ʌ̆kĭthu	response	
104	94	26	265	rotten (fruit)	Amguri, Kamrup	2	kĭthu	response	
104	94	27	265	rotten (fruit)	PaboiMisamari, Sonitpur	2	ʌ̆kĕthu	response	
104	94	28	265	rotten (fruit)	PaboiMisamari, Sonitpur	2	ʌ̆kĭthu	response	
104	94	29	265	rotten (fruit)	Maina Kharong, Kamrup	2	akĭthu	response	
104	94	30	265	rotten (fruit)	RongjariPlasha, Ri-Bhoi	2	kĭthu	response	
104	94	31	265	rotten (fruit)	Assamese, Dibrugarh	1	gelʌ̆	response	
104	94	32	265	rotten (fruit)	Amguri, W K A	2	kĭthu	response	
104	94	33	265	rotten (fruit)	Sermansingner, E K A	2	kĭthu	response	
104	94	34	265	rotten (fruit)	Langhemphi, W K A	2	kĭthu	response	
104	94	35	265	rotten (fruit)	Umrinti, W K A	2	ʌ̆kĕthu	response	
104	94	36	265	rotten (fruit)	Bankri, W K A	2	ʌ̆kĭthu	response	
104	94	37	265	rotten (fruit)	Rongtheang, E K A	2	kĭt̪hu	response	
104	94	38	265	rotten (fruit)	Rongtheang, E K A	2	t̪hu	response	
104	94	39	265	rotten (fruit)	Sunajoli, Lakhimpur	2	kĭt̪hu	response	
104	94	40	265	rotten (fruit)	Mikirgaon, Nagaon	2	kĭthu	response	
104	94	41	265	rotten (fruit)	Sardoka Ingti, E K A	2	kĭthu	response	
104	94	44	266	fast	Holanki, Papumpare AP	3	kĕpɾap	response	
104	94	45	266	fast	S Cherrapunjee	6	stet	response	
104	94	46	266	fast	Hajarongpi, E K A	3	kĕpɾap	response	
104	94	47	266	fast	Amguri, Kamrup	2	kilet	response	
104	94	48	266	fast	PaboiMisamari, Sonitpur	3	kĕpɾap	response	
104	94	49	266	fast	Maina Kharong, Kamrup	5	damʃĭɾʌ̆t	response	
104	94	50	266	fast	RongjariPlasha, Ri-Bhoi	2	kilet	response	
104	94	51	266	fast	RongjariPlasha, Ri-Bhoi	4	kaɾdʒaŋ	response	
104	94	52	266	fast	Assamese, Dibrugarh	1	begĕ	response	
104	94	53	266	fast	Amguri, W K A	3	kĕpɾap	response	
104	94	54	266	fast	Amguri, W K A	7	ketʃak	response	
104	94	55	266	fast	Sermansingner, E K A	3	kĕpɾap	response	
104	94	56	266	fast	Langhemphi, W K A	3	kĕpɾap	response	
104	94	57	266	fast	Umrinti, W K A	2	keledat	response	
104	94	58	266	fast	Umrinti, W K A	3	kĕpɾap	response	
104	94	59	266	fast	Bankri, W K A	3	kĕpɾap	response	
104	94	60	266	fast	Bankri, W K A	7	ketʃak	response	
104	94	61	266	fast	Rongtheang, E K A	3	pɾap	response	
104	94	62	266	fast	Sunajoli, Lakhimpur	3	kĕpɾap	response	
104	94	63	266	fast	Mikirgaon, Nagaon	3	ʌ̆phɾaŋ	response	
104	94	64	266	fast	Sardoka Ingti, E K A	3	kĕpɾap	response	
104	94	67	267	slow	Holanki, Papumpare AP	3	kʌ̆ŋlen	response	
104	94	68	267	slow	S Cherrapunjee	8	sŭkːi	response	
104	94	69	267	slow	Hajarongpi, E K A	3	kʌ̆ŋlen	response	
104	94	70	267	slow	Amguri, Kamrup	4	ʌ̆ben	response	
104	94	71	267	slow	PaboiMisamari, Sonitpur	7	pĭdʒo	response	
104	94	72	267	slow	Maina Kharong, Kamrup	6	lʌ̆hedʌ̆m	response	
104	94	73	267	slow	RongjariPlasha, Ri-Bhoi	2	kʌɾdiʔ	response	
104	94	74	267	slow	Assamese, Dibrugarh	1	lʌ̆hĕ	response	
104	94	75	267	slow	Amguri, W K A	3	kʌ̆ŋlen	response	
104	94	76	267	slow	Amguri, W K A	7	pĭdʒo	response	
104	94	77	267	slow	Sermansingner, E K A	3	kʌ̆ŋlen	response	
104	94	78	267	slow	Langhemphi, W K A	3	kʌ̆ŋlen	response	
104	94	79	267	slow	Umrinti, W K A	3	kʌ̆ŋlen	response	
104	94	80	267	slow	Bankri, W K A	3	kʌ̆ŋlen	response	
104	94	81	267	slow	Bankri, W K A	7	padʒo	response	
104	94	82	267	slow	Rongtheang, E K A	3	ĭŋlen	response	
104	94	83	267	slow	Rongtheang, E K A	3	kaŋlen	response	
104	94	84	267	slow	Sunajoli, Lakhimpur	3	kʌ̆ŋlen	response	
104	94	85	267	slow	Mikirgaon, Nagaon	3	kʌ̆ŋlen	response	
104	94	86	267	slow	Sardoka Ingti, E K A	3	kʌ̆ŋlen	response	
105	95	4	268	same	Holanki, Papumpare AP	6	ĭsiʋet	response	
105	95	5	268	same	S Cherrapunjee	8	kʌ̆dʒuʔ	response	
105	95	6	268	same	Hajarongpi, E K A	2	ĭdʒatʋed	response	
105	95	7	268	same	Hajarongpi, E K A	6	ĭsiʋet	response	
105	95	8	268	same	Amguri, Kamrup	4	itʃidep	response	
105	95	9	268	same	Amguri, Kamrup	5	tʃĭŋbaɾ	response	
105	95	10	268	same	PaboiMisamari, Sonitpur	5	tʃĭŋbaɾ	response	
105	95	11	268	same	Maina Kharong, Kamrup	7	enan	response	
105	95	12	268	same	RongjariPlasha, Ri-Bhoi	3	diʋeɾ	response	
105	95	13	268	same	Assamese, Dibrugarh	1	homan	response	
105	95	14	268	same	Amguri, W K A	6	ĭsiʋet	response	
105	95	15	268	same	Sermansingner, E K A	9	ʌ̆ŋdi	response	
105	95	16	268	same	Langhemphi, W K A	1	homan	response	
105	95	17	268	same	Langhemphi, W K A	6	ĭsiʋet	response	
105	95	18	268	same	Langhemphi, W K A	10	kʌ̆tʃiŋdon	response	
105	95	19	268	same	Umrinti, W K A	6	ĭsiʋet	response	
105	95	20	268	same	Bankri, W K A	6	ĭsiʋet	response	
105	95	21	268	same	Bankri, W K A	11	ʌ̆ŋt̪on	response	
105	95	22	268	same	Rongtheang, E K A	2	ĭdʒadʋed	response	
105	95	23	268	same	Sunajoli, Lakhimpur	6	ĭsiʋet	response	
105	95	24	268	same	Sunajoli, Lakhimpur	10	kʌ̆tʃĭŋdon	response	
105	95	25	268	same	Mikirgaon, Nagaon	6	ĭsiʋet	response	
105	95	26	268	same	Sardoka Ingti, E K A	6	ĭsiʋelo	response	
105	95	29	269	different	Holanki, Papumpare AP	2	kʌ̆pɾek	response	
105	95	30	269	different	S Cherrapunjee	4	pheɾ/jʌ̆pheɾ	response	
105	95	31	269	different	Hajarongpi, E K A	2	kʌ̆pɾek	response	
105	95	32	269	different	Amguri, Kamrup	2	pɾek	response	
105	95	33	269	different	PaboiMisamari, Sonitpur	2	kʌ̆pɾek	response	
105	95	34	269	different	Maina Kharong, Kamrup	2	kʌ̆mpɾeʔ	response	
105	95	35	269	different	RongjariPlasha, Ri-Bhoi	2	pepɾek	response	
105	95	36	269	different	Assamese, Dibrugarh	1	belĕk	response	
105	95	37	269	different	Amguri, W K A	2	kʌ̆pɾek	response	
105	95	38	269	different	Sermansingner, E K A	2	kʌ̆pɾek	response	
