Item	Gloss	List_Code	Raw_Form	Form	PDF_Page	Printed_Page	Column	Status	Continuation_Lines	Review
200	to hear / The man heard.	MAD	sàRi wàwredV / sàRi wàwredo	sɑɽi wɑwredʌ / sɑɽi wɑwredo	161	143	2	response	1	SILDoulosNP positioned text; visual continuation joined
201	to see / The man saw.	MAD	sàRi wVlidV	sɑɽi wʌlidʌ	161	143	3	response	0	SILDoulosNP positioned text
199	to speak / The man spoke.	MIN	sàRi uwàyVl	sɑɽi uwɑyʌl	161	143	1	response	0	SILDoulosNP positioned text
200	to hear / The man heard.	MIN	sàRi wàwredVl	sɑɽi wɑwredʌl	161	143	2	response	0	SILDoulosNP positioned text
201	to see / The man saw.	MIN	sàRi wVlidVl	sɑɽi wʌlidʌl	161	143	3	response	0	SILDoulosNP positioned text
199	to speak / The man spoke.	BAT	sàRi uwe	sɑɽi uwe	161	143	1	response	0	SILDoulosNP positioned text
200	to hear / The man heard.	BAT	sàRi wàwredVl	sɑɽi wɑwredʌl	161	143	2	response	0	SILDoulosNP positioned text
201	to see / The man saw.	BAT	sàRi wVlidVl	sɑɽi wʌlidʌl	161	143	3	response	0	SILDoulosNP positioned text
199	to speak / The man spoke.	BAF	sàRi uwe	sɑɽi uwe	161	143	1	response	0	SILDoulosNP positioned text
200	to hear / The man heard.	BAF	sàRi wàwredVl	sɑɽi wɑwredʌl	161	143	2	response	0	SILDoulosNP positioned text
201	to see / The man saw.	BAF	wVlidVl	wʌlidʌl	161	143	3	response	0	SILDoulosNP positioned text
199	to speak / The man spoke.	OGI	sàRi uwe	sɑɽi uwe	161	143	1	response	0	SILDoulosNP positioned text
200	to hear / The man heard.	OGI	sàRi wàwredVl	sɑɽi wɑwredʌl	161	143	2	response	0	SILDoulosNP positioned text
201	to see / The man saw.	OGI	sàRi wVlidVl	sɑɽi wʌlidʌl	161	143	3	response	0	SILDoulosNP positioned text
199	to speak / The man spoke.	DIR	sVRi uwelV	sʌɽi uwelʌ	161	143	1	response	0	SILDoulosNP positioned text
200	to hear / The man heard.	DIR	sVRi wàwredVl	sʌɽi wɑwredʌl	161	143	2	response	0	SILDoulosNP positioned text
201	to see / The man saw.	DIR	sVRi wVlidVl	sʌɽi wʌlidʌl	161	143	3	response	0	SILDoulosNP positioned text
199	to speak / The man spoke.	BAJ	sVRi uwel	sʌɽi uwel	161	143	1	response	0	SILDoulosNP positioned text
200	to hear / The man heard.	BAJ	sVRi wVwredV	sʌɽi wʌwredʌ	161	143	2	response	0	SILDoulosNP positioned text
201	to see / The man saw.	BAJ	--		161	143	3	no_entry	0	SILDoulosNP positioned text
199	to speak / The man spoke.	MOH	sVRi weli wo	sʌɽi weli wo	161	143	1	response	0	SILDoulosNP positioned text
200	to hear / The man heard.	MOH	sVRi wàwredVl	sʌɽi wɑwredʌl	161	143	2	response	0	SILDoulosNP positioned text
201	to see / The man saw.	MOH	sVRi wVlidVl	sʌɽi wʌlidʌl	161	143	3	response	0	SILDoulosNP positioned text
199	to speak / The man spoke.	NIG	we'yEl	we'yɛl	161	143	1	response	0	SILDoulosNP positioned text
200	to hear / The man heard.	NIG	àwre'dVl	ɑwre'dʌl	161	143	2	response	0	SILDoulosNP positioned text
201	to see / The man saw.	NIG	li'dVl	li'dʌl	161	143	3	response	0	SILDoulosNP positioned text
199	to speak / The man spoke.	SHN	sàRi uwe	sɑɽi uwe	161	143	1	response	0	SILDoulosNP positioned text
200	to hear / The man heard.	SHN	sàRi wàwredV	sɑɽi wɑwredʌ	161	143	2	response	0	SILDoulosNP positioned text
201	to see / The man saw.	SHN	sàRi wVlidV	sɑɽi wʌlidʌ	161	143	3	response	0	SILDoulosNP positioned text
199	to speak / The man spoke.	BAR	--		161	143	1	no_entry	0	SILDoulosNP positioned text
200	to hear / The man heard.	BAR	sVRi wVwredV	sʌɽi wʌwredʌ	161	143	2	response	0	SILDoulosNP positioned text
201	to see / The man saw.	BAR	sVRi wVlidV	sʌɽi wʌlidʌ	161	143	3	response	0	SILDoulosNP positioned text
199	to speak / The man spoke.	MAL	--		161	143	1	no_entry	0	SILDoulosNP positioned text
200	to hear / The man heard.	MAL	sVRi wVwredV	sʌɽi wʌwredʌ	161	143	2	response	0	SILDoulosNP positioned text
201	to see / The man saw.	MAL	sVRi wVlido	sʌɽi wʌlido	161	143	3	response	0	SILDoulosNP positioned text
199	to speak / The man spoke.	ZKH	--		161	143	1	no_entry	0	SILDoulosNP positioned text
200	to hear / The man heard.	ZKH	sVRi worwedVl	sʌɽi worwedʌl	161	143	2	response	0	SILDoulosNP positioned text
201	to see / The man saw.	ZKH	sVRi wVlidVl	sʌɽi wʌlidʌl	161	143	3	response	0	SILDoulosNP positioned text
199	to speak / The man spoke.	JAM	sàRi uwEl	sɑɽi uwɛl	161	143	1	response	0	SILDoulosNP positioned text
200	to hear / The man heard.	JAM	sàRi wàwredVl	sɑɽi wɑwredʌl	161	143	2	response	0	SILDoulosNP positioned text
201	to see / The man saw.	JAM	sàRi wVlidVl	sɑɽi wʌlidʌl	161	143	3	response	0	SILDoulosNP positioned text
199	to speak / The man spoke.	TIR	--		161	143	1	no_entry	0	SILDoulosNP positioned text
200	to hear / The man heard.	TIR	sàRi wowredVl	sɑɽi wowredʌl	161	143	2	response	0	SILDoulosNP positioned text
201	to see / The man saw.	TIR	sàRi wVlidVl	sɑɽi wʌlidʌl	161	143	3	response	0	SILDoulosNP positioned text
199	to speak / The man spoke.	JAL	sVRi uwe	sʌɽi uwe	161	143	1	response	0	SILDoulosNP positioned text
200	to hear / The man heard.	JAL	sVRi wàwredV	sʌɽi wɑwredʌ	161	143	2	response	0	SILDoulosNP positioned text
201	to see / The man saw.	JAL	sVRi wVlido	sʌɽi wʌlido	161	143	3	response	0	SILDoulosNP positioned text
199	to speak / The man spoke.	CHE	sàRi uwe	sɑɽi uwe	161	143	1	response	0	SILDoulosNP positioned text
200	to hear / The man heard.	CHE	sàRi wàwredo	sɑɽi wɑwredo	161	143	2	response	0	SILDoulosNP positioned text
201	to see / The man saw.	CHE	sàRi wVlido	sɑɽi wʌlido	161	143	3	response	0	SILDoulosNP positioned text
199	to speak / The man spoke.	PAR	sVRi wuwilV	sʌɽi wuwilʌ	161	143	1	response	0	SILDoulosNP positioned text
200	to hear / The man heard.	PAR	sVRi wàwrido	sʌɽi wɑwrido	161	143	2	response	0	SILDoulosNP positioned text
201	to see / The man saw.	PAR	sVRi wVlido	sʌɽi wʌlido	161	143	3	response	0	SILDoulosNP positioned text
199	to speak / The man spoke.	HAN	sVRi uwilu	sʌɽi uwilu	161	143	1	response	0	SILDoulosNP positioned text
200	to hear / The man heard.	HAN	sVRi wVwridu	sʌɽi wʌwridu	161	143	2	response	0	SILDoulosNP positioned text
201	to see / The man saw.	HAN	sVRi wVkVtVlu	sʌɽi wʌkʌtʌlu	161	143	3	response	0	SILDoulosNP positioned text
199	to speak / The man spoke.	TAL	sVRi welu	sʌɽi welu	161	143	1	response	0	SILDoulosNP positioned text
200	to hear / The man heard.	TAL	sVRi wàwridVlu	sʌɽi wɑwridʌlu	161	143	2	response	0	SILDoulosNP positioned text
201	to see / The man saw.	TAL	sVRi wVlidVlu	sʌɽi wʌlidʌlu	161	143	3	response	0	SILDoulosNP positioned text
199	to speak / The man spoke.	KRK	sVRi uweyVl	sʌɽi uweyʌl	161	143	1	response	0	SILDoulosNP positioned text
200	to hear / The man heard.	KRK	sVRi wàwredVl	sʌɽi wɑwredʌl	161	143	2	response	0	SILDoulosNP positioned text
201	to see / The man saw.	KRK	sVRi wVlidVl	sʌɽi wʌlidʌl	161	143	3	response	0	SILDoulosNP positioned text
199	to speak / The man spoke.	LAK	sVRi uwelV	sʌɽi uwelʌ	161	143	1	response	0	SILDoulosNP positioned text
200	to hear / The man heard.	LAK	sVri wVrwedV	sʌri wʌrwedʌ	161	143	2	response	0	SILDoulosNP positioned text
201	to see / The man saw.	LAK	sVRi wVlidV	sʌɽi wʌlidʌ	161	143	3	response	0	SILDoulosNP positioned text
199	to speak / The man spoke.	BAN	--		161	143	1	no_entry	0	SILDoulosNP positioned text
200	to hear / The man heard.	BAN	sVRi wVrwedVl	sʌɽi wʌrwedʌl	161	143	2	response	0	SILDoulosNP positioned text
201	to see / The man saw.	BAN	sVRi wVlidVl	sʌɽi wʌlidʌl	161	143	3	response	0	SILDoulosNP positioned text
199	to speak / The man spoke.	MIR	sàRi uwEl	sɑɽi uwɛl	161	143	1	response	0	SILDoulosNP positioned text
200	to hear / The man heard.	MIR	sVRi owredVl	sʌɽi owredʌl	161	143	2	response	0	SILDoulosNP positioned text
201	to see / The man saw.	MIR	sàRi wVlidVl	sɑɽi wʌlidʌl	161	143	3	response	0	SILDoulosNP positioned text
199	to speak / The man spoke.	WAA	sVRi wVwEl	sʌɽi wʌwɛl	161	143	1	response	0	SILDoulosNP positioned text
200	to hear / The man heard.	WAA	sVRi wàrwedVl	sʌɽi wɑrwedʌl	161	143	2	response	0	SILDoulosNP positioned text
201	to see / The man saw.	WAA	sVRi wVlidVl	sʌɽi wʌlidʌl	161	143	3	response	0	SILDoulosNP positioned text
199	to speak / The man spoke.	QUE	sVRi uwVyEl	sʌɽi uwʌyɛl	161	143	1	response	0	SILDoulosNP positioned text
200	to hear / The man heard.	QUE	sVRi wVwredVl	sʌɽi wʌwredʌl	161	143	2	response	0	SILDoulosNP positioned text
201	to see / The man saw.	QUE	sVRi wVlidVl	sʌɽi wʌlidʌl	161	143	3	response	0	SILDoulosNP positioned text
199	to speak / The man spoke.	CHA	sVRi owel	sʌɽi owel	161	143	1	response	0	SILDoulosNP positioned text
200	to hear / The man heard.	CHA	sVRi wVwredVl	sʌɽi wʌwredʌl	161	143	2	response	0	SILDoulosNP positioned text
201	to see / The man saw.	CHA	sVRi wVlidVl	sʌɽi wʌlidʌl	161	143	3	response	0	SILDoulosNP positioned text
199	to speak / The man spoke.	PAS	sVRi wVwàyVl	sʌɽi wʌwɑyʌl	161	143	1	response	0	SILDoulosNP positioned text
200	to hear / The man heard.	PAS	sVRi wàrwedVl	sʌɽi wɑrwedʌl	161	143	2	response	0	SILDoulosNP positioned text
201	to see / The man saw.	PAS	sVRi wVlidVl	sʌɽi wʌlidʌl	161	143	3	response	0	SILDoulosNP positioned text
199	to speak / The man spoke.	KAK	sàRi wVwàyVl	sɑɽi wʌwɑyʌl	161	143	1	response	0	SILDoulosNP positioned text
200	to hear / The man heard.	KAK	sVRi wàrwedVl	sʌɽi wɑrwedʌl	161	143	2	response	0	SILDoulosNP positioned text
201	to see / The man saw.	KAK	sVRi wVlIdEl	sʌɽi wʌlɪdɛl	161	143	3	response	0	SILDoulosNP positioned text
199	to speak / The man spoke.	KHR	sàRi wVwàyEl	sɑɽi wʌwɑyɛl	161	143	1	response	0	SILDoulosNP positioned text
200	to hear / The man heard.	KHR	sàRi wàwredVl	sɑɽi wɑwredʌl	161	143	2	response	0	SILDoulosNP positioned text
201	to see / The man saw.	KHR	sVRi wVlidVl	sʌɽi wʌlidʌl	161	143	3	response	0	SILDoulosNP positioned text
199	to speak / The man spoke.	WCI	sàRi uwe	sɑɽi uwe	161	143	1	response	0	SILDoulosNP positioned text
200	to hear / The man heard.	WCI	sàRi wàrwi	sɑɽi wɑrwi	161	143	2	response	0	SILDoulosNP positioned text
201	to see / The man saw.	WCI	sàRi wVlid	sɑɽi wʌlid	161	143	3	response	0	SILDoulosNP positioned text
199	to speak / The man spoke.	ORM	à sVRVi GekEn	ɑ sʌɽʌi ɣekɛn	161	143	1	response	0	SILDoulosNP positioned text
200	to hear / The man heard.	ORM	à sVRVi àmàryek	ɑ sʌɽʌi ɑmɑryek	161	143	2	response	0	SILDoulosNP positioned text
201	to see / The man saw.	ORM	à sVRVi diekh	ɑ sʌɽʌi diekh	161	143	3	response	0	SILDoulosNP positioned text
202	I	PES	zV	zʌ	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	PES	tV	tʌ	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	PES	'tàso	'tɑso	162	144	3	response	0	SILDoulosNP positioned text
202	I	CHS	zV	zʌ	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	CHS	tV	tʌ	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	CHS	tàso	tɑso	162	144	3	response	0	SILDoulosNP positioned text
202	I	MAR	zV	zʌ	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	MAR	tV	tʌ	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	MAR	tàso	tɑso	162	144	3	response	0	SILDoulosNP positioned text
202	I	SWA	zV	zʌ	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	SWA	tV	tʌ	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	SWA	tàso	tɑso	162	144	3	response	0	SILDoulosNP positioned text
202	I	MAD	zV	zʌ	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	MAD	tV	tʌ	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	MAD	tàso	tɑso	162	144	3	response	0	SILDoulosNP positioned text
202	I	MIN	zo / zV	zo / zʌ	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	MIN	to / tV	to / tʌ	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	MIN	tàso	tɑso	162	144	3	response	0	SILDoulosNP positioned text
202	I	BAT	zV	zʌ	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	BAT	tV	tʌ	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	BAT	tàso	tɑso	162	144	3	response	0	SILDoulosNP positioned text
202	I	BAF	zV	zʌ	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	BAF	tV	tʌ	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	BAF	tàso	tɑso	162	144	3	response	0	SILDoulosNP positioned text
202	I	OGI	zV	zʌ	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	OGI	tV	tʌ	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	OGI	tàso	tɑso	162	144	3	response	0	SILDoulosNP positioned text
202	I	DIR	zV	zʌ	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	DIR	tV	tʌ	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	DIR	tàso	tɑso	162	144	3	response	0	SILDoulosNP positioned text
202	I	BAJ	zV	zʌ	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	BAJ	tV	tʌ	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	BAJ	tàso	tɑso	162	144	3	response	0	SILDoulosNP positioned text
202	I	MOH	zV	zʌ	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	MOH	tV	tʌ	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	MOH	tàso	tɑso	162	144	3	response	0	SILDoulosNP positioned text
202	I	NIG	zV	zʌ	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	NIG	thV	thʌ	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	NIG	tàso	tɑso	162	144	3	response	0	SILDoulosNP positioned text
202	I	SHN	zV	zʌ	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	SHN	tV	tʌ	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	SHN	'tàso	'tɑso	162	144	3	response	0	SILDoulosNP positioned text
202	I	BAR	zV	zʌ	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	BAR	tV	tʌ	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	BAR	tV	tʌ	162	144	3	response	0	SILDoulosNP positioned text
202	I	MAL	zV	zʌ	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	MAL	tV	tʌ	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	MAL	tV	tʌ	162	144	3	response	0	SILDoulosNP positioned text
202	I	ZKH	zV	zʌ	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	ZKH	tV	tʌ	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	ZKH	tose	tose	162	144	3	response	0	SILDoulosNP positioned text
202	I	JAM	zV	zʌ	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	JAM	tV	tʌ	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	JAM	'tàso	'tɑso	162	144	3	response	0	SILDoulosNP positioned text
202	I	TIR	zV	zʌ	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	TIR	thV	thʌ	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	TIR	'tose	'tose	162	144	3	response	0	SILDoulosNP positioned text
202	I	JAL	zV	zʌ	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	JAL	tV	tʌ	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	JAL	tàso	tɑso	162	144	3	response	0	SILDoulosNP positioned text
202	I	CHE	zV	zʌ	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	CHE	tV	tʌ	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	CHE	tàso	tɑso	162	144	3	response	0	SILDoulosNP positioned text
202	I	PAR	zV	zʌ	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	PAR	tF	tə	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	PAR	tOse	tɔse	162	144	3	response	0	SILDoulosNP positioned text
202	I	HAN	zV	zʌ	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	HAN	tV	tʌ	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	HAN	tàso	tɑso	162	144	3	response	0	SILDoulosNP positioned text
202	I	TAL	zV3	zʌ̃	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	TAL	tF	tə	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	TAL	tose	tose	162	144	3	response	0	SILDoulosNP positioned text
202	I	KRK	zV3	zʌ̃	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	KRK	tV3	tʌ̃	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	KRK	tose	tose	162	144	3	response	0	SILDoulosNP positioned text
202	I	LAK	zV	zʌ	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	LAK	tV	tʌ	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	LAK	tàse	tɑse	162	144	3	response	0	SILDoulosNP positioned text
202	I	BAN	zV	zʌ	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	BAN	tV	tʌ	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	BAN	tV	tʌ	162	144	3	response	0	SILDoulosNP positioned text
202	I	MIR	zV	zʌ	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	MIR	tV	tʌ	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	MIR	tàse	tɑse	162	144	3	response	0	SILDoulosNP positioned text
202	I	WAA	zV	zʌ	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	WAA	tV	tʌ	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	WAA	tuse	tuse	162	144	3	response	0	SILDoulosNP positioned text
202	I	QUE	zV	zʌ	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	QUE	tV	tʌ	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	QUE	tàse / tVi	tɑse / tʌi	162	144	3	response	0	SILDoulosNP positioned text
202	I	CHA	zV	zʌ	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	CHA	tV	tʌ	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	CHA	tV/tàso	tʌ/tɑso	162	144	3	response	0	SILDoulosNP positioned text
202	I	PAS	zV	zʌ	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	PAS	tF	tə	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	PAS	tàse	tɑse	162	144	3	response	0	SILDoulosNP positioned text
202	I	KAK	zV	zʌ	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	KAK	tF	tə	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	KAK	tVso / tVi	tʌso / tʌi	162	144	3	response	0	SILDoulosNP positioned text
202	I	KHR	zV	zʌ	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	KHR	tV	tʌ	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	KHR	tàso / tV	tɑso / tʌ	162	144	3	response	0	SILDoulosNP positioned text
202	I	WCI	zV	zʌ	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	WCI	tà / tV	tɑ / tʌ	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	WCI	tàs	tɑs	162	144	3	response	0	SILDoulosNP positioned text
202	I	ORM	àz	ɑz	162	144	1	response	0	SILDoulosNP positioned text
203	you (informal)	ORM	tu	tu	162	144	2	response	0	SILDoulosNP positioned text
204	you (formal)	ORM	tyos	tyos	162	144	3	response	0	SILDoulosNP positioned text
205	he	PES	VGV	ʌɣʌ	163	145	1	response	0	SILDoulosNP positioned text
206	she	PES	VGV	ʌɣʌ	163	145	2	response	0	SILDoulosNP positioned text
207	we	PES	muK	muŋ	163	145	3	response	0	SILDoulosNP positioned text
205	he	CHS	àGà	ɑɣɑ	163	145	1	response	0	SILDoulosNP positioned text
206	she	CHS	àGà	ɑɣɑ	163	145	2	response	0	SILDoulosNP positioned text
207	we	CHS	muKg	muŋg	163	145	3	response	0	SILDoulosNP positioned text
205	he	MAR	VGV	ʌɣʌ	163	145	1	response	0	SILDoulosNP positioned text
206	she	MAR	VGV	ʌɣʌ	163	145	2	response	0	SILDoulosNP positioned text
207	we	MAR	muK	muŋ	163	145	3	response	0	SILDoulosNP positioned text
205	he	SWA	àGà	ɑɣɑ	163	145	1	response	0	SILDoulosNP positioned text
206	she	SWA	àGà	ɑɣɑ	163	145	2	response	0	SILDoulosNP positioned text
207	we	SWA	muKgV	muŋgʌ	163	145	3	response	0	SILDoulosNP positioned text
205	he	MAD	àGV / hàGà	ɑɣʌ / hɑɣɑ	163	145	1	response	0	SILDoulosNP positioned text
206	she	MAD	àGV / hàGà	ɑɣʌ / hɑɣɑ	163	145	2	response	0	SILDoulosNP positioned text
207	we	MAD	mVKgV / muKgV	mʌŋgʌ / muŋgʌ	163	145	3	response	0	SILDoulosNP positioned text
205	he	MIN	--		163	145	1	no_entry	0	SILDoulosNP positioned text
206	she	MIN	àGV	ɑɣʌ	163	145	2	response	0	SILDoulosNP positioned text
207	we	MIN	muK / mVK / mVKgV	muŋ / mʌŋ / mʌŋgʌ	163	145	3	response	0	SILDoulosNP positioned text
205	he	BAT	àGà	ɑɣɑ	163	145	1	response	0	SILDoulosNP positioned text
206	she	BAT	àGà	ɑɣɑ	163	145	2	response	0	SILDoulosNP positioned text
207	we	BAT	muKgà / mVKgà	muŋgɑ / mʌŋgɑ	163	145	3	response	0	SILDoulosNP positioned text
205	he	BAF	àGà	ɑɣɑ	163	145	1	response	0	SILDoulosNP positioned text
206	she	BAF	àGà	ɑɣɑ	163	145	2	response	0	SILDoulosNP positioned text
207	we	BAF	muKgà	muŋgɑ	163	145	3	response	0	SILDoulosNP positioned text
205	he	OGI	àGà	ɑɣɑ	163	145	1	response	0	SILDoulosNP positioned text
206	she	OGI	àGà	ɑɣɑ	163	145	2	response	0	SILDoulosNP positioned text
207	we	OGI	muKgà	muŋgɑ	163	145	3	response	0	SILDoulosNP positioned text
205	he	DIR	hVGV	hʌɣʌ	163	145	1	response	0	SILDoulosNP positioned text
206	she	DIR	hVGV	hʌɣʌ	163	145	2	response	0	SILDoulosNP positioned text
