PDF_Page	Printed_Page	Concept	Gloss	Lect	Category	Response_Index	Form	Raw_Fragments	Notes	Source_Status
157	157	190	give!, he gave	Umadwadi-Malvi-Mungavali	3	1	d̪idʒo, d̪ed̪ɪjo	d(cid:196)id(cid:60)o, d(cid:196)ed(cid:196)(cid:43)jo		response
157	157	190	give!, he gave	Sondhwadi-Malvi-Harnauda	3	1	d̪ʌjd̪e, d̪ʌjd̪ɪjo	d(cid:196)(cid:106)jd(cid:196)e, d(cid:196)(cid:106)jd(cid:196)(cid:43)jo		response
157	157	190	give!, he gave	Sondhwadi-Malvi-Narana	3	1	d̪ed̪o, d̪ed̪ɪjo	d(cid:196)ed(cid:196)o, d(cid:196)ed(cid:196)(cid:43)jo		response
157	157	190	give!, he gave	Sondhwadi-Malvi-Adakhedi	3	1	d̪eⁱdʒɑ, d̪eⁱdʒio	d(cid:196)eid(cid:60)(cid:35), d(cid:196)eid(cid:60)io		response
157	157	190	give!, he gave	Sondhwadi-Malvi-Era	3	1	d̪eⁱdʒɑ, d̪eⁱdʒio	d(cid:196)eid(cid:60)(cid:35), d(cid:196)eid(cid:60)io		response
157	157	190	give!, he gave	Sondhwadi-Malvi-Deevdi	3	1	d̪ed̪e, d̪ed̪ijo	d(cid:196)ed(cid:196)e, d(cid:196)ed(cid:196)ijo		response
157	157	190	give!, he gave	Sondhwadi-Malvi-Jamli	3	1	d̪ʌⁱd̪o, d̪ʌⁱd̪ɪjʌ	d(cid:196)(cid:106)id(cid:196)o, d(cid:196)(cid:106)id(cid:196)(cid:43)j(cid:106)		response
157	157	190	give!, he gave	Gond-Malvi-Kalwar	3	1	d̪ed̪o, d̪ed̪ɪjo	d(cid:196)ed(cid:196)o, d(cid:196)ed(cid:196)(cid:43)jo		response
157	157	190	give!, he gave	Gond-Malvi-Samapura	3	1	d̪ed̪e, d̪ed̪ijo	d(cid:196)ed(cid:196)e, d(cid:196)ed(cid:196)ijo		response
157	157	190	give!, he gave	Bhil-Malvi-Bhandikhali	2	1	ɑld̪e, lilɪd̪o	(cid:35)ld(cid:196)e, lil(cid:43)d(cid:196)o		response
157	157	190	give!, he gave	Bhili-Kankaria	3	1	d̪id̪e, d̪id̪id̪o	d(cid:196)id(cid:196)e, d(cid:196)id(cid:196)id(cid:196)o		response
157	157	190	give!, he gave	Bhili-Athwaniya	2	1	ɑl, ɑld̪id̪o	(cid:35)l, (cid:35)ld(cid:196)id(cid:196)o		response
157	157	190	give!, he gave	Nimadi-Jajumkhedi	3	1	d̪id̪, d̪id̪ijo	d(cid:196)id(cid:196), d(cid:196)id(cid:196)ijo		response
157	157	190	give!, he gave	Nimadi-Sonipura	3	1	d̪ʌⁱd̪, d̪ʌⁱd̪ijʌ	d(cid:196)(cid:106)id(cid:196), d(cid:196)(cid:106)id(cid:196)ij(cid:106)		response
157	157	190	give!, he gave	Bhopali-Rpura	3	1	d̪ed̪e, d̪ed̪ɑũ	d(cid:196)ed(cid:196)e, d(cid:196)ed(cid:196)(cid:35)u(cid:174)		response
157	157	190	give!, he gave	Hindi-standard	3	1	d̪e	d(cid:196)e		response
157	157	190	give!, he gave	Gujarati-Standard	1	1	ɑp	(cid:35)p		response
157	157	190	give!, he gave	Marathi-Standard	3	1	d̪e	d(cid:196)e		response
158	158	191	it burns, it burned	Ujjaini-Malvi-Harsodan	2	1	bʌɭiɾɪjo, bʌɾigɪjo	b(cid:106)(cid:124)i(cid:52)(cid:43)jo, b(cid:106)(cid:52)i(cid:73)(cid:43)jo		response
158	158	191	it burns, it burned	Ujjaini-Malvi-Chandukhedi	2	1	bʌɭiɾɪjo, bʌɭijo	b(cid:106)(cid:124)i(cid:52)(cid:43)jo, b(cid:106)(cid:124)ijo		response
158	158	191	it burns, it burned	Ujjaini-Malvi-Nain	2	1	bʌɭiɾɪjo, bʌɭigɪjo	b(cid:106)(cid:124)i(cid:52)(cid:43)jo, b(cid:106)(cid:124)i(cid:73)(cid:43)jo		response
158	158	191	it burns, it burned	Ujjaini-Malvi-Koyal	2	1	bʌɭiɾɪjo, bʌɭigɪjo	b(cid:106)(cid:124)i(cid:52)(cid:43)jo, b(cid:106)(cid:124)i(cid:73)(cid:43)jo		response
158	158	191	it burns, it burned	Ujjaini-Malvi-Rojdi	2	1	bʌɭiɾɪjo, bʌɭigɪjo	b(cid:106)(cid:124)i(cid:52)(cid:43)jo, b(cid:106)(cid:124)i(cid:73)(cid:43)jo		response
158	158	191	it burns, it burned	Ujjaini-Malvi-Thillorkhurd	1	1	dʒʌɭiɾɪjo, dʒʌɭigjo	d(cid:60)(cid:106)(cid:124)i(cid:52)(cid:43)jo, d(cid:60)(cid:106)(cid:124)i(cid:73)jo		response
158	158	191	it burns, it burned	Ujjaini-Malvi-Thillorkhurd	2	2	bʌɭiɾjo, bʌɭigio	b(cid:106)(cid:124)i(cid:52)jo, b(cid:106)(cid:124)i(cid:73)io		response
158	158	191	it burns, it burned	Ujjaini-Malvi-Kumardi	2	1	bʌɭiɾɪjo, bʌɾigɪjo	b(cid:106)(cid:124)i(cid:52)(cid:43)jo, b(cid:106)(cid:52)i(cid:73)(cid:43)jo		response
158	158	191	it burns, it burned	Ujjaini-Malvi-Jokhar	1	1	dʒʌlɾijo, dʒʌlgʌjo	d(cid:60)(cid:106)l(cid:52)ijo, d(cid:60)(cid:106)l(cid:73)(cid:106)jo		response
158	158	191	it burns, it burned	Ujjaini-Malvi-Jokhar	2	2	bʌɭiɾɪjo, bʌɾigɪjo	b(cid:106)(cid:124)i(cid:52)(cid:43)jo, b(cid:106)(cid:52)i(cid:73)(cid:43)jo		response
158	158	191	it burns, it burned	Ujjaini-Malvi-Bercha	1	1	dʒʌɭiɾɪjo, dʒʌɭigjo	d(cid:60)(cid:106)(cid:124)i(cid:52)(cid:43)jo, d(cid:60)(cid:106)(cid:124)i(cid:73)jo		response
158	158	191	it burns, it burned	Ujjaini-Malvi-Moondikhedi	2	1	bʌɭɾɪjo he bʌɭgʌjo	b(cid:106)(cid:124)(cid:52)(cid:43)jo he b(cid:106)(cid:124)(cid:73)(cid:106)jo		response
158	158	191	it burns, it burned	Rajwadi-Malvi-Lojithara	2	1	bʌɭiɾɪjo, bʌɭijo	b(cid:106)(cid:124)i(cid:52)(cid:43)jo, b(cid:106)(cid:124)ijo		response
158	158	191	it burns, it burned	Rajwadi-Malvi-Lojithara	2	2	bʌɭiɾɪjo, bʌɭigɪjo	b(cid:106)(cid:124)i(cid:52)(cid:43)jo, b(cid:106)(cid:124)i(cid:73)(cid:43)jo		response
158	158	191	it burns, it burned	Rajwadi-Malvi-Bhimakhedi	2	1	hʌglaⁱd̪o, bʌɾigjo	h(cid:106)(cid:73)laid(cid:196)o, b(cid:106)(cid:52)i(cid:73)jo		response
158	158	191	it burns, it burned	Rajwadi-Malvi-Bhimakhedi	3	2	hʌglaⁱd̪o, bʌɾigjo	h(cid:106)(cid:73)laid(cid:196)o, b(cid:106)(cid:52)i(cid:73)jo		response
158	158	191	it burns, it burned	Rajwadi-Malvi-Kishorpura	2	1	bʌɭiɾo, bʌɾigɪjo	b(cid:106)(cid:124)i(cid:52)o, b(cid:106)(cid:52)i(cid:73)(cid:43)jo		response
158	158	191	it burns, it burned	Rajwadi-Malvi-Bhunyakhedi	3	1	hʌgɭiɾɪjo, hʌgɭɪgjo	h(cid:106)(cid:73)(cid:124)i(cid:52)(cid:43)jo, h(cid:106)(cid:73)(cid:124)(cid:43)(cid:73)jo		response
158	158	191	it burns, it burned	Rajwadi-Malvi-Jesingpura	2	1	bʌɾiɾio, bʌɾigijo	b(cid:106)(cid:52)i(cid:52)io, b(cid:106)(cid:52)i(cid:73)ijo		response
158	158	191	it burns, it burned	Rajwadi-Malvi-Bhandia	2	1	vad̪ilʌgiɾi, bʌɾigi	vad(cid:196)il(cid:106)(cid:73)i(cid:52)i, b(cid:106)(cid:52)i(cid:73)i		response
158	158	191	it burns, it burned	Umadwadi-Malvi-Jhadmu	2	1	bʌɭɾɪjo, bʌɭgijo	b(cid:106)(cid:124)(cid:52)(cid:43)jo, b(cid:106)(cid:124)(cid:73)ijo		response
158	158	191	it burns, it burned	Umadwadi-Malvi-Semlikakad	2	1	bʌɭɾʌhɑ, bʌɭigʌjo	b(cid:106)(cid:124)(cid:52)(cid:106)h(cid:35), b(cid:106)(cid:124)i(cid:73)(cid:106)jo		response
158	158	191	it burns, it burned	Umadwadi-Malvi-Sagpur	2	1	bʌɭiɾo, bʌɾigɪjo	b(cid:106)(cid:124)i(cid:52)o, b(cid:106)(cid:52)i(cid:73)(cid:43)jo		response
158	158	191	it burns, it burned	Umadwadi-Malvi-Paldyabana	2	1	bʌɭɾɪjo, bʌɭgʌjɑ	b(cid:106)(cid:124)(cid:52)(cid:43)jo, b(cid:106)(cid:124)(cid:73)(cid:106)j(cid:35)		response
158	158	191	it burns, it burned	Umadwadi-Malvi-Mungavali	1	1	dʒʌlɾijo, dʒʌlgʌjo	d(cid:60)(cid:106)l(cid:52)ijo, d(cid:60)(cid:106)l(cid:73)(cid:106)jo		response
158	158	191	it burns, it burned	Sondhwadi-Malvi-Harnauda	2	1	bʌɭiɾɪjo, bʌɭijo	b(cid:106)(cid:124)i(cid:52)(cid:43)jo, b(cid:106)(cid:124)ijo		response
158	158	191	it burns, it burned	Sondhwadi-Malvi-Narana	2	1	bʌɭɾɪjo, bʌɭgijo	b(cid:106)(cid:124)(cid:52)(cid:43)jo, b(cid:106)(cid:124)(cid:73)ijo		response
158	158	191	it burns, it burned	Sondhwadi-Malvi-Adakhedi	2	1	baɭio, baɭgio	ba(cid:124)io, ba(cid:124)(cid:73)io		response
158	158	191	it burns, it burned	Sondhwadi-Malvi-Era	2	1	baɭio, baɭgio	ba(cid:124)io, ba(cid:124)(cid:73)io		response
158	158	191	it burns, it burned	Sondhwadi-Malvi-Deevdi	2	1	bʌɭɾi, bʌɭgjo	b(cid:106)(cid:124)(cid:52)i, b(cid:106)(cid:124)(cid:73)jo		response
158	158	191	it burns, it burned	Sondhwadi-Malvi-Jamli	1	1	dʒʌɭiɾijʌ, bʌɭigjʌ	d(cid:60)(cid:106)(cid:124)i(cid:52)ij(cid:106), b(cid:106)(cid:124)i(cid:73)j(cid:106)		response
158	158	191	it burns, it burned	Gond-Malvi-Kalwar	2	1	bʌɭɾɪjo, bʌɭgʌjɑ	b(cid:106)(cid:124)(cid:52)(cid:43)jo, b(cid:106)(cid:124)(cid:73)(cid:106)j(cid:35)		response
158	158	191	it burns, it burned	Gond-Malvi-Samapura	4	1	silagɾʌgi, silagʌjɑ	sila(cid:73)(cid:52)(cid:106)(cid:73)i, sila(cid:73)(cid:106)j(cid:35)		response
158	158	191	it burns, it burned	Bhil-Malvi-Bhandikhali	2	1	bʌɭɪɾi, bʌɭgajɪd̪ed̪i	b(cid:106)(cid:124)(cid:43)(cid:52)i, b(cid:106)(cid:124)(cid:73)aj(cid:43)d(cid:196)ed(cid:196)i		response
158	158	191	it burns, it burned	Bhili-Kankaria	2	1	hɪlgiɾi, bʌɭigjo	h(cid:43)l(cid:73)i(cid:52)i, b(cid:106)(cid:124)i(cid:73)jo		response
158	158	191	it burns, it burned	Bhili-Athwaniya	2	1	hʌlgiɾi, bʌɭigjo	h(cid:106)l(cid:73)i(cid:52)i, b(cid:106)(cid:124)i(cid:73)jo		response
158	158	191	it burns, it burned	Nimadi-Jajumkhedi	2	1	bʌɭiɾʌjʌt̪, bʌɭijo	b(cid:106)(cid:124)i(cid:52)(cid:106)j(cid:106)t(cid:196), b(cid:106)(cid:124)ijo		response
158	158	191	it burns, it burned	Nimadi-Sonipura	2	1	bʌɭʌⁱɾo, bʌɭʌⁱgʌjo	b(cid:106)(cid:124)(cid:106)i(cid:52)o, b(cid:106)(cid:124)(cid:106)i(cid:73)(cid:106)jo		response
158	158	191	it burns, it burned	Bhopali-Rpura	1	1	dʒɑlgɑ	d(cid:60)(cid:35)l(cid:73)(cid:35)		response
158	158	191	it burns, it burned	Hindi-standard	1	1	dʒəl	d(cid:60)(cid:101)l		response
158	158	191	it burns, it burned	Gujarati-Standard	2	1	bəɭ	b(cid:101)(cid:124)		response
158	158	191	it burns, it burned	Marathi-Standard	1	1	dzʌɭ	dz(cid:106)(cid:124)		response
159	159	192	don't die!, he died	Ujjaini-Malvi-Harsodan	1	1	mʌt̪mʌɾo, mʌɾigɪjo	m(cid:106)t(cid:196)m(cid:106)(cid:52)o, m(cid:106)(cid:52)i(cid:73)(cid:43)jo		response
159	159	192	don't die!, he died	Ujjaini-Malvi-Chandukhedi	1	1	mʌt̪mʌɾo, mʌɾigɪjo	m(cid:106)t(cid:196)m(cid:106)(cid:52)o, m(cid:106)(cid:52)i(cid:73)(cid:43)jo		response
159	159	192	don't die!, he died	Ujjaini-Malvi-Nain	1	1	mʌɾemʌt̪, mʌɾigɪjo	m(cid:106)(cid:52)em(cid:106)t(cid:196), m(cid:106)(cid:52)i(cid:73)(cid:43)jo		response
159	159	192	don't die!, he died	Ujjaini-Malvi-Koyal	1	1	mʌt̪mʌɾo, mʌɾigɪjo	m(cid:106)t(cid:196)m(cid:106)(cid:52)o, m(cid:106)(cid:52)i(cid:73)(cid:43)jo		response
159	159	192	don't die!, he died	Ujjaini-Malvi-Rojdi	1	1	mʌt̪mʌɾe, mʌɾigɪjo	m(cid:106)t(cid:196)m(cid:106)(cid:52)e, m(cid:106)(cid:52)i(cid:73)(cid:43)jo		response
159	159	192	don't die!, he died	Ujjaini-Malvi-Thillorkhurd	1	1	mʌt̪mʌɾ, mʌɾigɪjo	m(cid:106)t(cid:196)m(cid:106)(cid:52), m(cid:106)(cid:52)i(cid:73)(cid:43)jo		response
159	159	192	don't die!, he died	Ujjaini-Malvi-Kumardi	1	1	mʌt̪imʌɾo, mʌɾigʌjo	m(cid:106)t(cid:196)im(cid:106)(cid:52)o, m(cid:106)(cid:52)i(cid:73)(cid:106)jo		response
159	159	192	don't die!, he died	Ujjaini-Malvi-Jokhar	1	1	mʌt̪mʌɾɛ, mʌɾgʌjo	m(cid:106)t(cid:196)m(cid:106)(cid:52)(cid:39), m(cid:106)(cid:52)(cid:73)(cid:106)jo		response
159	159	192	don't die!, he died	Ujjaini-Malvi-Bercha	1	1	mʌt̪imʌɾo, mʌɾigʌjo	m(cid:106)t(cid:196)im(cid:106)(cid:52)o, m(cid:106)(cid:52)i(cid:73)(cid:106)jo		response
159	159	192	don't die!, he died	Ujjaini-Malvi-Moondikhedi	1	1	mʌt̪mʌɾ, mʌɾgo	m(cid:106)t(cid:196)m(cid:106)(cid:52), m(cid:106)(cid:52)(cid:73)o		response
159	159	192	don't die!, he died	Rajwadi-Malvi-Lojithara	1	1	mʌt̪mʌɾo, mʌɾigɪjo	m(cid:106)t(cid:196)m(cid:106)(cid:52)o, m(cid:106)(cid:52)i(cid:73)(cid:43)jo		response
159	159	192	don't die!, he died	Rajwadi-Malvi-Bhimakhedi	1	1	mʌt̪mʌɾo, mʌɾigɪjo	m(cid:106)t(cid:196)m(cid:106)(cid:52)o, m(cid:106)(cid:52)i(cid:73)(cid:43)jo		response
159	159	192	don't die!, he died	Rajwadi-Malvi-Kishorpura	1	1	mʌt̪mʌɾ, mʌɾigɪjo	m(cid:106)t(cid:196)m(cid:106)(cid:52), m(cid:106)(cid:52)i(cid:73)(cid:43)jo		response
159	159	192	don't die!, he died	Rajwadi-Malvi-Bhunyakhedi	1	1	mʌt̪imʌɾo, mʌɾigʌjo	m(cid:106)t(cid:196)im(cid:106)(cid:52)o, m(cid:106)(cid:52)i(cid:73)(cid:106)jo		response
159	159	192	don't die!, he died	Rajwadi-Malvi-Jesingpura	1	1	mʌt̪imɑɾ, mʌɾigjo	m(cid:106)t(cid:196)im(cid:35)(cid:52), m(cid:106)(cid:52)i(cid:73)jo		response
159	159	192	don't die!, he died	Rajwadi-Malvi-Bhandia	1	1	mʌt̪imɑɾ, mʌɾigjo	m(cid:106)t(cid:196)im(cid:35)(cid:52), m(cid:106)(cid:52)i(cid:73)jo		response
159	159	192	don't die!, he died	Umadwadi-Malvi-Jhadmu	1	1	mʌt̪mʌɾ, mʌɾigɪjo	m(cid:106)t(cid:196)m(cid:106)(cid:52), m(cid:106)(cid:52)i(cid:73)(cid:43)jo		response
159	159	192	don't die!, he died	Umadwadi-Malvi-Semlikakad	1	1	mʌt̪mʌɾo, mʌɾgʌjo	m(cid:106)t(cid:196)m(cid:106)(cid:52)o, m(cid:106)(cid:52)(cid:73)(cid:106)jo		response
159	159	192	don't die!, he died	Umadwadi-Malvi-Sagpur	1	1	mʌt̪mʌɾ, mʌɾigɪjo	m(cid:106)t(cid:196)m(cid:106)(cid:52), m(cid:106)(cid:52)i(cid:73)(cid:43)jo		response
159	159	192	don't die!, he died	Umadwadi-Malvi-Sagpur	1	2	mʌt̪mʌɾɛ, mʌɾgʌjo	m(cid:106)t(cid:196)m(cid:106)(cid:52)(cid:39), m(cid:106)(cid:52)(cid:73)(cid:106)jo		response
159	159	192	don't die!, he died	Umadwadi-Malvi-Paldyabana	1	1	mʌt̪mʌɾo, mʌɾigɪjo	m(cid:106)t(cid:196)m(cid:106)(cid:52)o, m(cid:106)(cid:52)i(cid:73)(cid:43)jo		response
159	159	192	don't die!, he died	Umadwadi-Malvi-Mungavali	1	1	kʌmaɾɪjo, mʌɾgʌjo	k(cid:106)ma(cid:52)(cid:43)jo, m(cid:106)(cid:52)(cid:73)(cid:106)jo		response
159	159	192	don't die!, he died	Sondhwadi-Malvi-Harnauda	1	1	mʌt̪mʌɾ, mʌɾijo	m(cid:106)t(cid:196)m(cid:106)(cid:52), m(cid:106)(cid:52)ijo		response
159	159	192	don't die!, he died	Sondhwadi-Malvi-Narana	1	1	mʌt̪mʌɾ, mʌɾgɪjo	m(cid:106)t(cid:196)m(cid:106)(cid:52), m(cid:106)(cid:52)(cid:73)(cid:43)jo		response
159	159	192	don't die!, he died	Sondhwadi-Malvi-Adakhedi	1	1	mʌt̪mʌɾ, mʌɾigɪjo	m(cid:106)t(cid:196)m(cid:106)(cid:52), m(cid:106)(cid:52)i(cid:73)(cid:43)jo		response
159	159	192	don't die!, he died	Sondhwadi-Malvi-Era	1	1	mʌt̪mʌɾ, mʌɾigɪjo	m(cid:106)t(cid:196)m(cid:106)(cid:52), m(cid:106)(cid:52)i(cid:73)(cid:43)jo		response
159	159	192	don't die!, he died	Sondhwadi-Malvi-Deevdi	1	1	mʌt̪mʌɾ, mʌɾgɪjo	m(cid:106)t(cid:196)m(cid:106)(cid:52), m(cid:106)(cid:52)(cid:73)(cid:43)jo		response
159	159	192	don't die!, he died	Sondhwadi-Malvi-Jamli	1	1	mʌt̪imʌɾ, mʌɾigjo	m(cid:106)t(cid:196)im(cid:106)(cid:52), m(cid:106)(cid:52)i(cid:73)jo		response
159	159	192	don't die!, he died	Gond-Malvi-Kalwar	1	1	mʌt̪mʌɾ, mʌɾgʌjo	m(cid:106)t(cid:196)m(cid:106)(cid:52), m(cid:106)(cid:52)(cid:73)(cid:106)jo		response
159	159	192	don't die!, he died	Gond-Malvi-Samapura	1	1	mʌt̪mʌɾɛ, mʌɾgʌjo	m(cid:106)t(cid:196)m(cid:106)(cid:52)(cid:39), m(cid:106)(cid:52)(cid:73)(cid:106)jo		response
159	159	192	don't die!, he died	Bhil-Malvi-Bhandikhali	1	1	mʌt̪mʌɾ, mʌɾigɪjo	m(cid:106)t(cid:196)m(cid:106)(cid:52), m(cid:106)(cid:52)i(cid:73)(cid:43)jo		response
159	159	192	don't die!, he died	Bhili-Kankaria	1	1	mʌt̪mʌr, mʌɾigɛjo	m(cid:106)t(cid:196)m(cid:106)r, m(cid:106)(cid:52)i(cid:73)(cid:39)jo		response
159	159	192	don't die!, he died	Bhili-Athwaniya	1	1	mʌt̪imɑɾ, mʌɾigjo	m(cid:106)t(cid:196)im(cid:35)(cid:52), m(cid:106)(cid:52)i(cid:73)jo		response
159	159	192	don't die!, he died	Nimadi-Jajumkhedi	1	1	mʌt̪mʌɾo, mʌɾigʌjo	m(cid:106)t(cid:196)m(cid:106)(cid:52)o, m(cid:106)(cid:52)i(cid:73)(cid:106)jo		response
159	159	192	don't die!, he died	Nimadi-Sonipura	1	1	mʌɾʌmʌt̪, mʌɾigojo	m(cid:106)(cid:52)(cid:106)m(cid:106)t(cid:196), m(cid:106)(cid:52)i(cid:73)ojo		response
159	159	192	don't die!, he died	Bhopali-Rpura	1	1	mʌt̪maɾe, mʌɾgɑ	m(cid:106)t(cid:196)ma(cid:52)e, m(cid:106)(cid:52)(cid:73)(cid:35)		response
159	159	192	don't die!, he died	Hindi-standard	1	1	məɾ	m(cid:101)(cid:52)		response
159	159	192	don't die!, he died	Gujarati-Standard	1	1	məɾ	m(cid:101)(cid:52)		response
159	159	192	don't die!, he died	Marathi-Standard	1	1	mʌɾ	m(cid:106)(cid:52)		response
160	160	193	don't kill!, he killed	Ujjaini-Malvi-Harsodan	1	1	mʌt̪maɾ, maɾd̪i	m(cid:106)t(cid:196)ma(cid:52), ma(cid:52)d(cid:196)i		response
160	160	193	don't kill!, he killed	Ujjaini-Malvi-Chandukhedi	1	1	mʌt̪mɑɾ, mɑɾɪjo	m(cid:106)t(cid:196)m(cid:35)(cid:52), m(cid:35)(cid:52)(cid:43)jo		response
160	160	193	don't kill!, he killed	Ujjaini-Malvi-Nain	1	1	mʌt̪mɑɾ, mɑɾɪjo	m(cid:106)t(cid:196)m(cid:35)(cid:52), m(cid:35)(cid:52)(cid:43)jo		response
160	160	193	don't kill!, he killed	Ujjaini-Malvi-Koyal	1	1	mʌt̪imaɾo, mʌɾɪjo	m(cid:106)t(cid:196)ima(cid:52)o, m(cid:106)(cid:52)(cid:43)jo		response
160	160	193	don't kill!, he killed	Ujjaini-Malvi-Rojdi	1	1	mʌt̪imaɾ, maɾɪjo	m(cid:106)t(cid:196)ima(cid:52), ma(cid:52)(cid:43)jo		response
160	160	193	don't kill!, he killed	Ujjaini-Malvi-Thillorkhurd	1	1	mʌt̪mɑɾ, mɑɾɪjo	m(cid:106)t(cid:196)m(cid:35)(cid:52), m(cid:35)(cid:52)(cid:43)jo		response
160	160	193	don't kill!, he killed	Ujjaini-Malvi-Kumardi	1	1	mʌt̪imaɾo, mʌɾɪjo	m(cid:106)t(cid:196)ima(cid:52)o, m(cid:106)(cid:52)(cid:43)jo		response
160	160	193	don't kill!, he killed	Ujjaini-Malvi-Jokhar	1	1	mʌt̪mɑɾe, mʌɾilɑkjo	m(cid:106)t(cid:196)m(cid:35)(cid:52)e, m(cid:106)(cid:52)il(cid:35)kjo		response
160	160	193	don't kill!, he killed	Ujjaini-Malvi-Bercha	1	1	mʌt̪imaɾ, maɾɪjo	m(cid:106)t(cid:196)ima(cid:52), ma(cid:52)(cid:43)jo		response
160	160	193	don't kill!, he killed	Ujjaini-Malvi-Moondikhedi	1	1	mʌt̪mʌɾe, maɾɪjo	m(cid:106)t(cid:196)m(cid:106)(cid:52)e, ma(cid:52)(cid:43)jo		response
160	160	193	don't kill!, he killed	Rajwadi-Malvi-Lojithara	1	1	mʌt̪imaɾo, mʌɾɪjo	m(cid:106)t(cid:196)ima(cid:52)o, m(cid:106)(cid:52)(cid:43)jo		response
160	160	193	don't kill!, he killed	Rajwadi-Malvi-Bhimakhedi	1	1	mʌt̪imɑɾ, maɾigajo	m(cid:106)t(cid:196)im(cid:35)(cid:52), ma(cid:52)i(cid:73)ajo		response
160	160	193	don't kill!, he killed	Rajwadi-Malvi-Kishorpura	1	1	mʌd̪d̪o, mʌɾɪjo	m(cid:106)d(cid:196)d(cid:196)o, m(cid:106)(cid:52)(cid:43)jo		response
160	160	193	don't kill!, he killed	Rajwadi-Malvi-Bhunyakhedi	1	1	mʌt̪imaɾo, mʌɾɪjo	m(cid:106)t(cid:196)ima(cid:52)o, m(cid:106)(cid:52)(cid:43)jo		response
160	160	193	don't kill!, he killed	Rajwadi-Malvi-Jesingpura	1	1	mʌt̪imaɾ, maɾinakʰjo	m(cid:106)t(cid:196)ima(cid:52), ma(cid:52)inakhjo		response
160	160	193	don't kill!, he killed	Rajwadi-Malvi-Bhandia	1	1	mʌt̪imaɾ, maɾinakʰjo	m(cid:106)t(cid:196)ima(cid:52), ma(cid:52)inakhjo		response
160	160	193	don't kill!, he killed	Umadwadi-Malvi-Jhadmu	1	1	mʌt̪maɾ, maɾd̪ijo	m(cid:106)t(cid:196)ma(cid:52), ma(cid:52)d(cid:196)ijo		response
160	160	193	don't kill!, he killed	Umadwadi-Malvi-Semlikakad	1	1	mʌt̪mɑɾo, mɑɾɪjo	m(cid:106)t(cid:196)m(cid:35)(cid:52)o, m(cid:35)(cid:52)(cid:43)jo		response
160	160	193	don't kill!, he killed	Umadwadi-Malvi-Sagpur	1	1	mʌt̪mɑɾ, maɾigajo	m(cid:106)t(cid:196)m(cid:35)(cid:52), ma(cid:52)i(cid:73)ajo		response
160	160	193	don't kill!, he killed	Umadwadi-Malvi-Paldyabana	1	1	mʌt̪mɑɾo, mɑɾɪjo	m(cid:106)t(cid:196)m(cid:35)(cid:52)o, m(cid:35)(cid:52)(cid:43)jo		response
160	160	193	don't kill!, he killed	Umadwadi-Malvi-Mungavali	1	1	mʌt̪maɾɛ, maɾɪjo	m(cid:106)t(cid:196)ma(cid:52)(cid:39), ma(cid:52)(cid:43)jo		response
160	160	193	don't kill!, he killed	Sondhwadi-Malvi-Harnauda	1	1	mʌt̪mɑɾ, mɑɾɪjo	m(cid:106)t(cid:196)m(cid:35)(cid:52), m(cid:35)(cid:52)(cid:43)jo		response
160	160	193	don't kill!, he killed	Sondhwadi-Malvi-Narana	1	1	mʌt̪mɑɾo, mɑɾɪjo	m(cid:106)t(cid:196)m(cid:35)(cid:52)o, m(cid:35)(cid:52)(cid:43)jo		response
160	160	193	don't kill!, he killed	Sondhwadi-Malvi-Adakhedi	1	1	mɑt̪mar, mɑrdʒijo	m(cid:35)t(cid:196)mar, m(cid:35)rd(cid:60)ijo		response
160	160	193	don't kill!, he killed	Sondhwadi-Malvi-Era	1	1	mɑɾomɑt̪, mɑɾd̪ijɑ	m(cid:35)(cid:52)om(cid:35)t(cid:196), m(cid:35)(cid:52)d(cid:196)ij(cid:35)		response
160	160	193	don't kill!, he killed	Sondhwadi-Malvi-Deevdi	1	1	mʌt̪mɑɾo, mɑɾɪjo	m(cid:106)t(cid:196)m(cid:35)(cid:52)o, m(cid:35)(cid:52)(cid:43)jo		response
160	160	193	don't kill!, he killed	Sondhwadi-Malvi-Jamli	1	1	mʌt̪imaɾ, maɾʌ	m(cid:106)t(cid:196)ima(cid:52), ma(cid:52)(cid:106)		response
160	160	193	don't kill!, he killed	Gond-Malvi-Kalwar	1	1	mʌt̪maɾɛ, maɾd̪ɪjɑ	m(cid:106)t(cid:196)ma(cid:52)(cid:39), ma(cid:52)d(cid:196)(cid:43)j(cid:35)		response
160	160	193	don't kill!, he killed	Gond-Malvi-Samapura	1	1	mʌt̪maɾ, maɾd̪ijo	m(cid:106)t(cid:196)ma(cid:52), ma(cid:52)d(cid:196)ijo		response
160	160	193	don't kill!, he killed	Bhil-Malvi-Bhandikhali	1	1	mʌt̪maɾo, maɾɪd̪ɪd̪o	m(cid:106)t(cid:196)ma(cid:52)o, ma(cid:52)(cid:43)d(cid:196)(cid:43)d(cid:196)o		response
160	160	193	don't kill!, he killed	Bhili-Kankaria	1	1	mʌt̪mɑr, mɑɾjo	m(cid:106)t(cid:196)m(cid:35)r, m(cid:35)(cid:52)jo		response
160	160	193	don't kill!, he killed	Bhili-Athwaniya	1	1	mʌt̪imɑɾ, mɑɾigjo	m(cid:106)t(cid:196)im(cid:35)(cid:52), m(cid:35)(cid:52)i(cid:73)jo		response
