PDF_Page	Printed_Page	Concept	Gloss	Lect	Category	Response_Index	Form	Notes	Continuation	Raw_Fragments	Source_Status
142	135	167	where?	Rathawi-Mankodi	5	1	kʌjĩ		0	Rathawi-Mankodi 5 kʌjĩ	response
142	135	167	where?	Palya-Choutharya	4	1	kɑ̃		0	Palya-Choutharya 4 kɑ̃	response
142	135	167	where?	Palya-Natvada	4	1	kɑ̃		0	Palya-Natvada 4 kɑ̃	response
142	135	167	where?	Bareli Pauri-Shahana	4	1	kã		0	Bareli Pauri-Shahana 4 kã	response
142	135	167	where?	Bareli Pauri-Mandvi	4	1	kã		0	Bareli Pauri-Mandvi 4 kã	response
142	135	167	where?	Bareli Pauri-Khadki	6	1	kəhɑɾi		0	Bareli Pauri-Khadki 6 kəhɑɾi	response
142	135	167	where?	Nimadi-Khargone	4	1	kɑ̃		0	Nimadi-Khargone 4 kɑ̃	response
142	135	167	where?	Nimadi-Awlia	6	1	kʌhɑ̃		0	Nimadi-Awlia 6 kʌhɑ̃	response
142	135	167	where?	Nimadi-Ashapur	4	1	kɑ̃		0	Nimadi-Ashapur 4 kɑ̃	response
142	135	167	where?	Ahirani-Dhule	3	1	koʈe		0	Ahirani-Dhule 3 koʈe	response
142	135	167	where?	Hindi	6	1	kəhɑ̃		0	Hindi 6 kəhɑ̃	response
142	135	167	where?	Gujarati	4,5	1	kjɑ̃		0	Gujarati 4,5 kjɑ̃	response
142	135	167	where?	Marathi	3	1	koʈhe		0	Marathi 3 koʈhe	response
142	135	168	when?	Rathwi Pauri-Amalwadi	8	1	kotj̪ɑr		0	Rathwi Pauri-Amalwadi 8 kotj̪ɑr	response
142	135	168	when?	Rathwi Pauri-Segwi	8	1	kotj̪ɑr		0	Rathwi Pauri-Segwi 8 kotj̪ɑr	response
142	135	168	when?	Rathwi Bareli-Tharadpura	8	1	kɑtə̪jɑɾ		0	Rathwi Bareli-Tharadpura 8 kɑtə̪jɑɾ	response
142	135	168	when?	Rathwi Bareli-Udainagar	8	1	kɔtj̪ɑɾ		0	Rathwi Bareli-Udainagar 8 kɔtj̪ɑɾ	response
142	135	168	when?	Rathwi Bareli-Chiklia	8	1	kotə̪jɑɾ		0	Rathwi Bareli-Chiklia 8 kotə̪jɑɾ	response
142	135	168	when?	Rathwi-Chenpur	8	1	kɔtj̪ɑɾ		0	Rathwi-Chenpur 8 kɔtj̪ɑɾ	response
142	135	168	when?	Rathwi-Dongargaon	8	1	kotə̪jɑɾ		0	Rathwi-Dongargaon 8 kotə̪jɑɾ	response
142	135	168	when?	Bhilali-Bodugam	8	1	kɔtj̪ɑɾ		0	Bhilali-Bodugam 8 kɔtj̪ɑɾ	response
142	135	168	when?	Bhili-Punyawat	3	1	kĩ		0	Bhili-Punyawat 3 kĩ	response
142	135	168	when?	Bhili-Anjhera	3	1	kĩ		0	Bhili-Anjhera 3 kĩ	response
142	135	168	when?	Bhilali-Anjhera	3	1	kĩ		0	Bhilali-Anjhera 3 kĩ	response
142	135	168	when?	Bhilali-Mandwi	3	1	kẽ		0	Bhilali-Mandwi 3 kẽ	response
142	135	168	when?	Bhilali-Navalpura	8	1	kɔtʃjɑr		0	Bhilali-Navalpura 8 kɔtʃjɑr	response
142	135	168	when?	Bhilali-Agar	8	1	kɔtj̪ɑɾ		0	Bhilali-Agar 8 kɔtj̪ɑɾ	response
142	135	168	when?	Bhilali-Udaigadh	3	1	kihĩ		0	Bhilali-Udaigadh 3 kihĩ	response
142	135	168	when?	Bhilali-Kattivada	1	1	keɾ		0	Bhilali-Kattivada 1 keɾ	response
142	135	168	when?	Parya Bhilali-Bhorwada	3	1	kʌj̃ĩ		0	Parya Bhilali- Bhorwada 3 kʌj̃ĩ	response
142	135	168	when?	Bhili-Piplia	1	1	keɾe		0	Bhili-Piplia 1 keɾe	response
142	135	168	when?	Bhili-Kharod	1	1	kera		0	Bhili-Kharod 1 kera	response
142	135	168	when?	Bhilali-Aspai	1	1	kɑ̃ɾʊ		0	Bhilali-Aspai 1 kɑ̃ɾʊ	response
142	135	168	when?	Rathawi-Mankodi	1	1	keɾu		0	Rathawi-Mankodi 1 keɾu	response
142	135	168	when?	Palya-Choutharya	1	1	kɑɾu		0	Palya-Choutharya 1 kɑɾu	response
142	135	168	when?	Palya-Natvada	1	1	kɑɾu		0	Palya-Natvada 1 kɑɾu	response
142	135	168	when?	Bareli Pauri-Shahana	8	1	keta̪r		0	Bareli Pauri-Shahana 8 keta̪r	response
142	135	168	when?	Bareli Pauri-Mandvi	8	1	keti̪jur		0	Bareli Pauri-Mandvi 8 keti̪jur	response
142	135	168	when?	Bareli Pauri-Khadki	8	1	ketɑ̪ɾ		0	Bareli Pauri-Khadki 8 ketɑ̪ɾ	response
142	135	168	when?	Nimadi-Khargone	6	1	kəb		0	Nimadi-Khargone 6 kəb	response
142	135	168	when?	Nimadi-Awlia	6	1	kʌmə		0	Nimadi-Awlia 6 kʌmə	response
142	135	168	when?	Nimadi-Ashapur	6	1	kʌb		0	Nimadi-Ashapur 6 kʌb	response
142	135	168	when?	Ahirani-Dhule	9	1	kʌwʌje		0	Ahirani-Dhule 9 kʌwʌje	response
142	135	168	when?	Hindi	6	1	kəb		0	Hindi 6 kəb	response
142	135	168	when?	Gujarati	5	1	kjɑɾei		0	Gujarati 5 kjɑɾei	response
142	135	168	when?	Marathi	1	1	kʌd̪i		0	Marathi 1 kʌd̪i	response
142	135	168	when?	Marathi	9	2	kẽwhɑ̃		1	9 kẽwhɑ ̃	response
142	135	169	how many?	Rathwi Pauri-Amalwadi	1	1	kotʌ̪ɾa		0	Rathwi Pauri-Amalwadi 1 kotʌ̪ɾa	response
142	135	169	how many?	Rathwi Pauri-Segwi	1	1	kʌtʌɾa		0	Rathwi Pauri-Segwi 1 kʌtʌɾa	response
142	135	169	how many?	Rathwi Bareli-Tharadpura	1	1	kotə̪ɾɑ		0	Rathwi Bareli-Tharadpura 1 kotə̪ɾɑ	response
142	135	169	how many?	Rathwi Bareli-Udainagar	1	1	kɔtɾ̪ɑ		0	Rathwi Bareli-Udainagar 1 kɔtɾ̪ɑ	response
142	135	169	how many?	Rathwi Bareli-Chiklia	1	1	kotə̪ɾɑ		0	Rathwi Bareli-Chiklia 1 kotə̪ɾɑ	response
142	135	169	how many?	Rathwi-Chenpur	1	1	kɔtɾ̪ɑ		0	Rathwi-Chenpur 1 kɔtɾ̪ɑ	response
142	135	169	how many?	Rathwi-Dongargaon	1	1	kɔtɾ̪ɑ		0	Rathwi-Dongargaon 1 kɔtɾ̪ɑ	response
142	135	169	how many?	Bhilali-Bodugam	1	1	kɔtr̪ɑ		0	Bhilali-Bodugam 1 kɔtr̪ɑ	response
142	135	169	how many?	Bhili-Punyawat	1	1	kɔtɾ̪ɑ		0	Bhili-Punyawat 1 kɔtɾ̪ɑ	response
142	135	169	how many?	Bhili-Anjhera	1	1	kʌtə̪ɾɑ		0	Bhili-Anjhera 1 kʌtə̪ɾɑ	response
142	135	169	how many?	Bhilali-Anjhera	1	1	kʌtr̪ɑ		0	Bhilali-Anjhera 1 kʌtr̪ɑ	response
142	135	169	how many?	Bhilali-Mandwi	1	1	kɔtə̪rɑ		0	Bhilali-Mandwi 1 kɔtə̪rɑ	response
142	135	169	how many?	Bhilali-Navalpura	1	1	kɔtɾ̪ɑ		0	Bhilali-Navalpura 1 kɔtɾ̪ɑ	response
142	135	169	how many?	Bhilali-Agar	1	1	kʌtɾ̪a		0	Bhilali-Agar 1 kʌtɾ̪a	response
142	135	169	how many?	Bhilali-Udaigadh	1	1	kɔtə̪ɾɔ		0	Bhilali-Udaigadh 1 kɔtə̪ɾɔ	response
142	135	169	how many?	Bhilali-Kattivada	1	1	ketɾ̪ɑ		0	Bhilali-Kattivada 1 ketɾ̪ɑ	response
142	135	169	how many?	Parya Bhilali-Bhorwada	1	1	kʌtɾ̪a		0	Parya Bhilali- Bhorwada 1 kʌtɾ̪a	response
142	135	169	how many?	Bhili-Piplia	1	1	kɛtɾ̪u		0	Bhili-Piplia 1 kɛtɾ̪u	response
142	135	169	how many?	Bhili-Kharod	1	1	ketr̪a		0	Bhili-Kharod 1 ketr̪a	response
142	135	169	how many?	Bhilali-Aspai	2	1	keʈhlɑkh		0	Bhilali-Aspai 2 keʈhlɑkh	response
142	135	169	how many?	Rathawi-Mankodi	1	1	kɛtɾ̪u		0	Rathawi-Mankodi 1 kɛtɾ̪u	response
142	135	169	how many?	Palya-Choutharya	1	1	ketɾ̪ɑ		0	Palya-Choutharya 1 ketɾ̪ɑ	response
142	135	169	how many?	Palya-Natvada	1	1	kɛtɾ̪ɑ		0	Palya-Natvada 1 kɛtɾ̪ɑ	response
142	135	169	how many?	Bareli Pauri-Shahana	1	1	kotʌ̪ɾa		0	Bareli Pauri-Shahana 1 kotʌ̪ɾa	response
142	135	169	how many?	Bareli Pauri-Mandvi	1	1	kotʌ̪ɾa		0	Bareli Pauri-Mandvi 1 kotʌ̪ɾa	response
142	135	169	how many?	Bareli Pauri-Khadki	1	1	kɔtɾ̪ɑ		0	Bareli Pauri-Khadki 1 kɔtɾ̪ɑ	response
142	135	169	how many?	Nimadi-Khargone	1	1	ketɾ̪ɑ		0	Nimadi-Khargone 1 ketɾ̪ɑ	response
142	135	169	how many?	Nimadi-Awlia	1	1	ketɾ̪ɑ		0	Nimadi-Awlia 1 ketɾ̪ɑ	response
142	135	169	how many?	Nimadi-Ashapur	4	1	kett̪ɑ̪		0	Nimadi-Ashapur 4 kett̪ɑ̪	response
142	135	169	how many?	Ahirani-Dhule	1,2	1	kitʌ̪la		0	Ahirani-Dhule 1,2 kitʌ̪la	response
142	135	169	how many?	Hindi	3	1	kɪtə̪ne		0	Hindi 3 kɪtə̪ne	response
142	135	169	how many?	Gujarati	1,2	1	keitl̪ɑ		0	Gujarati 1,2 keitl̪ɑ	response
142	135	169	how many?	Marathi	4	1	kiti̪		0	Marathi 4 kiti̪	response
143	136	170	what kind?	Rathwi Pauri-Amalwadi	15	1	kanla-bati̪n		0	Rathwi Pauri-Amalwadi 15 kanla-bati̪n	response
143	136	170	what kind?	Rathwi Pauri-Segwi	15	1	kahale-bati̪n̪		0	Rathwi Pauri-Segwi 15 kahale-bati̪n̪	response
143	136	170	what kind?	Rathwi Bareli-Tharadpura	15	1	kɑhəne bɑtɪ̪n		0	Rathwi Bareli-Tharadpura 15 kɑhəne bɑtɪ̪n	response
143	136	170	what kind?	Rathwi Bareli-Udainagar	22	1	kɑi bɦɑti̪n		0	Rathwi Bareli-Udainagar 22 kɑi bɦɑti̪n	response
143	136	170	what kind?	Rathwi Bareli-Chiklia	15	1	kɑhəne bɦɑtɪ̪n		0	Rathwi Bareli-Chiklia 15 kɑhəne bɦɑtɪ̪n	response
143	136	170	what kind?	Rathwi-Chenpur	20	1	kɔslɑ		0	Rathwi-Chenpur 20 kɔslɑ	response
143	136	170	what kind?	Rathwi-Dongargaon	10	1	kɔsɔ		0	Rathwi-Dongargaon 10 kɔsɔ	response
143	136	170	what kind?	Bhilali-Bodugam	20	1	kɔsʌlo		0	Bhilali-Bodugam 20 kɔsʌlo	response
143	136	170	what kind?	Bhili-Punyawat	15	1	kɔhəlɔ		0	Bhili-Punyawat 15 kɔhəlɔ	response
143	136	170	what kind?	Bhili-Anjhera	20	1	koslɑ		0	Bhili-Anjhera 20 koslɑ	response
143	136	170	what kind?	Bhilali-Anjhera	20	1	kʌslõ		0	Bhilali-Anjhera 20 kʌslõ	response
143	136	170	what kind?	Bhilali-Mandwi	20	1	kɔslo		0	Bhilali-Mandwi 20 kɔslo	response
143	136	170	what kind?	Bhilali-Navalpura	20	1	kɔslo		0	Bhilali-Navalpura 20 kɔslo	response
143	136	170	what kind?	Bhilali-Agar	20	1	kɔsʌlo		0	Bhilali-Agar 20 kɔsʌlo	response
143	136	170	what kind?	Bhilali-Udaigadh	10	1	kɑsɔ		0	Bhilali-Udaigadh 10 kɑsɔ	response
143	136	170	what kind?	Bhilali-Kattivada	15	1	kehlu		0	Bhilali-Kattivada 15 kehlu	response
143	136	170	what kind?	Parya Bhilali-Bhorwada	10	1	kɛso		0	Parya Bhilali- Bhorwada 10 kɛso	response
143	136	170	what kind?	Parya Bhilali-Bhorwada	19	2	kɑ̃jko		1	19 kɑ̃jko	response
143	136	170	what kind?	Bhili-Piplia	17	1	ketɾ̪ɑ tʌ̪ɾe		0	Bhili-Piplia 17 ketɾ̪ɑ tʌ̪ɾe	response
143	136	170	what kind?	Bhili-Kharod	1	1	kevi dʒɑt̪		0	Bhili-Kharod 1 kevi dʒɑt ̪	response
143	136	170	what kind?	Bhilali-Aspai	2,5	1	kɑnopɾekɑs		0	Bhilali-Aspai 2,5 kɑnopɾekɑs	response
143	136	170	what kind?	Rathawi-Mankodi	9	1	kevi dʒʌtʌ̪nu		0	Rathawi-Mankodi 9 kevi dʒʌtʌ̪nu	response
143	136	170	what kind?	Palya-Choutharya	4	1	kevo		0	Palya-Choutharya 4 kevo	response
143	136	170	what kind?	Palya-Natvada	23	1	hʌnʊ		0	Palya-Natvada 23 hʌnʊ	response
143	136	170	what kind?	Bareli Pauri-Shahana	9	1	kali dzati̪n		0	Bareli Pauri-Shahana 9 kali dzati̪n	response
143	136	170	what kind?	Bareli Pauri-Mandvi	14	1	kʌjni		0	Bareli Pauri-Mandvi 14 kʌjni	response
143	136	170	what kind?	Bareli Pauri-Khadki	21	1	kẽhek		0	Bareli Pauri-Khadki 21 kẽhek	response
143	136	170	what kind?	Nimadi-Khargone	10	1	kɑsɔ		0	Nimadi-Khargone 10 kɑsɔ	response
143	136	170	what kind?	Nimadi-Awlia	10	1	kɑsɔ		0	Nimadi-Awlia 10 kɑsɔ	response
143	136	170	what kind?	Nimadi-Ashapur	2,5	1	kinɑpɾʌkɑɾ		0	Nimadi-Ashapur 2,5 kinɑpɾʌkɑɾ	response
143	136	170	what kind?	Ahirani-Dhule	0	1	NO ENTRY		0	Ahirani-Dhule 0 NO ENTRY	response
143	136	170	what kind?	Hindi	2,6	1	kɪs pɾʌkɑɾ		0	Hindi 2,6 kɪs pɾʌkɑɾ	response
143	136	170	what kind?	Hindi	3	2	kis tʌ̪ɾʌh		1	3 kis tʌ̪ɾʌh	response
143	136	170	what kind?	Hindi	8	3	kəisɑ		1	8 kəisɑ	response
143	136	170	what kind?	Gujarati	1,4	1	kevi dʒɑt̪		0	Gujarati 1,4 kevi dʒɑt ̪	response
143	136	170	what kind?	Gujarati	2,4	2	kevi pɾʌkɑɾ		1	2,4 kevi pɾʌkɑɾ	response
143	136	170	what kind?	Marathi	2,5	1	koɳti̪d̪pɾʌkʌɾtse		0	Marathi 2,5 koɳti̪d ̪pɾʌkʌɾtse	response
143	136	171	this	Rathwi Pauri-Amalwadi	1	1	dʒu		0	Rathwi Pauri-Amalwadi 1 dʒu	response
143	136	171	this	Rathwi Pauri-Segwi	3	1	jo		0	Rathwi Pauri-Segwi 3 jo	response
143	136	171	this	Rathwi Bareli-Tharadpura	3	1	jɔ		0	Rathwi Bareli-Tharadpura 3 jɔ	response
143	136	171	this	Rathwi Bareli-Udainagar	3	1	jɔ		0	Rathwi Bareli-Udainagar 3 jɔ	response
143	136	171	this	Rathwi Bareli-Chiklia	3	1	ji		0	Rathwi Bareli-Chiklia 3 ji	response
143	136	171	this	Rathwi-Chenpur	3	1	je		0	Rathwi-Chenpur 3 je	response
143	136	171	this	Rathwi-Dongargaon	1	1	dʒjo		0	Rathwi-Dongargaon 1 dʒjo	response
143	136	171	this	Bhilali-Bodugam	3	1	jo		0	Bhilali-Bodugam 3 jo	response
143	136	171	this	Bhili-Punyawat	3	1	jũ		0	Bhili-Punyawat 3 jũ	response
143	136	171	this	Bhili-Anjhera	3	1	jɑ		0	Bhili-Anjhera 3 jɑ	response
143	136	171	this	Bhilali-Anjhera	3	1	jɑ		0	Bhilali-Anjhera 3 jɑ	response
143	136	171	this	Bhilali-Mandwi	1	1	dʒjo		0	Bhilali-Mandwi 1 dʒjo	response
143	136	171	this	Bhilali-Navalpura	1	1	dʒo hʌjo		0	Bhilali-Navalpura 1 dʒo hʌjo	response
143	136	171	this	Bhilali-Agar	1	1	dʒi		0	Bhilali-Agar 1 dʒi	response
143	136	171	this	Bhilali-Udaigadh	3	1	jʌ		0	Bhilali-Udaigadh 3 jʌ	response
143	136	171	this	Bhilali-Kattivada	3	1	je		0	Bhilali-Kattivada 3 je	response
143	136	171	this	Parya Bhilali-Bhorwada	3	1	je		0	Parya Bhilali- Bhorwada 3 je	response
143	136	171	this	Bhili-Piplia	3	1	jo		0	Bhili-Piplia 3 jo	response
143	136	171	this	Bhili-Kharod	2	1	a		0	Bhili-Kharod 2 a	response
143	136	171	this	Bhilali-Aspai	2	1	ɑ		0	Bhilali-Aspai 2 ɑ	response
143	136	171	this	Rathawi-Mankodi	2	1	ɑ̃		0	Rathawi-Mankodi 2 ɑ̃	response
143	136	171	this	Palya-Choutharya	7	1	ɑhju		0	Palya-Choutharya 7 ɑhju	response
143	136	171	this	Palya-Natvada	7	1	ahjo		0	Palya-Natvada 7 ahjo	response
143	136	171	this	Palya-Natvada	7	2	ãjo		1	7 ãjo	response
143	136	171	this	Bareli Pauri-Shahana	3	1	ju		0	Bareli Pauri-Shahana 3 ju	response
143	136	171	this	Bareli Pauri-Mandvi	3	1	jo		0	Bareli Pauri-Mandvi 3 jo	response
143	136	171	this	Bareli Pauri-Khadki	3	1	jɔ		0	Bareli Pauri-Khadki 3 jɔ	response
143	136	171	this	Nimadi-Khargone	3	1	jɔ		0	Nimadi-Khargone 3 jɔ	response
143	136	171	this	Nimadi-Awlia	2	1	iː		0	Nimadi-Awlia 2 iː	response
143	136	171	this	Nimadi-Ashapur	3	1	jɔ		0	Nimadi-Ashapur 3 jɔ	response
143	136	171	this	Ahirani-Dhule	6	1	hau		0	Ahirani-Dhule 6 hau	response
143	136	171	this	Hindi	3	1	jɛ		0	Hindi 3 jɛ	response
143	136	171	this	Hindi	3	2	jəh		1	3 jəh	response
143	136	171	this	Hindi	3	3	jɪh		1	3 jɪh	response
143	136	171	this	Gujarati	2	1	ɑ		0	Gujarati 2 ɑ	response
143	136	171	this	Marathi	6	1	hɑ		0	Marathi 6 hɑ	response
143	136	172	that	Rathwi Pauri-Amalwadi	6	1	tʃo		0	Rathwi Pauri-Amalwadi 6 tʃo	response
143	136	172	that	Rathwi Pauri-Segwi	4	1	polo		0	Rathwi Pauri-Segwi 4 polo	response
143	136	172	that	Rathwi Bareli-Tharadpura	3	1	voh		0	Rathwi Bareli-Tharadpura 3 voh	response
143	136	172	that	Rathwi Bareli-Udainagar	3	1	vɔ		0	Rathwi Bareli-Udainagar 3 vɔ	response
143	136	172	that	Rathwi Bareli-Chiklia	4	1	polo		0	Rathwi Bareli-Chiklia 4 polo	response
143	136	172	that	Rathwi-Chenpur	2	1	jɔ		0	Rathwi-Chenpur 2 jɔ	response
143	136	172	that	Rathwi-Dongargaon	4	1	polo		0	Rathwi-Dongargaon 4 polo	response
143	136	172	that	Bhilali-Bodugam	4	1	polo		0	Bhilali-Bodugam 4 polo	response
143	136	172	that	Bhili-Punyawat	4	1	pɔlũ		0	Bhili-Punyawat 4 pɔlũ	response
143	136	172	that	Bhili-Anjhera	3	1	vɑ		0	Bhili-Anjhera 3 vɑ	response
143	136	172	that	Bhilali-Anjhera	4	1	polo		0	Bhilali-Anjhera 4 polo	response
143	136	172	that	Bhilali-Mandwi	4	1	polo		0	Bhilali-Mandwi 4 polo	response
143	136	172	that	Bhilali-Navalpura	4	1	polo hʌjo		0	Bhilali-Navalpura 4 polo hʌjo	response
143	136	172	that	Bhilali-Agar	6	1	dʒi		0	Bhilali-Agar 6 dʒi	response
143	136	172	that	Bhilali-Udaigadh	4	1	poli		0	Bhilali-Udaigadh 4 poli	response
143	136	172	that	Bhilali-Kattivada	4	1	helɔ		0	Bhilali-Kattivada 4 helɔ	response
143	136	172	that	Parya Bhilali-Bhorwada	3	1	vu		0	Parya Bhilali- Bhorwada 3 vu	response
143	136	172	that	Bhili-Piplia	4	1	pelo		0	Bhili-Piplia 4 pelo	response
143	136	172	that	Bhili-Kharod	4	1	pelo		0	Bhili-Kharod 4 pelo	response
143	136	172	that	Bhilali-Aspai	4	1	helɪ		0	Bhilali-Aspai 4 helɪ	response
143	136	172	that	Rathawi-Mankodi	4	1	pɛlli		0	Rathawi-Mankodi 4 pɛlli	response
143	136	172	that	Palya-Choutharya	4	1	hellu		0	Palya-Choutharya 4 hellu	response
143	136	172	that	Palya-Natvada	4	1	helo		0	Palya-Natvada 4 helo	response
143	136	172	that	Bareli Pauri-Shahana	6	1	tʃu		0	Bareli Pauri-Shahana 6 tʃu	response
143	136	172	that	Bareli Pauri-Mandvi	6	1	tʃo		0	Bareli Pauri-Mandvi 6 tʃo	response
143	136	172	that	Bareli Pauri-Khadki	7	1	hɔjo		0	Bareli Pauri-Khadki 7 hɔjo	response
143	136	172	that	Nimadi-Khargone	3	1	vɔ		0	Nimadi-Khargone 3 vɔ	response
143	136	172	that	Nimadi-Awlia	1	1	uː		0	Nimadi-Awlia 1 uː	response
143	136	172	that	Nimadi-Ashapur	3	1	vɔ		0	Nimadi-Ashapur 3 vɔ	response
143	136	172	that	Ahirani-Dhule	5	1	to̪		0	Ahirani-Dhule 5 to̪	response
143	136	172	that	Hindi	3	1	wəh		0	Hindi 3 wəh	response
143	136	172	that	Hindi	3	2	wo		1	3 wo	response
143	136	172	that	Gujarati	4	1	pelũ		0	Gujarati 4 pelũ	response
143	136	172	that	Marathi	5	1	to̪		0	Marathi 5 to̪	response
144	137	173	these	Rathwi Pauri-Amalwadi	8,5	1	dʒe		0	Rathwi Pauri-Amalwadi 8,5 dʒe	response
144	137	173	these	Rathwi Pauri-Segwi	5	1	je		0	Rathwi Pauri-Segwi 5 je	response
144	137	173	these	Rathwi Bareli-Tharadpura	5	1	je		0	Rathwi Bareli-Tharadpura 5 je	response
144	137	173	these	Rathwi Bareli-Udainagar	5	1	jɔ		0	Rathwi Bareli-Udainagar 5 jɔ	response
144	137	173	these	Rathwi Bareli-Chiklia	5	1	je		0	Rathwi Bareli-Chiklia 5 je	response
144	137	173	these	Rathwi-Chenpur	5	1	jɔ		0	Rathwi-Chenpur 5 jɔ	response
144	137	173	these	Rathwi-Dongargaon	8	1	dʒjɑ		0	Rathwi-Dongargaon 8 dʒjɑ	response
144	137	173	these	Bhilali-Bodugam	5	1	je		0	Bhilali-Bodugam 5 je	response
144	137	173	these	Bhili-Punyawat	5	1	jɑ̃		0	Bhili-Punyawat 5 jɑ̃	response
144	137	173	these	Bhili-Anjhera	5	1	je		0	Bhili-Anjhera 5 je	response
144	137	173	these	Bhilali-Anjhera	3	1	vo		0	Bhilali-Anjhera 3 vo	response
144	137	173	these	Bhilali-Mandwi	5	1	ji		0	Bhilali-Mandwi 5 ji	response
144	137	173	these	Bhilali-Navalpura	8	1	dʒo hʌja		0	Bhilali-Navalpura 8 dʒo hʌja	response
144	137	173	these	Bhilali-Agar	4	1	pɔlo		0	Bhilali-Agar 4 pɔlo	response
144	137	173	these	Bhilali-Udaigadh	5	1	je		0	Bhilali-Udaigadh 5 je	response
144	137	173	these	Bhilali-Kattivada	5	1	jɔ		0	Bhilali-Kattivada 5 jɔ	response
144	137	173	these	Parya Bhilali-Bhorwada	5	1	je		0	Parya Bhilali- Bhorwada 5 je	response
144	137	173	these	Bhili-Piplia	5	1	ji		0	Bhili-Piplia 5 ji	response
144	137	173	these	Bhili-Kharod	0	1	NO ENTRY		0	Bhili-Kharod 0 NO ENTRY	response
144	137	173	these	Bhilali-Aspai	10	1	ɑbəd̪ɑ		0	Bhilali-Aspai 10 ɑbəd̪ɑ	response
144	137	173	these	Rathawi-Mankodi	2	1	ɑ		0	Rathawi-Mankodi 2 ɑ	response
144	137	173	these	Palya-Choutharya	1	1	ɑhjɑ		0	Palya-Choutharya 1 ɑhjɑ	response
144	137	173	these	Palya-Natvada	1	1	aja		0	Palya-Natvada 1 aja	response
144	137	173	these	Palya-Natvada	1	2	ɑhjɑ		1	1 ɑhjɑ	response
144	137	173	these	Bareli Pauri-Shahana	5	1	ja		0	Bareli Pauri-Shahana 5 ja	response
144	137	173	these	Bareli Pauri-Mandvi	5	1	ja		0	Bareli Pauri-Mandvi 5 ja	response
144	137	173	these	Bareli Pauri-Khadki	5	1	ju		0	Bareli Pauri-Khadki 5 ju	response
144	137	173	these	Nimadi-Khargone	5	1	je		0	Nimadi-Khargone 5 je	response
144	137	173	these	Nimadi-Awlia	7	1	inɑ		0	Nimadi-Awlia 7 inɑ	response
144	137	173	these	Nimadi-Ashapur	5	1	ji		0	Nimadi-Ashapur 5 ji	response
144	137	173	these	Ahirani-Dhule	6	1	hai		0	Ahirani-Dhule 6 hai	response
144	137	173	these	Hindi	5	1	je		0	Hindi 5 je	response
144	137	173	these	Gujarati	2	1	ɑ		0	Gujarati 2 ɑ	response
144	137	173	these	Marathi	6	1	he		0	Marathi 6 he	response
144	137	174	those	Rathwi Pauri-Amalwadi	5	1	peɭu		0	Rathwi Pauri-Amalwadi 5 peɭu	response
144	137	174	those	Rathwi Pauri-Segwi	5	1	peɭu		0	Rathwi Pauri-Segwi 5 peɭu	response
144	137	174	those	Rathwi Bareli-Tharadpura	5	1	polɑ		0	Rathwi Bareli-Tharadpura 5 polɑ	response
144	137	174	those	Rathwi Bareli-Udainagar	5	1	pɔlɔ		0	Rathwi Bareli-Udainagar 5 pɔlɔ	response
144	137	174	those	Rathwi Bareli-Chiklia	5	1	polɑ		0	Rathwi Bareli-Chiklia 5 polɑ	response
144	137	174	those	Rathwi-Chenpur	5	1	polɑ		0	Rathwi-Chenpur 5 polɑ	response
144	137	174	those	Rathwi-Dongargaon	5	1	polɑ		0	Rathwi-Dongargaon 5 polɑ	response
144	137	174	those	Bhilali-Bodugam	3	1	vo		0	Bhilali-Bodugam 3 vo	response
144	137	174	those	Bhili-Punyawat	5	1	polɑ		0	Bhili-Punyawat 5 polɑ	response
144	137	174	those	Bhili-Anjhera	3	1	vɔ		0	Bhili-Anjhera 3 vɔ	response
144	137	174	those	Bhilali-Anjhera	5	1	polɑ		0	Bhilali-Anjhera 5 polɑ	response
144	137	174	those	Bhilali-Mandwi	5	1	polɑ		0	Bhilali-Mandwi 5 polɑ	response
144	137	174	those	Bhilali-Navalpura	5	1	pola hʌjɑ		0	Bhilali-Navalpura 5 pola hʌjɑ	response
144	137	174	those	Bhilali-Agar	5	1	polɑ		0	Bhilali-Agar 5 polɑ	response
144	137	174	those	Bhilali-Udaigadh	5	1	polɑ		0	Bhilali-Udaigadh 5 polɑ	response
144	137	174	those	Bhilali-Kattivada	5	1	helɑ		0	Bhilali-Kattivada 5 helɑ	response
144	137	174	those	Parya Bhilali-Bhorwada	3	1	vu		0	Parya Bhilali- Bhorwada 3 vu	response
144	137	174	those	Bhili-Piplia	5	1	pelɑ		0	Bhili-Piplia 5 pelɑ	response
144	137	174	those	Bhili-Kharod	0	1	NO ENTRY		0	Bhili-Kharod 0 NO ENTRY	response
144	137	174	those	Bhilali-Aspai	5	1	helɑ		0	Bhilali-Aspai 5 helɑ	response
144	137	174	those	Rathawi-Mankodi	0	1	NO ENTRY		0	Rathawi-Mankodi 0 NO ENTRY	response
144	137	174	those	Palya-Choutharya	5	1	hellɑ		0	Palya-Choutharya 5 hellɑ	response
144	137	174	those	Palya-Natvada	5	1	hela		0	Palya-Natvada 5 hela	response
144	137	174	those	Bareli Pauri-Shahana	8	1	tʃjɑ		0	Bareli Pauri-Shahana 8 tʃjɑ	response
144	137	174	those	Bareli Pauri-Mandvi	8	1	tʃjɑ		0	Bareli Pauri-Mandvi 8 tʃjɑ	response
