Item	Gloss	Site_Code	Language_Label	Site_Name	Target	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration	Scope	Dialect_ID	Stable_Cell_ID	Disposition
168	when?	MJH	Mundari	Jharmunda	no	67	62	left	tʃimtɑn	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental marks, vowel quality, nasals, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
168	when?	HDI	Ho	Dillisore	no	67	62	left	tʃuile	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental marks, vowel quality, nasals, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
168	when?	SDI	Santali	Dictionary	no	67	62	left	tisɾe | khɑn	3 | 4	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental marks, vowel quality, nasals, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
168	when?	SNA	Santali	Nayarangamotia	no	67	62	left	t̪iso	3	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental marks, vowel quality, nasals, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
168	when?	ORI	Oriya	Cuttack	no	67	62	left	kebe	5	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental marks, vowel quality, nasals, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
169	how many?	BAI	Bhumij	Baigodia	yes	67	62	right	tʃinɑŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental marks, vowel quality, nasals, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-baigodia	bhumij1989-baigodia-i169	target-staged
169	how many?	CHA	Bhumij	Champi	yes	67	62	right	tʃimɑʔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental marks, vowel quality, nasals, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-champi	bhumij1989-champi-i169	target-staged
169	how many?	DIG	Bhumij	Dighinuasahi	yes	67	62	right	tʃiminɑŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental marks, vowel quality, nasals, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1996-dighinuasahi	bhumij1996-dighinuasahi-i169	target-staged
169	how many?	DUM	Bhumij	Dumadie	yes	67	62	right	tʃimɑʔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental marks, vowel quality, nasals, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-dumadie	bhumij1989-dumadie-i169	target-staged
169	how many?	LAD	Bhumij	Ladhiramsai	yes	67	62	right	tʃiminʌŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental marks, vowel quality, nasals, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-ladhiramsai	bhumij1989-ladhiramsai-i169	target-staged
169	how many?	MAD	Bhumij	Madhupur	yes	67	62	right	tʃimu	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental marks, vowel quality, nasals, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-madhupur	bhumij1989-madhupur-i169	target-staged
169	how many?	MOH	Bhumij	Mohuldiha	yes	67	62	right	tʃimu	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental marks, vowel quality, nasals, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1996-mohuldiha	bhumij1996-mohuldiha-i169	target-staged
169	how many?	MUN	Bhumij	Munduy	yes	67	62	right	tʃimu	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental marks, vowel quality, nasals, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1996-munduy	bhumij1996-munduy-i169	target-staged
169	how many?	POD	Bhumij	Podadiha	yes	67	62	right	tʃimin	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental marks, vowel quality, nasals, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-podadiha	bhumij1989-podadiha-i169	target-staged
169	how many?	UDA	Bhumij/Mundari	Udala	yes	67	62	right	tʃimnɑŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental marks, vowel quality, nasals, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij-mundari1989-udala	bhumij-mundari1989-udala-i169	target-staged
169	how many?	MCH	Mundari	Chalagi	no	67	62	right	tʃiminɑŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental marks, vowel quality, nasals, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
169	how many?	MDI	Mundari	Dictionary	no	67	62	right	tʃimin	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental marks, vowel quality, nasals, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
169	how many?	MDH	Mundari	Dhungarisai	no	67	62	right	tʃimnɑŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental marks, vowel quality, nasals, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
169	how many?	MJH	Mundari	Jharmunda	no	67	62	right	tʃiminɑŋgi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental marks, vowel quality, nasals, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
169	how many?	HDI	Ho	Dillisore	no	67	62	right	tʃiminɑŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental marks, vowel quality, nasals, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
169	how many?	SDI	Santali	Dictionary	no	67	62	right	tinɑk	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental marks, vowel quality, nasals, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
169	how many?	SNA	Santali	Nayarangamotia	no	67	62	right	t̪inɛŋ	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental marks, vowel quality, nasals, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
169	how many?	ORI	Oriya	Cuttack	no	67	62	right	ket̪e	3	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental marks, vowel quality, nasals, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
170	what kind?	BAI	Bhumij	Baigodia	yes	67	62	right			source_blank	high	source explicitly prints '0 no entry'	manual visual inspection of 400-dpi rendered PDF pages with continuations, dental marks, vowel quality, nasalization, and page split rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-baigodia	bhumij1989-baigodia-i170	target-source-blank-excluded
170	what kind?	CHA	Bhumij	Champi	yes	67	62	right	tʃilikɑnɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with continuations, dental marks, vowel quality, nasalization, and page split rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-champi	bhumij1989-champi-i170	target-staged
170	what kind?	DIG	Bhumij	Dighinuasahi	yes	67	62	right	tʃilkɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with continuations, dental marks, vowel quality, nasalization, and page split rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1996-dighinuasahi	bhumij1996-dighinuasahi-i170	target-staged
170	what kind?	DUM	Bhumij	Dumadie	yes	67	62	right	tʃilekʌn	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with continuations, dental marks, vowel quality, nasalization, and page split rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-dumadie	bhumij1989-dumadie-i170	target-staged
170	what kind?	LAD	Bhumij	Ladhiramsai	yes	67	62	right	tʃilkɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with continuations, dental marks, vowel quality, nasalization, and page split rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-ladhiramsai	bhumij1989-ladhiramsai-i170	target-staged
170	what kind?	MAD	Bhumij	Madhupur	yes	67	62	right	tʃimin prɑkɑɾ	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with continuations, dental marks, vowel quality, nasalization, and page split rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-madhupur	bhumij1989-madhupur-i170	target-staged
170	what kind?	MOH	Bhumij	Mohuldiha	yes	67	62	right	tʃiləkɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with continuations, dental marks, vowel quality, nasalization, and page split rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1996-mohuldiha	bhumij1996-mohuldiha-i170	target-staged
170	what kind?	MUN	Bhumij	Munduy	yes	67	62	right	tʃilkɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with continuations, dental marks, vowel quality, nasalization, and page split rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1996-munduy	bhumij1996-munduy-i170	target-staged
170	what kind?	POD	Bhumij	Podadiha	yes	67	62	right	tʃilikɑnɑ | tʃiminprɑkɑɾ	1 | 2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with continuations, dental marks, vowel quality, nasalization, and page split rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-podadiha	bhumij1989-podadiha-i170	target-staged
170	what kind?	UDA	Bhumij/Mundari	Udala	yes	67	62	right	kɑnɑlekɑnɑ	3	attested	high		manual visual inspection of 400-dpi rendered PDF pages with continuations, dental marks, vowel quality, nasalization, and page split rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij-mundari1989-udala	bhumij-mundari1989-udala-i170	target-staged
170	what kind?	MCH	Mundari	Chalagi	no	67	62	right	tʃilkɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with continuations, dental marks, vowel quality, nasalization, and page split rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
170	what kind?	MDI	Mundari	Dictionary	no	67	62	right			source_blank	high	source explicitly prints '0 no entry'	manual visual inspection of 400-dpi rendered PDF pages with continuations, dental marks, vowel quality, nasalization, and page split rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-blank-excluded
170	what kind?	MDH	Mundari	Dhungarisai	no	67	62	right	tʃilikɑ prɑkɑɾ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with continuations, dental marks, vowel quality, nasalization, and page split rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
