PDF_Page	Printed_Page	Line	Item	Gloss	Site	Manual_Form	Similarity_Group	Confidence	Review_Method	Review_Status	Source_Text
123	114	L40@561.30	193	don’t kill!, he killed	Gemelput	mɔrt̪e marid̪ela	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gemelput mɔrte̪ marid̪ela 1
123	114	L41@573.31	193	don’t kill!, he killed	Ghumar	mɔrt̪e marid̪ela	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Ghumar mɔrte̪ marid̪ela 1
123	114	L42@585.31	193	don’t kill!, he killed	Kakalpoda	mɔrt̪e marid̪ela	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Kakalpoda mɔrte̪ marid̪ela 1
123	114	L43@597.32	193	don’t kill!, he killed	Kantigad	mɔrt̪e marid̪ela	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Kantigad mɔrte̪ marid̪ela 1
123	114	L44@609.32	193	don’t kill!, he killed	Sourakundi	mɔrt̪e marid̪ela	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sourakundi mɔrte̪ marid̪ela 1
123	114	L45@621.32	193	don’t kill!, he killed	Bodgaon	mɔrt̪e marla	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Bodgaon mɔrte̪ marla 1
123	114	L46@633.33	193	don’t kill!, he killed	Gagnapur	mɔrt̪e marla	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gagnapur mɔrte̪ marla 1
123	114	L47@645.33	193	don’t kill!, he killed	Jujhari	mɔrt̪e marla	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Jujhari mɔrte̪ marla 1
123	114	L48@657.34	193	don’t kill!, he killed	Konda Maliguda	mɔrt̪e marla	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Konda Maliguda mɔrte̪ marla 1
123	114	L49@669.34	193	don’t kill!, he killed	Patta Maliguda	mɔrt̪e marla	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Patta Maliguda mɔrte̪ marla 1
123	114	L50@681.34	193	don’t kill!, he killed	Potenda	mɔrt̪e marla	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Potenda mɔrte̪ marla 1
123	114	L51@693.35	193	don’t kill!, he killed	Sabhapatiguda	mɔrt̪e marla	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sabhapatiguda mɔrte̪ marla 1
123	114	L52@705.35	193	don’t kill!, he killed	Sindhiguda	mɔrt̪e marla	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sindhiguda mɔrte̪ marla 1
123	114	R02@76.97	193	don’t kill!, he killed	Souraguda	mɔrt̪e marla	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Souraguda mɔrte̪ marla 1
123	114	R03@88.97	193	don’t kill!, he killed	Sabhapatiguda	pudʒla	4	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sabhapatiguda pudʒla 4
123	114	R05@121.08	194	fly!, it flew	Potenda	udla	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Potenda udla 1
123	114	R06@133.09	194	fly!, it flew	Aunli	udlani	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Aunli udlani 1
123	114	R07@145.09	194	fly!, it flew	Bodgaon	udlani	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Bodgaon udlani 1
123	114	R08@157.10	194	fly!, it flew	Jujhari	udlani	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Jujhari udlani 1
123	114	R09@169.10	194	fly!, it flew	Kakalpoda	udlani	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Kakalpoda udlani 1
123	114	R10@181.10	194	fly!, it flew	Potenda	udlani	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Potenda udlani 1
123	114	R11@193.11	194	fly!, it flew	Sabhapatiguda	udlani	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sabhapatiguda udlani 1
123	114	R12@205.11	194	fly!, it flew	Souraguda	udlani	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Souraguda udlani 1
123	114	R13@217.12	194	fly!, it flew	Gemelput	uɖlani	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gemelput uɖlani 1
123	114	R14@229.12	194	fly!, it flew	Ghumar	uɖlani	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Ghumar uɖlani 1
123	114	R15@241.12	194	fly!, it flew	Gumalput	uɖlani	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gumalput uɖlani 1
123	114	R16@253.13	194	fly!, it flew	Konda Maliguda	uɖlani	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Konda Maliguda uɖlani 1
123	114	R17@265.13	194	fly!, it flew	Patta Maliguda	uɖlani	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Patta Maliguda uɖlani 1
123	114	R18@277.14	194	fly!, it flew	Sindhiguda	uɖlani	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sindhiguda uɖlani 1
123	114	R19@289.14	194	fly!, it flew	Chhatrabor	udsi atʃe	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Chhatrabor udsi atʃe 2
123	114	R20@301.14	194	fly!, it flew	Sourakundi	uɖsi atʃe	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sourakundi uɖsi atʃe 2
123	114	R21@313.15	194	fly!, it flew	Dame side	uɖt̪ai	3	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Dame side uɖta̪ i 3
123	114	R22@325.15	194	fly!, it flew	Burja	udt̪e atʃʰe	3	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Burja udte̪ atʃʰe 3
123	114	R23@337.16	194	fly!, it flew	Gagnapur	uɖugɐli	4	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gagnapur uɖugɐli 4
123	114	R24@349.16	194	fly!, it flew	Gagnapur	udula	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gagnapur udula 1
123	114	R25@361.08	194	fly!, it flew	Kakalpoda	uɽɪɡɐlɐ	4	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Kakalpoda uɽɪɡɐlɐ 4
123	114	R26@373.08	194	fly!, it flew	Gumalput	uɽlɐ	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gumalput uɽlɐ 1
123	114	R27@385.09	194	fly!, it flew	Kantigad	uɽlɐ	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Kantigad uɽlɐ 1
123	114	R29@417.30	195	walk!, he walked	Potenda	dʒɑbe	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Potenda dʒɑbe 1
123	114	R30@429.31	195	walk!, he walked	Aunli	dʒu	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Aunli dʒu 1
123	114	R31@441.31	195	walk!, he walked	Bodgaon	dʒu	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Bodgaon dʒu 1
123	114	R32@453.32	195	walk!, he walked	Burja	dʒu	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Burja dʒu 1
123	114	R33@465.32	195	walk!, he walked	Dame side	dʒu	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Dame side dʒu 1
123	114	R34@477.32	195	walk!, he walked	Ghumar	dʒu	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Ghumar dʒu 1
123	114	R35@489.33	195	walk!, he walked	Jujhari	dʒu	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Jujhari dʒu 1
123	114	R36@501.33	195	walk!, he walked	Patta Maliguda	dʒu	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Patta Maliguda dʒu 1
123	114	R37@513.34	195	walk!, he walked	Sabhapatiguda	dʒu	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sabhapatiguda dʒu 1
123	114	R38@525.34	195	walk!, he walked	Sindhiguda	dʒu	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sindhiguda dʒu 1
123	114	R39@537.34	195	walk!, he walked	Souraguda	dʒu	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Souraguda dʒu 1
123	114	R40@549.35	195	walk!, he walked	Chhatrabor	dʒu be	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Chhatrabor dʒu be 1
123	114	R41@561.35	195	walk!, he walked	Konda Maliguda	dʒu be	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Konda Maliguda dʒu be 1
123	114	R42@573.36	195	walk!, he walked	Sourakundi	dʒu iɳɖu	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sourakundi dʒu iɳɖu 1
123	114	R43@585.36	195	walk!, he walked	Gemelput	dʒube	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gemelput dʒube 1
123	114	R44@597.36	195	walk!, he walked	Gumalput	dʒube	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gumalput dʒube 1
123	114	R45@609.37	195	walk!, he walked	Kakalpoda	dʒube	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Kakalpoda dʒube 1
123	114	R46@621.37	195	walk!, he walked	Kantigad	dʒube	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Kantigad dʒube 1
123	114	R47@633.38	195	walk!, he walked	Sindhiguda	dʒube	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sindhiguda dʒube 1
123	114	R48@645.38	195	walk!, he walked	Gagnapur	dʒubere	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gagnapur dʒubere 1
123	114	R49@657.38	195	walk!, he walked	Gagnapur	dʒure	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gagnapur dʒure 1
123	114	R50@669.39	195	walk!, he walked	Kakalpoda	hɪɳɖu	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Kakalpoda hɪɳɖu 2
123	114	R51@681.39	195	walk!, he walked	Gumalput	ɪɳɖlɐ	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gumalput ɪɳɖlɐ 2
123	114	R52@693.30	195	walk!, he walked	Kantigad	ɪɳɖlɐ	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Kantigad ɪɳɖlɐ 2
124	115	L01@76.92	195	walk!, he walked	Gumalput	iɳɖlani	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gumalput iɳɖlani 2
124	115	L02@88.92	195	walk!, he walked	Kantigad	iɳɖlani	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Kantigad iɳɖlani 2
124	115	L04@121.08	196	run!, he ran	Patta Maliguda	d̪ɐbɖu	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Patta Maliguda d̪ɐbɖu 1
124	115	L05@133.09	196	run!, he ran	Burja	d̪ɔbɔɖba	3	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Burja d̪ɔbɔɖba 3
124	115	L06@145.09	196	run!, he ran	Burja	dʒʰpɔtba	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Burja dʒʰpɔtba 2
124	115	L07@157.10	196	run!, he ran	Gagnapur	pɐɖam	4	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gagnapur pɐɖam 4
124	115	L08@169.10	196	run!, he ran	Chhatrabor	pala	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Chhatrabor pala 1
124	115	L09@181.10	196	run!, he ran	Potenda	pala	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Potenda pala 1
124	115	L10@193.11	196	run!, he ran	Aunli	pɐla	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Aunli pɐla 1
124	115	L11@205.11	196	run!, he ran	Bodgaon	pɐla	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Bodgaon pɐla 1
124	115	L12@217.12	196	run!, he ran	Dame side	pɐla	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Dame side pɐla 1
