Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration	Scope	Disposition	Citation	Installed_Count	Entry_Keys
169	soil	DHA	Dharba	21	16	3	maŋ	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 169, list DHA]	1	dhurwa2021:p021:i169:DHA:a1
169	soil	KUK	Kukanar	21	16	4	mʌŋ:u	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 169, list KUK]	1	dhurwa2021:p021:i169:KUK:a1
169	soil	U5	Unlabeled fifth printed column	21	16	5	kuy mʌn	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	unresolved_list_identity	audit-only: fifth printed header is blank; identity unresolved	josephmichael2021dhurwa[Appendix B, printed p. 16, item 169, list U5]	0	
170	seed	TIR	Tiriya	21	16	1	bɪʈiɖ	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 170, list TIR]	1	dhurwa2021:p021:i170:TIR:a1
170	seed	NET	Nethanar	21	16	2	vɪʈiɖ	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 170, list NET]	1	dhurwa2021:p021:i170:NET:a1
170	seed	DHA	Dharba	21	16	3	vɪʈiɖ	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 170, list DHA]	1	dhurwa2021:p021:i170:DHA:a1
170	seed	KUK	Kukanar	21	16	4	vɪʈiɖ	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 170, list KUK]	1	dhurwa2021:p021:i170:KUK:a1
170	seed	U5	Unlabeled fifth printed column	21	16	5	vɪʈiɖ	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	unresolved_list_identity	audit-only: fifth printed header is blank; identity unresolved	josephmichael2021dhurwa[Appendix B, printed p. 16, item 170, list U5]	0	
171	bark	TIR	Tiriya	21	16	1	poc:iɖ	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 171, list TIR]	1	dhurwa2021:p021:i171:TIR:a1
171	bark	NET	Nethanar	21	16	2	bʌŋdaŋ/ʈʌl	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 171, list NET]	2	dhurwa2021:p021:i171:NET:a1 | dhurwa2021:p021:i171:NET:a2
171	bark	DHA	Dharba	21	16	3	bʌŋdaŋ	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 171, list DHA]	1	dhurwa2021:p021:i171:DHA:a1
171	bark	KUK	Kukanar	21	16	4	ʈo:lu	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 171, list KUK]	1	dhurwa2021:p021:i171:KUK:a1
171	bark	U5	Unlabeled fifth printed column	21	16	5	ʈo:l	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	unresolved_list_identity	audit-only: fifth printed header is blank; identity unresolved	josephmichael2021dhurwa[Appendix B, printed p. 16, item 171, list U5]	0	
172	star	TIR	Tiriya	21	16	1	cuk:a	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 172, list TIR]	1	dhurwa2021:p021:i172:TIR:a1
172	star	NET	Nethanar	21	16	2	cuk:a	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 172, list NET]	1	dhurwa2021:p021:i172:NET:a1
172	star	DHA	Dharba	21	16	3	cuk:a	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 172, list DHA]	1	dhurwa2021:p021:i172:DHA:a1
172	star	KUK	Kukanar	21	16	4	cuk:a	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 172, list KUK]	1	dhurwa2021:p021:i172:KUK:a1
172	star	U5	Unlabeled fifth printed column	21	16	5	cuk:a	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	unresolved_list_identity	audit-only: fifth printed header is blank; identity unresolved	josephmichael2021dhurwa[Appendix B, printed p. 16, item 172, list U5]	0	
173	branch	TIR	Tiriya	21	16	1	cɛl:a	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 173, list TIR]	1	dhurwa2021:p021:i173:TIR:a1
173	branch	NET	Nethanar	21	16	2	cɛl:a	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 173, list NET]	1	dhurwa2021:p021:i173:NET:a1
173	branch	DHA	Dharba	21	16	3	cɛla	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 173, list DHA]	1	dhurwa2021:p021:i173:DHA:a1
173	branch	KUK	Kukanar	21	16	4	jɛl:a	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 173, list KUK]	1	dhurwa2021:p021:i173:KUK:a1
173	branch	U5	Unlabeled fifth printed column	21	16	5	jɛl:a	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	unresolved_list_identity	audit-only: fifth printed header is blank; identity unresolved	josephmichael2021dhurwa[Appendix B, printed p. 16, item 173, list U5]	0	
174	dew	TIR	Tiriya	21	16	1	mʌn	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 174, list TIR]	1	dhurwa2021:p021:i174:TIR:a1
174	dew	NET	Nethanar	21	16	2	mʌn	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 174, list NET]	1	dhurwa2021:p021:i174:NET:a1
174	dew	DHA	Dharba	21	16	3	meɳɖir	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 174, list DHA]	1	dhurwa2021:p021:i174:DHA:a1
174	dew	KUK	Kukanar	21	16	4	mʌɳ	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 174, list KUK]	1	dhurwa2021:p021:i174:KUK:a1
174	dew	U5	Unlabeled fifth printed column	21	16	5	mañdʒu	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	unresolved_list_identity	audit-only: fifth printed header is blank; identity unresolved	josephmichael2021dhurwa[Appendix B, printed p. 16, item 174, list U5]	0	
175	lightning	TIR	Tiriya	21	16	1	ɖabumo	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 175, list TIR]	1	dhurwa2021:p021:i175:TIR:a1
175	lightning	NET	Nethanar	21	16	2	midu	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 175, list NET]	1	dhurwa2021:p021:i175:NET:a1
175	lightning	DHA	Dharba	21	16	3	jagurano	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 175, list DHA]	1	dhurwa2021:p021:i175:DHA:a1
175	lightning	KUK	Kukanar	21	16	4	vɪliɖ	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 175, list KUK]	1	dhurwa2021:p021:i175:KUK:a1
175	lightning	U5	Unlabeled fifth printed column	21	16	5	marupkumo	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	unresolved_list_identity	audit-only: fifth printed header is blank; identity unresolved	josephmichael2021dhurwa[Appendix B, printed p. 16, item 175, list U5]	0	
176	thunder	TIR	Tiriya	21	16	1	kuɖriyano	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 176, list TIR]	1	dhurwa2021:p021:i176:TIR:a1
176	thunder	NET	Nethanar	21	16	2	guduru	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 176, list NET]	1	dhurwa2021:p021:i176:NET:a1
176	thunder	DHA	Dharba	21	16	3	guɖiemo	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 176, list DHA]	1	dhurwa2021:p021:i176:DHA:a1
176	thunder	KUK	Kukanar	21	16	4	guduru	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 176, list KUK]	1	dhurwa2021:p021:i176:KUK:a1
176	thunder	U5	Unlabeled fifth printed column	21	16	5	uɖen puyɪl	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	unresolved_list_identity	audit-only: fifth printed header is blank; identity unresolved	josephmichael2021dhurwa[Appendix B, printed p. 16, item 176, list U5]	0	
177	hole	TIR	Tiriya	21	16	1	palka	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 177, list TIR]	1	dhurwa2021:p021:i177:TIR:a1
177	hole	NET	Nethanar	21	16	2	boʈ:a	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 177, list NET]	1	dhurwa2021:p021:i177:NET:a1
177	hole	DHA	Dharba	21	16	3	boʈ:a	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 177, list DHA]	1	dhurwa2021:p021:i177:DHA:a1
177	hole	KUK	Kukanar	21	16	4	boʈ:a	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 177, list KUK]	1	dhurwa2021:p021:i177:KUK:a1
177	hole	U5	Unlabeled fifth printed column	21	16	5	boʈ:a	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	unresolved_list_identity	audit-only: fifth printed header is blank; identity unresolved	josephmichael2021dhurwa[Appendix B, printed p. 16, item 177, list U5]	0	
178	pond	TIR	Tiriya	21	16	1	mu:nɖa	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 178, list TIR]	1	dhurwa2021:p021:i178:TIR:a1
178	pond	NET	Nethanar	21	16	2	mu:nɖa	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 178, list NET]	1	dhurwa2021:p021:i178:NET:a1
178	pond	DHA	Dharba	21	16	3	mu:nɖa	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 178, list DHA]	1	dhurwa2021:p021:i178:DHA:a1
178	pond	KUK	Kukanar	21	16	4	munɖa	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 178, list KUK]	1	dhurwa2021:p021:i178:KUK:a1
178	pond	U5	Unlabeled fifth printed column	21	16	5	munɖa	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	unresolved_list_identity	audit-only: fifth printed header is blank; identity unresolved	josephmichael2021dhurwa[Appendix B, printed p. 16, item 178, list U5]	0	
179	hair	TIR	Tiriya	21	16	1	ʈɛlʈa	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 16, item 179, list TIR]	1	dhurwa2021:p021:i179:TIR:a1
