Item	Gloss	Site_Key	Scope	PDF_Page	Printed_Page	Column	Source_Group_Labels	Manual_Transcription	Review_Status	Disposition	Reason	Language_ID	Dialect_ID	Source	Installed_Count	Entry_Keys	Confidence	Site_Assignment_Confidence	Uncertainty	Reviewer_Method	Reviewer_Declaration
191	it burns; it burned	RKB	target	65	60	right	3	pʌdʒʌɾʌt / pʌdʒʌɾʌt	attested	installed		Rana	Tharu-RKB	webster[Appendix B, printed p. 60 (PDF p. 65), item 191, RKB]	2	webster2017westerntharu:item191:rkb:form1 | webster2017westerntharu:item191:rkb:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
191	it burns; it burned	TkN	target	65	60	right	3	pʌdʒʌɾʌtʰæ̃ / pʌ	attested	installed		Rana	Tharu-TkN	webster[Appendix B, printed p. 60 (PDF p. 65), item 191, TkN]	2	webster2017westerntharu:item191:tkn:form1 | webster2017westerntharu:item191:tkn:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
191	it burns; it burned	KkP	target	65	60	left	1	dʒʌrgjʌl	attested	installed		Kathoriya	Tharu-KkP	webster[Appendix B, printed p. 60 (PDF p. 65), item 191, KkP]	1	webster2017westerntharu:item191:kkp:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
191	it burns; it burned	SkP	target	65	60	left	2	bʌɾʌtɾʌhe	attested	installed		Sunha	Tharu-SkP	webster[Appendix B, printed p. 60 (PDF p. 65), item 191, SkP]	1	webster2017westerntharu:item191:skp:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
191	it burns; it burned	DKS	target	65	60	left	2	bʌɾʌta / dʒʌɾʌgʌjji	attested	installed		Dang	Tharu-DKS	webster[Appendix B, printed p. 60 (PDF p. 65), item 191, DKS]	2	webster2017westerntharu:item191:dks:form1 | webster2017westerntharu:item191:dks:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
191	it burns; it burned	DDK	target	65	60	left	2	bʌɾʌlba / bʌɾʌtehæ	attested	installed		Dang	Tharu-DDK	webster[Appendix B, printed p. 60 (PDF p. 65), item 191, DDK]	2	webster2017westerntharu:item191:ddk:form1 | webster2017westerntharu:item191:ddk:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
191	it burns; it burned	DGC	target	65	60	left / right	1 / 2 / 2	dʒʌla / bʌɾʌta / bʌɾʌtʰæ̃	attested	installed		Dang	Tharu-DGC	webster[Appendix B, printed p. 60 (PDF p. 65), item 191, DGC]	3	webster2017westerntharu:item191:dgc:form1 | webster2017westerntharu:item191:dgc:form2 | webster2017westerntharu:item191:dgc:form3	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
191	it burns; it burned	DkR	target	65	60	left	2	bʌɾʌta / bʌɾʌl	attested	installed		Dang	Tharu-DkR	webster[Appendix B, printed p. 60 (PDF p. 65), item 191, DkR]	2	webster2017westerntharu:item191:dkr:form1 | webster2017westerntharu:item191:dkr:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
191	it burns; it burned	CCC	target	65	60	left	2	bʌɾʌi	attested	installed		Chitwan	Tharu-CCC	webster[Appendix B, printed p. 60 (PDF p. 65), item 191, CCC]	1	webster2017westerntharu:item191:ccc:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
191	it burns; it burned	HIN	control	65	60	left	1	dʒʌlta / dʒʌli	attested	excluded	Standard Hindi comparison control; outside target scope			webster[Appendix B, printed p. 60 (PDF p. 65), item 191, HIN]	0		high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
192	he dies; he died	BNM	target	65	60	right	3	girʌgaja	attested	installed		Buksa	Tharu-BNM	webster[Appendix B, printed p. 60 (PDF p. 65), item 192, BNM]	1	webster2017westerntharu:item192:bnm:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
192	he dies; he died	BNT	target	65	60	right	1	mʌrʌnevas / mʌrʌgʌo	attested	installed		Buksa	Tharu-BNT	webster[Appendix B, printed p. 60 (PDF p. 65), item 192, BNT]	2	webster2017westerntharu:item192:bnt:form1 | webster2017westerntharu:item192:bnt:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
192	he dies; he died	RNK	target	65	60	right	1	mʌrvaro / mʌrgʌu	attested	installed		Rana	Tharu-RNK	webster[Appendix B, printed p. 60 (PDF p. 65), item 192, RNK]	2	webster2017westerntharu:item192:rnk:form1 | webster2017westerntharu:item192:rnk:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
192	he dies; he died	RNS_Sisaikhara	target	65	60	right	1	mʌrvaro / mʌrgʌu	attested	installed		Rana	Tharu-RNS-Sisaikhara	webster[Appendix B, printed p. 60 (PDF p. 65), item 192, RNS occurrence 1]	2	webster2017westerntharu:item192:rns_sisaikhara:form1 | webster2017westerntharu:item192:rns_sisaikhara:form2	high	medium	duplicate source code RNS; within-item occurrence order assigned to metadata row order	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
192	he dies; he died	RNS_Sisana	target	65	60	right	1	mʌrʌnwaro / mʌrʌgʊ	attested	installed		Rana	Tharu-RNS-Sisana	webster[Appendix B, printed p. 60 (PDF p. 65), item 192, RNS occurrence 2]	2	webster2017westerntharu:item192:rns_sisana:form1 | webster2017westerntharu:item192:rns_sisana:form2	high	medium	duplicate source code RNS; within-item occurrence order assigned to metadata row order	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
192	he dies; he died	RKM	target	65	60	right	1	mʌrʌtʰæ̃ / mʌrʌgʊ	attested	installed		Rana	Tharu-RkM	webster[Appendix B, printed p. 60 (PDF p. 65), item 192, RkM]	2	webster2017westerntharu:item192:rkm:form1 | webster2017westerntharu:item192:rkm:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
192	he dies; he died	RKB	target	65	60	right	1	mʌrʌnlego / mʌrɪgao	attested	installed		Rana	Tharu-RKB	webster[Appendix B, printed p. 60 (PDF p. 65), item 192, RKB]	2	webster2017westerntharu:item192:rkb:form1 | webster2017westerntharu:item192:rkb:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
192	he dies; he died	TkN	target	65	60	right	1	mʌrɾʌhohæ̃ / mʌr	attested	installed		Rana	Tharu-TkN	webster[Appendix B, printed p. 60 (PDF p. 65), item 192, TkN]	2	webster2017westerntharu:item192:tkn:form1 | webster2017westerntharu:item192:tkn:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
192	he dies; he died	KkP	target	65	60	right	1	mʌrgjʌl	attested	installed		Kathoriya	Tharu-KkP	webster[Appendix B, printed p. 60 (PDF p. 65), item 192, KkP]	1	webster2017westerntharu:item192:kkp:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
192	he dies; he died	SkP	target	65	60	right	1	mʌrʌtɾʌhe	attested	installed		Sunha	Tharu-SkP	webster[Appendix B, printed p. 60 (PDF p. 65), item 192, SkP]	1	webster2017westerntharu:item192:skp:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
192	he dies; he died	DKS	target	65	60	right	2	moj / mugil	attested	installed		Dang	Tharu-DKS	webster[Appendix B, printed p. 60 (PDF p. 65), item 192, DKS]	2	webster2017westerntharu:item192:dks:form1 | webster2017westerntharu:item192:dks:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
192	he dies; he died	DDK	target	65	60	right	1	mʌrʌtʰæ	attested	installed		Dang	Tharu-DDK	webster[Appendix B, printed p. 60 (PDF p. 65), item 192, DDK]	1	webster2017westerntharu:item192:ddk:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
192	he dies; he died	DGC	target	65	60	right	1	mʌrʌtʰæ̃	attested	installed		Dang	Tharu-DGC	webster[Appendix B, printed p. 60 (PDF p. 65), item 192, DGC]	1	webster2017westerntharu:item192:dgc:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
192	he dies; he died	DkR	target	65	60	right	1	mʌrʌtɾʌhʌ / mʌrʌgil	attested	installed		Dang	Tharu-DkR	webster[Appendix B, printed p. 60 (PDF p. 65), item 192, DkR]	2	webster2017westerntharu:item192:dkr:form1 | webster2017westerntharu:item192:dkr:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
192	he dies; he died	CCC	target	65	60	right	1	mʌrʌi	attested	installed		Chitwan	Tharu-CCC	webster[Appendix B, printed p. 60 (PDF p. 65), item 192, CCC]	1	webster2017westerntharu:item192:ccc:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
192	he dies; he died	HIN	control	65	60	right	1	mʌrta / mʌrgʌja	attested	excluded	Standard Hindi comparison control; outside target scope			webster[Appendix B, printed p. 60 (PDF p. 65), item 192, HIN]	0		high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
193	kill!; he killed	BNM	target	65	60	right	1	mari / marʌna	attested	installed		Buksa	Tharu-BNM	webster[Appendix B, printed p. 60 (PDF p. 65), item 193, BNM]	2	webster2017westerntharu:item193:bnm:form1 | webster2017westerntharu:item193:bnm:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
193	kill!; he killed	BNT	target	65	60	right	1	marʌdo / marʌdithi	attested	installed		Buksa	Tharu-BNT	webster[Appendix B, printed p. 60 (PDF p. 65), item 193, BNT]	2	webster2017westerntharu:item193:bnt:form1 | webster2017westerntharu:item193:bnt:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
193	kill!; he killed	RNK	target	65	60	right	1	marʌt / mari	attested	installed		Rana	Tharu-RNK	webster[Appendix B, printed p. 60 (PDF p. 65), item 193, RNK]	2	webster2017westerntharu:item193:rnk:form1 | webster2017westerntharu:item193:rnk:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
193	kill!; he killed	RNS_Sisaikhara	target	65	60	right	1	mar / mari	attested	installed		Rana	Tharu-RNS-Sisaikhara	webster[Appendix B, printed p. 60 (PDF p. 65), item 193, RNS occurrence 1]	2	webster2017westerntharu:item193:rns_sisaikhara:form1 | webster2017westerntharu:item193:rns_sisaikhara:form2	high	medium	duplicate source code RNS; within-item occurrence order assigned to metadata row order	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
193	kill!; he killed	RNS_Sisana	target	65	60	right	1	marhe / mari	attested	installed		Rana	Tharu-RNS-Sisana	webster[Appendix B, printed p. 60 (PDF p. 65), item 193, RNS occurrence 2]	2	webster2017westerntharu:item193:rns_sisana:form1 | webster2017westerntharu:item193:rns_sisana:form2	high	medium	duplicate source code RNS; within-item occurrence order assigned to metadata row order	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
193	kill!; he killed	RKM	target	65	60	right	1	mar / mari	attested	installed		Rana	Tharu-RkM	webster[Appendix B, printed p. 60 (PDF p. 65), item 193, RkM]	2	webster2017westerntharu:item193:rkm:form1 | webster2017westerntharu:item193:rkm:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
193	kill!; he killed	RKB	target	65	60	right	1	marʌdæ / mara	attested	installed		Rana	Tharu-RKB	webster[Appendix B, printed p. 60 (PDF p. 65), item 193, RKB]	2	webster2017westerntharu:item193:rkb:form1 | webster2017westerntharu:item193:rkb:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
193	kill!; he killed	TkN	target	65	60	right	1	maro / mari	attested	installed		Rana	Tharu-TkN	webster[Appendix B, printed p. 60 (PDF p. 65), item 193, TkN]	2	webster2017westerntharu:item193:tkn:form1 | webster2017westerntharu:item193:tkn:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
193	kill!; he killed	KkP	target	65	60	right	1	mardarʌl	attested	installed		Kathoriya	Tharu-KkP	webster[Appendix B, printed p. 60 (PDF p. 65), item 193, KkP]	1	webster2017westerntharu:item193:kkp:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
193	kill!; he killed	SkP	target	65	60	right	1	mʌr / mʌrʌnu	attested	installed		Sunha	Tharu-SkP	webster[Appendix B, printed p. 60 (PDF p. 65), item 193, SkP]	2	webster2017westerntharu:item193:skp:form1 | webster2017westerntharu:item193:skp:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
193	kill!; he killed	DKS	target	65	60	right	1	mʌrʌnu	attested	installed		Dang	Tharu-DKS	webster[Appendix B, printed p. 60 (PDF p. 65), item 193, DKS]	1	webster2017westerntharu:item193:dks:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
193	kill!; he killed	DDK	target	65	60	right	1	mar / marʌtʰæ	attested	installed		Dang	Tharu-DDK	webster[Appendix B, printed p. 60 (PDF p. 65), item 193, DDK]	2	webster2017westerntharu:item193:ddk:form1 | webster2017westerntharu:item193:ddk:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
193	kill!; he killed	DGC	target	65	60	right	1	marʌl	attested	installed		Dang	Tharu-DGC	webster[Appendix B, printed p. 60 (PDF p. 65), item 193, DGC]	1	webster2017westerntharu:item193:dgc:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
