Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration	Scope	Disposition	Citation	Installed_Count	Entry_Keys
152	two	GUJ	Gujarati	65	59	right	bɛ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 152, list GUJ]	0	
152	two	MAR	Marati	65	59	right	ɖon	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 152, list MAR]	0	
152	two	HIN	Hindi	65	59	right	ɖo	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 152, list HIN]	0	
152	two	NTE	Nahali-Tembhi	65	59	right	bʌira	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 152, list NTE]	1	noira2015:p065:i152:NTE:a1
152	two	TKO	Tukaithad-Korku	65	59	right	bari	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 152, list TKO]	1	noira2015:p065:i152:TKO:a1
152	two	NJA	Nihali-Jamod	65	59	right	irar	5	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 152, list NJA]	1	noira2015:p065:i152:NJA:a1
153	three	NCH	Noiri-Chillare	65	59	right	t̪in	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 153, list NCH]	1	noira2015:p065:i153:NCH:a1
153	three	NPN	Noiri-Pannali	65	59	right	t̪in	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 153, list NPN]	1	noira2015:p065:i153:NPN:a1
153	three	NAS	Noiri-Astambha	65	59	right	t̪iɳ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 153, list NAS]	0	
153	three	NGO	Noiri-Gomon	65	59	right	t̪in	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 153, list NGO]	1	noira2015:p065:i153:NGO:a1
153	three	BMU	Barutiya-Mutalwad	65	59	right	t̪iɳ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 153, list BMU]	0	
153	three	DBM	Dungra Bhili-Mathwad	65	59	right	t̪ine	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 153, list DBM]	1	noira2015:p065:i153:DBM:a1
153	three	DBA	Dungra Bhili-Ambadungar	65	59	right	t̪ine	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 153, list DBA]	1	noira2015:p065:i153:DBA:a1
153	three	NTO	Nahali-Toranmal	65	59	right	t̪iɳ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 153, list NTO]	0	
153	three	KNA	Kotli-Narayanpur	65	59	right	t̪in	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 153, list KNA]	1	noira2015:p065:i153:KNA:a1
153	three	KTA	Kotli-Taradi	65	59	right	t̪in	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 153, list KTA]	1	noira2015:p065:i153:KTA:a1
153	three	GTA	Gujari-Taradi	65	59	right	t̪eɳ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 153, list GTA]	1	noira2015:p065:i153:GTA:a1
153	three	GUJ	Gujarati	65	59	right	t̪rəɳ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 153, list GUJ]	0	
153	three	MAR	Marati	65	59	right	t̪in	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 153, list MAR]	0	
153	three	HIN	Hindi	65	59	right	t̪in	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 153, list HIN]	0	
153	three	NTE	Nahali-Tembhi	65	59	right	aphʌija	4	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 153, list NTE]	1	noira2015:p065:i153:NTE:a1
153	three	TKO	Tukaithad-Korku	65	59	right	ʌphʌi	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 153, list TKO]	1	noira2015:p065:i153:TKO:a1
153	three	NJA	Nihali-Jamod	65	59	right	mɔtho	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 153, list NJA]	1	noira2015:p065:i153:NJA:a1
154	four	NCH	Noiri-Chillare	65	59	right	tʒjʌr	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 154, list NCH]	1	noira2015:p065:i154:NCH:a1
154	four	NPN	Noiri-Pannali	65	59	right	sar	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 154, list NPN]	1	noira2015:p065:i154:NPN:a1
154	four	NAS	Noiri-Astambha	65	59	right	tʃar	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 154, list NAS]	0	
154	four	NGO	Noiri-Gomon	65	59	right	çar	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 154, list NGO]	1	noira2015:p065:i154:NGO:a1
154	four	BMU	Barutiya-Mutalwad	65	59	right	tʃar	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 154, list BMU]	0	
154	four	DBM	Dungra Bhili-Mathwad	66	60	left	tʃar | tʃjar	1 | 1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 60, item 154, list DBM]	2	noira2015:p066:i154:DBM:a1 | noira2015:p066:i154:DBM:a2
154	four	DBA	Dungra Bhili-Ambadungar	66	60	left	tʃare	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 60, item 154, list DBA]	1	noira2015:p066:i154:DBA:a1
154	four	NTO	Nahali-Toranmal	66	60	left	tʃar	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 60, item 154, list NTO]	0	
154	four	KNA	Kotli-Narayanpur	66	60	left	tʃar	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 60, item 154, list KNA]	1	noira2015:p066:i154:KNA:a1
154	four	KTA	Kotli-Taradi	66	60	left	tʃar	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 60, item 154, list KTA]	1	noira2015:p066:i154:KTA:a1
154	four	GTA	Gujari-Taradi	66	60	left	tʃar	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 60, item 154, list GTA]	1	noira2015:p066:i154:GTA:a1
154	four	GUJ	Gujarati	66	60	left	tʃar	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 60, item 154, list GUJ]	0	
154	four	MAR	Marati	66	60	left	tʃar	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 60, item 154, list MAR]	0	
154	four	HIN	Hindi	66	60	left	tʃar	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 60, item 154, list HIN]	0	
154	four	NTE	Nahali-Tembhi	66	60	left	upoɲa	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 60, item 154, list NTE]	1	noira2015:p066:i154:NTE:a1
154	four	TKO	Tukaithad-Korku	66	60	left	uphun	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 60, item 154, list TKO]	1	noira2015:p066:i154:TKO:a1
154	four	NJA	Nihali-Jamod	66	60	left	nalko	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 60, item 154, list NJA]	1	noira2015:p066:i154:NJA:a1
155	five	NCH	Noiri-Chillare	66	60	left	pas	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 60, item 155, list NCH]	1	noira2015:p066:i155:NCH:a1
155	five	NPN	Noiri-Pannali	66	60	left	pas	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 60, item 155, list NPN]	1	noira2015:p066:i155:NPN:a1
155	five	NAS	Noiri-Astambha	66	60	left	pas	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 60, item 155, list NAS]	0	
155	five	NGO	Noiri-Gomon	66	60	left	pas	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 60, item 155, list NGO]	1	noira2015:p066:i155:NGO:a1
155	five	BMU	Barutiya-Mutalwad	66	60	left	pas	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 60, item 155, list BMU]	0	
155	five	DBM	Dungra Bhili-Mathwad	66	60	left	pase	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 60, item 155, list DBM]	1	noira2015:p066:i155:DBM:a1
155	five	DBA	Dungra Bhili-Ambadungar	66	60	left	pase	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 60, item 155, list DBA]	1	noira2015:p066:i155:DBA:a1
155	five	NTO	Nahali-Toranmal	66	60	left	pãʈs	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 60, item 155, list NTO]	0	
155	five	KNA	Kotli-Narayanpur	66	60	left	patʃ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 60, item 155, list KNA]	1	noira2015:p066:i155:KNA:a1
155	five	KTA	Kotli-Taradi	66	60	left	patʃ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 60, item 155, list KTA]	1	noira2015:p066:i155:KTA:a1
155	five	GTA	Gujari-Taradi	66	60	left	patʃ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 60, item 155, list GTA]	1	noira2015:p066:i155:GTA:a1
155	five	GUJ	Gujarati	66	60	left	patʃ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 60, item 155, list GUJ]	0	
155	five	MAR	Marati	66	60	left	pãts	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 60, item 155, list MAR]	0	
155	five	HIN	Hindi	66	60	left	pãtʃ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 60, item 155, list HIN]	0	
155	five	NTE	Nahali-Tembhi	66	60	left	muɳʌi	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 60, item 155, list NTE]	1	noira2015:p066:i155:NTE:a1
155	five	TKO	Tukaithad-Korku	66	60	left	monʌi	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 60, item 155, list TKO]	1	noira2015:p066:i155:TKO:a1
155	five	NJA	Nihali-Jamod	66	60	left	patʃo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 60, item 155, list NJA]	1	noira2015:p066:i155:NJA:a1
156	six	NCH	Noiri-Chillare	66	60	left	sʌv	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 60, item 156, list NCH]	1	noira2015:p066:i156:NCH:a1
156	six	NPN	Noiri-Pannali	66	60	left	sʌv	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 60, item 156, list NPN]	1	noira2015:p066:i156:NPN:a1
156	six	NAS	Noiri-Astambha	66	60	left	sʌo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 60, item 156, list NAS]	0	
156	six	NGO	Noiri-Gomon	66	60	left	sʌv	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 60, item 156, list NGO]	1	noira2015:p066:i156:NGO:a1
156	six	BMU	Barutiya-Mutalwad	66	60	left	sʌv	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 60, item 156, list BMU]	0	
