Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration	Scope	Disposition	Citation	Staged_Entry_Keys
232	eight	AS	Ashing (Bogum Bokang)	33	29	left	piɲuu	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 232, list AS]	padung-sako2015adi:item:232:site:AS:response:1
232	eight	PD	Padam	33	29	left	puuɲuu	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 232, list PD]	padung-sako2015adi:item:232:site:PD:response:1
232	eight	SM	Shimong	33	29	left	piɲuu	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 232, list SM]	padung-sako2015adi:item:232:site:SM:response:1
232	eight	BK	Bokar	33	29	left	piɲi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 232, list BK]	padung-sako2015adi:item:232:site:BK:response:1
233	nine	MN	Minyong	33	29	left	konaŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 233, list MN]	padung-sako2015adi:item:233:site:MN:response:1
233	nine	BR	Bori	33	29	left	konaŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 233, list BR]	padung-sako2015adi:item:233:site:BR:response:1
233	nine	RM	Ramo	33	29	left	konoŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 233, list RM]	padung-sako2015adi:item:233:site:RM:response:1
233	nine	ML	Milang	33	29	left	kaɲiem	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 233, list ML]	padung-sako2015adi:item:233:site:ML:response:1
233	nine	PL	Pailibo	33	29	left	kona	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 233, list PL]	padung-sako2015adi:item:233:site:PL:response:1
233	nine	AS	Ashing (Bogum Bokang)	33	29	left	konaŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 233, list AS]	padung-sako2015adi:item:233:site:AS:response:1
233	nine	PD	Padam	33	29	left	konaŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 233, list PD]	padung-sako2015adi:item:233:site:PD:response:1
233	nine	SM	Shimong	33	29	left	konaŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 233, list SM]	padung-sako2015adi:item:233:site:SM:response:1
233	nine	BK	Bokar	33	29	left	konoŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 233, list BK]	padung-sako2015adi:item:233:site:BK:response:1
234	ten	MN	Minyong	33	29	left	əjuŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 234, list MN]	padung-sako2015adi:item:234:site:MN:response:1
234	ten	BR	Bori	33	29	left	əjuŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 234, list BR]	padung-sako2015adi:item:234:site:BR:response:1
234	ten	RM	Ramo	33	29	left	uujuŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 234, list RM]	padung-sako2015adi:item:234:site:RM:response:1
234	ten	ML	Milang	33	29	left	haŋt̪ak	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 234, list ML]	padung-sako2015adi:item:234:site:ML:response:1
234	ten	PL	Pailibo	33	29	left	uuju	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 234, list PL]	padung-sako2015adi:item:234:site:PL:response:1
234	ten	AS	Ashing (Bogum Bokang)	33	29	left	əjuŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 234, list AS]	padung-sako2015adi:item:234:site:AS:response:1
234	ten	PD	Padam	33	29	left	uujuŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 234, list PD]	padung-sako2015adi:item:234:site:PD:response:1
234	ten	SM	Shimong	33	29	left	uujuŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 234, list SM]	padung-sako2015adi:item:234:site:SM:response:1
234	ten	BK	Bokar	33	29	left	uujuŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 234, list BK]	padung-sako2015adi:item:234:site:BK:response:1
235	eleven	MN	Minyong	33	29	left	əjuŋkola ako	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 235, list MN]	padung-sako2015adi:item:235:site:MN:response:1
235	eleven	BR	Bori	33	29	left	əjuŋkola ako	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 235, list BR]	padung-sako2015adi:item:235:site:BR:response:1
235	eleven	RM	Ramo	33	29	left	uujuŋkolaakin	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 235, list RM]	padung-sako2015adi:item:235:site:RM:response:1
235	eleven	ML	Milang	33	29	left	haŋt̪akkola at̪əl	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 235, list ML]	padung-sako2015adi:item:235:site:ML:response:1
235	eleven	PL	Pailibo	33	29	left	uujulaken	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 235, list PL]	padung-sako2015adi:item:235:site:PL:response:1
235	eleven	AS	Ashing (Bogum Bokang)	33	29	left	akonkou	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 235, list AS]	padung-sako2015adi:item:235:site:AS:response:1
235	eleven	PD	Padam	33	29	left	uujuŋkolaat̪əl	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 235, list PD]	padung-sako2015adi:item:235:site:PD:response:1
235	eleven	SM	Shimong	33	29	left	uujuŋkolaat̪əl	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 235, list SM]	padung-sako2015adi:item:235:site:SM:response:1
235	eleven	BK	Bokar	33	29	left	uujulakhen	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 235, list BK]	padung-sako2015adi:item:235:site:BK:response:1
236	twelve	MN	Minyong	33	29	left	əjuŋkola aŋɲi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 236, list MN]	padung-sako2015adi:item:236:site:MN:response:1
236	twelve	BR	Bori	33	29	left	əjuŋkola aŋɲi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 236, list BR]	padung-sako2015adi:item:236:site:BR:response:1
236	twelve	RM	Ramo	33	29	left	uujuŋlokaeɲi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 236, list RM]	padung-sako2015adi:item:236:site:RM:response:1
236	twelve	ML	Milang	33	29	middle	haŋt̪akkola nə	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 236, list ML]	padung-sako2015adi:item:236:site:ML:response:1
236	twelve	PL	Pailibo	33	29	middle	uujulaɲi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 236, list PL]	padung-sako2015adi:item:236:site:PL:response:1
236	twelve	AS	Ashing (Bogum Bokang)	33	29	middle	aŋɲikou	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 236, list AS]	padung-sako2015adi:item:236:site:AS:response:1
236	twelve	PD	Padam	33	29	middle	uujuŋkolaaŋɲi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 236, list PD]	padung-sako2015adi:item:236:site:PD:response:1
236	twelve	SM	Shimong	33	29	middle	uujuŋkolaaŋɲi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 236, list SM]	padung-sako2015adi:item:236:site:SM:response:1
236	twelve	BK	Bokar	33	29	middle	uujulaɲi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 236, list BK]	padung-sako2015adi:item:236:site:BK:response:1
237	twenty	MN	Minyong	33	29	middle	ejuŋaŋɲi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 237, list MN]	padung-sako2015adi:item:237:site:MN:response:1
237	twenty	BR	Bori	33	29	middle	ejuŋaŋɲi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 237, list BR]	padung-sako2015adi:item:237:site:BR:response:1
237	twenty	RM	Ramo	33	29	middle	tʃaŋɲi	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 237, list RM]	padung-sako2015adi:item:237:site:RM:response:1
