Record_Type,Report,PDF_Page,Printed_Page,Column,Gloss_Number,Gloss,Site_Code,Site_Name,Comparison_Role,Response,Group,Transcription,Review,Uncertainty,Status,Reason,Language_ID,Dialect_ID,Source,Entry_Key
wordlist response,adimathara2019mudhili,33,29,2,175,same,Kotha,Kothavalasa,target,1,2,səriŋge,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 175, Kothavalasa]",silgadaba2019:g175:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,33,29,2,175,same,Suregadi,Suregadivalasa,target,1,2,səriŋge,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 175, Suregadivalasa]",silgadaba2019:g175:sil-gadaba-2019-suregadivalasa:i1
wordlist response,adimathara2019mudhili,33,29,2,175,same,Chinachipuru,Chinachipuruvalasa,target,1,4,ukiʈi,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 175, Chinachipuruvalasa]",silgadaba2019:g175:sil-gadaba-2019-chinachipuruvalasa:i1
wordlist response,adimathara2019mudhili,33,29,2,175,same,TELUGU,Srikakulam Telugu,comparison control,1,6,eve,visually transcribed at quarter-column zoom,,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 175, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,33,29,3,176,different,Bobbili,Bobbilivalasa,target,1,7,cakəcʌkəm,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 176, Bobbilivalasa]",silgadaba2019:g176:sil-gadaba-2019-bobbilivalasa:i1
wordlist response,adimathara2019mudhili,33,29,3,176,different,Gogada,Gogaduvalasa,target,1,3,venelvenːe,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 176, Gogaduvalasa]",silgadaba2019:g176:sil-gadaba-2019-gogaduvalasa:i1
wordlist response,adimathara2019mudhili,33,29,3,176,different,Panuku,Panukuvalasa,target,1,2,verevere,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 176, Panukuvalasa]",silgadaba2019:g176:sil-gadaba-2019-panukuvalasa:i1
wordlist response,adimathara2019mudhili,33,29,3,176,different,Reyavani,Reyavanivalasa,target,1,7,cakəcʌkəm,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 176, Reyavanivalasa]",silgadaba2019:g176:sil-gadaba-2019-reyavanivalasa:i1
wordlist response,adimathara2019mudhili,33,29,3,176,different,Kotha,Kothavalasa,target,1,2,verevere,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 176, Kothavalasa]",silgadaba2019:g176:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,33,29,3,176,different,Suregadi,Suregadivalasa,target,1,3,venelvenel,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 176, Suregadivalasa]",silgadaba2019:g176:sil-gadaba-2019-suregadivalasa:i1
wordlist response,adimathara2019mudhili,33,29,3,176,different,Chinachipuru,Chinachipuruvalasa,target,1,2,verevere,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 176, Chinachipuruvalasa]",silgadaba2019:g176:sil-gadaba-2019-chinachipuruvalasa:i1
wordlist response,adimathara2019mudhili,33,29,3,176,different,TELUGU,Srikakulam Telugu,comparison control,1,2,vere,visually transcribed at quarter-column zoom,,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 176, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,33,29,3,177,whole,Bobbili,Bobbilivalasa,target,1,2,ukːut,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 177, Bobbilivalasa]",silgadaba2019:g177:sil-gadaba-2019-bobbilivalasa:i1
wordlist response,adimathara2019mudhili,33,29,3,177,whole,Gogada,Gogaduvalasa,target,1,2,ukːut,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 177, Gogaduvalasa]",silgadaba2019:g177:sil-gadaba-2019-gogaduvalasa:i1
wordlist response,adimathara2019mudhili,33,29,3,177,whole,Panuku,Panukuvalasa,target,1,1,pəʈiʈe,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 177, Panukuvalasa]",silgadaba2019:g177:sil-gadaba-2019-panukuvalasa:i1
wordlist response,adimathara2019mudhili,33,29,3,177,whole,Reyavani,Reyavanivalasa,target,1,5,moʈəm,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 177, Reyavanivalasa]",silgadaba2019:g177:sil-gadaba-2019-reyavanivalasa:i1
wordlist response,adimathara2019mudhili,33,29,3,177,whole,Kotha,Kothavalasa,target,1,2,ukːutpel,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 177, Kothavalasa]",silgadaba2019:g177:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,33,29,3,177,whole,Suregadi,Suregadivalasa,target,1,2,ukːuʈ,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 177, Suregadivalasa]",silgadaba2019:g177:sil-gadaba-2019-suregadivalasa:i1
wordlist response,adimathara2019mudhili,33,29,3,177,whole,Chinachipuru,Chinachipuruvalasa,target,1,2,ukːiʈi,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 177, Chinachipuruvalasa]",silgadaba2019:g177:sil-gadaba-2019-chinachipuruvalasa:i1
wordlist response,adimathara2019mudhili,33,29,3,177,whole,TELUGU,Srikakulam Telugu,comparison control,1,5,moʈəmu,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 177, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,33,29,3,178,broken,Bobbili,Bobbilivalasa,target,1,1,puɳitʃenɖe,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 178, Bobbilivalasa]",silgadaba2019:g178:sil-gadaba-2019-bobbilivalasa:i1
wordlist response,adimathara2019mudhili,33,29,3,178,broken,Gogada,Gogaduvalasa,target,1,1,puɳisenɖe,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 178, Gogaduvalasa]",silgadaba2019:g178:sil-gadaba-2019-gogaduvalasa:i1
wordlist response,adimathara2019mudhili,33,29,3,178,broken,Panuku,Panukuvalasa,target,1,1,punisenɖe,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 178, Panukuvalasa]",silgadaba2019:g178:sil-gadaba-2019-panukuvalasa:i1
wordlist response,adimathara2019mudhili,33,29,3,178,broken,Reyavani,Reyavanivalasa,target,1,1,puɳitʃenɖe,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 178, Reyavanivalasa]",silgadaba2019:g178:sil-gadaba-2019-reyavanivalasa:i1
wordlist response,adimathara2019mudhili,33,29,3,178,broken,Kotha,Kothavalasa,target,1,2,pilitʃenɖe,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 178, Kothavalasa]",silgadaba2019:g178:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,33,29,3,178,broken,Suregadi,Suregadivalasa,target,1,2,pilisenɖe,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 178, Suregadivalasa]",silgadaba2019:g178:sil-gadaba-2019-suregadivalasa:i1
wordlist response,adimathara2019mudhili,33,29,3,178,broken,Chinachipuru,Chinachipuruvalasa,target,1,2,pilisenɖe,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 178, Chinachipuruvalasa]",silgadaba2019:g178:sil-gadaba-2019-chinachipuruvalasa:i1
wordlist response,adimathara2019mudhili,33,29,3,178,broken,TELUGU,Srikakulam Telugu,comparison control,1,5,visikinːe,visually transcribed at quarter-column zoom,,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 178, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,33,29,3,179,few,Bobbili,Bobbilivalasa,target,1,3,idiguʈe,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 179, Bobbilivalasa]",silgadaba2019:g179:sil-gadaba-2019-bobbilivalasa:i1
wordlist response,adimathara2019mudhili,33,29,3,179,few,Bobbili,Bobbilivalasa,target,2,4,unute,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 179, Bobbilivalasa]",silgadaba2019:g179:sil-gadaba-2019-bobbilivalasa:i2
wordlist response,adimathara2019mudhili,33,29,3,179,few,Gogada,Gogaduvalasa,target,1,4,unute,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 179, Gogaduvalasa]",silgadaba2019:g179:sil-gadaba-2019-gogaduvalasa:i1
wordlist response,adimathara2019mudhili,33,29,3,179,few,Panuku,Panukuvalasa,target,1,3,idiguʈe,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 179, Panukuvalasa]",silgadaba2019:g179:sil-gadaba-2019-panukuvalasa:i1
wordlist response,adimathara2019mudhili,33,29,3,179,few,Reyavani,Reyavanivalasa,target,1,4,unute,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 179, Reyavanivalasa]",silgadaba2019:g179:sil-gadaba-2019-reyavanivalasa:i1
wordlist response,adimathara2019mudhili,33,29,3,179,few,Reyavani,Reyavanivalasa,target,2,7,putiʈe,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 179, Reyavanivalasa]",silgadaba2019:g179:sil-gadaba-2019-reyavanivalasa:i2
wordlist response,adimathara2019mudhili,33,29,3,179,few,Kotha,Kothavalasa,target,1,3,idigəle,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 179, Kothavalasa]",silgadaba2019:g179:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,33,29,3,179,few,Suregadi,Suregadivalasa,target,1,3,idigəle,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 179, Suregadivalasa]",silgadaba2019:g179:sil-gadaba-2019-suregadivalasa:i1
wordlist response,adimathara2019mudhili,33,29,3,179,few,Chinachipuru,Chinachipuruvalasa,target,1,4,unute,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 179, Chinachipuruvalasa]",silgadaba2019:g179:sil-gadaba-2019-chinachipuruvalasa:i1
wordlist response,adimathara2019mudhili,33,29,3,179,few,TELUGU,Srikakulam Telugu,comparison control,1,5,koɳʈe,visually transcribed at quarter-column zoom,source-raster-coronal,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 179, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,33,29,3,179,few,TELUGU,Srikakulam Telugu,comparison control,2,6,konːi,visually transcribed at quarter-column zoom,,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 179, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,34,30,1,180,many,Bobbili,Bobbilivalasa,target,1,1,berin,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 30, item 180, Bobbilivalasa]",silgadaba2019:g180:sil-gadaba-2019-bobbilivalasa:i1
wordlist response,adimathara2019mudhili,34,30,1,180,many,Bobbili,Bobbilivalasa,target,2,2,beŋgil,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 30, item 180, Bobbilivalasa]",silgadaba2019:g180:sil-gadaba-2019-bobbilivalasa:i2
wordlist response,adimathara2019mudhili,34,30,1,180,many,Gogada,Gogaduvalasa,target,1,1,berin,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 30, item 180, Gogaduvalasa]",silgadaba2019:g180:sil-gadaba-2019-gogaduvalasa:i1
wordlist response,adimathara2019mudhili,34,30,1,180,many,Panuku,Panukuvalasa,target,1,2,beŋgil,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 30, item 180, Panukuvalasa]",silgadaba2019:g180:sil-gadaba-2019-panukuvalasa:i1
wordlist response,adimathara2019mudhili,34,30,1,180,many,Reyavani,Reyavanivalasa,target,1,1,berin,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 30, item 180, Reyavanivalasa]",silgadaba2019:g180:sil-gadaba-2019-reyavanivalasa:i1
wordlist response,adimathara2019mudhili,34,30,1,180,many,Reyavani,Reyavanivalasa,target,2,2,beŋgil,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 30, item 180, Reyavanivalasa]",silgadaba2019:g180:sil-gadaba-2019-reyavanivalasa:i2
wordlist response,adimathara2019mudhili,34,30,1,180,many,Kotha,Kothavalasa,target,1,2,beŋgil,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 30, item 180, Kothavalasa]",silgadaba2019:g180:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,34,30,1,180,many,Suregadi,Suregadivalasa,target,1,2,beŋgiʈ,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 30, item 180, Suregadivalasa]",silgadaba2019:g180:sil-gadaba-2019-suregadivalasa:i1
wordlist response,adimathara2019mudhili,34,30,1,180,many,Chinachipuru,Chinachipuruvalasa,target,1,2,beŋgil,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 30, item 180, Chinachipuruvalasa]",silgadaba2019:g180:sil-gadaba-2019-chinachipuruvalasa:i1
wordlist response,adimathara2019mudhili,34,30,1,180,many,TELUGU,Srikakulam Telugu,comparison control,1,4,tʃələ,visually transcribed at quarter-column zoom,source-raster-vowel,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 30, item 180, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,34,30,1,181,all,Bobbili,Bobbilivalasa,target,1,2,ʌvʌlani,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 30, item 181, Bobbilivalasa]",silgadaba2019:g181:sil-gadaba-2019-bobbilivalasa:i1
wordlist response,adimathara2019mudhili,34,30,1,181,all,Gogada,Gogaduvalasa,target,1,2,auunəŋ,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 30, item 181, Gogaduvalasa]",silgadaba2019:g181:sil-gadaba-2019-gogaduvalasa:i1
wordlist response,adimathara2019mudhili,34,30,1,181,all,Gogada,Gogaduvalasa,target,2,6,aŋgiʈ,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 30, item 181, Gogaduvalasa]",silgadaba2019:g181:sil-gadaba-2019-gogaduvalasa:i2
wordlist response,adimathara2019mudhili,34,30,1,181,all,Panuku,Panukuvalasa,target,1,1,pəʈiʈel,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 30, item 181, Panukuvalasa]",silgadaba2019:g181:sil-gadaba-2019-panukuvalasa:i1
wordlist response,adimathara2019mudhili,34,30,1,181,all,Panuku,Panukuvalasa,target,2,2,əvunani,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 30, item 181, Panukuvalasa]",silgadaba2019:g181:sil-gadaba-2019-panukuvalasa:i2
wordlist response,adimathara2019mudhili,34,30,1,181,all,Reyavani,Reyavanivalasa,target,1,2,auunəŋ,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 30, item 181, Reyavanivalasa]",silgadaba2019:g181:sil-gadaba-2019-reyavanivalasa:i1
wordlist response,adimathara2019mudhili,34,30,1,181,all,Kotha,Kothavalasa,target,1,2,əvuneni,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 30, item 181, Kothavalasa]",silgadaba2019:g181:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,34,30,1,181,all,Suregadi,Suregadivalasa,target,1,2,əvuneni,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 30, item 181, Suregadivalasa]",silgadaba2019:g181:sil-gadaba-2019-suregadivalasa:i1
