PDF_Page,Printed_Page,Column,Head_Source,Form,Dialect,Language_ID,POS,Gloss,CDIAL_ID,Link_Source,CDIAL_Candidates,Entry_Text
386,376,1,"vɑ̄̀r 1, -ah",vɑ̄̀r,J,Mai-Jijal,n.f,a turn,11547,dictionary,11547,"vɑ̄̀r 1, -ah n.f. ‘a turn’ (e.g., it’s my turn). < vāra-2 (11547). Cf. vʌ́ṛ"
386,376,1,"vɑ̄́r 2, -àh (J)",vɑ̄́r,J,Mai-Jijal,,a curse,,unlinked,,"vɑ̄́r 2, -àh (J) ‘a curse’; vār (G) n.f. ‘a curse; a hindrance’(?). Bng. bār ‘vow’. Regarding possible G meaning ‘hindrance’ cf. J vɑ̄̀r 4, regarding meaning ‘curse’ cf. J vʌýri 1."
386,376,2,+ J diyʌ́ṽ,vɑ̄́r diyʌ́ṽ,J,Mai-Jijal,,to curse,,unlinked,,+ J diyʌ́ṽ ‘to curse’.
386,376,2,+ G ghō̃́,vɑ̄́r ghō̃́,G,Gowro,,to curse; to stop,,unlinked,,+ G ghō̃́ ‘to curse; to stop’.
386,376,2,+ G diō̃,vɑ̄́r diō̃,G,Gowro,,to curse,,unlinked,,+ G diō̃ ‘to curse’.
386,376,2,vɑ̄̀r 3 karʌ́ṽ,vɑ̄̀r karʌ́ṽ,J,Mai-Jijal,,to wait (for or till),,unlinked,,vɑ̄̀r 3 karʌ́ṽ ‘to wait (for or till)’. Connection with vɑ̄̀r 1 or next?
386,376,2,vɑ̄̀r 4,vɑ̄̀r,J,Mai-Jijal,n.m,"a stop, halt",11554,dictionary,11554,"vɑ̄̀r 4 n.m. ‘a stop, halt’. < vāráyate (11554)."
386,376,2,+ karʌ́ṽ or diyʌ́ṽ,vɑ̄̀r karʌ́ṽ,J,Mai-Jijal,,to stop,,unlinked,,+ karʌ́ṽ or diyʌ́ṽ ‘to stop’. Frequently in: vɑ̄̀r karàh or vɑ̄̀r dèh ‘stop!’
386,376,2,+ karʌ́ṽ or diyʌ́ṽ,vɑ̄̀r diyʌ́ṽ,J,Mai-Jijal,,to stop,,unlinked,,+ karʌ́ṽ or diyʌ́ṽ ‘to stop’. Frequently in: vɑ̄̀r karàh or vɑ̄̀r dèh ‘stop!’
386,376,2,vɑ̄̀r 5,vɑ̄̀r,J,Mai-Jijal,n.f,rutting season,11554,chapter-6,11554,vɑ̄̀r 5 n.f. ‘rutting season’. Prob. same as vɑ̄̀r 1.
386,376,2,"vāràh 1, -ī́",vāràh,J,Mai-Jijal,n.m,"riches, abundance (in material wealth)",,unlinked,,"vāràh 1, -ī́ n.m. ‘riches, abundance (in material wealth)’. Ex.: màh vāràh-mʌz thū̀ ‘I have (or: I live in) an abundance of wealth’."
386,376,2,vāràh 2 or vāràh-mʌz,vāràh,J,Mai-Jijal,adj,"so-so, quite all right, reasonably well",,unlinked,,"vāràh 2 or vāràh-mʌz adj. ‘so-so, quite all right, reasonably well’."
386,376,2,vāràh 2 or vāràh-mʌz,vāràh-mʌz,J,Mai-Jijal,adj,"so-so, quite all right, reasonably well",,unlinked,,"vāràh 2 or vāràh-mʌz adj. ‘so-so, quite all right, reasonably well’."
386,376,2,vārʌ́ṇḍ˚,vārʌ́ṇḍ˚,J,Mai-Jijal,n.m,a warrant,,unlinked,,vārʌ́ṇḍ˚ n.m. ‘a warrant’. Eng.
386,376,2,"vārìs, -àh (note accent)",vārìs,J,Mai-Jijal,n.m,a heir,,unlinked,,"vārìs, -àh (note accent) n.m. ‘a heir’. Aṛ vāriṣ"
386,376,2,vɑ̄́l (B),vɑ̄́l,B,bhatr,n.m,udder,,unlinked,,vɑ̄́l (B) n.m. ‘udder’. Same meaning as J ùī. Cf. Gaw. wəṛ’a ‘udder’ and rudh. ’wala ‘udder of cattle’.
386,376,2,vɑ̄lʌ́ṽ,vɑ̄lʌ́ṽ,J,Mai-Jijal,v.t,to bring down,,unlinked,,vɑ̄lʌ́ṽ v.t. ‘to bring down’. See paradigm sub váṽ. 1
386,376,2,vɑ̄̀vēlah karʌ́ṽ (rarely used),vɑ̄̀vēlah karʌ́ṽ,J,Mai-Jijal,,"to cry, lament",,unlinked,,"vɑ̄̀vēlah karʌ́ṽ (rarely used) ‘to cry, lament’. Aṛ vāvaylā."
386,376,2,"vāskʌ̀ṭh, -àh (J, G [no pl.]) (note accent); vāskʌṭh, -ih (B)",vāskʌṭh,B,bhatr,n.m,a sleeveless waistcoat,,unlinked,,"vāskʌ̀ṭh, -àh (J, G [no pl.]) (note accent); vāskʌṭh, -ih (B) n.m. ‘a sleeveless waistcoat’. ← Eng."
386,376,2,vā̃̀-vɑ̄̀ karʌ́ṽ,vā̃̀-vɑ̄̀ karʌ́ṽ,J,Mai-Jijal,,,,unlinked,,vā̃̀-vɑ̄̀ karʌ́ṽ same as vī̀-vɑ̄̀ karʌ́ṽ.
386,376,2,vìċkʌy or vìskī,vìċkʌy,J,Mai-Jijal,n.f,"raisin(s), currant",,unlinked,,"vìċkʌy or vìskī n.f. ‘raisin(s), currant’. Pshṭ vaċka."
386,376,2,vìċkʌy or vìskī,vìskī,J,Mai-Jijal,n.f,"raisin(s), currant",,unlinked,,"vìċkʌy or vìskī n.f. ‘raisin(s), currant’. Pshṭ vaċka."
386,376,2,víth,víth,J,Mai-Jijal,adj,"slightly open(ed) (e.g., mouth, door, book)",12011,dictionary,12011,"víth adj. ‘slightly open(ed) (e.g., mouth, door, book)’. < vistṛta- (12011)?"
386,376,2,vìṣ-vʌs kɑrʌ́ṽ,vìṣ-vʌs kɑrʌ́ṽ,J,Mai-Jijal,,"to beat around, deal s.o. a blow (e.g., as a teacher in a school class)",,unlinked,,"vìṣ-vʌs kɑrʌ́ṽ ‘to beat around, deal s.o. a blow (e.g., as a teacher in a school class)’. ← vʌ̀ṣ karʌ́ṽ."
387,377,1,"visɑ̄̀l, -ah",visɑ̄̀l,J,Mai-Jijal,n.m,death,,unlinked,,"visɑ̄̀l, -ah n.m. ‘death’."
387,377,1,"vī̀, vḕ (J); vī̀, vī̀ʒ (Š); vī (G)",vī̀,J,Mai-Jijal,n.m,water,1921,dictionary,1921,"vī̀, vḕ (J); vī̀, vī̀ʒ (Š); vī (G) n.m. ‘water’. The J form is vriddhied to vḕ as ﬁrst part of compounds (see below). < udaká- (1921)."
387,377,1,"vī̀, vḕ (J); vī̀, vī̀ʒ (Š); vī (G)",vḕ,J,Mai-Jijal,n.m,water,1921,dictionary,1921,"vī̀, vḕ (J); vī̀, vī̀ʒ (Š); vī (G) n.m. ‘water’. The J form is vriddhied to vḕ as ﬁrst part of compounds (see below). < udaká- (1921)."
387,377,1,"vī̀, vḕ (J); vī̀, vī̀ʒ (Š); vī (G)",vī̀,Š,Mai-Shatot,n.m,water,1921,dictionary,1921,"vī̀, vḕ (J); vī̀, vī̀ʒ (Š); vī (G) n.m. ‘water’. The J form is vriddhied to vḕ as ﬁrst part of compounds (see below). < udaká- (1921)."
387,377,1,"vī̀, vḕ (J); vī̀, vī̀ʒ (Š); vī (G)",vī̀ʒ,Š,Mai-Shatot,n.m,water,1921,dictionary,1921,"vī̀, vḕ (J); vī̀, vī̀ʒ (Š); vī (G) n.m. ‘water’. The J form is vriddhied to vḕ as ﬁrst part of compounds (see below). < udaká- (1921)."
387,377,1,"vī̀, vḕ (J); vī̀, vī̀ʒ (Š); vī (G)",vī,G,Gowro,n.m,water,1921,dictionary,1921,"vī̀, vḕ (J); vī̀, vī̀ʒ (Š); vī (G) n.m. ‘water’. The J form is vriddhied to vḕ as ﬁrst part of compounds (see below). < udaká- (1921)."
387,377,1,+ J diyʌ́ṽ,vī̀ diyʌ́ṽ,J,Mai-Jijal,,to irrigate,,unlinked,,+ J diyʌ́ṽ ‘to irrigate’.
387,377,1,+ G niō̃́,vī̀ niō̃́,G,Gowro,,to fetch or draw water,,unlinked,,+ G niō̃́ ‘to fetch or draw water’.
387,377,1,"+ G, J nhālʌ́ṽ",vī̀ G,J,Mai-Jijal,,to fetch or draw water,,unlinked,,"+ G, J nhālʌ́ṽ ‘to fetch or draw water’."
387,377,1,"+ G, J nhālʌ́ṽ",vī̀ nhālʌ́ṽ,J,Mai-Jijal,,to fetch or draw water,,unlinked,,"+ G, J nhālʌ́ṽ ‘to fetch or draw water’."
387,377,1,vī̀ɑ̄̃sʌr (trisyllabic),vī̀ɑ̄̃sʌr,J,Mai-Jijal,n.f,,,unlinked,,vī̀ɑ̄̃sʌr (trisyllabic) n.f. same as vē̃̀-sʌṛ
387,377,1,vī̀-vā karʌ́ṽ,vī̀-vā karʌ́ṽ,J,Mai-Jijal,,"to wail, bawl, cry",,unlinked,,"vī̀-vā karʌ́ṽ ‘to wail, bawl, cry’."
387,377,1,"vī́r, -àh or -ī́",vī́r,J,Mai-Jijal,n.f,"a cry, shout",,unlinked,,"vī́r, -àh or -ī́ n.f. ‘a cry, shout’. Pshṭ vīr ‘mourning; lamentation’."
387,377,1,+ karʌ́ṽ,vī́r karʌ́ṽ,J,Mai-Jijal,,"to (give a loud) cry, shout (due to physical or emotional pain)",,unlinked,,"+ karʌ́ṽ ‘to (give a loud) cry, shout (due to physical or emotional pain)’."
387,377,1,vī́li,vī́li,J,Mai-Jijal,adj.f,"horizontal, (lying) ﬂat, fallen over",,unlinked,,"vī́li adj.f. ‘horizontal, (lying) ﬂat, fallen over’. ← vḗl."
387,377,1,"vī̀š, -ah",vī̀š,J,Mai-Jijal,n.f,"a division, distribution (of common land, food, cigarettes, etc̣)",,unlinked,,"vī̀š, -ah n.f. ‘a division, distribution (of common land, food, cigarettes, etc̣)’. Pshṭ vēš."
387,377,1,+ karʌ́ṽ,vī̀š karʌ́ṽ,J,Mai-Jijal,,"to divide, distribute",,unlinked,,"+ karʌ́ṽ ‘to divide, distribute’."
387,377,1,"vùth, -àh (note accent)",vùth,J,Mai-Jijal,adj,"creased; loose, not tight, not properly closed; a crease, wrinkle, pleat",,unlinked,,"vùth, -àh (note accent) adj.; n.m. ‘creased; loose, not tight, not properly closed; a crease, wrinkle, pleat’. Same meaning as kùth."
387,377,1,"vesʌ́ṇ, -áh (G)",vesʌ́ṇ,G,Gowro,n.m,chickpea ﬂour,12133,dictionary,12133,"vesʌ́ṇ, -áh (G) n.m. ‘chickpea ﬂour’. < vesana- (12133)."
387,377,1,vḕ 1,vḕ,J,Mai-Jijal,n.f,skirt (of a garment),,unlinked,,vḕ 1 n.f. ‘skirt (of a garment)’ (Uṛ dāman).
387,377,1,+ diyʌ́ṽ,vḕ diyʌ́ṽ,J,Mai-Jijal,,,,unlinked,,+ diyʌ́ṽ same meaning as nexṭ
387,377,1,+ -mʌz dhayʌ́ṽ,vḕmʌz dhayʌ́ṽ,J,Mai-Jijal,,to carry a baby (on the lap or close to the shoulder); to cling to (the mother as a small child),,unlinked,,+ -mʌz dhayʌ́ṽ ‘to carry a baby (on the lap or close to the shoulder); to cling to (the mother as a small child)’.
387,377,2,"vēgʌ́n, -àh",vēgʌ́n,J,Mai-Jijal,n.m,a small bus,,unlinked,,"vēgʌ́n, -àh n.m. ‘a small bus’. Eng."
387,377,2,vēnā̃̀,vēnā̃̀,J,Mai-Jijal,n.m,"repeatedly talking about s.o.; wish, longing",11246,dictionary,11246,"vēnā̃̀ n.m. ‘repeatedly talking about s.o.; wish, longing’. < vádana- (11246)?"
387,377,2,+ karʌ́ṽ,vēnā̃̀ karʌ́ṽ,J,Mai-Jijal,,"to talk repeatedly about s.o.; to wish (to have s.th.), long (for a person)",,unlinked,,"+ karʌ́ṽ ‘to talk repeatedly about s.o.; to wish (to have s.th.), long (for a person)’."
387,377,2,vḗl,vḗl,J,Mai-Jijal,adj.m,"horizontal, (lying) ﬂat, fallen over",,unlinked,,"vḗl adj.m. ‘horizontal, (lying) ﬂat, fallen over’."
387,377,2,+ ho-,vḗl ho-,J,Mai-Jijal,,"to stay, remain",,unlinked,,"+ ho- ‘to stay, remain’."
387,377,2,"vēlū̀, -ah or -ṑ",vēlū̀,J,Mai-Jijal,n.f,"honor, good name; respect, esteem",,unlinked,,"vēlū̀, -ah or -ṑ n.f. ‘honor, good name; respect, esteem’. Ex.: mī̃̀ vēlū̀ búī hū̃́-gē (Uṛ liṭ: merī izzat ūpar ho gayī) ‘my honor has increased’."
387,377,2,"vēsɑ̄́ph, -àh",vēsɑ̄́ph,J,Mai-Jijal,n.f,a sore that remains for one to two months,,unlinked,,"vēsɑ̄́ph, -àh n.f. ‘a sore that remains for one to two months’."
387,377,2,"vē̃̀-sʌ́r, -àh (n1)",vē̃̀-sʌ́r,J,Mai-Jijal,n.f,"a big pond, small lake",,unlinked,,"vē̃̀-sʌ́r, -àh (n1) n.f. ‘a big pond, small lake’. Same as vī̀ā̃sʌṛ A near synonym compound ← vī̀ plus sʌ́r 1. The nasalization reﬂects a genitive form and thus a different type of compounding than under vḕ 2. The accent of the second word is subdued in the sg. but clearly audible in the pl."
388,378,1,"vṓ, vṓ",vṓ,J,Mai-Jijal,interj,"he, oh",,unlinked,,"vṓ, vṓ interj. ‘he, oh’. Cf. vàh."
388,378,1,"šʌ̀kh, -àh (note accent)",šʌ̀kh,J,Mai-Jijal,n.f,a doubt; suspicion,,unlinked,,"šʌ̀kh, -àh (note accent) n.f. ‘a doubt; suspicion’. Aṛ šakk."
388,378,1,+ karʌ́ṽ,šʌ̀kh karʌ́ṽ,J,Mai-Jijal,,to doubt; to suspect,,unlinked,,+ karʌ́ṽ ‘to doubt; to suspect’.
388,378,1,"šʌkʌṇḍah, šʌkʌṇḍī (G)",šʌkʌṇḍah,G,Gowro,,hairs standing on end,,unlinked,,"šʌkʌṇḍah, šʌkʌṇḍī (G) ‘hairs standing on end’. Same as J šilkʌṇḍàh."
388,378,1,"šʌkʌṇḍah, šʌkʌṇḍī (G)",šʌkʌṇḍī,G,Gowro,,hairs standing on end,,unlinked,,"šʌkʌṇḍah, šʌkʌṇḍī (G) ‘hairs standing on end’. Same as J šilkʌṇḍàh."
388,378,1,"šakʌ́r 1, -àh (J, G [no pl.]);",šakʌ́r,J,Mai-Jijal,adj,sweet (as a small child); piece(s) of raw sugar,12338,dictionary,12338,"šakʌ́r 1, -àh (J, G [no pl.]); adj,; n.m. ‘sweet (as a small child); piece(s) of raw sugar’; šàkʌr 1 (Š) n.m. ‘ground sugar molasses’. There is obviously semantic overlapping with next entry. < śarkarā-2 (12338) or ← Perṣ šakar?"
388,378,1,šàkʌr 2,šàkʌr,J,Mai-Jijal,adj.m,"beautiful, pretty; lovely, charming (baby, young child)",12506,dictionary,12506,"šàkʌr 2 adj.m. (J, Š) ‘beautiful, pretty; lovely, charming (baby, young child)’. < śukrá- (12506). Cf. Sh. sukaraáwo, Buṛ sukaraáy. o ‘schön, hübsch’."
388,378,1,šakʌỳri,šakʌỳri,J,Mai-Jijal,adj.f,,,unlinked,,šakʌỳri adj.f. of šakʌ́r 1.
388,378,1,šʌkɑ̄̀l,šʌkɑ̄̀l,J,Mai-Jijal,adj,"unfortunate, ill-fated (person)",913,dictionary,913,"šʌkɑ̄̀l adj. ‘unfortunate, ill-fated (person)’. < aśubha- (913) plus ← kɑ̄́l (note change of accent as in pʌškɑ̄̀l)."
388,378,1,šʌkšʌmʌ̀ṭh,šʌkšʌmʌ̀ṭh,J,Mai-Jijal,adj,hard (like a stone); tough (meat); stingy (person),,unlinked,,šʌkšʌmʌ̀ṭh adj. ‘hard (like a stone); tough (meat); stingy (person)’.
388,378,1,"šàkhur, šàkhrah",šàkhur,J,Mai-Jijal,n.m,a young bull or ox (about four years old),12256,dictionary,12256,"šàkhur, šàkhrah n.m. ‘a young bull or ox (about four years old)’. < śakvara- (12256)."
388,378,1,"šàkhur, šàkhrah",šàkhrah,J,Mai-Jijal,n.m,a young bull or ox (about four years old),12256,dictionary,12256,"šàkhur, šàkhrah n.m. ‘a young bull or ox (about four years old)’. < śakvara- (12256)."
388,378,1,šagʌ́y (J),šagʌ́y,J,Mai-Jijal,n.f,a bedbug,,unlinked,,šagʌ́y (J) n.f.; šagey (B) n.m. ‘a bedbug’.
388,378,2,šʌ̀ṅg,šʌ̀ṅg,J,Mai-Jijal,n.m,lamentation over a dead person (usually performed by women and usually in a dirge-like fashion),,unlinked,,šʌ̀ṅg n.m. ‘lamentation over a dead person (usually performed by women and usually in a dirge-like fashion)’.
388,378,2,+ karʌ́ṽ,šʌ̀ṅg karʌ́ṽ,J,Mai-Jijal,,to lament for a dead,,unlinked,,+ karʌ́ṽ ‘to lament for a dead’.
388,378,2,"šʌžràh, -ī́",šʌžràh,J,Mai-Jijal,n.f,a lineage (of a family); a relative,,unlinked,,"šʌžràh, -ī́ n.f. ‘a lineage (of a family); a relative’. Aṛ šajara."
388,378,2,"šʌ́ṛ1 (G, J)",šʌ́ṛ,G,Gowro,adj,"empty (e.g., a house, pot); uncultivated (ﬁeld, due to a bloody vendetta [there are many ﬁelds in Kohistan which are not cultivated for this reason])",,unlinked,,"šʌ́ṛ1 (G, J) adj. ‘empty (e.g., a house, pot); uncultivated (ﬁeld, due to a bloody vendetta [there are many ﬁelds in Kohistan which are not cultivated for this reason])’. Pshṭ šāṛ ‘fallow’."
388,378,2,"šʌ́ṛ1 (G, J)",šʌ́ṛ,J,Mai-Jijal,adj,"empty (e.g., a house, pot); uncultivated (ﬁeld, due to a bloody vendetta [there are many ﬁelds in Kohistan which are not cultivated for this reason])",,unlinked,,"šʌ́ṛ1 (G, J) adj. ‘empty (e.g., a house, pot); uncultivated (ﬁeld, due to a bloody vendetta [there are many ﬁelds in Kohistan which are not cultivated for this reason])’. Pshṭ šāṛ ‘fallow’."
388,378,2,šʌ̀ṛ2,šʌ̀ṛ,J,Mai-Jijal,adj,waste or infertile (area or ground); a wasteland,,unlinked,,šʌ̀ṛ2 adj.; n.m. ‘waste or infertile (area or ground); a wasteland’. ← prec̣
388,378,2,šʌ́ṛ-bēbɑ̄̀n (n2),šʌ́ṛ-bēbɑ̄̀n,J,Mai-Jijal,n.m,a big deserted or desolate wasteland (this expression occurs in tales),,unlinked,,"šʌ́ṛ-bēbɑ̄̀n (n2) n.m. ‘a big deserted or desolate wasteland (this expression occurs in tales)’. ← šʌ́ṛ1, see second worḍ"
388,378,2,šʌṛʌ̀qh karʌ́ṽ or diyʌ́ṽ,šʌṛʌ̀qh karʌ́ṽ,J,Mai-Jijal,,"to paste s.o. one (with the hand), give s.o. a wallop",,unlinked,,"šʌṛʌ̀qh karʌ́ṽ or diyʌ́ṽ ‘to paste s.o. one (with the hand), give s.o. a wallop’. Bng. śɔrkɑnɔ ‘to give s.o. a thrashing’. Cf. Buṛ śaraq man-́ ‘mit Krach niederfallen’, P. sāṛ ‘the sound produced by the strokes of a whip or switch’, Kal. šaták ‘smashed, squashed’ and Sanṭ sarak sarak ‘crushing, crunching’. Same meaning as tʌṛʌ̀qh."
388,378,2,šʌṛʌ̀qh karʌ́ṽ or diyʌ́ṽ,diyʌ́ṽ,J,Mai-Jijal,,"to paste s.o. one (with the hand), give s.o. a wallop",,unlinked,,"šʌṛʌ̀qh karʌ́ṽ or diyʌ́ṽ ‘to paste s.o. one (with the hand), give s.o. a wallop’. Bng. śɔrkɑnɔ ‘to give s.o. a thrashing’. Cf. Buṛ śaraq man-́ ‘mit Krach niederfallen’, P. sāṛ ‘the sound produced by the strokes of a whip or switch’, Kal. šaták ‘smashed, squashed’ and Sanṭ sarak sarak ‘crushing, crunching’. Same meaning as tʌṛʌ̀qh."
388,378,2,šʌṛʌ̀ph,šʌṛʌ̀ph,J,Mai-Jijal,,ins Wasser fallen,,unlinked,,"šʌṛʌ̀ph sound of an object falling into wateṛ Bng. śɔrɔp (do.). Cf. Buṛ jaḍáp man-́ ‘ins Wasser fallen’ and Sanṭ saṛaṕ saṛaṕ ‘making clapping, ﬂapping sounds’. Same meaning as tʌṛʌ̀ph."
388,378,2,+ karʌ́ṽ,šʌṛʌ̀ph karʌ́ṽ,J,Mai-Jijal,,to beat repeatedly with one,,unlinked,,"+ karʌ́ṽ ‘to beat repeatedly with one’s hands (e.g., while drowning)’."
388,378,2,šʌṛʌ́y,šʌṛʌ́y,J,Mai-Jijal,n.f,a big traditional blanket made of felt,,unlinked,,šʌṛʌ́y n.f. ‘a big traditional blanket made of felt’. Pshṭ šaṛaī.
388,378,2,šʌṛī̃́,šʌṛī̃́,J,Mai-Jijal,n.f,a green vegetable with round leaves,,unlinked,,šʌṛī̃́ n.f. ‘a green vegetable with round leaves’.
388,378,2,šʌṛúnkē,šʌṛúnkē,J,Mai-Jijal,adj,useless (object or person),,unlinked,,šʌṛúnkē adj. ‘useless (object or person)’. Pshṭ šaṛūnkai ‘deposed’.
388,378,2,"šʌṛšʌ́m, -àh or -ī́",šʌṛšʌ́m,J,Mai-Jijal,n.m,mustard seed and plant,13281,dictionary,13281,"šʌṛšʌ́m, -àh or -ī́ n.m. ‘mustard seed and plant’. Pshṭ šaṛšam, ultimately < sarṣápa- (13281)."
389,379,1,"šʌṛžī̀, -ah",šʌṛžī̀,J,Mai-Jijal,n.f,uncultivated land and open space in the forest used as cattle pasture,,unlinked,,"šʌṛžī̀, -ah n.f. ‘uncultivated land and open space in the forest used as cattle pasture’. ← šʌ́ṛ1 and cf. Pshṭ žaī ‘border, edge’."
389,379,1,šʌ̀ṇḍ˚,šʌ̀ṇḍ˚,J,Mai-Jijal,adj.m,"barren, castrated; an ox, any castrated or barren animal or plant",12270,dictionary,12270,"šʌ̀ṇḍ˚ adj.m.; n.m. – adj.f.; n.f. šʌỳṇḍ˚i ‘barren, castrated; an ox, any castrated or barren animal or plant’. Ex.: šʌỳṇḍ˚i gī̀ ‘a tree without fruit’. < ṣaṇḍhá- (12270)."
389,379,1,"šʌṇḍṑ, -ah",šʌṇḍṑ,J,Mai-Jijal,n.m,a drum with two drumheads,,unlinked,,"šʌṇḍṑ, -ah n.m. ‘a drum with two drumheads’."
389,379,1,"šʌ̀th, -àh (note accent)",šʌ̀th,J,Mai-Jijal,n.f,"strength, power",12250,dictionary,12250,"šʌ̀th, -àh (note accent) n.f. ‘strength, power’. < śákti-1 (12250)."
389,379,1,+ karʌ́ṽ,šʌ̀th karʌ́ṽ,J,Mai-Jijal,,"to show strength, power",,unlinked,,"+ karʌ́ṽ ‘to show strength, power’."
389,379,1,šʌtìli (J),šʌtìli,J,Mai-Jijal,adj,"strong, powerful",,unlinked,,"šʌtìli (J) adj.; šʌtìlo (Š) adj.m. – adj.f. šʌtìli ‘strong, powerful’. Buṛ/Sh. śatílo ‘stark’. ← prec̣ plus ?"
389,379,1,"šʌtī̀, -ah",šʌtī̀,J,Mai-Jijal,n.f,the ear of maize without leaves (and corns),,unlinked,,"šʌtī̀, -ah n.f. ‘the ear of maize without leaves (and corns)’. Pshṭ šataī."
389,379,1,šʌdʌỳli,šʌdʌỳli,J,Mai-Jijal,n.f,pieces of wood which are ﬁxed between the rafters of the ceiling,,unlinked,,šʌdʌỳli n.f. ‘pieces of wood which are ﬁxed between the rafters of the ceiling’. ← šʌndɑ̄̀l.
389,379,1,"šʌnɑ̄́l-c̣ùph, -àh (note accent) (n2)",šʌnɑ̄́l-c̣ùph,J,Mai-Jijal,n.m,a wooden shovel used for tapping the earth on top of the roof where there is a leakage,,unlinked,,"šʌnɑ̄́l-c̣ùph, -àh (note accent) (n2) n.m. ‘a wooden shovel used for tapping the earth on top of the roof where there is a leakage’. Regarding ﬁrst part of the compound cf. next (the inversion of the accent is only imperfect as there is only a very slightly rising contour), second part ← c̣upʌ́ṽ."
389,379,2,"šʌndɑ̄̀l, šʌndʌ̀l",šʌndɑ̄̀l,J,Mai-Jijal,n.m,roof (of a house),12326,dictionary,12326,"šʌndɑ̄̀l, šʌndʌ̀l n.m. ‘roof (of a house)’. Sometimes also šʌnɑ̄̀l. Same as B šāṇ < śarṇa- (12326) plus ? Cf. prec̣ entrieṣ"
389,379,2,"šʌndɑ̄̀l, šʌndʌ̀l",šʌndʌ̀l,J,Mai-Jijal,n.m,roof (of a house),12326,dictionary,12326,"šʌndɑ̄̀l, šʌndʌ̀l n.m. ‘roof (of a house)’. Sometimes also šʌnɑ̄̀l. Same as B šāṇ < śarṇa- (12326) plus ? Cf. prec̣ entrieṣ"
389,379,2,"šʌndlū́, -ṓ",šʌndlū́,J,Mai-Jijal,n.m,a small roof,,unlinked,,"šʌndlū́, -ṓ n.m. ‘a small roof’. ← prec̣"
389,379,2,šʌ̀ph,šʌ̀ph,J,Mai-Jijal,,,,unlinked,,"šʌ̀ph sound of a falling tree or book, etc̣ Connection with šʌṛʌ̀ph."
389,379,2,šʌ̀p-šʌph intens. of prec̣,šʌ̀p-šʌph,J,Mai-Jijal,,,,unlinked,,šʌ̀p-šʌph intens. of prec̣
389,379,2,"šʌphēdàh, -ī́ (G)",šʌphēdàh,G,Gowro,n.m,the white poplar tree,,unlinked,,"šʌphēdàh, -ī́ (G) n.m. ‘the white poplar tree’. Perṣ safedāṛ"
389,379,2,šʌbàh,šʌbàh,J,Mai-Jijal,adv,(for) a short time or while,,unlinked,,šʌbàh adv. ‘(for) a short time or while’.
389,379,2,"šʌbāšī̀, -ah",šʌbāšī̀,J,Mai-Jijal,n.f,"applause, praise",,unlinked,,"šʌbāšī̀, -ah n.f. ‘applause, praise’. Perṣ šābāšī."
389,379,2,+ karʌ́ṽ,šʌbāšī̀ karʌ́ṽ,J,Mai-Jijal,,"to applaud, praise",,unlinked,,"+ karʌ́ṽ ‘to applaud, praise’."
389,379,2,šʌ̀bōkh,šʌ̀bōkh,J,Mai-Jijal,adv,for a short time,,unlinked,,"šʌ̀bōkh adv. ‘for a short time’. ← šʌbàh plus -ṓkh. Cf. Buṛ śabáakan ‘ein wenig (gehen)’, Sh. śabáak (do.)."
389,379,2,šʌ̀m 1; šʌ̀m,šʌ̀m,J,Mai-Jijal,n.f,Saturday,12311,chapter-6,12311,šʌ̀m 1; šʌ̀m n.f. ‘Saturday’. Perṣ šambah.
389,379,2,"šʌ̀m 2, -ah",šʌ̀m,J,Mai-Jijal,n.m,long and robust logs which are used like crowbars to remove heavy rocks from a ﬁeld,12311,dictionary,12311,"šʌ̀m 2, -ah n.m. ‘long and robust logs which are used like crowbars to remove heavy rocks from a ﬁeld’. < śámba- (12311)."
389,379,2,šʌ́m 3 -šʌm,šʌ́m-šʌm,J,Mai-Jijal,,platschend ins Wasser fallen,,unlinked,,"šʌ́m 3 -šʌm sound of an object falling into wateṛ Same meaning as ẓʌ́m-ẓʌm. Buṛ śam man-́ ‘platschend ins Wasser fallen’, Sh. śáśam (do.)."
389,379,2,šʌmʌ̀ṭh ho-,šʌmʌ̀ṭh ho-,J,Mai-Jijal,,to fall down with a loud bang,,unlinked,,šʌmʌ̀ṭh ho- ‘to fall down with a loud bang’. ← šʌ́m 3 -šʌm.
389,379,2,"šʌmʌ́l, -àh or -ī́",šʌmʌ́l,J,Mai-Jijal,n.f,a turban,,unlinked,,"šʌmʌ́l, -àh or -ī́ n.f. ‘a turban’. Pshṭ (Aṛ) šamla."
390,380,1,"šʌmʌ́š, šʌmžʒ̀ (Š)",šʌmʌ́š,Š,Mai-Shatot,n.m,the two vertical yoke-pins,,unlinked,,"šʌmʌ́š, šʌmžʒ̀ (Š) n.m. ‘the two vertical yoke-pins’. Lw. Sh. (< *śamyeṣā- [12322])."
390,380,1,"šʌmʌ́š, šʌmžʒ̀ (Š)",šʌmžʒ̀,Š,Mai-Shatot,n.m,the two vertical yoke-pins,,unlinked,,"šʌmʌ́š, šʌmžʒ̀ (Š) n.m. ‘the two vertical yoke-pins’. Lw. Sh. (< *śamyeṣā- [12322])."
390,380,1,šʌmilamnʌ́m,šʌmilamnʌ́m,J,Mai-Jijal,n.f,,,unlinked,,šʌmilamnʌ́m n.f. same as šʌlilamdʌ́m.
