Record_Type,Report,Raw_Line,PDF_Page,Printed_Page,Column,Gloss_Number,Gloss,Site_Code,Site_Name,Dialect_Group,Comparison_Role,Response,Group,Raw_OCR,Transcription,Review,Uncertainty,Status,Reason,Language_ID,Dialect_ID,Source,Entry_Key
wordlist response,ernest-oleary-kelsall2018irula,4133,51,46,2,172,kill,KOL,Kolikarai,Mele Nadu,target,1,1,konr4,koɳɾɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-kolikarai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 172, Kolikarai (KOL)]",silirula2018:g172:nilgiri-irula-kolikarai:i1
wordlist response,ernest-oleary-kelsall2018irula,4134,51,46,2,172,kill,CHE,Chemmanarai,Mele Nadu,target,1,1,konréd,koɳɾɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-chemmanarai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 172, Chemmanarai (CHE)]",silirula2018:g172:nilgiri-irula-chemmanarai:i1
wordlist response,ernest-oleary-kelsall2018irula,4135,51,46,2,172,kill,KIL,Kilkupkad,Mele Nadu,target,1,2,konrori,koɳɾoɾi,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-kilkupkad,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 172, Kilkupkad (KIL)]",silirula2018:g172:nilgiri-irula-kilkupkad:i1
wordlist response,ernest-oleary-kelsall2018irula,4136,51,46,2,172,kill,MET,Mettukal,Mele Nadu,target,1,1,konri,koɳɾi,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-mettukal,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 172, Mettukal (MET)]",silirula2018:g172:nilgiri-irula-mettukal:i1
wordlist response,ernest-oleary-kelsall2018irula,4137,51,46,2,172,kill,CHO,Chokkanalli,Northern,target,1,1,konra,koɳɾɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-chokkanalli,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 172, Chokkanalli (CHO)]",silirula2018:g172:nilgiri-irula-chokkanalli:i1
wordlist response,ernest-oleary-kelsall2018irula,4138,51,46,2,172,kill,MAV,Mavanalla,Northern,target,1,1,konru,koɳɾu,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-mavanalla,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 172, Mavanalla (MAV)]",silirula2018:g172:nilgiri-irula-mavanalla:i1
wordlist response,ernest-oleary-kelsall2018irula,4139,51,46,2,172,kill,ANA,Anaikatty,Northern,target,1,4,koll:,koɭɭɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-anaikatty,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 172, Anaikatty (ANA)]",silirula2018:g172:nilgiri-irula-anaikatty:i1
wordlist response,ernest-oleary-kelsall2018irula,4140,51,46,2,172,kill,BOO,Bookapuram,Northern,target,1,3,sa‘ su,sʌɪ su,reviewed,source-raster-legacy-glyph-ɪ,installed,,Irula,nilgiri-irula-bookapuram,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 172, Bookapuram (BOO)]",silirula2018:g172:nilgiri-irula-bookapuram:i1
wordlist response,ernest-oleary-kelsall2018irula,4141,51,46,2,172,kill,THA,Thaliyur,Vette Kada,target,1,4,kola,koɭʌ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-thaliyur,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 172, Thaliyur (THA)]",silirula2018:g172:nilgiri-irula-thaliyur:i1
wordlist response,ernest-oleary-kelsall2018irula,4142,51,46,2,172,kill,NEL,Nellithurai,Vette Kada,target,1,5,sahadi,sʌhʌɖi,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-nellithurai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 172, Nellithurai (NEL)]",silirula2018:g172:nilgiri-irula-nellithurai:i1
wordlist response,ernest-oleary-kelsall2018irula,4143,51,46,2,172,kill,CBT,Coimbatore Tamil,,elicited comparison list,1,4,koll:,,not transcribed (excluded comparison),,excluded,excluded elicited comparison list; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 172, Coimbatore Tamil (CBT)]",
wordlist response,ernest-oleary-kelsall2018irula,4144,51,46,2,172,kill,MAD,MAD (unresolved),,unresolved comparison list,1,4,kallu,,not transcribed (excluded comparison),,excluded,excluded unresolved comparison list; not a target Irula list; the report does not expand the code MAD,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 172, MAD (unresolved) (MAD)]",
wordlist response,ernest-oleary-kelsall2018irula,4145,51,46,2,172,kill,KAN,Kannada,,comparison list culled from Blair 2012,1,6,sajisu,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 172, Kannada (KAN)]",
wordlist response,ernest-oleary-kelsall2018irula,4146,51,46,2,172,kill,BAD,Badaga,,comparison list culled from Blair 2012,1,4,kallu,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 172, Badaga (BAD)]",
wordlist response,ernest-oleary-kelsall2018irula,4147,51,46,2,172,kill,ALU,Alu Kurumba,,comparison list culled from Blair 2012,1,7,kondudu,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 172, Alu Kurumba (ALU)]",
wordlist response,ernest-oleary-kelsall2018irula,4148,51,46,2,172,kill,BET,Betta Kurumba,,comparison list culled from Blair 2012,1,8,kenada,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 172, Betta Kurumba (BET)]",
wordlist response,ernest-oleary-kelsall2018irula,4149,51,46,2,172,kill,JEN,Jenu Kurumba,,comparison list culled from Blair 2012,1,6,sajisu,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 172, Jenu Kurumba (JEN)]",
wordlist response,ernest-oleary-kelsall2018irula,4151,51,46,2,173,fly (bird),KUN,Kunjapanai,Mele Nadu,target,1,"1,2",paru,pʌɾu,reviewed,,installed,,Irula,nilgiri-irula-kunjapanai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 173, Kunjapanai (KUN)]",silirula2018:g173:nilgiri-irula-kunjapanai:i1
wordlist response,ernest-oleary-kelsall2018irula,4152,51,46,2,173,fly (bird),KOL,Kolikarai,Mele Nadu,target,1,1,para,pʌɾʌ,reviewed,,installed,,Irula,nilgiri-irula-kolikarai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 173, Kolikarai (KOL)]",silirula2018:g173:nilgiri-irula-kolikarai:i1
wordlist response,ernest-oleary-kelsall2018irula,4154,51,46,2,173,fly (bird),CHE,Chemmanarai,Mele Nadu,target,1,3,porandipogudi,poɾʌɳɖɨpoguɖɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-chemmanarai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 173, Chemmanarai (CHE)]",silirula2018:g173:nilgiri-irula-chemmanarai:i1
wordlist response,ernest-oleary-kelsall2018irula,4155,51,46,2,173,fly (bird),KIL,Kilkupkad,Mele Nadu,target,1,1,para,pʌɾʌ,reviewed,,installed,,Irula,nilgiri-irula-kilkupkad,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 173, Kilkupkad (KIL)]",silirula2018:g173:nilgiri-irula-kilkupkad:i1
wordlist response,ernest-oleary-kelsall2018irula,4156,51,46,2,173,fly (bird),MET,Mettukal,Mele Nadu,target,1,1,para,pʌɾʌ,reviewed,,installed,,Irula,nilgiri-irula-mettukal,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 173, Mettukal (MET)]",silirula2018:g173:nilgiri-irula-mettukal:i1
wordlist response,ernest-oleary-kelsall2018irula,4157,51,46,2,173,fly (bird),CHO,Chokkanalli,Northern,target,1,1,para,pʌɾʌ,reviewed,,installed,,Irula,nilgiri-irula-chokkanalli,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 173, Chokkanalli (CHO)]",silirula2018:g173:nilgiri-irula-chokkanalli:i1
wordlist response,ernest-oleary-kelsall2018irula,4162,51,46,3,173,fly (bird),MAV,Mavanalla,Northern,target,1,5,pargudu,pʌɾguɖu,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-mavanalla,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 173, Mavanalla (MAV)]",silirula2018:g173:nilgiri-irula-mavanalla:i1
wordlist response,ernest-oleary-kelsall2018irula,4164,51,46,3,173,fly (bird),ANA,Anaikatty,Northern,target,1,"1,2",part,pʌɾɨ,reviewed,,installed,,Irula,nilgiri-irula-anaikatty,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 173, Anaikatty (ANA)]",silirula2018:g173:nilgiri-irula-anaikatty:i1
wordlist response,ernest-oleary-kelsall2018irula,4166,51,46,3,173,fly (bird),BOO,Bookapuram,Northern,target,1,6,artu,ʌɾt̪u,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-bookapuram,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 173, Bookapuram (BOO)]",silirula2018:g173:nilgiri-irula-bookapuram:i1
wordlist response,ernest-oleary-kelsall2018irula,4168,51,46,3,173,fly (bird),THA,Thaliyur,Vette Kada,target,1,1,para,pʌɾʌ,reviewed,,installed,,Irula,nilgiri-irula-thaliyur,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 173, Thaliyur (THA)]",silirula2018:g173:nilgiri-irula-thaliyur:i1
wordlist response,ernest-oleary-kelsall2018irula,4170,51,46,3,173,fly (bird),NEL,Nellithurai,Vette Kada,target,1,1,para,pʌɾʌ,reviewed,,installed,,Irula,nilgiri-irula-nellithurai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 173, Nellithurai (NEL)]",silirula2018:g173:nilgiri-irula-nellithurai:i1
wordlist response,ernest-oleary-kelsall2018irula,4172,51,46,3,173,fly (bird),CBT,Coimbatore Tamil,,elicited comparison list,1,1,paca,,not transcribed (excluded comparison),,excluded,excluded elicited comparison list; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 173, Coimbatore Tamil (CBT)]",
wordlist response,ernest-oleary-kelsall2018irula,4174,51,46,3,173,fly (bird),MAD,MAD (unresolved),,unresolved comparison list,1,7,ji,,not transcribed (excluded comparison),,excluded,excluded unresolved comparison list; not a target Irula list; the report does not expand the code MAD,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 173, MAD (unresolved) (MAD)]",
wordlist response,ernest-oleary-kelsall2018irula,4176,51,46,3,173,fly (bird),KAN,Kannada,,comparison list culled from Blair 2012,1,2,hacu,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 173, Kannada (KAN)]",
wordlist response,ernest-oleary-kelsall2018irula,4178,51,46,3,173,fly (bird),BAD,Badaga,,comparison list culled from Blair 2012,1,1,para,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 173, Badaga (BAD)]",
wordlist response,ernest-oleary-kelsall2018irula,4181,51,46,3,173,fly (bird),ALU,Alu Kurumba,,comparison list culled from Blair 2012,1,4,Parandanawogu,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 173, Alu Kurumba (ALU)]",
wordlist response,ernest-oleary-kelsall2018irula,4183,51,46,3,173,fly (bird),BET,Betta Kurumba,,comparison list culled from Blair 2012,1,9,peraso,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 173, Betta Kurumba (BET)]",
wordlist response,ernest-oleary-kelsall2018irula,4185,51,46,3,173,fly (bird),JEN,Jenu Kurumba,,comparison list culled from Blair 2012,1,8,ariwottu,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 173, Jenu Kurumba (JEN)]",
wordlist response,ernest-oleary-kelsall2018irula,4189,51,46,3,174,walk,KUN,Kunjapanai,Mele Nadu,target,1,1,nada,nʌɖʌ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-kunjapanai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 174, Kunjapanai (KUN)]",silirula2018:g174:nilgiri-irula-kunjapanai:i1
wordlist response,ernest-oleary-kelsall2018irula,4191,51,46,3,174,walk,KOL,Kolikarai,Mele Nadu,target,1,1,nada,nʌɖʌ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-kolikarai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 174, Kolikarai (KOL)]",silirula2018:g174:nilgiri-irula-kolikarai:i1
wordlist response,ernest-oleary-kelsall2018irula,4193,51,46,3,174,walk,CHE,Chemmanarai,Mele Nadu,target,1,1,nada,nʌɖʌ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-chemmanarai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 174, Chemmanarai (CHE)]",silirula2018:g174:nilgiri-irula-chemmanarai:i1
wordlist response,ernest-oleary-kelsall2018irula,4195,51,46,3,174,walk,KIL,Kilkupkad,Mele Nadu,target,1,1,nada,nʌɖʌ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-kilkupkad,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 174, Kilkupkad (KIL)]",silirula2018:g174:nilgiri-irula-kilkupkad:i1
wordlist response,ernest-oleary-kelsall2018irula,4197,51,46,3,174,walk,MET,Mettukal,Mele Nadu,target,1,1,nada,nʌɖʌ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-mettukal,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 174, Mettukal (MET)]",silirula2018:g174:nilgiri-irula-mettukal:i1
wordlist response,ernest-oleary-kelsall2018irula,4199,51,46,3,174,walk,CHO,Chokkanalli,Northern,target,1,2,ge,ge,reviewed,,installed,,Irula,nilgiri-irula-chokkanalli,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 174, Chokkanalli (CHO)]",silirula2018:g174:nilgiri-irula-chokkanalli:i1
wordlist response,ernest-oleary-kelsall2018irula,4201,51,46,3,174,walk,MAV,Mavanalla,Northern,target,1,2,ga,gʌ,reviewed,,installed,,Irula,nilgiri-irula-mavanalla,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 174, Mavanalla (MAV)]",silirula2018:g174:nilgiri-irula-mavanalla:i1
wordlist response,ernest-oleary-kelsall2018irula,4203,51,46,3,174,walk,ANA,Anaikatty,Northern,target,1,1,nada,nʌɖʌ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-anaikatty,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 174, Anaikatty (ANA)]",silirula2018:g174:nilgiri-irula-anaikatty:i1
wordlist response,ernest-oleary-kelsall2018irula,4205,51,46,3,174,walk,BOO,Bookapuram,Northern,target,1,1,nada,nʌɖʌ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-bookapuram,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 174, Bookapuram (BOO)]",silirula2018:g174:nilgiri-irula-bookapuram:i1
wordlist response,ernest-oleary-kelsall2018irula,4207,51,46,3,174,walk,THA,Thaliyur,Vette Kada,target,1,1,nada,nʌɖʌ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-thaliyur,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 174, Thaliyur (THA)]",silirula2018:g174:nilgiri-irula-thaliyur:i1
wordlist response,ernest-oleary-kelsall2018irula,4209,51,46,3,174,walk,NEL,Nellithurai,Vette Kada,target,1,1,nada,nʌɖʌ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-nellithurai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 174, Nellithurai (NEL)]",silirula2018:g174:nilgiri-irula-nellithurai:i1
wordlist response,ernest-oleary-kelsall2018irula,4211,51,46,3,174,walk,CBT,Coimbatore Tamil,,elicited comparison list,1,1,nada,,not transcribed (excluded comparison),,excluded,excluded elicited comparison list; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 174, Coimbatore Tamil (CBT)]",
wordlist response,ernest-oleary-kelsall2018irula,4213,51,46,3,174,walk,MAD,MAD (unresolved),,unresolved comparison list,1,1,nada,,not transcribed (excluded comparison),,excluded,excluded unresolved comparison list; not a target Irula list; the report does not expand the code MAD,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 174, MAD (unresolved) (MAD)]",
wordlist response,ernest-oleary-kelsall2018irula,4215,51,46,3,174,walk,KAN,Kannada,,comparison list culled from Blair 2012,1,1,tadi,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 174, Kannada (KAN)]",
wordlist response,ernest-oleary-kelsall2018irula,4217,51,46,3,174,walk,BAD,Badaga,,comparison list culled from Blair 2012,1,1,nada,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 174, Badaga (BAD)]",
wordlist response,ernest-oleary-kelsall2018irula,4219,51,46,3,174,walk,ALU,Alu Kurumba,,comparison list culled from Blair 2012,1,1,nade,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 174, Alu Kurumba (ALU)]",
wordlist response,ernest-oleary-kelsall2018irula,4221,51,46,3,174,walk,BET,Betta Kurumba,,comparison list culled from Blair 2012,1,1,nada,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 174, Betta Kurumba (BET)]",
wordlist response,ernest-oleary-kelsall2018irula,4223,51,46,3,174,walk,JEN,Jenu Kurumba,,comparison list culled from Blair 2012,1,1,nada,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 174, Jenu Kurumba (JEN)]",
wordlist response,ernest-oleary-kelsall2018irula,4227,51,46,3,175,run,KUN,Kunjapanai,Mele Nadu,target,1,1,odé,oɖɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-kunjapanai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 175, Kunjapanai (KUN)]",silirula2018:g175:nilgiri-irula-kunjapanai:i1
wordlist response,ernest-oleary-kelsall2018irula,4229,51,46,3,175,run,KOL,Kolikarai,Mele Nadu,target,1,1,ods,oɖɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-kolikarai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 175, Kolikarai (KOL)]",silirula2018:g175:nilgiri-irula-kolikarai:i1
wordlist response,ernest-oleary-kelsall2018irula,4231,51,46,3,175,run,CHE,Chemmanarai,Mele Nadu,target,1,1,odi,oɖɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-chemmanarai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 175, Chemmanarai (CHE)]",silirula2018:g175:nilgiri-irula-chemmanarai:i1
wordlist response,ernest-oleary-kelsall2018irula,4233,51,46,3,175,run,KIL,Kilkupkad,Mele Nadu,target,1,1,oqu,oɖu,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-kilkupkad,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 175, Kilkupkad (KIL)]",silirula2018:g175:nilgiri-irula-kilkupkad:i1
