Record_Type,Item,Gloss,Site_Code,Site_Name,Role,Dialect_Group,PDF_Page,Printed_Page,Column,Manual_Transcription,Manual_Review,Uncertainty,OCR_Evidence,Alternate_Digital_Evidence,Status,Reason,Language_ID,Dialect_ID,Source,Entry_Keys
wordlist cell,182,eat,MAL,Malakanagiri Koya,target,eastern Koya,111,106,1,tin,manual-source-image,,tesseract_raw.txt#pdf111,,installed,,Gondi,sil-koya-1985-malakanagiri,"devagnanavaram-et-al2021koya[Appendix E, printed p. 106, item 182, Malakanagiri Koya]",silkoya1985:mal:i182:v1
wordlist cell,182,eat,ORI,Oriya,comparison control,,122,117,2,kaiba,manual-source-image,,tesseract_raw.txt#pdf122,,excluded,excluded comparison control,,,"devagnanavaram-et-al2021koya[Appendix E, printed p. 117, item 182, Oriya]",
wordlist cell,182,eat,POD,Podia Koya,target,eastern Koya,91,86,3,tinːu,manual-source-image,,tesseract_raw.txt#pdf91,,installed,,Gondi,sil-koya-1985-podia,"devagnanavaram-et-al2021koya[Appendix E, printed p. 86, item 182, Podia Koya]",silkoya1985:pod:i182:v1
wordlist cell,182,eat,TEL,Telugu,comparison control,,122,117,1,tinu,manual-source-image,,tesseract_raw.txt#pdf122,,excluded,excluded comparison control,,,"devagnanavaram-et-al2021koya[Appendix E, printed p. 117, item 182, Telugu]",
wordlist cell,182,eat,UTN,Utnoor Gondi,target,western Gondi,101,96,1,t̪ɪnβʌl,manual-source-image,,tesseract_raw.txt#pdf101,t̪ɪnβʌl,installed,,Gondi,sil-koya-1985-utnoor,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 182, Utnoor Gondi]",silkoya1985:utn:i182:v1
wordlist cell,183,bite,BHG,Bhamani Gondi,target,western Gondi,101,96,2,korkodu,manual-source-image,,tesseract_raw.txt#pdf101,korkodu,installed,,Gondi,sil-koya-1985-bhamani-gondi,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 183, Bhamani Gondi]",silkoya1985:bhg:i183:v1
wordlist cell,183,bite,BHM,Bhamani Madia,target,western Madia,101,96,3,kasˑkint̪e,manual-source-image,,tesseract_raw.txt#pdf101,kasˑkint̪e,installed,,Gondi,sil-koya-1985-bhamani-madia,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 183, Bhamani Madia]",silkoya1985:bhm:i183:v1
wordlist cell,183,bite,CHI,Chintoor Koya,target,eastern Koya,91,86,2,katʃtːa,manual-source-image,,tesseract_raw.txt#pdf91,,installed,,Gondi,sil-koya-1985-chintoor,"devagnanavaram-et-al2021koya[Appendix E, printed p. 86, item 183, Chintoor Koya]",silkoya1985:chi:i183:v1
wordlist cell,183,bite,JAG,Jaganathapuram Koya,target,eastern Koya,91,86,1,koɾuku,manual-source-image,,tesseract_raw.txt#pdf91,,installed,,Gondi,sil-koya-1985-jaganathapuram,"devagnanavaram-et-al2021koya[Appendix E, printed p. 86, item 183, Jaganathapuram Koya]",silkoya1985:jag:i183:v1
wordlist cell,183,bite,MAL,Malakanagiri Koya,target,eastern Koya,111,106,1,katsa,manual-source-image,,tesseract_raw.txt#pdf111,,installed,,Gondi,sil-koya-1985-malakanagiri,"devagnanavaram-et-al2021koya[Appendix E, printed p. 106, item 183, Malakanagiri Koya]",silkoya1985:mal:i183:v1
wordlist cell,183,bite,ORI,Oriya,comparison control,,122,117,2,tsubaila/kamudila,manual-source-image,,tesseract_raw.txt#pdf122,,excluded,excluded comparison control,,,"devagnanavaram-et-al2021koya[Appendix E, printed p. 117, item 183, Oriya]",
wordlist cell,183,bite,POD,Podia Koya,target,eastern Koya,91,86,3,katʃita,manual-source-image,,tesseract_raw.txt#pdf91,,installed,,Gondi,sil-koya-1985-podia,"devagnanavaram-et-al2021koya[Appendix E, printed p. 86, item 183, Podia Koya]",silkoya1985:pod:i183:v1
wordlist cell,183,bite,TEL,Telugu,comparison control,,122,117,1,kaɾatʃutːa,manual-source-image,,tesseract_raw.txt#pdf122,,excluded,excluded comparison control,,,"devagnanavaram-et-al2021koya[Appendix E, printed p. 117, item 183, Telugu]",
wordlist cell,183,bite,UTN,Utnoor Gondi,target,western Gondi,101,96,1,kʌskβʌl,manual-source-image,,tesseract_raw.txt#pdf101,kʌskβʌl,installed,,Gondi,sil-koya-1985-utnoor,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 183, Utnoor Gondi]",silkoya1985:utn:i183:v1
wordlist cell,184,be hungry,BHG,Bhamani Gondi,target,western Gondi,101,96,2,pod̪uɾu,manual-source-image,,tesseract_raw.txt#pdf101,pod̪uɾu,installed,,Gondi,sil-koya-1985-bhamani-gondi,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 184, Bhamani Gondi]",silkoya1985:bhg:i184:v1
wordlist cell,184,be hungry,BHM,Bhamani Madia,target,western Madia,101,96,3,kau̯soɾ,manual-source-image,,tesseract_raw.txt#pdf101,kau̯soɾ,installed,,Gondi,sil-koya-1985-bhamani-madia,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 184, Bhamani Madia]",silkoya1985:bhm:i184:v1
wordlist cell,184,be hungry,CHI,Chintoor Koya,target,eastern Koya,91,86,2,kaɾpoita,manual-source-image,,tesseract_raw.txt#pdf91,,installed,,Gondi,sil-koya-1985-chintoor,"devagnanavaram-et-al2021koya[Appendix E, printed p. 86, item 184, Chintoor Koya]",silkoya1985:chi:i184:v1
wordlist cell,184,be hungry,JAG,Jaganathapuram Koya,target,eastern Koya,91,86,1,kuɾuɾesam,manual-source-image,,tesseract_raw.txt#pdf91,,installed,,Gondi,sil-koya-1985-jaganathapuram,"devagnanavaram-et-al2021koya[Appendix E, printed p. 86, item 184, Jaganathapuram Koya]",silkoya1985:jag:i184:v1
wordlist cell,184,be hungry,MAL,Malakanagiri Koya,target,eastern Koya,111,106,1,kaɾuːa,manual-source-image,,tesseract_raw.txt#pdf111,,installed,,Gondi,sil-koya-1985-malakanagiri,"devagnanavaram-et-al2021koya[Appendix E, printed p. 106, item 184, Malakanagiri Koya]",silkoya1985:mal:i184:v1
wordlist cell,184,be hungry,ORI,Oriya,comparison control,,122,117,2,bʰoko hela,manual-source-image,,tesseract_raw.txt#pdf122,,excluded,excluded comparison control,,,"devagnanavaram-et-al2021koya[Appendix E, printed p. 117, item 184, Oriya]",
wordlist cell,184,be hungry,POD,Podia Koya,target,eastern Koya,91,86,3,kaɾposond,manual-source-image,,tesseract_raw.txt#pdf91,,installed,,Gondi,sil-koya-1985-podia,"devagnanavaram-et-al2021koya[Appendix E, printed p. 86, item 184, Podia Koya]",silkoya1985:pod:i184:v1
wordlist cell,184,be hungry,TEL,Telugu,comparison control,,122,117,1,aːkaliga onadi,manual-source-image,,tesseract_raw.txt#pdf122,,excluded,excluded comparison control,,,"devagnanavaram-et-al2021koya[Appendix E, printed p. 117, item 184, Telugu]",
wordlist cell,184,be hungry,UTN,Utnoor Gondi,target,western Gondi,101,96,1,karvasta,manual-source-image,,tesseract_raw.txt#pdf101,karvasta,installed,,Gondi,sil-koya-1985-utnoor,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 184, Utnoor Gondi]",silkoya1985:utn:i184:v1
wordlist cell,185,drink,BHG,Bhamani Gondi,target,western Gondi,101,96,2,unˑudu,manual-source-image,,tesseract_raw.txt#pdf101,unˑudu,installed,,Gondi,sil-koya-1985-bhamani-gondi,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 185, Bhamani Gondi]",silkoya1985:bhg:i185:v1
wordlist cell,185,drink,BHM,Bhamani Madia,target,western Madia,101,96,3,uˑmadi,manual-source-image,,tesseract_raw.txt#pdf101,uˑmadi,installed,,Gondi,sil-koya-1985-bhamani-madia,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 185, Bhamani Madia]",silkoya1985:bhm:i185:v1
wordlist cell,185,drink,CHI,Chintoor Koya,target,eastern Koya,91,86,2,untanu,manual-source-image,,tesseract_raw.txt#pdf91,,installed,,Gondi,sil-koya-1985-chintoor,"devagnanavaram-et-al2021koya[Appendix E, printed p. 86, item 185, Chintoor Koya]",silkoya1985:chi:i185:v1
wordlist cell,185,drink,JAG,Jaganathapuram Koya,target,eastern Koya,91,86,1,unːu,manual-source-image,,tesseract_raw.txt#pdf91,,installed,,Gondi,sil-koya-1985-jaganathapuram,"devagnanavaram-et-al2021koya[Appendix E, printed p. 86, item 185, Jaganathapuram Koya]",silkoya1985:jag:i185:v1
wordlist cell,185,drink,MAL,Malakanagiri Koya,target,eastern Koya,111,106,1,un,manual-source-image,,tesseract_raw.txt#pdf111,,installed,,Gondi,sil-koya-1985-malakanagiri,"devagnanavaram-et-al2021koya[Appendix E, printed p. 106, item 185, Malakanagiri Koya]",silkoya1985:mal:i185:v1
wordlist cell,185,drink,ORI,Oriya,comparison control,,122,117,2,piːba,manual-source-image,,tesseract_raw.txt#pdf122,,excluded,excluded comparison control,,,"devagnanavaram-et-al2021koya[Appendix E, printed p. 117, item 185, Oriya]",
wordlist cell,185,drink,POD,Podia Koya,target,eastern Koya,91,86,3,un,manual-source-image,,tesseract_raw.txt#pdf91,,installed,,Gondi,sil-koya-1985-podia,"devagnanavaram-et-al2021koya[Appendix E, printed p. 86, item 185, Podia Koya]",silkoya1985:pod:i185:v1
wordlist cell,185,drink,TEL,Telugu,comparison control,,122,117,1,tɾaguta,manual-source-image,,tesseract_raw.txt#pdf122,,excluded,excluded comparison control,,,"devagnanavaram-et-al2021koya[Appendix E, printed p. 117, item 185, Telugu]",
wordlist cell,185,drink,UTN,Utnoor Gondi,target,western Gondi,101,96,1,unβʌt,manual-source-image,,tesseract_raw.txt#pdf101,unβʌt,installed,,Gondi,sil-koya-1985-utnoor,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 185, Utnoor Gondi]",silkoya1985:utn:i185:v1
wordlist cell,186,be thirsty,BHG,Bhamani Gondi,target,western Gondi,101,96,2,d̪upa,manual-source-image,,tesseract_raw.txt#pdf101,d̪upa,installed,,Gondi,sil-koya-1985-bhamani-gondi,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 186, Bhamani Gondi]",silkoya1985:bhg:i186:v1
wordlist cell,186,be thirsty,BHM,Bhamani Madia,target,western Madia,101,96,3,eɣondeaseka,manual-source-image,,tesseract_raw.txt#pdf101,eɣondeaseka,installed,,Gondi,sil-koya-1985-bhamani-madia,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 186, Bhamani Madia]",silkoya1985:bhm:i186:v1
wordlist cell,186,be thirsty,CHI,Chintoor Koya,target,eastern Koya,91,86,2,dapite,manual-source-image,,tesseract_raw.txt#pdf91,,installed,,Gondi,sil-koya-1985-chintoor,"devagnanavaram-et-al2021koya[Appendix E, printed p. 86, item 186, Chintoor Koya]",silkoya1985:chi:i186:v1
wordlist cell,186,be thirsty,JAG,Jaganathapuram Koya,target,eastern Koya,91,86,1,dopesonde,manual-source-image,,tesseract_raw.txt#pdf91,,installed,,Gondi,sil-koya-1985-jaganathapuram,"devagnanavaram-et-al2021koya[Appendix E, printed p. 86, item 186, Jaganathapuram Koya]",silkoya1985:jag:i186:v1
wordlist cell,186,be thirsty,MAL,Malakanagiri Koya,target,eastern Koya,111,106,1,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf111,,missing,source prints a blank or ruled missing cell,Gondi,sil-koya-1985-malakanagiri,"devagnanavaram-et-al2021koya[Appendix E, printed p. 106, item 186, Malakanagiri Koya]",
wordlist cell,186,be thirsty,ORI,Oriya,comparison control,,122,117,2,soso hala,manual-source-image,,tesseract_raw.txt#pdf122,,excluded,excluded comparison control,,,"devagnanavaram-et-al2021koya[Appendix E, printed p. 117, item 186, Oriya]",
wordlist cell,186,be thirsty,POD,Podia Koya,target,eastern Koya,91,86,3,eɾund sagwaɾte,manual-source-image,,tesseract_raw.txt#pdf91,,installed,,Gondi,sil-koya-1985-podia,"devagnanavaram-et-al2021koya[Appendix E, printed p. 86, item 186, Podia Koya]",silkoya1985:pod:i186:v1
wordlist cell,186,be thirsty,TEL,Telugu,comparison control,,122,117,1,dapikaga onadi,manual-source-image,,tesseract_raw.txt#pdf122,,excluded,excluded comparison control,,,"devagnanavaram-et-al2021koya[Appendix E, printed p. 117, item 186, Telugu]",
wordlist cell,186,be thirsty,UTN,Utnoor Gondi,target,western Gondi,101,96,1,iɛːɾotkʌβʌstʌ,manual-source-image,,tesseract_raw.txt#pdf101,iɛːɾotkʌβʌstʌ,installed,,Gondi,sil-koya-1985-utnoor,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 186, Utnoor Gondi]",silkoya1985:utn:i186:v1
wordlist cell,187,sleep,BHG,Bhamani Gondi,target,western Gondi,101,96,2,minˑdu,manual-source-image,,tesseract_raw.txt#pdf101,minˑdu,installed,,Gondi,sil-koya-1985-bhamani-gondi,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 187, Bhamani Gondi]",silkoya1985:bhg:i187:v1
wordlist cell,187,sleep,BHM,Bhamani Madia,target,western Madia,101,96,3,undʒa,manual-source-image,,tesseract_raw.txt#pdf101,undʒa,installed,,Gondi,sil-koya-1985-bhamani-madia,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 187, Bhamani Madia]",silkoya1985:bhm:i187:v1
wordlist cell,187,sleep,CHI,Chintoor Koya,target,eastern Koya,91,86,2,undʒa,manual-source-image,,tesseract_raw.txt#pdf91,,installed,,Gondi,sil-koya-1985-chintoor,"devagnanavaram-et-al2021koya[Appendix E, printed p. 86, item 187, Chintoor Koya]",silkoya1985:chi:i187:v1
wordlist cell,187,sleep,JAG,Jaganathapuram Koya,target,eastern Koya,91,86,1,undʒa,manual-source-image,,tesseract_raw.txt#pdf91,,installed,,Gondi,sil-koya-1985-jaganathapuram,"devagnanavaram-et-al2021koya[Appendix E, printed p. 86, item 187, Jaganathapuram Koya]",silkoya1985:jag:i187:v1
wordlist cell,187,sleep,MAL,Malakanagiri Koya,target,eastern Koya,111,106,1,undʒ,manual-source-image,,tesseract_raw.txt#pdf111,,installed,,Gondi,sil-koya-1985-malakanagiri,"devagnanavaram-et-al2021koya[Appendix E, printed p. 106, item 187, Malakanagiri Koya]",silkoya1985:mal:i187:v1
wordlist cell,187,sleep,ORI,Oriya,comparison control,,122,117,2,nido,manual-source-image,,tesseract_raw.txt#pdf122,,excluded,excluded comparison control,,,"devagnanavaram-et-al2021koya[Appendix E, printed p. 117, item 187, Oriya]",
wordlist cell,187,sleep,POD,Podia Koya,target,eastern Koya,91,86,3,undʒa,manual-source-image,,tesseract_raw.txt#pdf91,,installed,,Gondi,sil-koya-1985-podia,"devagnanavaram-et-al2021koya[Appendix E, printed p. 86, item 187, Podia Koya]",silkoya1985:pod:i187:v1
wordlist cell,187,sleep,TEL,Telugu,comparison control,,122,117,1,nedɾa,manual-source-image,,tesseract_raw.txt#pdf122,,excluded,excluded comparison control,,,"devagnanavaram-et-al2021koya[Appendix E, printed p. 117, item 187, Telugu]",
wordlist cell,187,sleep,UTN,Utnoor Gondi,target,western Gondi,101,96,1,dʒop,manual-source-image,,tesseract_raw.txt#pdf101,dʒop,installed,,Gondi,sil-koya-1985-utnoor,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 187, Utnoor Gondi]",silkoya1985:utn:i187:v1
wordlist cell,188,lie down,BHG,Bhamani Gondi,target,western Gondi,101,96,2,minˑdudu,manual-source-image,,tesseract_raw.txt#pdf101,minˑdudu,installed,,Gondi,sil-koya-1985-bhamani-gondi,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 188, Bhamani Gondi]",silkoya1985:bhg:i188:v1
wordlist cell,188,lie down,BHM,Bhamani Madia,target,western Madia,101,96,3,(edne)aɾt̪o,manual-source-image,,tesseract_raw.txt#pdf101,(edne)aɾt̪o,installed,,Gondi,sil-koya-1985-bhamani-madia,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 188, Bhamani Madia]",silkoya1985:bhm:i188:v1
wordlist cell,188,lie down,CHI,Chintoor Koya,target,eastern Koya,91,86,2,patːa,manual-source-image,,tesseract_raw.txt#pdf91,,installed,,Gondi,sil-koya-1985-chintoor,"devagnanavaram-et-al2021koya[Appendix E, printed p. 86, item 188, Chintoor Koya]",silkoya1985:chi:i188:v1
wordlist cell,188,lie down,JAG,Jaganathapuram Koya,target,eastern Koya,91,86,1,patːa,manual-source-image,,tesseract_raw.txt#pdf91,,installed,,Gondi,sil-koya-1985-jaganathapuram,"devagnanavaram-et-al2021koya[Appendix E, printed p. 86, item 188, Jaganathapuram Koya]",silkoya1985:jag:i188:v1
wordlist cell,188,lie down,MAL,Malakanagiri Koya,target,eastern Koya,111,106,1,patːa,manual-source-image,,tesseract_raw.txt#pdf111,,installed,,Gondi,sil-koya-1985-malakanagiri,"devagnanavaram-et-al2021koya[Appendix E, printed p. 106, item 188, Malakanagiri Koya]",silkoya1985:mal:i188:v1
wordlist cell,188,lie down,ORI,Oriya,comparison control,,122,117,2,poɾigola,manual-source-image,,tesseract_raw.txt#pdf122,,excluded,excluded comparison control,,,"devagnanavaram-et-al2021koya[Appendix E, printed p. 117, item 188, Oriya]",
wordlist cell,188,lie down,POD,Podia Koya,target,eastern Koya,91,86,3,patːa,manual-source-image,,tesseract_raw.txt#pdf91,,installed,,Gondi,sil-koya-1985-podia,"devagnanavaram-et-al2021koya[Appendix E, printed p. 86, item 188, Podia Koya]",silkoya1985:pod:i188:v1
wordlist cell,188,lie down,TEL,Telugu,comparison control,,122,117,1,padi pouta/pandu konuta,manual-source-image,,tesseract_raw.txt#pdf122,,excluded,excluded comparison control,,,"devagnanavaram-et-al2021koya[Appendix E, printed p. 117, item 188, Telugu]",
wordlist cell,188,lie down,UTN,Utnoor Gondi,target,western Gondi,101,96,1,ʌɾt̪on,manual-source-image,,tesseract_raw.txt#pdf101,ʌɾt̪on,installed,,Gondi,sil-koya-1985-utnoor,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 188, Utnoor Gondi]",silkoya1985:utn:i188:v1
wordlist cell,189,sit down,BHG,Bhamani Gondi,target,western Gondi,101,96,2,ud̪u(du),manual-source-image,,tesseract_raw.txt#pdf101,ud̪u(du),installed,,Gondi,sil-koya-1985-bhamani-gondi,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 189, Bhamani Gondi]",silkoya1985:bhg:i189:v1
wordlist cell,189,sit down,BHM,Bhamani Madia,target,western Madia,101,96,3,eiˑmadi,manual-source-image,,tesseract_raw.txt#pdf101,eiˑmadi,installed,,Gondi,sil-koya-1985-bhamani-madia,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 189, Bhamani Madia]",silkoya1985:bhm:i189:v1
wordlist cell,189,sit down,CHI,Chintoor Koya,target,eastern Koya,91,86,2,kudːa,manual-source-image,,tesseract_raw.txt#pdf91,,installed,,Gondi,sil-koya-1985-chintoor,"devagnanavaram-et-al2021koya[Appendix E, printed p. 86, item 189, Chintoor Koya]",silkoya1985:chi:i189:v1
wordlist cell,189,sit down,JAG,Jaganathapuram Koya,target,eastern Koya,91,86,1,kudːu,manual-source-image,,tesseract_raw.txt#pdf91,,installed,,Gondi,sil-koya-1985-jaganathapuram,"devagnanavaram-et-al2021koya[Appendix E, printed p. 86, item 189, Jaganathapuram Koya]",silkoya1985:jag:i189:v1
wordlist cell,189,sit down,MAL,Malakanagiri Koya,target,eastern Koya,111,106,1,kud,manual-source-image,,tesseract_raw.txt#pdf111,,installed,,Gondi,sil-koya-1985-malakanagiri,"devagnanavaram-et-al2021koya[Appendix E, printed p. 106, item 189, Malakanagiri Koya]",silkoya1985:mal:i189:v1
wordlist cell,189,sit down,ORI,Oriya,comparison control,,122,117,2,bosiba,manual-source-image,,tesseract_raw.txt#pdf122,,excluded,excluded comparison control,,,"devagnanavaram-et-al2021koya[Appendix E, printed p. 117, item 189, Oriya]",
wordlist cell,189,sit down,POD,Podia Koya,target,eastern Koya,91,86,3,kudːa,manual-source-image,,tesseract_raw.txt#pdf91,,installed,,Gondi,sil-koya-1985-podia,"devagnanavaram-et-al2021koya[Appendix E, printed p. 86, item 189, Podia Koya]",silkoya1985:pod:i189:v1
wordlist cell,189,sit down,TEL,Telugu,comparison control,,122,117,1,kutʃonuta,manual-source-image,,tesseract_raw.txt#pdf122,,excluded,excluded comparison control,,,"devagnanavaram-et-al2021koya[Appendix E, printed p. 117, item 189, Telugu]",
wordlist cell,189,sit down,UTN,Utnoor Gondi,target,western Gondi,101,96,1,udːʌ,manual-source-image,,tesseract_raw.txt#pdf101,udːʌ,installed,,Gondi,sil-koya-1985-utnoor,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 189, Utnoor Gondi]",silkoya1985:utn:i189:v1
wordlist cell,190,give,BHG,Bhamani Gondi,target,western Gondi,101,96,2,iˑu(du),manual-source-image,,tesseract_raw.txt#pdf101,iˑu(du),installed,,Gondi,sil-koya-1985-bhamani-gondi,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 190, Bhamani Gondi]",silkoya1985:bhg:i190:v1
wordlist cell,190,give,BHM,Bhamani Madia,target,western Madia,101,96,3,i(madi),manual-source-image,,tesseract_raw.txt#pdf101,i(madi),installed,,Gondi,sil-koya-1985-bhamani-madia,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 190, Bhamani Madia]",silkoya1985:bhm:i190:v1
wordlist cell,190,give,CHI,Chintoor Koya,target,eastern Koya,91,86,2,iːum,manual-source-image,,tesseract_raw.txt#pdf91,,installed,,Gondi,sil-koya-1985-chintoor,"devagnanavaram-et-al2021koya[Appendix E, printed p. 86, item 190, Chintoor Koya]",silkoya1985:chi:i190:v1
wordlist cell,190,give,JAG,Jaganathapuram Koya,target,eastern Koya,91,86,1,iːum,manual-source-image,,tesseract_raw.txt#pdf91,,installed,,Gondi,sil-koya-1985-jaganathapuram,"devagnanavaram-et-al2021koya[Appendix E, printed p. 86, item 190, Jaganathapuram Koya]",silkoya1985:jag:i190:v1
wordlist cell,190,give,MAL,Malakanagiri Koya,target,eastern Koya,111,106,1,iːum,manual-source-image,,tesseract_raw.txt#pdf111,,installed,,Gondi,sil-koya-1985-malakanagiri,"devagnanavaram-et-al2021koya[Appendix E, printed p. 106, item 190, Malakanagiri Koya]",silkoya1985:mal:i190:v1
wordlist cell,190,give,ORI,Oriya,comparison control,,122,117,2,deba,manual-source-image,,tesseract_raw.txt#pdf122,,excluded,excluded comparison control,,,"devagnanavaram-et-al2021koya[Appendix E, printed p. 117, item 190, Oriya]",
