Snapshot_Date,Collation_Date,Printed_Page,PDF_Page,Column,Item,List,Letter,Raw_Headword,Raw_Grammar,Raw_Gloss_German,Raw_Etymology,Unit_Form,Unit_Relation,Status,Reason,Entry_Key,Language_ID,Tags,Gloss_English,Source_Marks,Citations,Etymon_Cited,Etymon_Status,Etymon_Candidates,Parameter_ID,Review,Record_SHA256
2026-08-25,2026-08-25,335,336,L,14,Griechische Etyma,K,koč,f (m),"Knie, Knöchel","< gr. κότσι ""Fußknöchel"" oder arm. koč ""Klotz, Baumstumpf""?; vgl. Ind. Etyma",koč,head,ingested,,boretzky1994romani:gr:335:L:14,eur,mf noun uncertain,knee; ankle,,,,no-etymon,,,,c96e2f0a84eb4e305f2cc2d3442d4dc6ae4485ce242a6567d4db5cb2dfac4411
2026-08-25,2026-08-25,335,336,L,15,Griechische Etyma,K,kočano,m,"Maiskolben, Strunk","zu gr. κοτσάνι?; vgl.a. rum. cocean ""Maisstengel""; skr. kočan(j) ""Strunk""",kočano,head,ingested,,boretzky1994romani:gr:335:L:15,eur,m noun uncertain,corncob; stalk,,,,no-etymon,,,,103e78fbe388c49443825324bf7118d9fb4f0706311bb556bcb245b95b18db51
2026-08-25,2026-08-25,335,336,L,16,Griechische Etyma,K,kókalo,m,Knochen,< gr. κόκκαλο,kókalo,head,ingested,,boretzky1994romani:gr:335:L:16,eur,m noun,bone,,,,no-etymon,,,,6c3cef0d950d9bcb0e2f237de68bb2bebfe45f92f6a4d214547a68af9c16eef5
2026-08-25,2026-08-25,335,336,L,17,Griechische Etyma,K,kolis,f,Schweißstelle,"< gr. κόλληση ""Klebstoff, Lötung""",kolis,head,ingested,,boretzky1994romani:gr:335:L:17,eur,f noun,weld,,,,no-etymon,,,,48abe12a63e420cee13061e900ee14d3075550f38037e5bc8fbc7170577d54dc
2026-08-25,2026-08-25,335,336,L,18,Griechische Etyma,K,koli(sare)l,tr,"löten, schweißen","< gr. κολλώ ""kleben""",koli(sare)l,head,ingested,,boretzky1994romani:gr:335:L:18,eur,verb tr,to solder; to weld,,,,no-etymon,,,,89c97dfe5ba358b71ea3375b1e55ab11f9907117d7a0e119b8b3ea6e50845907
2026-08-25,2026-08-25,335,336,L,19,Griechische Etyma,K,kombo,m,Knoten,< gr. κόμπος,kombo,head,ingested,,boretzky1994romani:gr:335:L:19,eur,m noun,knot,,,,no-etymon,,,,e3e556a39292267b684e925d23ecab73d11a35f9339be18cbadeddccedc5c429
2026-08-25,2026-08-25,335,336,L,20,Griechische Etyma,K,komi,adv,"(Sinti, Sa) mehr, noch",< gr. ἀκόμη,komi,head,ingested,,boretzky1994romani:gr:335:L:20,RomSint,adv,more; still,Sinti Sa,sampson1926welsh,,no-etymon,,,,88a5617cf279bb3630380cef316e1532f002070c48080cdf50db05e7fe3ee088
2026-08-25,2026-08-25,335,336,L,21,Griechische Etyma,K,konaris,m,(Lípa) Ast,< gr. κοντάρι ο. κλωνάρι,konaris,head,ingested,,boretzky1994romani:gr:335:L:21,eur,m noun,branch,Lípa,lipa1963cikanstina,,no-etymon,,,,59086d6d0ee237bb1631217fd30c226018de28811b4785369cc2be2f9dc2725f
2026-08-25,2026-08-25,335,336,L,22,Griechische Etyma,K,kopana,f,(Col) Trog,< gr. κοπάνα,kopana,head,ingested,,boretzky1994romani:gr:335:L:22,eur,f noun,trough,Col,colocci1889zingari,,no-etymon,,,,363c9bb68f0b0285045267cd3a6e4f67dda8d186e1ed80ae8d90124d6f07ee2b
2026-08-25,2026-08-25,335,336,L,23,Griechische Etyma,K,kopidi,f,Meißel,< gr. κοπίδι,kopidi,head,ingested,,boretzky1994romani:gr:335:L:23,eur,f noun,chisel,,,,no-etymon,,,,1ac43ee00cfcdb485ebe224ba5d8211b0f4cf1a1e28610b55cd54fee2e7bf058
2026-08-25,2026-08-25,335,336,R,24,Griechische Etyma,K,kora,xref,s. ora,,,,crossref,s. ora,,,,,,,,,,,see-reference,cb38059f4f32b91c6f306af12dfe825057f7e35c91ac27ae89104a154eca1355
2026-08-25,2026-08-25,335,336,R,25,Griechische Etyma,K,"korako m (Sinti), korangos (Urs)",,Krähe,"< gr. κοράκι, κόρακας",korako,head,ingested,,boretzky1994romani:gr:335:R:25,RomSint,m noun,crow,Sinti,,,no-etymon,,,no grammatical label on the second headword,218b9fc931436cbff0d7766c821be27698082b42632f4bcab09f8045c48605dc
2026-08-25,2026-08-25,335,336,R,25,Griechische Etyma,K,"korako m (Sinti), korangos (Urs)",,Krähe,"< gr. κοράκι, κόρακας",korangos,variant,ingested,,boretzky1994romani:gr:335:R:25:variant:2,RomVlax,m noun dialect:RomVlax:ursari:Ursari alternate,crow,Urs,,,no-etymon,,,no grammatical label on the second headword,218b9fc931436cbff0d7766c821be27698082b42632f4bcab09f8045c48605dc
2026-08-25,2026-08-25,335,336,R,26,Griechische Etyma,K,"kovari, kuvari",m,Knäuel,< gr. κουβάρι,kovari,head,ingested,,boretzky1994romani:gr:335:R:26,eur,m noun,ball of yarn,,,,no-etymon,,,,cfedf2525bd4ec30f411aa87bfe10d414f08c88289490ecf3781e802c6cde2ce
2026-08-25,2026-08-25,335,336,R,26,Griechische Etyma,K,"kovari, kuvari",m,Knäuel,< gr. κουβάρι,kuvari,variant,ingested,,boretzky1994romani:gr:335:R:26:variant:2,eur,m noun alternate,ball of yarn,,,,no-etymon,,,,cfedf2525bd4ec30f411aa87bfe10d414f08c88289490ecf3781e802c6cde2ce
2026-08-25,2026-08-25,335,336,R,27,Griechische Etyma,K,kraj,m,Kornelkirsche (Frucht),< gr. κρανιά,kraj,head,ingested,,boretzky1994romani:gr:335:R:27,eur,m noun,cornelian cherry,,,,no-etymon,,,,272234dcd1b809f6a769efbdbe907be45a6eb212da726da12d14e4764cf6cdd6
2026-08-25,2026-08-25,335,336,R,28,Griechische Etyma,K,kraši,xref,s. kerjasi,,,,crossref,s. kerjasi,,,,,,,,,,,see-reference,c28776de29fd2e7e309639a1e9f85cd28694422646ad8dd7b34031450052f95c
2026-08-25,2026-08-25,335,336,R,29,Griechische Etyma,K,kris(i),f/m,"Urteil, Gericht","< gr. κρίση ""Urteil""",kris(i),head,ingested,,boretzky1994romani:gr:335:R:29,eur,mf noun,judgement; court,,,,no-etymon,,,,6dcdf07e49717f581dfc42a55e09688769f55e39f91baa0844653ab8d0970152
2026-08-25,2026-08-25,335,336,R,30,Griechische Etyma,K,krokidi,f,Werg,< gr. κροκίδι,krokidi,head,ingested,,boretzky1994romani:gr:335:R:30,eur,f noun,tow,,,,no-etymon,,,,51fd50afca3fb3396862f8704249ea0fd30573371a1e49b1af36825156cf89f5
2026-08-25,2026-08-25,335,336,R,31,Griechische Etyma,K,"ksilavi, silavi",m,Zange,< mgr. ὀξυλάβη,ksilavi,head,ingested,,boretzky1994romani:gr:335:R:31,eur,m noun,tongs,,,,no-etymon,,,,5a07d80a238f7a772901037d6f76240a3be151e156c1bad53b9bee87a2ea31f8
2026-08-25,2026-08-25,335,336,R,31,Griechische Etyma,K,"ksilavi, silavi",m,Zange,< mgr. ὀξυλάβη,silavi,variant,ingested,,boretzky1994romani:gr:335:R:31:variant:2,eur,m noun alternate,tongs,,,,no-etymon,,,,5a07d80a238f7a772901037d6f76240a3be151e156c1bad53b9bee87a2ea31f8
2026-08-25,2026-08-25,335,336,R,32,Griechische Etyma,K,kuduni,m,"Glocke, Pferdeglocke",< gr. κουδούνι,kuduni,head,ingested,,boretzky1994romani:gr:335:R:32,eur,m noun,bell; horse bell,,,,no-etymon,,,,760737405907308554faad61ba778d4463d9447f8da4c2db20bdc4f031c25dd8
2026-08-25,2026-08-25,335,336,R,33,Griechische Etyma,K,kufo,m,"Höhle, Käfig","Kontam. < gr. κουφός ""hohl"" u. κλουβί ""Käfig""",kufo,head,ingested,,boretzky1994romani:gr:335:R:33,eur,m noun,cave; cage,,,,no-etymon,,,,00706bed52ac2cd65e2faf8c7aea075aa043810bdd9db10d5657cde92a0dfe4b
2026-08-25,2026-08-25,335,336,R,34,Griechische Etyma,K,"kukli f (So), kukla (Thes)",,Puppe,< gr. κούκλα,kukli,head,ingested,,boretzky1994romani:gr:335:R:34,eur,f noun,doll,So,sowa1898zigeuner,,no-etymon,,,no grammatical label on the second headword,ed34f053957ce1281b66ce2d3ec1b12440032ae5c0624d4d7662b587aef58364
2026-08-25,2026-08-25,335,336,R,34,Griechische Etyma,K,"kukli f (So), kukla (Thes)",,Puppe,< gr. κούκλα,kukla,variant,ingested,,boretzky1994romani:gr:335:R:34:variant:2,eur,f noun alternate,doll,Thes,thesleff1901finnland,,no-etymon,,,no grammatical label on the second headword,ed34f053957ce1281b66ce2d3ec1b12440032ae5c0624d4d7662b587aef58364
2026-08-25,2026-08-25,335,336,R,35,Griechische Etyma,K,kukin,f,"Korn, Same",< gr. κουκ(κ)ί,kukin,head,ingested,,boretzky1994romani:gr:335:R:35,eur,f noun,grain; seed,,,,no-etymon,,,,d20b49a10422305810530395efeec12fdd25cfdb264ed3fcb5de42fee7e8b803
2026-08-25,2026-08-25,335,336,R,36,Griechische Etyma,K,kukudi,f,Hagel,< gr. κουκούδι,kukudi,head,ingested,,boretzky1994romani:gr:335:R:36,eur,f noun,hail,,,,no-etymon,,,,03d89c43bcf5d0019f76b538c84f601b39754685081a6c9a92114d6fa62bba05
2026-08-25,2026-08-25,335,336,R,37,Griechische Etyma,K,kukuj,m,Kügelchen,< gr. κουκούλι,kukuj,head,ingested,,boretzky1994romani:gr:335:R:37,eur,m noun,little ball,,,,no-etymon,,,,525d84d547b9575acd27b005cea7b6935380ef1f04a375cd8b5a89d1a9b5f998
2026-08-25,2026-08-25,335,336,R,38,Griechische Etyma,K,kuna,f,"Wiege, Schaukel","< gr. κούνια, mgr. a. κοῦννα",kuna,head,ingested,,boretzky1994romani:gr:335:R:38,eur,f noun,cradle; swing,,,,no-etymon,,,,b967eb8218a3bedcb96a1d034f8347da1023fdeb5676ffddc4b6447a95cf4a56
2026-08-25,2026-08-25,335,336,R,39,Griechische Etyma,K,"kunil, kunizel",tr,schaukeln,< gr. κουνώ,kunil,head,ingested,,boretzky1994romani:gr:335:R:39,eur,verb tr,to rock,,,,no-etymon,,,,378659c33ebb6f6df5b3b642b1eaeaeb362b4f26dc401fb464a83cbb2285ca65
2026-08-25,2026-08-25,335,336,R,39,Griechische Etyma,K,"kunil, kunizel",tr,schaukeln,< gr. κουνώ,kunizel,variant,ingested,,boretzky1994romani:gr:335:R:39:variant:2,eur,verb tr alternate,to rock,,,,no-etymon,,,,378659c33ebb6f6df5b3b642b1eaeaeb362b4f26dc401fb464a83cbb2285ca65
2026-08-25,2026-08-25,335,336,R,40,Griechische Etyma,K,kurka,f,Pute,< gr. κούρκα/ rum. curcă,kurka,head,ingested,,boretzky1994romani:gr:335:R:40,eur,f noun,turkey hen,,,,no-etymon,,,,c75cb0554588e30983536c4901ced7b236ced30a826a6b9f3d50debaf20a26e1
2026-08-25,2026-08-25,335,336,R,41,Griechische Etyma,K,kurko,m,"Sonntag, Markt(tag), Woche","< gr. κυριακή ""Sonntag""",kurko,head,ingested,,boretzky1994romani:gr:335:R:41,eur,m noun,Sunday; market day; week,,,,no-etymon,,,,03e87f62de0a0c2a760354b207cb0f0924d635696055e3cb0f436abae3e8bb08
2026-08-25,2026-08-25,335,336,R,42,Griechische Etyma,K,kutula,f,"Art Hammer, mit dem der Schmied seine Anwesenheit kundtut",vgl. gr. κουτουλιά,kutula,head,ingested,,boretzky1994romani:gr:335:R:42,eur,f noun,kind of hammer with which the smith announces his presence,,,,no-etymon,,,,f1a741f3b8e79080bd30f857e07393dc2bf231ea4c90efe8c96063f260c7579a
2026-08-25,2026-08-25,335,336,R,43,Griechische Etyma,L,lehusno,adj,: ~ řomni Wöchnerin,"< gr. λεχούσα ""Wöchnerin""",lehusno,head,ingested,,boretzky1994romani:gr:335:R:43,eur,adj,woman in childbed (in lehusno řomni),,,,no-etymon,,,gloss given only through the printed phrase lehusno řomni,36d4618a8a6e9ceb33060484ae0073f7e1dea15c05c2c269941c696e20634444
2026-08-25,2026-08-25,335,336,R,44,Griechische Etyma,L,limóri,m,Grab,< gr. dial. λιμόρι < μνημόριον,limóri,head,ingested,,boretzky1994romani:gr:335:R:44,eur,m noun,grave,,,,no-etymon,,,,321c53296582faadc7376294d5554e4eb5c45417e802d1b3350063bb64d6cd16
2026-08-25,2026-08-25,335,336,R,45,Griechische Etyma,L,lisavel,itr,(Thes) trauern,"< gr. λυπούμαι, aor λυπ(ή)θηκε ?",lisavel,head,ingested,,boretzky1994romani:gr:335:R:45,eur,verb intr uncertain,to mourn,Thes,thesleff1901finnland,,no-etymon,,,,07226386beef3f5ea7e98beeb3ec91f1d6d77bf6e8988945edc2e3e7be9d5753
2026-08-25,2026-08-25,335,336,R,46,Griechische Etyma,L,livadźin,f,"Weide, Wiese",< gr. λιβάδι,livadźin,head,ingested,,boretzky1994romani:gr:335:R:46,eur,f noun,pasture; meadow,,,,no-etymon,,,,2882498b63c90f9ebc774fc6f9a978288106af2bcb708721806511c59568d4cc
2026-08-25,2026-08-25,335,336,R,47,Griechische Etyma,L,lockarida,xref,s. kloškerida,,,,crossref,s. kloškerida,,,,,,,,,,,see-reference,5e32a609d929d6231712a95e6e5e05ddeb85f6176f45851dce8fc69b31d9172f
2026-08-25,2026-08-25,335,336,R,48,Griechische Etyma,L,luludźi,f,Blume,< gr. λουλούδι,luludźi,head,ingested,,boretzky1994romani:gr:335:R:48,eur,f noun,flower,,,,no-etymon,,,,e42f9df1ecfb8de4a977ab5b4965dae6148f56caa9dd3d0af4813dadbb1855ce
2026-08-25,2026-08-25,335,336,R,49,Griechische Etyma,L,"lutria, lutra",f,(Sa) Spülküche,"< gr. λουτρό ""Bad, Badehaus""",lutria,head,ingested,,boretzky1994romani:gr:335:R:49,eur,f noun,scullery,Sa,sampson1926welsh,,no-etymon,,,,e6ee738f548c89534e99a44bd543781ce8a87f1adc7069c8dde366270355974d
2026-08-25,2026-08-25,335,336,R,49,Griechische Etyma,L,"lutria, lutra",f,(Sa) Spülküche,"< gr. λουτρό ""Bad, Badehaus""",lutra,variant,ingested,,boretzky1994romani:gr:335:R:49:variant:2,eur,f noun alternate,scullery,Sa,sampson1926welsh,,no-etymon,,,,e6ee738f548c89534e99a44bd543781ce8a87f1adc7069c8dde366270355974d
2026-08-25,2026-08-25,336,337,L,01,Griechische Etyma,M,mahri(sare)l,tr,"beschmutzen, verunreinigen","< gr. μαγαρίζω ""beschmutzen"" ?",mahri(sare)l,head,ingested,,boretzky1994romani:gr:336:L:01,eur,verb tr uncertain,to soil; to defile,,,,no-etymon,,,,d57c3294195950a14aa6ae870f622ce0ac5a1a771bd0c13e26e07a6ab939c231
2026-08-25,2026-08-25,336,337,L,02,Griechische Etyma,M,makar,adv,wenigstens,< rum. măcár / skr. mákar < gr. μακάρι,makar,head,ingested,,boretzky1994romani:gr:336:L:02,eur,adv,at least,,,,no-etymon,,,,1eeb1b6cbf9109860deb7695f840e8ccdab3e6b2eea04d14008100c892d22eeb
2026-08-25,2026-08-25,336,337,L,03,Griechische Etyma,M,mami,f,"Großmutter, alte Frau","< gr. μαμμή ""Hebamme""?; s.a. Ind. Etyma",mami,head,merged,merged into boretzky1994romani:ind:321:L:22,boretzky1994romani:gr:336:L:03,eur,f noun uncertain,grandmother; old woman,,,,no-etymon,,,,bf51140b702f826663b385c10876bcaccb77e06ddb8a8680d3e42dd737abdff9
2026-08-25,2026-08-25,336,337,L,04,Griechische Etyma,M,melaxno,adj,brünett,< gr. μελαχροινός,melaxno,head,ingested,,boretzky1994romani:gr:336:L:04,eur,adj,dark-haired,,,,no-etymon,,,,0d21c3d028338b43d31623fa11ed2caa6e45f7635804f625440c9c466367a382
2026-08-25,2026-08-25,336,337,L,05,Griechische Etyma,M,meli,f,Biene,"< gr. μέλι ""Honig""",meli,head,ingested,,boretzky1994romani:gr:336:L:05,eur,f noun,bee,,,,no-etymon,,,,548081df1966239342f136592f3ed54235c877f6f39d08b1b041e8ce663c3ffd
2026-08-25,2026-08-25,336,337,L,06,Griechische Etyma,M,mesali,f,"Handtuch, Kopftuch","< gr. dial. μεσάλι ""Serviette, Tischtuch""",mesali,head,ingested,,boretzky1994romani:gr:336:L:06,eur,f noun,towel; headscarf,,,,no-etymon,,,,fb18f0bacba1846c219e2016ff74c68ff1cb25cf4e4e8facc0f89c2bf2321a6b
2026-08-25,2026-08-25,336,337,L,07,Griechische Etyma,M,mihani,m,Blasebalg,< gr. μηχανή,mihani,head,ingested,,boretzky1994romani:gr:336:L:07,eur,m noun,bellows,,,,no-etymon,,,,b89d18abd2100f723a46495d5919180f6acdc60826f316bd4b2bcbaf03ec5763
2026-08-25,2026-08-25,336,337,L,08,Griechische Etyma,M,"mijazol, amijol",itr,ähneln,< gr. μοιάζει,mijazol,head,ingested,,boretzky1994romani:gr:336:L:08,eur,verb intr,to resemble,,,,no-etymon,,,,2710736cb5841b1c7785691f5f6182544b2040ab995af24cdd5db37b62a9580c
2026-08-25,2026-08-25,336,337,L,08,Griechische Etyma,M,"mijazol, amijol",itr,ähneln,< gr. μοιάζει,amijol,variant,ingested,,boretzky1994romani:gr:336:L:08:variant:2,eur,verb intr alternate,to resemble,,,,no-etymon,,,,2710736cb5841b1c7785691f5f6182544b2040ab995af24cdd5db37b62a9580c
2026-08-25,2026-08-25,336,337,L,09,Griechische Etyma,M,milja,f,tausend,"< mgr. μίλια ""Meile"", auch ""1000"" ?",milja,head,ingested,,boretzky1994romani:gr:336:L:09,eur,f noun uncertain,thousand,,,,no-etymon,,,,5b01a8bd332dba1ba23755541a2c0e34afe176b2d66c839aef1537fd497c41f4
2026-08-25,2026-08-25,336,337,L,10,Griechische Etyma,M,misali,f,Tisch,"< alb. mësállë, bulg. mesal < gr. με(ν)σαλι(ο)ν, μισάλιν",misali,head,ingested,,boretzky1994romani:gr:336:L:10,eur,f noun,table,,,,no-etymon,,,,cf862c2315613d0a96d829fc402da326a57f66a9c890f013557b019ce3bb4831
2026-08-25,2026-08-25,336,337,L,11,Griechische Etyma,M,mismeri,m,Mittag,< gr. μεσημέρι,mismeri,head,ingested,,boretzky1994romani:gr:336:L:11,eur,m noun,midday,,,,no-etymon,,,,4aca7c1f6fdec46f714d5ca0e155e38d50120eb53ab37e299c03055f2a1c2351
2026-08-25,2026-08-25,336,337,L,12,Griechische Etyma,M,mojra,pl/f,Senf,gekürzt < gr. σαλαμούρα o.ä.,mojra,head,ingested,,boretzky1994romani:gr:336:L:12,eur,f pl noun,mustard,,,,no-etymon,,,,8fb9c35497a15c2d18b443f2ffd01ff720bfcac2ed71b0d4160f05d67f1be960
2026-08-25,2026-08-25,336,337,L,13,Griechische Etyma,M,molivi,m,Blei,< gr. μολύβι,molivi,head,ingested,,boretzky1994romani:gr:336:L:13,eur,m noun,lead,,,,no-etymon,,,,1afb2326ad8210fa5fcbceca08a4488d952f27949a1d5e13ed9a70d1eedbb68f
2026-08-25,2026-08-25,336,337,L,14,Griechische Etyma,M,monaxo,m,(Bischoff) Mönch,< gr. μοναχός,monaxo,head,ingested,,boretzky1994romani:gr:336:L:14,eur,m noun,monk,Bischoff,bischoff1827woerterbuch,,no-etymon,,,,d51403e3b0e31905aefb329ea734ce70f8dc40f26b2a972d4c9369c1fe4fe301
2026-08-25,2026-08-25,336,337,L,15,Griechische Etyma,M,more!/ mori!,Anrede für männl./weibl. Person,he!,< gr. μωρέ/μωρή; slav. alb. móre,more,head,ingested,,boretzky1994romani:gr:336:L:15,eur,interj,hey! (to a man),,,,no-etymon,,,,e0fb07e5c85aa2e9230911b4167e535b8ddd2cba69dda9fbc5db464dcebd83ff
2026-08-25,2026-08-25,336,337,L,15,Griechische Etyma,M,more!/ mori!,Anrede für männl./weibl. Person,he!,< gr. μωρέ/μωρή; slav. alb. móre,mori,variant,ingested,,boretzky1994romani:gr:336:L:15:variant:2,eur,interj alternate,hey! (to a woman),,,,no-etymon,,,,e0fb07e5c85aa2e9230911b4167e535b8ddd2cba69dda9fbc5db464dcebd83ff
2026-08-25,2026-08-25,336,337,L,16,Griechische Etyma,M,mrahozel,itr,frieren,kontam. < slav. mraz + paho < gr. πάγος?,mrahozel,head,ingested,,boretzky1994romani:gr:336:L:16,eur,verb intr uncertain,to freeze,,,,no-etymon,,,,4059ca5aade494a6d9e26603594aeb5ba7dd1bf040355df3404e3d81ff1d7f40
2026-08-25,2026-08-25,336,337,L,17,Griechische Etyma,M,muhi,f,Moder,< gr. μούχλα,muhi,head,ingested,,boretzky1994romani:gr:336:L:17,eur,f noun,mould,,,,no-etymon,,,,208114713b4aa2dda3878a3f647ab84790c15811efca9f407f90fbe2e68fdba1
2026-08-25,2026-08-25,336,337,L,18,Griechische Etyma,M,muhjazel,itr,verschimmeln (Brot),< gr. μουχλιάζει,muhjazel,head,ingested,,boretzky1994romani:gr:336:L:18,eur,verb intr,to go mouldy (of bread),,,,no-etymon,,,,92cca9a78fe626c1d337211ba0b8a911312354699c67154639a610f8552f7326
2026-08-25,2026-08-25,336,337,L,19,Griechische Etyma,M,muhli,f,Nebel,< gr. ὀμίχλη,muhli,head,ingested,,boretzky1994romani:gr:336:L:19,eur,f noun,fog,,,,no-etymon,,,,97bfb1a602e1fb820303eaffc81f5354a5acb331586fdd2f248d43c1bddc7ab3
2026-08-25,2026-08-25,336,337,L,20,Griechische Etyma,M,"mura f, muros",m,(Thes) Beere,"< gr. μοῦρο, μουριά oder rum. mură",mura,head,ingested,,boretzky1994romani:gr:336:L:20,eur,f noun,berry,Thes,thesleff1901finnland,,no-etymon,,,,9ed09b9ebd931b33c474cc1e00b2b6365df0cee19c926c7f2818dca929a7056b
2026-08-25,2026-08-25,336,337,L,20,Griechische Etyma,M,"mura f, muros",m,(Thes) Beere,"< gr. μοῦρο, μουριά oder rum. mură",muros,variant,ingested,,boretzky1994romani:gr:336:L:20:variant:2,eur,m noun alternate,berry,Thes,thesleff1901finnland,,no-etymon,,,,9ed09b9ebd931b33c474cc1e00b2b6365df0cee19c926c7f2818dca929a7056b
2026-08-25,2026-08-25,336,337,L,21,Griechische Etyma,M,"muskári m (Bug.), muskaris (Thes)",,(männliches) Büffelkalb,< gr. μοσχάρι,muskári,head,ingested,,boretzky1994romani:gr:336:L:21,RomBalk,m noun dialect:RomBalk:bugurdzi:Bugurd%C5%BEi,male buffalo calf,Bug.,,,no-etymon,,,,ef3488fd2e99e995f7ac5bbe7a03e759aa3f75ef9480997e9c0b0e26d47d0b00
2026-08-25,2026-08-25,336,337,L,21,Griechische Etyma,M,"muskári m (Bug.), muskaris (Thes)",,(männliches) Büffelkalb,< gr. μοσχάρι,muskaris,variant,ingested,,boretzky1994romani:gr:336:L:21:variant:2,eur,m noun alternate,male buffalo calf,Thes,thesleff1901finnland,,no-etymon,,,,ef3488fd2e99e995f7ac5bbe7a03e759aa3f75ef9480997e9c0b0e26d47d0b00
2026-08-25,2026-08-25,336,337,L,22,Griechische Etyma,M,mustak(a),f,Schnurrbart,< gr. μουστάκα; vgl. skr. mustaci; rum. mustaţă,mustak(a),head,ingested,,boretzky1994romani:gr:336:L:22,eur,f noun,moustache,,,,no-etymon,,,,704a95cc7a1020c4c9aba1507f319d21556162a2b920db91e1d0eab6f579230c
2026-08-25,2026-08-25,336,337,R,23,Griechische Etyma,N,najis,,danke!,zu gr. νά ὑγιαίνης oder νά ζήσεις ?,najis,head,ingested,,boretzky1994romani:gr:336:R:23,eur,uncertain,thank you!,,,,no-etymon,,,no grammatical label,e655bc0380dfaf95c45ca69b426feb90f040150e83789ff09ee95d0ca9e29389
2026-08-25,2026-08-25,336,337,R,24,Griechische Etyma,N,namboreme,adj,krank,"< na + gr. μπορεῖ; vgl. gr. δέ μπορεῖ ""ist krank"" bzw. ἀνήμπορος",namboreme,head,ingested,,boretzky1994romani:gr:336:R:24,eur,adj,ill,,,,no-etymon,,,,d5c2579371b1f430e11e31af618349757efc3d5b7cdaba79e34af9082235c45e
2026-08-25,2026-08-25,336,337,R,25,Griechische Etyma,N,nandořimata,f,Unreife,"< nane + gr. ὥριμος ""reif""",nandořimata,head,ingested,,boretzky1994romani:gr:336:R:25,eur,f noun,unripeness,,,,no-etymon,,,,1cf06efe8a4eb55db14dea37d6a0aac584d8d2882df31a06a0f48b421f2fa9a9
2026-08-25,2026-08-25,336,337,R,26,Griechische Etyma,N,napoda,adj/adv,"umgedreht, kopfüber",< gr. ἀνάποδα,napoda,head,ingested,,boretzky1994romani:gr:336:R:26,eur,adj adv,turned round; upside down,,,,no-etymon,,,,c81caeea2b62f7857d7a4cc213cae479d7c86a8680562f562eddedd6e950159f
2026-08-25,2026-08-25,336,337,R,27,Griechische Etyma,O,oxto,num,acht,< gr. ὀχτώ,oxto,head,ingested,,boretzky1994romani:gr:336:R:27,eur,num,eight,,,,no-etymon,,,,b2ac3104de18dd9ea90a85fdeebe2f2b954c49965187d8633643a2f560209586
2026-08-25,2026-08-25,336,337,R,28,Griechische Etyma,O,ora f (Sa); kora (So),,Stunde,< gr. ὥρα; kora < ek + ὥρα,ora,head,ingested,,boretzky1994romani:gr:336:R:28,eur,f noun,hour,Sa,sampson1926welsh,,no-etymon,,,,3cbf459beda1a114828f6879e44daec0c77b96c3f41d11d6e4ae6b46d9829f57
2026-08-25,2026-08-25,336,337,R,28,Griechische Etyma,O,ora f (Sa); kora (So),,Stunde,< gr. ὥρα; kora < ek + ὥρα,kora,variant,ingested,,boretzky1994romani:gr:336:R:28:variant:2,eur,f noun alternate,hour,So,sowa1898zigeuner,,no-etymon,,,,3cbf459beda1a114828f6879e44daec0c77b96c3f41d11d6e4ae6b46d9829f57
2026-08-25,2026-08-25,336,337,R,29,Griechische Etyma,O,"orta, vorta",adv,"aufrecht, geradeaus, richtig","< gr. ὀρθός, adv ὀρθά",orta,head,ingested,,boretzky1994romani:gr:336:R:29,eur,adv,upright; straight ahead; correct,,,,no-etymon,,,,dd7cc1d03b9bf18fccfaa302a21845639d00088227e5f3a1958d5d6b31610fe4
2026-08-25,2026-08-25,336,337,R,29,Griechische Etyma,O,"orta, vorta",adv,"aufrecht, geradeaus, richtig","< gr. ὀρθός, adv ὀρθά",vorta,variant,ingested,,boretzky1994romani:gr:336:R:29:variant:2,eur,adv alternate,upright; straight ahead; correct,,,,no-etymon,,,,dd7cc1d03b9bf18fccfaa302a21845639d00088227e5f3a1958d5d6b31610fe4
2026-08-25,2026-08-25,336,337,R,30,Griechische Etyma,O,orto(sare)l,tr,"aufrichten, berichtigen",< gr. ὀρθώνω,orto(sare)l,head,ingested,,boretzky1994romani:gr:336:R:30,eur,verb tr,to set upright; to correct,,,,no-etymon,,,,817ddf05627f395583e3d8377ea30a76fd7120ab650a158c93804273629d4049
