Stable_Key,Installed_Key,PDF_Page,Printed_Page,Column,Entry_Ordinal,OCR_Form,Legacy_Form,Method,Score
berger:p422:c2:e003,berger-entry-9120,215,422,2,3,tárqut,tárqut,page-sequence,1.0000
berger:p422:c2:e005,berger-entry-9121,215,422,2,5,tarz,tarz,page-sequence,1.0000
berger:p422:c2:e006,berger-entry-9122,215,422,2,6,tarzám man,tarzám man,page-sequence,1.0000
berger:p422:c2:e007,berger-entry-9124,215,422,2,7,tas,tas,page-sequence,1.0000
berger:p422:c2:e008,berger-entry-9126,215,422,2,8,zís,zís,page-sequence,1.0000
berger:p423:c1:e001,berger-entry-9127,215,423,1,1,tatás,tatás,page-sequence,1.0000
berger:p423:c1:e002,berger-entry-9128,215,423,1,2,tutús,tutús,page-sequence,1.0000
berger:p423:c1:e003,berger-entry-9129,215,423,1,3,tasalí,tasalí,page-sequence,1.0000
berger:p423:c1:e004,berger-entry-9130,215,423,1,4,tasbíir,tasbíir,page-sequence,1.0000
berger:p423:c1:e005,berger-entry-9131,215,423,1,5,tásiki,tásiki,page-sequence,1.0000
berger:p423:c1:e007,berger-entry-9135,215,423,1,7,du-tásk- -ićć-,du-tásk- -ićć-,page-sequence,1.0000
berger:p423:c1:e008,berger-entry-9136,215,423,1,8,táskar,táskar,page-sequence,1.0000
berger:p423:c1:e009,berger-entry-9137,215,423,1,9,taslí,taslí,page-sequence,1.0000
berger:p423:c2:e001,berger-entry-9138,215,423,2,1,tasqhé,tasqhé,page-sequence,1.0000
berger:p423:c2:e002,berger-entry-9139,215,423,2,2,taśpí,taśpí,page-sequence,1.0000
berger:p423:c2:e004,berger-entry-9141,215,423,2,4,tóstoś,tóstoś,page-sequence,1.0000
berger:p423:c2:e005,berger-entry-9142,215,423,2,5,żătaś,żătaś,page-sequence,1.0000
berger:p423:c2:e006,berger-entry-9143,215,423,2,6,tam-táś,tam-táś,page-sequence,1.0000
berger:p423:c2:e007,berger-entry-9144,215,423,2,7,taśphát,taśphát,page-sequence,1.0000
berger:p423:c2:e008,berger-entry-9145,215,423,2,8,táśtaś,táśtaś,page-sequence,1.0000
berger:p423:c2:e009,berger-entry-9146,215,423,2,9,táta,táta,page-sequence,1.0000
berger:p423:c2:e010,berger-entry-9147,215,423,2,10,tatái,tatái,page-sequence,1.0000
berger:p423:c2:e011,berger-entry-9148,215,423,2,11,tátal,tátal,page-sequence,1.0000
berger:p423:c2:e014,berger-entry-9149,215,423,2,14,tatám,tátam,page-sequence,1.0000
berger:p424:c1:e002,berger-entry-9152,216,424,1,2,tatán,tátan,page-sequence,1.0000
berger:p424:c1:e003,berger-entry-9154,216,424,1,3,tatáù,tatáù,page-sequence,1.0000
berger:p424:c1:e004,berger-entry-9155,216,424,1,4,tátap man,tátap man,page-sequence,1.0000
berger:p424:c1:e005,berger-entry-9156,216,424,1,5,títip,títip,page-sequence,1.0000
berger:p424:c1:e007,berger-entry-9158,216,424,1,7,tatápal,tatápal,page-sequence,1.0000
berger:p424:c1:e008,berger-entry-9159,216,424,1,8,tátaq man,tátaq man,page-sequence,1.0000
berger:p424:c1:e010,berger-entry-9161,216,424,1,10,tåtar,tåtar,page-sequence,1.0000
berger:p424:c1:e011,berger-entry-9162,216,424,1,11,tatáro,tatáro,page-sequence,1.0000
berger:p424:c2:e001,berger-entry-9165,216,424,2,1,táti,táti,page-sequence,1.0000
berger:p424:c2:e002,berger-entry-9166,216,424,2,2,táto,táto,page-sequence,1.0000
berger:p424:c2:e003,berger-entry-9167,216,424,2,3,tat,tat,page-sequence,1.0000
berger:p424:c2:e004,berger-entry-9168,216,424,2,4,tatát,tatát,page-sequence,1.0000
berger:p424:c2:e005,berger-entry-9169,216,424,2,5,toṭż,toṭż,page-sequence,1.0000
berger:p424:c2:e008,berger-entry-9173,216,424,2,8,tauċí,tauċí,page-sequence,1.0000
berger:p424:c2:e009,berger-entry-9174,216,424,2,9,tawiíl,tawiíl,page-sequence,1.0000
berger:p424:c2:e010,berger-entry-9175,216,424,2,10,taąyáar,taąyáar,page-sequence,1.0000
berger:p424:c2:e011,berger-entry-9179,216,424,2,11,tazár,tazár,page-sequence,1.0000
berger:p424:c2:e012,berger-entry-9180,216,424,2,12,teélaċar,teélaċar,page-sequence,1.0000
berger:p424:c2:e013,berger-entry-9181,216,424,2,13,teéle,teéle,page-sequence,1.0000
berger:p425:c1:e001,berger-entry-9183,216,425,1,1,teélar,teélar,page-sequence,1.0000
berger:p425:c1:e002,berger-entry-9184,216,425,1,2,teélum,teélum,page-sequence,1.0000
berger:p425:c1:e003,berger-entry-9185,216,425,1,3,téeruman,téeruman,page-sequence,1.0000
berger:p425:c1:e004,berger-entry-9186,216,425,1,4,téez,téez,page-sequence,1.0000
berger:p425:c1:e005,berger-entry-9187,216,425,1,5,tél-,tél-,page-sequence,1.0000
berger:p425:c1:e006,berger-entry-9195,216,425,1,6,ter,tére ní-,page-sequence,0.6667
berger:p425:c2:e002,berger-entry-9202,216,425,2,2,tési,tési,page-sequence,1.0000
berger:p425:c2:e003,berger-entry-9204,216,425,2,3,teś,tes ét-,page-sequence,0.7500
berger:p425:c2:e004,berger-entry-9205,216,425,2,4,téurumaan,téurumaan,page-sequence,1.0000
berger:p425:c2:e006,berger-entry-9206,216,425,2,6,tié man,tié man,page-sequence,1.0000
berger:p425:c2:e007,berger-entry-9207,216,425,2,7,tidíq,tidíq,page-sequence,1.0000
berger:p425:c2:e009,berger-entry-9208,216,425,2,9,tíino,tíino,page-sequence,1.0000
berger:p425:c2:e011,berger-entry-9211,216,425,2,11,tik man,tik man,page-sequence,1.0000
berger:p426:c1:e001,berger-entry-9212,217,426,1,1,tíkgal,tíkgal,page-sequence,1.0000
berger:p426:c1:e002,berger-entry-9213,217,426,1,2,stiki,stiki,page-sequence,1.0000
berger:p426:c1:e003,berger-entry-9214,217,426,1,3,tíkirś,tíkirś,page-sequence,1.0000
berger:p426:c1:e005,berger-entry-9216,217,426,1,5,ćtil,til,page-sequence,0.8571
berger:p426:c1:e006,berger-entry-9218,217,426,1,6,tilbuśóośo,tilbuśóośo,page-sequence,1.0000
berger:p426:c1:e007,berger-entry-9219,217,426,1,7,tilésumiù ét-,tilésumiù ét-,page-sequence,1.0000
berger:p426:c1:e008,berger-entry-9220,217,426,1,8,tilí,tilí,page-sequence,1.0000
berger:p426:c2:e001,berger-entry-9222,217,426,2,1,tilíaṅ,tilíaṅ,page-sequence,1.0000
berger:p426:c2:e002,berger-entry-9223,217,426,2,2,tilphúuś,tilphúuś,page-sequence,1.0000
berger:p426:c2:e003,berger-entry-9224,217,426,2,3,tíltil,tíltil,page-sequence,1.0000
berger:p426:c2:e004,berger-entry-9225,217,426,2,4,tiltíṅiś,tiltíṅiś,page-sequence,1.0000
berger:p426:c2:e006,berger-entry-9227,217,426,2,6,timaní,timaní,page-sequence,1.0000
berger:p426:c2:e007,berger-entry-9228,217,426,2,7,timeéś ét-,timeéś ét-,page-sequence,1.0000
berger:p426:c2:e009,berger-entry-9230,217,426,2,9,tináani,tináani,page-sequence,1.0000
berger:p426:c2:e010,berger-entry-9231,217,426,2,10,tinjó-minjó,tinjó-minjó,page-sequence,1.0000
berger:p426:c2:e012,berger-entry-9233,217,426,2,12,tip-hík,tip-hík,page-sequence,1.0000
berger:p426:c2:e014,berger-entry-9235,217,426,2,14,típupuś,típupuś,page-sequence,1.0000
berger:p426:c2:e015,berger-entry-9236,217,426,2,15,tíqaqás,tíqaqás,page-sequence,1.0000
berger:p427:c1:e001,berger-entry-9238,217,427,1,1,s-tir-,s-tir-,page-sequence,1.0000
berger:p427:c1:e002,berger-entry-9240,217,427,1,2,tíribit,tíribit,page-sequence,1.0000
berger:p427:c1:e003,berger-entry-9241,217,427,1,3,tiríp,tiríp,page-sequence,1.0000
berger:p427:c1:e004,berger-entry-9242,217,427,1,4,tiríqtin,tiríqtin,page-sequence,1.0000
berger:p427:c1:e005,berger-entry-9244,217,427,1,5,tirkán- -kái-,tirkán- -kái-,page-sequence,1.0000
berger:p427:c1:e007,berger-entry-9246,217,427,1,7,tírtir,tírtir,page-sequence,1.0000
berger:p427:c1:e009,berger-entry-9247,217,427,1,9,tis,tis,page-sequence,1.0000
berger:p427:c1:e010,berger-entry-9249,217,427,1,10,tískir-pískir ét-,tískir-pískir ét-,page-sequence,1.0000
berger:p427:c1:e011,berger-entry-9252,217,427,1,11,tisqán,tisqán,page-sequence,1.0000
berger:p427:c1:e012,berger-entry-9253,217,427,1,12,tistás,tistás,page-sequence,1.0000
berger:p427:c2:e001,berger-entry-9256,217,427,2,1,tíśkiś,tíśkiś,page-sequence,1.0000
berger:p427:c2:e002,berger-entry-9257,217,427,2,2,tiśbulú,tiśbulú,page-sequence,1.0000
berger:p427:c2:e003,berger-entry-9258,217,427,2,3,tíśçi,tíśçi,page-sequence,1.0000
berger:p427:c2:e004,berger-entry-9259,217,427,2,4,tisk,tisk,page-sequence,1.0000
berger:p427:c2:e006,berger-entry-9261,217,427,2,6,tiśpupuś,tiśpupuś,page-sequence,1.0000
berger:p427:c2:e007,berger-entry-9262,217,427,2,7,tit -mán-,tit -mán-,page-sequence,1.0000
berger:p427:c2:e008,berger-entry-9263,217,427,2,8,titáal,titáal,page-sequence,1.0000
berger:p427:c2:e009,berger-entry-9264,217,427,2,9,títi,títi,page-sequence,1.0000
berger:p427:c2:e011,berger-entry-9266,217,427,2,11,títi,títi -mán-,page-sequence,0.7273
berger:p427:c2:e012,berger-entry-9268,217,427,2,12,títil,títil,page-sequence,1.0000
berger:p428:c1:e002,berger-entry-9270,218,428,1,2,to,to,page-sequence,1.0000
berger:p428:c1:e003,berger-entry-9271,218,428,1,3,tőko,tőko,page-sequence,1.0000
berger:p428:c1:e004,berger-entry-9272,218,428,1,4,tőkur,tőkur,page-sequence,1.0000
berger:p428:c1:e005,berger-entry-9282-dialect-2,218,428,1,5,tol,tóle,unique-page-form,0.8571
berger:p428:c1:e006,berger-entry-9273,218,428,1,6,?tol,tol,page-sequence,1.0000
berger:p428:c1:e008,berger-entry-9276,218,428,1,8,toléso,toléso,page-sequence,1.0000
berger:p428:c1:e009,berger-entry-9277,218,428,1,9,tom,tom,page-sequence,1.0000
berger:p428:c1:e010,berger-entry-9278,218,428,1,10,toobá ét-,toobá ét-,page-sequence,1.0000
berger:p428:c2:e001,berger-entry-9279,218,428,2,1,tóol,tóol,page-sequence,1.0000
berger:p428:c2:e002,berger-entry-9280,218,428,2,2,tóolkiś,tóolkiś,page-sequence,1.0000
berger:p428:c2:e003,berger-entry-9281,218,428,2,3,toól,toól,page-sequence,1.0000
berger:p428:c2:e004,berger-entry-9282,218,428,2,4,toóle,toóle,page-sequence,1.0000
berger:p428:c2:e005,berger-entry-9283,218,428,2,5,toólum,toólum,page-sequence,1.0000
berger:p428:c2:e006,berger-entry-9284,218,428,2,6,tóoli,tóoli,page-sequence,1.0000
berger:p428:c2:e007,berger-entry-9285,218,428,2,7,tóolkiś,tóoli,page-sequence,0.8333
berger:p428:c2:e008,berger-entry-9283-dialect-1,218,428,2,8,toólum,tólum,unique-page-form,0.9091
berger:p428:c2:e009,berger-entry-9288,218,428,2,9,toóm,toóm,page-sequence,1.0000
berger:p429:c1:e001,berger-entry-9290,218,429,1,1,tóop,tóop,page-sequence,1.0000
berger:p429:c1:e002,berger-entry-9291,218,429,1,2,toopháå,toopháå,page-sequence,1.0000
berger:p429:c1:e003,berger-entry-9292,218,429,1,3,tóor,tóor,page-sequence,1.0000
berger:p429:c1:e004,berger-entry-9293,218,429,1,4,tóorim-,tóorim-,page-sequence,1.0000
berger:p429:c1:e005,berger-entry-9294,218,429,1,5,toőrum,toőrum,page-sequence,1.0000
berger:p429:c1:e006,berger-entry-9295,218,429,1,6,tóorumo,tóorumo,page-sequence,1.0000
berger:p429:c1:e007,berger-entry-9296,218,429,1,7,tóorimilum,tóorimilum,page-sequence,1.0000
berger:p429:c1:e008,berger-entry-9297,218,429,1,8,tóorimikuėć,tóorimikuėć,page-sequence,1.0000
berger:p429:c1:e009,berger-entry-9298,218,429,1,9,tootá,tootá,page-sequence,1.0000
berger:p429:c1:e010,berger-entry-9299,218,429,1,10,toó-taá man,toó-taá man,page-sequence,1.0000
berger:p429:c2:e001,berger-entry-9302,218,429,2,1,toóy,toóy,page-sequence,1.0000
berger:p429:c2:e006,berger-entry-9306,218,429,2,6,?tópo,tópo,page-sequence,1.0000
berger:p429:c2:e007,berger-entry-9308,218,429,2,7,tóptop,tóptop,page-sequence,1.0000
berger:p429:c2:e008,berger-entry-9309,218,429,2,8,toq,toq,page-sequence,1.0000
berger:p429:c2:e009,berger-entry-9310,218,429,2,9,tórobot,tórobot,page-sequence,1.0000
berger:p430:c1:e001,berger-entry-9312,219,430,1,1,tőto,tőto,page-sequence,1.0000
berger:p430:c1:e002,berger-entry-9313,219,430,1,2,totón,totón,page-sequence,1.0000
berger:p430:c1:e006,berger-entry-9314,219,430,1,6,tot,tot,page-sequence,1.0000
berger:p430:c1:e007,berger-entry-9315,219,430,1,7,toy,toy,page-sequence,1.0000
berger:p430:c1:e008,berger-entry-9316,219,430,1,8,tráåa-,tráåa-,page-sequence,1.0000
berger:p430:c1:e010,berger-entry-9319,219,430,1,10,tríi-tráa,tríi-tráa,page-sequence,1.0000
berger:p430:c1:e011,berger-entry-9320,219,430,1,11,tríi,tríi,page-sequence,1.0000
berger:p430:c1:e012,berger-entry-9321,219,430,1,12,trak dél-,trak dél-,page-sequence,1.0000
berger:p430:c1:e013,berger-entry-9322,219,430,1,13,trátrak dél-,trátrak dél-,page-sequence,1.0000
berger:p430:c1:e014,berger-entry-9323,219,430,1,14,triktrők dél-,triktrők dél-,page-sequence,1.0000
berger:p430:c1:e015,berger-entry-9324,219,430,1,15,tráko,tráko,page-sequence,1.0000
berger:p430:c1:e016,berger-entry-9325,219,430,1,16,tram,tram,page-sequence,1.0000
berger:p430:c2:e001,berger-entry-9327,219,430,2,1,traħgúin,traħgúin,page-sequence,1.0000
berger:p430:c2:e002,berger-entry-9328,219,430,2,2,traù,traù,page-sequence,1.0000
berger:p430:c2:e004,berger-entry-9331,219,430,2,4,?traù,traùgúin,page-sequence,0.6667
berger:p430:c2:e005,berger-entry-9332,219,430,2,5,traùphá,traùphá,page-sequence,1.0000
berger:p430:c2:e006,berger-entry-9333,219,430,2,6,traṅphagí,traṅphagí,page-sequence,1.0000
berger:p430:c2:e007,berger-entry-9334,219,430,2,7,trap,trap,page-sequence,1.0000
berger:p430:c2:e008,berger-entry-9335,219,430,2,8,trup,trup,page-sequence,1.0000
berger:p431:c1:e002,berger-entry-9337,219,431,1,2,trap-hík,trap-hík,page-sequence,1.0000
berger:p431:c1:e004,berger-entry-9338,219,431,1,4,tratráp,tratráp,page-sequence,1.0000
berger:p431:c1:e005,berger-entry-9339,219,431,1,5,trátrak,trátrak,page-sequence,1.0000
berger:p431:c1:e009,berger-entry-9341,219,431,1,9,trin,trin,page-sequence,1.0000
berger:p431:c1:e010,berger-entry-9342,219,431,1,10,triù-mákući,triù-mákući,page-sequence,1.0000
berger:p431:c1:e011,berger-entry-9343,219,431,1,11,trípan,trípan,page-sequence,1.0000
berger:p431:c1:e013,berger-entry-9345,219,431,1,13,trokatroók,trokatroók,page-sequence,1.0000
berger:p431:c1:e014,berger-entry-9346,219,431,1,14,troq-dóm,troq-dóm,page-sequence,1.0000
berger:p431:c1:e016,berger-entry-9349,219,431,1,16,trup,trúu,page-sequence,0.7500
berger:p431:c1:e017,berger-entry-9351,219,431,1,17,trúu,tú-,page-sequence,0.6667
berger:p431:c1:e020,berger-entry-9352,219,431,1,20,tú-,tubáq,page-sequence,0.5714
berger:p431:c1:e021,berger-entry-9353,219,431,1,21,tubáq,tumáq,page-sequence,0.8000
berger:p431:c2:e001,berger-entry-9354,219,431,2,1,tubáq-mubáq,tubáq-mubáq,page-sequence,1.0000
berger:p431:c2:e002,berger-entry-9355,219,431,2,2,tubáqiski,tubáqiski,page-sequence,1.0000
berger:p431:c2:e003,berger-entry-9356,219,431,2,3,tubőqo,tubőqo,page-sequence,1.0000
berger:p431:c2:e005,berger-entry-9358,219,431,2,5,tugulí,tugulí,page-sequence,1.0000
berger:p431:c2:e006,berger-entry-9359,219,431,2,6,tuk,tuk,page-sequence,1.0000
berger:p431:c2:e008,berger-entry-9360,219,431,2,8,?tul,tul,page-sequence,1.0000
berger:p432:c1:e001,berger-entry-9363,220,432,1,1,túliki,túliki,page-sequence,1.0000
berger:p432:c1:e002,berger-entry-9364,220,432,1,2,tulpár,tulpár,page-sequence,1.0000
berger:p432:c1:e003,berger-entry-9365,220,432,1,3,tulpő,tulpő,page-sequence,1.0000
berger:p432:c1:e004,berger-entry-9366,220,432,1,4,tultópo,tultópo,page-sequence,1.0000
berger:p432:c1:e005,berger-entry-9367,220,432,1,5,túlum,tumár,page-sequence,0.6000
berger:p432:c1:e006,berger-entry-9368,220,432,1,6,tumáq,tumáy,page-sequence,0.8000
berger:p432:c1:e007,berger-entry-9369,220,432,1,7,tumár,tumúro,page-sequence,0.7273
berger:p432:c1:e008,berger-entry-9368-dialect-1,220,432,1,8,tumáy,tumá,unique-page-form,0.8889
berger:p432:c1:e009,berger-entry-9371,220,432,1,9,tumúro,tumóro,page-sequence,0.8333
berger:p432:c2:e003,berger-entry-9374,220,432,2,3,tútun man,tútun man,page-sequence,1.0000
berger:p432:c2:e004,berger-entry-9375,220,432,2,4,tuńál,tuńál,page-sequence,1.0000
berger:p432:c2:e005,berger-entry-9376,220,432,2,5,tup,tup,page-sequence,1.0000
berger:p432:c2:e007,berger-entry-9377,220,432,2,7,tupóri,tupóri,page-sequence,1.0000
berger:p432:c2:e008,berger-entry-9380,220,432,2,8,tupurá,tupurá,page-sequence,1.0000
berger:p432:c2:e009,berger-entry-9383-dialect-1,220,432,2,9,tuq,tuqúm,unique-page-form,0.7500
berger:p432:c2:e010,berger-entry-9382,220,432,2,10,tuqóm,tuqóm,page-sequence,1.0000
berger:p432:c2:e013,berger-entry-9386,220,432,2,13,tur,turákiś,page-sequence,0.6000
berger:p433:c1:e002,berger-entry-9387-dialect-1,220,433,1,2,túranaċč,túralač,unique-page-form,0.8000
berger:p433:c1:e003,berger-entry-9387,220,433,1,3,túranas,túranas,page-sequence,1.0000
berger:p433:c1:e004,berger-entry-9388,220,433,1,4,turáħůkiś,turáħůkiś,page-sequence,1.0000
berger:p433:c1:e005,berger-entry-9388-attached-1055-4,220,433,1,5,turáq,togrāq,unique-page-form,0.7273
berger:p433:c1:e006,berger-entry-9389,220,433,1,6,turgót,turgót,page-sequence,1.0000
berger:p433:c1:e008,berger-entry-9391,220,433,1,8,turkin- -kíi-,turkin- -kíi-,page-sequence,1.0000
berger:p433:c1:e010,berger-entry-9393,220,433,1,10,turma-,turma-,page-sequence,1.0000
berger:p433:c2:e001,berger-entry-9395,220,433,2,1,turpín,turma-hín,page-sequence,0.7143
berger:p433:c2:e002,berger-entry-9397,220,433,2,2,turśún,turpín,page-sequence,0.6667
berger:p433:c2:e003,berger-entry-9398,220,433,2,3,turú- -ć-,turśún,page-sequence,0.7273
berger:p433:c2:e004,berger-entry-9399,220,433,2,4,túr- -ć-,turú- -ć-,page-sequence,0.8889
berger:p433:c2:e005,berger-entry-9400,220,433,2,5,túrum,túr- -ć-,page-sequence,0.6667
berger:p433:c2:e006,berger-entry-9401,220,433,2,6,turúp,túrum,page-sequence,0.8000
berger:p433:c2:e007,berger-entry-9402,220,433,2,7,turúp,turúp,page-sequence,1.0000
berger:p433:c2:e009,berger-entry-9405,220,433,2,9,tuskulús,tuskulús,page-sequence,1.0000
berger:p433:c2:e010,berger-entry-9406,220,433,2,10,tuspór,tuspór,page-sequence,1.0000
berger:p433:c2:e011,berger-entry-9407,220,433,2,11,tustús,tustús,page-sequence,1.0000
berger:p433:c2:e012,berger-entry-9408,220,433,2,12,tuśpót,tuśpót,page-sequence,1.0000
berger:p433:c2:e013,berger-entry-9409,220,433,2,13,tuśpuṭéi,tuśpuṭéi,page-sequence,1.0000
berger:p433:c2:e014,berger-entry-9410,220,433,2,14,tuték,tuték,page-sequence,1.0000
berger:p434:c1:e001,berger-entry-9413,221,434,1,1,túto,túto,page-sequence,1.0000
berger:p434:c1:e002,berger-entry-9414,221,434,1,2,tutú,tutú,page-sequence,1.0000
berger:p434:c1:e003,berger-entry-9415,221,434,1,3,tútun,tútun,page-sequence,1.0000
berger:p434:c1:e004,berger-entry-9416,221,434,1,4,tutúr,tutúr,page-sequence,1.0000
berger:p434:c1:e005,berger-entry-9417,221,434,1,5,tutúriskum,tutúriskum,page-sequence,1.0000
berger:p434:c2:e001,berger-entry-9419,221,434,2,1,tutúur ét-,tutúur ét-,page-sequence,1.0000
berger:p434:c2:e003,berger-entry-9420,221,434,2,3,tuú,tuú,page-sequence,1.0000
berger:p434:c2:e004,berger-entry-9421,221,434,2,4,tuufáan,tuufáan,page-sequence,1.0000
berger:p434:c2:e005,berger-entry-9422,221,434,2,5,tuút,tuút,page-sequence,1.0000
berger:p434:c2:e007,berger-entry-9424,221,434,2,7,tutuút,tutuút,page-sequence,1.0000
berger:p435:c1:e001,berger-entry-9437-dialect-1,221,435,1,1,tha,thâṅ,unique-page-form,0.8571
berger:p435:c1:e002,berger-entry-9426,221,435,1,2,thákuć,thákuć,page-sequence,1.0000
berger:p435:c1:e003,berger-entry-9427,221,435,1,3,thákum,thákum,page-sequence,1.0000
berger:p435:c1:e007,berger-entry-9429,221,435,1,7,tháåan,tháåan,page-sequence,1.0000
berger:p435:c1:e008,berger-entry-9432,221,435,1,8,thåanum,hitháane,page-sequence,0.6667
berger:p435:c1:e009,berger-entry-9434,221,435,1,9,jaṅ-tháanum,thåanum,page-sequence,0.8235
berger:p435:c2:e001,berger-entry-9436,221,435,2,1,tháanumkuś,tháanumkuś,page-sequence,1.0000
berger:p435:c2:e002,berger-entry-9437,221,435,2,2,thåaħ,thåaħ,page-sequence,1.0000
berger:p435:c2:e004,berger-entry-9439,221,435,2,4,thaáħṅ-baák,thaáħṅ-baák,page-sequence,1.0000
berger:p435:c2:e006,berger-entry-9441,221,435,2,6,tháark,tháark,page-sequence,1.0000
berger:p435:c2:e007,berger-entry-9442,221,435,2,7,thaá-thaá man,thaá-thaá man,page-sequence,1.0000
berger:p435:c2:e008,berger-entry-9443,221,435,2,8,thaċ,thaċ,page-sequence,1.0000
berger:p435:c2:e009,berger-entry-9444,221,435,2,9,tháċo,tháċo,page-sequence,1.0000
berger:p435:c2:e010,berger-entry-9445,221,435,2,10,tháċčhirkiś,tháċčhirkiś,page-sequence,1.0000
berger:p436:c1:e001,berger-entry-9446,222,436,1,1,thadám man,thadám man,page-sequence,1.0000
berger:p436:c1:e002,berger-entry-9447,222,436,1,2,thidithadám,thidithadám,page-sequence,1.0000
berger:p436:c1:e003,berger-entry-9448,222,436,1,3,thadám,thadám,page-sequence,1.0000
berger:p436:c1:e004,berger-entry-9449,222,436,1,4,thadáp,thadáp,page-sequence,1.0000
