Tab,Sheet_Row,Variant,Form,Gloss,Page,Legacy_Key,Score,Reason
Mundlay,1179,1,woʈ,vote,35,mundlay1996:1247,1.0000,exact_form_gloss
Mundlay,1180,1,ciʈi,goddess who visits new-born babies,24,mundlay1996:411,0.9875,conservative_fuzzy
Mundlay,1181,1,memsāyab,memsahib,34,mundlay1996:1104,1.0000,exact_form_gloss
Mundlay,1182,1,honā,to be,29,mundlay1996:713,1.0000,exact_form_gloss
Mundlay,1183,1,bhāgā aba,grandfather,22,,,unmatched
Mundlay,1184,1,bhāgā biya,town (lit. 'big village'),22,,,unmatched
Mundlay,1185,1,bhāgā dinā mānšo,old man,22,,,unmatched
Mundlay,1186,1,bhāgā dinā bāi,old woman,22,,,unmatched
Mundlay,1187,1,bhāgā dinā kol,old woman,22,,,unmatched
Mundlay,1188,1,bhāgā pasārā,"broad, also 'wide cervix'",22,,,unmatched
Mundlay,1189,1,čakāk,to be stationary,23,mundlay1996:331,1.0000,exact_form_gloss
Mundlay,1190,1,khisā,measure of land greater than a koʈhor,32,mundlay1996:996,0.9844,conservative_fuzzy
Mundlay,1191,1,pherā,to search,37,mundlay1996:1378,1.0000,exact_form_gloss
Mundlay,1192,1,ʈoblyā,stammerer,40,mundlay1996:1611,1.0000,exact_form_gloss
Mundlay,1193,1,bābine,priest for marriages; a brahmin,19,mundlay1996:104,0.9907,conservative_fuzzy
Mundlay,1194,1,duri,to flow,26,mundlay1996:520,1.0000,exact_form_gloss
Mundlay,1195,1,ɖotāko,edible root,26,mundlay1996:510,1.0000,exact_form_gloss
Mundlay,1196,1,dotkā,a kind of gourd,26,mundlay1996:511,1.0000,exact_form_gloss
Mundlay,1197,1,kārwēñ,comb,31,mundlay1996:887,1.0000,exact_form_gloss
Mundlay,1198,1,kuʈhoroy,to cringe in fear,32,mundlay1996:971,1.0000,exact_form_gloss
Mundlay,1199,1,mendān,to clean,34,mundlay1996:1105,1.0000,exact_form_gloss
Mundlay,1200,1,phér,to take a picture; draw,37,mundlay1996:1377,1.0000,exact_form_gloss
Mundlay,1201,1,sowādi,to rot,38,,,unmatched
Mundlay,1202,1,piviʈo,"hill, field",36,mundlay1996:1331,1.0000,exact_form_gloss
Mundlay,1203,1,-tiŋ,verbalizer,39,,,unmatched
Mundlay,1204,1,āʈa,food,19,mundlay1996:83,0.9600,conservative_fuzzy
Mundlay,1205,1,acambo,surprise,17,mundlay1996:2,1.0000,exact_form_gloss
Mundlay,1206,1,bã́en,bad,20,mundlay1996:174,0.9067,conservative_fuzzy
Mundlay,1207,1,akkal-kāmāy,to advise,17,mundlay1996:32,1.0000,exact_form_gloss
Mundlay,1208,1,andori,"darkness, to become dark",18,mundlay1996:49,1.0000,exact_form_gloss
Mundlay,1209,1,āp,"honorific pronoun for second person; used only to address officials, etc., who are non-Nihals; never used in an all Nihali talking group",18,,,unmatched
Mundlay,1210,1,āpla,your,18,,,unmatched
Mundlay,1211,1,ballāʈa bāju,hillside,20,,,unmatched
Mundlay,1212,1,badlā(y),revenge,19,mundlay1996:113,0.9345,conservative_fuzzy
Mundlay,1213,1,bagičā,garden,19,mundlay1996:117,1.0000,exact_form_gloss
Mundlay,1214,1,bédo,"enmity, evil",20,,,unmatched
Mundlay,1215,1,berya,naked,21,mundlay1996:197,1.0000,exact_form_gloss
Mundlay,1216,1,bayi-bhāwri,women folk,22,,,unmatched
Mundlay,1217,1,bhālā,spear,22,mundlay1996:283,1.0000,exact_form_gloss
Mundlay,1218,1,bhikko,beg,23,,,unmatched
Mundlay,1219,1,phiki oyni,to beg,37,mundlay1996:1384,1.0000,exact_form_gloss
Mundlay,1220,1,bigar,without,21,mundlay1996:215,1.0000,exact_form_gloss
Mundlay,1221,1,boɽa,scrotum,21,mundlay1996:245,1.0000,exact_form_gloss
Mundlay,1222,1,boʈo,finger,21,mundlay1996:247,1.0000,exact_form_gloss
Mundlay,1223,1,bor,hard,21,mundlay1996:244,1.0000,exact_form_gloss
Mundlay,1224,1,bo(m)moki,siblings,21,,,unmatched
Mundlay,1225,1,cāndi,silver,23,mundlay1996:346,1.0000,exact_form_gloss
Mundlay,1226,1,cáʈay,to be burnt,24,mundlay1996:359,1.0000,exact_form_gloss
Mundlay,1227,1,cile,chicken,24,mundlay1996:403,1.0000,exact_form_gloss
Mundlay,1228,1,cimmi,kerosine oil lamp,24,mundlay1996:407,0.9835,conservative_fuzzy
Mundlay,1229,1,cunā,lime,25,mundlay1996:436,1.0000,exact_form_gloss
Mundlay,1230,1,dhā,there,26,mundlay1996:526,1.0000,exact_form_gloss
Mundlay,1231,1,daka,after that,25,,,unmatched
Mundlay,1232,1,dawāy,medicine,25,mundlay1996:451,1.0000,exact_form_gloss
Mundlay,1233,1,dawā,medicine,25,mundlay1996:473,1.0000,exact_form_gloss
Mundlay,1234,1,dhundi worā,dust storm,27,mundlay1996:560,1.0000,exact_form_gloss
Mundlay,1235,1,diyā,lamp; light; to be late,26,mundlay1996:493,1.0000,exact_form_gloss
Mundlay,1236,1,dakāri,old in age (but not feeble),25,mundlay1996:455,1.0000,exact_form_gloss
Mundlay,1237,1,dusman,enemy,26,mundlay1996:522,1.0000,exact_form_gloss
Mundlay,1238,1,dabba,storage receptacle with a lid,25,mundlay1996:442,1.0000,exact_form_gloss
Mundlay,1239,1,ubā dānɖi pākʈo,spine,25,,,unmatched
Mundlay,1240,1,pākhoroko danɖi,"bone of thigh, bone of arm",25,,,unmatched
Mundlay,1241,1,dānɖi punam,full moon day in the month of phalguna; main day of the Holi festival,25,mundlay1996:463,1.0000,exact_form_gloss
Mundlay,1242,1,ɖongor bérko,wild cat,26,mundlay1996:508,1.0000,exact_form_gloss
Mundlay,1243,1,gohũ,wheat,28,mundlay1996:627,1.0000,exact_form_gloss
Mundlay,1244,1,ghātā,to arrive,28,mundlay1996:661,1.0000,exact_form_gloss
Mundlay,1245,1,guʈʈu,join,28,mundlay1996:654,1.0000,exact_form_gloss
Mundlay,1246,1,alā,exclamation of surprise,17,mundlay1996:35,1.0000,exact_form_gloss
Mundlay,1247,1,ho,he,29,mundlay1996:708,1.0000,exact_form_gloss
Mundlay,1248,1,how,remote,29,mundlay1996:722,1.0000,exact_form_gloss
Mundlay,1249,1,howeʈlā,these,29,mundlay1996:723,1.0000,exact_form_gloss
Mundlay,1250,1,hikaʈ,to spin as a top,29,mundlay1996:699,1.0000,exact_form_gloss
Mundlay,1251,1,jāduko,magician,30,mundlay1996:761,1.0000,exact_form_gloss
Mundlay,1252,1,jādu tembryā,were-tiger,30,mundlay1996:760,1.0000,exact_form_gloss
Mundlay,1253,1,jāngri,foreigner; non-tribal,30,mundlay1996:773,1.0000,exact_form_gloss
Mundlay,1254,1,jarmali bhāndā,cooking utensils made of German silver (aluminum alloy),30,,,unmatched
Mundlay,1255,1,jāto,caste,30,mundlay1996:781,1.0000,exact_form_gloss
Mundlay,1256,1,ara jā́to,other caste,18,,,unmatched
Mundlay,1257,1,jātā,husband's brother's wife,30,,,unmatched
Mundlay,1258,1,jathā,variant of jātā,30,,,unmatched
Mundlay,1259,1,jholā,swing,30,mundlay1996:826,1.0000,exact_form_gloss
Mundlay,1260,1,jiryāngā,tomato,30,mundlay1996:795,1.0000,exact_form_gloss
Mundlay,1261,1,jiwta,alive,30,mundlay1996:810,1.0000,exact_form_gloss
Mundlay,1262,1,jiwtaddo,living tree (opp. of dead),30,mundlay1996:811,1.0000,exact_form_gloss
Mundlay,1263,1,kendil,hurricane lantern,31,mundlay1996:915,1.0000,exact_form_gloss
Mundlay,1264,1,khijá,to mash together,32,mundlay1996:993,1.0000,exact_form_gloss
Mundlay,1265,1,khullā,open,33,mundlay1996:1012,1.0000,exact_form_gloss
Mundlay,1266,1,koyal,cuckoo,32,mundlay1996:953,1.0000,exact_form_gloss
Mundlay,1267,1,kúlā,tiger,32,mundlay1996:962,1.0000,exact_form_gloss
Mundlay,1268,1,-lāgi,for the sake of,33,mundlay1996:1032,0.8971,conservative_fuzzy
Mundlay,1269,1,lakari,firewood,33,mundlay1996:1033,0.8800,conservative_fuzzy
Mundlay,1270,1,laŋkā,far-away place; world after death,33,mundlay1996:1040,0.9345,conservative_fuzzy
Mundlay,1271,1,lawā,to be tired,33,mundlay1996:1046,1.0000,exact_form_gloss
Mundlay,1272,1,limbo,neem tree,33,mundlay1996:1051,1.0000,exact_form_gloss
Mundlay,1273,1,longo,clove,33,,,unmatched
Mundlay,1274,1,lóti,baking plate,33,,,unmatched
Mundlay,1275,1,lokhando,iron,33,mundlay1996:1053,1.0000,exact_form_gloss
Mundlay,1276,1,mālum,known,33,mundlay1996:1072,1.0000,exact_form_gloss
Mundlay,1277,1,māy bí,smallpox,34,mundlay1996:1097,1.0000,exact_form_gloss
Mundlay,1278,1,masālā,spices,33,mundlay1996:1088,1.0000,exact_form_gloss
Mundlay,1279,1,miʈʈhu,pet parrot,34,,,unmatched
Mundlay,1280,1,mujri,to work as a laborer,34,mundlay1996:1149,1.0000,exact_form_gloss
Mundlay,1281,1,nāli,small stream,34,mundlay1996:1168,1.0000,exact_form_gloss
Mundlay,1282,1,yir nārā,gullet,29,,,unmatched
Mundlay,1283,1,nārāki bá,choke on something,35,mundlay1996:1177,1.0000,exact_form_gloss
Mundlay,1284,1,pahāɖ,mountain,36,mundlay1996:1252,1.0000,exact_form_gloss
Mundlay,1285,1,pāwlyā,flute player,36,mundlay1996:1294,1.0000,exact_form_gloss
Mundlay,1286,1,péráy,to stay,36,mundlay1996:1308,1.0000,exact_form_gloss
Mundlay,1287,1,phārkati,divorce,37,mundlay1996:1370,1.0000,exact_form_gloss
Mundlay,1288,1,pũnjā,to make a heap,37,mundlay1996:1355,1.0000,exact_form_gloss
Mundlay,1289,1,rāgo,Adam's apple,37,,,unmatched
Mundlay,1290,1,ritáy,to give birth,37,mundlay1996:1415,1.0000,exact_form_gloss
Mundlay,1291,1,sagarā,all of it,38,mundlay1996:1435,0.9835,conservative_fuzzy
Mundlay,1292,1,sokārikā,early,38,mundlay1996:1439,1.0000,exact_form_gloss
Mundlay,1293,1,sakkhar,sugar,38,mundlay1996:1441,1.0000,exact_form_gloss
Mundlay,1294,1,sind,the sindi tree (palm),38,mundlay1996:1486,1.0000,exact_form_gloss
Mundlay,1295,1,sitā,dog,38,mundlay1996:1494,1.0000,exact_form_gloss
Mundlay,1296,1,sonā,gold,38,mundlay1996:1504,1.0000,exact_form_gloss
Mundlay,1297,1,sonān,blacksmith,38,mundlay1996:1505,0.8968,conservative_fuzzy
Mundlay,1298,1,suri,knife,39,mundlay1996:1516,1.0000,exact_form_gloss
Mundlay,1299,1,ʈevre,lips,39,,,unmatched
Mundlay,1300,1,titimāri,silk,40,mundlay1996:1597,1.0000,exact_form_gloss
Mundlay,1301,1,ʈokā,to place on,40,mundlay1996:1602,1.0000,exact_form_gloss
Mundlay,1302,1,ʈoʈor,grasshopper,40,mundlay1996:1612,1.0000,exact_form_gloss
Mundlay,1303,1,tukrān,partial,40,mundlay1996:1615,0.9446,conservative_fuzzy
Mundlay,1304,1,ʈimki,a kind of drum,39,,,unmatched
Mundlay,1305,1,buɖi,buttock,22,mundlay1996:253,1.0000,exact_form_gloss
Mundlay,1306,1,kor,to do,32,mundlay1996:945,1.0000,exact_form_gloss
Mundlay,1307,1,osāri,deserted place,35,mundlay1996:1229,1.0000,exact_form_gloss
Mundlay,1308,1,rāon,"Ravan, a mythological demon of Hindus and a god of Nihals",37,mundlay1996:1405,1.0000,exact_form_gloss
Mundlay,1309,1,sewãĩ,macaroni,38,mundlay1996:1476,1.0000,exact_form_gloss
Mundlay,1310,1,ajānā,name of a tropical tree,17,mundlay1996:22,1.0000,exact_form_gloss
Mundlay,1311,1,ajāb-kamay,to decorate,17,mundlay1996:21,0.9558,conservative_fuzzy
Mundlay,1312,1,ane,other; to do such and such,18,mundlay1996:51,1.0000,exact_form_gloss
Mundlay,1313,1,anā,"one anna, 1/16 of a rupee",18,,,unmatched
Mundlay,1313,2,ānā,"one anna, 1/16 of a rupee",18,,,unmatched
Mundlay,1314,1,arado,to systematically cry loudly to raise a wild animal in hunting,18,mundlay1996:70,0.8800,conservative_fuzzy
Mundlay,1315,1,arāni mór,"a thorny bush, grown for hedges",18,,,unmatched
Mundlay,1316,1,alāgat,"descriptive of caution, delicacy, discretion, etc.'",17,mundlay1996:37,1.0000,exact_form_gloss
Mundlay,1317,1,āy,mother,19,mundlay1996:97,1.0000,exact_form_gloss
Mundlay,1318,1,ana-biki-kayni,"to take a vow, to promise secretly",18,mundlay1996:43,1.0000,exact_form_gloss
Mundlay,1319,1,alú,to stretch oneself,17,mundlay1996:40,1.0000,exact_form_gloss
Mundlay,1320,1,ilāyci,cardamom,29,mundlay1996:735,1.0000,exact_form_gloss
Mundlay,1321,1,urātiŋ,spread,40,mundlay1996:1655,1.0000,exact_form_gloss
Mundlay,1322,1,urā,to rise; get up,40,mundlay1996:1654,1.0000,exact_form_gloss
Mundlay,1323,1,keɖe,towards,31,,,unmatched
Mundlay,1324,1,kalāʈ,wife,31,mundlay1996:856,1.0000,exact_form_gloss
Mundlay,1325,1,kelei,tinning brass utensils,31,mundlay1996:912,1.0000,exact_form_gloss
Mundlay,1326,1,kāryā,chips of wood,31,mundlay1996:882,0.9785,conservative_fuzzy
Mundlay,1327,1,kātiri,scissors,31,mundlay1996:892,1.0000,exact_form_gloss
Mundlay,1328,1,konbiʈamāndi,non-tribal languages,32,mundlay1996:941,1.0000,exact_form_gloss
Mundlay,1329,1,kunbi,farmer (caste name among Hindu farmers),32,,,unmatched
Mundlay,1330,1,kẽĩŋki,scissors,31,mundlay1996:910,0.8800,conservative_fuzzy
Mundlay,1331,1,kotrā,nest,32,mundlay1996:950,1.0000,exact_form_gloss
Mundlay,1332,1,khāndo,choli-piece,32,mundlay1996:977,1.0000,exact_form_gloss
Mundlay,1333,1,khoɖɖe,a pit,32,mundlay1996:1003,1.0000,exact_form_gloss
Mundlay,1334,1,kherido ér,to buy,32,mundlay1996:987,1.0000,exact_form_gloss
Mundlay,1335,1,khulāw,to be nice to,33,mundlay1996:1011,0.9446,conservative_fuzzy
Mundlay,1336,1,khusikā jerei,offer in gratitude,33,mundlay1996:1020,1.0000,exact_form_gloss
Mundlay,1337,1,khol,valley,32,mundlay1996:1006,1.0000,exact_form_gloss
Mundlay,1338,1,gulmor,the Golden Mohur tree,28,mundlay1996:650,1.0000,exact_form_gloss
Mundlay,1339,1,gulāmb,rose,28,mundlay1996:648,1.0000,exact_form_gloss
Mundlay,1340,1,goli,tablet,28,mundlay1996:632,1.0000,exact_form_gloss
Mundlay,1341,1,goyi,tablet,28,mundlay1996:644,1.0000,exact_form_gloss
Mundlay,1342,1,ghāmo din,"hot, dry season (summer)",28,,,unmatched
Mundlay,1343,1,gheũ,ghee,28,,,unmatched
Mundlay,1344,1,ghunghru,ankle bell,28,mundlay1996:670,1.0000,exact_form_gloss
Mundlay,1345,1,cambāli,small white fragrant flower similar to jasmine,23,mundlay1996:341,1.0000,exact_form_gloss
Mundlay,1346,1,cor,thief,25,mundlay1996:429,1.0000,exact_form_gloss
Mundlay,1347,1,jekhām,wound,30,mundlay1996:785,1.0000,exact_form_gloss
Mundlay,1348,1,jaɖe,to join,30,mundlay1996:759,1.0000,exact_form_gloss
Mundlay,1349,1,janā,person,30,mundlay1996:772,1.0000,exact_form_gloss
Mundlay,1350,1,jatrā,village fair,30,mundlay1996:782,1.0000,exact_form_gloss
Mundlay,1351,1,jarā,just a little,30,mundlay1996:775,1.0000,exact_form_gloss
Mundlay,1352,1,jādā,more,30,mundlay1996:757,1.0000,exact_form_gloss
Mundlay,1353,1,jā́lu,fever,30,mundlay1996:768,1.0000,exact_form_gloss
Mundlay,1354,1,jeɭbi,a sweet,30,,,unmatched
Mundlay,1355,1,jogo,leech,30,mundlay1996:797,1.0000,exact_form_gloss
Mundlay,1356,1,judó,to betroth,30,mundlay1996:802,1.0000,exact_form_gloss
Mundlay,1357,1,joda-jerei,engaged couple,30,mundlay1996:812,1.0000,exact_form_gloss
Mundlay,1358,1,ʈíka,kumkum on the forehead,39,,,unmatched
Mundlay,1359,1,titiw,lapwing stilt,40,,,unmatched
Mundlay,1360,1,bóy ʈekɖāni,grazing ground,22,,,unmatched
Mundlay,1361,1,diŋkāre,gum tree,26,mundlay1996:488,1.0000,exact_form_gloss
Mundlay,1362,1,thendi,cold weather,40,mundlay1996:1631,1.0000,exact_form_gloss
Mundlay,1363,1,dokso,caution,26,mundlay1996:502,0.9345,conservative_fuzzy
Mundlay,1364,1,dewtā,sun,26,mundlay1996:483,1.0000,exact_form_gloss
Mundlay,1365,1,dhurā,smoke,27,mundlay1996:562,1.0000,exact_form_gloss
Mundlay,1366,1,dhobi,washerman,26,mundlay1996:543,1.0000,exact_form_gloss
Mundlay,1367,1,nindo,to sleep,35,mundlay1996:1203,0.9354,conservative_fuzzy
Mundlay,1368,1,niwrāwēn,to sift grain,35,mundlay1996:1207,1.0000,exact_form_gloss
Mundlay,1369,1,newdi,to offer to gods,35,mundlay1996:1195,1.0000,exact_form_gloss
Mundlay,1370,1,ne,instrumental,35,mundlay1996:1191,1.0000,exact_form_gloss
Mundlay,1371,1,pānco,village elders,36,,,unmatched
Mundlay,1372,1,pāwso,shower of rain,36,mundlay1996:1295,1.0000,exact_form_gloss
Mundlay,1373,1,halkā pāwšo,dew,28,mundlay1996:679,0.9657,conservative_fuzzy
Mundlay,1374,1,gol-pago,stable for horses,28,mundlay1996:636,0.9520,conservative_fuzzy
Mundlay,1375,1,pāpi,"sinful, guilty",36,mundlay1996:1272,1.0000,exact_form_gloss
Mundlay,1376,1,pāhun,to be a guest,36,,,unmatched
Mundlay,1377,1,peɖe,to be in trouble; suffer,36,mundlay1996:1297,1.0000,exact_form_gloss
Mundlay,1378,1,powāri,conch,37,mundlay1996:1350,1.0000,exact_form_gloss
Mundlay,1379,1,phetkā,firecracker,37,mundlay1996:1381,1.0000,exact_form_gloss
Mundlay,1380,1,pharsi,tile on the floor,37,mundlay1996:1371,1.0000,exact_form_gloss
Mundlay,1381,1,phuʈānā,roasted horsegram,37,mundlay1996:1392,1.0000,exact_form_gloss
Mundlay,1382,1,bahirā,deaf person,19,mundlay1996:118,1.0000,exact_form_gloss
Mundlay,1383,1,bahirā-čigám,deaf mute,19,mundlay1996:119,1.0000,exact_form_gloss
Mundlay,1384,1,bākā,famous,19,mundlay1996:124,1.0000,exact_form_gloss
Mundlay,1385,1,bāp,father,20,mundlay1996:148,1.0000,exact_form_gloss
Mundlay,1386,1,besuddi,"faint, swoon",21,mundlay1996:201,1.0000,exact_form_gloss
Mundlay,1387,1,bombil,a variety of fish known in Indian English as Bombay duck,21,,,unmatched
Mundlay,1388,1,bhakkam,solid,22,mundlay1996:282,1.0000,exact_form_gloss
Mundlay,1389,1,bhengi,member of the sweeper caste of Hindus,22,mundlay1996:296,1.0000,exact_form_gloss
Mundlay,1390,1,bheltāni,various,22,mundlay1996:294,1.0000,exact_form_gloss
Mundlay,1391,1,mangal,Tuesday,33,mundlay1996:1080,1.0000,exact_form_gloss
Mundlay,1392,1,mahāɖā,a member of the mahar caste,33,mundlay1996:1065,1.0000,exact_form_gloss
Mundlay,1393,1,misal,to mix,34,mundlay1996:1126,1.0000,exact_form_gloss
Mundlay,1394,1,monjjer,to bless,34,mundlay1996:1140,1.0000,exact_form_gloss
Mundlay,1395,1,mulākā,region,34,mundlay1996:1152,1.0000,exact_form_gloss
Mundlay,1396,1,muskil,difficult,34,mundlay1996:1160,1.0000,exact_form_gloss
Mundlay,1397,1,mochor,pestle,34,mundlay1996:1130,1.0000,exact_form_gloss
Mundlay,1398,1,mongo,green gram,34,mundlay1996:1136,1.0000,exact_form_gloss
Mundlay,1399,1,mung,green gram,34,mundlay1996:1155,1.0000,exact_form_gloss
Mundlay,1400,1,motoru motur,car,34,mundlay1996:1145,1.0000,exact_form_gloss
Mundlay,1401,1,molki jām,to change money,34,mundlay1996:1132,1.0000,exact_form_gloss
Mundlay,1402,1,biyā raywāsi,village dweller,21,,,unmatched
Mundlay,1403,1,rāggi,to stand in a line,37,mundlay1996:1395,1.0000,exact_form_gloss
Mundlay,1404,1,rām rām,greetings,37,mundlay1996:1398,1.0000,exact_form_gloss
Mundlay,1405,1,riʈhā,soap nut,37,,,unmatched
Mundlay,1406,1,rogā,disease,37,mundlay1996:1418,1.0000,exact_form_gloss
Mundlay,1407,1,rogi,diseased; sick man,38,mundlay1996:1419,1.0000,exact_form_gloss
Mundlay,1408,1,lāyriki,stylishly,33,mundlay1996:1047,1.0000,exact_form_gloss
Mundlay,1409,1,beččerko,to advise; thought,20,,,unmatched
Mundlay,1410,1,sinwar,Saturday,38,mundlay1996:1488,1.0000,exact_form_gloss
Mundlay,1411,1,sapā-kamāy,curse,38,mundlay1996:1456,1.0000,exact_form_gloss
Mundlay,1412,1,salāy,sala tree,38,mundlay1996:1444,1.0000,exact_form_gloss
Mundlay,1413,1,salāi,sala tree,38,,,unmatched
Mundlay,1414,1,sikār,to blow nose,38,mundlay1996:1480,1.0000,exact_form_gloss
Mundlay,1415,1,sitāphal,custard apple,38,mundlay1996:1495,1.0000,exact_form_gloss
Mundlay,1416,1,chuluk,to kindle,39,mundlay1996:1548,1.0000,exact_form_gloss
Mundlay,1417,1,sukurār,Friday,39,mundlay1996:1512,1.0000,exact_form_gloss
Mundlay,1418,1,suru,to start,39,mundlay1996:1517,1.0000,exact_form_gloss
Mundlay,1419,1,sagãy,family (vert. extended),38,mundlay1996:1433,1.0000,exact_form_gloss
Mundlay,1420,1,sagākkā,descendants,38,mundlay1996:1434,1.0000,exact_form_gloss
Mundlay,1421,1,sarrak,road,38,mundlay1996:1459,1.0000,exact_form_gloss
Mundlay,1422,1,sababaki,because of,38,,,unmatched
Mundlay,1423,1,sarkār,government,38,mundlay1996:1451,1.0000,exact_form_gloss
Mundlay,1424,1,sāybo,sahib,38,mundlay1996:1462,1.0000,exact_form_gloss
Mundlay,1425,1,supāri,betel nut,39,mundlay1996:1515,1.0000,exact_form_gloss
Mundlay,1426,1,choŋ koro,masked man,39,mundlay1996:1545,0.9100,conservative_fuzzy
Mundlay,1427,1,sunār,blacksmith,39,,,unmatched
Mundlay,1428,1,sommār,Monday,38,mundlay1996:1502,1.0000,exact_form_gloss
Mundlay,1429,1,hã,yes,28,mundlay1996:674,1.0000,exact_form_gloss
Mundlay,1430,1,hāt,hand,29,mundlay1996:689,1.0000,exact_form_gloss
Mundlay,1431,1,himoʈo,courageous,29,mundlay1996:702,1.0000,exact_form_gloss
Mundlay,1432,1,hellā,he buffalo,29,mundlay1996:695,1.0000,exact_form_gloss
Mundlay,1433,1,bhendye,okra (ladies fingers),22,,,unmatched
Mundlay,1434,1,pútā,to bloom,37,mundlay1996:1366,0.9200,conservative_fuzzy
Mundlay,1435,1,lakʈi,a kick,33,,,unmatched
Mundlay,1436,1,chondevo,pus,39,mundlay1996:1544,1.0000,exact_form_gloss
Mundlay,1437,1,bhúki,bark (of a dog),23,mundlay1996:313,0.9888,conservative_fuzzy
Mundlay,1438,1,thyén,to stay,40,mundlay1996:1626,1.0000,exact_form_gloss
Mundlay,1439,1,bhúl,"mistake, error; to forget",23,,,unmatched
Mundlay,1440,1,roʈā,ripe,38,mundlay1996:1423,1.0000,exact_form_gloss
Mundlay,1441,1,phul,bridge,37,mundlay1996:1390,1.0000,exact_form_gloss
Mundlay,1442,1,punam,full-moon day,37,mundlay1996:1354,1.0000,exact_form_gloss
Mundlay,1443,1,oɖā,temple,35,mundlay1996:1211,1.0000,exact_form_gloss
Mundlay,1444,1,oriɖ,to strip,35,mundlay1996:1225,1.0000,exact_form_gloss
Mundlay,1445,1,gothi,clan,28,mundlay1996:642,1.0000,exact_form_gloss
Mundlay,1446,1,angārā,fragrant black powder of magico-religious potency,18,mundlay1996:53,1.0000,exact_form_gloss
Mundlay,1447,1,én,"to come, approach",27,mundlay1996:575,1.0000,exact_form_gloss
Mundlay,1448,1,caʈo,quickly,24,mundlay1996:361,1.0000,exact_form_gloss
Mundlay,1449,1,dhanāko,bow,26,mundlay1996:528,1.0000,exact_form_gloss
Mundlay,1450,1,-mandi,amongst,33,mundlay1996:1075,1.0000,exact_form_gloss
Mundlay,1451,1,purlā sāl,last year,37,mundlay1996:1361,1.0000,exact_form_gloss
Mundlay,1452,1,koʈhor,a measure of land,32,mundlay1996:948,1.0000,exact_form_gloss
Mundlay,1453,1,keɖā,to feel,31,,,unmatched
Mundlay,1454,1,khá,to remain; stay in one place,32,mundlay1996:972,1.0000,exact_form_gloss
Mundlay,1455,1,kholi,black magician,33,mundlay1996:1007,1.0000,exact_form_gloss
Mundlay,1456,1,cilatak,to cut up in pieces,24,mundlay1996:400,1.0000,exact_form_gloss
Mundlay,1457,1,cačeto,to be wet,23,mundlay1996:321,1.0000,exact_form_gloss
Mundlay,1458,1,tangoi,stretched,39,mundlay1996:1571,0.9446,conservative_fuzzy
Mundlay,1459,1,ni,for,35,mundlay1996:1198,1.0000,exact_form_gloss
Mundlay,1460,1,phopsā,soft,37,mundlay1996:1386,1.0000,exact_form_gloss
