Snapshot_Date,Collation_Date,Unit_ID,PDF_Page,Printed_Page,Section,Span_Index,Raw_Form,Raw_Gloss,Status,Reason,Final_Forms,Final_Gloss,Final_Tags,Etymology,Emitted_Keys,Review,Material_Error,Source,Record_SHA256
2026-08-25,2026-08-25,5.4:13,25,147,5.4,13,Zargari per,belly; stomach,dup,repeated mention; citation folded into the record installed at 2.3.3:2,,,,,rezaibaghbidi2003zargari:p127:s2.3.3:i2,,no,"rezaibaghbidi2003zargari[p. 147, section 5.4]",1e2f9ce305ae7e8db0fcfeaecebafa9110393dddb8c791c6f240cd6f6fb41287
2026-08-25,2026-08-25,5.4:14,25,147,5.4,14,Hindi peṭ,basket; belly,x-compare,"comparandum in another language (Hindi, Sanskrit, Qorbati, Seliyeri)",,,,,,,no,"rezaibaghbidi2003zargari[p. 147, section 5.4]",f0b348151a2d4e1a3497ec563031e6481621658001e16433a26f0cae4e5cfbee
2026-08-25,2026-08-25,5.4:15,25,147,5.4,15,Sanskrit peṭa-/peṭā-,basket,x-compare,"comparandum in another language (Hindi, Sanskrit, Qorbati, Seliyeri)",,,,,,,no,"rezaibaghbidi2003zargari[p. 147, section 5.4]",8ea834d47ab4d8b6bf69d4ea1fc765aa41748d270570e7edf242d0909ce638aa
2026-08-25,2026-08-25,5.4:16,25,147,5.4,16,cf. Qorbati of Širāz pitu,belly,x-compare,"comparandum in another language (Hindi, Sanskrit, Qorbati, Seliyeri)",,,,,,,no,"rezaibaghbidi2003zargari[p. 147, section 5.4]",c2939ae536e5f1678d45ac09c2bcb74dc2cbd25fb7761639d6337be788835d39
2026-08-25,2026-08-25,5.4:17,25,147,5.4,17,Zargari jag,fire,ingest,Zargari lexical item glossed by the source,jag,fire,noun,"Hindi agan, agin, agini, āg, Sanskrit agní-, cf. Qorbati of Sabzevār and Neyšābur agi, agir, ōgi; Qorbati of Qā'enāt ogi.",rezaibaghbidi2003zargari:p147:s5.4:i17,,no,"rezaibaghbidi2003zargari[p. 147, section 5.4]",e2beeae47e8670ec4b08428f0df363a377235e9b78ee786600cd3b703166a8ef
2026-08-25,2026-08-25,3.2.2:t01,11,133,3.2.2,t01,or by jedana (literally: one piece of),one piece of,ingest,Zargari lexical item glossed by the source,jedana,one piece of,num indef,,rezaibaghbidi2003zargari:p133:s3.2.2:it01,the source's parenthetical literal rendering; jedana marks indefiniteness,no,"rezaibaghbidi2003zargari[p. 133, section 3.2.2]",8782c79a1e853f257e9c9dfc462e211077ef66d61d217eac46f39c4999ed484a
2026-08-25,2026-08-25,3.3.5.1:t01,14,136,3.3.5.1,t01,who? which? nom. kon/qon,,dup,repeated mention; citation folded into the record installed at 2.3.16:3,,,,,rezaibaghbidi2003zargari:p128:s2.3.16:i3,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.5.1]",e1d581568d6d7e9f2daa6077a512dc92cd534383c9043649dcc34d1a81683ae7
2026-08-25,2026-08-25,3.3.5.1:t02,14,136,3.3.5.1,t02,obl. kos/qos,who?; which?,ingest,Zargari lexical item glossed by the source,kos/qos,who?; which?,pron interr obl,,rezaibaghbidi2003zargari:p136:s3.3.5.1:it02 rezaibaghbidi2003zargari:p136:s3.3.5.1:it02:variant:2,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.5.1]",9fb9563d7e73e234769e5505fea888cfc2fd84d6632c24b9197088bd88f73ca8
2026-08-25,2026-08-25,3.3.5.1:t03,14,136,3.3.5.1,t03,dat./gen. kosku/qosqu,who?; which?,ingest,Zargari lexical item glossed by the source,kosku/qosqu,who?; which?,pron interr dat gen,,rezaibaghbidi2003zargari:p136:s3.3.5.1:it03 rezaibaghbidi2003zargari:p136:s3.3.5.1:it03:variant:2,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.5.1]",fc307e5a6f0867027bcaa3fd40998b0e9249e95ed76a7288b7568425bb058b6f
2026-08-25,2026-08-25,3.3.5.1:t04,14,136,3.3.5.1,t04,abl./ins. kostār/qostār,who?; which?,ingest,Zargari lexical item glossed by the source,kostār/qostār,who?; which?,pron interr abl instr,,rezaibaghbidi2003zargari:p136:s3.3.5.1:it04 rezaibaghbidi2003zargari:p136:s3.3.5.1:it04:variant:2,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.5.1]",05f10d8b923900b4a9db866bbb834b9dd0ac73cf7c7e0d76d71bf7fc1d41eaca
2026-08-25,2026-08-25,3.3.5.1:t05,14,136,3.3.5.1,t05,loc. kostu/qostu,who?; which?,ingest,Zargari lexical item glossed by the source,kostu/qostu,who?; which?,pron interr loc,,rezaibaghbidi2003zargari:p136:s3.3.5.1:it05 rezaibaghbidi2003zargari:p136:s3.3.5.1:it05:variant:2,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.5.1]",ea309fb4d3ce76536e23a9be26112bdff628f3a8b28f322a6c52ad60f7933a30
2026-08-25,2026-08-25,3.3.5.1:t06,14,136,3.3.5.1,t06,what? nom./obl. so,what?,ingest,Zargari lexical item glossed by the source,so,what?,pron interr nom obl,,rezaibaghbidi2003zargari:p136:s3.3.5.1:it06,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.5.1]",278f97466f8d1a766f6c3251b4c117001b754b9ef7315292769a787adef9942e
2026-08-25,2026-08-25,3.3.5.1:t07,14,136,3.3.5.1,t07,dat./gen. sosku,what?,ingest,Zargari lexical item glossed by the source,sosku,what?,pron interr dat gen,,rezaibaghbidi2003zargari:p136:s3.3.5.1:it07,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.5.1]",0029600ff7954dea0466f2c44b8b66ee557e880b7bc1472e69fdc17bd156a601
2026-08-25,2026-08-25,3.3.5.1:t08,14,136,3.3.5.1,t08,abl./ins. sostār,what?,ingest,Zargari lexical item glossed by the source,sostār,what?,pron interr abl instr,,rezaibaghbidi2003zargari:p136:s3.3.5.1:it08,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.5.1]",4fa02e2829a0fe1b0d3b9885b4362b194bdfc4369bc2991912034a056fb03e57
2026-08-25,2026-08-25,3.3.5.1:t09,14,136,3.3.5.1,t09,loc. sostu,what?,ingest,Zargari lexical item glossed by the source,sostu,what?,pron interr loc,,rezaibaghbidi2003zargari:p136:s3.3.5.1:it09,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.5.1]",352bcd9a033ce714c1d7cffa1681610447e6f0fbb269be3e99bbe47a2a83f6ba
2026-08-25,2026-08-25,3.3.5.1:t10,14,136,3.3.5.1,t10,"where? qari(k), qonari",where?,ingest,Zargari lexical item glossed by the source,qarik/qari,where?,pron interr,,rezaibaghbidi2003zargari:p136:s3.3.5.1:it10 rezaibaghbidi2003zargari:p136:s3.3.5.1:it10:variant:2,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.5.1]",c4ebf625859da9e6eb01f999a5a8f5e80eb1718bcca8a2dfc54dbbab86972afe
2026-08-25,2026-08-25,3.3.5.1:t11,14,136,3.3.5.1,t11,"where? qari(k), qonari",where?,ingest,Zargari lexical item glossed by the source,qonari,where?,pron interr,,rezaibaghbidi2003zargari:p136:s3.3.5.1:it11,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.5.1]",8b97483b5634649565b19db66f4a48a5d1980623076dc93502c55a88b32655c0
2026-08-25,2026-08-25,3.3.5.1:t12,14,136,3.3.5.1,t12,whence? qātār,whence?,ingest,Zargari lexical item glossed by the source,qātār,whence?,pron interr,,rezaibaghbidi2003zargari:p136:s3.3.5.1:it12,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.5.1]",c13c6029b4f4b749a83d446c83376cdff3dce8741872b81c7f16e8e55b438181
2026-08-25,2026-08-25,3.3.5.1:t13,14,136,3.3.5.1,t13,"which? qojinek, qojna",which?,ingest,Zargari lexical item glossed by the source,qojinek,which?,pron interr,,rezaibaghbidi2003zargari:p136:s3.3.5.1:it13,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.5.1]",27445e7ac8c8e2388a221833e40c6f6dffa9821d88fc57a0783acc8afefe5774
2026-08-25,2026-08-25,3.3.5.1:t14,14,136,3.3.5.1,t14,"which? qojinek, qojna",which?,ingest,Zargari lexical item glossed by the source,qojna,which?,pron interr,,rezaibaghbidi2003zargari:p136:s3.3.5.1:it14,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.5.1]",40b87809177c65d865c83797038974755a300e5d0540d0705049d099100fe872
2026-08-25,2026-08-25,3.3.5.1:t15,14,136,3.3.5.1,t15,when? qānāx; abl. qānāxdān,when?,ingest,Zargari lexical item glossed by the source,qānāx,when?,pron interr temporal,,rezaibaghbidi2003zargari:p136:s3.3.5.1:it15,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.5.1]",97700772e03b4ae3718ed3c4159e6cc4761a0d9663e607d55806202a035d094c
2026-08-25,2026-08-25,3.3.5.1:t16,14,136,3.3.5.1,t16,abl. qānāxdān,,dup,repeated mention; citation folded into the record installed at 3.1.14:2,,,,,rezaibaghbidi2003zargari:p132:s3.1.14:i2,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.5.1]",2d196324a388456bfdd30075144ac17753e55f6fe79c598efd5461ffeb029f8b
2026-08-25,2026-08-25,3.3.5.1:t17,14,136,3.3.5.1,t17,why? sosku,why?,ingest,Zargari lexical item glossed by the source,sosku,why?,pron interr,,rezaibaghbidi2003zargari:p136:s3.3.5.1:it17,homonymous with the dative/genitive of so 'what?',no,"rezaibaghbidi2003zargari[p. 136, section 3.3.5.1]",a201d75af84ee0e6d02e12655e4069c48e8abac0a08aa89282324c7c29bde596
2026-08-25,2026-08-25,3.3.5.1:t18,14,136,3.3.5.1,t18,"how? sodžiras, sori, sojrās",how?,ingest,Zargari lexical item glossed by the source,sodžiras,how?,pron interr manner,,rezaibaghbidi2003zargari:p136:s3.3.5.1:it18,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.5.1]",67292839d77404058b4d2562676afa9379ee82d319ca8da14bf53620c02869c0
2026-08-25,2026-08-25,3.3.5.1:t19,14,136,3.3.5.1,t19,"how? sodžiras, sori, sojrās",how?,ingest,Zargari lexical item glossed by the source,sori,how?,pron interr manner,,rezaibaghbidi2003zargari:p136:s3.3.5.1:it19,homonymous with the affirmative particle sori 'yes',no,"rezaibaghbidi2003zargari[p. 136, section 3.3.5.1]",daa4608235784f1099fb27d676811315ec39b5c12c17f2060a37f56c010e3af2
2026-08-25,2026-08-25,3.3.5.1:t20,14,136,3.3.5.1,t20,"how? sodžiras, sori, sojrās",how?,ingest,Zargari lexical item glossed by the source,sojrās,how?,pron interr manner,,rezaibaghbidi2003zargari:p136:s3.3.5.1:it20,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.5.1]",bc3dafb95190aed48dfcd8861aea5fac800362e35964d821813db2acd2a4cdc2
2026-08-25,2026-08-25,3.3.5.1:t21,14,136,3.3.5.1,t21,"at what time? so kiros, qojna sāhati, qojna vaxti",at what time?,ingest,Zargari lexical item glossed by the source,so kiros,at what time?,pron interr temporal multiword-expression,,rezaibaghbidi2003zargari:p136:s3.3.5.1:it21,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.5.1]",449df7a017ac50b01881bf2e3b310c510f1bb0c96ba96aded0b11793063d6086
2026-08-25,2026-08-25,3.3.5.1:t22,14,136,3.3.5.1,t22,"at what time? so kiros, qojna sāhati, qojna vaxti",at what time?,ingest,Zargari lexical item glossed by the source,qojna sāhati,at what time?,pron interr temporal multiword-expression,,rezaibaghbidi2003zargari:p136:s3.3.5.1:it22,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.5.1]",c02851bdb7c2c399678689c8e5fa46d212692499dd1361e9670dcf4060cc1ff8
2026-08-25,2026-08-25,3.3.5.1:t23,14,136,3.3.5.1,t23,"at what time? so kiros, qojna sāhati, qojna vaxti",at what time?,ingest,Zargari lexical item glossed by the source,qojna vaxti,at what time?,pron interr temporal multiword-expression,,rezaibaghbidi2003zargari:p136:s3.3.5.1:it23,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.5.1]",900b26eaa0bd2bb5a5555dd839fa6726dd3a588eca5c911e0860d15204766eaa
2026-08-25,2026-08-25,3.3.5.1:t24,14,136,3.3.5.1,t24,"abl. qojna sāhatdan, qojna vaxtistar",at what time?,ingest,Zargari lexical item glossed by the source,qojna sāhatdan,at what time?,pron interr temporal multiword-expression abl,,rezaibaghbidi2003zargari:p136:s3.3.5.1:it24,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.5.1]",e1b56adbf85ad3262a1794f49290b9087969cae9839b2fb6cb99b790f6b595b0
2026-08-25,2026-08-25,3.3.5.1:t25,14,136,3.3.5.1,t25,"abl. qojna sāhatdan, qojna vaxtistar",at what time?,ingest,Zargari lexical item glossed by the source,qojna vaxtistar,at what time?,pron interr temporal multiword-expression abl,,rezaibaghbidi2003zargari:p136:s3.3.5.1:it25,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.5.1]",44706522a2efb29e48b9709d446a5238220e272334cd8d556afb5877afaba0ab
2026-08-25,2026-08-25,3.3.5.1:t26,14,136,3.3.5.1,t26,how many? how much? qozom,how many?; how much?,ingest,Zargari lexical item glossed by the source,qozom,how many?; how much?,pron interr quantifier,,rezaibaghbidi2003zargari:p136:s3.3.5.1:it26,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.5.1]",cd4deb02d47600463961da2ecdf9f3eaf48d8c8f2837e1678090aefe7b678c7e
2026-08-25,2026-08-25,3.3.5.1:t27,14,136,3.3.5.1,t27,pl. qozom-un,how many?; how much?,ingest,Zargari lexical item glossed by the source,qozom-un,how many?; how much?,pron interr quantifier pl,,rezaibaghbidi2003zargari:p136:s3.3.5.1:it27,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.5.1]",08f9c516d9cdc59aaf0425067a167e74c3e0ce90407602fe687ea13b6aaf7b58
2026-08-25,2026-08-25,3.3.5.1:t28,14,136,3.3.5.1,t28,abl./ins. qozomundār,how many?; how much?,ingest,Zargari lexical item glossed by the source,qozomundār,how many?; how much?,pron interr quantifier abl instr,,rezaibaghbidi2003zargari:p136:s3.3.5.1:it28,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.5.1]",dd75af6efe180c8fb2a5dffd9eaa47ec63f4ca5c69d4247d6795fee42e74af9c
2026-08-25,2026-08-25,3.3.6.1:t01,14,136,3.3.6.1,t01,"somebody kon/qon, jek nāmāti",somebody,ingest,Zargari lexical item glossed by the source,kon/qon,somebody,pron indef,,rezaibaghbidi2003zargari:p136:s3.3.6.1:it01 rezaibaghbidi2003zargari:p136:s3.3.6.1:it01:variant:2,the same forms are listed as interrogatives at 3.3.5.1,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.6.1]",a136105c12ff2a93da76a0501fc84a6aaee5fe895a6da9afa0a8b86820ebfc98
2026-08-25,2026-08-25,3.3.6.1:t02,14,136,3.3.6.1,t02,"somebody kon/qon, jek nāmāti",somebody,ingest,Zargari lexical item glossed by the source,jek nāmāti,somebody,pron indef multiword-expression,,rezaibaghbidi2003zargari:p136:s3.3.6.1:it02,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.6.1]",4deea3c1322ffc0fe8b0b0ce71275505b610fe6996ba64044f1db77e3f5be45d
2026-08-25,2026-08-25,3.3.6.1:t03,14,136,3.3.6.1,t03,"something so, jek tipta",something,ingest,Zargari lexical item glossed by the source,so,something,pron indef,,rezaibaghbidi2003zargari:p136:s3.3.6.1:it03,the same form is listed as an interrogative at 3.3.5.1,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.6.1]",e1a1c67789d3f1049324381d2f58bbc6702028d9c70685079ab45d97d3b15441
2026-08-25,2026-08-25,3.3.6.1:t04,14,136,3.3.6.1,t04,"something so, jek tipta",something,ingest,Zargari lexical item glossed by the source,jek tipta,something,pron indef multiword-expression loanword,tipta < Greek τίποτα.,rezaibaghbidi2003zargari:p136:s3.3.6.1:it04,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.6.1]",c5452d437534b64b495f6b313153487328e1ef8c64ee1aa7acf9642f3d15fe5f
2026-08-25,2026-08-25,3.3.6.1:t05,14,136,3.3.6.1,t05,whoever har kon/qon,whoever,ingest,Zargari lexical item glossed by the source,har kon/har qon,whoever,pron indef multiword-expression,,rezaibaghbidi2003zargari:p136:s3.3.6.1:it05 rezaibaghbidi2003zargari:p136:s3.3.6.1:it05:variant:2,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.6.1]",73964d570fdc569c36205d7ff29b4b03b99b960f2338e77267ba9c589f58d0d7
2026-08-25,2026-08-25,3.3.6.1:t06,14,136,3.3.6.1,t06,obl. har kos/qos,whoever,ingest,Zargari lexical item glossed by the source,har kos/har qos,whoever,pron indef multiword-expression obl,,rezaibaghbidi2003zargari:p136:s3.3.6.1:it06 rezaibaghbidi2003zargari:p136:s3.3.6.1:it06:variant:2,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.6.1]",2e6bab47983dfe02c4958013dad341d0ac2a04eb23317eabaf3c1c546b1ccb11
2026-08-25,2026-08-25,3.3.6.1:t07,14,136,3.3.6.1,t07,whatever har so,whatever,ingest,Zargari lexical item glossed by the source,har so,whatever,pron indef multiword-expression,,rezaibaghbidi2003zargari:p136:s3.3.6.1:it07,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.6.1]",a143bd245217177938018dee641dccbee3c9de6ca652ccd52964cbfd35397ef7
2026-08-25,2026-08-25,3.3.6.1:t08,14,136,3.3.6.1,t08,nobody heč kon/qon,nobody,ingest,Zargari lexical item glossed by the source,heč kon/heč qon,nobody,pron indef multiword-expression,,rezaibaghbidi2003zargari:p136:s3.3.6.1:it08 rezaibaghbidi2003zargari:p136:s3.3.6.1:it08:variant:2,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.6.1]",8cccd148fb19bc3e2cdaca6584ee65c8296f3155f5ced9d7254125cd8fd547b4
2026-08-25,2026-08-25,3.3.6.1:t09,14,136,3.3.6.1,t09,obl. heč kos/qos,nobody,ingest,Zargari lexical item glossed by the source,heč kos/heč qos,nobody,pron indef multiword-expression obl,,rezaibaghbidi2003zargari:p136:s3.3.6.1:it09 rezaibaghbidi2003zargari:p136:s3.3.6.1:it09:variant:2,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.6.1]",48beee1503eb06fb775009cf983bd0927614259fabbf2ae7c598215054f23fab
2026-08-25,2026-08-25,3.3.6.1:t10,14,136,3.3.6.1,t10,"nothing heč so, heš, hešta",nothing,ingest,Zargari lexical item glossed by the source,heč so,nothing,pron indef multiword-expression,,rezaibaghbidi2003zargari:p136:s3.3.6.1:it10,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.6.1]",8e78b70ac246aebb4e29e78404bd41aa742ec88129fd12b4a3474dd286c9d8fd
2026-08-25,2026-08-25,3.3.6.1:t11,14,136,3.3.6.1,t11,"nothing heč so, heš, hešta",,dup,repeated mention; citation folded into the record installed at 2.3.22:4,,,,,rezaibaghbidi2003zargari:p128:s2.3.22:i4,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.6.1]",794434086621cae903dccf4abca2ca8306c6d2645643b4feea7646902b596bb3
2026-08-25,2026-08-25,3.3.6.1:t12,14,136,3.3.6.1,t12,"nothing heč so, heš, hešta",nothing,ingest,Zargari lexical item glossed by the source,hešta,nothing,pron indef,,rezaibaghbidi2003zargari:p136:s3.3.6.1:it12,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.6.1]",f640cc4fe137f21fb851b50283183aa8aaf3a5dd3cdaa3fbeb63ff67c462f30e
2026-08-25,2026-08-25,3.3.6.1:t13,14,136,3.3.6.1,t13,"another (one) (jek nāmāti, jek tipta) āvur",another; another one,ingest,Zargari lexical item glossed by the source,āvur,another; another one,pron indef,,rezaibaghbidi2003zargari:p136:s3.3.6.1:it13,the source prints the optional heads jek nāmāti and jek tipta before it,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.6.1]",f96c634819b421d8fe2cd294b8cd97bba5cbd3d2683b4b7a01be5d661bd4b966
2026-08-25,2026-08-25,3.3.6.1:t14,14,136,3.3.6.1,t14,both har duj,both,ingest,Zargari lexical item glossed by the source,har duj,both,pron indef multiword-expression,,rezaibaghbidi2003zargari:p136:s3.3.6.1:it14,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.6.1]",a1b4a9e449e19085025e2386369f4e327148fb143afdf2025399fa83444cb560
2026-08-25,2026-08-25,3.3.6.1:t15,14,136,3.3.6.1,t15,"everybody sir fen; everything sir fen, sir tipta",everybody; everything,ingest,Zargari lexical item glossed by the source,sir fen,everybody; everything,pron indef multiword-expression,,rezaibaghbidi2003zargari:p136:s3.3.6.1:it15,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.6.1]",26e7f18741d2974045dfa16229041b92fb38bac30bcaf2f6208bf653292952c1
2026-08-25,2026-08-25,3.3.6.1:t16,14,136,3.3.6.1,t16,"everything sir fen, sir tipta",,dup,repeated mention; citation folded into the record installed at 5.3:10,,,,,rezaibaghbidi2003zargari:p146:s5.3:i10,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.6.1]",3cca2798d03d2ad80298610453de421d9b04ce367c0c230ed6d2a67ebde7c4ae
2026-08-25,2026-08-25,3.3.6.1:t17,14,136,3.3.6.1,t17,each one āpus,each one,ingest,Zargari lexical item glossed by the source,āpus,each one,pron indef,,rezaibaghbidi2003zargari:p136:s3.3.6.1:it17,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.6.1]",ef91f3ca88bf11cbac2f80c4fc4bc3121e5b5e1b8641c7bd00c59a73ddc4ebf0
2026-08-25,2026-08-25,3.3.6.1:t18,14,136,3.3.6.1,t18,"each other āvrek, jek āvrus; obl. āvrekis",each other,ingest,Zargari lexical item glossed by the source,āvrek,each other,pron reciprocal,,rezaibaghbidi2003zargari:p136:s3.3.6.1:it18,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.6.1]",db10f6436a489c2635940c98ea8ecdab8ad5ce9410c788916dea0de62b42169c
2026-08-25,2026-08-25,3.3.6.1:t19,14,136,3.3.6.1,t19,"each other āvrek, jek āvrus; obl. āvrekis",each other,ingest,Zargari lexical item glossed by the source,jek āvrus,each other,pron reciprocal multiword-expression,,rezaibaghbidi2003zargari:p136:s3.3.6.1:it19,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.6.1]",af0784486a154c9bd41b50fe68e420fae5e2fda6dacf5429aa59d2bd072ec09d
2026-08-25,2026-08-25,3.3.6.1:t20,14,136,3.3.6.1,t20,"each other āvrek, jek āvrus; obl. āvrekis",each other,ingest,Zargari lexical item glossed by the source,āvrekis,each other,pron reciprocal obl,,rezaibaghbidi2003zargari:p136:s3.3.6.1:it20,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.6.1]",b993efeeb9ac75c19d65d9ac10bc6840905471bc414e45c0772b4274af7b0111
2026-08-25,2026-08-25,3.3.7.1:t01,15,137,3.3.7.1,t01,"all hāmi, sir",all,ingest,Zargari lexical item glossed by the source,hāmi,all,quantifier,,rezaibaghbidi2003zargari:p137:s3.3.7.1:it01,,no,"rezaibaghbidi2003zargari[p. 137, section 3.3.7.1]",6a5df610a450efaa50995c9926f2bd05b9ac1b2ebeb296a390735cb99ab4aa46
2026-08-25,2026-08-25,3.3.7.1:t02,15,137,3.3.7.1,t02,"all hāmi, sir",all,ingest,Zargari lexical item glossed by the source,sir,all,quantifier,,rezaibaghbidi2003zargari:p137:s3.3.7.1:it02,,no,"rezaibaghbidi2003zargari[p. 137, section 3.3.7.1]",5b485c22673f165e386ff69a2bff33f99bb1fa06d6a79d98a71f2f4617f29d1a
2026-08-25,2026-08-25,3.3.7.1:t03,15,137,3.3.7.1,t03,every har,,dup,repeated mention; citation folded into the record installed at 2.3.22:2,,,,,rezaibaghbidi2003zargari:p128:s2.3.22:i2,,no,"rezaibaghbidi2003zargari[p. 137, section 3.3.7.1]",8498b5865875e5623c76c60acafc2c5b2b1227fe3cddc1c1e19b31862715dacc
2026-08-25,2026-08-25,3.3.7.1:t04,15,137,3.3.7.1,t04,(not) any heč/heš,any; not any,ingest,Zargari lexical item glossed by the source,heč/heš,any; not any,quantifier,,rezaibaghbidi2003zargari:p137:s3.3.7.1:it04 rezaibaghbidi2003zargari:p137:s3.3.7.1:it04:variant:2,heš is also listed as the indefinite pronoun 'nothing' at 2.3.22 and 3.3.6.1,no,"rezaibaghbidi2003zargari[p. 137, section 3.3.7.1]",fd84e6c728a279006bd4739914cede488f07fd05347bbc389df539fe9853e5ff
