Record_Type,Item,Gloss,Site_Code,Site_Name,Role,PDF_Page,Printed_Page,Column,Manual_Transcription,Manual_Review,Uncertainty,OCR_Evidence,Status,Reason,Language_ID,Dialect_ID,Source,Entry_Keys
wordlist cell,183,bite,MOR,Moragao Bouriya,target,77,72,1,kakab,manual-source-image,,tesseract_raw.txt#pdf77,installed,,ko,sil-korku-1985-moragao-bouriya,"stahl2021korku[Appendix F, printed p. 72, item 183, Moragao Bouriya]",silkorku1985:mor:i183:v1
wordlist cell,183,bite,NIH,Jammat Jalgaon Nihali,comparison control,99,94,1,lai,manual-source-image,,tesseract_raw.txt#pdf99,excluded,excluded comparison control,Ni,,"stahl2021korku[Appendix F, printed p. 94, item 183, Jammat Jalgaon Nihali]",
wordlist cell,183,bite,WAR,Warsari Ruma,target,66,61,2,kʰap kʰe,manual-source-image,,tesseract_raw.txt#pdf66,installed,,ko,sil-korku-1985-warsari-ruma,"stahl2021korku[Appendix F, printed p. 61, item 183, Warsari Ruma]",silkorku1985:war:i183:v1
wordlist cell,184,be hungry,AMD,Amdhana Mawasi,target,88,83,1,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf88,missing,source prints a ruled blank,ko,sil-korku-1985-amdhana-mawasi,"stahl2021korku[Appendix F, printed p. 83, item 184, Amdhana Mawasi]",
wordlist cell,184,be hungry,BAG,Bagdara Ruma,target,66,61,1,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf66,missing,source prints a ruled blank,ko,sil-korku-1985-bagdara-ruma,"stahl2021korku[Appendix F, printed p. 61, item 184, Bagdara Ruma]",
wordlist cell,184,be hungry,CHI,Chikli Ruma,target,55,50,1,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf55,missing,source prints a ruled blank,ko,sil-korku-1985-chikli-ruma,"stahl2021korku[Appendix F, printed p. 50, item 184, Chikli Ruma]",
wordlist cell,184,be hungry,KHA,Khanapur Ruma,target,55,50,2,raŋetʃ ka,manual-source-image,,tesseract_raw.txt#pdf55,installed,,ko,sil-korku-1985-khanapur-ruma,"stahl2021korku[Appendix F, printed p. 50, item 184, Khanapur Ruma]",silkorku1985:kha:i184:v1
wordlist cell,184,be hungry,KHM,Khamalpur Bondoy,target,88,83,2,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf88,missing,source prints a ruled blank,ko,sil-korku-1985-khamalpur-bondoy,"stahl2021korku[Appendix F, printed p. 83, item 184, Khamalpur Bondoy]",
wordlist cell,184,be hungry,LAH,Lahi Bouriya,target,77,72,2,raŋi ka,manual-source-image,collector question mark,tesseract_raw.txt#pdf77,installed,,ko,sil-korku-1985-lahi-bouriya,"stahl2021korku[Appendix F, printed p. 72, item 184, Lahi Bouriya]",silkorku1985:lah:i184:v1
wordlist cell,184,be hungry,MOR,Moragao Bouriya,target,77,72,1,mraŋetʃ,manual-source-image,,tesseract_raw.txt#pdf77,installed,,ko,sil-korku-1985-moragao-bouriya,"stahl2021korku[Appendix F, printed p. 72, item 184, Moragao Bouriya]",silkorku1985:mor:i184:v1
wordlist cell,184,be hungry,NIH,Jammat Jalgaon Nihali,comparison control,99,94,1,tʃatto pati,manual-source-image,,tesseract_raw.txt#pdf99,excluded,excluded comparison control,Ni,,"stahl2021korku[Appendix F, printed p. 94, item 184, Jammat Jalgaon Nihali]",
wordlist cell,184,be hungry,WAR,Warsari Ruma,target,66,61,2,raŋen,manual-source-image,,tesseract_raw.txt#pdf66,installed,,ko,sil-korku-1985-warsari-ruma,"stahl2021korku[Appendix F, printed p. 61, item 184, Warsari Ruma]",silkorku1985:war:i184:v1
wordlist cell,185,drink,AMD,Amdhana Mawasi,target,88,83,1,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf88,missing,source prints a ruled blank,ko,sil-korku-1985-amdhana-mawasi,"stahl2021korku[Appendix F, printed p. 83, item 185, Amdhana Mawasi]",
wordlist cell,185,drink,BAG,Bagdara Ruma,target,66,61,1,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf66,missing,source prints a ruled blank,ko,sil-korku-1985-bagdara-ruma,"stahl2021korku[Appendix F, printed p. 61, item 185, Bagdara Ruma]",
wordlist cell,185,drink,CHI,Chikli Ruma,target,55,50,1,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf55,missing,source prints a ruled blank,ko,sil-korku-1985-chikli-ruma,"stahl2021korku[Appendix F, printed p. 50, item 185, Chikli Ruma]",
wordlist cell,185,drink,KHA,Khanapur Ruma,target,55,50,2,nunu,manual-source-image,,tesseract_raw.txt#pdf55,installed,,ko,sil-korku-1985-khanapur-ruma,"stahl2021korku[Appendix F, printed p. 50, item 185, Khanapur Ruma]",silkorku1985:kha:i185:v1
wordlist cell,185,drink,KHM,Khamalpur Bondoy,target,88,83,2,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf88,missing,source prints a ruled blank,ko,sil-korku-1985-khamalpur-bondoy,"stahl2021korku[Appendix F, printed p. 83, item 185, Khamalpur Bondoy]",
wordlist cell,185,drink,LAH,Lahi Bouriya,target,77,72,2,nunu,manual-source-image,,tesseract_raw.txt#pdf77,installed,,ko,sil-korku-1985-lahi-bouriya,"stahl2021korku[Appendix F, printed p. 72, item 185, Lahi Bouriya]",silkorku1985:lah:i185:v1
wordlist cell,185,drink,MOR,Moragao Bouriya,target,77,72,1,nunu,manual-source-image,,tesseract_raw.txt#pdf77,installed,,ko,sil-korku-1985-moragao-bouriya,"stahl2021korku[Appendix F, printed p. 72, item 185, Moragao Bouriya]",silkorku1985:mor:i185:v1
wordlist cell,185,drink,NIH,Jammat Jalgaon Nihali,comparison control,99,94,1,delen,manual-source-image,,tesseract_raw.txt#pdf99,excluded,excluded comparison control,Ni,,"stahl2021korku[Appendix F, printed p. 94, item 185, Jammat Jalgaon Nihali]",
wordlist cell,185,drink,WAR,Warsari Ruma,target,66,61,2,danunu,manual-source-image,,tesseract_raw.txt#pdf66,installed,,ko,sil-korku-1985-warsari-ruma,"stahl2021korku[Appendix F, printed p. 61, item 185, Warsari Ruma]",silkorku1985:war:i185:v1
wordlist cell,186,be thirsty,AMD,Amdhana Mawasi,target,88,83,1,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf88,missing,source prints a ruled blank,ko,sil-korku-1985-amdhana-mawasi,"stahl2021korku[Appendix F, printed p. 83, item 186, Amdhana Mawasi]",
wordlist cell,186,be thirsty,BAG,Bagdara Ruma,target,66,61,1,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf66,missing,source prints a ruled blank,ko,sil-korku-1985-bagdara-ruma,"stahl2021korku[Appendix F, printed p. 61, item 186, Bagdara Ruma]",
wordlist cell,186,be thirsty,CHI,Chikli Ruma,target,55,50,1,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf55,missing,source prints a ruled blank,ko,sil-korku-1985-chikli-ruma,"stahl2021korku[Appendix F, printed p. 50, item 186, Chikli Ruma]",
wordlist cell,186,be thirsty,KHA,Khanapur Ruma,target,55,50,2,da ʈaʈanʲen,manual-source-image,,tesseract_raw.txt#pdf55,installed,,ko,sil-korku-1985-khanapur-ruma,"stahl2021korku[Appendix F, printed p. 50, item 186, Khanapur Ruma]",silkorku1985:kha:i186:v1
wordlist cell,186,be thirsty,KHM,Khamalpur Bondoy,target,88,83,2,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf88,missing,source prints a ruled blank,ko,sil-korku-1985-khamalpur-bondoy,"stahl2021korku[Appendix F, printed p. 83, item 186, Khamalpur Bondoy]",
wordlist cell,186,be thirsty,LAH,Lahi Bouriya,target,77,72,2,teʈeŋko,manual-source-image,,tesseract_raw.txt#pdf77,installed,,ko,sil-korku-1985-lahi-bouriya,"stahl2021korku[Appendix F, printed p. 72, item 186, Lahi Bouriya]",silkorku1985:lah:i186:v1
wordlist cell,186,be thirsty,MOR,Moragao Bouriya,target,77,72,1,taʈom,manual-source-image,,tesseract_raw.txt#pdf77,installed,,ko,sil-korku-1985-moragao-bouriya,"stahl2021korku[Appendix F, printed p. 72, item 186, Moragao Bouriya]",silkorku1985:mor:i186:v1
wordlist cell,186,be thirsty,NIH,Jammat Jalgaon Nihali,comparison control,99,94,1,dʒepobatan,manual-source-image,,tesseract_raw.txt#pdf99,excluded,excluded comparison control,Ni,,"stahl2021korku[Appendix F, printed p. 94, item 186, Jammat Jalgaon Nihali]",
wordlist cell,186,be thirsty,WAR,Warsari Ruma,target,66,61,2,taʈeŋjen,manual-source-image,,tesseract_raw.txt#pdf66,installed,,ko,sil-korku-1985-warsari-ruma,"stahl2021korku[Appendix F, printed p. 61, item 186, Warsari Ruma]",silkorku1985:war:i186:v1
wordlist cell,187,sleep,AMD,Amdhana Mawasi,target,88,83,1,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf88,missing,source prints a ruled blank,ko,sil-korku-1985-amdhana-mawasi,"stahl2021korku[Appendix F, printed p. 83, item 187, Amdhana Mawasi]",
wordlist cell,187,sleep,BAG,Bagdara Ruma,target,66,61,1,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf66,missing,source prints a ruled blank,ko,sil-korku-1985-bagdara-ruma,"stahl2021korku[Appendix F, printed p. 61, item 187, Bagdara Ruma]",
wordlist cell,187,sleep,CHI,Chikli Ruma,target,55,50,1,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf55,missing,source prints a ruled blank,ko,sil-korku-1985-chikli-ruma,"stahl2021korku[Appendix F, printed p. 50, item 187, Chikli Ruma]",
wordlist cell,187,sleep,KHA,Khanapur Ruma,target,55,50,2,ɖunam,manual-source-image,,tesseract_raw.txt#pdf55,installed,,ko,sil-korku-1985-khanapur-ruma,"stahl2021korku[Appendix F, printed p. 50, item 187, Khanapur Ruma]",silkorku1985:kha:i187:v1
wordlist cell,187,sleep,KHM,Khamalpur Bondoy,target,88,83,2,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf88,missing,source prints a ruled blank,ko,sil-korku-1985-khamalpur-bondoy,"stahl2021korku[Appendix F, printed p. 83, item 187, Khamalpur Bondoy]",
wordlist cell,187,sleep,LAH,Lahi Bouriya,target,77,72,2,giʈu,manual-source-image,collector question mark,tesseract_raw.txt#pdf77,installed,,ko,sil-korku-1985-lahi-bouriya,"stahl2021korku[Appendix F, printed p. 72, item 187, Lahi Bouriya]",silkorku1985:lah:i187:v1
wordlist cell,187,sleep,MOR,Moragao Bouriya,target,77,72,1,ɖuŋom,manual-source-image,,tesseract_raw.txt#pdf77,installed,,ko,sil-korku-1985-moragao-bouriya,"stahl2021korku[Appendix F, printed p. 72, item 187, Moragao Bouriya]",silkorku1985:mor:i187:v1
wordlist cell,187,sleep,NIH,Jammat Jalgaon Nihali,comparison control,99,94,1,kapo,manual-source-image,,tesseract_raw.txt#pdf99,excluded,excluded comparison control,Ni,,"stahl2021korku[Appendix F, printed p. 94, item 187, Jammat Jalgaon Nihali]",
wordlist cell,187,sleep,WAR,Warsari Ruma,target,66,61,2,giʈiɖʒ,manual-source-image,,tesseract_raw.txt#pdf66,installed,,ko,sil-korku-1985-warsari-ruma,"stahl2021korku[Appendix F, printed p. 61, item 187, Warsari Ruma]",silkorku1985:war:i187:v1
wordlist cell,188,lie down,AMD,Amdhana Mawasi,target,88,83,1,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf88,missing,source prints a ruled blank,ko,sil-korku-1985-amdhana-mawasi,"stahl2021korku[Appendix F, printed p. 83, item 188, Amdhana Mawasi]",
wordlist cell,188,lie down,BAG,Bagdara Ruma,target,66,61,1,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf66,missing,source prints a ruled blank,ko,sil-korku-1985-bagdara-ruma,"stahl2021korku[Appendix F, printed p. 61, item 188, Bagdara Ruma]",
wordlist cell,188,lie down,CHI,Chikli Ruma,target,55,50,1,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf55,missing,source prints a ruled blank,ko,sil-korku-1985-chikli-ruma,"stahl2021korku[Appendix F, printed p. 50, item 188, Chikli Ruma]",
wordlist cell,188,lie down,KHA,Khanapur Ruma,target,55,50,2,loritʃ kjen,manual-source-image,,tesseract_raw.txt#pdf55,installed,,ko,sil-korku-1985-khanapur-ruma,"stahl2021korku[Appendix F, printed p. 50, item 188, Khanapur Ruma]",silkorku1985:kha:i188:v1
wordlist cell,188,lie down,KHM,Khamalpur Bondoy,target,88,83,2,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf88,missing,source prints a ruled blank,ko,sil-korku-1985-khamalpur-bondoy,"stahl2021korku[Appendix F, printed p. 83, item 188, Khamalpur Bondoy]",
wordlist cell,188,lie down,LAH,Lahi Bouriya,target,77,72,2,peraken,manual-source-image,,tesseract_raw.txt#pdf77,installed,,ko,sil-korku-1985-lahi-bouriya,"stahl2021korku[Appendix F, printed p. 72, item 188, Lahi Bouriya]",silkorku1985:lah:i188:v1
wordlist cell,188,lie down,MOR,Moragao Bouriya,target,77,72,1,seŋaŋ,manual-source-image,,tesseract_raw.txt#pdf77,installed,,ko,sil-korku-1985-moragao-bouriya,"stahl2021korku[Appendix F, printed p. 72, item 188, Moragao Bouriya]",silkorku1985:mor:i188:v1
wordlist cell,188,lie down,NIH,Jammat Jalgaon Nihali,comparison control,99,94,1,deklio,manual-source-image,,tesseract_raw.txt#pdf99,excluded,excluded comparison control,Ni,,"stahl2021korku[Appendix F, printed p. 94, item 188, Jammat Jalgaon Nihali]",
wordlist cell,188,lie down,WAR,Warsari Ruma,target,66,61,2,dʒetto,manual-source-image,,tesseract_raw.txt#pdf66,installed,,ko,sil-korku-1985-warsari-ruma,"stahl2021korku[Appendix F, printed p. 61, item 188, Warsari Ruma]",silkorku1985:war:i188:v1
wordlist cell,189,sit down,AMD,Amdhana Mawasi,target,88,83,1,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf88,missing,source prints a ruled blank,ko,sil-korku-1985-amdhana-mawasi,"stahl2021korku[Appendix F, printed p. 83, item 189, Amdhana Mawasi]",
wordlist cell,189,sit down,BAG,Bagdara Ruma,target,66,61,1,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf66,missing,source prints a ruled blank,ko,sil-korku-1985-bagdara-ruma,"stahl2021korku[Appendix F, printed p. 61, item 189, Bagdara Ruma]",
wordlist cell,189,sit down,CHI,Chikli Ruma,target,55,50,1,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf55,missing,source prints a ruled blank,ko,sil-korku-1985-chikli-ruma,"stahl2021korku[Appendix F, printed p. 50, item 189, Chikli Ruma]",
wordlist cell,189,sit down,KHA,Khanapur Ruma,target,55,50,2,sobankjen,manual-source-image,,tesseract_raw.txt#pdf55,installed,,ko,sil-korku-1985-khanapur-ruma,"stahl2021korku[Appendix F, printed p. 50, item 189, Khanapur Ruma]",silkorku1985:kha:i189:v1
wordlist cell,189,sit down,KHM,Khamalpur Bondoy,target,88,83,2,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf88,missing,source prints a ruled blank,ko,sil-korku-1985-khamalpur-bondoy,"stahl2021korku[Appendix F, printed p. 83, item 189, Khamalpur Bondoy]",
wordlist cell,189,sit down,LAH,Lahi Bouriya,target,77,72,2,seweŋken,manual-source-image,,tesseract_raw.txt#pdf77,installed,,ko,sil-korku-1985-lahi-bouriya,"stahl2021korku[Appendix F, printed p. 72, item 189, Lahi Bouriya]",silkorku1985:lah:i189:v1
wordlist cell,189,sit down,MOR,Moragao Bouriya,target,77,72,1,suwaŋ,manual-source-image,,tesseract_raw.txt#pdf77,installed,,ko,sil-korku-1985-moragao-bouriya,"stahl2021korku[Appendix F, printed p. 72, item 189, Moragao Bouriya]",silkorku1985:mor:i189:v1
wordlist cell,189,sit down,NIH,Jammat Jalgaon Nihali,comparison control,99,94,1,peteka,manual-source-image,,tesseract_raw.txt#pdf99,excluded,excluded comparison control,Ni,,"stahl2021korku[Appendix F, printed p. 94, item 189, Jammat Jalgaon Nihali]",
wordlist cell,189,sit down,WAR,Warsari Ruma,target,66,61,2,subaj,manual-source-image,,tesseract_raw.txt#pdf66,installed,,ko,sil-korku-1985-warsari-ruma,"stahl2021korku[Appendix F, printed p. 61, item 189, Warsari Ruma]",silkorku1985:war:i189:v1
wordlist cell,190,give,AMD,Amdhana Mawasi,target,88,83,1,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf88,missing,source prints a ruled blank,ko,sil-korku-1985-amdhana-mawasi,"stahl2021korku[Appendix F, printed p. 83, item 190, Amdhana Mawasi]",
wordlist cell,190,give,BAG,Bagdara Ruma,target,66,61,1,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf66,missing,source prints a ruled blank,ko,sil-korku-1985-bagdara-ruma,"stahl2021korku[Appendix F, printed p. 61, item 190, Bagdara Ruma]",
wordlist cell,190,give,CHI,Chikli Ruma,target,55,50,1,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf55,missing,source prints a ruled blank,ko,sil-korku-1985-chikli-ruma,"stahl2021korku[Appendix F, printed p. 50, item 190, Chikli Ruma]",
wordlist cell,190,give,KHA,Khanapur Ruma,target,55,50,2,iʔikʰe,manual-source-image,,tesseract_raw.txt#pdf55,installed,,ko,sil-korku-1985-khanapur-ruma,"stahl2021korku[Appendix F, printed p. 50, item 190, Khanapur Ruma]",silkorku1985:kha:i190:v1
wordlist cell,190,give,KHM,Khamalpur Bondoy,target,88,83,2,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf88,missing,source prints a ruled blank,ko,sil-korku-1985-khamalpur-bondoy,"stahl2021korku[Appendix F, printed p. 83, item 190, Khamalpur Bondoy]",
wordlist cell,190,give,LAH,Lahi Bouriya,target,77,72,2,dʒu,manual-source-image,collector question mark,tesseract_raw.txt#pdf77,installed,,ko,sil-korku-1985-lahi-bouriya,"stahl2021korku[Appendix F, printed p. 72, item 190, Lahi Bouriya]",silkorku1985:lah:i190:v1
wordlist cell,190,give,MOR,Moragao Bouriya,target,77,72,1,ekʰi,manual-source-image,,tesseract_raw.txt#pdf77,installed,,ko,sil-korku-1985-moragao-bouriya,"stahl2021korku[Appendix F, printed p. 72, item 190, Moragao Bouriya]",silkorku1985:mor:i190:v1
wordlist cell,190,give,NIH,Jammat Jalgaon Nihali,comparison control,99,94,1,beka,manual-source-image,,tesseract_raw.txt#pdf99,excluded,excluded comparison control,Ni,,"stahl2021korku[Appendix F, printed p. 94, item 190, Jammat Jalgaon Nihali]",
wordlist cell,190,give,WAR,Warsari Ruma,target,66,61,2,ju,manual-source-image,,tesseract_raw.txt#pdf66,installed,,ko,sil-korku-1985-warsari-ruma,"stahl2021korku[Appendix F, printed p. 61, item 190, Warsari Ruma]",silkorku1985:war:i190:v1
wordlist cell,191,burn,AMD,Amdhana Mawasi,target,88,83,1,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf88,missing,source prints a ruled blank,ko,sil-korku-1985-amdhana-mawasi,"stahl2021korku[Appendix F, printed p. 83, item 191, Amdhana Mawasi]",
wordlist cell,191,burn,BAG,Bagdara Ruma,target,66,61,1,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf66,missing,source prints a ruled blank,ko,sil-korku-1985-bagdara-ruma,"stahl2021korku[Appendix F, printed p. 61, item 191, Bagdara Ruma]",
wordlist cell,191,burn,CHI,Chikli Ruma,target,55,50,1,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf55,missing,source prints a ruled blank,ko,sil-korku-1985-chikli-ruma,"stahl2021korku[Appendix F, printed p. 50, item 191, Chikli Ruma]",
wordlist cell,191,burn,KHA,Khanapur Ruma,target,55,50,2,dʒulu,manual-source-image,,tesseract_raw.txt#pdf55,installed,,ko,sil-korku-1985-khanapur-ruma,"stahl2021korku[Appendix F, printed p. 50, item 191, Khanapur Ruma]",silkorku1985:kha:i191:v1
wordlist cell,191,burn,KHM,Khamalpur Bondoy,target,88,83,2,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf88,missing,source prints a ruled blank,ko,sil-korku-1985-khamalpur-bondoy,"stahl2021korku[Appendix F, printed p. 83, item 191, Khamalpur Bondoy]",
wordlist cell,191,burn,LAH,Lahi Bouriya,target,77,72,2,dʒuʈu,manual-source-image,collector question mark,tesseract_raw.txt#pdf77,installed,,ko,sil-korku-1985-lahi-bouriya,"stahl2021korku[Appendix F, printed p. 72, item 191, Lahi Bouriya]",silkorku1985:lah:i191:v1
wordlist cell,191,burn,MOR,Moragao Bouriya,target,77,72,1,dʒulu,manual-source-image,,tesseract_raw.txt#pdf77,installed,,ko,sil-korku-1985-moragao-bouriya,"stahl2021korku[Appendix F, printed p. 72, item 191, Moragao Bouriya]",silkorku1985:mor:i191:v1
wordlist cell,191,burn,NIH,Jammat Jalgaon Nihali,comparison control,99,94,1,atko,manual-source-image,,tesseract_raw.txt#pdf99,excluded,excluded comparison control,Ni,,"stahl2021korku[Appendix F, printed p. 94, item 191, Jammat Jalgaon Nihali]",
wordlist cell,191,burn,WAR,Warsari Ruma,target,66,61,2,dʒulu,manual-source-image,,tesseract_raw.txt#pdf66,installed,,ko,sil-korku-1985-warsari-ruma,"stahl2021korku[Appendix F, printed p. 61, item 191, Warsari Ruma]",silkorku1985:war:i191:v1
wordlist cell,192,die,AMD,Amdhana Mawasi,target,88,83,1,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf88,missing,source prints a ruled blank,ko,sil-korku-1985-amdhana-mawasi,"stahl2021korku[Appendix F, printed p. 83, item 192, Amdhana Mawasi]",
wordlist cell,192,die,BAG,Bagdara Ruma,target,66,61,1,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf66,missing,source prints a ruled blank,ko,sil-korku-1985-bagdara-ruma,"stahl2021korku[Appendix F, printed p. 61, item 192, Bagdara Ruma]",
wordlist cell,192,die,CHI,Chikli Ruma,target,55,50,1,,manual-source-image,confirmed ruled blank,tesseract_raw.txt#pdf55,missing,source prints a ruled blank,ko,sil-korku-1985-chikli-ruma,"stahl2021korku[Appendix F, printed p. 50, item 192, Chikli Ruma]",
