Snapshot_Table,Source_Row,Concept_Number,Source_Item,Source_Gloss,Canonical_Gloss,Source_Lect,Upstream_Language_ID,Jambu_Language_ID,Dialect_ID,Raw_Cell,Form_Index,Transcription,Status,Reason,Entry_Key
khobwa.tsv,270,265,,toswim,to swim,Bugun (Singchung),BugunSingchung,Bugun,bugun_singchung,phakmage,1,phakmage,installed,source-matrix form,abrahammonpa2018:khobwa:r270:v:v1
khobwa.tsv,270,265,,toswim,to swim,Bugun (Kaspi),BugunKaspi,Bugun,bugun_kaspi,phatpha,1,phatpha,installed,source-matrix form,abrahammonpa2018:khobwa:r270:y:v1
khobwa.tsv,270,265,,toswim,to swim,Bugun (Namphri),BugunNamphri,Bugun,bugun_namphri,phat,1,phat,installed,source-matrix form,abrahammonpa2018:khobwa:r270:z:v1
khobwa.tsv,270,265,,toswim,to swim,Sherdukpen (Shergaon),SherdukpenShergaon,Sherdukpen,abrahammonpa2018_sherdukpen_shergaon,khopaŋpiŋ,1,khopaŋpiŋ,installed,source-matrix form,abrahammonpa2018:khobwa:r270:E:v1
khobwa.tsv,270,265,,toswim,to swim,Sherdukpen (Rupa),SherdukpenRupa,Sherdukpen,abrahammonpa2018_sherdukpen_rupa,ikɲiŋmo,1,ikɲiŋmo,installed,source-matrix form,abrahammonpa2018:khobwa:r270:i:v1
khobwa.tsv,270,265,,toswim,to swim,Sartang (Khoitam),SartangKhoitam,Khoitam,abrahammonpa2018_sartang_khoitam,khophikhuʔ,1,khophikhuʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r270:b:v1
khobwa.tsv,270,265,,toswim,to swim,Sartang (Darbu 1),SartangDarbuA,Sartang,abrahammonpa2018_sartang_darbu_a,kohaʔbo,1,kohaʔbo,installed,source-matrix form,abrahammonpa2018:khobwa:r270:d:v1
khobwa.tsv,270,265,,toswim,to swim,Sartang (Darbu 2),SartangDarbuB,Sartang,abrahammonpa2018_sartang_darbu_b,menma,1,menma,installed,source-matrix form,abrahammonpa2018:khobwa:r270:l:v1
khobwa.tsv,270,265,,toswim,to swim,Sartang (Khoina),SartangKhoina,Khoina,abrahammonpa2018_sartang_khoina,khophu,1,khophu,installed,source-matrix form,abrahammonpa2018:khobwa:r270:m:v1
khobwa.tsv,270,265,,toswim,to swim,Chug (Chug),ChugParchu,Chug,abrahammonpa2018_chug_parchu,tʃelema,1,tʃelema,installed,source-matrix form,abrahammonpa2018:khobwa:r270:c:v1
khobwa.tsv,270,265,,toswim,to swim,Lish (Lish),LishLish,Lish,abrahammonpa2018_lish_lish,gaŋpaliʒa,1,gaŋpaliʒa,installed,source-matrix form,abrahammonpa2018:khobwa:r270:g:v1
khobwa.tsv,271,266,,totake,to take,Bugun (Wangho),BugunWangho,Bugun,bugun_wangho,ɹije,1,ɹije,installed,source-matrix form,abrahammonpa2018:khobwa:r271:w:v1
khobwa.tsv,271,266,,totake,to take,Bugun (Bichom),BugunBichom,Bugun,bugun_bichom,ɹeipha,1,ɹeipha,installed,source-matrix form,abrahammonpa2018:khobwa:r271:x:v1
khobwa.tsv,271,266,,totake,to take,Bugun (Singchung),BugunSingchung,Bugun,bugun_singchung,tharijamage,1,tharijamage,installed,source-matrix form,abrahammonpa2018:khobwa:r271:v:v1
khobwa.tsv,271,266,,totake,to take,Bugun (Kaspi),BugunKaspi,Bugun,bugun_kaspi,jepha,1,jepha,installed,source-matrix form,abrahammonpa2018:khobwa:r271:y:v1
khobwa.tsv,271,266,,totake,to take,Bugun (Namphri),BugunNamphri,Bugun,bugun_namphri,lije,1,lije,installed,source-matrix form,abrahammonpa2018:khobwa:r271:z:v1
khobwa.tsv,271,266,,totake,to take,Sherdukpen (Shergaon),SherdukpenShergaon,Sherdukpen,abrahammonpa2018_sherdukpen_shergaon,tʃhumo,1,tʃhumo,installed,source-matrix form,abrahammonpa2018:khobwa:r271:E:v1
khobwa.tsv,271,266,,totake,to take,Sherdukpen (Rupa),SherdukpenRupa,Sherdukpen,abrahammonpa2018_sherdukpen_rupa,tʃhumo,1,tʃhumo,installed,source-matrix form,abrahammonpa2018:khobwa:r271:i:v1
khobwa.tsv,271,266,,totake,to take,Sartang (Khoitam),SartangKhoitam,Khoitam,abrahammonpa2018_sartang_khoitam,tʃune,1,tʃune,installed,source-matrix form,abrahammonpa2018:khobwa:r271:b:v1
khobwa.tsv,271,266,,totake,to take,Sartang (Darbu 1),SartangDarbuA,Sartang,abrahammonpa2018_sartang_darbu_a,tʃhubo,1,tʃhubo,installed,source-matrix form,abrahammonpa2018:khobwa:r271:d:v1
khobwa.tsv,271,266,,totake,to take,Sartang (Darbu 2),SartangDarbuB,Sartang,abrahammonpa2018_sartang_darbu_b,tʃhuma,1,tʃhuma,installed,source-matrix form,abrahammonpa2018:khobwa:r271:l:v1
khobwa.tsv,271,266,,totake,to take,Sartang (Khoina),SartangKhoina,Khoina,abrahammonpa2018_sartang_khoina,tʃhumo,1,tʃhumo,installed,source-matrix form,abrahammonpa2018:khobwa:r271:m:v1
khobwa.tsv,271,266,,totake,to take,Chug (Chug),ChugParchu,Chug,abrahammonpa2018_chug_parchu,haɲi,1,haɲi,installed,source-matrix form,abrahammonpa2018:khobwa:r271:c:v1
khobwa.tsv,271,266,,totake,to take,Lish (Lish),LishLish,Lish,abrahammonpa2018_lish_lish,laba,1,laba,installed,source-matrix form,abrahammonpa2018:khobwa:r271:g:v1
khobwa.tsv,272,267,,totakebath,to take bath,Bugun (Wangho),BugunWangho,Bugun,bugun_wangho,ʃausut,1,ʃausut,installed,source-matrix form,abrahammonpa2018:khobwa:r272:w:v1
khobwa.tsv,272,267,,totakebath,to take bath,Bugun (Bichom),BugunBichom,Bugun,bugun_bichom,sutpha,1,sutpha,installed,source-matrix form,abrahammonpa2018:khobwa:r272:x:v1
khobwa.tsv,272,267,,totakebath,to take bath,Bugun (Singchung),BugunSingchung,Bugun,bugun_singchung,ʃut,1,ʃut,installed,source-matrix form,abrahammonpa2018:khobwa:r272:v:v1
khobwa.tsv,272,267,,totakebath,to take bath,Bugun (Kaspi),BugunKaspi,Bugun,bugun_kaspi,sutpha,1,sutpha,installed,source-matrix form,abrahammonpa2018:khobwa:r272:y:v1
khobwa.tsv,272,267,,totakebath,to take bath,Bugun (Namphri),BugunNamphri,Bugun,bugun_namphri,ʃut,1,ʃut,installed,source-matrix form,abrahammonpa2018:khobwa:r272:z:v1
khobwa.tsv,272,267,,totakebath,to take bath,Sherdukpen (Shergaon),SherdukpenShergaon,Sherdukpen,abrahammonpa2018_sherdukpen_shergaon,khruktʃemo,1,khruktʃemo,installed,source-matrix form,abrahammonpa2018:khobwa:r272:E:v1
khobwa.tsv,272,267,,totakebath,to take bath,Sherdukpen (Rupa),SherdukpenRupa,Sherdukpen,abrahammonpa2018_sherdukpen_rupa,sawtʃhemo,1,sawtʃhemo,installed,source-matrix form,abrahammonpa2018:khobwa:r272:i:v1
khobwa.tsv,272,267,,totakebath,to take bath,Sartang (Khoitam),SartangKhoitam,Khoitam,abrahammonpa2018_sartang_khoitam,aʃomemo,1,aʃomemo,installed,source-matrix form,abrahammonpa2018:khobwa:r272:b:v1
khobwa.tsv,272,267,,totakebath,to take bath,Sartang (Darbu 1),SartangDarbuA,Sartang,abrahammonpa2018_sartang_darbu_a,soxotʃiboʔ,1,soxotʃiboʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r272:d:v1
khobwa.tsv,272,267,,totakebath,to take bath,Sartang (Darbu 2),SartangDarbuB,Sartang,abrahammonpa2018_sartang_darbu_b,sokhomenmo,1,sokhomenmo,installed,source-matrix form,abrahammonpa2018:khobwa:r272:l:v1
khobwa.tsv,272,267,,totakebath,to take bath,Sartang (Khoina),SartangKhoina,Khoina,abrahammonpa2018_sartang_khoina,sawtʃhemo,1,sawtʃhemo,installed,source-matrix form,abrahammonpa2018:khobwa:r272:m:v1
khobwa.tsv,272,267,,totakebath,to take bath,Chug (Chug),ChugParchu,Chug,abrahammonpa2018_chug_parchu,dusputʃhuɾde,1,dusputʃhuɾde,installed,source-matrix form,abrahammonpa2018:khobwa:r272:c:v1
khobwa.tsv,272,267,,totakebath,to take bath,Lish (Lish),LishLish,Lish,abrahammonpa2018_lish_lish,tʃhima,1,tʃhima,installed,source-matrix form,abrahammonpa2018:khobwa:r272:g:v1
khobwa.tsv,273,268,,totell,to tell,Bugun (Wangho),BugunWangho,Bugun,bugun_wangho,muuja,1,muuja,installed,source-matrix form,abrahammonpa2018:khobwa:r273:w:v1
khobwa.tsv,273,268,,totell,to tell,Bugun (Bichom),BugunBichom,Bugun,bugun_bichom,jepha,1,jepha,installed,source-matrix form,abrahammonpa2018:khobwa:r273:x:v1
khobwa.tsv,273,268,,totell,to tell,Bugun (Singchung),BugunSingchung,Bugun,bugun_singchung,jemage,1,jemage,installed,source-matrix form,abrahammonpa2018:khobwa:r273:v:v1
khobwa.tsv,273,268,,totell,to tell,Bugun (Kaspi),BugunKaspi,Bugun,bugun_kaspi,joupha,1,joupha,installed,source-matrix form,abrahammonpa2018:khobwa:r273:y:v1
khobwa.tsv,273,268,,totell,to tell,Bugun (Namphri),BugunNamphri,Bugun,bugun_namphri,sipha,1,sipha,installed,source-matrix form,abrahammonpa2018:khobwa:r273:z:v1
khobwa.tsv,273,268,,totell,to tell,Sherdukpen (Shergaon),SherdukpenShergaon,Sherdukpen,abrahammonpa2018_sherdukpen_shergaon,amo,1,amo,installed,source-matrix form,abrahammonpa2018:khobwa:r273:E:v1
khobwa.tsv,273,268,,totell,to tell,Sherdukpen (Rupa),SherdukpenRupa,Sherdukpen,abrahammonpa2018_sherdukpen_rupa,antʃema,1,antʃema,installed,source-matrix form,abrahammonpa2018:khobwa:r273:i:v1
khobwa.tsv,273,268,,totell,to tell,Sartang (Khoitam),SartangKhoitam,Khoitam,abrahammonpa2018_sartang_khoitam,joŋlutʃibaʔ,1,joŋlutʃibaʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r273:b:v1
khobwa.tsv,273,268,,totell,to tell,Sartang (Darbu 1),SartangDarbuA,Sartang,abrahammonpa2018_sartang_darbu_a,anboʔ,1,anboʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r273:d:v1
khobwa.tsv,273,268,,totell,to tell,Sartang (Darbu 2),SartangDarbuB,Sartang,abrahammonpa2018_sartang_darbu_b,d̪ygma,1,d̪ygma,installed,source-matrix form,abrahammonpa2018:khobwa:r273:l:v1
khobwa.tsv,273,268,,totell,to tell,Sartang (Khoina),SartangKhoina,Khoina,abrahammonpa2018_sartang_khoina,soʔme,1,soʔme,installed,source-matrix form,abrahammonpa2018:khobwa:r273:m:v1
khobwa.tsv,273,268,,totell,to tell,Chug (Chug),ChugParchu,Chug,abrahammonpa2018_chug_parchu,indeʔ,1,indeʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r273:c:v1
khobwa.tsv,273,268,,totell,to tell,Lish (Lish),LishLish,Lish,abrahammonpa2018_lish_lish,ʔinsma,1,ʔinsma,installed,source-matrix form,abrahammonpa2018:khobwa:r273:g:v1
khobwa.tsv,274,269,,tothrow,to throw,Bugun (Wangho),BugunWangho,Bugun,bugun_wangho,fijan,1,fijan,installed,source-matrix form,abrahammonpa2018:khobwa:r274:w:v1
khobwa.tsv,274,269,,tothrow,to throw,Bugun (Bichom),BugunBichom,Bugun,bugun_bichom,phenpha,1,phenpha,installed,source-matrix form,abrahammonpa2018:khobwa:r274:x:v1
khobwa.tsv,274,269,,tothrow,to throw,Bugun (Singchung),BugunSingchung,Bugun,bugun_singchung,fijenmage,1,fijenmage,installed,source-matrix form,abrahammonpa2018:khobwa:r274:v:v1
khobwa.tsv,274,269,,tothrow,to throw,Bugun (Kaspi),BugunKaspi,Bugun,bugun_kaspi,fen,1,fen,installed,source-matrix form,abrahammonpa2018:khobwa:r274:y:v1
khobwa.tsv,274,269,,tothrow,to throw,Bugun (Namphri),BugunNamphri,Bugun,bugun_namphri,phenpha,1,phenpha,installed,source-matrix form,abrahammonpa2018:khobwa:r274:z:v1
khobwa.tsv,274,269,,tothrow,to throw,Sherdukpen (Shergaon),SherdukpenShergaon,Sherdukpen,abrahammonpa2018_sherdukpen_shergaon,termo,1,termo,installed,source-matrix form,abrahammonpa2018:khobwa:r274:E:v1
khobwa.tsv,274,269,,tothrow,to throw,Sherdukpen (Rupa),SherdukpenRupa,Sherdukpen,abrahammonpa2018_sherdukpen_rupa,moʔmo; termo,1,moʔmo,installed,source-matrix form,abrahammonpa2018:khobwa:r274:i:v1
khobwa.tsv,274,269,,tothrow,to throw,Sherdukpen (Rupa),SherdukpenRupa,Sherdukpen,abrahammonpa2018_sherdukpen_rupa,moʔmo; termo,2,termo,installed,source-matrix form,abrahammonpa2018:khobwa:r274:i:v2
khobwa.tsv,274,269,,tothrow,to throw,Sartang (Khoitam),SartangKhoitam,Khoitam,abrahammonpa2018_sartang_khoitam,theimamu,1,theimamu,installed,source-matrix form,abrahammonpa2018:khobwa:r274:b:v1
khobwa.tsv,274,269,,tothrow,to throw,Sartang (Darbu 1),SartangDarbuA,Sartang,abrahammonpa2018_sartang_darbu_a,moboʔ,1,moboʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r274:d:v1
khobwa.tsv,274,269,,tothrow,to throw,Sartang (Darbu 2),SartangDarbuB,Sartang,abrahammonpa2018_sartang_darbu_b,mobaʔ,1,mobaʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r274:l:v1
khobwa.tsv,274,269,,tothrow,to throw,Sartang (Khoina),SartangKhoina,Khoina,abrahammonpa2018_sartang_khoina,tyme,1,tyme,installed,source-matrix form,abrahammonpa2018:khobwa:r274:m:v1
khobwa.tsv,274,269,,tothrow,to throw,Chug (Chug),ChugParchu,Chug,abrahammonpa2018_chug_parchu,tosadeʔ,1,tosadeʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r274:c:v1
khobwa.tsv,274,269,,tothrow,to throw,Lish (Lish),LishLish,Lish,abrahammonpa2018_lish_lish,tosama,1,tosama,installed,source-matrix form,abrahammonpa2018:khobwa:r274:g:v1
khobwa.tsv,275,270,,totie,to tie,Bugun (Wangho),BugunWangho,Bugun,bugun_wangho,phoŋ,1,phoŋ,installed,source-matrix form,abrahammonpa2018:khobwa:r275:w:v1
khobwa.tsv,275,270,,totie,to tie,Bugun (Bichom),BugunBichom,Bugun,bugun_bichom,dʒoipha,1,dʒoipha,installed,source-matrix form,abrahammonpa2018:khobwa:r275:x:v1
khobwa.tsv,275,270,,totie,to tie,Bugun (Singchung),BugunSingchung,Bugun,bugun_singchung,phoŋmage,1,phoŋmage,installed,source-matrix form,abrahammonpa2018:khobwa:r275:v:v1
khobwa.tsv,275,270,,totie,to tie,Bugun (Kaspi),BugunKaspi,Bugun,bugun_kaspi,dʒoipha,1,dʒoipha,installed,source-matrix form,abrahammonpa2018:khobwa:r275:y:v1
khobwa.tsv,275,270,,totie,to tie,Bugun (Namphri),BugunNamphri,Bugun,bugun_namphri,dʒoi,1,dʒoi,installed,source-matrix form,abrahammonpa2018:khobwa:r275:z:v1
khobwa.tsv,275,270,,totie,to tie,Sherdukpen (Shergaon),SherdukpenShergaon,Sherdukpen,abrahammonpa2018_sherdukpen_shergaon,hakmo,1,hakmo,installed,source-matrix form,abrahammonpa2018:khobwa:r275:E:v1
khobwa.tsv,275,270,,totie,to tie,Sherdukpen (Rupa),SherdukpenRupa,Sherdukpen,abrahammonpa2018_sherdukpen_rupa,hogmo,1,hogmo,installed,source-matrix form,abrahammonpa2018:khobwa:r275:i:v1
khobwa.tsv,275,270,,totie,to tie,Sartang (Khoitam),SartangKhoitam,Khoitam,abrahammonpa2018_sartang_khoitam,phomu,1,phomu,installed,source-matrix form,abrahammonpa2018:khobwa:r275:b:v1
khobwa.tsv,275,270,,totie,to tie,Sartang (Darbu 1),SartangDarbuA,Sartang,abrahammonpa2018_sartang_darbu_a,hakboʔ,1,hakboʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r275:d:v1
khobwa.tsv,275,270,,totie,to tie,Sartang (Darbu 2),SartangDarbuB,Sartang,abrahammonpa2018_sartang_darbu_b,phoma,1,phoma,installed,source-matrix form,abrahammonpa2018:khobwa:r275:l:v1
khobwa.tsv,275,270,,totie,to tie,Sartang (Khoina),SartangKhoina,Khoina,abrahammonpa2018_sartang_khoina,hogmo,1,hogmo,installed,source-matrix form,abrahammonpa2018:khobwa:r275:m:v1
khobwa.tsv,275,270,,totie,to tie,Chug (Chug),ChugParchu,Chug,abrahammonpa2018_chug_parchu,waʔdeʔ,1,waʔdeʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r275:c:v1
khobwa.tsv,275,270,,totie,to tie,Lish (Lish),LishLish,Lish,abrahammonpa2018_lish_lish,duŋma,1,duŋma,installed,source-matrix form,abrahammonpa2018:khobwa:r275:g:v1
khobwa.tsv,276,271,,towait,to wait,Bugun (Wangho),BugunWangho,Bugun,bugun_wangho,khan,1,khan,installed,source-matrix form,abrahammonpa2018:khobwa:r276:w:v1
khobwa.tsv,276,271,,towait,to wait,Bugun (Bichom),BugunBichom,Bugun,bugun_bichom,khanpha,1,khanpha,installed,source-matrix form,abrahammonpa2018:khobwa:r276:x:v1
khobwa.tsv,276,271,,towait,to wait,Bugun (Singchung),BugunSingchung,Bugun,bugun_singchung,khanmage,1,khanmage,installed,source-matrix form,abrahammonpa2018:khobwa:r276:v:v1
khobwa.tsv,276,271,,towait,to wait,Bugun (Kaspi),BugunKaspi,Bugun,bugun_kaspi,khanpha,1,khanpha,installed,source-matrix form,abrahammonpa2018:khobwa:r276:y:v1
khobwa.tsv,276,271,,towait,to wait,Bugun (Namphri),BugunNamphri,Bugun,bugun_namphri,khan,1,khan,installed,source-matrix form,abrahammonpa2018:khobwa:r276:z:v1
khobwa.tsv,276,271,,towait,to wait,Sherdukpen (Shergaon),SherdukpenShergaon,Sherdukpen,abrahammonpa2018_sherdukpen_shergaon,dʒakmo,1,dʒakmo,installed,source-matrix form,abrahammonpa2018:khobwa:r276:E:v1
khobwa.tsv,276,271,,towait,to wait,Sherdukpen (Rupa),SherdukpenRupa,Sherdukpen,abrahammonpa2018_sherdukpen_rupa,dʒakmo,1,dʒakmo,installed,source-matrix form,abrahammonpa2018:khobwa:r276:i:v1
khobwa.tsv,276,271,,towait,to wait,Sartang (Khoitam),SartangKhoitam,Khoitam,abrahammonpa2018_sartang_khoitam,dʒaknidʒomuʔ,1,dʒaknidʒomuʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r276:b:v1
khobwa.tsv,276,271,,towait,to wait,Sartang (Darbu 1),SartangDarbuA,Sartang,abrahammonpa2018_sartang_darbu_a,dʒaʔbo,1,dʒaʔbo,installed,source-matrix form,abrahammonpa2018:khobwa:r276:d:v1
khobwa.tsv,276,271,,towait,to wait,Sartang (Darbu 2),SartangDarbuB,Sartang,abrahammonpa2018_sartang_darbu_b,dʒaʔma,1,dʒaʔma,installed,source-matrix form,abrahammonpa2018:khobwa:r276:l:v1
khobwa.tsv,276,271,,towait,to wait,Sartang (Khoina),SartangKhoina,Khoina,abrahammonpa2018_sartang_khoina,laŋdʒuime,1,laŋdʒuime,installed,source-matrix form,abrahammonpa2018:khobwa:r276:m:v1
khobwa.tsv,276,271,,towait,to wait,Chug (Chug),ChugParchu,Chug,abrahammonpa2018_chug_parchu,dʒaʔma,1,dʒaʔma,installed,source-matrix form,abrahammonpa2018:khobwa:r276:c:v1
khobwa.tsv,276,271,,towait,to wait,Lish (Lish),LishLish,Lish,abrahammonpa2018_lish_lish,laŋma,1,laŋma,installed,source-matrix form,abrahammonpa2018:khobwa:r276:g:v1
khobwa.tsv,277,272,,towalk,to walk,Bugun (Wangho),BugunWangho,Bugun,bugun_wangho,lua,1,lua,installed,source-matrix form,abrahammonpa2018:khobwa:r277:w:v1
khobwa.tsv,277,272,,towalk,to walk,Bugun (Bichom),BugunBichom,Bugun,bugun_bichom,lua,1,lua,installed,source-matrix form,abrahammonpa2018:khobwa:r277:x:v1
khobwa.tsv,277,272,,towalk,to walk,Bugun (Singchung),BugunSingchung,Bugun,bugun_singchung,luamage,1,luamage,installed,source-matrix form,abrahammonpa2018:khobwa:r277:v:v1
khobwa.tsv,277,272,,towalk,to walk,Bugun (Kaspi),BugunKaspi,Bugun,bugun_kaspi,lua,1,lua,installed,source-matrix form,abrahammonpa2018:khobwa:r277:y:v1
khobwa.tsv,277,272,,towalk,to walk,Bugun (Namphri),BugunNamphri,Bugun,bugun_namphri,luapha,1,luapha,installed,source-matrix form,abrahammonpa2018:khobwa:r277:z:v1
khobwa.tsv,277,272,,towalk,to walk,Sherdukpen (Shergaon),SherdukpenShergaon,Sherdukpen,abrahammonpa2018_sherdukpen_shergaon,ɾomo,1,ɾomo,installed,source-matrix form,abrahammonpa2018:khobwa:r277:E:v1
khobwa.tsv,277,272,,towalk,to walk,Sherdukpen (Rupa),SherdukpenRupa,Sherdukpen,abrahammonpa2018_sherdukpen_rupa,ɾomo,1,ɾomo,installed,source-matrix form,abrahammonpa2018:khobwa:r277:i:v1
khobwa.tsv,277,272,,towalk,to walk,Sartang (Khoitam),SartangKhoitam,Khoitam,abrahammonpa2018_sartang_khoitam,tʃouʔ,1,tʃouʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r277:b:v1
khobwa.tsv,277,272,,towalk,to walk,Sartang (Darbu 1),SartangDarbuA,Sartang,abrahammonpa2018_sartang_darbu_a,ʔoʔkhaŋ,1,ʔoʔkhaŋ,installed,source-matrix form,abrahammonpa2018:khobwa:r277:d:v1
khobwa.tsv,277,272,,towalk,to walk,Sartang (Darbu 2),SartangDarbuB,Sartang,abrahammonpa2018_sartang_darbu_b,ɾoba,1,ɾoba,installed,source-matrix form,abrahammonpa2018:khobwa:r277:l:v1
khobwa.tsv,277,272,,towalk,to walk,Sartang (Khoina),SartangKhoina,Khoina,abrahammonpa2018_sartang_khoina,ɾome,1,ɾome,installed,source-matrix form,abrahammonpa2018:khobwa:r277:m:v1
khobwa.tsv,277,272,,towalk,to walk,Chug (Chug),ChugParchu,Chug,abrahammonpa2018_chug_parchu,wama,1,wama,installed,source-matrix form,abrahammonpa2018:khobwa:r277:c:v1
khobwa.tsv,277,272,,towalk,to walk,Lish (Lish),LishLish,Lish,abrahammonpa2018_lish_lish,maɲu,1,maɲu,installed,source-matrix form,abrahammonpa2018:khobwa:r277:g:v1
khobwa.tsv,278,273,,towash,to wash,Bugun (Wangho),BugunWangho,Bugun,bugun_wangho,tʃau,1,tʃau,installed,source-matrix form,abrahammonpa2018:khobwa:r278:w:v1
khobwa.tsv,278,273,,towash,to wash,Bugun (Bichom),BugunBichom,Bugun,bugun_bichom,sutpha,1,sutpha,installed,source-matrix form,abrahammonpa2018:khobwa:r278:x:v1
khobwa.tsv,278,273,,towash,to wash,Bugun (Singchung),BugunSingchung,Bugun,bugun_singchung,tʃomage,1,tʃomage,installed,source-matrix form,abrahammonpa2018:khobwa:r278:v:v1
khobwa.tsv,278,273,,towash,to wash,Bugun (Kaspi),BugunKaspi,Bugun,bugun_kaspi,satpha,1,satpha,installed,source-matrix form,abrahammonpa2018:khobwa:r278:y:v1
khobwa.tsv,278,273,,towash,to wash,Bugun (Namphri),BugunNamphri,Bugun,bugun_namphri,tʃam,1,tʃam,installed,source-matrix form,abrahammonpa2018:khobwa:r278:z:v1
khobwa.tsv,278,273,,towash,to wash,Sherdukpen (Shergaon),SherdukpenShergaon,Sherdukpen,abrahammonpa2018_sherdukpen_shergaon,tʃhemo,1,tʃhemo,installed,source-matrix form,abrahammonpa2018:khobwa:r278:E:v1
khobwa.tsv,278,273,,towash,to wash,Sherdukpen (Rupa),SherdukpenRupa,Sherdukpen,abrahammonpa2018_sherdukpen_rupa,tʃhemo,1,tʃhemo,installed,source-matrix form,abrahammonpa2018:khobwa:r278:i:v1
khobwa.tsv,278,273,,towash,to wash,Sartang (Khoitam),SartangKhoitam,Khoitam,abrahammonpa2018_sartang_khoitam,jokhotʃimo,1,jokhotʃimo,installed,source-matrix form,abrahammonpa2018:khobwa:r278:b:v1
khobwa.tsv,278,273,,towash,to wash,Sartang (Darbu 1),SartangDarbuA,Sartang,abrahammonpa2018_sartang_darbu_a,jotʃimo,1,jotʃimo,installed,source-matrix form,abrahammonpa2018:khobwa:r278:d:v1
khobwa.tsv,278,273,,towash,to wash,Sartang (Darbu 2),SartangDarbuB,Sartang,abrahammonpa2018_sartang_darbu_b,tʃhyma,1,tʃhyma,installed,source-matrix form,abrahammonpa2018:khobwa:r278:l:v1
khobwa.tsv,278,273,,towash,to wash,Sartang (Khoina),SartangKhoina,Khoina,abrahammonpa2018_sartang_khoina,tʃhyma,1,tʃhyma,installed,source-matrix form,abrahammonpa2018:khobwa:r278:m:v1
khobwa.tsv,278,273,,towash,to wash,Chug (Chug),ChugParchu,Chug,abrahammonpa2018_chug_parchu,tʃhide,1,tʃhide,installed,source-matrix form,abrahammonpa2018:khobwa:r278:c:v1
khobwa.tsv,278,273,,towash,to wash,Lish (Lish),LishLish,Lish,abrahammonpa2018_lish_lish,tʃhide,1,tʃhide,installed,source-matrix form,abrahammonpa2018:khobwa:r278:g:v1
khobwa.tsv,279,274,,toweave (onloom),to weave (on loom),Bugun (Wangho),BugunWangho,Bugun,bugun_wangho,rok,1,rok,installed,source-matrix form,abrahammonpa2018:khobwa:r279:w:v1
khobwa.tsv,279,274,,toweave (onloom),to weave (on loom),Bugun (Bichom),BugunBichom,Bugun,bugun_bichom,rokpha,1,rokpha,installed,source-matrix form,abrahammonpa2018:khobwa:r279:x:v1
khobwa.tsv,279,274,,toweave (onloom),to weave (on loom),Bugun (Singchung),BugunSingchung,Bugun,bugun_singchung,rokmage,1,rokmage,installed,source-matrix form,abrahammonpa2018:khobwa:r279:v:v1
khobwa.tsv,279,274,,toweave (onloom),to weave (on loom),Bugun (Kaspi),BugunKaspi,Bugun,bugun_kaspi,rokpha,1,rokpha,installed,source-matrix form,abrahammonpa2018:khobwa:r279:y:v1
khobwa.tsv,279,274,,toweave (onloom),to weave (on loom),Bugun (Namphri),BugunNamphri,Bugun,bugun_namphri,məroʔ,1,məroʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r279:z:v1
khobwa.tsv,279,274,,toweave (onloom),to weave (on loom),Sherdukpen (Shergaon),SherdukpenShergaon,Sherdukpen,abrahammonpa2018_sherdukpen_shergaon,phamo,1,phamo,installed,source-matrix form,abrahammonpa2018:khobwa:r279:E:v1
khobwa.tsv,279,274,,toweave (onloom),to weave (on loom),Sherdukpen (Rupa),SherdukpenRupa,Sherdukpen,abrahammonpa2018_sherdukpen_rupa,ɾogmo,1,ɾogmo,installed,source-matrix form,abrahammonpa2018:khobwa:r279:i:v1
