Record_Type,Report,PDF_Page,Printed_Page,Gloss_Number,Gloss,Site_Code,Site_Name,Source_Label,Comparison_Role,Response,Similarity_Group,Transcription,Review,Uncertainty,Status,Reason,Language_ID,Dialect_ID,Source,Entry_Key
wordlist response,john2008jaunsari,66,66,161,eleven,N,Nagpuriya,Nagpuriya,comparison control,1,1,gjaɾəh,decoded from the SAG-IPA text layer with SIL's official converter map,,excluded,comparison-language control; not a Jaunsari target list,,,"john2008jaunsari[Appendix A.2, printed p. 66, item 161, Nagpuriya]",
wordlist response,john2008jaunsari,66,66,161,eleven,G,Sirmauri,Sirmauri,comparison control,1,1,gjaɾo,decoded from the SAG-IPA text layer with SIL's official converter map,,excluded,comparison-language control; not a Jaunsari target list,,,"john2008jaunsari[Appendix A.2, printed p. 66, item 161, Sirmauri]",
wordlist response,john2008jaunsari,66,66,162,twelve,K,Korwa,Jaunsari-Korwa,target,1,1,baɾɐ,decoded from the SAG-IPA text layer with SIL's official converter map,,installed,,jaun,sil-jaunsari-2008-korwa,"john2008jaunsari[Appendix A.2, printed p. 66, item 162, Korwa]",siljaunsari2008:g162:sil-jaunsari-2008-korwa:i1
wordlist response,john2008jaunsari,66,66,162,twelve,D,Khanaad,Jaunsari-Khanaad,target,1,1,baɾɐ,decoded from the SAG-IPA text layer with SIL's official converter map,,installed,,jaun,sil-jaunsari-2008-khanaad,"john2008jaunsari[Appendix A.2, printed p. 66, item 162, Khanaad]",siljaunsari2008:g162:sil-jaunsari-2008-khanaad:i1
wordlist response,john2008jaunsari,66,66,162,twelve,C,Chapnu,Jaunsari-Chapnu,target,1,1,bɐɾo,decoded from the SAG-IPA text layer with SIL's official converter map,,installed,,jaun,sil-jaunsari-2008-chapnu,"john2008jaunsari[Appendix A.2, printed p. 66, item 162, Chapnu]",siljaunsari2008:g162:sil-jaunsari-2008-chapnu:i1
wordlist response,john2008jaunsari,66,66,162,twelve,B,Bhandroli,Jaunsari-Bhandroli,target,1,1,bɐɾo,decoded from the SAG-IPA text layer with SIL's official converter map,,installed,,jaun,sil-jaunsari-2008-bhandroli,"john2008jaunsari[Appendix A.2, printed p. 66, item 162, Bhandroli]",siljaunsari2008:g162:sil-jaunsari-2008-bhandroli:i1
wordlist response,john2008jaunsari,66,66,162,twelve,M,Maindrath,MixedJB-Maindrath,target,1,1,baɾɐ,decoded from the SAG-IPA text layer with SIL's official converter map,,installed,,jaun,sil-jaunsari-2008-maindrath,"john2008jaunsari[Appendix A.2, printed p. 66, item 162, Maindrath]",siljaunsari2008:g162:sil-jaunsari-2008-maindrath:i1
wordlist response,john2008jaunsari,66,66,162,twelve,L,Lakhamandal,Jr-Glmix-Lakhamandal,target,1,1,baɾɐ,decoded from the SAG-IPA text layer with SIL's official converter map,,installed,,jaun,sil-jaunsari-2008-lakhamandal,"john2008jaunsari[Appendix A.2, printed p. 66, item 162, Lakhamandal]",siljaunsari2008:g162:sil-jaunsari-2008-lakhamandal:i1
wordlist response,john2008jaunsari,66,66,162,twelve,A,Chakrata,Jaunsari-Chakratha,target,1,1,bɐɾəh,decoded from the SAG-IPA text layer with SIL's official converter map,,installed,,jaun,sil-jaunsari-2008-chakrata,"john2008jaunsari[Appendix A.2, printed p. 66, item 162, Chakrata]",siljaunsari2008:g162:sil-jaunsari-2008-chakrata:i1
wordlist response,john2008jaunsari,66,66,162,twelve,h,Hindi,Hindi,comparison control,1,1,bɐɾəh,decoded from the SAG-IPA text layer with SIL's official converter map,,excluded,comparison-language control; not a Jaunsari target list,,,"john2008jaunsari[Appendix A.2, printed p. 66, item 162, Hindi]",
wordlist response,john2008jaunsari,67,67,162,twelve,S,Bangani,Bangani,comparison control,1,1,bɐɾəh,decoded from the SAG-IPA text layer with SIL's official converter map,,excluded,comparison-language control; not a Jaunsari target list,,,"john2008jaunsari[Appendix A.2, printed p. 67, item 162, Bangani]",
wordlist response,john2008jaunsari,67,67,162,twelve,J,Jaunpuri,Jaunpuri,comparison control,1,1,bɐɾəh,decoded from the SAG-IPA text layer with SIL's official converter map,,excluded,comparison-language control; not a Jaunsari target list,,,"john2008jaunsari[Appendix A.2, printed p. 67, item 162, Jaunpuri]",
wordlist response,john2008jaunsari,67,67,162,twelve,N,Nagpuriya,Nagpuriya,comparison control,1,1,bɐɾəh,decoded from the SAG-IPA text layer with SIL's official converter map,,excluded,comparison-language control; not a Jaunsari target list,,,"john2008jaunsari[Appendix A.2, printed p. 67, item 162, Nagpuriya]",
wordlist response,john2008jaunsari,67,67,162,twelve,G,Sirmauri,Sirmauri,comparison control,1,1,bɐɾo,decoded from the SAG-IPA text layer with SIL's official converter map,,excluded,comparison-language control; not a Jaunsari target list,,,"john2008jaunsari[Appendix A.2, printed p. 67, item 162, Sirmauri]",
wordlist response,john2008jaunsari,67,67,163,twenty,K,Korwa,Jaunsari-Korwa,target,1,1,biç,decoded from the SAG-IPA text layer with SIL's official converter map,,installed,,jaun,sil-jaunsari-2008-korwa,"john2008jaunsari[Appendix A.2, printed p. 67, item 163, Korwa]",siljaunsari2008:g163:sil-jaunsari-2008-korwa:i1
wordlist response,john2008jaunsari,67,67,163,twenty,D,Khanaad,Jaunsari-Khanaad,target,1,1,bis,decoded from the SAG-IPA text layer with SIL's official converter map,,installed,,jaun,sil-jaunsari-2008-khanaad,"john2008jaunsari[Appendix A.2, printed p. 67, item 163, Khanaad]",siljaunsari2008:g163:sil-jaunsari-2008-khanaad:i1
wordlist response,john2008jaunsari,67,67,163,twenty,C,Chapnu,Jaunsari-Chapnu,target,1,1,bis,decoded from the SAG-IPA text layer with SIL's official converter map,,installed,,jaun,sil-jaunsari-2008-chapnu,"john2008jaunsari[Appendix A.2, printed p. 67, item 163, Chapnu]",siljaunsari2008:g163:sil-jaunsari-2008-chapnu:i1
wordlist response,john2008jaunsari,67,67,163,twenty,B,Bhandroli,Jaunsari-Bhandroli,target,1,1,biç,decoded from the SAG-IPA text layer with SIL's official converter map,,installed,,jaun,sil-jaunsari-2008-bhandroli,"john2008jaunsari[Appendix A.2, printed p. 67, item 163, Bhandroli]",siljaunsari2008:g163:sil-jaunsari-2008-bhandroli:i1
wordlist response,john2008jaunsari,67,67,163,twenty,M,Maindrath,MixedJB-Maindrath,target,1,1,biç,decoded from the SAG-IPA text layer with SIL's official converter map,,installed,,jaun,sil-jaunsari-2008-maindrath,"john2008jaunsari[Appendix A.2, printed p. 67, item 163, Maindrath]",siljaunsari2008:g163:sil-jaunsari-2008-maindrath:i1
wordlist response,john2008jaunsari,67,67,163,twenty,L,Lakhamandal,Jr-Glmix-Lakhamandal,target,1,1,bis,decoded from the SAG-IPA text layer with SIL's official converter map,,installed,,jaun,sil-jaunsari-2008-lakhamandal,"john2008jaunsari[Appendix A.2, printed p. 67, item 163, Lakhamandal]",siljaunsari2008:g163:sil-jaunsari-2008-lakhamandal:i1
wordlist response,john2008jaunsari,67,67,163,twenty,A,Chakrata,Jaunsari-Chakratha,target,1,1,bis,decoded from the SAG-IPA text layer with SIL's official converter map,,installed,,jaun,sil-jaunsari-2008-chakrata,"john2008jaunsari[Appendix A.2, printed p. 67, item 163, Chakrata]",siljaunsari2008:g163:sil-jaunsari-2008-chakrata:i1
wordlist response,john2008jaunsari,67,67,163,twenty,h,Hindi,Hindi,comparison control,1,1,bis,decoded from the SAG-IPA text layer with SIL's official converter map,,excluded,comparison-language control; not a Jaunsari target list,,,"john2008jaunsari[Appendix A.2, printed p. 67, item 163, Hindi]",
wordlist response,john2008jaunsari,67,67,163,twenty,S,Bangani,Bangani,comparison control,1,1,biʃ,decoded from the SAG-IPA text layer with SIL's official converter map,,excluded,comparison-language control; not a Jaunsari target list,,,"john2008jaunsari[Appendix A.2, printed p. 67, item 163, Bangani]",
wordlist response,john2008jaunsari,67,67,163,twenty,J,Jaunpuri,Jaunpuri,comparison control,1,1,bis,decoded from the SAG-IPA text layer with SIL's official converter map,,excluded,comparison-language control; not a Jaunsari target list,,,"john2008jaunsari[Appendix A.2, printed p. 67, item 163, Jaunpuri]",
wordlist response,john2008jaunsari,67,67,163,twenty,N,Nagpuriya,Nagpuriya,comparison control,1,1,bis,decoded from the SAG-IPA text layer with SIL's official converter map,,excluded,comparison-language control; not a Jaunsari target list,,,"john2008jaunsari[Appendix A.2, printed p. 67, item 163, Nagpuriya]",
wordlist response,john2008jaunsari,67,67,163,twenty,G,Sirmauri,Sirmauri,comparison control,1,1,biʃ,decoded from the SAG-IPA text layer with SIL's official converter map,,excluded,comparison-language control; not a Jaunsari target list,,,"john2008jaunsari[Appendix A.2, printed p. 67, item 163, Sirmauri]",
wordlist response,john2008jaunsari,67,67,164,one hundred,K,Korwa,Jaunsari-Korwa,target,1,1,sɔ,decoded from the SAG-IPA text layer with SIL's official converter map,,installed,,jaun,sil-jaunsari-2008-korwa,"john2008jaunsari[Appendix A.2, printed p. 67, item 164, Korwa]",siljaunsari2008:g164:sil-jaunsari-2008-korwa:i1
wordlist response,john2008jaunsari,67,67,164,one hundred,D,Khanaad,Jaunsari-Khanaad,target,1,1,sɔ,decoded from the SAG-IPA text layer with SIL's official converter map,,installed,,jaun,sil-jaunsari-2008-khanaad,"john2008jaunsari[Appendix A.2, printed p. 67, item 164, Khanaad]",siljaunsari2008:g164:sil-jaunsari-2008-khanaad:i1
wordlist response,john2008jaunsari,67,67,164,one hundred,C,Chapnu,Jaunsari-Chapnu,target,1,1,sɔ,decoded from the SAG-IPA text layer with SIL's official converter map,,installed,,jaun,sil-jaunsari-2008-chapnu,"john2008jaunsari[Appendix A.2, printed p. 67, item 164, Chapnu]",siljaunsari2008:g164:sil-jaunsari-2008-chapnu:i1
wordlist response,john2008jaunsari,67,67,164,one hundred,B,Bhandroli,Jaunsari-Bhandroli,target,1,1,sɔ,decoded from the SAG-IPA text layer with SIL's official converter map,,installed,,jaun,sil-jaunsari-2008-bhandroli,"john2008jaunsari[Appendix A.2, printed p. 67, item 164, Bhandroli]",siljaunsari2008:g164:sil-jaunsari-2008-bhandroli:i1
wordlist response,john2008jaunsari,67,67,164,one hundred,M,Maindrath,MixedJB-Maindrath,target,1,1,ço,decoded from the SAG-IPA text layer with SIL's official converter map,,installed,,jaun,sil-jaunsari-2008-maindrath,"john2008jaunsari[Appendix A.2, printed p. 67, item 164, Maindrath]",siljaunsari2008:g164:sil-jaunsari-2008-maindrath:i1
wordlist response,john2008jaunsari,67,67,164,one hundred,L,Lakhamandal,Jr-Glmix-Lakhamandal,target,1,2,paɲtʃ bisɐ,decoded from the SAG-IPA text layer with SIL's official converter map,,installed,,jaun,sil-jaunsari-2008-lakhamandal,"john2008jaunsari[Appendix A.2, printed p. 67, item 164, Lakhamandal]",siljaunsari2008:g164:sil-jaunsari-2008-lakhamandal:i1
wordlist response,john2008jaunsari,67,67,164,one hundred,A,Chakrata,Jaunsari-Chakratha,target,1,1,sɔ,decoded from the SAG-IPA text layer with SIL's official converter map,,installed,,jaun,sil-jaunsari-2008-chakrata,"john2008jaunsari[Appendix A.2, printed p. 67, item 164, Chakrata]",siljaunsari2008:g164:sil-jaunsari-2008-chakrata:i1
wordlist response,john2008jaunsari,67,67,164,one hundred,h,Hindi,Hindi,comparison control,1,1,sɔ,decoded from the SAG-IPA text layer with SIL's official converter map,,excluded,comparison-language control; not a Jaunsari target list,,,"john2008jaunsari[Appendix A.2, printed p. 67, item 164, Hindi]",
wordlist response,john2008jaunsari,67,67,164,one hundred,h,Hindi,Hindi,comparison control,2,1,sʌu,decoded from the SAG-IPA text layer with SIL's official converter map,,excluded,comparison-language control; not a Jaunsari target list,,,"john2008jaunsari[Appendix A.2, printed p. 67, item 164, Hindi]",
wordlist response,john2008jaunsari,67,67,164,one hundred,S,Bangani,Bangani,comparison control,1,1,ʃɔ,decoded from the SAG-IPA text layer with SIL's official converter map,,excluded,comparison-language control; not a Jaunsari target list,,,"john2008jaunsari[Appendix A.2, printed p. 67, item 164, Bangani]",
wordlist response,john2008jaunsari,67,67,164,one hundred,J,Jaunpuri,Jaunpuri,comparison control,1,1,sɔ,decoded from the SAG-IPA text layer with SIL's official converter map,,excluded,comparison-language control; not a Jaunsari target list,,,"john2008jaunsari[Appendix A.2, printed p. 67, item 164, Jaunpuri]",
wordlist response,john2008jaunsari,67,67,164,one hundred,N,Nagpuriya,Nagpuriya,comparison control,1,1,sɔ,decoded from the SAG-IPA text layer with SIL's official converter map,,excluded,comparison-language control; not a Jaunsari target list,,,"john2008jaunsari[Appendix A.2, printed p. 67, item 164, Nagpuriya]",
wordlist response,john2008jaunsari,67,67,164,one hundred,G,Sirmauri,Sirmauri,comparison control,1,1,ʃɔ,decoded from the SAG-IPA text layer with SIL's official converter map,,excluded,comparison-language control; not a Jaunsari target list,,,"john2008jaunsari[Appendix A.2, printed p. 67, item 164, Sirmauri]",
wordlist response,john2008jaunsari,67,67,165,who?,K,Korwa,Jaunsari-Korwa,target,1,1,kuɳə,decoded from the SAG-IPA text layer with SIL's official converter map,,installed,,jaun,sil-jaunsari-2008-korwa,"john2008jaunsari[Appendix A.2, printed p. 67, item 165, Korwa]",siljaunsari2008:g165:sil-jaunsari-2008-korwa:i1
wordlist response,john2008jaunsari,67,67,165,who?,D,Khanaad,Jaunsari-Khanaad,target,1,1,kuɳ,decoded from the SAG-IPA text layer with SIL's official converter map,,installed,,jaun,sil-jaunsari-2008-khanaad,"john2008jaunsari[Appendix A.2, printed p. 67, item 165, Khanaad]",siljaunsari2008:g165:sil-jaunsari-2008-khanaad:i1
wordlist response,john2008jaunsari,67,67,165,who?,C,Chapnu,Jaunsari-Chapnu,target,1,1,kuɳə,decoded from the SAG-IPA text layer with SIL's official converter map,,installed,,jaun,sil-jaunsari-2008-chapnu,"john2008jaunsari[Appendix A.2, printed p. 67, item 165, Chapnu]",siljaunsari2008:g165:sil-jaunsari-2008-chapnu:i1
wordlist response,john2008jaunsari,67,67,165,who?,B,Bhandroli,Jaunsari-Bhandroli,target,1,1,kuɳə,decoded from the SAG-IPA text layer with SIL's official converter map,,installed,,jaun,sil-jaunsari-2008-bhandroli,"john2008jaunsari[Appendix A.2, printed p. 67, item 165, Bhandroli]",siljaunsari2008:g165:sil-jaunsari-2008-bhandroli:i1
wordlist response,john2008jaunsari,67,67,165,who?,M,Maindrath,MixedJB-Maindrath,target,1,1,kuɳə,decoded from the SAG-IPA text layer with SIL's official converter map,,installed,,jaun,sil-jaunsari-2008-maindrath,"john2008jaunsari[Appendix A.2, printed p. 67, item 165, Maindrath]",siljaunsari2008:g165:sil-jaunsari-2008-maindrath:i1
wordlist response,john2008jaunsari,67,67,165,who?,L,Lakhamandal,Jr-Glmix-Lakhamandal,target,1,1,kuɳ,decoded from the SAG-IPA text layer with SIL's official converter map,,installed,,jaun,sil-jaunsari-2008-lakhamandal,"john2008jaunsari[Appendix A.2, printed p. 67, item 165, Lakhamandal]",siljaunsari2008:g165:sil-jaunsari-2008-lakhamandal:i1
wordlist response,john2008jaunsari,67,67,165,who?,A,Chakrata,Jaunsari-Chakratha,target,1,1,kuɳ,decoded from the SAG-IPA text layer with SIL's official converter map,,installed,,jaun,sil-jaunsari-2008-chakrata,"john2008jaunsari[Appendix A.2, printed p. 67, item 165, Chakrata]",siljaunsari2008:g165:sil-jaunsari-2008-chakrata:i1
wordlist response,john2008jaunsari,67,67,165,who?,h,Hindi,Hindi,comparison control,1,1,kɔn,decoded from the SAG-IPA text layer with SIL's official converter map,,excluded,comparison-language control; not a Jaunsari target list,,,"john2008jaunsari[Appendix A.2, printed p. 67, item 165, Hindi]",
wordlist response,john2008jaunsari,67,67,165,who?,S,Bangani,Bangani,comparison control,1,1,kuɳe,decoded from the SAG-IPA text layer with SIL's official converter map,,excluded,comparison-language control; not a Jaunsari target list,,,"john2008jaunsari[Appendix A.2, printed p. 67, item 165, Bangani]",
wordlist response,john2008jaunsari,67,67,165,who?,J,Jaunpuri,Jaunpuri,comparison control,1,2,ko,decoded from the SAG-IPA text layer with SIL's official converter map,,excluded,comparison-language control; not a Jaunsari target list,,,"john2008jaunsari[Appendix A.2, printed p. 67, item 165, Jaunpuri]",
wordlist response,john2008jaunsari,67,67,165,who?,N,Nagpuriya,Nagpuriya,comparison control,1,2,kʋ,decoded from the SAG-IPA text layer with SIL's official converter map,,excluded,comparison-language control; not a Jaunsari target list,,,"john2008jaunsari[Appendix A.2, printed p. 67, item 165, Nagpuriya]",
wordlist response,john2008jaunsari,67,67,165,who?,G,Sirmauri,Sirmauri,comparison control,1,1,kuɳ,decoded from the SAG-IPA text layer with SIL's official converter map,,excluded,comparison-language control; not a Jaunsari target list,,,"john2008jaunsari[Appendix A.2, printed p. 67, item 165, Sirmauri]",
wordlist response,john2008jaunsari,67,67,166,what?,K,Korwa,Jaunsari-Korwa,target,1,1,ka,decoded from the SAG-IPA text layer with SIL's official converter map,,installed,,jaun,sil-jaunsari-2008-korwa,"john2008jaunsari[Appendix A.2, printed p. 67, item 166, Korwa]",siljaunsari2008:g166:sil-jaunsari-2008-korwa:i1
wordlist response,john2008jaunsari,67,67,166,what?,D,Khanaad,Jaunsari-Khanaad,target,1,1,ka,decoded from the SAG-IPA text layer with SIL's official converter map,,installed,,jaun,sil-jaunsari-2008-khanaad,"john2008jaunsari[Appendix A.2, printed p. 67, item 166, Khanaad]",siljaunsari2008:g166:sil-jaunsari-2008-khanaad:i1
wordlist response,john2008jaunsari,67,67,166,what?,C,Chapnu,Jaunsari-Chapnu,target,1,1,ka,decoded from the SAG-IPA text layer with SIL's official converter map,,installed,,jaun,sil-jaunsari-2008-chapnu,"john2008jaunsari[Appendix A.2, printed p. 67, item 166, Chapnu]",siljaunsari2008:g166:sil-jaunsari-2008-chapnu:i1
wordlist response,john2008jaunsari,67,67,166,what?,B,Bhandroli,Jaunsari-Bhandroli,target,1,1,ka,decoded from the SAG-IPA text layer with SIL's official converter map,,installed,,jaun,sil-jaunsari-2008-bhandroli,"john2008jaunsari[Appendix A.2, printed p. 67, item 166, Bhandroli]",siljaunsari2008:g166:sil-jaunsari-2008-bhandroli:i1
wordlist response,john2008jaunsari,67,67,166,what?,M,Maindrath,MixedJB-Maindrath,target,1,1,ka,decoded from the SAG-IPA text layer with SIL's official converter map,,installed,,jaun,sil-jaunsari-2008-maindrath,"john2008jaunsari[Appendix A.2, printed p. 67, item 166, Maindrath]",siljaunsari2008:g166:sil-jaunsari-2008-maindrath:i1
