Snapshot_Date,Raw_ID,Raw_Form,Raw_Gloss,Source_Language,Language_ID,SEAlang_Record,Page,Column,Variant_Index,Entry_Key,Variant_Of_Key,Final_Form,Final_Gloss,Parameter_ID,Link_Status,Alignment_Method,Status,Reason,Citation,Tags,Source_URL,HTML_SHA256,Record_SHA256
2026-08-28,munda1968proto:R:c2.p1301.i145,ruɟi,clitoris,pre Mundari,PreMu,1301,145,2,1,munda1968proto:R:c2.p1301.i145,,ruɟi,clitoris,pkh-1301-145,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 145, SEAlang record 1301]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,3cf345e0a329e9a814a411bb68d850c0ada5721d1e538328c39b0aad014106e1
2026-08-28,munda1968proto:R:c3.p1301.i145,ruɟi,clitoris,proto Kherwarian,PKher,1301,145,3,1,munda1968proto:R:c3.p1301.i145,,ruɟi,clitoris,pkh-1301-145,linked,self,ingested,source reconstruction,"munda1968proto[p. 145, SEAlang record 1301]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,0ee71e10799b247f70422392918ab7f8239772b47e1b585f33d66598fb710556
2026-08-28,munda1968proto:C:c1.p181.i63,ruɳɖa,wildcat,Santali,sa,181,63,1,1,munda1968proto:C:c1.p181.i63,,ruɳɖa,wildcat,pkh-181-63,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 63, SEAlang record 181]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,106c122068662bd032f040429107985eb1c6547fc4f1ff4a47522bb7a15ae010
2026-08-28,munda1968proto:R:c2.p181.i63,ruɳɖa,wildcat,pre Mundari,PreMu,181,63,2,1,munda1968proto:R:c2.p181.i63,,ruɳɖa,wildcat,pkh-181-63,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 63, SEAlang record 181]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,74111e25bc92221d9e20787cf687e72425ba23b19c4acaffdb8aed93647e7356
2026-08-28,munda1968proto:R:c2.p232.i67,ruɽuŋ,to pound,pre Mundari,PreMu,232,67,2,1,munda1968proto:R:c2.p232.i67,,ruɽuŋ,to pound,pkh-232-67,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 67, SEAlang record 232]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,326061bdd90b1ef806a638e1aef8b6adcab8f907473b0970b91380718ea64622
2026-08-28,munda1968proto:R:c3.p296.i72,rìŋɡùd,maggot,proto Kherwarian,PKher,296,72,3,1,munda1968proto:R:c3.p296.i72,,rìŋɡùd,maggot,pkh-296-72,linked,self,ingested,source reconstruction,"munda1968proto[p. 72, SEAlang record 296]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,92e5cd438bbcf8e345026790d8ad80c5590ca1dfcf860da667e6bc47f4aac742
2026-08-28,munda1968proto:C:c1.p1460.i154,rɔ,fly,Santali,sa,1460,154,1,1,munda1968proto:C:c1.p1460.i154,,rɔ,fly,pkh-1460-154,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 154, SEAlang record 1460]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,9cd66e846863897235194b357373ea71bca197a3573bec85c8200f86d02afec9
2026-08-28,munda1968proto:R:c2.p1460.i154,rɔ,fly,pre Mundari,PreMu,1460,154,2,1,munda1968proto:R:c2.p1460.i154,,rɔ,fly,pkh-1460-154,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 154, SEAlang record 1460]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,a6b7ce9931256e67b63d47d5badb35eba29cb9217212ca1fb915c329a8803e42
2026-08-28,munda1968proto:C:c1.p511.i90,rɔ,to singe,Santali,sa,511,90,1,1,munda1968proto:C:c1.p511.i90,,rɔ,to singe,pkh-511-90,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 90, SEAlang record 511]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,207f448c7673859c19678ea8d5b79b6188824a33dbe069c4d2b8db6d97f0fe3a
2026-08-28,munda1968proto:R:c2.p511.i90,rɔ,to singe,pre Mundari,PreMu,511,90,2,1,munda1968proto:R:c2.p511.i90,,rɔ,to singe,pkh-511-90,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 90, SEAlang record 511]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,a00f1b3ee87588cf4adb76ac1eb5195ed057d5f1f699526ddc624ac5808d4cfb
2026-08-28,munda1968proto:C:c1.p608.i96,rɔcɔd,to rupture,Santali,sa,608,96,1,1,munda1968proto:C:c1.p608.i96,,rɔcɔd,to rupture,pkh-608-96,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 96, SEAlang record 608]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,354b23f9b099f028bf9e6ae5ceb46655a8dbf4401caf92b439225c963aee48a2
2026-08-28,munda1968proto:R:c2.p608.i96,rɔcɔd,to rupture,pre Mundari,PreMu,608,96,2,1,munda1968proto:R:c2.p608.i96,,rɔcɔd,to rupture,pkh-608-96,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 96, SEAlang record 608]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,4ed8b16c4049af3ab9b1abc50b6d23277dc1333035e430c051bf834622311fe7
2026-08-28,munda1968proto:C:c1.p517.i90,rɔd,to decide,Santali,sa,517,90,1,1,munda1968proto:C:c1.p517.i90,,rɔd,to decide,pkh-517-90,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 90, SEAlang record 517]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,1ad3462e1cb3f78eb14efc2522d45975c3a314133b5f10a895261111029d27ab
2026-08-28,munda1968proto:R:c2.p517.i90,rɔd,to decide,pre Mundari,PreMu,517,90,2,1,munda1968proto:R:c2.p517.i90,,rɔd,to decide,pkh-517-90,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 90, SEAlang record 517]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,bb733a8ced293be72f3baf7a1ae8e5d895ebe2e3a3f62c418c0c6139c26f9221
2026-08-28,munda1968proto:C:c1.p645.i99,rɔhɔɽ,dry (adjective),Santali,sa,645,99,1,1,munda1968proto:C:c1.p645.i99,,rɔhɔɽ,dry,pkh-645-99,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 99, SEAlang record 645]",adj,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,78687b3d219ab451819b6da1a535f44ab20fd1c9bbf815d7ed1e224db56e7325
2026-08-28,munda1968proto:R:c2.p645.i99,rɔhɔɽ,dry (adjective),pre Mundari,PreMu,645,99,2,1,munda1968proto:R:c2.p645.i99,,rɔhɔɽ,dry,pkh-645-99,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 99, SEAlang record 645]",adj,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,4d61d77ca348ca6a54bee0e74aaa23ae21c82a3e448b6109a194b89ebe88c80c
2026-08-28,munda1968proto:C:c1.p1461.i154,rɔka,fresh,Santali,sa,1461,154,1,1,munda1968proto:C:c1.p1461.i154,,rɔka,fresh,pkh-1461-154,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 154, SEAlang record 1461]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,2c9ec6f648047a7ec46287bc1f684983a9ed71a74be033d3a48702c81d0d0f37
2026-08-28,munda1968proto:R:c2.p1461.i154,rɔka,fresh,pre Mundari,PreMu,1461,154,2,1,munda1968proto:R:c2.p1461.i154,,rɔka,fresh,pkh-1461-154,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 154, SEAlang record 1461]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,8a882c851abc3e58290dca8f75f74b6c9a5bdaa5242c1f275644a52a829b7ceb
2026-08-28,munda1968proto:C:c1.p708.i105,rɔl,to take off the fire,Santali,sa,708,105,1,1,munda1968proto:C:c1.p708.i105,,rɔl,to take off the fire,pkh-708-105,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 105, SEAlang record 708]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,1b72814ce3a85f52dd5be1e250e09bcbd1b58c85ad589280a97f74091ad04994
2026-08-28,munda1968proto:R:c2.p1208.i139,rɔmbɔd,to grasp,pre Mundari,PreMu,1208,139,2,1,munda1968proto:R:c2.p1208.i139,,rɔmbɔd,to grasp,pkh-1208-139,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 139, SEAlang record 1208]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,cd2574cf1cfaf9af6dd2ec6dd21c9f3ec6ddd4c011ae00e617340fe3fe1796cd
2026-08-28,munda1968proto:C:c1.p597.i95,rɔŋɡɔ,to burn; burnt,Santali,sa,597,95,1,1,munda1968proto:C:c1.p597.i95,,rɔŋɡɔ,to burn; burnt,pkh-597-95,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 95, SEAlang record 597]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,e81a0362f85ddd97b78942bbc4418f10b5f914f22cb3b327cf3d9f94a672de05
2026-08-28,munda1968proto:R:c2.p597.i95,rɔŋɡɔ,to burn; burnt,pre Mundari,PreMu,597,95,2,1,munda1968proto:R:c2.p597.i95,,rɔŋɡɔ,to burn; burnt,pkh-597-95,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 95, SEAlang record 597]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,05a288aae50aea8885c2b4637a86ff2123b364e890f00792c5df057a8023b84e
2026-08-28,munda1968proto:C:c1.p619.i97,rɔɖɔɟ,to wring,Santali,sa,619,97,1,1,munda1968proto:C:c1.p619.i97,,rɔɖɔɟ,to wring,pkh-619-97,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 97, SEAlang record 619]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,53cdbecd23bf53d616914fac1f56a1348c12b983f16835ca3fbad5117d3a2032
2026-08-28,munda1968proto:R:c2.p619.i97,rɔɖɔɟ,to wring,pre Mundari,PreMu,619,97,2,1,munda1968proto:R:c2.p619.i97,,rɔɖɔɟ,to wring,pkh-619-97,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 97, SEAlang record 619]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,1aea31afe1d177f60f3055631f6fab8c5fa7107379bffbc9dc19bd471278f1e4
2026-08-28,munda1968proto:C:c1.p525.i91,rɔʔ,to mend,Santali,sa,525,91,1,1,munda1968proto:C:c1.p525.i91,,rɔʔ,to mend,pkh-525-91,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 91, SEAlang record 525]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,1d6444b7ae37a84f4d03d691221b43b27444fc3c646b724d4adc127bcb4a549f
2026-08-28,munda1968proto:R:c2.p525.i91,rɔʔ,to mend,pre Mundari,PreMu,525,91,2,1,munda1968proto:R:c2.p525.i91,,rɔʔ,to mend,pkh-525-91,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 91, SEAlang record 525]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,56d704a840e96f493065b3bb3a69a86d55a2923ed72352f4ef7cc4701ae6cdbe
2026-08-28,munda1968proto:C:c1.p460.i86,rɛ-rɛŋ,kind of insect,Santali,sa,460,86,1,1,munda1968proto:C:c1.p460.i86,,rɛ-rɛŋ,kind of insect,pkh-460-86,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 86, SEAlang record 460]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,8178035dfdbe0356f7fba3778e5ae625b4c736c568960f74d4e991ce156b26ea
2026-08-28,munda1968proto:C:c1.p1208.i139,rɛbɔd ~ rɔbɔd,to grasp,Santali,sa,1208,139,1,1,munda1968proto:C:c1.p1208.i139,,rɛbɔd,to grasp,pkh-1208-139,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 139, SEAlang record 1208]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,9b315634a169db9fa179f30883bfb2b1571bd63fa795549adede5d362aacda64
2026-08-28,munda1968proto:C:c1.p1208.i139,rɛbɔd ~ rɔbɔd,to grasp,Santali,sa,1208,139,1,2,munda1968proto:C:c1.p1208.i139:v2,munda1968proto:C:c1.p1208.i139,rɔbɔd,to grasp,pkh-1208-139,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 139, SEAlang record 1208]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,9b315634a169db9fa179f30883bfb2b1571bd63fa795549adede5d362aacda64
2026-08-28,munda1968proto:C:c1.p442.i85,rɛbɛd,to insert,Santali,sa,442,85,1,1,munda1968proto:C:c1.p442.i85,,rɛbɛd,to insert,pkh-442-85,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 85, SEAlang record 442]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,9bbeeaa3ccfefab8b3bf89d2f022880d197dabc0f21e2ed49a23cc708c16d9ef
2026-08-28,munda1968proto:R:c2.p442.i85,rɛbɛd,to insert,pre Mundari,PreMu,442,85,2,1,munda1968proto:R:c2.p442.i85,,rɛbɛd,to insert,pkh-442-85,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 85, SEAlang record 442]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,99fd504fab13c9520b7a777d3ab76cef4ab3ddc217f75d25bedb2d8440d3f3e3
2026-08-28,munda1968proto:C:c1.p1115.i133,rɛhaɽ,cool,Santali,sa,1115,133,1,1,munda1968proto:C:c1.p1115.i133,,rɛhaɽ,cool,pkh-1115-133,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 133, SEAlang record 1115]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,0791f5c7fe51a8892d66eca704bbacb9d22e794166e78c6252c28850035997d5
2026-08-28,munda1968proto:R:c2.p1115.i133,rɛhaɽ,cool,pre Mundari,PreMu,1115,133,2,1,munda1968proto:R:c2.p1115.i133,,rɛhaɽ,cool,pkh-1115-133,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 133, SEAlang record 1115]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,17e3f7bd01493ec10c7c6a9b2dbe3760a2c7821926c255a1fa322613bb615025
2026-08-28,munda1968proto:C:c1.p443.i85,rɛhɛd,root,Santali,sa,443,85,1,1,munda1968proto:C:c1.p443.i85,,rɛhɛd,root,pkh-443-85,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 85, SEAlang record 443]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,e8f16bc11e1e2aacb58e443cd7307d504767ed6571bc8734c27d6db47f4735c5
2026-08-28,munda1968proto:R:c2.p443.i85,rɛhɛd,root,pre Mundari,PreMu,443,85,2,1,munda1968proto:R:c2.p443.i85,,rɛhɛd,root,pkh-443-85,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 85, SEAlang record 443]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,7864d57f82f8631e4d67961f8750a81ace539bc991a4fea05bde5cbad9dceadb
2026-08-28,munda1968proto:C:c1.p288.i72,rɛm,to lift up,Santali,sa,288,72,1,1,munda1968proto:C:c1.p288.i72,,rɛm,to lift up,pkh-288-72,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 72, SEAlang record 288]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,b54214c265e94fd3ea93f35cef6b03b2e8dc76e1a5139831c1ab1c4dd4116cb2
2026-08-28,munda1968proto:C:c1.p678.i103,rɛm-kɔd,to shut,Santali,sa,678,103,1,1,munda1968proto:C:c1.p678.i103,,rɛm-kɔd,to shut,pkh-678-103,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 103, SEAlang record 678]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,a2069aef1ee6cb13f480141422afa198b7de3ea3edab73ff0b3f266b630ba1aa
2026-08-28,munda1968proto:R:c2.p460.i86,rɛŋ,kind of insect,pre Mundari,PreMu,460,86,2,1,munda1968proto:R:c2.p460.i86,,rɛŋ,kind of insect,pkh-460-86,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 86, SEAlang record 460]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,9ff9ecfc0688c8a4cd5a04f920959631acbb2f17ee502ee5899e63fe8dd3af94
2026-08-28,munda1968proto:C:c1.p455.i86,rɛŋɡɛɟ,to hunger,Santali,sa,455,86,1,1,munda1968proto:C:c1.p455.i86,,rɛŋɡɛɟ,to hunger,pkh-455-86,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 86, SEAlang record 455]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,4c0aa8d5cf7e51f144884cfe6e744c9af5bb3cbc7fc69b9042679ca1606e9be1
2026-08-28,munda1968proto:R:c2.p455.i86,rɛŋɡɛɟ,to hunger,pre Mundari,PreMu,455,86,2,1,munda1968proto:R:c2.p455.i86,,rɛŋɡɛɟ,to hunger,pkh-455-86,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 86, SEAlang record 455]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,aed2c94393c712f8a70e2068cf13e1f79a7fc1887ef8e56e66f7e73cf61ffde9
2026-08-28,munda1968proto:C:c1.p363.i78,rɛɟ,to rob,Santali,sa,363,78,1,1,munda1968proto:C:c1.p363.i78,,rɛɟ,to rob,pkh-363-78,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 78, SEAlang record 363]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,e88479482ed4f19b2d70b97f4cfd1d3b06b19e0741dbe8ba024adc83e264e463
2026-08-28,munda1968proto:R:c2.p363.i78,rɛɟ,to rob,pre Mundari,PreMu,363,78,2,1,munda1968proto:R:c2.p363.i78,,rɛɟ,to rob,pkh-363-78,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 78, SEAlang record 363]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,5166b484d78158163b6cdaee1121d0dde755c7f4693ca52fbbd62a3b5a9b4b4e
2026-08-28,munda1968proto:R:c2.p441.i85,rɛɲɟɛd ~ riɲɟid,"to drain, press",pre Mundari,PreMu,441,85,2,1,munda1968proto:R:c2.p441.i85,,rɛɲɟɛd,"to drain, press",pkh-441-85,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 85, SEAlang record 441]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,492ae04f79d1c5c8dfa214a3e007de0fd628ece9c6980c8d612ea51a87620a8e
2026-08-28,munda1968proto:R:c2.p441.i85,rɛɲɟɛd ~ riɲɟid,"to drain, press",pre Mundari,PreMu,441,85,2,2,munda1968proto:R:c2.p441.i85:v2,munda1968proto:R:c2.p441.i85,riɲɟid,"to drain, press",pkh-441-85,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 85, SEAlang record 441]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,492ae04f79d1c5c8dfa214a3e007de0fd628ece9c6980c8d612ea51a87620a8e
