Record_Type,Source_Key,PDF_Page,Printed_Page,Item,Gloss,Excluded_From_Similarity,Raw_Lect_Code,Lect_Code,Site,District,Reliability,Raw_Form,Form,Review,Source_Scope,Source_Status,Status,Reason,Language_ID,Dialect_ID,Citation,Entry_Key
wordlist cell,lothers-lothers2010pahari,204,198,203,you (sing. informal),No,DEW,DEW,Dewal,Rawalpindi District,B,tu,tu,,target,response,installed,,poth,sil-pahari-pothwari-2010-dew,"lothers-lothers2010pahari[Appendix B.1, printed p. 198, item 203, DEW]",silpaharipothwari2010:g203:dew
wordlist cell,lothers-lothers2010pahari,204,198,203,you (sing. informal),No,AYU,AYU,Ayubia,Abbottabad District,A,tũ,tũ,,target,response,installed,,poth,sil-pahari-pothwari-2010-ayu,"lothers-lothers2010pahari[Appendix B.1, printed p. 198, item 203, AYU]",silpaharipothwari2010:g203:ayu
wordlist cell,lothers-lothers2010pahari,204,198,203,you (sing. informal),No,KOH,KOH,Kohala,Rawalpindi District,A,tũ,tũ,,target,response,installed,,poth,sil-pahari-pothwari-2010-koh,"lothers-lothers2010pahari[Appendix B.1, printed p. 198, item 203, KOH]",silpaharipothwari2010:g203:koh
wordlist cell,lothers-lothers2010pahari,204,198,203,you (sing. informal),No,NIL,NIL,Nilabutt,"Bagh, Azad Kashmir",B,tũ,tũ,,target,response,installed,,poth,sil-pahari-pothwari-2010-nil,"lothers-lothers2010pahari[Appendix B.1, printed p. 198, item 203, NIL]",silpaharipothwari2010:g203:nil
wordlist cell,lothers-lothers2010pahari,204,198,203,you (sing. informal),No,THA,THA,Thandiani,Abbottabad District,A,tũ,tũ,,target,response,installed,,poth,sil-pahari-pothwari-2010-tha,"lothers-lothers2010pahari[Appendix B.1, printed p. 198, item 203, THA]",silpaharipothwari2010:g203:tha
wordlist cell,lothers-lothers2010pahari,204,198,203,you (sing. informal),No,LOR,LOR,Lora,Abbottabad District,A,tũ,tũ,,target,response,installed,,poth,sil-pahari-pothwari-2010-lor,"lothers-lothers2010pahari[Appendix B.1, printed p. 198, item 203, LOR]",silpaharipothwari2010:g203:lor
wordlist cell,lothers-lothers2010pahari,204,198,203,you (sing. informal),No,OSI,OSI,Osia,Rawalpindi District,A,tũ,tũ,,target,response,installed,,poth,sil-pahari-pothwari-2010-osi,"lothers-lothers2010pahari[Appendix B.1, printed p. 198, item 203, OSI]",silpaharipothwari2010:g203:osi
wordlist cell,lothers-lothers2010pahari,204,198,203,you (sing. informal),No,MUZ,MUZ,Muzaffarabad,Muzaffarabad District,B,tũ,tũ,,target,response,installed,,poth,sil-pahari-pothwari-2010-muz,"lothers-lothers2010pahari[Appendix B.1, printed p. 198, item 203, MUZ]",silpaharipothwari2010:g203:muz
wordlist cell,lothers-lothers2010pahari,204,198,203,you (sing. informal),No,DUN,DUN,Dunga Gali,Abbottabad District,A,tũ,tũ,,target,response,installed,,poth,sil-pahari-pothwari-2010-dun,"lothers-lothers2010pahari[Appendix B.1, printed p. 198, item 203, DUN]",silpaharipothwari2010:g203:dun
wordlist cell,lothers-lothers2010pahari,204,198,203,you (sing. informal),No,BHA,BHA,Bharakoh,Islamabad District,B,tũ,tũ,,target,response,installed,,poth,sil-pahari-pothwari-2010-bha,"lothers-lothers2010pahari[Appendix B.1, printed p. 198, item 203, BHA]",silpaharipothwari2010:g203:bha
wordlist cell,lothers-lothers2010pahari,204,198,203,you (sing. informal),No,ABB,ABB,Abbottabad,Abbottabad District,B,tũ,tũ,,hindko_control,response,excluded,Abbottabad/Mansehra Hindko comparison list retained audit-only,,,"lothers-lothers2010pahari[Appendix B.1, printed p. 198, item 203, ABB]",
wordlist cell,lothers-lothers2010pahari,204,198,203,you (sing. informal),No,MAN,MAN,Mansehra,Mansehra District,B,tũ,tũ,,hindko_control,response,excluded,Abbottabad/Mansehra Hindko comparison list retained audit-only,,,"lothers-lothers2010pahari[Appendix B.1, printed p. 198, item 203, MAN]",
wordlist cell,lothers-lothers2010pahari,204,198,203,you (sing. informal),No,MIR,MIR,Mirpur,"Mirpur, Azad Kashmir",B,tũ,tũ,,target,response,installed,,poth,sil-pahari-pothwari-2010-mir,"lothers-lothers2010pahari[Appendix B.1, printed p. 198, item 203, MIR]",silpaharipothwari2010:g203:mir
wordlist cell,lothers-lothers2010pahari,204,198,203,you (sing. informal),No,GUJ,GUJ,Gujarkhan,Rawalpindi District,B,tũ,tũ,,target,response,installed,,poth,sil-pahari-pothwari-2010-guj,"lothers-lothers2010pahari[Appendix B.1, printed p. 198, item 203, GUJ]",silpaharipothwari2010:g203:guj
wordlist cell,lothers-lothers2010pahari,204,198,204,you (plural informal),No,MOS,MOS,Mosyari,Rawalpindi District,A,tusã,tusã,,target,response,installed,,poth,sil-pahari-pothwari-2010-mos,"lothers-lothers2010pahari[Appendix B.1, printed p. 198, item 204, MOS]",silpaharipothwari2010:g204:mos
wordlist cell,lothers-lothers2010pahari,204,198,204,you (plural informal),No,GHO,GHO,Ghora Gali,Rawalpindi District,A,tus,tus,,target,response,installed,,poth,sil-pahari-pothwari-2010-gho,"lothers-lothers2010pahari[Appendix B.1, printed p. 198, item 204, GHO]",silpaharipothwari2010:g204:gho
wordlist cell,lothers-lothers2010pahari,204,198,204,you (plural informal),No,DEW,DEW,Dewal,Rawalpindi District,B,tusã,tusã,,target,response,installed,,poth,sil-pahari-pothwari-2010-dew,"lothers-lothers2010pahari[Appendix B.1, printed p. 198, item 204, DEW]",silpaharipothwari2010:g204:dew
wordlist cell,lothers-lothers2010pahari,204,198,204,you (plural informal),No,AYU,AYU,Ayubia,Abbottabad District,A,tus,tus,,target,response,installed,,poth,sil-pahari-pothwari-2010-ayu,"lothers-lothers2010pahari[Appendix B.1, printed p. 198, item 204, AYU]",silpaharipothwari2010:g204:ayu
wordlist cell,lothers-lothers2010pahari,204,198,204,you (plural informal),No,KOH,KOH,Kohala,Rawalpindi District,A,tusã,tusã,,target,response,installed,,poth,sil-pahari-pothwari-2010-koh,"lothers-lothers2010pahari[Appendix B.1, printed p. 198, item 204, KOH]",silpaharipothwari2010:g204:koh
wordlist cell,lothers-lothers2010pahari,204,198,204,you (plural informal),No,NIL,NIL,Nilabutt,"Bagh, Azad Kashmir",B,tus,tus,,target,response,installed,,poth,sil-pahari-pothwari-2010-nil,"lothers-lothers2010pahari[Appendix B.1, printed p. 198, item 204, NIL]",silpaharipothwari2010:g204:nil
wordlist cell,lothers-lothers2010pahari,204,198,204,you (plural informal),No,THA,THA,Thandiani,Abbottabad District,A,tus,tus,,target,response,installed,,poth,sil-pahari-pothwari-2010-tha,"lothers-lothers2010pahari[Appendix B.1, printed p. 198, item 204, THA]",silpaharipothwari2010:g204:tha
wordlist cell,lothers-lothers2010pahari,204,198,204,you (plural informal),No,LOR,LOR,Lora,Abbottabad District,A,tusã,tusã,,target,response,installed,,poth,sil-pahari-pothwari-2010-lor,"lothers-lothers2010pahari[Appendix B.1, printed p. 198, item 204, LOR]",silpaharipothwari2010:g204:lor
wordlist cell,lothers-lothers2010pahari,204,198,204,you (plural informal),No,OSI,OSI,Osia,Rawalpindi District,A,tus,tus,,target,response,installed,,poth,sil-pahari-pothwari-2010-osi,"lothers-lothers2010pahari[Appendix B.1, printed p. 198, item 204, OSI]",silpaharipothwari2010:g204:osi
wordlist cell,lothers-lothers2010pahari,204,198,204,you (plural informal),No,MUZ,MUZ,Muzaffarabad,Muzaffarabad District,B,tus,tus,,target,response,installed,,poth,sil-pahari-pothwari-2010-muz,"lothers-lothers2010pahari[Appendix B.1, printed p. 198, item 204, MUZ]",silpaharipothwari2010:g204:muz
wordlist cell,lothers-lothers2010pahari,204,198,204,you (plural informal),No,DUN,DUN,Dunga Gali,Abbottabad District,A,tu,tu,,target,response,installed,,poth,sil-pahari-pothwari-2010-dun,"lothers-lothers2010pahari[Appendix B.1, printed p. 198, item 204, DUN]",silpaharipothwari2010:g204:dun
wordlist cell,lothers-lothers2010pahari,204,198,204,you (plural informal),No,BHA,BHA,Bharakoh,Islamabad District,B,tusã,tusã,,target,response,installed,,poth,sil-pahari-pothwari-2010-bha,"lothers-lothers2010pahari[Appendix B.1, printed p. 198, item 204, BHA]",silpaharipothwari2010:g204:bha
wordlist cell,lothers-lothers2010pahari,204,198,204,you (plural informal),No,ABB,ABB,Abbottabad,Abbottabad District,B,tusi,tusi,,hindko_control,response,excluded,Abbottabad/Mansehra Hindko comparison list retained audit-only,,,"lothers-lothers2010pahari[Appendix B.1, printed p. 198, item 204, ABB]",
wordlist cell,lothers-lothers2010pahari,204,198,204,you (plural informal),No,MAN,MAN,Mansehra,Mansehra District,B,tusi,tusi,,hindko_control,response,excluded,Abbottabad/Mansehra Hindko comparison list retained audit-only,,,"lothers-lothers2010pahari[Appendix B.1, printed p. 198, item 204, MAN]",
wordlist cell,lothers-lothers2010pahari,204,198,204,you (plural informal),No,MIR,MIR,Mirpur,"Mirpur, Azad Kashmir",B,tusã,tusã,,target,response,installed,,poth,sil-pahari-pothwari-2010-mir,"lothers-lothers2010pahari[Appendix B.1, printed p. 198, item 204, MIR]",silpaharipothwari2010:g204:mir
wordlist cell,lothers-lothers2010pahari,204,198,204,you (plural informal),No,GUJ,GUJ,Gujarkhan,Rawalpindi District,B,tusã,tusã,,target,response,installed,,poth,sil-pahari-pothwari-2010-guj,"lothers-lothers2010pahari[Appendix B.1, printed p. 198, item 204, GUJ]",silpaharipothwari2010:g204:guj
wordlist cell,lothers-lothers2010pahari,205,199,205,he,No,MOS,MOS,Mosyari,Rawalpindi District,A,o,o,,target,response,installed,,poth,sil-pahari-pothwari-2010-mos,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 205, MOS]",silpaharipothwari2010:g205:mos
wordlist cell,lothers-lothers2010pahari,205,199,205,he,No,GHO,GHO,Ghora Gali,Rawalpindi District,A,o,o,,target,response,installed,,poth,sil-pahari-pothwari-2010-gho,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 205, GHO]",silpaharipothwari2010:g205:gho
wordlist cell,lothers-lothers2010pahari,205,199,205,he,No,DEW,DEW,Dewal,Rawalpindi District,B,o,o,,target,response,installed,,poth,sil-pahari-pothwari-2010-dew,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 205, DEW]",silpaharipothwari2010:g205:dew
wordlist cell,lothers-lothers2010pahari,205,199,205,he,No,AYU,AYU,Ayubia,Abbottabad District,A,o,o,,target,response,installed,,poth,sil-pahari-pothwari-2010-ayu,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 205, AYU]",silpaharipothwari2010:g205:ayu
wordlist cell,lothers-lothers2010pahari,205,199,205,he,No,KOH,KOH,Kohala,Rawalpindi District,A,o,o,,target,response,installed,,poth,sil-pahari-pothwari-2010-koh,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 205, KOH]",silpaharipothwari2010:g205:koh
wordlist cell,lothers-lothers2010pahari,205,199,205,he,No,NIL,NIL,Nilabutt,"Bagh, Azad Kashmir",B,o,o,,target,response,installed,,poth,sil-pahari-pothwari-2010-nil,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 205, NIL]",silpaharipothwari2010:g205:nil
wordlist cell,lothers-lothers2010pahari,205,199,205,he,No,THA,THA,Thandiani,Abbottabad District,A,o,o,,target,response,installed,,poth,sil-pahari-pothwari-2010-tha,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 205, THA]",silpaharipothwari2010:g205:tha
wordlist cell,lothers-lothers2010pahari,205,199,205,he,No,LOR,LOR,Lora,Abbottabad District,A,o,o,,target,response,installed,,poth,sil-pahari-pothwari-2010-lor,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 205, LOR]",silpaharipothwari2010:g205:lor
wordlist cell,lothers-lothers2010pahari,205,199,205,he,No,OSI,OSI,Osia,Rawalpindi District,A,o,o,,target,response,installed,,poth,sil-pahari-pothwari-2010-osi,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 205, OSI]",silpaharipothwari2010:g205:osi
wordlist cell,lothers-lothers2010pahari,205,199,205,he,No,MUZ,MUZ,Muzaffarabad,Muzaffarabad District,B,o,o,,target,response,installed,,poth,sil-pahari-pothwari-2010-muz,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 205, MUZ]",silpaharipothwari2010:g205:muz
wordlist cell,lothers-lothers2010pahari,205,199,205,he,No,DUN,DUN,Dunga Gali,Abbottabad District,A,o,o,,target,response,installed,,poth,sil-pahari-pothwari-2010-dun,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 205, DUN]",silpaharipothwari2010:g205:dun
wordlist cell,lothers-lothers2010pahari,205,199,205,he,No,BHA,BHA,Bharakoh,Islamabad District,B,vo,vo,,target,response,installed,,poth,sil-pahari-pothwari-2010-bha,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 205, BHA]",silpaharipothwari2010:g205:bha
wordlist cell,lothers-lothers2010pahari,205,199,205,he,No,ABB,ABB,Abbottabad,Abbottabad District,B,o,o,,hindko_control,response,excluded,Abbottabad/Mansehra Hindko comparison list retained audit-only,,,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 205, ABB]",
wordlist cell,lothers-lothers2010pahari,205,199,205,he,No,MAN,MAN,Mansehra,Mansehra District,B,o,o,,hindko_control,response,excluded,Abbottabad/Mansehra Hindko comparison list retained audit-only,,,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 205, MAN]",
wordlist cell,lothers-lothers2010pahari,205,199,205,he,No,MIR,MIR,Mirpur,"Mirpur, Azad Kashmir",B,o,o,,target,response,installed,,poth,sil-pahari-pothwari-2010-mir,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 205, MIR]",silpaharipothwari2010:g205:mir
wordlist cell,lothers-lothers2010pahari,205,199,205,he,No,GUJ,GUJ,Gujarkhan,Rawalpindi District,B,o,o,,target,response,installed,,poth,sil-pahari-pothwari-2010-guj,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 205, GUJ]",silpaharipothwari2010:g205:guj
wordlist cell,lothers-lothers2010pahari,205,199,206,we (inclusive),No,MOS,MOS,Mosyari,Rawalpindi District,A,ʌsã,ʌsã,,target,response,installed,,poth,sil-pahari-pothwari-2010-mos,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 206, MOS]",silpaharipothwari2010:g206:mos
wordlist cell,lothers-lothers2010pahari,205,199,206,we (inclusive),No,GHO,GHO,Ghora Gali,Rawalpindi District,A,ʌsã,ʌsã,,target,response,installed,,poth,sil-pahari-pothwari-2010-gho,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 206, GHO]",silpaharipothwari2010:g206:gho
wordlist cell,lothers-lothers2010pahari,205,199,206,we (inclusive),No,DEW,DEW,Dewal,Rawalpindi District,B,ʌsã,ʌsã,,target,response,installed,,poth,sil-pahari-pothwari-2010-dew,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 206, DEW]",silpaharipothwari2010:g206:dew
wordlist cell,lothers-lothers2010pahari,205,199,206,we (inclusive),No,AYU,AYU,Ayubia,Abbottabad District,A,ʌs,ʌs,,target,response,installed,,poth,sil-pahari-pothwari-2010-ayu,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 206, AYU]",silpaharipothwari2010:g206:ayu
wordlist cell,lothers-lothers2010pahari,205,199,206,we (inclusive),No,KOH,KOH,Kohala,Rawalpindi District,A,ʌsã,ʌsã,,target,response,installed,,poth,sil-pahari-pothwari-2010-koh,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 206, KOH]",silpaharipothwari2010:g206:koh
wordlist cell,lothers-lothers2010pahari,205,199,206,we (inclusive),No,NIL,NIL,Nilabutt,"Bagh, Azad Kashmir",B,ʌs,ʌs,,target,response,installed,,poth,sil-pahari-pothwari-2010-nil,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 206, NIL]",silpaharipothwari2010:g206:nil
wordlist cell,lothers-lothers2010pahari,205,199,206,we (inclusive),No,THA,THA,Thandiani,Abbottabad District,A,ʌs,ʌs,,target,response,installed,,poth,sil-pahari-pothwari-2010-tha,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 206, THA]",silpaharipothwari2010:g206:tha
wordlist cell,lothers-lothers2010pahari,205,199,206,we (inclusive),No,LOR,LOR,Lora,Abbottabad District,A,ʌsã,ʌsã,,target,response,installed,,poth,sil-pahari-pothwari-2010-lor,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 206, LOR]",silpaharipothwari2010:g206:lor
wordlist cell,lothers-lothers2010pahari,205,199,206,we (inclusive),No,OSI,OSI,Osia,Rawalpindi District,A,ʌs,ʌs,,target,response,installed,,poth,sil-pahari-pothwari-2010-osi,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 206, OSI]",silpaharipothwari2010:g206:osi
wordlist cell,lothers-lothers2010pahari,205,199,206,we (inclusive),No,MUZ,MUZ,Muzaffarabad,Muzaffarabad District,B,ʌs,ʌs,,target,response,installed,,poth,sil-pahari-pothwari-2010-muz,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 206, MUZ]",silpaharipothwari2010:g206:muz
wordlist cell,lothers-lothers2010pahari,205,199,206,we (inclusive),No,DUN,DUN,Dunga Gali,Abbottabad District,A,ʌs,ʌs,,target,response,installed,,poth,sil-pahari-pothwari-2010-dun,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 206, DUN]",silpaharipothwari2010:g206:dun
wordlist cell,lothers-lothers2010pahari,205,199,206,we (inclusive),No,BHA,BHA,Bharakoh,Islamabad District,B,ʌsã,ʌsã,,target,response,installed,,poth,sil-pahari-pothwari-2010-bha,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 206, BHA]",silpaharipothwari2010:g206:bha
wordlist cell,lothers-lothers2010pahari,205,199,206,we (inclusive),No,ABB,ABB,Abbottabad,Abbottabad District,B,ʌsi,ʌsi,,hindko_control,response,excluded,Abbottabad/Mansehra Hindko comparison list retained audit-only,,,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 206, ABB]",
wordlist cell,lothers-lothers2010pahari,205,199,206,we (inclusive),No,MAN,MAN,Mansehra,Mansehra District,B,ʌsi,ʌsi,,hindko_control,response,excluded,Abbottabad/Mansehra Hindko comparison list retained audit-only,,,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 206, MAN]",
wordlist cell,lothers-lothers2010pahari,205,199,206,we (inclusive),No,MIR,MIR,Mirpur,"Mirpur, Azad Kashmir",B,ʌsã,ʌsã,,target,response,installed,,poth,sil-pahari-pothwari-2010-mir,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 206, MIR]",silpaharipothwari2010:g206:mir
wordlist cell,lothers-lothers2010pahari,205,199,206,we (inclusive),No,GUJ,GUJ,Gujarkhan,Rawalpindi District,B,ʌsã,ʌsã,,target,response,installed,,poth,sil-pahari-pothwari-2010-guj,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 206, GUJ]",silpaharipothwari2010:g206:guj
wordlist cell,lothers-lothers2010pahari,205,199,207,you (plural informal),No,MOS,MOS,Mosyari,Rawalpindi District,A,tusã,tusã,,target,response,installed,,poth,sil-pahari-pothwari-2010-mos,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 207, MOS]",silpaharipothwari2010:g207:mos
wordlist cell,lothers-lothers2010pahari,205,199,207,you (plural informal),No,GHO,GHO,Ghora Gali,Rawalpindi District,A,tusã,tusã,,target,response,installed,,poth,sil-pahari-pothwari-2010-gho,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 207, GHO]",silpaharipothwari2010:g207:gho
wordlist cell,lothers-lothers2010pahari,205,199,207,you (plural informal),No,DEW,DEW,Dewal,Rawalpindi District,B,tusã,tusã,,target,response,installed,,poth,sil-pahari-pothwari-2010-dew,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 207, DEW]",silpaharipothwari2010:g207:dew
wordlist cell,lothers-lothers2010pahari,205,199,207,you (plural informal),No,AYU,AYU,Ayubia,Abbottabad District,A,tusã,tusã,,target,response,installed,,poth,sil-pahari-pothwari-2010-ayu,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 207, AYU]",silpaharipothwari2010:g207:ayu
wordlist cell,lothers-lothers2010pahari,205,199,207,you (plural informal),No,KOH,KOH,Kohala,Rawalpindi District,A,tusã,tusã,,target,response,installed,,poth,sil-pahari-pothwari-2010-koh,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 207, KOH]",silpaharipothwari2010:g207:koh
wordlist cell,lothers-lothers2010pahari,205,199,207,you (plural informal),No,NIL,NIL,Nilabutt,"Bagh, Azad Kashmir",B,tusã,tusã,,target,response,installed,,poth,sil-pahari-pothwari-2010-nil,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 207, NIL]",silpaharipothwari2010:g207:nil
wordlist cell,lothers-lothers2010pahari,205,199,207,you (plural informal),No,THA,THA,Thandiani,Abbottabad District,A,tũ,tũ,,target,response,installed,,poth,sil-pahari-pothwari-2010-tha,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 207, THA]",silpaharipothwari2010:g207:tha
wordlist cell,lothers-lothers2010pahari,205,199,207,you (plural informal),No,LOR,LOR,Lora,Abbottabad District,A,tusã,tusã,,target,response,installed,,poth,sil-pahari-pothwari-2010-lor,"lothers-lothers2010pahari[Appendix B.1, printed p. 199, item 207, LOR]",silpaharipothwari2010:g207:lor
