Snapshot_Date,Collation_Date,Unit_ID,Printed_Page,Scan,Raw_Headline,Raw_Subparagraphs,Raw_Gloss_German,English_Gloss,Headwords,Labels,Turner_Claim,Final_Status,Final_Form,Final_Parameter_ID,Emitted_Keys,Resolution,Review,Material_Error,Source,Record_SHA256
2026-08-27,2026-08-27,p296:e15,296,TN447377,"raǰ- itr. kochen, gekocht werden. [T. 10611].",Fut 3s ráǰei 641. Perf 3sm rádun 167.,"kochen, gekocht werden","cook, be cooked",raǰ-,itr.,10611,installed_form,raǰ-,10611,degener-shina2008:p296:e15,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 296, glossary entry 15]",e15423074d1349bfa7aad1653a1bd090efccc71cd32222dde7e92d39d8add891
2026-08-27,2026-08-27,p296:e16,296,TN447377,raǰaá adv. wie ein König.,335.,wie ein König,like a king,raǰaá,adv.,,installed_form,raǰaá,,degener-shina2008:p296:e16,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 296, glossary entry 16]",9e29cbfb88ffc0853d0638065d2db458c6e6680a4979f1eca38338d6bbb1b1d0
2026-08-27,2026-08-27,p296:e17,296,TN447377,"raǰíi fem. Königtum, Herrschaft.",343.,"Königtum, Herrschaft","kingship, rule",raǰíi,fem.,,installed_form,raǰíi,,degener-shina2008:p296:e17,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 296, glossary entry 17]",d0d354f5b2017691e55688938b463a562c4cbbb1a9b87f0ad7347c65f2b34dce
2026-08-27,2026-08-27,p296:e18,296,TN447377,"raǰoó adj. m. Raja-, königlich. [T. 10679].",99.,"Raja-, königlich","raja-, royal",raǰoó,adj. | m.,10679,installed_form,raǰoó,10679,degener-shina2008:p296:e18,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 296, glossary entry 18]",5ab414dc1345c378667265fd43d5860ea68cb1bc99e714b85d0319b8ce15f0c2
2026-08-27,2026-08-27,p296:e19,296,TN447377,"raǰóṭi fem. Schnur, kleines Seil. [T. 10582].",Abl-s raǰóṭiyeǰo 486,"Schnur, kleines Seil","string, small rope",raǰóṭi,fem.,10582,installed_form,raǰóṭi,10582,degener-shina2008:p296:e19,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 296, glossary entry 19]",7676b5cd53d830a935f858c6224eb2c000bed6706cf5356f0ec59934c1b84923
2026-08-27,2026-08-27,p296:e20,296,TN447377,raǰóoṭo m. Seil (größer als raǰóṭi). [T. 10582].,552.,Seil (größer als raǰóṭi),rope (larger than raj̆óṭi),raǰóoṭo,m.,10582,installed_form,raǰóoṭo,10582,degener-shina2008:p296:e20,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 296, glossary entry 20]",6052844335d8876bef6201164d5d4cee5eaff103f401a223ddc34527071c9ad7
2026-08-27,2026-08-27,p296:e21,296,TN447377,"rak fem. Wunsch. [Bur. raq, vgl. Berger s. v. rái].","588.3. ⁋ rak han + Inf. es besteht der Wunsch zu... 34, 332.",Wunsch,wish,rak,fem.,,installed_form,rak,,degener-shina2008:p296:e21,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 296, glossary entry 21]",b7e61a22385051d9396ea3370c40394f7954559d580e6058cef3f708115ded1e
2026-08-27,2026-08-27,p297:e01,297,TN447377,"rakaabí fem. Teller, Platte. [← Ar.-Ur. rakaabii].",607. Locii-s rakaabíer 607.,"Teller, Platte","plate, platter",rakaabí,fem.,,installed_form,rakaabí,,degener-shina2008:p297:e01,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 297, glossary entry 1]",9a3dcf5b3ac965d96c02165422e50199a1f8aec3f67951276f29732645e4a2be
2026-08-27,2026-08-27,p297:e02,297,TN447377,raáko m. Palast.,Gen-s raákei 25. Locii-s raáker 426.,Palast,palace,raáko,m.,,installed_form,raáko,,degener-shina2008:p297:e02,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 297, glossary entry 2]",7713002c557d679a4acf1f38fa194cfe5129f06be20ae589753a5ebe2a90188f
2026-08-27,2026-08-27,p297:e03,297,TN447377,rakši edel (Pferd). [← Pers. Raxš].,358.,edel (Pferd),noble (of a horse),rakši,,,installed_form,rakši,,degener-shina2008:p297:e03,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 297, glossary entry 3]",8dbf571f5c7dad35ed304aca20e34f14a3b5ce17a57b45d318abc949622863ba
2026-08-27,2026-08-27,p297:e04,297,TN447377,ran- trans. kochen. [T. 10616].,Imp 2s ran 466. Abs ranií 708.,kochen,cook,ran-,trans.,10616,installed_form,ran-,10616,degener-shina2008:p297:e04,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 297, glossary entry 4]",0aa36c288be82b90820e8f0d8d8484fa714f959ffdff0af341362cc9122cc894
2026-08-27,2026-08-27,p297:e05,297,TN447377,raŋ- färben. [T. 10570].,Inf Dat-s raŋoóikyeṭ 616.,färben,"dye, color",raŋ-,,10570,installed_form,raŋ-,10570,degener-shina2008:p297:e05,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 297, glossary entry 5]",83bb2115ae5c7a17e03e818277e7fff3d330a163d05d46ed9e3c76ff45d0568c
2026-08-27,2026-08-27,p297:e06,297,TN447377,rap rap th- (Flügel) schlagen. [Bur. ráprap man ´-].,776.,rap th- (Flügel) schlagen,(with th-) flap (wings),rap,,,installed_form,rap,,degener-shina2008:p297:e06,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 297, glossary entry 6]",0e6a180d86a24d092abd18aa04ad705f46705275ac680638e7efdeae470b9d7f
2026-08-27,2026-08-27,p297:e07,297,TN447377,rar- trans. (Kaus. von r-) zum Weinen bringen.,Fut 3pl raréen 9.,(Kaus. von r-) zum Weinen bringen,make weep,rar-,trans.,,installed_form,rar-,,degener-shina2008:p297:e07,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 297, glossary entry 7]",527e53d5b57095e2ddf1356e77f1008f981eb14fecd310ca099e4f62996a8b75
2026-08-27,2026-08-27,p297:e08,297,TN447377,"rásum fem. Brauch, Sitte. [← Pers-Ur rasm].",767.6.,"Brauch, Sitte","custom, tradition",rásum,fem.,,installed_form,rásum,,degener-shina2008:p297:e08,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 297, glossary entry 8]",2d02fcff0055a80b2cca2f24b1d795b317508a252d170167042d5495c853a2ac
2026-08-27,2026-08-27,p297:e09,297,TN447377,"raš m. Sehkraft, Augenlicht. [Bur. raś Licht, T. 10648].",686.,"Sehkraft, Augenlicht","eyesight, vision",raš,m.,10648,installed_form,raš,10648,degener-shina2008:p297:e09,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 297, glossary entry 9]",638ddfb1c83e1305fdfe039de797ba9e4ab0680926a505fe03480404fb9ed6c6
2026-08-27,2026-08-27,p297:e10,297,TN447377,ráaš König (Dareli für Gilgit-Shina ráa).,579.,König (Dareli für Gilgit-Shina ráa),king (Dareli for Gilgit Shina ráa),ráaš,,,installed_form,ráaš,,degener-shina2008:p297:e10,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 297, glossary entry 10]",8bf574b2758d0c136b73f5cc0ddb183c8f09340830eaa8e73e3cea46262649c0
2026-08-27,2026-08-27,p297:e11,297,TN447377,ráati fem. Nacht. [T. 10702].,"132. Gen-s ráatyei 758, 772. Dat-s ráatyeš des Nachts 602, 603, 759.1, 762, 769, 770, 771, 773. Obl-pl ráatyo 774. ⁋ ráati-lóo die Nacht durch 761.",Nacht,night,ráati,fem.,10702,installed_form,ráati,10702,degener-shina2008:p297:e11,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 297, glossary entry 11]",2e2e36440cb04cd58de890d4fb734b6950de5321d94689b857a5c5515f0fc67f
2026-08-27,2026-08-27,p297:e12,297,TN447377,"raṭh- trans. aufhalten, anhalten. [Ikoh raṭáv~, s. Zoller s. v.].",Fut 2s raṭhée 475. Abs raṭheé 753,"aufhalten, anhalten","hold up, stop",raṭh-,trans.,,installed_form,raṭh-,,degener-shina2008:p297:e12,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 297, glossary entry 12]",f73ae6eaf10861bdbec1847fba1ad010094e871936f3d2ae541214cb0d67300b
2026-08-27,2026-08-27,p297:e13,297,TN447377,raṭhiǰ- itr. (pass. von raṭh-) aufgehalten werden.,Präs 3sm raṭhíiǰen 679. Fut 3s raṭhíiǰey-a 475.,(pass. von raṭh-) aufgehalten werden,"be held up, be stopped",raṭhiǰ-,itr.,,installed_form,raṭhiǰ-,,degener-shina2008:p297:e13,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 297, glossary entry 13]",41d4ffd519f83063bd27a13e9280a661a8e26c069e7ccaab650b241d81c3cd4c
2026-08-27,2026-08-27,p297:e14,297,TN447377,ray- s. ra- sagen.,,,say,ray-,,,installed_cross_reference_variant,ray-,,degener-shina2008:p297:e14,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 297, glossary entry 14]",b1dbf4eefec18bb4c2ef906e9a49c6938530d2921d0b65bcd68fee8935b650d2
2026-08-27,2026-08-27,p297:e15,297,TN447377,"rayiní Reden, Gerede.",462.,"Reden, Gerede","talk, gossip",rayiní,,,installed_form,rayiní,,degener-shina2008:p297:e15,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 297, glossary entry 15]",f768f2bb422408ba0825532bc495286680e5ce70f8c8cc1c0369ec415685d367
2026-08-27,2026-08-27,p297:e16,297,TN447377,"re dem. pron. fem. jene, sie. (Vgl. ro). [T. 1295].","740, 749, 750, 759.3, 761. Erg-s res 708. Gen-s rései 588.4, 592, 708, 717, 766.2, 785. Dat-s réseṭ 685. Loci-s réseǰ 588.4, 761. ⁋ ne ... re das (fem.) eine ... das andere 7.","jene, sie. (Vgl. ro)","that, she",re,dem. | pron. | fem.,1295,installed_form,re,1295,degener-shina2008:p297:e16,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 297, glossary entry 16]",bb3cf277575911f4d0f3ec71168b21005418f4f2549cd11d2ed343319cc47336
2026-08-27,2026-08-27,p297:e17,297,TN447377,réeno th- trans. weinen.,595.,weinen,weep,réeno th-,trans.,,installed_form,réeno th-,,degener-shina2008:p297:e17,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 297, glossary entry 17]",eb22f005d87dab327ff8f4726fd9fe8184314b22f512daf99114bdbdf1ff4ca6
2026-08-27,2026-08-27,p297:e18,297,TN447377,riík-riík th- trans. bewegen.,688.,bewegen,move,riík-riík th-,trans.,,installed_form,riík-riík th-,,degener-shina2008:p297:e18,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 297, glossary entry 18]",118ff7ed7cacef6b2e92f2cb03bdbaa9d71c4880edc581edd202ec12e08e1336
2026-08-27,2026-08-27,p297:e19,297,TN447377,ro dem. pron. jener. (Vgl. re). [T. 1295].,"701, 713. Erg-s ros 645, 722. Gen-s rései 599, 608, 630, 645, 647, 656.3, 679, 709, 710. pl ri 587.2, 588.1, 606. Obl-pl rinó 600. Gen-pl rinóo 587.2, 587.3, 787.4. Loci-pl rinóǰ 766.1.",jener. (Vgl. re),that,ro,dem. | pron.,1295,installed_form,ro,1295,degener-shina2008:p297:e19,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 297, glossary entry 19]",d3c7d52f1da9d53cebb31dc4427976acbcd4fd999452493e971cf609ed0591fa
2026-08-27,2026-08-27,p297:e20,297,TN447377,"róog m. Krankheit. [T. 10830, Berger 1961, 58].","389, 594. Gen-s róogei 431.",Krankheit,illness,róog,m.,10830,installed_form,róog,10830,degener-shina2008:p297:e20,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 297, glossary entry 20]",2d48142a1786feed03f5168fb6609853fc20363c1ea7909f654fcb4630a71d71
2026-08-27,2026-08-27,p297:e21,297,TN447377,roogaií Abs. zornig geworden (?) (unsichere Lesung aus Ms. Lorimer).,393.,Abs. zornig geworden (?) (unsichere Lesung aus Ms. Lorimer),having become angry (?) (uncertain reading from Lorimer's manuscript),roogaií,,,installed_form,roogaií,,degener-shina2008:p297:e21,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 297, glossary entry 21]",77bf10cea711f8f288d76be0d2e5278b5423b129fbe7aafdd9ae69fd847ab591
2026-08-27,2026-08-27,p297:e22,297,TN447377,roóiye pl. Weinen.,"261, 414. roóye 414.",pl. Weinen,weeping,roóiye,,,installed_form,roóiye,,degener-shina2008:p297:e22,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 297, glossary entry 22]",3eaeec87bc19dcd2aba551a377d8dcd92e2244f11f892b37db5972b3ba1826ab
2026-08-27,2026-08-27,p298:e01,298,TN447377,"roóm m. Verwandte, Gesellschaft, soziale Stellung, Sozialstatus. [Bur. roóm; s. Sökefeld 1997, 84-90; Gratz 2006, 455].",516.,"Verwandte, Gesellschaft, soziale Stellung, Sozialstatus","relatives, society, social standing, social status",roóm,m.,,installed_form,roóm,,degener-shina2008:p298:e01,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 298, glossary entry 1]",8d6535072a41b01f83728fb50a4ad0ff646ccd310023a07be5542bd6a9f5defe
2026-08-27,2026-08-27,p298:e02,298,TN447377,Róono EN.,346.,,personal name,Róono,EN.,,installed_form,Róono,,degener-shina2008:p298:e02,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 298, glossary entry 2]",2c7a3d728ed951d842937fef49714facbd0f19c12861330f7d59e2ad0c04b3bd
2026-08-27,2026-08-27,p298:e03,298,TN447377,roŋ m. Farbe. [T. 10560].,"97, 741. Gen-s roóŋei 764.",Farbe,color,roŋ,m.,10560,installed_form,roŋ,10560,degener-shina2008:p298:e03,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 298, glossary entry 3]",6ca257c934adeb47edee9e5cceadfd2c3881d242b21659f40c004ef65376ac3d
2026-08-27,2026-08-27,p298:e04,298,TN447377,róoṣ fem. Zorn. [T. 10856].,395. ⁋ róoṣ b- zornig werden 393.,Zorn,anger,róoṣ,fem.,10856,installed_form,róoṣ,10856,degener-shina2008:p298:e04,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 298, glossary entry 4]",bbf98b095b759e0220dcdae741e04923cd746097d461da008f3150bbb50a8275
2026-08-27,2026-08-27,p298:e05,298,TN447377,rozá gin- fasten. [Pers.-Ur. roza].,80.,fasten,fast,rozá | gin-,,,installed_form,rozá,,degener-shina2008:p298:e05 degener-shina2008:p298:e05:v2,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 298, glossary entry 5]",7823de6665b7d7554cf84b6d9236466743e8bfc505970c60b6d578c06b165b92
2026-08-27,2026-08-27,p298:e06,298,TN447377,"roozíi Essen, Nahrung. [← Pers.-Ur.].",Locii-s roozíier 633.,"Essen, Nahrung","food, nourishment",roozíi,,,installed_form,roozíi,,degener-shina2008:p298:e06,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 298, glossary entry 6]",c6b44e2b1c3a908e56106b3de814b55e2f73a7f5bd6e635173e57cf95a20e14a
2026-08-27,2026-08-27,p298:e07,298,TN447377,"rúu m. Seele, Geist. [← Ar.-Ur. ruuḥ].",769.,"Seele, Geist","soul, spirit",rúu,m.,,installed_form,rúu,,degener-shina2008:p298:e07,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 298, glossary entry 7]",67456066a429ce33b8999e883a3e5771cead1abbf5cb8d098d7374e109077ba8
