Record_Type,Source_Key,PDF_Page,Printed_Page,Item,Gloss,Lect_Code,Language_Label,Site,Similarity_Group,Response_Index,Raw_Form,Form,Review,Uncertainty,Source_Scope,Status,Reason,Language_ID,Dialect_ID,Citation,Entry_Key
wordlist response,chamberlain-chamberlain2019lahul,80,72,172,that,Pa,Pattani,Salgram,6,2,d̪u,d̪u,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-salgram,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 172, Pattani-Salgram]",sillahul2019:g172:sil-lahul-2019-pa-salgram:i2
wordlist response,chamberlain-chamberlain2019lahul,80,72,172,that,Ti,Tinani,Sissu,2,1,do,do,Unicode Charis/Doulos SIL text layer,,target,installed,,lbf,sil-lahul-2019-ti-sissu,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 172, Tinani-Sissu]",sillahul2019:g172:sil-lahul-2019-ti-sissu:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,172,that,Ti,Tinani,Gondhla,6,1,nu,nu,Unicode Charis/Doulos SIL text layer,,target,installed,,lbf,sil-lahul-2019-ti-gondhla,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 172, Tinani-Gondhla]",sillahul2019:g172:sil-lahul-2019-ti-gondhla:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,172,that,Ga,Gahri,Keylong,c,1,tʌdzu,tʌdzu,Unicode Charis/Doulos SIL text layer,,target,installed,,bfu,sil-lahul-2019-ga-keylong,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 172, Gahri-Keylong]",sillahul2019:g172:sil-lahul-2019-ga-keylong:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,172,that,Ga,Gahri,Stingri,c,1,th̪ ʌzu,th̪ ʌzu,Unicode Charis/Doulos SIL text layer,,target,installed,,bfu,sil-lahul-2019-ga-stingri,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 172, Gahri-Stingri]",sillahul2019:g172:sil-lahul-2019-ga-stingri:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,172,that,Ga,Gahri,Gawzang,c,1,thʌzu,thʌzu,Unicode Charis/Doulos SIL text layer,,target,installed,,bfu,sil-lahul-2019-ga-gawzang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 172, Gahri-Gawzang]",sillahul2019:g172:sil-lahul-2019-ga-gawzang:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,172,that,Bh,Bhoti,Darcha,5,1,hɐi,hɐi,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-darcha,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 172, Bhoti-Darcha]",sillahul2019:g172:sil-lahul-2019-bh-darcha:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,172,that,Bh,Bhoti,Darcha,1,2,de,de,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-darcha,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 172, Bhoti-Darcha]",sillahul2019:g172:sil-lahul-2019-bh-darcha:i2
wordlist response,chamberlain-chamberlain2019lahul,80,72,172,that,Bh,Bhoti,Kolong,1,1,de,de,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-kolong,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 172, Bhoti-Kolong]",sillahul2019:g172:sil-lahul-2019-bh-kolong:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,172,that,Bh,Bhoti,Kolong,1,2,ode,ode,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-kolong,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 172, Bhoti-Kolong]",sillahul2019:g172:sil-lahul-2019-bh-kolong:i2
wordlist response,chamberlain-chamberlain2019lahul,80,72,172,that,Bh,Bhoti,Rarig,d,1,tɛ̪ ɾo,tɛ̪ ɾo,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-rarig,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 172, Bhoti-Rarig]",sillahul2019:g172:sil-lahul-2019-bh-rarig:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,172,that,Bh,Bhoti,Tingrat,4,1,thiː,thiː,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-tingrat,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 172, Bhoti-Tingrat]",sillahul2019:g172:sil-lahul-2019-bh-tingrat:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,172,that,Bh,Bhoti,Khoksar,5,1,hi,hi,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-khoksar,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 172, Bhoti-Khoksar]",sillahul2019:g172:sil-lahul-2019-bh-khoksar:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,172,that,Ld,Ladakhi,Leh,1,1,tebo,tebo,Unicode Charis/Doulos SIL text layer,,prior_list,excluded,previously collected regional comparison list; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 172, Ladakhi-Leh]",
wordlist response,chamberlain-chamberlain2019lahul,80,72,172,that,Ld,Ladakhi,Leh,g,2,ʌbo,ʌbo,Unicode Charis/Doulos SIL text layer,,prior_list,excluded,previously collected regional comparison list; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 172, Ladakhi-Leh]",
wordlist response,chamberlain-chamberlain2019lahul,80,72,172,that,Ld,Ladakhi,Leh,g,3,ʌ,ʌ,Unicode Charis/Doulos SIL text layer,,prior_list,excluded,previously collected regional comparison list; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 172, Ladakhi-Leh]",
wordlist response,chamberlain-chamberlain2019lahul,80,72,172,that,Bh,Bhoti,Spiti,a,1,pi,pi,Unicode Charis/Doulos SIL text layer,,prior_list,excluded,previously collected regional comparison list; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 172, Bhoti-Spiti]",
wordlist response,chamberlain-chamberlain2019lahul,80,72,172,that,Tb,Tibetan,Lhasa,9,1,paːki,paːki,Unicode Charis/Doulos SIL text layer,,comparison,excluded,standard comparison/control language; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 172, Tibetan-Lhasa]",
wordlist response,chamberlain-chamberlain2019lahul,80,72,173,these,Hi,Hindi,Standard,8,1,in,in,Unicode Charis/Doulos SIL text layer,,comparison,excluded,standard comparison/control language; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 173, Hindi-Standard]",
wordlist response,chamberlain-chamberlain2019lahul,80,72,173,these,Hi,Hindi,Standard,b,2,je,je,Unicode Charis/Doulos SIL text layer,,comparison,excluded,standard comparison/control language; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 173, Hindi-Standard]",
wordlist response,chamberlain-chamberlain2019lahul,80,72,173,these,Pg,Pangi,Tindi,b,1,jɛɖi,jɛɖi,Unicode Charis/Doulos SIL text layer,,prior_list,excluded,previously collected regional comparison list; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 173, Pangi-Tindi]",
wordlist response,chamberlain-chamberlain2019lahul,80,72,173,these,Ch,Chinali,Gushal,8,1,inɛ,inɛ,Unicode Charis/Doulos SIL text layer,,target,installed,,cih,sil-lahul-2019-ch-gushal,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 173, Chinali-Gushal]",sillahul2019:g173:sil-lahul-2019-ch-gushal:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,173,these,Ch,Chinali,Nalda,8,1,ine,ine,Unicode Charis/Doulos SIL text layer,,target,installed,,cih,sil-lahul-2019-ch-nalda,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 173, Chinali-Nalda]",sillahul2019:g173:sil-lahul-2019-ch-nalda:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,173,these,Lo,Lohari,Gondhla,a,1,ithi,ithi,Unicode Charis/Doulos SIL text layer,,target,installed,,lhl,sil-lahul-2019-lo-gondhla,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 173, Lohari-Gondhla]",sillahul2019:g173:sil-lahul-2019-lo-gondhla:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,173,these,Lo,Lohari,Gawzang,5,1,isɐŋ,isɐŋ,Unicode Charis/Doulos SIL text layer,,target,installed,,lhl,sil-lahul-2019-lo-gawzang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 173, Lohari-Gawzang]",sillahul2019:g173:sil-lahul-2019-lo-gawzang:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,173,these,Pa,Pattani,Jobrang,2,1,diɾe,diɾe,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-jobrang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 173, Pattani-Jobrang]",sillahul2019:g173:sil-lahul-2019-pa-jobrang:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,173,these,Pa,Pattani,Thirot,2,1,di,di,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-thirot,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 173, Pattani-Thirot]",sillahul2019:g173:sil-lahul-2019-pa-thirot:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,173,these,Pa,Pattani,Udeypur,2,1,d̪i,d̪i,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-udeypur,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 173, Pattani-Udeypur]",sillahul2019:g173:sil-lahul-2019-pa-udeypur:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,173,these,Pa,Pattani,Gushal,2,1,dhiɾe,dhiɾe,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-gushal,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 173, Pattani-Gushal]",sillahul2019:g173:sil-lahul-2019-pa-gushal:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,173,these,Pa,Pattani,Mooling,f,1,nɔɾ,nɔɾ,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-mooling,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 173, Pattani-Mooling]",sillahul2019:g173:sil-lahul-2019-pa-mooling:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,173,these,Pa,Pattani,Tholang,2,1,d̪iɾe,d̪iɾe,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-tholang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 173, Pattani-Tholang]",sillahul2019:g173:sil-lahul-2019-pa-tholang:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,173,these,Pa,Pattani,Chimrat,2,1,d̪iɾ,d̪iɾ,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-chimrat,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 173, Pattani-Chimrat]",sillahul2019:g173:sil-lahul-2019-pa-chimrat:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,173,these,Pa,Pattani,Salgram,1,1,bʌte̪,bʌte̪,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-salgram,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 173, Pattani-Salgram]",sillahul2019:g173:sil-lahul-2019-pa-salgram:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,173,these,Ti,Tinani,Sissu,2,1,diɾe,diɾe,Unicode Charis/Doulos SIL text layer,,target,installed,,lbf,sil-lahul-2019-ti-sissu,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 173, Tinani-Sissu]",sillahul2019:g173:sil-lahul-2019-ti-sissu:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,173,these,Ti,Tinani,Gondhla,2,1,di,di,Unicode Charis/Doulos SIL text layer,,target,installed,,lbf,sil-lahul-2019-ti-gondhla,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 173, Tinani-Gondhla]",sillahul2019:g173:sil-lahul-2019-ti-gondhla:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,173,these,Ga,Gahri,Keylong,h,1,tetsɐi,tetsɐi,Unicode Charis/Doulos SIL text layer,,target,installed,,bfu,sil-lahul-2019-ga-keylong,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 173, Gahri-Keylong]",sillahul2019:g173:sil-lahul-2019-ga-keylong:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,173,these,Ga,Gahri,Stingri,h,1,th̪ edʒi,th̪ edʒi,Unicode Charis/Doulos SIL text layer,,target,installed,,bfu,sil-lahul-2019-ga-stingri,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 173, Gahri-Stingri]",sillahul2019:g173:sil-lahul-2019-ga-stingri:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,173,these,Ga,Gahri,Gawzang,g,1,othe,othe,Unicode Charis/Doulos SIL text layer,,target,installed,,bfu,sil-lahul-2019-ga-gawzang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 173, Gahri-Gawzang]",sillahul2019:g173:sil-lahul-2019-ga-gawzang:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,173,these,Ga,Gahri,Gawzang,h,2,tetsɐi,tetsɐi,Unicode Charis/Doulos SIL text layer,,target,installed,,bfu,sil-lahul-2019-ga-gawzang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 173, Gahri-Gawzang]",sillahul2019:g173:sil-lahul-2019-ga-gawzang:i2
wordlist response,chamberlain-chamberlain2019lahul,80,72,173,these,Bh,Bhoti,Darcha,c,1,ji,ji,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-darcha,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 173, Bhoti-Darcha]",sillahul2019:g173:sil-lahul-2019-bh-darcha:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,173,these,Bh,Bhoti,Kolong,5,1,itsʌŋmɐ,itsʌŋmɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-kolong,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 173, Bhoti-Kolong]",sillahul2019:g173:sil-lahul-2019-bh-kolong:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,173,these,Bh,Bhoti,Kolong,6,2,igũŋ,igũŋ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-kolong,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 173, Bhoti-Kolong]",sillahul2019:g173:sil-lahul-2019-bh-kolong:i2
wordlist response,chamberlain-chamberlain2019lahul,80,72,173,these,Bh,Bhoti,Rarig,e,1,mʌŋpo,mʌŋpo,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-rarig,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 173, Bhoti-Rarig]",sillahul2019:g173:sil-lahul-2019-bh-rarig:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,173,these,Bh,Bhoti,Tingrat,4,1,dɪdõ,dɪdõ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-tingrat,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 173, Bhoti-Tingrat]",sillahul2019:g173:sil-lahul-2019-bh-tingrat:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,173,these,Bh,Bhoti,Tingrat,9,2,isiɾi,isiɾi,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-tingrat,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 173, Bhoti-Tingrat]",sillahul2019:g173:sil-lahul-2019-bh-tingrat:i2
wordlist response,chamberlain-chamberlain2019lahul,80,72,173,these,Bh,Bhoti,Khoksar,d,1,kobɐ,kobɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-khoksar,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 173, Bhoti-Khoksar]",sillahul2019:g173:sil-lahul-2019-bh-khoksar:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,173,these,Ld,Ladakhi,Leh,2,1,di,di,Unicode Charis/Doulos SIL text layer,,prior_list,excluded,previously collected regional comparison list; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 173, Ladakhi-Leh]",
wordlist response,chamberlain-chamberlain2019lahul,80,72,173,these,Ld,Ladakhi,Leh,3,2,di,di,Unicode Charis/Doulos SIL text layer,,prior_list,excluded,previously collected regional comparison list; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 173, Ladakhi-Leh]",
wordlist response,chamberlain-chamberlain2019lahul,80,72,173,these,Ld,Ladakhi,Leh,4,3,di,di,Unicode Charis/Doulos SIL text layer,,prior_list,excluded,previously collected regional comparison list; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 173, Ladakhi-Leh]",
wordlist response,chamberlain-chamberlain2019lahul,80,72,173,these,Bh,Bhoti,Spiti,7,1,igjɐ,igjɐ,Unicode Charis/Doulos SIL text layer,,prior_list,excluded,previously collected regional comparison list; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 173, Bhoti-Spiti]",
wordlist response,chamberlain-chamberlain2019lahul,80,72,173,these,Tb,Tibetan,Lhasa,3,1,diːŋi,diːŋi,Unicode Charis/Doulos SIL text layer,,comparison,excluded,standard comparison/control language; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 173, Tibetan-Lhasa]",
wordlist response,chamberlain-chamberlain2019lahul,80,72,174,those,Hi,Hindi,Standard,h,1,ʋe,ʋe,Unicode Charis/Doulos SIL text layer,,comparison,excluded,standard comparison/control language; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 174, Hindi-Standard]",
wordlist response,chamberlain-chamberlain2019lahul,80,72,174,those,Pg,Pangi,Tindi,i,1,woɾ,woɾ,Unicode Charis/Doulos SIL text layer,,prior_list,excluded,previously collected regional comparison list; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 174, Pangi-Tindi]",
wordlist response,chamberlain-chamberlain2019lahul,80,72,174,those,Ch,Chinali,Gushal,9,1,onɛ,onɛ,Unicode Charis/Doulos SIL text layer,,target,installed,,cih,sil-lahul-2019-ch-gushal,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 174, Chinali-Gushal]",sillahul2019:g174:sil-lahul-2019-ch-gushal:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,174,those,Ch,Chinali,Nalda,f,1,tɛ̪ ne,tɛ̪ ne,Unicode Charis/Doulos SIL text layer,,target,installed,,cih,sil-lahul-2019-ch-nalda,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 174, Chinali-Nalda]",sillahul2019:g174:sil-lahul-2019-ch-nalda:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,174,those,Lo,Lohari,Gondhla,1,1,bʌth̪ e,bʌth̪ e,Unicode Charis/Doulos SIL text layer,,target,installed,,lhl,sil-lahul-2019-lo-gondhla,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 174, Lohari-Gondhla]",sillahul2019:g174:sil-lahul-2019-lo-gondhla:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,174,those,Lo,Lohari,Gawzang,9,1,onɛ,onɛ,Unicode Charis/Doulos SIL text layer,,target,installed,,lhl,sil-lahul-2019-lo-gawzang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 174, Lohari-Gawzang]",sillahul2019:g174:sil-lahul-2019-lo-gawzang:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,174,those,Pa,Pattani,Jobrang,3,1,duɾe,duɾe,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-jobrang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 174, Pattani-Jobrang]",sillahul2019:g174:sil-lahul-2019-pa-jobrang:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,174,those,Pa,Pattani,Thirot,3,1,doɾe,doɾe,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-thirot,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 174, Pattani-Thirot]",sillahul2019:g174:sil-lahul-2019-pa-thirot:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,174,those,Pa,Pattani,Udeypur,3,1,d̪oɾe,d̪oɾe,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-udeypur,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 174, Pattani-Udeypur]",sillahul2019:g174:sil-lahul-2019-pa-udeypur:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,174,those,Pa,Pattani,Udeypur,7,2,nuɾ,nuɾ,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-udeypur,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 174, Pattani-Udeypur]",sillahul2019:g174:sil-lahul-2019-pa-udeypur:i2
wordlist response,chamberlain-chamberlain2019lahul,80,72,174,those,Pa,Pattani,Gushal,3,1,dhoɾe,dhoɾe,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-gushal,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 174, Pattani-Gushal]",sillahul2019:g174:sil-lahul-2019-pa-gushal:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,174,those,Pa,Pattani,Mooling,5,1,d̪okhɐ,d̪okhɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-mooling,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 174, Pattani-Mooling]",sillahul2019:g174:sil-lahul-2019-pa-mooling:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,174,those,Pa,Pattani,Tholang,3,1,d̪uɾe,d̪uɾe,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-tholang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 174, Pattani-Tholang]",sillahul2019:g174:sil-lahul-2019-pa-tholang:i1
wordlist response,chamberlain-chamberlain2019lahul,80,72,174,those,Pa,Pattani,Chimrat,3,1,d̪oɾ,d̪oɾ,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-chimrat,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 72, item 174, Pattani-Chimrat]",sillahul2019:g174:sil-lahul-2019-pa-chimrat:i1
