Entry_Key,Form,Raw_Gloss_German,English_Gloss,Review,Translator,Model,Source_SHA256
berger-entry-9291,toopháå,Geschenk,gift,machine-translated-unreviewed,Argos Translate,de_en 1.3,4c3f36e7bdb77a8092090d27b6f746548f26a7657ed01ec8aee6305a8c0e1f99
berger-entry-9292,tóor,"Art, Weise","way, way",machine-translated-unreviewed,Argos Translate,de_en 1.3,00571cb44eb8f83b56eac8fedc111eab5fbfd1d107711255387344126d966629
berger-entry-9293,tóorim-,"tóorimi, tőorimikuċ, tóorimilum s. tóorumo","tóorimi, tőorimikuċ, tóorimilum s. tóorumo",machine-translated-unreviewed,Argos Translate,de_en 1.3,3a5af17ed068c04fd96cb21eb3908f6d3c2c17bf1648494175a609f41d0bf8f5
berger-entry-9294,toőrum,"meist toóruman,. ng. toőrumaan so viel (wie das hier)","mostly toóruman, ng. toőrumaan as much (like this one)",machine-translated-unreviewed,Argos Translate,de_en 1.3,cfa091dc99a879a529a14507db445be9b27527ea9821dd01460d3497c417501c
berger-entry-9294:dialect:1,taúrum,"meist toóruman,. ng. toőrumaan so viel (wie das hier)","mostly toóruman, ng. toőrumaan as much (like this one)",machine-translated-unreviewed,Argos Translate,de_en 1.3,cfa091dc99a879a529a14507db445be9b27527ea9821dd01460d3497c417501c
berger-entry-9295,tóorumo,"hxy , tóorimi, tóorim- zZ ; ; zehn","hxy, tóorimi, tóorim- zZ; ; ten",machine-translated-unreviewed,Argos Translate,de_en 1.3,7f422c4bb3f3f3aaae22246e41a9f2900f596ac2a5f3258201c46d23f9d4dc7b
berger-entry-9295:dialect:1,tórum,"hxy , tóorimi, tóorim- zZ ; ; zehn","hxy, tóorimi, tóorim- zZ; ; ten",machine-translated-unreviewed,Argos Translate,de_en 1.3,7f422c4bb3f3f3aaae22246e41a9f2900f596ac2a5f3258201c46d23f9d4dc7b
berger-entry-9296,tóorimilum,"der (die, das) zehnte",the tenth,machine-translated-unreviewed,Argos Translate,de_en 1.3,47902a6384725dcc87fbd9b409556d0cf5da557743f397cd6d3c91ac87d64a22
berger-entry-9297,tóorimikuėć,zehn Tage,ten days,machine-translated-unreviewed,Argos Translate,de_en 1.3,64f8871d1d4dd4e84446fca90a2ad2f57fc148cd26b47fce9511eeaf813b40f8
berger-entry-9298,tootá,"(Silber- oder Gold-) Schmuck in Vogelgestalt, seitlich auf der Brust getragen","(silver or gold) jewelry in bird form, worn laterally on the breast",machine-translated-unreviewed,Argos Translate,de_en 1.3,4001371f2f691822bd271166f082df901cc6c1fb2a7d1a9fb377e2c612ff79ea
berger-entry-9299,toó-taá man,ng. (kleines Kind) auf Händen und Füßen gehen,ng. (little child) walking on hands and feet,machine-translated-unreviewed,Argos Translate,de_en 1.3,9d06bd5db6c373a4087a8ddca89a6e9689741865420485d2a797d2d3886a70e1
berger:p429:c1:e011,żoó-taákući,und taá-taákući,and taá-taákući,machine-translated-unreviewed,Argos Translate,de_en 1.3,d2f58509cbeff3ad84575535025c3e027cff7f6afde8639f91ed278ef2389dc4
berger-entry-9302,toóy,"genug, genügend","enough, enough",machine-translated-unreviewed,Argos Translate,de_en 1.3,2b82cfb91f9535cf2084bafc9a8fdd41c25a18579aa8ac573eeff1b202b34bef
berger:p429:c2:e002,top,s. ?tap,see ?tap,machine-translated-unreviewed,Argos Translate,de_en 1.3,2c9c82d065b09843a5679e63314b38d876bf2749dccec7207a4df205ad1cb154
berger:p429:c2:e003,top-ćhát,s. ćhat,see ćhat,machine-translated-unreviewed,Argos Translate,de_en 1.3,a94ed432b0328102a2400d84c8324b2a457de218794ce996487b89dabc116cf8
berger:p429:c2:e004,tópi,"phárċin, ng. tőpi -muċ Frauenmütze; Käppchen für alte Männer (-po ph-)","phárċin, ng. tőpi -muċ women's cap; hood for old men (-po ph-)",machine-translated-unreviewed,Argos Translate,de_en 1.3,b5818cdf34b2395f4c1c589eef4c86d7c450e7802c9de8025c06fcf66c881185
berger:p429:c2:e005,tópo,"und tultópo, hz.ng. -muċ dünnes und kleines Brot mit Hefeteig, ng. auch: bescheidenes Essen","and tultópo, hz.ng. -muċ thin and small bread with yeast dough, ng. also: modest food",machine-translated-unreviewed,Argos Translate,de_en 1.3,741e3aa3a3ac65e21289447d5cfaa6cd49512b8cc553fa773e0017d3535d8b0f
berger-entry-9306,?tópo,s. balgán tópo,see balgán tópo,machine-translated-unreviewed,Argos Translate,de_en 1.3,8ff28f4f28ce7c36743218337f4378f853cafea46e02848f5db949ec0b9a74ca
berger-entry-9308,tóptop,s. ?°tap,see? ? ?,machine-translated-unreviewed,Argos Translate,de_en 1.3,eca2352f99fabf442b8fa61ca0628bb395378d9aa10e252ccd37ca69b6560c4d
berger-entry-9309,toq,Schlamm,mud,machine-translated-unreviewed,Argos Translate,de_en 1.3,4c13bcc7032e689750addf9efd33bf59eb59b5e8fe23f7a340e1ae8bbc6f6b86
berger-entry-9310,tórobot,s. tárabat,see tárabat,machine-translated-unreviewed,Argos Translate,de_en 1.3,89023bb5e3e32fa49520d672680bec980339b865fa0774661a2aff15c186f0df
berger:p429:c2:e010,tos,s. tas,see tas,machine-translated-unreviewed,Argos Translate,de_en 1.3,a1f2b518378748250e7066f81568e8b1dd07d8bb6212cd3c8568789bee2be692
berger:p429:c2:e011,tóśtoś,s. taś,see taś,machine-translated-unreviewed,Argos Translate,de_en 1.3,d67ae3d3568785ac499013241cd4b7de7cbbaed7df5025f8b36f4540989a7ef1
berger:p429:c2:e012,tőto,"blutbefleckt, nur in","blood stained, only in",machine-translated-unreviewed,Argos Translate,de_en 1.3,012a20974a104667c23f8412036d82af636e3e06e0fbd35b4dcafc74b67cdc8f
berger-entry-9312,tőto,"Pfote ; Händchen (von Kindern, Frauen) ; ein besonderes Stickmuster (wie kleine Händchen) L","paw; hands (of children, women); a special embroidery pattern (like small hands) L",machine-translated-unreviewed,Argos Translate,de_en 1.3,64807016fa4727c64df7405dc5e9a51cc589ce09125cd983e697d09106569170
berger-entry-9313,totón,s. ?tan,see ?tan,machine-translated-unreviewed,Argos Translate,de_en 1.3,9e8bb51500cd486e1d2df583d14c954d6e55041cb76289cd8669f4080a19c635
berger:p430:c1:e003,tótoś,s. taś,see taś,machine-translated-unreviewed,Argos Translate,de_en 1.3,d67ae3d3568785ac499013241cd4b7de7cbbaed7df5025f8b36f4540989a7ef1
berger:p430:c1:e004,totóp,s. ?tap,see ?tap,machine-translated-unreviewed,Argos Translate,de_en 1.3,2c9c82d065b09843a5679e63314b38d876bf2749dccec7207a4df205ad1cb154
berger:p430:c1:e005,tótor,s. ?tar,see ?tar,machine-translated-unreviewed,Argos Translate,de_en 1.3,d273a4db1cf7af8a2398c07c238d6e5b26a8d9f5bbb3ab76bce290ee74310949
berger-entry-9314,tot,s. tat,see did,machine-translated-unreviewed,Argos Translate,de_en 1.3,abfdc4ec414f6b35dcac14204529af2f41f284ebf06d9df942c5fecb025b8de5
berger-entry-9315,toy,"oder toy śiqá x pl. hz.ng. Rubia cordifolia Linn., = Art Krappgewächs, Wurzel dient zum Rotfärben von Kleidern und Stiefeln (früher Abgabe an den Mir bei Hochzeiten)","or toy śiqá x pl. hz.ng. Rubia cordifolia Linn., = type of mad, root used for red coloring of dresses and boots (formerly delivered to the Mir at weddings)",machine-translated-unreviewed,Argos Translate,de_en 1.3,ede52ed6eec78515358ac289c1641dcb7444644ae9cd555c1b4eeb3a9559c1fc
berger-entry-9316,tráåa-,"verstärkende Vorsilbe (Gr. .), s. aśaáto, búśo, búy-, daṅ, gut, hagúm, jaćó, jadáo, jat, dz","reinforcing prefix (Gr. .), s. aśaáto, búśo, búy-, daṅ, gut, hagúm, jaćó, jadáo, jat, dz",machine-translated-unreviewed,Argos Translate,de_en 1.3,cf6799ddc1c6aac2c36ea547599333749b8d7838fcf300d44b18bec434f5fb3b
berger:p430:c1:e009,?tráa,(tiefer) Klopfton,(deep) knock tone,machine-translated-unreviewed,Argos Translate,de_en 1.3,a37f3e650193c1cd7f45390e762b0bc377562ae801f68279837a7a22167691b8
berger-entry-9319,tríi-tráa,man: da und dort klopfen,man: knocking here and there,machine-translated-unreviewed,Argos Translate,de_en 1.3,98003f10312c047207d69d1741e56b5c6fc451ebed3eaaefedd262b64b8795e2
berger-entry-9320,tríi,heller Klopfton,bright knock tone,machine-translated-unreviewed,Argos Translate,de_en 1.3,1366211a810a28cb1c1324e21a68e2f46cfe5a7feb0f1521628cff55b3c82b88
berger-entry-9321,trak dél-,trak(iṅù) dél- hüpfen,trak(iṅù) dél- hop,machine-translated-unreviewed,Argos Translate,de_en 1.3,e6d4ced591c312b83be3d5be5a66100c37ea95c018e5180352804e3113ecdc1e
berger-entry-9322,trátrak dél-,ds,same as preceding entry,machine-translated-unreviewed,Argos Translate,de_en 1.3,f9c7af7ebcbf098b9f5f37361d1b168bb2e5b98d930ceef0f055377a8c94db61
berger-entry-9323,triktrők dél-,hüpfen (wie ein Zicklein),hop (like a kid),machine-translated-unreviewed,Argos Translate,de_en 1.3,3921b9f9a893508b46c1f53f9a7d53533106fd638396dadd24888948c0ef3ce5
berger-entry-9324,tráko,Heuschrecke,locusts,machine-translated-unreviewed,Argos Translate,de_en 1.3,ad5c3100d562dc7560672f1fd12133d16169d4e5c8a9dfe4a0dac28705e61049
berger-entry-9325,tram,s. dram,see dram,machine-translated-unreviewed,Argos Translate,de_en 1.3,214cd9e4e07528f73267330449c5dd139f808e6169bb576c6eb2a5ea155f0e09
berger:p430:c1:e017,tran,"t- (Gewehr) abfeuern, schie- Ben (auf -ar)","t- (gun) fire, shoot- Ben (on -ar)",machine-translated-unreviewed,Argos Translate,de_en 1.3,975c4daad2da4560985f7317f1859670ee9c2de35dd8a0c7889453a44c597464
berger-entry-9327,traħgúin,"Mann, der immer ein Gewehr bei sich trägt",man who always carries a rifle with him,machine-translated-unreviewed,Argos Translate,de_en 1.3,7a19dd5bf9e7f64399c98dec4b88e9ee3ddf873338ae9562769519f337a0db53
berger-entry-9328,traù,"halb; Teil, Portion, Anteil, x oder y, je nach Objekt","half; part, portion, portion, x or y, depending on the object",machine-translated-unreviewed,Argos Translate,de_en 1.3,43677837d4c84a33acebe09c636105a55ab06f5a62a1a468cd31e50d8d8614e6
berger-entry-9328:dialect:1,`traṅ,"halb; Teil, Portion, Anteil, x oder y, je nach Objekt","half; part, portion, portion, x or y, depending on the object",machine-translated-unreviewed,Argos Translate,de_en 1.3,43677837d4c84a33acebe09c636105a55ab06f5a62a1a468cd31e50d8d8614e6
berger:p430:c2:e003,śar-tráṅ,+t- verteilen,+t-distribute,machine-translated-unreviewed,Argos Translate,de_en 1.3,6d45898cfbe9e329d9e0972d4b67ddaa4f0798167f3fa5d980f7f5f9099f860a
berger-entry-9331,?traù,Sattelgurt,saddle belt,machine-translated-unreviewed,Argos Translate,de_en 1.3,2d88e9f7b5ef895701622a6afd97ccc47a864bcf35a18c5a5b8a261cae796c94
berger-entry-9331:dialect:1,raṅ,Sattelgurt,saddle belt,machine-translated-unreviewed,Argos Translate,de_en 1.3,2d88e9f7b5ef895701622a6afd97ccc47a864bcf35a18c5a5b8a261cae796c94
berger-entry-9332,traùphá,Dorfältester (2 oder 3 sind in einem Dorf),village elders (2 or 3 are in a village),machine-translated-unreviewed,Argos Translate,de_en 1.3,589c46a54c665c72ad5c2b05840831e9e325aa753b7218002c69fd782b69869b
berger-entry-9333,traṅphagí,auch traṅpha,also traṅpha,machine-translated-unreviewed,Argos Translate,de_en 1.3,6573efd766724a9477698d5f921c671110fec0f8554b13a53f6a61815545bbe1
berger-entry-9334,trap,"ganz, voll, vollständig","whole, full, complete",machine-translated-unreviewed,Argos Translate,de_en 1.3,bd0e3f6c76c7449f651b46416548581fb795c76cdef22d8cb2d14043dd5075d5
berger-entry-9335,trup,voll,full,machine-translated-unreviewed,Argos Translate,de_en 1.3,907a3efd95c6f4d43126cf8ac87d752add59b5e95bedbc38b2845fcdfded606a
berger:p431:c1:e001,?trap ét-,"einen Klaps geben, tätscheln; die Hand zur Begrü- Bung schlagen (bevor man sie schüttelt, wem káa)","give a pat, pat; strike the hand for greeting (before shaking it, to whom káa)",machine-translated-unreviewed,Argos Translate,de_en 1.3,680987a8b8156035ed53de83f53fd8064b74811b1ebc8fdcfa9454bb2963be77
berger-entry-9337,trap-hík,s. ?hik,see ?hik,machine-translated-unreviewed,Argos Translate,de_en 1.3,d3de9e5ce7102800e808a6d8c83ba6fb5fd2d73d92898a52fab2f5099a4cf0db
berger:p431:c1:e003,trap-śón,s. śon,see also śon,machine-translated-unreviewed,Argos Translate,de_en 1.3,2b19a82451a41359585616ece4d807739a7aae54f51b6f8e75c01aa21643e2d8
berger-entry-9338,tratráp,manz (Regen) durch Löcher im Dach ins Zimmer fallen (zu °trap?),manz (rain) fall into the room through holes in the roof (to °trap?),machine-translated-unreviewed,Argos Translate,de_en 1.3,6bb68d9a5e44bb470fe7b333e7a1e36b34e81d02fe89ceea6d5cd0fbc44c3c1b
berger-entry-9339,trátrak,s. trak,see trak,machine-translated-unreviewed,Argos Translate,de_en 1.3,9f4a9641ce577f6b18aeac4e93e9f3427b6a0acc77da505c33d82ccf94419b8d
berger:p431:c1:e006,tríi,tráa s. tráa,tráa s. tráa,machine-translated-unreviewed,Argos Translate,de_en 1.3,2411624ae906b5e539069d6110b6e5c6990cd88df1585168c9f3171e80bb2ce5
berger:p431:c1:e007,triktrók,s. trak,see trak,machine-translated-unreviewed,Argos Translate,de_en 1.3,9f4a9641ce577f6b18aeac4e93e9f3427b6a0acc77da505c33d82ccf94419b8d
berger:p431:c1:e008,trimtrám,s. dram,see dram,machine-translated-unreviewed,Argos Translate,de_en 1.3,214cd9e4e07528f73267330449c5dd139f808e6169bb576c6eb2a5ea155f0e09
berger-entry-9341,trin,Gefallen,please,machine-translated-unreviewed,Argos Translate,de_en 1.3,698b3073c02e5d1da68e9a53c9020216021a224f81975e0a524ea2fc889c79d9
berger-entry-9342,triù-mákući,s. mákući,see mákući,machine-translated-unreviewed,Argos Translate,de_en 1.3,6a6bcbc164f8d7fe6d15e4a75b43841b4718a73f9962e19c7a5ca2b1c5e5553c
berger-entry-9343,trípan,"ein klein wenig (Milch), vgl. Gr","a little (milk), cf. Gr",machine-translated-unreviewed,Argos Translate,de_en 1.3,4b71c8b846193ef173d955b4c311e4fdc1ac09f9339e3a77b9d8ab953e63249b
berger:p431:c1:e012,tríp-hik,s. ?hik,see ?hik,machine-translated-unreviewed,Argos Translate,de_en 1.3,d3de9e5ce7102800e808a6d8c83ba6fb5fd2d73d92898a52fab2f5099a4cf0db
berger-entry-9345,trokatroók,Art Spiel (= hz,art game (= hz ),machine-translated-unreviewed,Argos Translate,de_en 1.3,e2802c08e41517239b709c2425bf85fe5ec8f3974754987aecf227b836379ec0
berger-entry-9346,troq-dóm,s. ?dom,see ?dom,machine-translated-unreviewed,Argos Translate,de_en 1.3,19ddb28900721522ccdccb01076f9e4a42e7966c0739c608a7d84c90d1cc4735
berger:p431:c1:e015,trok-phát,s. !phat,see!phat!,machine-translated-unreviewed,Argos Translate,de_en 1.3,d55c546ab9c777c89a740788da0246bad2008d68d5e44b3079c9be37d265e1e5
berger-entry-9349,trup,s. !trap,see!trap!,machine-translated-unreviewed,Argos Translate,de_en 1.3,dea1073ca6ee9300279eeabbea98a923c76c08adb16e2a475fa06845558efc7a
berger-entry-9351,trúu,mant NH sehr schnell gehen,mant NH go very fast,machine-translated-unreviewed,Argos Translate,de_en 1.3,7313db90ca7a74a4ec94a4b920520612588cbda848d1ed68b9ab52175382edd9
berger:p431:c1:e018,trúu-ċhíl,s. ċhil,see ċhil,machine-translated-unreviewed,Argos Translate,de_en 1.3,4f27ae47855f43686c369676f22a452357c5c0bd9c6492244ea57e61ea4d1a08
berger:p431:c1:e019,trúu-ċhilgúyum,s. čhilgúum,see čhilgúum,machine-translated-unreviewed,Argos Translate,de_en 1.3,13997a50671b665e5d42e06209cbe58f7925d4d1459ca5abbfe9502a7f6bbbb1
berger-entry-9352,tú-,s. dz,see dz,machine-translated-unreviewed,Argos Translate,de_en 1.3,f416799ef95c1b2e322c061a32789e09829b6f010c7e8eee943405c0ec8bc24c
berger-entry-9353,tubáq,"und (""besser"") tumáq -uč hz.ng. Gewehr, Flinte ; ; ; ; ; ; 359","and (""better"") tumáq -uč hz.ng. rifle, gun ; ; ; ; ; ; ; 359",machine-translated-unreviewed,Argos Translate,de_en 1.3,bb096f4569ddf682604f41a2eb526ebe5ce801a6df08bd62430f12da6f4db20c
berger-entry-9353:dialect:1,tuék,"und (""besser"") tumáq -uč hz.ng. Gewehr, Flinte ; ; ; ; ; ; 359","and (""better"") tumáq -uč hz.ng. rifle, gun ; ; ; ; ; ; ; 359",machine-translated-unreviewed,Argos Translate,de_en 1.3,bb096f4569ddf682604f41a2eb526ebe5ce801a6df08bd62430f12da6f4db20c
berger-entry-9354,tubáq-mubáq,Gewehr mit Zubehör,rifle with accessories,machine-translated-unreviewed,Argos Translate,de_en 1.3,e4aab983ccb3bd9bf66c404622e82ed15bf01821403699381cdf82710df41d43
berger-entry-9355,tubáqiski,d:l- (mit dem Gewehr) erschießen,d:l- (with the rifle) shoot,machine-translated-unreviewed,Argos Translate,de_en 1.3,3f8de8d8cb4475cece76f17db1fab781572a96bf551c6494d9955cd66603f86f
berger-entry-9356,tubőqo,"Tier, das nachts Leichen ausgräbt und frißt (Aussehen unbekannt, ""da man es nie zu sehen bekommt""!)","animal that digs up and eats corpses at night (appearance unknown, ""since you never get to see it""!)",machine-translated-unreviewed,Argos Translate,de_en 1.3,0bf74f9d24fb2df9978cddad7c357d95b12b02455d65e19f86cedd95c318a731
berger:p431:c2:e004,tudóq,s. tadáq,see tadáq,machine-translated-unreviewed,Argos Translate,de_en 1.3,63613e458f058e2ab356e669374d3cf287efa5496a76e0996e0eb88f33f5a5b1
berger-entry-9358,tugulí,junger kastrierter Schafbock,young castrated ram,machine-translated-unreviewed,Argos Translate,de_en 1.3,8be3e0c61965218e2f010fb0e4982c3c7439d9512799f53e8d07a85f20169fc5
berger-entry-9358:dialect:1,tuxulí,junger kastrierter Schafbock,young castrated ram,machine-translated-unreviewed,Argos Translate,de_en 1.3,8be3e0c61965218e2f010fb0e4982c3c7439d9512799f53e8d07a85f20169fc5
berger-entry-9359,tuk,"ke genauso, gerade so wie es war tuk ke búśan genau wie eine Katze","ke just as, just as it was tuk ke búśan just like a cat",machine-translated-unreviewed,Argos Translate,de_en 1.3,49ca593b2e862a55cb01df1c708abdcdc8f724aa37294f5968a9f6eacca0c37c
berger:p431:c2:e007,tul,"ć'tur -iáù -iṅ Tunnel, verdeckter Kanal (wenn er die Straße überquert), Loch , (als Fluchtweg) ; waagrechte Stange, die durch Löcher der senkrechten Balken der Tür geschoben ist; ein Loch dafür; ng. auch: abgezweigter kleiner Wasserkanal","ć'tur -iáù -iṅ tunnel, concealed channel (when crossing the road), hole , (as escape route) ; horizontal rod pushed through holes of the vertical beams of the door; a hole for it; ng. also: branched small water channel",machine-translated-unreviewed,Argos Translate,de_en 1.3,ebf9ecedcf6b077db9f462af44323b509cbfedb17c6e00f66d14d6c66e5f1bdf
berger:p431:c2:e007:dialect:1,ć'tur,"ć'tur -iáù -iṅ Tunnel, verdeckter Kanal (wenn er die Straße überquert), Loch , (als Fluchtweg) ; waagrechte Stange, die durch Löcher der senkrechten Balken der Tür geschoben ist; ein Loch dafür; ng. auch: abgezweigter kleiner Wasserkanal","ć'tur -iáù -iṅ tunnel, concealed channel (when crossing the road), hole , (as escape route) ; horizontal rod pushed through holes of the vertical beams of the door; a hole for it; ng. also: branched small water channel",machine-translated-unreviewed,Argos Translate,de_en 1.3,ebf9ecedcf6b077db9f462af44323b509cbfedb17c6e00f66d14d6c66e5f1bdf
berger-entry-9360,?tul,"und túlum y Energie, Macht, Einfluß","and túlum y energy, power, influence",machine-translated-unreviewed,Argos Translate,de_en 1.3,89d9d3ca2ca3c84fe9aa5188ca4cc03c2a36c83c187d8525af46f6f10b249d3c
berger-entry-9363,túliki,"schwer (Last der Schulden, Unglück) (zu T 5884)","heavy (burden of debt, misfortune) (to T 5884)",machine-translated-unreviewed,Argos Translate,de_en 1.3,c2657528cf3984957c271e5d30cdc5f41de248dc4e34acfbc20f9c6a3013463d
berger-entry-9364,tulpár,Art sehr schnelles Pferd,kind of very fast horse,machine-translated-unreviewed,Argos Translate,de_en 1.3,60913c48c002cd10ff3e866df93ee7d194dee7ae66ca089eb65fa85446c24ef0
berger-entry-9365,tulpő,"dulphó -miù Rettich, ng. ein Gemüse mit eßbarer Wurzel (?, Kohlrabi?)","dulphó -miù radish, ng. a vegetable with edible root (?, Kohlrabi?)",machine-translated-unreviewed,Argos Translate,de_en 1.3,2c5963d747afeece6e6c1e3cbc3fa99c2de6f3c7a9d4456fe91e3596241a2b15
berger-entry-9365:dialect:1,dulphó,"dulphó -miù Rettich, ng. ein Gemüse mit eßbarer Wurzel (?, Kohlrabi?)","dulphó -miù radish, ng. a vegetable with edible root (?, Kohlrabi?)",machine-translated-unreviewed,Argos Translate,de_en 1.3,2c5963d747afeece6e6c1e3cbc3fa99c2de6f3c7a9d4456fe91e3596241a2b15
berger-entry-9366,tultópo,s. tópo,see also Tópo,machine-translated-unreviewed,Argos Translate,de_en 1.3,63400479e463643a65c008414315b574737bc37c4e4bdac981a115e40cc1cd8a
berger-entry-9367,túlum,s. ?tul,see ?tul,machine-translated-unreviewed,Argos Translate,de_en 1.3,7eb040942c7fb8610060485ff8d5608c1b7d78f882c037153005b74ad9acf470
berger-entry-9368,tumáq,s. tubáq,see tubáq,machine-translated-unreviewed,Argos Translate,de_en 1.3,29b559142e0112b9a41549b1a16b2559596fdde0bc87855d3018ba48ea853dfa
