Source_Key,PDF_Page,Printed_Page,Page_Line,Item,Gloss,Source_Code,List,Role,Existing_SSNP_Dialect,Source_Cell,Verified_Cell,Similarity_Groups,Expanded_Forms,Record_Type,Review_Method,Review_Status,Confidence,Status,Reason,Language_ID,Dialect_ID,Citation,Installed_Count,Entry_Keys
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,57,176,different (other),DEH,Dehradun/U.P.,new Indian target,,2  ɛklɑ ɛklɑ,2  ɛklɑ ɛklɑ,2,ɛklɑ ɛklɑ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-dehra-dun,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 176, list DEH]",1,sileasterngujari2023:p071:i176:DEH:a1
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,58,176,different (other),KOT,Kotdwara/U.P.,new Indian target,,3  kʌnɑɾe kʌnɑɾe,3  kʌnɑɾe kʌnɑɾe,3,kʌnɑɾe kʌnɑɾe,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-kotdwara,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 176, list KOT]",1,sileasterngujari2023:p071:i176:KOT:a1
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,59,176,different (other),HAL,Haldwani/U.P.,new Indian target,,3  kʌnɑɾe kʌnɑɾe,3  kʌnɑɾe kʌnɑɾe,3,kʌnɑɾe kʌnɑɾe,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-haldwani,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 176, list HAL]",1,sileasterngujari2023:p071:i176:HAL:a1
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,63,177,whole (unbroken),URD,Urdu,Urdu control,,3  mukʌmːʌl / 7  sɑlɪm,3  mukʌmːʌl / 7  sɑlɪm,3 | 7,mukʌmːʌl | sɑlɪm,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,Urdu comparison control,,,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 177, list URD]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,64,177,whole (unbroken),CHT,Chitral/Pak,republished SSNP list,SSNP-gojri-CHT,1  pʊɾo,1  pʊɾo,1,pʊɾo,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-CHT,,SSNP-gojri-CHT,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 177, list CHT]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,65,177,whole (unbroken),SSW,Settlet Swat/Pak,republished SSNP list,SSNP-gojri-SSW,4  roɣ,4  roɣ,4,roɣ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-SSW,,SSNP-gojri-SSW,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 177, list SSW]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,66,177,whole (unbroken),GLT,Gilgit/Pak,republished SSNP list,SSNP-gojri-GLT,1  puɾo,1  puɾo,1,puɾo,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-GLT,,SSNP-gojri-GLT,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 177, list GLT]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,67,177,whole (unbroken),KGH,Kaghan/Pak,republished SSNP list,SSNP-gojri-KGH,5  sɑɾo,5  sɑɾo,5,sɑɾo,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-KGH,,SSNP-gojri-KGH,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 177, list KGH]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,68,177,whole (unbroken),NAK,North. Azad/Pak,republished SSNP list,SSNP-gojri-NAK,1  puɾo,1  puɾo,1,puɾo,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-NAK,,SSNP-gojri-NAK,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 177, list NAK]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,69,177,whole (unbroken),CAK,Centr. Azad/Pak,republished SSNP list,SSNP-gojri-CAK,1  puɾo / 5 sɑɾo / 6 sɑbʌt,1  puɾo / 5 sɑɾo / 6 sɑbʌt,1 | 5 | 6,puɾo | sɑɾo | sɑbʌt,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-CAK,,SSNP-gojri-CAK,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 177, list CAK]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,70,177,whole (unbroken),UDH,Udhampur/J&K,new Indian target,,1  puɾo,1  puɾo,1,puɾo,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-udhampur,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 177, list UDH]",1,sileasterngujari2023:p071:i177:UDH:a1
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,71,177,whole (unbroken),JAM,Jammu/J&K,new Indian target,,1  puɾo / 6 sɑbʌt,1  puɾo / 6 sɑbʌt,1 | 6,puɾo | sɑbʌt,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-jammu,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 177, list JAM]",2,sileasterngujari2023:p071:i177:JAM:a1 | sileasterngujari2023:p071:i177:JAM:a2
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,72,177,whole (unbroken),CHA,Chamba/H.P.,new Indian target,,3  mukʌmːʌl,3  mukʌmːʌl,3,mukʌmːʌl,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-chamba,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 177, list CHA]",1,sileasterngujari2023:p071:i177:CHA:a1
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,73,177,whole (unbroken),RAM,Rampur/H.P.,new Indian target,,1  puɾo,1  puɾo,1,puɾo,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-rampur,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 177, list RAM]",1,sileasterngujari2023:p071:i177:RAM:a1
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,74,177,whole (unbroken),NAL,Nalagarh/H.P.,new Indian target,,0  no entry,0  no entry,,,blank,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,source explicitly prints no entry,,sil-eastern-gujari-1996-nalagarh,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 177, list NAL]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,76,177,whole (unbroken),DEH,Dehradun/U.P.,new Indian target,,1  puɾo,1  puɾo,1,puɾo,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-dehra-dun,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 177, list DEH]",1,sileasterngujari2023:p071:i177:DEH:a1
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,77,177,whole (unbroken),KOT,Kotdwara/U.P.,new Indian target,,2  mokɑgɪjo,2  mokɑgɪjo,2,mokɑgɪjo,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-kotdwara,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 177, list KOT]",1,sileasterngujari2023:p071:i177:KOT:a1
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,78,177,whole (unbroken),HAL,Haldwani/U.P.,new Indian target,,1  puɾo / 6 sʌbut,1  puɾo / 6 sʌbut,1 | 6,puɾo | sʌbut,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-haldwani,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 177, list HAL]",2,sileasterngujari2023:p071:i177:HAL:a1 | sileasterngujari2023:p071:i177:HAL:a2
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,100,178,broken (pot),URD,Urdu,Urdu control,,3  ʈuʈɑ,3  ʈuʈɑ,3,ʈuʈɑ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,Urdu comparison control,,,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 178, list URD]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,101,178,broken (pot),CHT,Chitral/Pak,republished SSNP list,SSNP-gojri-CHT,1  pʊt / 1  fʊt,1  pʊt / 1  fʊt,1 | 1,pʊt | fʊt,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-CHT,,SSNP-gojri-CHT,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 178, list CHT]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,102,178,broken (pot),SSW,Settlet Swat/Pak,republished SSNP list,SSNP-gojri-SSW,1  pʊʈh,1  pʊʈh,1,pʊʈh,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-SSW,,SSNP-gojri-SSW,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 178, list SSW]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,103,178,broken (pot),GLT,Gilgit/Pak,republished SSNP list,SSNP-gojri-GLT,1  pʊʈ,1  pʊʈ,1,pʊʈ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-GLT,,SSNP-gojri-GLT,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 178, list GLT]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,104,178,broken (pot),KGH,Kaghan/Pak,republished SSNP list,SSNP-gojri-KGH,1  poʈ,1  poʈ,1,poʈ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-KGH,,SSNP-gojri-KGH,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 178, list KGH]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,105,178,broken (pot),NAK,North. Azad/Pak,republished SSNP list,SSNP-gojri-NAK,2  pʌtʃeo,2  pʌtʃeo,2,pʌtʃeo,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-NAK,,SSNP-gojri-NAK,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 178, list NAK]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,106,178,broken (pot),CAK,Centr. Azad/Pak,republished SSNP list,SSNP-gojri-CAK,2  pʌdʒo / 3  ʈuʈo,2  pʌdʒo / 3  ʈuʈo,2 | 3,pʌdʒo | ʈuʈo,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-CAK,,SSNP-gojri-CAK,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 178, list CAK]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,107,178,broken (pot),UDH,Udhampur/J&K,new Indian target,,1  ɸoʈ,1  ɸoʈ,1,ɸoʈ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-udhampur,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 178, list UDH]",1,sileasterngujari2023:p071:i178:UDH:a1
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,108,178,broken (pot),JAM,Jammu/J&K,new Indian target,,2  pʌdʒ eʋo / 3  ʈuʈeo,2  pʌdʒ eʋo / 3  ʈuʈeo,2 | 3,pʌdʒ eʋo | ʈuʈeo,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-jammu,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 178, list JAM]",2,sileasterngujari2023:p071:i178:JAM:a1 | sileasterngujari2023:p071:i178:JAM:a2
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,109,178,broken (pot),CHA,Chamba/H.P.,new Indian target,,3  ʈuʈɑ,3  ʈuʈɑ,3,ʈuʈɑ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-chamba,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 178, list CHA]",1,sileasterngujari2023:p071:i178:CHA:a1
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,110,178,broken (pot),RAM,Rampur/H.P.,new Indian target,,2  pɑdʒ gɪjo,2  pɑdʒ gɪjo,2,pɑdʒ gɪjo,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-rampur,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 178, list RAM]",1,sileasterngujari2023:p071:i178:RAM:a1
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,111,178,broken (pot),NAL,Nalagarh/H.P.,new Indian target,,2  pɑdʒ gɪjo,2  pɑdʒ gɪjo,2,pɑdʒ gɪjo,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-nalagarh,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 178, list NAL]",1,sileasterngujari2023:p071:i178:NAL:a1
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,112,178,broken (pot),DEH,Dehradun/U.P.,new Indian target,,2  pɑdʒ gɪjo,2  pɑdʒ gɪjo,2,pɑdʒ gɪjo,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-dehra-dun,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 178, list DEH]",1,sileasterngujari2023:p071:i178:DEH:a1
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,113,178,broken (pot),KOT,Kotdwara/U.P.,new Indian target,,2  pɑdʒ gɪjo,2  pɑdʒ gɪjo,2,pɑdʒ gɪjo,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-kotdwara,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 178, list KOT]",1,sileasterngujari2023:p071:i178:KOT:a1
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,114,178,broken (pot),HAL,Haldwani/U.P.,new Indian target,,2  pɑdʒ gɪjo,2  pɑdʒ gɪjo,2,pɑdʒ gɪjo,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-haldwani,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 178, list HAL]",1,sileasterngujari2023:p071:i178:HAL:a1
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,118,179,few,URD,Urdu,Urdu control,,1  kʊtʃ / 3  thoɽɑ / 4  kʌm,1  kʊtʃ / 3  thoɽɑ / 4  kʌm,1 | 3 | 4,kʊtʃ | thoɽɑ | kʌm,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,Urdu comparison control,,,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 179, list URD]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,119,179,few,CHT,Chitral/Pak,republished SSNP list,SSNP-gojri-CHT,3  ʈhoɽo,3  ʈhoɽo,3,ʈhoɽo,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-CHT,,SSNP-gojri-CHT,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 179, list CHT]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,120,179,few,SSW,Settlet Swat/Pak,republished SSNP list,SSNP-gojri-SSW,3  ʈhoɽo,3  ʈhoɽo,3,ʈhoɽo,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-SSW,,SSNP-gojri-SSW,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 179, list SSW]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,121,179,few,GLT,Gilgit/Pak,republished SSNP list,SSNP-gojri-GLT,3  thoɽo,3  thoɽo,3,thoɽo,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-GLT,,SSNP-gojri-GLT,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 179, list GLT]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,122,179,few,KGH,Kaghan/Pak,republished SSNP list,SSNP-gojri-KGH,3  ʈhoɽo,3  ʈhoɽo,3,ʈhoɽo,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-KGH,,SSNP-gojri-KGH,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 179, list KGH]",0,
