Status,Entry_Key,Printed_Page,Column,Source_Label,Raw_OCR_Label,Raw_OCR_Block,Form,Gloss,POS,Loan,Uncertain
ocr_unreviewed,mundlay1996:1445,38,1,1445,L1445,"salāi, cf. 1444.",salāi,,,yes,no
ocr_unreviewed,mundlay1996:1446,38,1,1446,L1446,sáli ‘chaff.,sáli,,,yes,no
ocr_unreviewed,mundlay1996:1447,38,1,1447,L1447,sáli ‘bark ofa tree’.,sáli,bark ofa tree,,yes,no
skipped_blank_or_illegible_form,mundlay1996:1448,38,1,1448,L1448,‘husband; term of reference’.,,husband; term of reference,,yes,no
ocr_unreviewed,mundlay1996:1449,38,1,1449,L1449,sāndā (N) ‘joint.,sāndā,,N,yes,no
ocr_unreviewed,mundlay1996:1450,38,1,1450,L1450,"sandako (N) ‘box’, cf. H. sanduk.",sandako,box,N,yes,no
ocr_unreviewed,mundlay1996:1451,38,1,1451,L1451,"sarkār (N) ‘government’, cf. H. sarkar.",sarkār,government,N,yes,no
ocr_unreviewed,mundlay1996:1452,38,1,1452,?1452,sāvan (N) ‘plain on the hill; plateau’.,sāvan,plain on the hill; plateau,N,no,yes
ocr_unreviewed,mundlay1996:1453,38,1,1453,1453,sāvan (N) ‘of even keel.,sāvan,,N,no,no
ocr_unreviewed,mundlay1996:1454,38,1,1454,1454,sammāki pătokā sāl ‘year after next’.,sammāki pătokā sāl,year after next,,no,no
ocr_unreviewed,mundlay1996:1455,38,1,1455,L1455,"sapā (Adj - V) ‘clean’, cf. MH. saph.",sapā,clean,Adj - V,yes,no
ocr_unreviewed,mundlay1996:1456,38,1,1456,L1456,"sapā-kamāy (V) ‘curse’, cf. M. šap.",sapā-kamāy,curse,V,yes,no
ocr_unreviewed,mundlay1996:1457,38,1,1457,1457,sarkā ubā (Adj) ‘verticaľ.,sarkā ubā,,Adj,no,no
ocr_unreviewed,mundlay1996:1458,38,1,1458,1458,sarikā (V) ‘to tidy up’.,sarikā,to tidy up,V,no,no
ocr_unreviewed,mundlay1996:1459,38,1,1459,L1459,"sarrak (N) ‘road’, cf. M. sadak.",sarrak,road,N,yes,no
ocr_unreviewed,mundlay1996:1460,38,1,1460,L1460,"sātho (PP) ‘accompanying with’, cf. H. sath.",sātho,accompanying with,PP,yes,no
ocr_unreviewed,mundlay1996:1461,38,1,1461,L1461,"sãvto (Adj) ‘step relation’, cf. Md. savta.",sãvto,step relation,Adj,yes,no
ocr_unreviewed,mundlay1996:1462,38,1,1462,L1462,sāybo (N) ‘sahib’.,sāybo,sahib,N,yes,no
ocr_unreviewed,mundlay1996:1463,38,1,1463,L1463,sāykal (N) ‘bicycle’.,sāykal,bicycle,N,yes,no
ocr_unreviewed,mundlay1996:1464,38,2,1464,1464,sé ‘yesterday’.,sé,yesterday,,no,no
ocr_unreviewed,mundlay1996:1465,38,2,1465,L1465,"sekó (V) ‘sneeze’, cf. M. sink.",sekó,sneeze,V,yes,no
ocr_unreviewed,mundlay1996:1466,38,2,1466,?1466,selki (N) ‘reflection in water’.,selki,reflection in water,N,no,yes
ocr_unreviewed,mundlay1996:1467,38,2,1467,L1467,"semru (N) ‘nasal mucus’, cf. M. sembud.",semru,nasal mucus,N,yes,no
ocr_unreviewed,mundlay1996:1468,38,2,1468,L1468,senā (N) ‘cow-dung’.,senā,cow-dung,N,yes,no
ocr_unreviewed,mundlay1996:1469,38,2,1469,L1469,"sendā (N) ‘point; top’, cf. M. šenda.",sendā,point; top,N,yes,no
ocr_unreviewed,mundlay1996:1470,38,2,1470,1470,sendā ākhandā (N) ‘little finger’.,sendā ākhandā,little finger,N,no,no
ocr_unreviewed,mundlay1996:1471,38,2,1471,1471,"sendā āngutha, see 1470.",sendā,,,no,no
ocr_unreviewed,mundlay1996:1472,38,2,1472,L1472,sepu (N) ‘fennel’.,sepu,fennel,N,yes,no
ocr_unreviewed,mundlay1996:1473,38,2,1473,1473,seprā (N) ‘tib’.,seprā,tib,N,no,no
ocr_unreviewed,mundlay1996:1474,38,2,1474,L1474,"seri (N) ‘goat’, cf. M. šeli.",seri,goat,N,yes,no
ocr_unreviewed,mundlay1996:1475,38,2,1475,1475,serto-kamāy (V) ‘to give a feast’.,serto-kamāy,to give a feast,V,no,no
ocr_unreviewed,mundlay1996:1476,38,2,1476,L1476,"sewãi (N) ‘macaroni’, cf. Md. sevåf.",sewãi,macaroni,N,yes,no
ocr_unreviewed,mundlay1996:1477,38,2,1477,1477,sidu (N) ‘mahva wine’.,sidu,mahva wine,N,no,no
ocr_unreviewed,mundlay1996:1478,38,2,1478,1478,sikā! (N) ‘plastic clay’.,sikā!,plastic clay,N,no,no
ocr_unreviewed,mundlay1996:1479,38,2,1479,1479,sik (N) ‘pubic hair’.,sik,pubic hair,N,no,no
ocr_unreviewed,mundlay1996:1480,38,2,1480,L1480,sikär (V) ‘to blow nose’.,sikär,to blow nose,V,yes,no
ocr_unreviewed,mundlay1996:1481,38,2,1481,L1481,sikāri (N) ‘hunter’.,sikāri,hunter,N,yes,no
ocr_unreviewed,mundlay1996:1482,38,2,1482,L1482,"sikó (V) ‘to learn’, cf. M. Sikne.",sikó,to learn,V,yes,no
ocr_unreviewed,mundlay1996:1483,38,2,1483,L1483,"simburu, see semru.",simburu,,,yes,no
ocr_unreviewed,mundlay1996:1484,38,2,1484,L1484,sikret (N) ‘cigarette’.,sikret,cigarette,N,yes,no
ocr_unreviewed,mundlay1996:1485,38,2,1485,1485,simélā ‘torn’.,simélā,torn,,no,no
ocr_unreviewed,mundlay1996:1486,38,2,1486,L1486,sind ‘the sindi tree (palm}’.,sind,the sindi tree (palm},,yes,no
ocr_unreviewed,mundlay1996:1487,38,2,1487,L1487,singi (N) ‘horn(sy’.,singi,horn(sy,N,yes,no
ocr_unreviewed,mundlay1996:1488,38,2,1488,L1488,sinwar (N) ‘Saturday’.,sinwar,Saturday,N,yes,no
ocr_unreviewed,mundlay1996:1489,38,2,1489,L1489,sipi (N) ‘tailor’.,sipi,tailor,N,yes,no
ocr_unreviewed,mundlay1996:1490,38,2,1490,L1490,sipnā (N) ‘teak’.,sipnā,teak,N,yes,no
ocr_unreviewed,mundlay1996:1491,38,2,1491,1491,siprā (N) ‘rib’.,siprā,rib,N,no,no
ocr_unreviewed,mundlay1996:1492,38,2,1492,L1492,sirā (N) ‘blood vessel; veins’.,sirā,blood vessel; veins,N,yes,no
ocr_unreviewed,mundlay1996:1493,38,2,1493,L1493,"sirāp ‘only’, cf. H. sirph.",sirāp,only,,yes,no
ocr_unreviewed,mundlay1996:1494,38,2,1494,L1494,sitā (N) ‘dog’.,sitā,dog,N,yes,no
ocr_unreviewed,mundlay1996:1495,38,2,1495,L1495,sitāphal (N) ‘custard apple’.,sitāphal,custard apple,N,yes,no
ocr_unreviewed,mundlay1996:1496,38,2,1496,L1496,siwnā (N) ‘dream’.,siwnā,dream,N,yes,no
ocr_unreviewed,mundlay1996:1497,38,2,1497,1497,sobojeré (V) ‘to pierce’.,sobojeré,to pierce,V,no,no
ocr_unreviewed,mundlay1996:1498,38,2,1498,L1498,sobbi (N) ‘together’.,sobbi,together,N,yes,no
ocr_unreviewed,mundlay1996:1499,38,2,1499,1499,"sojākā ‘well, gooď’.",sojākā,"well, gooď",,no,no
ocr_unreviewed,mundlay1996:1500,38,2,1500,1500,sokko (V) ‘to rinse clothes’.,sokko,to rinse clothes,V,no,no
ocr_unreviewed,mundlay1996:1501,38,2,1501,1501,sokorā (N) ‘bread’.,sokorā,bread,N,no,no
ocr_unreviewed,mundlay1996:1502,38,2,1502,1502,sommār (N) ‘Monday’.,sommār,Monday,N,no,no
ocr_unreviewed,mundlay1996:1503,38,2,1503,L1503,songo (N)} ‘pretense’.,songo,pretense,N,yes,no
ocr_unreviewed,mundlay1996:1504,38,2,1504,L1504,sonā (N) ‘gold’.,sonā,gold,N,yes,no
ocr_unreviewed,mundlay1996:1505,38,2,1505,L1505,sonān (N) ‘goldsmith’.,sonān,goldsmith,N,yes,no
ocr_unreviewed,mundlay1996:1506,38,2,1506,1506,sonu (N) ‘black-eyed beans’.,sonu,black-eyed beans,N,no,no
ocr_unreviewed,mundlay1996:1507,38,2,1507,1507,soso.,soso,,,no,no
ocr_unreviewed,mundlay1996:1508,38,2,1508,L1508,sotā (Adj) ‘small.,sotā,,Adj,yes,no
ocr_unreviewed,mundlay1996:1509,38,2,1509,?1509,sowādi (V) ‘to rot.,sowādi,,V,no,yes
ocr_unreviewed,mundlay1996:1510,38,2,1510,L1510,sů? (N) ‘needle’.,sů?,needle,N,yes,no
ocr_unreviewed,mundlay1996:1511,38,2,1511,L1511,"sufni (N) ‘midwife’, cf. M. suin,",sufni,midwife,N,yes,no
ocr_unreviewed,mundlay1996:1512,39,1,1512,1512,sukurār (N) ‘Friday’.,sukurār,Friday,N,no,no
ocr_unreviewed,mundlay1996:1513,39,1,1513,1513,"sşunār, see 1505.",sşunār,,,no,no
ocr_unreviewed,mundlay1996:1514,39,1,1514,1514,sundu (N) ‘pod for the beans’.,sundu,pod for the beans,N,no,no
ocr_unreviewed,mundlay1996:1515,39,1,1515,L1515,supāri (N) ‘betel nut’.,supāri,betel nut,N,yes,no
ocr_unreviewed,mundlay1996:1516,39,1,1516,L1516,"suri(N) ‘knife’, cf. M. suri.",suri,knife,N,yes,no
ocr_unreviewed,mundlay1996:1517,39,1,1517,L1517,"suru (V) ‘to start’, cf. M. suru.",suru,to start,V,yes,no
ocr_unreviewed,mundlay1996:1518,39,1,1518,L1518,sutti (N) ‘holiday’.,sutti,holiday,N,yes,no
ocr_unreviewed,mundlay1996:1519,39,1,1519,L1519,suto (N) ‘threađd’. ch: additional list,suto,threađd,N,yes,no
ocr_unreviewed,mundlay1996:1520,39,1,1520,1520,chabbā! (N) ‘iron hoe’.,chabbā!,iron hoe,N,no,no
ocr_unreviewed,mundlay1996:1521,39,1,1521,1521,chāgā (N) ʻa variety of grass (thorny}’.,chāgā,a variety of grass (thorny},N,no,no
ocr_unreviewed,mundlay1996:1522,39,1,1522,1522,chāgo (N) ‘small stones’.,chāgo,small stones,N,no,no
ocr_unreviewed,mundlay1996:1523,39,1,1523,1523,chākāw (V) ‘sweep’.,chākāw,sweep,V,no,no
ocr_unreviewed,mundlay1996:1524,39,1,1524,L1524,chāli (N) ‘bark’.,chāli,bark,N,yes,no
ocr_unreviewed,mundlay1996:1525,39,1,1525,?L1525,chāmbor (N) ‘female animal’.,chāmbor,female animal,N,yes,yes
ocr_unreviewed,mundlay1996:1526,39,1,1526,1526,cháfar (V) ‘to swell’.,cháfar,to swell,V,no,no
ocr_unreviewed,mundlay1996:1527,39,1,1527,1527,chārbān (N) ‘trellis’.,chārbān,trellis,N,no,no
ocr_unreviewed,mundlay1996:1528,39,1,1528,1528,chāre (V) ‘save; cure’.,chāre,save; cure,V,no,no
ocr_unreviewed,mundlay1996:1529,39,1,1529,L1529,chāti (N} ‘breast; chest’.,chāti,breast; chest,N,yes,no
ocr_unreviewed,mundlay1996:1530,39,1,1530,L1530,chāto (N) ‘fast’.,chāto,fast,N,yes,no
ocr_unreviewed,mundlay1996:1531,39,1,1531,1531,chkebela ‘third’.,chkebela,third,,no,no
ocr_unreviewed,mundlay1996:1532,39,1,1532,1532,chellā (N) ‘lizard’.,chellā,lizard,N,no,no
ocr_unreviewed,mundlay1996:1533,39,1,1533,1533,ckemic (N) ‘chicken dung’.,ckemic,chicken dung,N,no,no
ocr_unreviewed,mundlay1996:1534,39,1,1534,1534,chepiyā (N) ‘variety of grass’.,chepiyā,variety of grass,N,no,no
ocr_unreviewed,mundlay1996:1535,39,1,1535,1535,chenā-jhāpon (N) ‘mushroom that grows on cow dung’.,chenā-jhāpon,mushroom that grows on cow dung,N,no,no
ocr_unreviewed,mundlay1996:1536,39,1,1536,1536,chenki (V) ‘to go maď’.,chenki,to go maď,V,no,no
ocr_unreviewed,mundlay1996:1537,39,1,1537,1537,cherekkā (N) ‘pus’.,cherekkā,pus,N,no,no
ocr_unreviewed,mundlay1996:1538,39,1,1538,1538,chidu (N) ‘wine’.,chidu,wine,N,no,no
ocr_unreviewed,mundlay1996:1539,39,1,1539,1539,chikā (N) ‘pubic hair’.,chikā,pubic hair,N,no,no
ocr_unreviewed,mundlay1996:1540,39,1,1540,1540,chillār.,chillār,,,no,no
ocr_unreviewed,mundlay1996:1541,39,1,1541,1541,chim (V) ‘to sew’.,chim,to sew,V,no,no
ocr_unreviewed,mundlay1996:1542,39,1,1542,1542,chiwār (N) ‘clay’.,chiwār,clay,N,no,no
ocr_unreviewed,mundlay1996:1543,39,1,1543,1543,"chobo (V) ‘to stab’, cf. sobojerei.",chobo,to stab,V,no,no
ocr_unreviewed,mundlay1996:1544,39,1,1544,1544,chondevo (N) ‘pus’.,chondevo,pus,N,no,no
ocr_unreviewed,mundlay1996:1545,39,1,1545,1545,chop koro (N) ‘masked man’.,chop koro,masked man,N,no,no
ocr_unreviewed,mundlay1996:1546,39,1,1546,1546,chorodi (N) ‘mould on food’.,chorodi,mould on food,N,no,no
ocr_unreviewed,mundlay1996:1547,39,1,1547,1547,"chūi, see sü.",chūi,,,no,no
ocr_unreviewed,mundlay1996:1548,39,1,1548,1548,chuluk (V) ‘to kindle’.,chuluk,to kindle,V,no,no
ocr_unreviewed,mundlay1996:1549,39,1,1549,1549,chunco (N) ‘a vegetable’.,chunco,a vegetable,N,no,no
ocr_unreviewed,mundlay1996:1550,39,1,1550,1550,chundu (N) ‘bean’.,chundu,bean,N,no,no
ocr_unreviewed,mundlay1996:1551,39,1,1551,1551,chu (V) ‘to spoil’.,chu,to spoil,V,no,no
ocr_unreviewed,mundlay1996:1552,39,1,1552,1552,chyolāy jhāpon (N) ʻa small mushroom growing on damp soil’.,chyolāy jhāpon,a small mushroom growing on damp soil,N,no,no
ocr_unreviewed,mundlay1996:1553,39,2,1553,1553,tā! (PP) ‘with regards to him’.,tā!,with regards to him,PP,no,no
ocr_unreviewed,mundlay1996:1554,39,2,1554,1554,ta? plural morpheme.,ta?,,,no,no
ocr_unreviewed,mundlay1996:1555,39,2,1555,?1555,"tāgā prefix to nouns, ‘because of.",tāgā prefix to nouns,,,no,yes
ocr_unreviewed,mundlay1996:1556,39,2,1556,1556,tagāli pāktó (N) ‘collar bone’.,tagāli pāktó,collar bone,N,no,no
ocr_unreviewed,mundlay1996:1557,39,2,1557,1557,tágo (Adj) ‘fierce’.,tágo,fierce,Adj,no,no
ocr_unreviewed,mundlay1996:1558,39,2,1558,?1558,tágo caini ‘one after the other’.,tágo caini,one after the other,,no,yes
ocr_unreviewed,mundlay1996:1559,39,2,1559,1559,tagājhagrā ‘violent quarreľ’.,tagājhagrā,violent quarreľ,,no,no
ocr_unreviewed,mundlay1996:1560,39,2,1560,1560,tahā?āri (N) ‘pregnancy’.,tahā?āri,pregnancy,N,no,no
ocr_unreviewed,mundlay1996:1561,39,2,1561,L1561,"takādo (N) ‘strength’, cf. M. takad.",takādo,strength,N,yes,no
ocr_unreviewed,mundlay1996:1562,39,2,1562,L1562,takkarā (V) ‘challenge’.,takkarā,challenge,V,yes,no
ocr_unreviewed,mundlay1996:1563,39,2,1563,?1563,tākkhocu (N) ‘coitus’.,tākkhocu,coitus,N,no,yes
ocr_unreviewed,mundlay1996:1564,39,2,1564,L1564,tālki (N) ‘rhythm of the drum’.,tālki,rhythm of the drum,N,yes,no
ocr_unreviewed,mundlay1996:1565,39,2,1565,1565,"talāri(re) (num) ‘third’,",talāri,third,re,no,no
ocr_unreviewed,mundlay1996:1566,39,2,1566,1566,falpono (num) ‘fourth’.,falpono,fourth,num,no,no
ocr_unreviewed,mundlay1996:1567,39,2,1567,L1567,tamāko?ľo (N) ‘tomato’.,tamāko?ľo,tomato,N,yes,no
ocr_unreviewed,mundlay1996:1568,39,2,1568,L1568,tambyā (N) ‘brass’.,tambyā,brass,N,yes,no
ocr_unreviewed,mundlay1996:1569,39,2,1569,1569,tāmku (N) ‘tobacco’.,tāmku,tobacco,N,no,no
ocr_unreviewed,mundlay1996:1570,39,2,1570,1570,"tāndur (N) ‘rice’, also ‘cooked rice’.",tāndur,rice,N,no,no
ocr_unreviewed,mundlay1996:1571,39,2,1571,1571,tfangoi ‘stretched’.,tfangoi,stretched,,no,no
ocr_unreviewed,mundlay1996:1572,39,2,1572,1572,"tāpne, see jiki täpne (792).",tāpne,,,no,no
ocr_unreviewed,mundlay1996:1573,39,2,1573,1573,tåáro (V) ‘throw’.,tåáro,throw,V,no,no
ocr_unreviewed,mundlay1996:1574,39,2,1574,1574,taräke (N) ‘bits of broken glass’.,taräke,bits of broken glass,N,no,no
ocr_unreviewed,mundlay1996:1575,39,2,1575,L1575,tarāso (N) ‘cruelty’.,tarāso,cruelty,N,yes,no
ocr_unreviewed,mundlay1996:1576,39,2,1576,1576,tār (V) ‘pick out’.,tār,pick out,V,no,no
ocr_unreviewed,mundlay1996:1577,39,2,1577,L1577,"tarsyā (N) ‘hyena’, cf. M. taras.",tarsyā,hyena,N,yes,no
ocr_unreviewed,mundlay1996:1578,39,2,1578,?1578,"tathyā (N) ‘herdsman’; also, Korkus are called zathyā by the Nihals.",tathyā,herdsman,N,no,yes
ocr_unreviewed,mundlay1996:1579,39,2,1579,L1579,tejo (Adj) ‘sharp’.,tejo,sharp,Adj,yes,no
ocr_unreviewed,mundlay1996:1580,39,2,1580,1580,"zéko (pronoun) ‘we’ (dual), cf. 1079.",zéko,we,pronoun,no,no
ocr_unreviewed,mundlay1996:1581,39,2,1581,1581,ré (V) ‘eat (SM.[GRG] fej- ‘to serve food’).,ré,eat (SM.[GRG] fej- ‘to serve food,V,no,no
ocr_unreviewed,mundlay1996:1582,39,2,1582,1582,-tel dual suffix for nouns.,-tel,,,no,no
ocr_unreviewed,mundlay1996:1583,39,2,1583,L1583,"zel (N) ‘oil’, cf. H. tel.",zel,oil,N,yes,no
ocr_unreviewed,mundlay1996:1584,39,2,1584,1584,tepré (N) see khuri tepré.,tepré,,N,no,no
ocr_unreviewed,mundlay1996:1585,39,2,1585,1585,"terei (N) ‘waterfall’, cf. paruy.",terei,waterfall,N,no,no
ocr_unreviewed,mundlay1996:1586,39,2,1586,1586,zevre (N) ‘lips’.,zevre,lips,N,no,no
ocr_unreviewed,mundlay1996:1587,39,2,1587,1587,"{vã (N) ‘brother-in-law’, cf. K. tiyýã ~ teĵfăã.",{vã,brother-in-law,N,no,no
ocr_unreviewed,mundlay1996:1588,39,2,1588,11588,thuk (N) ‘spit.,thuk,,N,no,no
ocr_unreviewed,mundlay1996:1589,39,2,1589,1589,-fi (PP) ‘with regards to him’.,-fi,with regards to him,PP,no,no
ocr_unreviewed,mundlay1996:1590,39,2,1590,L1590,fika (N) ‘kumkum on the forehead’.,fika,kumkum on the forehead,N,yes,no
ocr_unreviewed,mundlay1996:1591,39,2,1591,1591,mki (N) ‘ʻa kind of drum’.,mki,ʻa kind of drum,N,no,no
ocr_unreviewed,mundlay1996:1592,39,2,1592,L1592,"-tiņ verbalizer, cf. K. -ten ~ -tiņ.",-tiņ,,,yes,no
ocr_unreviewed,mundlay1996:1593,39,2,1593,1593,tircha (N) ‘squint-eyed’.,tircha,squint-eyed,N,no,no
ocr_unreviewed,mundlay1996:1594,39,2,1594,1594,tirochaki arā (V) ‘to look squintingly’.,tirochaki arā,to look squintingly,V,no,no
ocr_unreviewed,mundlay1996:1595,39,2,1595,1595,tiriñchimá (V) ‘to borrow’.,tiriñchimá,to borrow,V,no,no
ocr_unreviewed,mundlay1996:1596,39,2,1596,1596,tisrā din ‘day before yesterday’.,tisrā din,day before yesterday,,no,no
ocr_unreviewed,mundlay1996:1597,40,1,1597,1597,titimāri (N) ‘silk’.,titimāri,silk,N,no,no
ocr_unreviewed,mundlay1996:1598,40,1,1598,L1598,"zitiw (N) ‘lapwing stilt’, cf. M. tifyi,",zitiw,lapwing stilt,N,yes,no
ocr_unreviewed,mundlay1996:1599,40,1,1599,L1599,tiwār (NV) ‘festival; to be festive’.,tiwār,festival; to be festive,NV,yes,no
ocr_unreviewed,mundlay1996:1600,40,1,1600,1600,tiwi (V) ‘to carry in hand’.,tiwi,to carry in hand,V,no,no
ocr_unreviewed,mundlay1996:1601,40,1,1601,1601,fó (N) ‘ear of corn’.,fó,ear of corn,N,no,no
ocr_unreviewed,mundlay1996:1602,40,1,1602,1602,tokā (V) ‘to place on’.,tokā,to place on,V,no,no
ocr_unreviewed,mundlay1996:1603,40,1,1603,1603,zól (N) ‘skin’.,zól,skin,N,no,no
ocr_unreviewed,mundlay1996:1604,40,1,1604,1604,rfongre (N) ‘knee’.,rfongre,knee,N,no,no
ocr_unreviewed,mundlay1996:1605,40,1,1605,L1605,"toplā (N) ‘basket’, cf. M. topla.",toplā,basket,N,yes,no
ocr_unreviewed,mundlay1996:1606,40,1,1606,1606,topo (N) ‘slope’.,topo,slope,N,no,no
ocr_unreviewed,mundlay1996:1607,40,1,1607,1607,"topti (V) ‘to glue, stick’.",topti,"to glue, stick",V,no,no
ocr_unreviewed,mundlay1996:1608,40,1,1608,1608,torá (V) ‘taste hot like a pepper’.,torá,taste hot like a pepper,V,no,no
ocr_unreviewed,mundlay1996:1609,40,1,1609,1609,toroľo (N) ‘a woven carpet’.,toroľo,a woven carpet,N,no,no
ocr_unreviewed,mundlay1996:1610,40,1,1610,1610,zżotā (N) ‘clan name’.,zżotā,clan name,N,no,no
ocr_unreviewed,mundlay1996:1611,40,1,1611,L1611,toblyā (N) ‘stammerer’.,toblyā,stammerer,N,yes,no
ocr_unreviewed,mundlay1996:1612,40,1,1612,1612,totor (N) ‘grasshopper’.,totor,grasshopper,N,no,no
ocr_unreviewed,mundlay1996:1613,40,1,1613,1613,tugut (V) ‘to ripen’.,tugut,to ripen,V,no,no
ocr_unreviewed,mundlay1996:1614,40,1,1614,1614,tugiti ‘ripe’.,tugiti,ripe,,no,no
ocr_unreviewed,mundlay1996:1615,40,1,1615,?1615,tżukrān ‘partial’.,tżukrān,partial,,no,yes
ocr_unreviewed,mundlay1996:1616,40,1,1616,L1616,turi ‘gram’.,turi,gram,,yes,no
ocr_unreviewed,mundlay1996:1617,40,1,1617,1617,turi dān ‘split yellow gram’.,turi dān,split yellow gram,,no,no
ocr_unreviewed,mundlay1996:1618,40,1,1618,1618,tutini (V) ‘to carry water’. th,tutini,to carry water,V,no,no
ocr_unreviewed,mundlay1996:1619,40,1,1619,L1619,thagātin (V) ‘to cheat’.,thagātin,to cheat,V,yes,no
ocr_unreviewed,mundlay1996:1620,40,1,1620,1620,thandā-thundā (N) ‘leprosy’.,thandā-thundā,leprosy,N,no,no
ocr_unreviewed,mundlay1996:1621,40,1,1621,L1621,thandāyki ‘drink with bhang’.,thandāyki,drink with bhang,,yes,no
ocr_unreviewed,mundlay1996:1622,40,1,1622,L1622,thāpti (N) ‘clap’.,thāpti,clap,N,yes,no
ocr_unreviewed,mundlay1996:1623,40,1,1623,L1623,thārā (N) ‘plate’.,thārā,plate,N,yes,no
ocr_unreviewed,mundlay1996:1624,40,1,1624,1624,thári ‘again’.,thári,again,,no,no
ocr_unreviewed,mundlay1996:1625,40,1,1625,1625,thekri (N) ‘forehead’.,thekri,forehead,N,no,no
ocr_unreviewed,mundlay1996:1626,40,1,1626,1626,thyén (V) ‘to stay’.,thyén,to stay,V,no,no
ocr_unreviewed,mundlay1996:1627,40,1,1627,1627,then ‘much’.,then,much,,no,no
ocr_unreviewed,mundlay1996:1628,40,1,1628,1628,then māndí (V) ‘to chatter’.,then māndí,to chatter,V,no,no
ocr_unreviewed,mundlay1996:1629,40,1,1629,1629,thénded (N) ‘moon’.,thénded,moon,N,no,no
ocr_unreviewed,mundlay1996:1630,40,1,1630,1630,thénded giryān (N) ‘lunar eclipse’.,thénded giryān,lunar eclipse,N,no,no
ocr_unreviewed,mundlay1996:1631,40,1,1631,L1631,thendi (N) ‘cold weather’.,thendi,cold weather,N,yes,no
ocr_unreviewed,mundlay1996:1632,40,1,1632,1632,"thikin, see 1625.",thikin,,,no,no
ocr_unreviewed,mundlay1996:1633,40,1,1633,1633,thikri golāy (V) ‘wrinkle’.,thikri golāy,wrinkle,V,no,no
ocr_unreviewed,mundlay1996:1634,40,1,1634,1634,thikin tól golāy (V) ‘to knit one’s brows’.,thikin tól golāy,to knit one,V,no,no
ocr_unreviewed,mundlay1996:1635,40,1,1635,L1635,thorā (V) ‘to be less’. u,thorā,to be less,V,yes,no
ocr_unreviewed,mundlay1996:1636,40,1,1636,1636,ubā (N) ‘straight’.,ubā,straight,N,no,no
ocr_unreviewed,mundlay1996:1637,40,2,1637,1637,ubā dāndi pakto (N) ‘vertebral column’.,ubā dāndi pakto,vertebral column,N,no,no
ocr_unreviewed,mundlay1996:1638,40,2,1638,1638,"ucā (N) ‘cliff, tall’.",ucā,"cliff, tall",N,no,no
ocr_unreviewed,mundlay1996:1639,40,2,1639,1639,ucā othrā ‘rough plain’.,ucā othrā,rough plain,,no,no
ocr_unreviewed,mundlay1996:1640,40,2,1640,1640,udi (V) ‘to rub’.,udi,to rub,V,no,no
ocr_unreviewed,mundlay1996:1641,40,2,1641,1641,udidone ‘dragging’.,udidone,dragging,,no,no
ocr_unreviewed,mundlay1996:1642,40,2,1642,L1642,ujo (N) ‘light (not darknessy’.,ujo,light (not darknessy,N,yes,no
ocr_unreviewed,mundlay1996:1643,40,2,1643,1643,ugār (V) ‘to open’.,ugār,to open,V,no,no
ocr_unreviewed,mundlay1996:1644,40,2,1644,1644,ugārjhāpnā (N) ‘uncover’.,ugārjhāpnā,uncover,N,no,no
ocr_unreviewed,mundlay1996:1645,40,2,1645,1645,ukrā(VN) ‘exaggerate’.,ukrā,exaggerate,VN,no,no
ocr_unreviewed,mundlay1996:1646,40,2,1646,1646,ukhun (V).,ukhun,,V,no,no
ocr_unreviewed,mundlay1996:1647,40,2,1647,1647,ultāy (V) ‘to break’.,ultāy,to break,V,no,no
ocr_unreviewed,mundlay1996:1648,40,2,1648,L1648,ultā (VN) ‘opposite; reverse’.,ultā,opposite; reverse,VN,yes,no
ocr_unreviewed,mundlay1996:1649,40,2,1649,1649,ulfa pãv ‘fallen’ (idomatic).,ulfa pãv,fallen,,no,no
