Record_Type,Item,Gloss,Site_Code,Site_Name,Source_Dialect_Label,PDF_Page,Printed_Page,Column,Cell_Image,Manual_Transcription,Manual_Review,Uncertainty,OCR_Evidence,Status,Reason,Language_ID,Dialect_ID,Source,Entry_Keys
wordlist cell,170,twenty-one,SHA,Shalwar,Inner Seraji,105,98,3,cells/i170-SHA-pdf105.png,kʰoi,manual-source-image,,Khoi,installed,,kul,sil-kullu-1985-shalwar,"blair2021kullu[Appendix C, printed p. 98, item 170, Shalwar]",silkullu1985:sha:i170:v1
wordlist cell,171,thirty,SHA,Shalwar,Inner Seraji,105,98,3,cells/i171-SHA-pdf105.png,t̪iː,manual-source-image,,,installed,,kul,sil-kullu-1985-shalwar,"blair2021kullu[Appendix C, printed p. 98, item 171, Shalwar]",silkullu1985:sha:i171:v1
wordlist cell,172,fifty,SHA,Shalwar,Inner Seraji,105,98,3,cells/i172-SHA-pdf105.png,pəzaː,manual-source-image,,: pazai:,installed,,kul,sil-kullu-1985-shalwar,"blair2021kullu[Appendix C, printed p. 98, item 172, Shalwar]",silkullu1985:sha:i172:v1
wordlist cell,173,one hundred,SHA,Shalwar,Inner Seraji,105,98,3,cells/i173-SHA-pdf105.png,ˈek ʃoʊ,manual-source-image,,"• Eko"":",installed,,kul,sil-kullu-1985-shalwar,"blair2021kullu[Appendix C, printed p. 98, item 173, Shalwar]",silkullu1985:sha:i173:v1
wordlist cell,174,two hundred,SHA,Shalwar,Inner Seraji,105,98,3,cells/i174-SHA-pdf105.png,dʊi ʃoʊ,manual-source-image,,"dui fo""",installed,,kul,sil-kullu-1985-shalwar,"blair2021kullu[Appendix C, printed p. 98, item 174, Shalwar]",silkullu1985:sha:i174:v1
wordlist cell,175,one thousand,SHA,Shalwar,Inner Seraji,105,98,3,cells/i175-SHA-pdf105.png,dʊs ʃoʊ,manual-source-image,,"ds. fo"" dui 12 9:0",installed,,kul,sil-kullu-1985-shalwar,"blair2021kullu[Appendix C, printed p. 98, item 175, Shalwar]",silkullu1985:sha:i175:v1
wordlist cell,176,two thousand,SHA,Shalwar,Inner Seraji,105,98,3,cells/i176-SHA-pdf105.png,dʊi həzaɽ,manual-source-image,,,installed,,kul,sil-kullu-1985-shalwar,"blair2021kullu[Appendix C, printed p. 98, item 176, Shalwar]",silkullu1985:sha:i176:v1
wordlist cell,161,twelve,CHI,Chinninal,Inner Seraji,105,98,1,cells/i161-CHI-pdf105.png,baɽə,manual-source-image,,bacn,installed,,kul,sil-kullu-1985-chinninal,"blair2021kullu[Appendix C, printed p. 98, item 161, Chinninal]",silkullu1985:chi:i161:v1
wordlist cell,162,thirteen,CHI,Chinninal,Inner Seraji,105,98,1,cells/i162-CHI-pdf105.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-chinninal,"blair2021kullu[Appendix C, printed p. 98, item 162, Chinninal]",
wordlist cell,163,fourteen,CHI,Chinninal,Inner Seraji,105,98,1,cells/i163-CHI-pdf105.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-chinninal,"blair2021kullu[Appendix C, printed p. 98, item 163, Chinninal]",
wordlist cell,164,fifteen,CHI,Chinninal,Inner Seraji,105,98,1,cells/i164-CHI-pdf105.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-chinninal,"blair2021kullu[Appendix C, printed p. 98, item 164, Chinninal]",
wordlist cell,165,sixteen,CHI,Chinninal,Inner Seraji,105,98,1,cells/i165-CHI-pdf105.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-chinninal,"blair2021kullu[Appendix C, printed p. 98, item 165, Chinninal]",
wordlist cell,166,seventeen,CHI,Chinninal,Inner Seraji,105,98,1,cells/i166-CHI-pdf105.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-chinninal,"blair2021kullu[Appendix C, printed p. 98, item 166, Chinninal]",
wordlist cell,167,eighteen,CHI,Chinninal,Inner Seraji,105,98,1,cells/i167-CHI-pdf105.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-chinninal,"blair2021kullu[Appendix C, printed p. 98, item 167, Chinninal]",
wordlist cell,168,nineteen,CHI,Chinninal,Inner Seraji,105,98,1,cells/i168-CHI-pdf105.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-chinninal,"blair2021kullu[Appendix C, printed p. 98, item 168, Chinninal]",
wordlist cell,169,twenty,CHI,Chinninal,Inner Seraji,105,98,1,cells/i169-CHI-pdf105.png,biːh,manual-source-image,,bi:h,installed,,kul,sil-kullu-1985-chinninal,"blair2021kullu[Appendix C, printed p. 98, item 169, Chinninal]",silkullu1985:chi:i169:v1
wordlist cell,170,twenty-one,CHI,Chinninal,Inner Seraji,105,98,1,cells/i170-CHI-pdf105.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-chinninal,"blair2021kullu[Appendix C, printed p. 98, item 170, Chinninal]",
wordlist cell,171,thirty,CHI,Chinninal,Inner Seraji,105,98,1,cells/i171-CHI-pdf105.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-chinninal,"blair2021kullu[Appendix C, printed p. 98, item 171, Chinninal]",
wordlist cell,172,fifty,CHI,Chinninal,Inner Seraji,105,98,1,cells/i172-CHI-pdf105.png,pədzaː,manual-source-image,,padza: -3,installed,,kul,sil-kullu-1985-chinninal,"blair2021kullu[Appendix C, printed p. 98, item 172, Chinninal]",silkullu1985:chi:i172:v1
wordlist cell,173,one hundred,CHI,Chinninal,Inner Seraji,105,98,1,cells/i173-CHI-pdf105.png,ʃoʊ,manual-source-image,,,installed,,kul,sil-kullu-1985-chinninal,"blair2021kullu[Appendix C, printed p. 98, item 173, Chinninal]",silkullu1985:chi:i173:v1
wordlist cell,174,two hundred,CHI,Chinninal,Inner Seraji,105,98,1,cells/i174-CHI-pdf105.png,,manual-source-image,blank,afd)zais,missing,source cell visually confirmed blank,kul,sil-kullu-1985-chinninal,"blair2021kullu[Appendix C, printed p. 98, item 174, Chinninal]",
wordlist cell,175,one thousand,CHI,Chinninal,Inner Seraji,105,98,1,cells/i175-CHI-pdf105.png,a(d)zaːɽ,manual-source-image,,a.(a) za:.,installed,,kul,sil-kullu-1985-chinninal,"blair2021kullu[Appendix C, printed p. 98, item 175, Chinninal]",silkullu1985:chi:i175:v1
wordlist cell,176,two thousand,CHI,Chinninal,Inner Seraji,105,98,1,cells/i176-CHI-pdf105.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-chinninal,"blair2021kullu[Appendix C, printed p. 98, item 176, Chinninal]",
wordlist cell,161,twelve,SHG,Shangarh,Inner Seraji,105,98,2,cells/i161-SHG-pdf105.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-shangarh,"blair2021kullu[Appendix C, printed p. 98, item 161, Shangarh]",
wordlist cell,162,thirteen,SHG,Shangarh,Inner Seraji,105,98,2,cells/i162-SHG-pdf105.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-shangarh,"blair2021kullu[Appendix C, printed p. 98, item 162, Shangarh]",
wordlist cell,163,fourteen,SHG,Shangarh,Inner Seraji,105,98,2,cells/i163-SHG-pdf105.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-shangarh,"blair2021kullu[Appendix C, printed p. 98, item 163, Shangarh]",
wordlist cell,164,fifteen,SHG,Shangarh,Inner Seraji,105,98,2,cells/i164-SHG-pdf105.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-shangarh,"blair2021kullu[Appendix C, printed p. 98, item 164, Shangarh]",
wordlist cell,165,sixteen,SHG,Shangarh,Inner Seraji,105,98,2,cells/i165-SHG-pdf105.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-shangarh,"blair2021kullu[Appendix C, printed p. 98, item 165, Shangarh]",
wordlist cell,166,seventeen,SHG,Shangarh,Inner Seraji,105,98,2,cells/i166-SHG-pdf105.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-shangarh,"blair2021kullu[Appendix C, printed p. 98, item 166, Shangarh]",
wordlist cell,167,eighteen,SHG,Shangarh,Inner Seraji,105,98,2,cells/i167-SHG-pdf105.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-shangarh,"blair2021kullu[Appendix C, printed p. 98, item 167, Shangarh]",
wordlist cell,168,nineteen,SHG,Shangarh,Inner Seraji,105,98,2,cells/i168-SHG-pdf105.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-shangarh,"blair2021kullu[Appendix C, printed p. 98, item 168, Shangarh]",
wordlist cell,169,twenty,SHG,Shangarh,Inner Seraji,105,98,2,cells/i169-SHG-pdf105.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-shangarh,"blair2021kullu[Appendix C, printed p. 98, item 169, Shangarh]",
wordlist cell,170,twenty-one,SHG,Shangarh,Inner Seraji,105,98,2,cells/i170-SHG-pdf105.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-shangarh,"blair2021kullu[Appendix C, printed p. 98, item 170, Shangarh]",
wordlist cell,171,thirty,SHG,Shangarh,Inner Seraji,105,98,2,cells/i171-SHG-pdf105.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-shangarh,"blair2021kullu[Appendix C, printed p. 98, item 171, Shangarh]",
wordlist cell,172,fifty,SHG,Shangarh,Inner Seraji,105,98,2,cells/i172-SHG-pdf105.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-shangarh,"blair2021kullu[Appendix C, printed p. 98, item 172, Shangarh]",
wordlist cell,173,one hundred,SHG,Shangarh,Inner Seraji,105,98,2,cells/i173-SHG-pdf105.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-shangarh,"blair2021kullu[Appendix C, printed p. 98, item 173, Shangarh]",
wordlist cell,174,two hundred,SHG,Shangarh,Inner Seraji,105,98,2,cells/i174-SHG-pdf105.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-shangarh,"blair2021kullu[Appendix C, printed p. 98, item 174, Shangarh]",
wordlist cell,175,one thousand,SHG,Shangarh,Inner Seraji,105,98,2,cells/i175-SHG-pdf105.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-shangarh,"blair2021kullu[Appendix C, printed p. 98, item 175, Shangarh]",
wordlist cell,176,two thousand,SHG,Shangarh,Inner Seraji,105,98,2,cells/i176-SHG-pdf105.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-shangarh,"blair2021kullu[Appendix C, printed p. 98, item 176, Shangarh]",
wordlist cell,161,twelve,MAN,Manali,Kullui,106,99,3,cells/i161-MAN-pdf106.png,,manual-source-image,blank,161.,missing,source cell visually confirmed blank,kul,sil-kullu-1985-manali,"blair2021kullu[Appendix C, printed p. 99, item 161, Manali]",
wordlist cell,162,thirteen,MAN,Manali,Kullui,106,99,3,cells/i162-MAN-pdf106.png,,manual-source-image,blank,162.,missing,source cell visually confirmed blank,kul,sil-kullu-1985-manali,"blair2021kullu[Appendix C, printed p. 99, item 162, Manali]",
wordlist cell,163,fourteen,MAN,Manali,Kullui,106,99,3,cells/i163-MAN-pdf106.png,,manual-source-image,blank,163.,missing,source cell visually confirmed blank,kul,sil-kullu-1985-manali,"blair2021kullu[Appendix C, printed p. 99, item 163, Manali]",
wordlist cell,164,fifteen,MAN,Manali,Kullui,106,99,3,cells/i164-MAN-pdf106.png,,manual-source-image,blank,164.,missing,source cell visually confirmed blank,kul,sil-kullu-1985-manali,"blair2021kullu[Appendix C, printed p. 99, item 164, Manali]",
wordlist cell,165,sixteen,MAN,Manali,Kullui,106,99,3,cells/i165-MAN-pdf106.png,,manual-source-image,blank,165.,missing,source cell visually confirmed blank,kul,sil-kullu-1985-manali,"blair2021kullu[Appendix C, printed p. 99, item 165, Manali]",
wordlist cell,166,seventeen,MAN,Manali,Kullui,106,99,3,cells/i166-MAN-pdf106.png,,manual-source-image,blank,160.,missing,source cell visually confirmed blank,kul,sil-kullu-1985-manali,"blair2021kullu[Appendix C, printed p. 99, item 166, Manali]",
wordlist cell,167,eighteen,MAN,Manali,Kullui,106,99,3,cells/i167-MAN-pdf106.png,,manual-source-image,blank,167.,missing,source cell visually confirmed blank,kul,sil-kullu-1985-manali,"blair2021kullu[Appendix C, printed p. 99, item 167, Manali]",
wordlist cell,168,nineteen,MAN,Manali,Kullui,106,99,3,cells/i168-MAN-pdf106.png,,manual-source-image,blank,168.,missing,source cell visually confirmed blank,kul,sil-kullu-1985-manali,"blair2021kullu[Appendix C, printed p. 99, item 168, Manali]",
wordlist cell,169,twenty,MAN,Manali,Kullui,106,99,3,cells/i169-MAN-pdf106.png,,manual-source-image,blank,169.,missing,source cell visually confirmed blank,kul,sil-kullu-1985-manali,"blair2021kullu[Appendix C, printed p. 99, item 169, Manali]",
wordlist cell,170,twenty-one,MAN,Manali,Kullui,106,99,3,cells/i170-MAN-pdf106.png,,manual-source-image,blank,170.,missing,source cell visually confirmed blank,kul,sil-kullu-1985-manali,"blair2021kullu[Appendix C, printed p. 99, item 170, Manali]",
wordlist cell,171,thirty,MAN,Manali,Kullui,106,99,3,cells/i171-MAN-pdf106.png,,manual-source-image,blank,171.,missing,source cell visually confirmed blank,kul,sil-kullu-1985-manali,"blair2021kullu[Appendix C, printed p. 99, item 171, Manali]",
wordlist cell,172,fifty,MAN,Manali,Kullui,106,99,3,cells/i172-MAN-pdf106.png,,manual-source-image,blank,172.,missing,source cell visually confirmed blank,kul,sil-kullu-1985-manali,"blair2021kullu[Appendix C, printed p. 99, item 172, Manali]",
wordlist cell,173,one hundred,MAN,Manali,Kullui,106,99,3,cells/i173-MAN-pdf106.png,,manual-source-image,blank,(73.,missing,source cell visually confirmed blank,kul,sil-kullu-1985-manali,"blair2021kullu[Appendix C, printed p. 99, item 173, Manali]",
wordlist cell,174,two hundred,MAN,Manali,Kullui,106,99,3,cells/i174-MAN-pdf106.png,,manual-source-image,blank,174.,missing,source cell visually confirmed blank,kul,sil-kullu-1985-manali,"blair2021kullu[Appendix C, printed p. 99, item 174, Manali]",
wordlist cell,175,one thousand,MAN,Manali,Kullui,106,99,3,cells/i175-MAN-pdf106.png,,manual-source-image,blank,17S.,missing,source cell visually confirmed blank,kul,sil-kullu-1985-manali,"blair2021kullu[Appendix C, printed p. 99, item 175, Manali]",
wordlist cell,176,two thousand,MAN,Manali,Kullui,106,99,3,cells/i176-MAN-pdf106.png,,manual-source-image,blank,16.,missing,source cell visually confirmed blank,kul,sil-kullu-1985-manali,"blair2021kullu[Appendix C, printed p. 99, item 176, Manali]",
wordlist cell,161,twelve,RAI,Raila,Inner Seraji,106,99,1,cells/i161-RAI-pdf106.png,baɽə,manual-source-image,,barn,installed,,kul,sil-kullu-1985-raila,"blair2021kullu[Appendix C, printed p. 99, item 161, Raila]",silkullu1985:rai:i161:v1
wordlist cell,162,thirteen,RAI,Raila,Inner Seraji,106,99,1,cells/i162-RAI-pdf106.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-raila,"blair2021kullu[Appendix C, printed p. 99, item 162, Raila]",
wordlist cell,163,fourteen,RAI,Raila,Inner Seraji,106,99,1,cells/i163-RAI-pdf106.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-raila,"blair2021kullu[Appendix C, printed p. 99, item 163, Raila]",
wordlist cell,164,fifteen,RAI,Raila,Inner Seraji,106,99,1,cells/i164-RAI-pdf106.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-raila,"blair2021kullu[Appendix C, printed p. 99, item 164, Raila]",
wordlist cell,165,sixteen,RAI,Raila,Inner Seraji,106,99,1,cells/i165-RAI-pdf106.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-raila,"blair2021kullu[Appendix C, printed p. 99, item 165, Raila]",
wordlist cell,166,seventeen,RAI,Raila,Inner Seraji,106,99,1,cells/i166-RAI-pdf106.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-raila,"blair2021kullu[Appendix C, printed p. 99, item 166, Raila]",
wordlist cell,167,eighteen,RAI,Raila,Inner Seraji,106,99,1,cells/i167-RAI-pdf106.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-raila,"blair2021kullu[Appendix C, printed p. 99, item 167, Raila]",
wordlist cell,168,nineteen,RAI,Raila,Inner Seraji,106,99,1,cells/i168-RAI-pdf106.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-raila,"blair2021kullu[Appendix C, printed p. 99, item 168, Raila]",
wordlist cell,169,twenty,RAI,Raila,Inner Seraji,106,99,1,cells/i169-RAI-pdf106.png,biːh,manual-source-image,,bi: h,installed,,kul,sil-kullu-1985-raila,"blair2021kullu[Appendix C, printed p. 99, item 169, Raila]",silkullu1985:rai:i169:v1
wordlist cell,170,twenty-one,RAI,Raila,Inner Seraji,106,99,1,cells/i170-RAI-pdf106.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-raila,"blair2021kullu[Appendix C, printed p. 99, item 170, Raila]",
wordlist cell,171,thirty,RAI,Raila,Inner Seraji,106,99,1,cells/i171-RAI-pdf106.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-raila,"blair2021kullu[Appendix C, printed p. 99, item 171, Raila]",
wordlist cell,172,fifty,RAI,Raila,Inner Seraji,106,99,1,cells/i172-RAI-pdf106.png,pəɳdʒaː,manual-source-image,,prdza:,installed,,kul,sil-kullu-1985-raila,"blair2021kullu[Appendix C, printed p. 99, item 172, Raila]",silkullu1985:rai:i172:v1
wordlist cell,173,one hundred,RAI,Raila,Inner Seraji,106,99,1,cells/i173-RAI-pdf106.png,ʃoʊ,manual-source-image,,"Jo""",installed,,kul,sil-kullu-1985-raila,"blair2021kullu[Appendix C, printed p. 99, item 173, Raila]",silkullu1985:rai:i173:v1
wordlist cell,174,two hundred,RAI,Raila,Inner Seraji,106,99,1,cells/i174-RAI-pdf106.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-raila,"blair2021kullu[Appendix C, printed p. 99, item 174, Raila]",
wordlist cell,175,one thousand,RAI,Raila,Inner Seraji,106,99,1,cells/i175-RAI-pdf106.png,həzaːɽ,manual-source-image,,haza:s,installed,,kul,sil-kullu-1985-raila,"blair2021kullu[Appendix C, printed p. 99, item 175, Raila]",silkullu1985:rai:i175:v1
wordlist cell,176,two thousand,RAI,Raila,Inner Seraji,106,99,1,cells/i176-RAI-pdf106.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-raila,"blair2021kullu[Appendix C, printed p. 99, item 176, Raila]",
wordlist cell,161,twelve,MAR,Maraur,Inner Seraji,106,99,2,cells/i161-MAR-pdf106.png,baɽə,manual-source-image,,bass,installed,,kul,sil-kullu-1985-maraur,"blair2021kullu[Appendix C, printed p. 99, item 161, Maraur]",silkullu1985:mar:i161:v1
wordlist cell,162,thirteen,MAR,Maraur,Inner Seraji,106,99,2,cells/i162-MAR-pdf106.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-maraur,"blair2021kullu[Appendix C, printed p. 99, item 162, Maraur]",
wordlist cell,163,fourteen,MAR,Maraur,Inner Seraji,106,99,2,cells/i163-MAR-pdf106.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-maraur,"blair2021kullu[Appendix C, printed p. 99, item 163, Maraur]",
wordlist cell,164,fifteen,MAR,Maraur,Inner Seraji,106,99,2,cells/i164-MAR-pdf106.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-maraur,"blair2021kullu[Appendix C, printed p. 99, item 164, Maraur]",
wordlist cell,165,sixteen,MAR,Maraur,Inner Seraji,106,99,2,cells/i165-MAR-pdf106.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-maraur,"blair2021kullu[Appendix C, printed p. 99, item 165, Maraur]",
wordlist cell,166,seventeen,MAR,Maraur,Inner Seraji,106,99,2,cells/i166-MAR-pdf106.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-maraur,"blair2021kullu[Appendix C, printed p. 99, item 166, Maraur]",
wordlist cell,167,eighteen,MAR,Maraur,Inner Seraji,106,99,2,cells/i167-MAR-pdf106.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-maraur,"blair2021kullu[Appendix C, printed p. 99, item 167, Maraur]",
wordlist cell,168,nineteen,MAR,Maraur,Inner Seraji,106,99,2,cells/i168-MAR-pdf106.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-maraur,"blair2021kullu[Appendix C, printed p. 99, item 168, Maraur]",
wordlist cell,169,twenty,MAR,Maraur,Inner Seraji,106,99,2,cells/i169-MAR-pdf106.png,biː,manual-source-image,,bi:,installed,,kul,sil-kullu-1985-maraur,"blair2021kullu[Appendix C, printed p. 99, item 169, Maraur]",silkullu1985:mar:i169:v1
wordlist cell,170,twenty-one,MAR,Maraur,Inner Seraji,106,99,2,cells/i170-MAR-pdf106.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-maraur,"blair2021kullu[Appendix C, printed p. 99, item 170, Maraur]",
wordlist cell,171,thirty,MAR,Maraur,Inner Seraji,106,99,2,cells/i171-MAR-pdf106.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-maraur,"blair2021kullu[Appendix C, printed p. 99, item 171, Maraur]",
wordlist cell,172,fifty,MAR,Maraur,Inner Seraji,106,99,2,cells/i172-MAR-pdf106.png,pəɳdzaː,manual-source-image,,prdza:,installed,,kul,sil-kullu-1985-maraur,"blair2021kullu[Appendix C, printed p. 99, item 172, Maraur]",silkullu1985:mar:i172:v1
wordlist cell,173,one hundred,MAR,Maraur,Inner Seraji,106,99,2,cells/i173-MAR-pdf106.png,ʃaʊ,manual-source-image,,"Ja""",installed,,kul,sil-kullu-1985-maraur,"blair2021kullu[Appendix C, printed p. 99, item 173, Maraur]",silkullu1985:mar:i173:v1
wordlist cell,174,two hundred,MAR,Maraur,Inner Seraji,106,99,2,cells/i174-MAR-pdf106.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-maraur,"blair2021kullu[Appendix C, printed p. 99, item 174, Maraur]",
