Snapshot_Date,Entry_Key,GUID,Letter,Page,Entry_Kind,Headword,Homograph,IPA,Part_Of_Speech,Sense_Count,Sense_Number,Gloss_English,Gloss_Hindi,Definition_Kind,Usage_Note,Semantic_Domains,Example,Example_Translation,Complex_Form_Type,Complex_Form_Parts,Variant_Of_Type,Variant_Of_Target,Variant_Of_Key,Variant_Backref_Type,Variant_Backref_Target,Cross_Reference_Type,Cross_Reference_Target,Status,Reason,Record_SHA256
2026-08-26,woods2019halbi:gdc1346ec-55f0-4b06-acd6-32c0f4ce96c0,gdc1346ec-55f0-4b06-acd6-32c0f4ce96c0,स,11,entry,साबल,,sabəl,n,1,,metal digging stick,,definition,,6.2.8 Agricultural tool,,,,,,,,,,,,installed,,4c8e77d33981b6cbda7e4d989e2e1e4a46a52805f16390aac84700d17d1a7d92
2026-08-26,woods2019halbi:gdc14b34f-d608-4ca1-ae93-2ce805e78766,gdc14b34f-d608-4ca1-ae93-2ce805e78766,ख,1,entry,खटेआर,,kʰəʈear,n,1,,shin,पिंडली,definition,,2.1 Body; 2.1.3.2 Leg,,,,,,,,,,,,installed,,494ef630e41a742a01f5cf0d4f414354c9a207ca36ae0e184f1fcdd84e399c40
2026-08-26,woods2019halbi:gdc1fd73b-2f76-4df4-80ec-3f3dca2db3bd,gdc1fd73b-2f76-4df4-80ec-3f3dca2db3bd,ब,18,entry,बेला,,bela,n,1,,dipper for gruel,,definition,,6.7.7 Container,,,,,,,,,,,,installed,,6dbf49befc92fc07710170f5f4aac366054b93afb4a1950dbef7f762d696b682
2026-08-26,woods2019halbi:gdc25afc0-4000-4999-80b7-64083b2f10d2,gdc25afc0-4000-4999-80b7-64083b2f10d2,ऊ,6,minorentrycomplex,ऊलट पूलट होऊक,,uləʈ puləʈ houk,comVb,1,,to be turned upside-down,,definition,,,,,ph. v. of,होऊक + ऊलट पूलट,,,,,,,,installed,,e40d14295b850beef361a75aedf3d9cdbb173ef9573692f9b4cf8057fd40e6fe
2026-08-26,woods2019halbi:gdc276e43-f271-449a-93de-b170841404ab,gdc276e43-f271-449a-93de-b170841404ab,ध,2,minorentrycomplex,धरतो बीता,,dʰərto bita,cn,1,,person who has something or is holding something,,definition,,7.3.4.4 Hold; 2 Person,,,comp. of,धरूक + तो + बीता,,,,,,cf,धरू बीता,installed,,af923fc1684fd3c322f12b2bf8fd8a65c0c2b97cef955f24123e70602f451bcd
2026-08-26,woods2019halbi:gdc2a258c-e4f9-4c10-8736-7a15c43be306,gdc2a258c-e4f9-4c10-8736-7a15c43be306,क,8,entry,कहरूक,,kəhruk,,2,1,to sigh,कराहना,definition,,"2.2.1 Breathe, breath",,,,,,,,,,,,installed,,c30c616ca9404912332330ac8244f7d24b427c4b4be2fc1703be0e0f84e3c039
2026-08-26,woods2019halbi:gdc2a258c-e4f9-4c10-8736-7a15c43be306,gdc2a258c-e4f9-4c10-8736-7a15c43be306,क,8,entry,कहरूक,,kəhruk,,2,2,to groan,,definition,,"4.2.8.1 Serious; 3.5.6.5 Cry, tear",,,,,,,,,,,,installed,,ce8ffd2e5770a7e5811c6f8f7addb4b1946971a456bba5bb6f9e7b00ccd1bdfc
2026-08-26,woods2019halbi:gdc2f0755-bbab-46b9-8ffc-8aaad13090c0,gdc2f0755-bbab-46b9-8ffc-8aaad13090c0,ख,9,entry,खेल,,kʰel,n,1,,game,खेल,definition,,"4.2.6 Entertainment, recreation; 4.2.6.1 Game",आऊर फेरर जानू खेल होली।,And later they played games.,,,,,,,,cf,जूआरी,installed,,ba874b52457d4f1c23d66a7553b140c4b364c5003a46c66d30a2df8b10e53e20
2026-08-26,woods2019halbi:gdc32a169-293d-42b2-a480-7987d796f221,gdc32a169-293d-42b2-a480-7987d796f221,ह,2,entry,हम,,həm,n,1,,stack of kindling for burning during a worship ceremony; ceremonially crisscrossed sticks,,definition,sticks criss-crossed on each other in a square shape,4.9.8 Religious things,,,,,,,,,,cf; cf,हम झम; हम,installed,,056fe6e246c6dabe76389e1353969ee9a59d1e9b24fa3c800e0581c9d4aa5bc4
2026-08-26,woods2019halbi:gdc39c5b9-d478-40b2-b34f-717fc152488d,gdc39c5b9-d478-40b2-b34f-717fc152488d,प,1,entry,पँगखा,,pə̃ɡkʰa,n,2,1,fan,पंखा,definition,,1.1.2.1 Blow air,,,,,,,,fr. var.; fr. var.; fr. var.,पँखा; पोंगखा; पोंगखा जाहाज,cf; cf,पँगखा जाहाज; पँगखा,installed,,fc54091dd46c0ccdd2e37bb1483fef807f01de0c788b5bbec9f51dbd840aaffc
2026-08-26,woods2019halbi:gdc39c5b9-d478-40b2-b34f-717fc152488d,gdc39c5b9-d478-40b2-b34f-717fc152488d,प,1,entry,पँगखा,,pə̃ɡkʰa,n,2,2,mud wall with a peak,चोटीदार मिट्टी की दीवार,definition,,"1.2.2.1 Soil, dirt; 6.5.2.1 Wall; 6.5.1.5 Fence, wall",,,,,,,,fr. var.; fr. var.; fr. var.,पँखा; पोंगखा; पोंगखा जाहाज,cf; cf,पँगखा जाहाज; पँगखा,installed,,2c66b798d0d10618746390a5cba0578ea5df875f5be441c9fe5beb25390d5086
2026-08-26,woods2019halbi:gdc3dbc04-538e-4d52-9c9c-f96b65c0be60,gdc3dbc04-538e-4d52-9c9c-f96b65c0be60,प,3,entry,पहलाद,,pəhlad,pn,1,,Pahlad,,definition,"name of a god, Hiran's son",,,,,,,,,,,,,installed,,082d61a9a8eb4ed968ccdaf18968321e8abb7254420d0931a67b87abe6566feb
2026-08-26,woods2019halbi:gdc3f852a-f242-4d57-8c85-183394c722c9,gdc3f852a-f242-4d57-8c85-183394c722c9,छ,1,entry,छन्‍ती,,tʃʰənti,n,1,,kin term; direct great grandchild; direct great great grandchild,पौत्र; पौत्रपौत्र; पौत्री; पौत्रीपौत्री,definition,,4.1.9.1 Related by birth,,,,,,,,,,,,installed,,0a8243750a7a58f59d126b07aa59dafa015fe3ce68b5376eb96baeda71c9a812
2026-08-26,woods2019halbi:gdc401b84-98b6-4fc0-8f3d-13b6c4f3f930,gdc401b84-98b6-4fc0-8f3d-13b6c4f3f930,ज,6,entry,जानूवाँ,,dʒanuwã,n,1,,one who knows,जानने वाला; ज्ञाता,definition,,3.2.3 Know; 2 Person,आजा खूब लोग चो जानूवाँ आए मने।,"Grandfather knew much about other people, so I'm told.",,,,,,,,,,installed,,b74736c2eeca4e2041617cd25a88d9ca039ab7f9a91ace0474b0193d244ef922
2026-08-26,woods2019halbi:gdc440b15-469a-435d-817e-afa1c62982ab,gdc440b15-469a-435d-817e-afa1c62982ab,न,6,entry,नाहर,,nahər,n,1,,though the meaning is unknown it is used to describe a type of oxen yoking,,definition,,,,,,,,,,,,,,installed,,2afc0c0135b6faea9b78b10413c6ea09bc95eda73e41a60e05a2647accc4173e
2026-08-26,woods2019halbi:gdc45f001-e82a-4dcd-ab2e-f5d7be9303e2,gdc45f001-e82a-4dcd-ab2e-f5d7be9303e2,झ,1,minorentrycomplex,झप तप,,dʒʰəp təp,comAdv,1,,quickly,जल्दी,definition,,,,,comp. of,झप + तप,,,,,,,,installed,,e5a3a1b4e8c1faeb505ca90df3dddbb8606d9acc86db1b5a3550267702e9cae5
2026-08-26,woods2019halbi:gdc50e81e-7dd9-488a-ae8b-d2e872e0f9b3,gdc50e81e-7dd9-488a-ae8b-d2e872e0f9b3,प,17,minorentrycomplex,पोगूर होऊक,,poɡur houk,comVb,1,,to broadcast truth; true news to become spread abroad,,definition,,3.5.1.3 True; 3.5.2.1 Report,,,ph. v. of,होऊक + पोगूर,,,,,,,,installed,,b2933cf6f1623fae2eb341831e66bf6e3cacc8233ddd8146209bad516a4d5a55
2026-08-26,woods2019halbi:gdc60ee36-3d11-4da2-a05d-2cddf26cb9a5,gdc60ee36-3d11-4da2-a05d-2cddf26cb9a5,ल,2,entry,लगाऊक,,ləɡauk,v,3,1,to season something,अचार डालना,definition,,,"""आजी चो साग ने काए लगालीस नोनी?","""What did you put in today's curry, Noni?",,,,,,,,,,installed,,65b4057f41def9982781f830e6905e6314d66794a3089b1798f752eb4402d0e5
2026-08-26,woods2019halbi:gdc60ee36-3d11-4da2-a05d-2cddf26cb9a5,gdc60ee36-3d11-4da2-a05d-2cddf26cb9a5,ल,2,entry,लगाऊक,,ləɡauk,v,3,2,to add to; to put in,,definition,"as rice to water when cooking, spice in hot oil, etc",,,,,,,,,,,,,installed,,d63fe8ebcfcf742568fb9c30d7bdfd861dc509fd82f91dd7673a3c79266bc3fe
2026-08-26,woods2019halbi:gdc60ee36-3d11-4da2-a05d-2cddf26cb9a5,gdc60ee36-3d11-4da2-a05d-2cddf26cb9a5,ल,2,entry,लगाऊक,,ləɡauk,v,3,3,to inject,सुई चबाना,definition,,7.3.2.6 Put in; 2.5.7.2 Medicine,,,,,,,,,,,,installed,,6bed9edec59997a069ff02cbd59ce3697b32e7ceeca359056e452cf95c8ff13e
2026-08-26,woods2019halbi:gdc6ef45a-b43c-4fca-aaca-fb3deed7cc24,gdc6ef45a-b43c-4fca-aaca-fb3deed7cc24,प,22,minorentrycomplex,पोसना फूटूक,,posna pʰuʈuk,comVb,1,,to perspire; to sweat,पसीना बहना,definition,,2.2 Body functions,,,ph. v. of,फूटूक + पोसना,,,,,,,,installed,,262fd2bc3e57de853d3503b0d30f6420b60a5722140ac9147e0be1f6d42d8235
2026-08-26,woods2019halbi:gdc8abb1b-41ec-419a-9d41-2d02e7d8d0b1,gdc8abb1b-41ec-419a-9d41-2d02e7d8d0b1,थ,1,minorentrycomplex,थाने,,tʰane,n,2,1,in a place; at a place,एक जगह पर,definition,,8.2.6.2 Near; 8.5.1.2 Beside; 8.5.1.5.1 Next to,,,comp. of,थान + ए,,,,,,,,installed,,2c2a0c29efd0712ac223712299d441404d161772e220a805cc3f772117ff718e
2026-08-26,woods2019halbi:gdc8abb1b-41ec-419a-9d41-2d02e7d8d0b1,gdc8abb1b-41ec-419a-9d41-2d02e7d8d0b1,थ,1,minorentrycomplex,थाने,,tʰane,n,2,2,with,,definition,,,,,comp. of,थान + ए,,,,,,,,installed,,47ac476353dd138eba1507d7518c61595fca1779da4198a835db7718148f6645
2026-08-26,woods2019halbi:gdc8cd7ec-c9ab-49c8-99fb-5bca0ec5508f,gdc8cd7ec-c9ab-49c8-99fb-5bca0ec5508f,द,2,entry,दरपन,,dərpən,n,1,,mirror,आइना; दरपाण,definition,,6.7 Tool; 2.3.1.9 Something used to see,,,,,,,,,,,,installed,,4fef6c83279999bbb489010ce90014df8c4fca6b2cf3c1c8fab79a1b2abcd124
2026-08-26,woods2019halbi:gdc8eaef8-03aa-4985-805a-0749a513292b,gdc8eaef8-03aa-4985-805a-0749a513292b,स,14,entry,सीकूक,,sikuk,v,1,,to learn; to practice until learned,सीखना,definition,,3.2.2 Learn,हून लेका मन सीकला आले आऊर नाट भारूआत।,When the boys have learned the dance and they will rehearse it.,,,,,,,,,,installed,,acf2dace2dcbb936c33427c58d916f053839d055a0d92de0cb0aede625da09d6
2026-08-26,woods2019halbi:gdca6e977-6be7-4aa6-ad43-6c28cfbb9598,gdca6e977-6be7-4aa6-ad43-6c28cfbb9598,द,9,entry,देवन,,dewən,n,1,,royal minister,मंत्रिनी; राजमंत्री,definition,,,,,,,,,,,,,,installed,,e8535aa2bbeca2b48f15f17b5cb8ad9ad4ffc663f72142ddc1d2546b11104487
2026-08-26,woods2019halbi:gdccc17d0-9609-4645-90fc-cd787b05662f,gdccc17d0-9609-4645-90fc-cd787b05662f,च,1,entry,चकी,,tʃəki,n,1,,potter's wheel,कुम्हार का चाक,definition,,6.6.2.4 Working with clay; 8.6 Parts of things,,,,,,,,,,,,installed,,1daba58f7af7a892a2e6c8601c8b9d5eea83ce691c829b88b668e201c287491f
2026-08-26,woods2019halbi:gdcddd523-c7e8-45d0-8fce-429996b0e953,gdcddd523-c7e8-45d0-8fce-429996b0e953,क,24,minorentrycomplex,सींआड़ी कोलेआ,,sĩaɽi kolea,cn,1,,jackal,,definition,,1.6.1.1.2 Carnivore,,,comp. of,कोलेआ,,,,,,,,installed,,027306aac5642a167d031f5a49acab0e90d61fef7d5873b5f17ff68b81707f74
2026-08-26,woods2019halbi:gdce895b8-e0bb-4b1c-818c-6700061ce359,gdce895b8-e0bb-4b1c-818c-6700061ce359,ब,16,minorentryvariant,बेंक्स,,bẽks,,0,,,,,,,,,,,dial. var. of,बेंक,woods2019halbi:g6144b7e9-f6d9-4688-aabb-c217094143c4,,,,,installed,,2c397c84ca7aaf99b12e4b1b07f1617a2e3472be7a2eb9a2a95736bdc1fd7053
2026-08-26,woods2019halbi:gdcec5a12-6b9c-4a43-baa5-d01e54a0f4af,gdcec5a12-6b9c-4a43-baa5-d01e54a0f4af,ह,2,entry,हमम,,hmm,sound,1,,mmm sound,,definition,,2.3.2.2 Sound,,,,,,,,,,,,installed,,adafe4818d6189bc86044f6ca45db9e89fb525dadcddd7ddbe59437d4163ed50
2026-08-26,woods2019halbi:gdd09e4a4-8888-4a72-8eec-e96fc492bec5,gdd09e4a4-8888-4a72-8eec-e96fc492bec5,ग,4,minorentrycomplex,गरन पीता,,ɡərən pita,comAdj,1,,very sour,कड़वा; बहुत खट्टा,definition,like lemons,2.3.3 Taste,,,comp. of,गरन + पीता,,,,fr. var.,गरल पीता,,,installed,,63b2d61ed87de3f9411ad5370e297abc277806af08503eb20c6f6424cd3233ab
2026-08-26,woods2019halbi:gdd130a20-8b83-4088-9231-2c4b19eae512,gdd130a20-8b83-4088-9231-2c4b19eae512,क,2,minorentrycomplex,कट चो पोएसा,,kəʈ tʃo poesa,cn,1,,exact amount of money,,definition,,6.8.6 Money; 8.1.5.8 Exact,कट चो पोएसा आसे।,There is just the right amount of money there.,comp. of,कट चो + पोएसा,,,,,,,,installed,,202d8b5ab33e9c3834adae1134fb296c0f938ac15764a2f629adc392c9a6d940
2026-08-26,woods2019halbi:gdd162a1f-96e2-42d3-86b0-0b7381189829,gdd162a1f-96e2-42d3-86b0-0b7381189829,ग,6,minorentrycomplex,गाड़ी साटा,,ɡaɽi saʈa,cn,1,,bottom frame of ox-cart,,definition,,7.2.4.1.1 Vehicle; 6.7.8 Parts of tools,,,comp. of,गाड़ी + साटूक + आ,,,,,,,,installed,,a87a298ad9675764165e596d0e90a41405c3610f9e2ba15f1cbaebb7e8a9b712
2026-08-26,woods2019halbi:gdd16de36-f6f7-4cfe-8dcf-590b94f3214b,gdd16de36-f6f7-4cfe-8dcf-590b94f3214b,प,14,minorentrycomplex,पेरेम बती,,perem bəti,pn,1,,Perembati,,definition,,,,,,,,,,,,,,installed,,1ee1d341d8641a964e402f3faf442fc0763664db2cd2a73f6097841c05f6cccb
2026-08-26,woods2019halbi:gdd2bc20e-2015-497d-a134-91d956bb0933,gdd2bc20e-2015-497d-a134-91d956bb0933,अँ,1,minorentrycomplex,अँईटी खाड़ू,,ə̃iʈi kʰaɽu,cn,1,,type of silver bangle,,definition,hollow inside with raised bevel design on ends,5.4.1 Jewelry,,,comp. of,खाड़ू,,,,,,,,installed,,4494973dd2704bced4a9550e5832c32a2f30c256dcacf8e0602bf97a7663c6b9
2026-08-26,woods2019halbi:gdd39f823-5c6c-4fc1-ace0-e8754ba661f5,gdd39f823-5c6c-4fc1-ace0-e8754ba661f5,प,3,entry,पाऊक,,pauk,v,6,1,to dawn,,definition,,8.4.1.2.3 Time of the day,बीआने पावतो के फेर हून जाहाज बीता मन चो मोठर आनूकलाए ईली।,"At the time of it becoming morning, again that airline's bus came to take us.",,,,,,,,cf; cf; cf,मतल पाऊक; घाम; कपाट पाऊक,installed,,085018e22eec6a4075a2396d3b9c61f512dd368ffa8bf2470ce70af8ccbf7140
2026-08-26,woods2019halbi:gdd39f823-5c6c-4fc1-ace0-e8754ba661f5,gdd39f823-5c6c-4fc1-ace0-e8754ba661f5,प,3,entry,पाऊक,,pauk,v,6,2,to carry in arms,,definition,,7.3.1 Carry; 2.1.3.1 Arm; 7.3.1 Carry; 7.2.1 Manner of movement; 4.2.4 Dance; 7.2.1 Manner of movement,"हे, रूसी के दका री, ईतलो दीन ले एता रोलो आऊर एबे फेर आइँक नी दकतो बीता गोटोक पीला के पावलोसे।","""Hey! look at the sage, friend, he was here for so many days and now this non-seeing person has carried a child.",,,,,,,,cf; cf; cf,मतल पाऊक; घाम; कपाट पाऊक,installed,,8056289106205ec7ef6a0144ceeba97f73af22f83bf97190e258425ea2c54535
2026-08-26,woods2019halbi:gdd39f823-5c6c-4fc1-ace0-e8754ba661f5,gdd39f823-5c6c-4fc1-ace0-e8754ba661f5,प,3,entry,पाऊक,,pauk,v,6,3,to carry on hips,,definition,,7.3.1 Carry,,,,,,,,,,cf; cf; cf,मतल पाऊक; घाम; कपाट पाऊक,installed,,dd343860b1b6d85c971e02c1c4e6592e794b6a06b903e21b4e9d29bc599e72c6
2026-08-26,woods2019halbi:gdd39f823-5c6c-4fc1-ace0-e8754ba661f5,gdd39f823-5c6c-4fc1-ace0-e8754ba661f5,प,3,entry,पाऊक,,pauk,v,6,4,to get hurt,,definition,,2.5.3 Injure; 7.4.3 Get,पावलो लगे ऊसकूआए लोर ऊदूआए।,The place that was hit will suddenly swell and a bruise will appear.,,,,,,,,cf; cf; cf,मतल पाऊक; घाम; कपाट पाऊक,installed,,66157f8d2a185411c863568c00363713fe55bfe3ce54dfe5fcdd67db693ae939
2026-08-26,woods2019halbi:gdd39f823-5c6c-4fc1-ace0-e8754ba661f5,gdd39f823-5c6c-4fc1-ace0-e8754ba661f5,प,3,entry,पाऊक,,pauk,v,6,5,to find after searching,,definition,,7.6.1 Search; 7.6.2 Find; 7.6.2 Find; 4.7.5.1 Investigate a crime,अलीस बाई रडीआ चो सोर पाएसे।,Alice is investigating the (missing) radio.,,,,,,,,cf; cf; cf,मतल पाऊक; घाम; कपाट पाऊक,installed,,3064458d33ddea47a35d1bf70bc999526568bed5e385b0ae13d1707b1feab846
2026-08-26,woods2019halbi:gdd39f823-5c6c-4fc1-ace0-e8754ba661f5,gdd39f823-5c6c-4fc1-ace0-e8754ba661f5,प,3,entry,पाऊक,,pauk,v,6,6,to care for,,definition,,4.3.4.5.2 Care for,आऊर आपून मन बेटा बेटी मन पाऊआत।,And they will care for their own sons and daughters.,,,,,,,,cf; cf; cf,मतल पाऊक; घाम; कपाट पाऊक,installed,,37c1cd5330f95ea172fddd32af80905b852b57a8196355947be0daca56e39eba
2026-08-26,woods2019halbi:gdd423ecb-791f-42c1-80c3-d94a14f7979b,gdd423ecb-791f-42c1-80c3-d94a14f7979b,र,7,entry,रीसही,,rishi,n,1,,angry female,क्रोधित महिला; क्रोधी स्त्री; गुस्सैया औरत,definition,,3.4.2.3 Angry; 2 Person,,,,,,,,dial. var.,रीसीही,cf,टडमाहाँ,installed,,ea2d0db4f9a2abff1e22fe09cb39fedfb53f9747a058ec478be0850f13286a75
2026-08-26,woods2019halbi:gdd42faed-6233-4d67-bdfd-0cbc120c02b5,gdd42faed-6233-4d67-bdfd-0cbc120c02b5,द,2,minorentrycomplex,दस हजार,,dəs hədʒar,num,1,,ten thousand; ten one thousands,दस एक हजार; दस हज़ार,definition,,8.1.1.1 Cardinal numbers,,,comp. of,दस + हजार,,,,,,,,installed,,65f39cfc69a098d7edb461cb7698f5887e6daf5382e6caa7570a3b0398af94d1
2026-08-26,woods2019halbi:gdd43241d-bf26-4a99-9bb8-fb1da3c32c81,gdd43241d-bf26-4a99-9bb8-fb1da3c32c81,स,15,entry,सीपी,,sipi,n,1,,police,,definition,,4.6.6.1 Police,,,,,,,,,,,,installed,,8ae79e455b8f64535fe0922f1393bdeda9958d8d60f8f114d6fa8ad006e04d06
2026-08-26,woods2019halbi:gdd46d4a9-a222-4416-ae68-3ad37b97e1ea,gdd46d4a9-a222-4416-ae68-3ad37b97e1ea,ब,21,entry,बोड़,,boɽ,n,1,,Ficus Benghalensis; banyan tree,बरगद,definition,,1.5.1 Tree,,,,,,,,,,,,installed,,121835dc19b1d5814610ffd2de000b14e2657c46abe3736d1daef8b25bad6876
2026-08-26,woods2019halbi:gdd55895e-91de-4688-af14-8e11625ee5f4,gdd55895e-91de-4688-af14-8e11625ee5f4,स,6,entry,सरकारी,,sərkari,n,1,,governmental,,definition,,4.6.3 Government organization; 4.6.6 Government functions,,,,,,,,,,,,installed,,bc9c367998c58cfeb80dad739d11aa04b3e7131dae22d38245f868ce428a8ae6
2026-08-26,woods2019halbi:gdd57847c-e878-44c4-998f-4fee88ad1ada,gdd57847c-e878-44c4-998f-4fee88ad1ada,च,1,minorentrycomplex,चकए काटूक,,tʃəkəe kaʈuk,comVb,1,,to cut with one hit,,definition,,,,,,,,,,,,,,installed,,5aa7a972c3c2e55abe45d32d2b11b69ee9ebebc9833e93d675cd33517e31734c
2026-08-26,woods2019halbi:gdd5833db-8e40-41b5-80b0-72627723637d,gdd5833db-8e40-41b5-80b0-72627723637d,भ,9,minorentrycomplex,रात भोर,,rat bʰor,comAdv,1,,the whole night,पूरी रात,definition,,"8.1.6 Whole, complete; 8.3.3.2 Dark",,,comp. of,रात + भोर,,,,,,,,installed,,3c1519d2ec2b519f709433144f0a14dfd62b8370521cc0b83d52e28a93eff500
2026-08-26,woods2019halbi:gdd5859fa-64e9-475e-bad6-5e66da2bdaef,gdd5859fa-64e9-475e-bad6-5e66da2bdaef,स,22,minorentrycomplex,सोना सूबरन,,sona subrən,,2,1,gold (story form),,definition,,1.2.2.3 Metal; 8.3.3.3 Color,,,comp. of,सोना,,,,,,,,installed,,dc8861c2bc76c93db0933cee0332df759b26db25dc100a7e8aed6a2c9bf1d87a
2026-08-26,woods2019halbi:gdd5859fa-64e9-475e-bad6-5e66da2bdaef,gdd5859fa-64e9-475e-bad6-5e66da2bdaef,स,22,minorentrycomplex,सोना सूबरन,,sona subrən,,2,2,Sona Subran,,definition,,,,,comp. of,सोना,,,,,,,,installed,,e2ed3ed769f290f2e799fc42323d6a87444fa412ee6fc77f140b9814ad25731b
2026-08-26,woods2019halbi:gdd6f2e82-0900-4ab4-888f-e45fbc53f966,gdd6f2e82-0900-4ab4-888f-e45fbc53f966,ए,2,entry,एक,,ek,num,1,,one,एक,definition,,8.1.1.1 Cardinal numbers,,,,,,,,Hin. borr.; Hin. borr.,एकीस; एकीस,cf; cf; cf; cf,गोटोक; बीस; एके झान; एक झान,installed,,5f33cd433f2eeb8eb6c598a5e31e3f1c044be1088ebfb1d3ebef2c97d8987463
2026-08-26,woods2019halbi:gdd80fec0-c671-44a0-a644-0bbaa99d5c7e,gdd80fec0-c671-44a0-a644-0bbaa99d5c7e,द,4,minorentrycomplex,मूँग दार,,mũɡ dar,cn,1,,"Phaseolus mungo; green gram, a lentil",,definition,,5.2.3.1.1 Food from seeds; 5.2 Food,,,comp. of,दार + मूँग,,,,,,,,installed,,f753b81c143011ed9f12475fadbd6b08aad9a32be0ac9171c3bf5a54d399c248
2026-08-26,woods2019halbi:gdd969a40-e9f1-41c5-a6b8-ef2da5406c18,gdd969a40-e9f1-41c5-a6b8-ef2da5406c18,म,16,minorentrycomplex,रात मोंजन,,rat mõdʒən,cn,1,,all night and all day,,definition,,,,,comp. of,रात + मोंजनचच,,,,,,,,installed,,299cecf444bf50e1f1220945be862c84d84dc13e86e578fce308de8a53fc25c8
2026-08-26,woods2019halbi:gdd9cd930-c4a4-43f8-929f-23caaa5bb4ca,gdd9cd930-c4a4-43f8-929f-23caaa5bb4ca,च,9,entry,चीना,,tʃina,cn,2,1,scar; mark; mole,तिल; निशान,definition,,5.4.6 Ritual scar,,,,,,,,,,,,installed,,2f15ec804e1e025672ec263495b4bbc79e9d6cc39a850ae77ad9c128a406d778
2026-08-26,woods2019halbi:gdd9cd930-c4a4-43f8-929f-23caaa5bb4ca,gdd9cd930-c4a4-43f8-929f-23caaa5bb4ca,च,9,entry,चीना,,tʃina,cn,2,2,small,छोटा,definition,,8.2.1 Small,ए देस चो गोटो गोटोक चीना माहा थारी मन धरलूसे।,We have gotten some small plates to take back.,,,,,,,,,,installed,,94964ea63eb279a6f774f629069a3b9f902b60513d541db08cd092e3cb521f38
2026-08-26,woods2019halbi:gddb0de57-1a05-486b-ba73-6d5b63e7578c,gddb0de57-1a05-486b-ba73-6d5b63e7578c,ग,2,minorentrycomplex,गद बोदूक,,ɡəd boduk,comVb,1,,to run fast; to flee; to run away,भाग जाना; भागना,definition,,7.2.1.2 Move quickly; 7.2.1.1.1 Run,गूने कोलेआ गद बोदान दीली मने।,Therefore the jackal took off and ran away.,ph. v. of,बोदूक + गद,,,,dial. var.,गद बदूक,,,installed,,c53f932de6c8e23367fd77530ef22da89c5b3fa0d4382533813b63c00cf1eb5c
2026-08-26,woods2019halbi:gddbe5e76-a8b2-44c4-b278-d35d75eb6214,gddbe5e76-a8b2-44c4-b278-d35d75eb6214,क,3,minorentrycomplex,कदम बेड़ा,,kədəm beɽa,cn,1,,name of a particular paddy field,,definition,,,,,comp. of,बेड़ा,,,,,,,,installed,,47fa392ce5c58ae6f558841cad771e8517e0db85cd531349c6d5b90c2ad2d2cc
