Record_Type,Item,Gloss,Site_Code,Site_Name,Role,PDF_Page,Printed_Page,Column,Raw_Response,Similarity_Groups,Reviewed_Transcription,Manual_Review,Uncertainty,Status,Reason,Language_ID,Dialect_ID,Source,Entry_Keys
wordlist cell,168,when?,KAL,Kaluguda U. Didayi,target,44,39,1,"1 ena, 1 ena",1|1,ena | ena,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-kaluguda-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 168, Kaluguda U. Didayi]",silbondadidayi1997:kal:i168:v1|silbondadidayi1997:kal:i168:v2
wordlist cell,168,when?,ORA,Orapadar U. Didayi,target,44,39,1,1 ona,1,ona,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-orapadar-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 168, Orapadar U. Didayi]",silbondadidayi1997:ora:i168:v1
wordlist cell,168,when?,ORI,Oringi L. Didayi,target,44,39,1,1 ona,1,ona,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-oringi-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 168, Oringi L. Didayi]",silbondadidayi1997:ori:i168:v1
wordlist cell,168,when?,RAS,Rasabeda L. Bonda,target,44,39,1,2 n̩d̪ɔi,2,n̩d̪ɔi,visual-source-page,,installed,,re,sil-bonda-didayi-1997-rasabeda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 168, Rasabeda L. Bonda]",silbondadidayi1997:ras:i168:v1
wordlist cell,168,when?,KEN,Kendhuguda L. Bonda,target,44,39,1,2 n̩ɖoi,2,n̩ɖoi,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kendhuguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 168, Kendhuguda L. Bonda]",silbondadidayi1997:ken:i168:v1
wordlist cell,168,when?,KAD,Kadamguda L. Bonda,target,44,39,1,2 n̩d̪ɔi,2,n̩d̪ɔi,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kadamguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 168, Kadamguda L. Bonda]",silbondadidayi1997:kad:i168:v1
wordlist cell,168,when?,DUM,Dumripada U. Bonda,target,44,39,1,2 n̩d̪ɔi,2,n̩d̪ɔi,visual-source-page,,installed,,re,sil-bonda-didayi-1997-dumripada-u-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 168, Dumripada U. Bonda]",silbondadidayi1997:dum:i168:v1
wordlist cell,168,when?,GUT,Tikrapada Gutob,comparison control,44,39,1,2 ʊɳɖoi,2,ʊɳɖoi,visual-source-page,,excluded,excluded comparison control,gu,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 168, Tikrapada Gutob]",
wordlist cell,168,when?,PAR,Kinumun Parenga Parja,comparison control,44,39,1,3 ʌgɐɪ,3,ʌgɐɪ,visual-source-page,,excluded,excluded comparison control,go,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 168, Kinumun Parenga Parja]",
wordlist cell,168,when?,RON,Malenga Rona Desiya,comparison control,44,39,1,4 kebe,4,kebe,visual-source-page,,excluded,excluded comparison control,AdivasiOriya,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 168, Malenga Rona Desiya]",
wordlist cell,168,when?,ODI,Cuttack Oriya,comparison control,44,39,1,4 kebe,4,kebe,visual-source-page,,excluded,excluded comparison control,Or,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 168, Cuttack Oriya]",
wordlist cell,169,how many?,BIA,Biapada U. Didayi,target,44,39,1,1 oːʔɖi,1,oːʔɖi,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-biapada-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 169, Biapada U. Didayi]",silbondadidayi1997:bia:i169:v1
wordlist cell,169,how many?,CHI,Chitrakonda L. Didayi,target,44,39,1,1 oiɖi,1,oiɖi,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-chitrakonda-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 169, Chitrakonda L. Didayi]",silbondadidayi1997:chi:i169:v1
wordlist cell,169,how many?,KAL,Kaluguda U. Didayi,target,44,39,1,1 oɖik,1,oɖik,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-kaluguda-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 169, Kaluguda U. Didayi]",silbondadidayi1997:kal:i169:v1
wordlist cell,169,how many?,ORA,Orapadar U. Didayi,target,44,39,1,1 oɖi,1,oɖi,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-orapadar-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 169, Orapadar U. Didayi]",silbondadidayi1997:ora:i169:v1
wordlist cell,169,how many?,ORI,Oringi L. Didayi,target,44,39,1,1 oːɖi,1,oːɖi,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-oringi-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 169, Oringi L. Didayi]",silbondadidayi1997:ori:i169:v1
wordlist cell,169,how many?,RAS,Rasabeda L. Bonda,target,44,39,1,4 ɔidʒa,4,ɔidʒa,visual-source-page,,installed,,re,sil-bonda-didayi-1997-rasabeda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 169, Rasabeda L. Bonda]",silbondadidayi1997:ras:i169:v1
wordlist cell,169,how many?,KEN,Kendhuguda L. Bonda,target,44,39,1,4 ɔidʒa,4,ɔidʒa,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kendhuguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 169, Kendhuguda L. Bonda]",silbondadidayi1997:ken:i169:v1
wordlist cell,169,how many?,KAD,Kadamguda L. Bonda,target,44,39,1,4 ɔidʒa,4,ɔidʒa,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kadamguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 169, Kadamguda L. Bonda]",silbondadidayi1997:kad:i169:v1
wordlist cell,169,how many?,DUM,Dumripada U. Bonda,target,44,39,1,5 aiɖʊta̪,5,aiɖʊta̪,visual-source-page,,installed,,re,sil-bonda-didayi-1997-dumripada-u-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 169, Dumripada U. Bonda]",silbondadidayi1997:dum:i169:v1
wordlist cell,169,how many?,GUT,Tikrapada Gutob,comparison control,44,39,1,3 ketː̪e,3,ketː̪e,visual-source-page,,excluded,excluded comparison control,gu,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 169, Tikrapada Gutob]",
wordlist cell,169,how many?,PAR,Kinumun Parenga Parja,comparison control,44,39,1,2 ɪjɐɪ,2,ɪjɐɪ,visual-source-page,,excluded,excluded comparison control,go,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 169, Kinumun Parenga Parja]",
wordlist cell,169,how many?,RON,Malenga Rona Desiya,comparison control,44,39,1,3 ketə̪ʈɐ,3,ketə̪ʈɐ,visual-source-page,,excluded,excluded comparison control,AdivasiOriya,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 169, Malenga Rona Desiya]",
wordlist cell,169,how many?,ODI,Cuttack Oriya,comparison control,44,39,1,3 kete̪,3,kete̪,visual-source-page,,excluded,excluded comparison control,Or,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 169, Cuttack Oriya]",
wordlist cell,170,what kind?,BIA,Biapada U. Didayi,target,44,39,1,1 ɖeʔɖiɾɔkɔm,1,ɖeʔɖiɾɔkɔm,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-biapada-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 170, Biapada U. Didayi]",silbondadidayi1997:bia:i170:v1
wordlist cell,170,what kind?,CHI,Chitrakonda L. Didayi,target,44,39,1,1 ɖiɖine,1,ɖiɖine,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-chitrakonda-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 170, Chitrakonda L. Didayi]",silbondadidayi1997:chi:i170:v1
wordlist cell,170,what kind?,KAL,Kaluguda U. Didayi,target,44,39,1,8 kenmoɳai,8,kenmoɳai,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-kaluguda-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 170, Kaluguda U. Didayi]",silbondadidayi1997:kal:i170:v1
wordlist cell,170,what kind?,ORA,Orapadar U. Didayi,target,44,39,1,7 meʔbaɾe,7,meʔbaɾe,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-orapadar-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 170, Orapadar U. Didayi]",silbondadidayi1997:ora:i170:v1
wordlist cell,170,what kind?,ORI,Oringi L. Didayi,target,44,39,1,1 ɖiɖiɾɔkɔm,1,ɖiɖiɾɔkɔm,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-oringi-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 170, Oringi L. Didayi]",silbondadidayi1997:ori:i170:v1
wordlist cell,170,what kind?,RAS,Rasabeda L. Bonda,target,44,39,1,6 mɪɾɪ,6,mɪɾɪ,visual-source-page,,installed,,re,sil-bonda-didayi-1997-rasabeda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 170, Rasabeda L. Bonda]",silbondadidayi1997:ras:i170:v1
wordlist cell,170,what kind?,KEN,Kendhuguda L. Bonda,target,44,39,1,6 mɪɾɪ,6,mɪɾɪ,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kendhuguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 170, Kendhuguda L. Bonda]",silbondadidayi1997:ken:i170:v1
wordlist cell,170,what kind?,KAD,Kadamguda L. Bonda,target,44,39,2,6 mʊɾɪ,6,mʊɾɪ,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kadamguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 170, Kadamguda L. Bonda]",silbondadidayi1997:kad:i170:v1
wordlist cell,170,what kind?,DUM,Dumripada U. Bonda,target,44,39,2,9 mɪjaŋ,9,mɪjaŋ,visual-source-page,,installed,,re,sil-bonda-didayi-1997-dumripada-u-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 170, Dumripada U. Bonda]",silbondadidayi1997:dum:i170:v1
wordlist cell,170,what kind?,GUT,Tikrapada Gutob,comparison control,44,39,2,2 eɾɐn,2,eɾɐn,visual-source-page,,excluded,excluded comparison control,gu,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 170, Tikrapada Gutob]",
wordlist cell,170,what kind?,PAR,Kinumun Parenga Parja,comparison control,44,39,2,3 ʌmnɐɪʔgɔʈɐ,3,ʌmnɐɪʔgɔʈɐ,visual-source-page,,excluded,excluded comparison control,go,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 170, Kinumun Parenga Parja]",
wordlist cell,170,what kind?,RON,Malenga Rona Desiya,comparison control,44,39,2,4 ken̪tɐ̪ʈɐ,4,ken̪tɐ̪ʈɐ,visual-source-page,,excluded,excluded comparison control,AdivasiOriya,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 170, Malenga Rona Desiya]",
wordlist cell,170,what kind?,ODI,Cuttack Oriya,comparison control,44,39,2,5 kemiti̪,5,kemiti̪,visual-source-page,,excluded,excluded comparison control,Or,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 170, Cuttack Oriya]",
wordlist cell,171,this,BIA,Biapada U. Didayi,target,44,39,2,1 kenːe,1,kenːe,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-biapada-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 171, Biapada U. Didayi]",silbondadidayi1997:bia:i171:v1
wordlist cell,171,this,CHI,Chitrakonda L. Didayi,target,44,39,2,1 henːe,1,henːe,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-chitrakonda-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 171, Chitrakonda L. Didayi]",silbondadidayi1997:chi:i171:v1
wordlist cell,171,this,KAL,Kaluguda U. Didayi,target,44,39,2,6 kɪme,6,kɪme,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-kaluguda-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 171, Kaluguda U. Didayi]",silbondadidayi1997:kal:i171:v1
wordlist cell,171,this,ORA,Orapadar U. Didayi,target,44,39,2,6 kɪme,6,kɪme,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-orapadar-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 171, Orapadar U. Didayi]",silbondadidayi1997:ora:i171:v1
wordlist cell,171,this,ORI,Oringi L. Didayi,target,44,39,2,1 akenːe,1,akenːe,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-oringi-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 171, Oringi L. Didayi]",silbondadidayi1997:ori:i171:v1
wordlist cell,171,this,RAS,Rasabeda L. Bonda,target,44,39,2,5 kɔna,5,kɔna,visual-source-page,,installed,,re,sil-bonda-didayi-1997-rasabeda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 171, Rasabeda L. Bonda]",silbondadidayi1997:ras:i171:v1
wordlist cell,171,this,KEN,Kendhuguda L. Bonda,target,44,39,2,5 kɔʔɳa,5,kɔʔɳa,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kendhuguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 171, Kendhuguda L. Bonda]",silbondadidayi1997:ken:i171:v1
wordlist cell,171,this,KAD,Kadamguda L. Bonda,target,44,39,2,5 kɔna,5,kɔna,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kadamguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 171, Kadamguda L. Bonda]",silbondadidayi1997:kad:i171:v1
wordlist cell,171,this,DUM,Dumripada U. Bonda,target,44,39,2,"1 kena, 5 kena",1|5,kena | kena,visual-source-page,,installed,,re,sil-bonda-didayi-1997-dumripada-u-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 171, Dumripada U. Bonda]",silbondadidayi1997:dum:i171:v1|silbondadidayi1997:dum:i171:v2
wordlist cell,171,this,GUT,Tikrapada Gutob,comparison control,44,39,2,2 enu,2,enu,visual-source-page,,excluded,excluded comparison control,gu,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 171, Tikrapada Gutob]",
wordlist cell,171,this,PAR,Kinumun Parenga Parja,comparison control,44,39,2,3 ɪɖɪn,3,ɪɖɪn,visual-source-page,,excluded,excluded comparison control,go,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 171, Kinumun Parenga Parja]",
wordlist cell,171,this,RON,Malenga Rona Desiya,comparison control,44,39,2,4 eʈɐ,4,eʈɐ,visual-source-page,,excluded,excluded comparison control,AdivasiOriya,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 171, Malenga Rona Desiya]",
wordlist cell,171,this,ODI,Cuttack Oriya,comparison control,44,39,2,4 eiʈɑ,4,eiʈɑ,visual-source-page,,excluded,excluded comparison control,Or,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 171, Cuttack Oriya]",
wordlist cell,172,that,BIA,Biapada U. Didayi,target,44,39,2,1 gɪte̪ne,1,gɪte̪ne,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-biapada-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 172, Biapada U. Didayi]",silbondadidayi1997:bia:i172:v1
wordlist cell,172,that,CHI,Chitrakonda L. Didayi,target,44,39,2,1 huti̪ne,1,huti̪ne,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-chitrakonda-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 172, Chitrakonda L. Didayi]",silbondadidayi1997:chi:i172:v1
wordlist cell,172,that,KAL,Kaluguda U. Didayi,target,44,39,2,0 no entry,,,visual-source-page,,missing,source prints no response (0 no entry),gt,sil-bonda-didayi-1997-kaluguda-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 172, Kaluguda U. Didayi]",
wordlist cell,172,that,ORA,Orapadar U. Didayi,target,44,39,2,1 gɪte̪ne,1,gɪte̪ne,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-orapadar-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 172, Orapadar U. Didayi]",silbondadidayi1997:ora:i172:v1
wordlist cell,172,that,ORI,Oringi L. Didayi,target,44,39,2,1 ate̪nːe,1,ate̪nːe,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-oringi-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 172, Oringi L. Didayi]",silbondadidayi1997:ori:i172:v1
wordlist cell,172,that,RAS,Rasabeda L. Bonda,target,44,39,2,5 gɪna,5,gɪna,visual-source-page,,installed,,re,sil-bonda-didayi-1997-rasabeda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 172, Rasabeda L. Bonda]",silbondadidayi1997:ras:i172:v1
wordlist cell,172,that,KEN,Kendhuguda L. Bonda,target,44,39,2,1 gɪti̪na,1,gɪti̪na,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kendhuguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 172, Kendhuguda L. Bonda]",silbondadidayi1997:ken:i172:v1
wordlist cell,172,that,KAD,Kadamguda L. Bonda,target,44,39,2,5 gɪna,5,gɪna,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kadamguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 172, Kadamguda L. Bonda]",silbondadidayi1997:kad:i172:v1
wordlist cell,172,that,DUM,Dumripada U. Bonda,target,44,39,2,5 gɾɪna,5,gɾɪna,visual-source-page,,installed,,re,sil-bonda-didayi-1997-dumripada-u-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 172, Dumripada U. Bonda]",silbondadidayi1997:dum:i172:v1
wordlist cell,172,that,GUT,Tikrapada Gutob,comparison control,44,39,2,2 onu,2,onu,visual-source-page,,excluded,excluded comparison control,gu,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 172, Tikrapada Gutob]",
wordlist cell,172,that,PAR,Kinumun Parenga Parja,comparison control,44,39,2,3 ʌɖɪn,3,ʌɖɪn,visual-source-page,,excluded,excluded comparison control,go,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 172, Kinumun Parenga Parja]",
wordlist cell,172,that,RON,Malenga Rona Desiya,comparison control,44,39,2,4 sɪʈɐ,4,sɪʈɐ,visual-source-page,,excluded,excluded comparison control,AdivasiOriya,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 172, Malenga Rona Desiya]",
wordlist cell,172,that,ODI,Cuttack Oriya,comparison control,44,39,2,4 seiʈɑ,4,seiʈɑ,visual-source-page,,excluded,excluded comparison control,Or,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 172, Cuttack Oriya]",
wordlist cell,173,these,BIA,Biapada U. Didayi,target,44,39,2,1 kheɳiŋ,1,kheɳiŋ,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-biapada-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 173, Biapada U. Didayi]",silbondadidayi1997:bia:i173:v1
wordlist cell,173,these,CHI,Chitrakonda L. Didayi,target,44,39,2,1 alekene,1,alekene,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-chitrakonda-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 173, Chitrakonda L. Didayi]",silbondadidayi1997:chi:i173:v1
wordlist cell,173,these,KAL,Kaluguda U. Didayi,target,44,39,2,0 no entry,,,visual-source-page,,missing,source prints no response (0 no entry),gt,sil-bonda-didayi-1997-kaluguda-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 173, Kaluguda U. Didayi]",
wordlist cell,173,these,ORA,Orapadar U. Didayi,target,44,39,2,0 no entry,,,visual-source-page,,missing,source prints no response (0 no entry),gt,sil-bonda-didayi-1997-orapadar-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 173, Orapadar U. Didayi]",
wordlist cell,173,these,ORI,Oringi L. Didayi,target,44,39,2,1 akːaniŋ,1,akːaniŋ,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-oringi-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 173, Oringi L. Didayi]",silbondadidayi1997:ori:i173:v1
wordlist cell,173,these,RAS,Rasabeda L. Bonda,target,44,39,2,6 kɔɳle,6,kɔɳle,visual-source-page,,installed,,re,sil-bonda-didayi-1997-rasabeda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 173, Rasabeda L. Bonda]",silbondadidayi1997:ras:i173:v1
wordlist cell,173,these,KEN,Kendhuguda L. Bonda,target,44,39,2,6 kɔɳle,6,kɔɳle,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kendhuguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 173, Kendhuguda L. Bonda]",silbondadidayi1997:ken:i173:v1
wordlist cell,173,these,KAD,Kadamguda L. Bonda,target,44,39,2,6 kɔɳle,6,kɔɳle,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kadamguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 173, Kadamguda L. Bonda]",silbondadidayi1997:kad:i173:v1
wordlist cell,173,these,DUM,Dumripada U. Bonda,target,44,39,2,7 kenalap,7,kenalap,visual-source-page,,installed,,re,sil-bonda-didayi-1997-dumripada-u-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 173, Dumripada U. Bonda]",silbondadidayi1997:dum:i173:v1
wordlist cell,173,these,GUT,Tikrapada Gutob,comparison control,44,39,2,2 enu,2,enu,visual-source-page,,excluded,excluded comparison control,gu,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 173, Tikrapada Gutob]",
wordlist cell,173,these,PAR,Kinumun Parenga Parja,comparison control,44,39,2,3 ɪɖɪn,3,ɪɖɪn,visual-source-page,,excluded,excluded comparison control,go,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 173, Kinumun Parenga Parja]",
wordlist cell,173,these,RON,Malenga Rona Desiya,comparison control,44,39,2,4 ɛʈɐmɔn,4,ɛʈɐmɔn,visual-source-page,,excluded,excluded comparison control,AdivasiOriya,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 173, Malenga Rona Desiya]",
wordlist cell,173,these,ODI,Cuttack Oriya,comparison control,44,39,2,5 eisɑbu,5,eisɑbu,visual-source-page,,excluded,excluded comparison control,Or,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 39, item 173, Cuttack Oriya]",
