Record_Type,Report,Printed_Page,Column,Gloss_Number,Gloss,Site_Code,Site_Name,Dialect_Group,Response,Similarity_Group,Raw_Transcription,Transcription,Review,Uncertainty,Status,Reason,Language_ID,Dialect_ID,Source,Entry_Key
expanded wordlist attestation,kim-kim2008bishnupriya,50,2,271,wet,a,Tilakpur,Madoi Gang,1,2,ti ,tɪŋŋitʃʰɛ,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-tilakpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 50, item 271, Tilakpur]",silbishnupriya2008:g271:sil-bishnupriya-2008-tilakpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,50,2,272,hot (weather),0,Standard Bangla,comparison control,1,1,om,ɡɔɾom,source text-layer transcript; legacy glyphs checked against page image,,excluded,standard Bangla comparison list; not Bishnupriya,,,"kim-kim2008bishnupriya[Appendix B.3, printed p. 50, item 272, Standard Bangla]",
expanded wordlist attestation,kim-kim2008bishnupriya,50,2,272,hot (weather),e,Machimpur,Rajar Gang,1,1,om,ɡɔɾom,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-machimpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 50, item 272, Machimpur]",silbishnupriya2008:g272:sil-bishnupriya-2008-machimpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,50,2,272,hot (weather),c,Gulerhaor,Rajar Gang,1,2,okoal,ʃokoɾal,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-gulerhaor,"kim-kim2008bishnupriya[Appendix B.3, printed p. 50, item 272, Gulerhaor]",silbishnupriya2008:g272:sil-bishnupriya-2008-gulerhaor:i1
expanded wordlist attestation,kim-kim2008bishnupriya,50,2,272,hot (weather),a,Tilakpur,Madoi Gang,1,2,okoani,ʃokoɾani,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-tilakpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 50, item 272, Tilakpur]",silbishnupriya2008:g272:sil-bishnupriya-2008-tilakpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,50,2,272,hot (weather),f,Madhapur,Madoi Gang,1,2,okoani,ʃokoɾani,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-madhapur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 50, item 272, Madhapur]",silbishnupriya2008:g272:sil-bishnupriya-2008-madhapur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,50,2,272,hot (weather),b,Soi Sri,Rajar Gang,1,2,sokol,sokoɾɛl,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-soi-sri,"kim-kim2008bishnupriya[Appendix B.3, printed p. 50, item 272, Soi Sri]",silbishnupriya2008:g272:sil-bishnupriya-2008-soi-sri:i1
expanded wordlist attestation,kim-kim2008bishnupriya,50,2,272,hot (weather),d,Dhonitila,Rajar Gang,1,2,sokol,sokoɾɛl,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-dhonitila,"kim-kim2008bishnupriya[Appendix B.3, printed p. 50, item 272, Dhonitila]",silbishnupriya2008:g272:sil-bishnupriya-2008-dhonitila:i1
expanded wordlist attestation,kim-kim2008bishnupriya,50,2,273,cold (weather),0,Standard Bangla,comparison control,1,1, ana,tʰanɖa,source text-layer transcript; legacy glyphs checked against page image,,excluded,standard Bangla comparison list; not Bishnupriya,,,"kim-kim2008bishnupriya[Appendix B.3, printed p. 50, item 273, Standard Bangla]",
expanded wordlist attestation,kim-kim2008bishnupriya,50,2,273,cold (weather),a,Tilakpur,Madoi Gang,1,2,dar,dʒar,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-tilakpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 50, item 273, Tilakpur]",silbishnupriya2008:g273:sil-bishnupriya-2008-tilakpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,50,2,273,cold (weather),b,Soi Sri,Rajar Gang,1,2,dar,dʒar,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-soi-sri,"kim-kim2008bishnupriya[Appendix B.3, printed p. 50, item 273, Soi Sri]",silbishnupriya2008:g273:sil-bishnupriya-2008-soi-sri:i1
expanded wordlist attestation,kim-kim2008bishnupriya,50,2,273,cold (weather),c,Gulerhaor,Rajar Gang,1,2,dar,dʒar,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-gulerhaor,"kim-kim2008bishnupriya[Appendix B.3, printed p. 50, item 273, Gulerhaor]",silbishnupriya2008:g273:sil-bishnupriya-2008-gulerhaor:i1
expanded wordlist attestation,kim-kim2008bishnupriya,50,2,273,cold (weather),d,Dhonitila,Rajar Gang,1,2,dar,dʒar,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-dhonitila,"kim-kim2008bishnupriya[Appendix B.3, printed p. 50, item 273, Dhonitila]",silbishnupriya2008:g273:sil-bishnupriya-2008-dhonitila:i1
expanded wordlist attestation,kim-kim2008bishnupriya,50,2,273,cold (weather),e,Machimpur,Rajar Gang,1,2,dar,dʒar,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-machimpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 50, item 273, Machimpur]",silbishnupriya2008:g273:sil-bishnupriya-2008-machimpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,50,2,273,cold (weather),f,Madhapur,Madoi Gang,1,2,dar,dʒar,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-madhapur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 50, item 273, Madhapur]",silbishnupriya2008:g273:sil-bishnupriya-2008-madhapur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,50,2,273,cold (weather),c,Gulerhaor,Rajar Gang,2,3,ios,iŋosɛ,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-gulerhaor,"kim-kim2008bishnupriya[Appendix B.3, printed p. 50, item 273, Gulerhaor]",silbishnupriya2008:g273:sil-bishnupriya-2008-gulerhaor:i2
expanded wordlist attestation,kim-kim2008bishnupriya,50,2,273,cold (weather),e,Machimpur,Rajar Gang,2,3,ios,iŋosɛ,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-machimpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 50, item 273, Machimpur]",silbishnupriya2008:g273:sil-bishnupriya-2008-machimpur:i2
expanded wordlist attestation,kim-kim2008bishnupriya,50,2,274,good,0,Standard Bangla,comparison control,1,1,b alo,bʰalo,source text-layer transcript; legacy glyphs checked against page image,,excluded,standard Bangla comparison list; not Bishnupriya,,,"kim-kim2008bishnupriya[Appendix B.3, printed p. 50, item 274, Standard Bangla]",
expanded wordlist attestation,kim-kim2008bishnupriya,50,2,274,good,a,Tilakpur,Madoi Gang,1,2,hoba,hoba,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-tilakpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 50, item 274, Tilakpur]",silbishnupriya2008:g274:sil-bishnupriya-2008-tilakpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,50,2,274,good,b,Soi Sri,Rajar Gang,1,2,hoba,hoba,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-soi-sri,"kim-kim2008bishnupriya[Appendix B.3, printed p. 50, item 274, Soi Sri]",silbishnupriya2008:g274:sil-bishnupriya-2008-soi-sri:i1
expanded wordlist attestation,kim-kim2008bishnupriya,50,2,274,good,c,Gulerhaor,Rajar Gang,1,2,hoba,hoba,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-gulerhaor,"kim-kim2008bishnupriya[Appendix B.3, printed p. 50, item 274, Gulerhaor]",silbishnupriya2008:g274:sil-bishnupriya-2008-gulerhaor:i1
expanded wordlist attestation,kim-kim2008bishnupriya,50,2,274,good,f,Madhapur,Madoi Gang,1,2,hoba,hoba,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-madhapur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 50, item 274, Madhapur]",silbishnupriya2008:g274:sil-bishnupriya-2008-madhapur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,50,2,274,good,d,Dhonitila,Rajar Gang,1,2,hba,hɔba,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-dhonitila,"kim-kim2008bishnupriya[Appendix B.3, printed p. 50, item 274, Dhonitila]",silbishnupriya2008:g274:sil-bishnupriya-2008-dhonitila:i1
expanded wordlist attestation,kim-kim2008bishnupriya,50,2,274,good,e,Machimpur,Rajar Gang,1,2,hba,hɔba,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-machimpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 50, item 274, Machimpur]",silbishnupriya2008:g274:sil-bishnupriya-2008-machimpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,50,2,275,bad,0,Standard Bangla,comparison control,1,1,k aap,kʰaɾap,source text-layer transcript; legacy glyphs checked against page image,,excluded,standard Bangla comparison list; not Bishnupriya,,,"kim-kim2008bishnupriya[Appendix B.3, printed p. 50, item 275, Standard Bangla]",
expanded wordlist attestation,kim-kim2008bishnupriya,50,2,275,bad,b,Soi Sri,Rajar Gang,1,2,akti,ʃakti,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-soi-sri,"kim-kim2008bishnupriya[Appendix B.3, printed p. 50, item 275, Soi Sri]",silbishnupriya2008:g275:sil-bishnupriya-2008-soi-sri:i1
expanded wordlist attestation,kim-kim2008bishnupriya,50,2,275,bad,c,Gulerhaor,Rajar Gang,1,2,akti,ʃakti,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-gulerhaor,"kim-kim2008bishnupriya[Appendix B.3, printed p. 50, item 275, Gulerhaor]",silbishnupriya2008:g275:sil-bishnupriya-2008-gulerhaor:i1
expanded wordlist attestation,kim-kim2008bishnupriya,50,2,275,bad,d,Dhonitila,Rajar Gang,1,2,akti,ʃakti,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-dhonitila,"kim-kim2008bishnupriya[Appendix B.3, printed p. 50, item 275, Dhonitila]",silbishnupriya2008:g275:sil-bishnupriya-2008-dhonitila:i1
expanded wordlist attestation,kim-kim2008bishnupriya,50,2,275,bad,e,Machimpur,Rajar Gang,1,2,akti,ʃakti,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-machimpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 50, item 275, Machimpur]",silbishnupriya2008:g275:sil-bishnupriya-2008-machimpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,50,2,275,bad,f,Madhapur,Madoi Gang,1,2,akti,ʃakti,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-madhapur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 50, item 275, Madhapur]",silbishnupriya2008:g275:sil-bishnupriya-2008-madhapur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,51,1,276,new,0,Standard Bangla,comparison control,1,1,notun,notun,source text-layer transcript; legacy glyphs checked against page image,,excluded,standard Bangla comparison list; not Bishnupriya,,,"kim-kim2008bishnupriya[Appendix B.3, printed p. 51, item 276, Standard Bangla]",
expanded wordlist attestation,kim-kim2008bishnupriya,51,1,276,new,a,Tilakpur,Madoi Gang,1,2,nua,nua̯,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-tilakpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 51, item 276, Tilakpur]",silbishnupriya2008:g276:sil-bishnupriya-2008-tilakpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,51,1,276,new,b,Soi Sri,Rajar Gang,1,2,nua,nua̯,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-soi-sri,"kim-kim2008bishnupriya[Appendix B.3, printed p. 51, item 276, Soi Sri]",silbishnupriya2008:g276:sil-bishnupriya-2008-soi-sri:i1
expanded wordlist attestation,kim-kim2008bishnupriya,51,1,276,new,c,Gulerhaor,Rajar Gang,1,2,nua,nua̯,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-gulerhaor,"kim-kim2008bishnupriya[Appendix B.3, printed p. 51, item 276, Gulerhaor]",silbishnupriya2008:g276:sil-bishnupriya-2008-gulerhaor:i1
expanded wordlist attestation,kim-kim2008bishnupriya,51,1,276,new,d,Dhonitila,Rajar Gang,1,2,nua,nua̯,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-dhonitila,"kim-kim2008bishnupriya[Appendix B.3, printed p. 51, item 276, Dhonitila]",silbishnupriya2008:g276:sil-bishnupriya-2008-dhonitila:i1
expanded wordlist attestation,kim-kim2008bishnupriya,51,1,276,new,e,Machimpur,Rajar Gang,1,2,nua,nua̯,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-machimpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 51, item 276, Machimpur]",silbishnupriya2008:g276:sil-bishnupriya-2008-machimpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,51,1,276,new,f,Madhapur,Madoi Gang,1,2,nua,nua̯,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-madhapur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 51, item 276, Madhapur]",silbishnupriya2008:g276:sil-bishnupriya-2008-madhapur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,51,1,277,old,b,Soi Sri,Rajar Gang,1,1,puan,puɾan,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-soi-sri,"kim-kim2008bishnupriya[Appendix B.3, printed p. 51, item 277, Soi Sri]",silbishnupriya2008:g277:sil-bishnupriya-2008-soi-sri:i1
expanded wordlist attestation,kim-kim2008bishnupriya,51,1,277,old,d,Dhonitila,Rajar Gang,1,1,puana,puɾana,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-dhonitila,"kim-kim2008bishnupriya[Appendix B.3, printed p. 51, item 277, Dhonitila]",silbishnupriya2008:g277:sil-bishnupriya-2008-dhonitila:i1
expanded wordlist attestation,kim-kim2008bishnupriya,51,1,277,old,e,Machimpur,Rajar Gang,1,1,puana,puɾana,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-machimpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 51, item 277, Machimpur]",silbishnupriya2008:g277:sil-bishnupriya-2008-machimpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,51,1,277,old,f,Madhapur,Madoi Gang,1,1,puana,puɾana,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-madhapur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 51, item 277, Madhapur]",silbishnupriya2008:g277:sil-bishnupriya-2008-madhapur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,51,1,277,old,0,Standard Bangla,comparison control,1,1,puano,puɾano,source text-layer transcript; legacy glyphs checked against page image,,excluded,standard Bangla comparison list; not Bishnupriya,,,"kim-kim2008bishnupriya[Appendix B.3, printed p. 51, item 277, Standard Bangla]",
expanded wordlist attestation,kim-kim2008bishnupriya,51,1,277,old,c,Gulerhaor,Rajar Gang,1,1,puano,puɾano,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-gulerhaor,"kim-kim2008bishnupriya[Appendix B.3, printed p. 51, item 277, Gulerhaor]",silbishnupriya2008:g277:sil-bishnupriya-2008-gulerhaor:i1
expanded wordlist attestation,kim-kim2008bishnupriya,51,1,277,old,a,Tilakpur,Madoi Gang,1,2,punna,punna,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-tilakpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 51, item 277, Tilakpur]",silbishnupriya2008:g277:sil-bishnupriya-2008-tilakpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,51,1,278,broken,0,Standard Bangla,comparison control,1,1,b aa,bʰaŋŋa,source text-layer transcript; legacy glyphs checked against page image,,excluded,standard Bangla comparison list; not Bishnupriya,,,"kim-kim2008bishnupriya[Appendix B.3, printed p. 51, item 278, Standard Bangla]",
expanded wordlist attestation,kim-kim2008bishnupriya,51,1,278,broken,a,Tilakpur,Madoi Gang,1,2,baani,baɡani,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-tilakpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 51, item 278, Tilakpur]",silbishnupriya2008:g278:sil-bishnupriya-2008-tilakpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,51,1,278,broken,f,Madhapur,Madoi Gang,1,2,baani,baɡani,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-madhapur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 51, item 278, Madhapur]",silbishnupriya2008:g278:sil-bishnupriya-2008-madhapur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,51,1,278,broken,b,Soi Sri,Rajar Gang,1,2,bas,baɡɛsɛ,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-soi-sri,"kim-kim2008bishnupriya[Appendix B.3, printed p. 51, item 278, Soi Sri]",silbishnupriya2008:g278:sil-bishnupriya-2008-soi-sri:i1
expanded wordlist attestation,kim-kim2008bishnupriya,51,1,278,broken,c,Gulerhaor,Rajar Gang,1,2,bas,baɡɛsɛ,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-gulerhaor,"kim-kim2008bishnupriya[Appendix B.3, printed p. 51, item 278, Gulerhaor]",silbishnupriya2008:g278:sil-bishnupriya-2008-gulerhaor:i1
expanded wordlist attestation,kim-kim2008bishnupriya,51,1,278,broken,d,Dhonitila,Rajar Gang,1,2,bas,baɡɛsɛ,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-dhonitila,"kim-kim2008bishnupriya[Appendix B.3, printed p. 51, item 278, Dhonitila]",silbishnupriya2008:g278:sil-bishnupriya-2008-dhonitila:i1
expanded wordlist attestation,kim-kim2008bishnupriya,51,1,278,broken,e,Machimpur,Rajar Gang,1,2,bas,baɡɛsɛ,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-machimpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 51, item 278, Machimpur]",silbishnupriya2008:g278:sil-bishnupriya-2008-machimpur:i1
