Snapshot_Date,Unit_ID,Parent_Unit_ID,PDF_Page,Printed_Page,Entry_Label,Series,Item_Type,Language,Dialect_Or_Source,Raw_Form,Raw_Gloss,Raw_Status,Raw_Relation,Old_Targets,Resolved_Targets,Final_Status,Final_Language_ID,Final_Parameter_ID,Emitted_Key,Resolution,Agent_Correction,Review,Material_Error,Source,Record_SHA256
2026-08-19,p412:u026,,17,412,3622,DED,record,,,,,,,main:3622,d4422,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3622]",3bf70ae4915ab7f28e03e4b6b16bd0e8e4fc6da3a2971c6de0c232410be83635
2026-08-19,p412:u027,,17,412,3623,DED,record,,,,,,,main:3623,d4423|d4446,raw_segment_audited,,,,structured raw segment retained in audit; 2 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3623]",87362ad6967d51e310f49f86cac40917cb5129983fb065a373bcde4e587393b6
2026-08-19,p412:u028,,17,412,3629,DED,record,,,,,,,main:3629,d4430,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3629]",04335574245747adce4d198af230500fec4c4aff10364bdc7406b5f8f847ba02
2026-08-19,p412:u029,,17,412,3635,DED,record,,,,,,,main:3635,d4438,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3635]",307404f0d97d2020debc62a878288883c6c3f663124c82627f6275bda1d83f64
2026-08-19,p412:u030,,17,412,3637,DED,record,,,,,,,main:3637,d4442,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3637]",e41c23f17a4bb3cbd4c23c90a2e760e76b784d3d57428b36ca313f1a26773a5d
2026-08-19,p412:u031,,17,412,3641,DED,record,,,,,,,main:3641,d4446,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3641]",426a5cc793b6223e3e73eec6a747ea6c9ec94e38593205208c4f86deeb541979
2026-08-19,p412:u032,,17,412,3646,DED,record,,,,,,,main:3646,d4452,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3646]",6aca9cb4aa4c27ee8c9fcf2e9c8ff49da54c1b5212cae20c2cafcee0d045205f
2026-08-19,p412:u033,,17,412,3648,DED,record,,,,,,,main:3648,d4455,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3648]",ebf4723c1cbcdbb374bea85d97ccb8775a85dca11177533a31660b91b5312e74
2026-08-19,p412:u034,,17,412,3650,DED,record,,,,,,,main:3650,d4458,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3650]",316ecd8386823827e4f2d0d4aebec35715df848c2c1df683af14321fb18c20a1
2026-08-19,p412:u035,,17,412,3652,DED,record,,,,,,,main:3652,d4460,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3652]",9435c0046b27d0c28136045ca42919e96471d61acd93b23962d52c95209bad3f
2026-08-19,p412:u036,,17,412,3655,DED,record,,,,,,,main:3655,d4463,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3655]",dd4ed127b45d4932f8b0587a1ac6f19c6173bf37d0d056c5140e5bbebf6b4317
2026-08-19,p412:u037,,17,412,3658,DED,record,,,,,,,main:3658,d4469|d4470|d4543,raw_segment_audited,,,,structured raw segment retained in audit; 3 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3658]",945055d09acacd31a237db07683b97797163bdcc83a8f1aa4d4c55de27ade974
2026-08-19,p412:u038,,17,412,3663,DED,record,,,,,,,main:3663,d4476,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3663]",4f6e4bcfdadfbffec2ee9c7966d0f6efa7fb6d2d67ff620a5081d242cb2e098b
2026-08-19,p412:u039,,17,412,3665,DED,record,,,,,,,main:3665,d4478,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3665]",d253634f02051e598d183f4bf34f78e36c15afbfc4f24087309cb126c62a5b75
2026-08-19,p412:u040,,17,412,3667,DED,record,,,,,,,main:3667,d4481|d4506,raw_segment_audited,,,,structured raw segment retained in audit; 2 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3667]",45c163800d11bd1ecd996e6195cf3e29bfdcdd1759014657f91eed6766fe3171
2026-08-19,p412:u041,,17,412,3668,DED,record,,,,,,,main:3668,d4482,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3668]",ef313b13804acd4a4b6ca7491c2d22455b6bea3b874655d350362c64df32e35c
2026-08-19,p412:u042,,17,412,3675,DED,record,,,,,,,main:3675,d4491,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3675]",30ff2e93991b80eb0ac16e875d2cc4504b5699011f0e5a5b7359be28e3c669e1
2026-08-19,p412:u043,,17,412,3676,DED,record,,,,,,,main:3676,d4492,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3676]",bc3ff1d3249771db883d056ed13df3ba881334433b61d39250d04669f71346b0
2026-08-19,p412:u044,,17,412,3679,DED,record,,,,,,,main:3679,d4496,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3679]",2c557476793e3300decdb1504ff2909fa14e22669542e238ab243ec382018846
2026-08-19,p412:u045,,17,412,3683,DED,record,,,,,,,main:3683,d4504,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3683]",a5b31c766b06619dd074916c3ec266d4a197e04c3c2afc17d8a49fd391917c0e
2026-08-19,p412:u046,,17,412,3685,DED,record,,,,,,,main:3685,d4508,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3685]",f3da5bb7ffe0c38a0a04097ad00c271ce56d2a57106a9a6fb29461eb1b96111b
2026-08-19,p412:u047,,17,412,3686,DED,record,,,,,,,main:3686,d4509,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3686]",e0b02ef831f43c35865b7124395611f5b02ba8cb84b8da81b4adb10b018b72a4
2026-08-19,p412:u048,,17,412,3690,DED,record,,,,,,,main:3690,d4516,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3690]",f0d423ea521fe31d71dc19884a14513c41188cf090f6da994e6734e287915b47
2026-08-19,p412:u049,,17,412,3691,DED,record,,,,,,,main:3691,d4517,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3691]",a3e16a8b5a0ed8e32ca23bfd2db1329142dcdebf107a4ad80eeb00cdd36185ac
2026-08-19,p412:u050,,17,412,3700,DED,record,,,,,,,main:3700,d4528,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3700]",b29b44357d3e68ed06f2a6f689b34c795c38e3ac1a438be977f51b825f5a5575
2026-08-19,p412:u051,,17,412,3702,DED,record,,,,,,,main:3702,d4531,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3702]",ec0c9e2160116cbae78c04e235bde692160a73584e4860b5d1b1d5b8b39f4a18
2026-08-19,p413:u001,,18,413,3702,DED,record,,,,,,,main:3702,d4531,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 413, entry 3702]",ccdc54cee04fb644326f10037d2b692bc2ded7e957a6f02323164f3dab451567
2026-08-19,p413:u001:f001,p413:u001,18,413,3702,DED,form,Prakrit,Nayadh.,vayana-,whose words are not false,comparison_only,comparison_only,main:3702,d4531,excluded_nonaccepted,,,,"comparison form retained as prose, not installed as a reflex",,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den1[p. 413, entry 3702]",1ff211c648c283e6bb7a313a41fe8f11219bf9c7141e3c247b26e5d795a16cee
2026-08-19,p413:u001:f002,p413:u001,18,413,3702,DED,form,Prakrit,,aphusia-,free from error,comparison_only,comparison_only,main:3702,d4531,excluded_nonaccepted,,,,"comparison form retained as prose, not installed as a reflex",,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den1[p. 413, entry 3702]",0a8bc4dd6a309757297fc9adb3a298c1fe3d114766fd523a21d4d551133ab305
2026-08-19,p413:u002,,18,413,3704,DED,record,,,,,,,main:3704,d4534,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 413, entry 3704]",14c3d4dec178b178bb76c4496d870c7ecfb229066b6cdb02ffbb29c6c933de36
2026-08-19,p413:u002:f001,p413:u002,18,413,3704,DED,form,Tulu,,poyimarV,"violence, force, pillage",active,reflex,main:3704,d4534,unreconciled_transcription,Tulu,d4534,,unique old-number resolution; agent transcription lacks a unique exact or diacritic-insensitive current-DEDR corroboration,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den1[p. 413, entry 3704]",8490124c1e8494b126a84d5b8ec982178115e1077fb27d3c0d0ed9cffb48e6e9
2026-08-19,p413:u003,,18,413,3705,DED,record,,,,,,,main:3705,d4537,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 413, entry 3705]",8c6d44389ad35de28f6a771bcceedbb8c2f528c511476ef5ad6c1b7f49e04416
2026-08-19,p413:u003:f001,p413:u003,18,413,3705,DED,form,Kodagu,Kar.,"pori- (-p-, -c-)",to fry,active,reflex,main:3705,d4537,installed_form,Kodagu,d4537,burrow-emeneau1972den1:p413:u003:f001,unique old-number resolution; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 413, entry 3705]",1a37fffc88fa8695b47fef03a84ec9d4605f1cc8b685d7065c791cafd2f39686
2026-08-19,p413:u003:f002,p413:u003,18,413,3705,DED,form,Gondi,A Su.,bors-,to roast,active,reflex,main:3705,d4537,installed_form,adil,d4537,burrow-emeneau1972den1:p413:u003:f002,unique old-number resolution; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'bors-' reconciled as 'boṛs-',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 413, entry 3705]",8e4b63955fa37276b3a717f160316d3a3606650a0be6d36a9d8a1b331fe35fce
2026-08-19,p413:u003:f003,p413:u003,18,413,3705,DED,form,Kuwi,F.,porndali,to be lit,active,reflex,main:3705,d4537,installed_form,Kuwi,d4537,burrow-emeneau1972den1:p413:u003:f003,unique old-number resolution; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 413, entry 3705]",72aae2d51131a7234cc7571dfc4c48fb62ae2a9d5c94118d7efabaeb1ddf014e
2026-08-19,p413:u003:f004,p413:u003,18,413,3705,DED,form,Kuwi,F.,prothali,to light,active,derived,main:3705,d4537,installed_form,Kuwi,d4537,burrow-emeneau1972den1:p413:u003:f004,unique old-number resolution; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'prothali' reconciled as 'pṛothali',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 413, entry 3705]",5cbbe9112bb01133ffb5c172347181512c9ed8179240b5ea4c0b8a57158f3143
2026-08-19,p413:u003:f005,p413:u003,18,413,3705,DED,form,Kuwi,S.,proth'nai,to ignite,active,derived,main:3705,d4537,installed_form,Kuwi,d4537,burrow-emeneau1972den1:p413:u003:f005,unique old-number resolution; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 413, entry 3705]",b606ec8aa666302df077aa5c148dc73fa6beedeff44fbb66e1e913e866734286
2026-08-19,p413:u004,,18,413,3708,DED,record,,,,,,,main:3708,d4540,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 413, entry 3708]",8bf8726e0c9dc7a98ad46f1fab376fd69d7a64eef7f68c0e4c9e8572eb5eb62f
2026-08-19,p413:u004:f001,p413:u004,18,413,3708,DED,form,Telugu,,pōritamu,a fight,active,reflex,main:3708,d4540,installed_form,Telugu,d4540,burrow-emeneau1972den1:p413:u004:f001,unique old-number resolution; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 413, entry 3708]",613d32037666143b6d7112091de522b7d135d60cb881fe325f16ddd6b1c147b0
2026-08-19,p413:u005,,18,413,3709,DED,record,,,,,,,main:3709|main:3320,d4034|d4541,raw_segment_audited,,,,structured raw segment retained in audit; 2 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 413, entry 3709]",e48062dc3b3db072090eb1125e10a70e627dbb2976a33ada1496d5132c3b4eaa
2026-08-19,p413:u005:f001,p413:u005,18,413,3709,DED,form,Gondi,W. Ph.,poḍḍāna,to contain,active,reflex,main:3709|main:3320,d4541,installed_form,Gondi,d4541,burrow-emeneau1972den1:p413:u005:f001,unique old-number resolution; diacritics restored from unique form-and-gloss current-DEDR match,agent form 'poḍḍāna' reconciled as 'poddānā',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 413, entry 3709]",e60f4808ad8ab69ee655633967c2b06d96d1273bce6d5a6981be7ab385052b5a
2026-08-19,p413:u005:f002,p413:u005,18,413,3709,DED,form,Gondi,Tr.,paḍḍāna,to be contained in,active,reflex,main:3709|main:3320,d4541,installed_form,betul,d4541,burrow-emeneau1972den1:p413:u005:f002,unique old-number resolution; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'paḍḍāna' reconciled as 'paddānā',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 413, entry 3709]",9aa0b2cb23fe98bfe71da6fd17e8e65a8043eba02f5a829f350b0d78912fad18
2026-08-19,p413:u005:f003,p413:u005,18,413,3709,DED,form,Gondi,Mu.,paḍ-,to have enough space to contain,active,reflex,main:3709|main:3320,d4541,installed_form,muria,d4541,burrow-emeneau1972den1:p413:u005:f003,unique old-number resolution; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'paḍ-' reconciled as 'pad-',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 413, entry 3709]",5f7f6dbe00aaae9536b60ce1b2ebc384d8a0912a4413bf670a6c883bd87c3b40
2026-08-19,p413:u005:f004,p413:u005,18,413,3709,DED,form,Gondi,W.,poḍḍāna,to have space,active,variant,main:3709|main:3320,d4541,installed_form,mandla,d4541,burrow-emeneau1972den1:p413:u005:f004,unique old-number resolution; diacritics restored from unique form-and-gloss current-DEDR match,agent form 'poḍḍāna' reconciled as 'poḍḍānā',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 413, entry 3709]",d852f6b7c404e3833e57d4324eb5acfedb289ac1ef289d08b7502b3593a4402a
