Record_Type,Source_Key,PDF_Page,Printed_Page,Item,Gloss,List_Code,List_Name,Source_Group,Reliability,Raw_Form,Form,Continuation_Lines,Review,Status,Reason,Language_ID,Dialect_ID,Citation,Entry_Key
wordlist cell,hallberg1992pashto,157,139,186,to be thirsty / The man was thirsty.,SHN,Shinwari Pashto,Northern tribal,A,sàRài tVgài wo,sɑɽɑi tʌgɑi wo,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-shn,"hallberg1992pashto[Appendix B, printed p. 139, item 186, SHN]",ssnp04:g186:shn
wordlist cell,hallberg1992pashto,157,139,187,to sleep / The man slept.,SHN,Shinwari Pashto,Northern tribal,A,sàRài udV s7o,sɑɽɑi udʌ ɕo,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-shn,"hallberg1992pashto[Appendix B, printed p. 139, item 187, SHN]",ssnp04:g187:shn
wordlist cell,hallberg1992pashto,157,139,188,to lay / The man lay.,SHN,Shinwari Pashto,Northern tribal,A,sàRài tsVmlàstV,sɑɽɑi tsʌmlɑstʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-shn,"hallberg1992pashto[Appendix B, printed p. 139, item 188, SHN]",ssnp04:g188:shn
wordlist cell,hallberg1992pashto,157,139,186,to be thirsty / The man was thirsty.,BAR,Bar/Loi Shilman Pashto,Northern tribal,B,sVRe tVge wo,sʌɽe tʌge wo,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-bar,"hallberg1992pashto[Appendix B, printed p. 139, item 186, BAR]",ssnp04:g186:bar
wordlist cell,hallberg1992pashto,157,139,187,to sleep / The man slept.,BAR,Bar/Loi Shilman Pashto,Northern tribal,B,sVRe udV de,sʌɽe udʌ de,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-bar,"hallberg1992pashto[Appendix B, printed p. 139, item 187, BAR]",ssnp04:g187:bar
wordlist cell,hallberg1992pashto,157,139,188,to lay / The man lay.,BAR,Bar/Loi Shilman Pashto,Northern tribal,B,sVRe tsVmlàstV,sʌɽe tsʌmlɑstʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-bar,"hallberg1992pashto[Appendix B, printed p. 139, item 188, BAR]",ssnp04:g188:bar
wordlist cell,hallberg1992pashto,157,139,186,to be thirsty / The man was thirsty.,MAL,Mallagori Pashto,Northern tribal,B,sVRVi tVgVi o,sʌɽʌi tʌgʌi o,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-mal,"hallberg1992pashto[Appendix B, printed p. 139, item 186, MAL]",ssnp04:g186:mal
wordlist cell,hallberg1992pashto,157,139,187,to sleep / The man slept.,MAL,Mallagori Pashto,Northern tribal,B,sVRVi udV s7o,sʌɽʌi udʌ ɕo,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-mal,"hallberg1992pashto[Appendix B, printed p. 139, item 187, MAL]",ssnp04:g187:mal
wordlist cell,hallberg1992pashto,157,139,188,to lay / The man lay.,MAL,Mallagori Pashto,Northern tribal,B,sVRVi tsVmlVsto,sʌɽʌi tsʌmlʌsto,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-mal,"hallberg1992pashto[Appendix B, printed p. 139, item 188, MAL]",ssnp04:g188:mal
wordlist cell,hallberg1992pashto,157,139,186,to be thirsty / The man was thirsty.,ZKH,Zakha Khel Afridi Pashto,Northern tribal,B,sVRVi tVgVi wo,sʌɽʌi tʌgʌi wo,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-zkh,"hallberg1992pashto[Appendix B, printed p. 139, item 186, ZKH]",ssnp04:g186:zkh
wordlist cell,hallberg1992pashto,157,139,187,to sleep / The man slept.,ZKH,Zakha Khel Afridi Pashto,Northern tribal,B,sVRVi widV s7V,sʌɽʌi widʌ ɕʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-zkh,"hallberg1992pashto[Appendix B, printed p. 139, item 187, ZKH]",ssnp04:g187:zkh
wordlist cell,hallberg1992pashto,157,139,188,to lay / The man lay.,ZKH,Zakha Khel Afridi Pashto,Northern tribal,B,sVRVi tsVmlostV,sʌɽʌi tsʌmlostʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-zkh,"hallberg1992pashto[Appendix B, printed p. 139, item 188, ZKH]",ssnp04:g188:zkh
wordlist cell,hallberg1992pashto,157,139,186,to be thirsty / The man was thirsty.,JAM,Jamrud Afridi Pashto,Northern tribal,A,sàRài tVgài wo,sɑɽɑi tʌgɑi wo,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-jam,"hallberg1992pashto[Appendix B, printed p. 139, item 186, JAM]",ssnp04:g186:jam
wordlist cell,hallberg1992pashto,157,139,187,to sleep / The man slept.,JAM,Jamrud Afridi Pashto,Northern tribal,A,sàRài wVdV s7o,sɑɽɑi wʌdʌ ɕo,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-jam,"hallberg1992pashto[Appendix B, printed p. 139, item 187, JAM]",ssnp04:g187:jam
wordlist cell,hallberg1992pashto,157,139,188,to lay / The man lay.,JAM,Jamrud Afridi Pashto,Northern tribal,A,sàRài tsVmlàsto,sɑɽɑi tsʌmlɑsto,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-jam,"hallberg1992pashto[Appendix B, printed p. 139, item 188, JAM]",ssnp04:g188:jam
wordlist cell,hallberg1992pashto,157,139,186,to be thirsty / The man was thirsty.,TIR,Tirah Afridi Pashto,Northern tribal,B,sàRài tVgài s7wo,sɑɽɑi tʌgɑi ɕwo,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-tir,"hallberg1992pashto[Appendix B, printed p. 139, item 186, TIR]",ssnp04:g186:tir
wordlist cell,hallberg1992pashto,157,139,187,to sleep / The man slept.,TIR,Tirah Afridi Pashto,Northern tribal,B,sàRài widà s7wo,sɑɽɑi widɑ ɕwo,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-tir,"hallberg1992pashto[Appendix B, printed p. 139, item 187, TIR]",ssnp04:g187:tir
wordlist cell,hallberg1992pashto,157,139,188,to lay / The man lay.,TIR,Tirah Afridi Pashto,Northern tribal,B,sàRài tsVlmosto,sɑɽɑi tsʌlmosto,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-tir,"hallberg1992pashto[Appendix B, printed p. 139, item 188, TIR]",ssnp04:g188:tir
wordlist cell,hallberg1992pashto,157,139,186,to be thirsty / The man was thirsty.,JAL,Jallozai Pashto,Northern,B,sVRe tVge wo,sʌɽe tʌge wo,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-jal,"hallberg1992pashto[Appendix B, printed p. 139, item 186, JAL]",ssnp04:g186:jal
wordlist cell,hallberg1992pashto,157,139,187,to sleep / The man slept.,JAL,Jallozai Pashto,Northern,B,sVRe udV s7o,sʌɽe udʌ ɕo,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-jal,"hallberg1992pashto[Appendix B, printed p. 139, item 187, JAL]",ssnp04:g187:jal
wordlist cell,hallberg1992pashto,157,139,188,to lay / The man lay.,JAL,Jallozai Pashto,Northern,B,sVRe sVmlàsto,sʌɽe sʌmlɑsto,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-jal,"hallberg1992pashto[Appendix B, printed p. 139, item 188, JAL]",ssnp04:g188:jal
wordlist cell,hallberg1992pashto,157,139,186,to be thirsty / The man was thirsty.,CHE,Cherat Pashto,Northern,B,sàRe tV{e de,sɑɽe tʌʒe de,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-che,"hallberg1992pashto[Appendix B, printed p. 139, item 186, CHE]",ssnp04:g186:che
wordlist cell,hallberg1992pashto,157,139,187,to sleep / The man slept.,CHE,Cherat Pashto,Northern,B,sàRà udV s7o,sɑɽɑ udʌ ɕo,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-che,"hallberg1992pashto[Appendix B, printed p. 139, item 187, CHE]",ssnp04:g187:che
wordlist cell,hallberg1992pashto,157,139,188,to lay / The man lay.,CHE,Cherat Pashto,Northern,B,sàRà tsVmlàsto,sɑɽɑ tsʌmlɑsto,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-che,"hallberg1992pashto[Appendix B, printed p. 139, item 188, CHE]",ssnp04:g188:che
wordlist cell,hallberg1992pashto,157,139,186,to be thirsty / The man was thirsty.,PAR,Parachinar Pashto,Middle settled/tribal,B,sVRVi tVgài s7Vwewo,sʌɽʌi tʌgɑi ɕʌwewo,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-par,"hallberg1992pashto[Appendix B, printed p. 139, item 186, PAR]",ssnp04:g186:par
wordlist cell,hallberg1992pashto,157,139,187,to sleep / The man slept.,PAR,Parachinar Pashto,Middle settled/tribal,B,sVRVi xobyàwVle s7o,sʌɽʌi xobyɑwʌle ɕo,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-par,"hallberg1992pashto[Appendix B, printed p. 139, item 187, PAR]",ssnp04:g187:par
wordlist cell,hallberg1992pashto,157,139,188,to lay / The man lay.,PAR,Parachinar Pashto,Middle settled/tribal,B,sVRVi tsVmlàsto,sʌɽʌi tsʌmlɑsto,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-par,"hallberg1992pashto[Appendix B, printed p. 139, item 188, PAR]",ssnp04:g188:par
wordlist cell,hallberg1992pashto,157,139,186,to be thirsty / The man was thirsty.,HAN,Hangu Pashto,Middle settled/tribal,B,sVRVi tVgVi wo,sʌɽʌi tʌgʌi wo,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-han,"hallberg1992pashto[Appendix B, printed p. 139, item 186, HAN]",ssnp04:g186:han
wordlist cell,hallberg1992pashto,157,139,187,to sleep / The man slept.,HAN,Hangu Pashto,Middle settled/tribal,B,sVRe xobyVwVlVi s7o,sʌɽe xobyʌwʌlʌi ɕo,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-han,"hallberg1992pashto[Appendix B, printed p. 139, item 187, HAN]",ssnp04:g187:han
wordlist cell,hallberg1992pashto,157,139,188,to lay / The man lay.,HAN,Hangu Pashto,Middle settled/tribal,B,sVRe tsVmlàsto,sʌɽe tsʌmlɑsto,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-han,"hallberg1992pashto[Appendix B, printed p. 139, item 188, HAN]",ssnp04:g188:han
wordlist cell,hallberg1992pashto,157,139,186,to be thirsty / The man was thirsty.,TAL,Thal Pashto,Middle settled/tribal,B,--,,0,SILDoulosNP positioned text,excluded,source prints -- rather than a lexical response,Psht,ssnp04-tal,"hallberg1992pashto[Appendix B, printed p. 139, item 186, TAL]",
wordlist cell,hallberg1992pashto,157,139,187,to sleep / The man slept.,TAL,Thal Pashto,Middle settled/tribal,B,sVRà xubyVwVlV s7o,sʌɽɑ xubyʌwʌlʌ ɕo,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-tal,"hallberg1992pashto[Appendix B, printed p. 139, item 187, TAL]",ssnp04:g187:tal
wordlist cell,hallberg1992pashto,157,139,188,to lay / The man lay.,TAL,Thal Pashto,Middle settled/tribal,B,sVRà tsVmlàsto,sʌɽɑ tsʌmlɑsto,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-tal,"hallberg1992pashto[Appendix B, printed p. 139, item 188, TAL]",ssnp04:g188:tal
wordlist cell,hallberg1992pashto,157,139,186,to be thirsty / The man was thirsty.,KRK,Karak Pashto,Central,,sVRVi tV{à s7VwViwo3,sʌɽʌi tʌʒɑ ɕʌwʌiwõ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-krk,"hallberg1992pashto[Appendix B, printed p. 139, item 186, KRK]",ssnp04:g186:krk
wordlist cell,hallberg1992pashto,157,139,187,to sleep / The man slept.,KRK,Karak Pashto,Central,,sVRVi xobVwVlV s7o,sʌɽʌi xobʌwʌlʌ ɕo,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-krk,"hallberg1992pashto[Appendix B, printed p. 139, item 187, KRK]",ssnp04:g187:krk
wordlist cell,hallberg1992pashto,157,139,188,to lay / The man lay.,KRK,Karak Pashto,Central,,sVRVi tsVmlàsto,sʌɽʌi tsʌmlɑsto,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-krk,"hallberg1992pashto[Appendix B, printed p. 139, item 188, KRK]",ssnp04:g188:krk
wordlist cell,hallberg1992pashto,157,139,186,to be thirsty / The man was thirsty.,LAK,Lakki Marwat Pashto,Central,B,sVRVi tV{Vi wo,sʌɽʌi tʌʒʌi wo,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-lak,"hallberg1992pashto[Appendix B, printed p. 139, item 186, LAK]",ssnp04:g186:lak
wordlist cell,hallberg1992pashto,157,139,187,to sleep / The man slept.,LAK,Lakki Marwat Pashto,Central,B,sVRVi wVdV sV,sʌɽʌi wʌdʌ sʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-lak,"hallberg1992pashto[Appendix B, printed p. 139, item 187, LAK]",ssnp04:g187:lak
wordlist cell,hallberg1992pashto,157,139,188,to lay / The man lay.,LAK,Lakki Marwat Pashto,Central,B,sVrVi tsVlmàstV,sʌrʌi tsʌlmɑstʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-lak,"hallberg1992pashto[Appendix B, printed p. 139, item 188, LAK]",ssnp04:g188:lak
wordlist cell,hallberg1992pashto,157,139,186,to be thirsty / The man was thirsty.,BAN,Bannu Pashto,Central,B,sVRài tV{à dV,sʌɽɑi tʌʒɑ dʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-ban,"hallberg1992pashto[Appendix B, printed p. 139, item 186, BAN]",ssnp04:g186:ban
wordlist cell,hallberg1992pashto,157,139,187,to sleep / The man slept.,BAN,Bannu Pashto,Central,B,sVRài xebyà wVlV dV,sʌɽɑi xebyɑ wʌlʌ dʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-ban,"hallberg1992pashto[Appendix B, printed p. 139, item 187, BAN]",ssnp04:g187:ban
wordlist cell,hallberg1992pashto,157,139,188,to lay / The man lay.,BAN,Bannu Pashto,Central,B,sVRài sVlmostV,sʌɽɑi sʌlmostʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-ban,"hallberg1992pashto[Appendix B, printed p. 139, item 188, BAN]",ssnp04:g188:ban
wordlist cell,hallberg1992pashto,157,139,186,to be thirsty / The man was thirsty.,MIR,Miran Shah Pashto,Central,B,sVRài tV{ài wo,sʌɽɑi tʌʒɑi wo,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-mir,"hallberg1992pashto[Appendix B, printed p. 139, item 186, MIR]",ssnp04:g186:mir
wordlist cell,hallberg1992pashto,157,139,187,to sleep / The man slept.,MIR,Miran Shah Pashto,Central,B,sVRài xebyàwVlVi wo,sʌɽɑi xebyɑwʌlʌi wo,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-mir,"hallberg1992pashto[Appendix B, printed p. 139, item 187, MIR]",ssnp04:g187:mir
wordlist cell,hallberg1992pashto,157,139,188,to lay / The man lay.,MIR,Miran Shah Pashto,Central,B,sVRài sVmlàsto / tVmlàstVlo,sʌɽɑi sʌmlɑsto / tʌmlɑstʌlo,1,SILDoulosNP positioned text; visual continuation joined,installed,,Psht,ssnp04-mir,"hallberg1992pashto[Appendix B, printed p. 139, item 188, MIR]",ssnp04:g188:mir
wordlist cell,hallberg1992pashto,157,139,186,to be thirsty / The man was thirsty.,WAA,Wana Pashto,Central,B,sVRVi tV{Vi wV,sʌɽʌi tʌʒʌi wʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-waa,"hallberg1992pashto[Appendix B, printed p. 139, item 186, WAA]",ssnp04:g186:waa
wordlist cell,hallberg1992pashto,157,139,187,to sleep / The man slept.,WAA,Wana Pashto,Central,B,sVRVi wowdh s7o,sʌɽʌi wowdh ɕo,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-waa,"hallberg1992pashto[Appendix B, printed p. 139, item 187, WAA]",ssnp04:g187:waa
wordlist cell,hallberg1992pashto,157,139,188,to lay / The man lay.,WAA,Wana Pashto,Central,B,sVRVi tsVmlosT,sʌɽʌi tsʌmlosʈ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-waa,"hallberg1992pashto[Appendix B, printed p. 139, item 188, WAA]",ssnp04:g188:waa
wordlist cell,hallberg1992pashto,157,139,186,to be thirsty / The man was thirsty.,QUE,Quetta Pashto,Southern,A,sVRVi tV{Vi wo,sʌɽʌi tʌʒʌi wo,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-que,"hallberg1992pashto[Appendix B, printed p. 139, item 186, QUE]",ssnp04:g186:que
wordlist cell,hallberg1992pashto,157,139,187,to sleep / The man slept.,QUE,Quetta Pashto,Southern,A,sVRVi widV s7u,sʌɽʌi widʌ ɕu,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-que,"hallberg1992pashto[Appendix B, printed p. 139, item 187, QUE]",ssnp04:g187:que
wordlist cell,hallberg1992pashto,157,139,188,to lay / The man lay.,QUE,Quetta Pashto,Southern,A,sVRVi prewVt,sʌɽʌi prewʌt,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-que,"hallberg1992pashto[Appendix B, printed p. 139, item 188, QUE]",ssnp04:g188:que
wordlist cell,hallberg1992pashto,157,139,186,to be thirsty / The man was thirsty.,CHA,Chaman Pashto,Southern,A,sVRVi tV{e wo,sʌɽʌi tʌʒe wo,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-cha,"hallberg1992pashto[Appendix B, printed p. 139, item 186, CHA]",ssnp04:g186:cha
wordlist cell,hallberg1992pashto,157,139,187,to sleep / The man slept.,CHA,Chaman Pashto,Southern,A,sVRe widV so,sʌɽe widʌ so,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-cha,"hallberg1992pashto[Appendix B, printed p. 139, item 187, CHA]",ssnp04:g187:cha
wordlist cell,hallberg1992pashto,157,139,188,to lay / The man lay.,CHA,Chaman Pashto,Southern,A,sVRe prewVte,sʌɽe prewʌte,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-cha,"hallberg1992pashto[Appendix B, printed p. 139, item 188, CHA]",ssnp04:g188:cha
wordlist cell,hallberg1992pashto,157,139,186,to be thirsty / The man was thirsty.,PAS,Pishin Pashto,Southern,A,sVRVi tVZ7Vi wo,sʌɽʌi tʌʐʌi wo,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-pas,"hallberg1992pashto[Appendix B, printed p. 139, item 186, PAS]",ssnp04:g186:pas
wordlist cell,hallberg1992pashto,157,139,187,to sleep / The man slept.,PAS,Pishin Pashto,Southern,A,sVRVi bidF su,sʌɽʌi bidə su,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-pas,"hallberg1992pashto[Appendix B, printed p. 139, item 187, PAS]",ssnp04:g187:pas
wordlist cell,hallberg1992pashto,157,139,188,to lay / The man lay.,PAS,Pishin Pashto,Southern,A,sVRVi prewVtVi,sʌɽʌi prewʌtʌi,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-pas,"hallberg1992pashto[Appendix B, printed p. 139, item 188, PAS]",ssnp04:g188:pas
wordlist cell,hallberg1992pashto,157,139,186,to be thirsty / The man was thirsty.,KAK,Pishin Kakari Pashto,Southern,A,sVRVi tVZ7Vi wo,sʌɽʌi tʌʐʌi wo,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-kak,"hallberg1992pashto[Appendix B, printed p. 139, item 186, KAK]",ssnp04:g186:kak
wordlist cell,hallberg1992pashto,157,139,187,to sleep / The man slept.,KAK,Pishin Kakari Pashto,Southern,A,sàRVi wudE su,sɑɽʌi wudɛ su,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-kak,"hallberg1992pashto[Appendix B, printed p. 139, item 187, KAK]",ssnp04:g187:kak
wordlist cell,hallberg1992pashto,157,139,188,to lay / The man lay.,KAK,Pishin Kakari Pashto,Southern,A,sàRVi prewot,sɑɽʌi prewot,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-kak,"hallberg1992pashto[Appendix B, printed p. 139, item 188, KAK]",ssnp04:g188:kak
wordlist cell,hallberg1992pashto,157,139,186,to be thirsty / The man was thirsty.,KHR,Kandahar Pashto,Southern,A,sàRVi tV{Vi wo,sɑɽʌi tʌʒʌi wo,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-khr,"hallberg1992pashto[Appendix B, printed p. 139, item 186, KHR]",ssnp04:g186:khr
wordlist cell,hallberg1992pashto,157,139,187,to sleep / The man slept.,KHR,Kandahar Pashto,Southern,A,sàRVi bidV so,sɑɽʌi bidʌ so,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-khr,"hallberg1992pashto[Appendix B, printed p. 139, item 187, KHR]",ssnp04:g187:khr
wordlist cell,hallberg1992pashto,157,139,188,to lay / The man lay.,KHR,Kandahar Pashto,Southern,A,sàRVi prewàtVi,sɑɽʌi prewɑtʌi,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-khr,"hallberg1992pashto[Appendix B, printed p. 139, item 188, KHR]",ssnp04:g188:khr
wordlist cell,hallberg1992pashto,157,139,186,to be thirsty / The man was thirsty.,WCI,Harnai Waneci,Waneci,A,sàRà tVr{à wi,sɑɽɑ tʌrʒɑ wi,0,SILDoulosNP positioned text,installed,,wne,ssnp04-wci,"hallberg1992pashto[Appendix B, printed p. 139, item 186, WCI]",ssnp04:g186:wci
wordlist cell,hallberg1992pashto,157,139,187,to sleep / The man slept.,WCI,Harnai Waneci,Waneci,A,sàRà pro su,sɑɽɑ pro su,0,SILDoulosNP positioned text,installed,,wne,ssnp04-wci,"hallberg1992pashto[Appendix B, printed p. 139, item 187, WCI]",ssnp04:g187:wci
wordlist cell,hallberg1992pashto,157,139,188,to lay / The man lay.,WCI,Harnai Waneci,Waneci,A,sàRà tsumlost,sɑɽɑ tsumlost,0,SILDoulosNP positioned text,installed,,wne,ssnp04-wci,"hallberg1992pashto[Appendix B, printed p. 139, item 188, WCI]",ssnp04:g188:wci
wordlist cell,hallberg1992pashto,157,139,186,to be thirsty / The man was thirsty.,ORM,Kaniguram Ormuri,Ormuri,A,à sVrVi trVnVk biuk,ɑ sʌrʌi trʌnʌk biuk,0,SILDoulosNP positioned text,installed,,Orm,ssnp04-orm,"hallberg1992pashto[Appendix B, printed p. 139, item 186, ORM]",ssnp04:g186:orm
wordlist cell,hallberg1992pashto,157,139,187,to sleep / The man slept.,ORM,Kaniguram Ormuri,Ormuri,A,à sVRVi lV xwVlgVstVk,ɑ sʌɽʌi lʌ xwʌlgʌstʌk,0,SILDoulosNP positioned text,installed,,Orm,ssnp04-orm,"hallberg1992pashto[Appendix B, printed p. 139, item 187, ORM]",ssnp04:g187:orm
wordlist cell,hallberg1992pashto,157,139,188,to lay / The man lay.,ORM,Kaniguram Ormuri,Ormuri,A,à sVRVi nVwàstVk,ɑ sʌɽʌi nʌwɑstʌk,0,SILDoulosNP positioned text,installed,,Orm,ssnp04-orm,"hallberg1992pashto[Appendix B, printed p. 139, item 188, ORM]",ssnp04:g188:orm
wordlist cell,hallberg1992pashto,158,140,189,to sit / The man sat.,PES,Peshawar Pashto,Northern settled,A,sàRài kenàsto,sɑɽɑi kenɑsto,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-pes,"hallberg1992pashto[Appendix B, printed p. 140, item 189, PES]",ssnp04:g189:pes
wordlist cell,hallberg1992pashto,158,140,190,to give / The man gave the pen to him.,PES,Peshawar Pashto,Northern settled,A,sàRi kàlàm wVrko,sɑɽi kɑlɑm wʌrko,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-pes,"hallberg1992pashto[Appendix B, printed p. 140, item 190, PES]",ssnp04:g190:pes
wordlist cell,hallberg1992pashto,158,140,191,to burn / The man burned the wood.,PES,Peshawar Pashto,Northern settled,A,sàRi làrge oswàzol,sɑɽi lɑrge oswɑzol,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-pes,"hallberg1992pashto[Appendix B, printed p. 140, item 191, PES]",ssnp04:g191:pes
wordlist cell,hallberg1992pashto,158,140,189,to sit / The man sat.,CHS,Charsadda Pashto,Northern settled,A,sàRe kenàsto,sɑɽe kenɑsto,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-chs,"hallberg1992pashto[Appendix B, printed p. 140, item 189, CHS]",ssnp04:g189:chs
wordlist cell,hallberg1992pashto,158,140,190,to give / The man gave the pen to him.,CHS,Charsadda Pashto,Northern settled,A,sàRi kàlàm wàrko,sɑɽi kɑlɑm wɑrko,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-chs,"hallberg1992pashto[Appendix B, printed p. 140, item 190, CHS]",ssnp04:g190:chs
