Status,Entry_Key,PDF_Page,Printed_Page,Column,Column_Entry,Top,Raw_Form_POS,Form,POS,Raw_Gloss,Gloss,Duplicate_Raw_Form_POS,Duplicate_Raw_Gloss,Duplicate_Agrees,Reviewed_Form,Reviewed_Parameter_ID,Review_Match_Score
needs_review,thari:p251:c2:e4,66,251,2,4,244.9,jhfctfan(tr),jhfctfan,verb tr,to grab,to grab,,,no,,,
needs_review,thari:p251:c2:e5,66,251,2,5,277.5,jhepen( tjr),jhepen( tjr),,to catch,to catch,pekren(tf),"to catch, to hol",no,,,
needs_review,thari:p251:c2:e6,66,251,2,6,309.9,jhfelbn(tr),jhfelbn,verb tr,"to hold, to catch","to hold, to catch",dhunen(tr),to nod^ to shake,no,,,
needs_review,thari:p251:c2:e7,66,251,2,7,342.3,tegbn(tr),tegbn,verb tr,to hang,to hang,,,no,,,
needs_review,thari:p251:c2:e8,66,251,2,8,374.7,tUtbnuntr),tutbnuntr),,to break,to break,,,no,,,
needs_review,thari:p251:c2:e9,66,251,2,9,406.6,tar»n(tr),tar»n,verb tr,to avoid,to avoid,,,no,,,
needs_review,thari:p251:c2:e10,66,251,2,10,438.8,up tlrfen(intr),up tlrfen,verb intr,to blossom,to blossom,,,no,,,
needs_review,thari:p251:c2:e11,66,251,2,11,470.9,token(tr),token,verb tr,"to rebuke, to ridicule","to rebuke, to ridicule",,,no,,,
needs_review,thari:p251:c2:e12,66,251,2,12,503.1,toren(tr),toren,verb tr,"to break, to pluck","to break, to pluck",,,no,,,
needs_review,thari:p251:c2:e13,66,251,2,13,548.2,thfegen(tr),thfegen,verb tr,"to deceive, to ch(","to deceive, to ch(",,,no,,,
needs_review,thari:p251:c2:e14,66,251,2,14,581.3,theren(intr),theren,verb intr,to get cooled,to get cooled,peken(intr),"to get cooked, t tipen",no,,,
needs_review,thari:p251:c2:e15,66,251,2,15,613.7,tharen(tr),tharen,verb tr,to cool,to cool,pekan(tr),to cook,no,,,
needs_review,thari:p251:c2:e16,66,251,2,16,646.4,thehfen(intr),thehfen,verb intr,to come into exis tence,to come into exis tence,,,no,,,
needs_review,thari:p251:c2:e17,66,251,2,17,678.5,t:iahen( tr),tiahen,verb tr,to laake,to laake,,,no,,,
needs_review,thari:p251:c2:e18,66,251,2,18,704.5,thahran(tr),thahran,verb tr,to cause to luake,to cause to luake,,,no,,,
needs_review,thari:p251:c2:e19,66,251,2,19,729.9,dah^nltr),dahnltr),,to erase,to erase,"dhlkareaC tr) """,""" ' to despise",no,,,
needs_review,thari:p251:c2:e20,66,251,2,20,755.8,doren(intr),doren,verb intr,to run,to run,,,no,,,
needs_review,thari:p251:c2:e21,66,251,2,21,781.0,doran(tr),doran,verb tr,to cause to run,to cause to run,,,no,,,
needs_review,thari:p251:c2:e22,66,251,2,22,812.7,dorh&n(tr),dorhan,verb tr,to demolish,to demolish,"dhlkareaC tr) """,""" ' to despise",no,,,
needs_review,thari:p252:c1:e1,67,252,1,1,146.7,dh&rfan(intr),dharfan,verb intr,to start,to start,,,no,,,
needs_review,thari:p252:c1:e2,67,252,1,2,179.3,dh&ken(tr),dhaken,verb tr,to cover,to cover,,,no,,,
needs_review,thari:p252:c1:e3,67,252,1,3,212.0,dhliren(intr),dhliren,verb intr,to spill,to spill,rlken(intr) t,to slip,no,,,
needs_review,thari:p252:c1:e4,67,252,1,4,243.4,cffeitbn( tr),cffeitbn,verb tr,to bury,to bury,,,no,,,
needs_review,thari:p252:c1:e5,67,252,1,5,275.6,(fin( tr),(fin,verb tr,to give,to give,,,no,,,
needs_review,thari:p252:c1:e6,67,252,1,6,308.0,(fuhen( tr),(fuhen,verb tr,to milk,to milk,,,no,,,
needs_review,thari:p252:c1:e7,67,252,1,7,339.9,cfeKhen( tr),cfekhen,verb tr,to see,to see,rlken(intr) t,to slip,no,,,
needs_review,thari:p252:c1:e8,67,252,1,8,372.5,(fekhaj©n( tr),(fekhajan,verb tr,to be seen,to be seen,,,no,,,
needs_review,thari:p252:c1:e9,67,252,1,9,404.5,(fekhar&n( tr),(fekharan,verb tr,to show,to show,,,no,,,
needs_review,thari:p252:c1:e10,67,252,1,10,437.1,tekcin( tr),tekcin,verb tr,"to look at, to pry","to look at, to pry",,,no,,,
needs_review,thari:p252:c1:e11,67,252,1,11,469.5,tfer&n(intr/tr),tferan,verb intr,"to swim, to float to fry","to swim, to float to fry",,,no,,,
needs_review,thari:p252:c1:e12,67,252,1,12,508.9,t&rphfen(intr),tarphfen,verb intr,"to strug^ile, to wri the","to struggile, to wri the",,,no,,,
needs_review,thari:p252:c1:e13,67,252,1,13,547.5,tfers&n(intr),tfersan,verb intr,"to stay, to wait","to stay, to wait",an(tr) ‘ - to,"o trap, to net",no,,,
needs_review,thari:p252:c1:e14,67,252,1,14,580.1,taren(tr),taren,verb tr,"to float, tc1 cause to swim","to float, tc1 cause to swim",,,no,,,
needs_review,thari:p252:c1:e15,67,252,1,15,619.0,tersn(tr),tersn,verb tr,to escort,to escort,,,no,,,
needs_review,thari:p252:c1:e16,67,252,1,16,650.9,toreiiC tr),toreiic,verb tr,to weigh,to weigh,,,no,,,
needs_review,thari:p252:c1:e17,67,252,1,17,683.3,tya(^fen(tr),tya(fen,verb tr,"to abandon, to discord","to abandon, to discord",,,no,,,
needs_review,thari:p252:c1:e18,67,252,1,18,722.0,thin^intr),thin,verb intr,"to be, to become","to be, to become",,,no,,,
needs_review,thari:p252:c1:e19,67,252,1,19,753.9,thUk&n(tr),thukan,verb tr,to spit,to spit,rlken(intr) t,to slip,no,,,
needs_review,thari:p252:c1:e20,67,252,1,20,786.5,thUdfan(tr),thudfan,verb tr,to Kick,to Kick,,,no,,,
needs_review,thari:p252:c1:e21,67,252,1,21,818.9,dedhor&n(tr),dedhoran,verb tr,to shake,to shake,,,no,,,
needs_review,thari:p252:c2:e1,67,252,2,1,147.2,dfc^C)fc.n( tr),dfcc)fc.n,verb tr,"to suppress, to presc down","to suppress, to presc down",,,no,,,
needs_review,thari:p252:c2:e2,67,252,2,2,179.8,dfetan(tr),dfetan,verb tr,to press,to press,blchanVtr),to spread,no,,,
needs_review,thari:p252:c2:e3,67,252,2,3,212.2,dUt&n(intr),dutan,verb intr,to shiver,to shiver,,,no,,,
needs_review,thari:p252:c2:e4,67,252,2,4,244.4,dhan(tr),dhan,verb tr,to suck,to suck,,,no,,,
needs_review,thari:p252:c2:e5,67,252,2,5,276.1,dhlkaren(tr),dhlkaren,verb tr,to despise,to despise,,,no,,,
needs_review,thari:p252:c2:e6,67,252,2,6,307.7,dhuGen(tr),dhugen,verb tr,"to jolt, to Jerk","to jolt, to Jerk",,,no,,,
needs_review,thari:p252:c2:e7,67,252,2,7,340.1,dhunenC tr),dhunenc,verb tr,"to nod, to shake","to nod, to shake",bhicen(intr},"to stand, to st",no,,,
needs_review,thari:p252:c2:e8,67,252,2,8,372.1,dhon(tp),dhon(tp),,to wash,to wash,bhenan(tr),- to teach,no,,,
needs_review,thari:p252:c2:e9,67,252,2,9,404.9,n&c©n(intr),nacan,verb intr,to dd.nce,to dd.nce,,,no,,,
needs_review,thari:p252:c2:e10,67,252,2,10,437.1,nakhfen(tr),nakhfen,verb tr,"to throw, to drop","to throw, to drop",pbUren(tr),"to rob, to plu",no,,,
needs_review,thari:p252:c2:e11,67,252,2,11,469.5,nan(tr),nan,verb tr,to pour,to pour,,,no,,,
needs_review,thari:p252:c2:e12,67,252,2,12,508.9,p&kbn(intr),pakbn,verb intr,"to £et cooked, to ripen","to get cooked, to ripen",,,no,,,
needs_review,thari:p252:c2:e13,67,252,2,13,547.0,pfckan(tr),pfckan,verb tr,to cook,to cook,,,no,,,
needs_review,thari:p252:c2:e14,67,252,2,14,579.9,pekren(tr),pekren,verb tr,"to catch, to hold","to catch, to hold",pbUren(tr),"to rob, to plu",no,,,
needs_review,thari:p252:c2:e15,67,252,2,15,618.1,p&kraj&n(tr),pakrajan,verb tr,to get caught,to get caught,,,no,,,
needs_review,thari:p252:c2:e16,67,252,2,16,650.0,peknran(intr),peknran,verb intr,to spread,to spread,blchanVtr),to spread,no,,,
needs_review,thari:p252:c2:e17,67,252,2,17,681.9,p&kherfcpn( tr),pakherfcpn,verb tr,to spread,to spread,blchanVtr),to spread,no,,,
needs_review,thari:p252:c2:e18,67,252,2,18,720.8,pfeCfcn(intr),pfecfcn,verb intr,to cook,to cook,,,no,,,
needs_review,thari:p252:c2:e19,67,252,2,19,753.2,pecan(tr),pecan,verb tr,to cook,to cook,,,no,,,
needs_review,thari:p252:c2:e20,67,252,2,20,785.3,pfotkfon(tr),pfotkfon,verb tr,to throw,to throw,pborenltr),to turn,no,,,
needs_review,thari:p252:c2:e21,67,252,2,21,817.3,pfcitkan( tr),pfcitkan,verb tr,"to flutter, to struggle","to flutter, to struggle",,,no,,,
needs_review,thari:p253:c1:e1,68,253,1,1,153.7,pethren(tr),pethren,verb tr,to spread out,to spread out,,,no,,,
needs_review,thari:p253:c1:e2,68,253,1,2,186.3,pforn6n(intr),pforn6n,verb intr,to marry,to marry,,,no,,,
needs_review,thari:p253:c1:e3,68,253,1,3,218.0,pfernan(tr),pfernan,verb tr,to cause to marry,to cause to marry,,,no,,,
needs_review,thari:p253:c1:e4,68,253,1,4,250.1,p&ven(intr),paven,verb intr,to be in,to be in,,,no,,,
needs_review,thari:p253:c1:e5,68,253,1,5,282.5,pltrlki7n(intr,pltrlki7n,verb intr,r) to slip,r) to slip,,,no,,,
needs_review,thari:p253:c1:e6,68,253,1,6,314.7,pin(tr),pin,verb tr,to drink,to drink,,,no,,,
needs_review,thari:p253:c1:e7,68,253,1,7,347.1,piareni tr),piareni,verb tr,to cause to dri,to cause to dri,renltr) to c,cause to sit,no,,,
needs_review,thari:p253:c1:e8,68,253,1,8,379.5,piren(tr),piren,verb tr,to torture,to torture,,,no,,,
needs_review,thari:p253:c1:e9,68,253,1,9,418.1,pisfen(tr),pisfen,verb tr,to ^rind,to grind,,,no,,,
needs_review,thari:p253:c1:e10,68,253,1,10,450.5,pisaxi( tr),pisaxi,verb tr,to cause to g r in d,to cause to g r in d,,,no,,,
needs_review,thari:p253:c1:e11,68,253,1,11,482.7,pUchs=.n( tr),puchs.n,verb tr,to ask,to ask,,,no,,,
needs_review,thari:p253:c1:e12,68,253,1,12,515.3,pUjyn(intr),pujyn,verb intr,to reach,to reach,,,no,,,
needs_review,thari:p253:c1:e13,68,253,1,13,547.7,pujen(tr),pujen,verb tr,to worship,to worship,,,no,,,
needs_review,thari:p253:c1:e14,68,253,1,14,580.1,pehrfon(tr),pehrfon,verb tr,"to put on, to wear","to put on, to wear",,,no,,,
needs_review,thari:p253:c1:e15,68,253,1,15,612.8,pron(tr),pron,verb tr,"to threao, to string","to threao, to string",,,no,,,
needs_review,thari:p253:c1:e16,68,253,1,16,645.7,phfoten(tr),phfoten,verb tr,to wound,to wound,,,no,,,
needs_review,thari:p253:c1:e17,68,253,1,17,671.6,pnfotksn(intr),pnfotksn,verb intr,) to stug^le,) to stuggle,,,no,,,
needs_review,thari:p253:c1:e18,68,253,1,18,704.5,phar&n(tr),pharan,verb tr,"to tear, to rip","to tear, to rip",,,no,,,
needs_review,thari:p253:c1:e19,68,253,1,19,735.9,phasen(intr),phasen,verb intr,to get trapped,to get trapped,,,no,,,
needs_review,thari:p253:c1:e20,68,253,1,20,767.8,pnasan(tr),pnasan,verb tr,"to trap, to net'","to trap, to net'",,,no,,,
needs_review,thari:p253:c1:e21,68,253,1,21,800.0,phlt&n(intr),phltan,verb intr,"to fade to erase, to destroy","to fade to erase, to destroy",,,no,,,
needs_review,thari:p253:c2:e1,68,253,2,1,154.9,phlrbn(intr),phlrbn,verb intr,"to go round, to wa","to go round, to wa",mprenCtr)^,to bend« to twi,no,,,
needs_review,thari:p253:c2:e2,68,253,2,2,186.8,phUten(intr),phuten,verb intr,to blossom,to blossom,,,no,,,
needs_review,thari:p253:c2:e3,68,253,2,3,218.5,phUkfein(tr),phukfein,verb tr,to inflate,to inflate,,,no,,,
needs_review,thari:p253:c2:e4,68,253,2,4,250.6,phUr&n(tr),phuran,verb tr,"to rob, to plunder","to rob, to plunder",,,no,,,
needs_review,thari:p253:c2:e5,68,253,2,5,282.8,phUsren(intr),phusren,verb intr,to get tempted,to get tempted,,,no,,,
needs_review,thari:p253:c2:e6,68,253,2,6,315.2,phuphar&n(intr,phupharan,verb intr,r)to hiss,r)to hiss,,,no,,,
needs_review,thari:p253:c2:e7,68,253,2,7,347.3,nk pherfon(tr),nk pherfon,verb tr,"to spin, to change","to spin, to change",,,no,,,
needs_review,thari:p253:c2:e8,68,253,2,8,380.0,pheran(tp),pheran(tp),,"to turn round, to spin, to change","to turn round, to spin, to change",,,no,,,
needs_review,thari:p253:c2:e9,68,253,2,9,418.9,phorenCtr),phorenctr),,to turn to get saved,to turn to get saved,sajenCtr),"to scour, to wa",no,,,
needs_review,thari:p253:c2:e10,68,253,2,10,482.7,becanC tr),becanc,verb tr,"to save, to rescue","to save, to rescue",rekhsn(tr),"to place, to re",no,,,
needs_review,thari:p253:c2:e11,68,253,2,11,514.9,blchan(tr),blchan,verb tr,to spread,to spread,moklen(tr),to send,no,,,
needs_review,thari:p253:c2:e12,68,253,2,12,547.5,bh&jfan(intr),bhajfan,verb intr,"to flee,to run away","to flee, to run away",,,no,,,
needs_review,thari:p253:c2:e13,68,253,2,13,580.1,bhbjaui(tr),bhbjaui,verb tr,"to chase, to drive away","to chase, to drive away",,,no,,,
needs_review,thari:p253:c2:e14,68,253,2,14,612.5,bh©j&n(tr),bhajan,verb tr,to break,to break,resen(intr),to reach -,no,,,
needs_review,thari:p253:c2:e15,68,253,2,15,645.2,bhfe(tken(intr),bhfe(tken,verb intr,to go stray,to go stray,fflltan(tr),to destroy,no,,,
needs_review,thari:p253:c2:e16,68,253,2,16,671.3,bh&nt(n(tr),bhant,verb tr,to learn,to learn,fflapen(tr),to measure,no,,,
needs_review,thari:p253:c2:e17,68,253,2,17,703.7,bhenan(tr),bhenan,verb tr,to teach,to teach,resen(intr),to reach -,no,,,
needs_review,thari:p253:c2:e18,68,253,2,18,735.4,bher&n(tr),bheran,verb tr,to fill,to fill,BMrenCtr),to kill,no,,,
needs_review,thari:p253:c2:e19,68,253,2,19,767.3,bnlj©n(intr),bnljan,verb intr,to get dampened,to get dampened,,,no,,,
needs_review,thari:p253:c2:e20,68,253,2,20,799.3,bhIjon(tr),bhijon,verb tr,"to soak, to drench","to soak, to drench",,,no,,,
needs_review,thari:p253:c2:e21,68,253,2,21,830.9,bnicsn(intr),bnicsn,verb intr,"to stand, to stop","to stand, to stop",,,no,,,
needs_review,thari:p254:c1:e1,69,254,1,1,148.1,bnicarfaxi( tr},bnicarfaxi,verb tr,to cause to stand,to cause to stand,,,no,,,
needs_review,thari:p254:c1:e2,69,254,1,2,180.3,bJiUlfe.n( tr},bjiulfe.n,verb tr,"to forget,to lose","to forget, to lose",,,no,,,
needs_review,thari:p254:c1:e3,69,254,1,3,213.2,bhUstn(intr),bhustn,verb intr,to bark,to bark,,,no,,,
needs_review,thari:p254:c1:e4,69,254,1,4,238.9,■Gfodh&n( tr),■gfodhan,verb tr,to tie,to tie,,,no,,,
needs_review,thari:p254:c1:e5,69,254,1,5,270.8,tsren(intr),tsren,verb intr,"to burn, to kix^dle","to burn, to kixgdle",,,no,,,
needs_review,thari:p254:c1:e6,69,254,1,6,303.2,BarWiC tr),barwic,verb tr,to burn,to burn,,,no,,,
needs_review,thari:p254:c1:e7,69,254,1,7,335.1,fiaphen(tr),fiaphen,verb tr,to boil,to boil,,,no,,,
needs_review,thari:p254:c1:e8,69,254,1,8,368.0,iih0n(intr),iihon,verb intr,to be afraid,to be afraid,,,no,,,
needs_review,thari:p254:c1:e9,69,254,1,9,400.1,1^U(f&rUintr),iu(faruintr),,to get drowned,to get drowned,,,no,,,
needs_review,thari:p254:c1:e10,69,254,1,10,432.8,fiesfen(intr),fiesfen,verb intr,"to sit, to stay","to sit, to stay",,,no,,,
needs_review,thari:p254:c1:e11,69,254,1,11,465.4,£esarfc.n( tr),gesarfc.n,verb tr,to cause to sit,to cause to sit,an(tr) to,cause to cut,no,,,
needs_review,thari:p254:c1:e12,69,254,1,12,497.6,£olen(tr),golen,verb tr,"to talk, to sipeaK","to talk, to sipeaK",,,no,,,
needs_review,thari:p254:c1:e13,69,254,1,13,530.0,£orGn(tr),gorgn,verb tr,to drown,to drown,,,no,,,
needs_review,thari:p254:c1:e14,69,254,1,14,562.4,m©khen(tr),makhen,verb tr,"to rub, to smear","to rub, to smear",,,no,,,
needs_review,thari:p254:c1:e15,69,254,1,15,594.5,ma£jen( tr),magjen,verb tr,"to ask, to beg","to ask, to beg",,,no,,,
needs_review,thari:p254:c1:e16,69,254,1,16,627.2,mecen(intr),mecen,verb intr,to get fermented,to get fermented,,,no,,,
needs_review,thari:p254:c1:e17,69,254,1,17,658.9,mecan^ tr),mecan,verb tr,to cause to fermen,to cause to fermen,an(tr) to,cause to cut,no,,,
needs_review,thari:p254:c1:e18,69,254,1,18,692.0,m&tQn(intr),matqn,verb intr,to change,to change,n(tr) to,tangle,no,,,
needs_review,thari:p254:c1:e19,69,254,1,19,723.7,metan(tr),metan,verb tr,to cause to change,to cause to change,an(tr) to,cause to cut,no,,,
needs_review,thari:p254:c1:e20,69,254,1,20,756.3,m©dican( intr),madican,verb intr,to limp,to limp,,,no,,,
needs_review,thari:p254:c1:e21,69,254,1,21,788.5,mfenfen( tr),mfenfen,verb tr,"to agree, to approve","to agree, to approve",,,no,,,
needs_review,thari:p254:c1:e22,69,254,1,22,827.3,mfonaii( tr),mfonaii,verb tr,"to persuade, to","to persuade, to",,,no,,,
needs_review,thari:p254:c2:e1,69,254,2,1,149.1,mferfon(intr),mferfon,verb intr,to die,to die,vihcen(tr),to divide,no,,,
needs_review,thari:p254:c2:e2,69,254,2,2,181.3,majfan(tf),majfan(tf),,"to scour, to wash","to scour, to wash",,,no,,,
needs_review,thari:p254:c2:e3,69,254,2,3,213.7,aiap©n( tr),aiapan,verb tr,to measure,to measure,vaneh(tr),to Veave,no,,,
needs_review,thari:p254:c2:e4,69,254,2,4,238.9,maren(tr),maren,verb tr,to kill,to kill,vecen(tr),to sell,no,,,
needs_review,thari:p254:c2:e5,69,254,2,5,271.7,ffilten^intr),ffilten,verb intr,to heal,to heal,vecen(tr),to sell,no,,,
needs_review,thari:p254:c2:e6,69,254,2,6,303.2,mltan(tr),mltan,verb tr,to destroy,to destroy,,,no,,,
needs_review,thari:p254:c2:e7,69,254,2,7,335.8,mllt^n(intr),mlltn,verb intr,"to meet, to receive","to meet, to receive",,,no,,,
needs_review,thari:p254:c2:e8,69,254,2,8,367.7,mllan(tr),mllan,verb tr,to mix,to mix,,,no,,,
needs_review,thari:p254:c2:e9,69,254,2,9,400.6,mUsen(intr),musen,verb intr,to have ill luck,to have ill luck,,,no,,,
needs_review,thari:p254:c2:e10,69,254,2,10,432.5,moKlbn(trJ,moklbn(trj,,to send,to send,ven.tren(intr),") to amuse ,",no,,,
needs_review,thari:p254:c2:e11,69,254,2,11,465.4,motsn(intr),motsn,verb intr,to return,to return,TesaxiCir),to rstin :,no,,,
needs_review,thari:p254:c2:e12,69,254,2,12,497.6,fflor©n(tr),ffloran,verb tr,"to oend, to twist","to oend, to twist",,,no,,,
needs_review,thari:p254:c2:e13,69,254,2,13,530.7,mohjen(intr),mohjen,verb intr,to be infatuated,to be infatuated,,,no,,,
needs_review,thari:p254:c2:e14,69,254,2,14,562.1,mohfen(tr),mohfen,verb tr,to bewitch,to bewitch,,,no,,,
needs_review,thari:p254:c2:e15,69,254,2,15,594.5,rfekhen(tr),rfekhen,verb tr,"to place, to retain","to place, to retain",seBjhan(tr),to cause to understand,no,,,
needs_review,thari:p254:c2:e16,69,254,2,16,626.7,r©gen(t.r),ragen(t.r),,"to dye, to colour","to dye, to colour",verhen(tr),"to fold, to rol",no,,,
needs_review,thari:p254:c2:e17,69,254,2,17,658.6,t rec&n(tr),t recan,verb tr,"to write, to compose","to write, to compose",,,no,,,
needs_review,thari:p254:c2:e18,69,254,2,18,691.3,redhfen^tr^,redhfentr,,to cook,to cook,,,no,,,
needs_review,thari:p254:c2:e19,69,254,2,19,723.2,remen(tr),remen,verb tr,to play,to play,,,no,,,
needs_review,thari:p254:c2:e20,69,254,2,20,756.1,r©ren(intr),raren,verb intr,"to ecreaa;, to shout","to ecreaa;, to shout",,,no,,,
needs_review,thari:p254:c2:e21,69,254,2,21,787.5,rt<sen(ixitr),rtsen(ixitr),,to reach,to reach,vacen(ir) ',to readi cu,no,,,
needs_review,thari:p254:c2:e22,69,254,2,22,826.4,rfehfen(intr),rfehfen,verb intr,"to live, to dwell","to live, to dwell",verhen(tr),"to fold, to rol",no,,,
needs_review,thari:p255:c1:e1,70,255,1,1,149.8,rljfan(intr),rljfan,verb intr,to melt,to melt,,,no,,,
needs_review,thari:p255:c1:e2,70,255,1,2,181.5,rljari( tr),rljari,verb tr,to cauae to melt,to cauae to melt,,,no,,,
needs_review,thari:p255:c1:e3,70,255,1,3,213.7,rerhen(tr),rerhen,verb tr,to swallow,to swallow,,,no,,,
needs_review,thari:p255:c1:e4,70,255,1,4,246.1,rok©n(tr),rokan,verb tr,to prevent,to prevent,,,no,,,
needs_review,thari:p255:c1:e5,70,255,1,5,278.2,roiiUntr),roiiuntr),,"to cry, to veep to scorch, to stic","to cry, to veep to scorch, to stic",,,no,,,
needs_review,thari:p255:c1:e6,70,255,1,6,343.5,lfegan(tr),lfegan,verb tr,"to take time, to enea^ie","to take time, to eneagie",,,no,,,
needs_review,thari:p255:c1:e7,70,255,1,7,375.9,lfc<ghen( intr),lfcghen,verb intr,to pass by,to pass by,,,no,,,
needs_review,thari:p255:c1:e8,70,255,1,8,408.1,lbbh&n(tr),lbbhan,verb tr,to find,to find,,,no,,,
needs_review,thari:p255:c1:e9,70,255,1,9,440.2,lan(tr),lan,verb tr,to bring,to bring,,,no,,,
needs_review,thari:p255:c1:e10,70,255,1,10,472.9,llken(intr),llken,verb intr,to hide,to hide,,,no,,,
needs_review,thari:p255:c1:e11,70,255,1,11,504.8,llkan(tr),llkan,verb tr,"to hide,to conceal","to hide, to conceal",,,no,,,
needs_review,thari:p255:c1:e12,70,255,1,12,537.2,linCtrj,linctrj,,"to take,to receive","to take, to receive",,,no,,,
needs_review,thari:p255:c1:e13,70,255,1,13,569.8,lUcffon(intr),lucffon,verb intr,to awin^i,to awingi,,,no,,,
needs_review,thari:p255:c1:e14,70,255,1,14,602.7,letfen(intr),letfen,verb intr,to lie down,to lie down,,,no,,,
needs_review,thari:p255:c1:e15,70,255,1,15,635.1,locfen( tr),locfen,verb tr,"to shake,to wave","to shake, to wave",,,no,,,
needs_review,thari:p255:c1:e16,70,255,1,16,667.3,v&jfcn(intr),vajfcn,verb intr,"to rattle,to blow","to rattle, to blow",,,no,,,
needs_review,thari:p255:c1:e17,70,255,1,17,698.9,v&jan(tr),vajan,verb tr,"to blow, to play upon","to blow, to play upon",,,no,,,
needs_review,thari:p255:c1:e18,70,255,1,18,730.4,v&tsn(tr),vatsn,verb tr,to tangle,to tangle,,,no,,,
needs_review,thari:p255:c1:e19,70,255,1,19,761.3,v&dhfan(tr),vadhfan,verb tr,to cut,to cut,,,no,,,
needs_review,thari:p255:c1:e20,70,255,1,20,793.3,Vfadhan(tr),vfadhan,verb tr,to cause to cut,to cause to cut,,,no,,,
needs_review,thari:p255:c1:e22,70,255,1,22,849.4,Vibtarfe>n( tr),vibtarfen,verb tr,"to show, to point","to show, to point",,,no,,,
needs_review,thari:p255:c2:e1,70,255,2,1,151.0,v&dhfe»n(intr),vadhfe»n,verb intr,"to rise, to go upward","to rise, to go upward",,,no,,,
needs_review,thari:p255:c2:e2,70,255,2,2,182.7,vfedhan(tr),vfedhan,verb tr,"to grow, to increase","to grow, to increase",,,no,,,
needs_review,thari:p255:c2:e3,70,255,2,3,214.6,vfentrfen(intr),vfentrfen,verb intr,to a2:use,to a2:use,,,no,,,
needs_review,thari:p255:c2:e4,70,255,2,4,246.8,v&ntran(tr),vantran,verb tr,to aiiiuse,to aiiiuse,,,no,,,
needs_review,thari:p255:c2:e5,70,255,2,5,278.9,VbBfon(intr),vbbfon,verb intr,to rain,to rain,,,no,,,
needs_review,thari:p255:c2:e6,70,255,2,6,311.1,k vfosan(tr),k vfosan,verb tr,to rain,to rain,,,no,,,
needs_review,thari:p255:c2:e7,70,255,2,7,344.0,v&hfen(intr),vahfen,verb intr,"to flow, to leak","to flow, to leak",8ughen(tr),"to saell, to en",no,,,
needs_review,thari:p255:c2:e8,70,255,2,8,376.4,vaUren(tr),vauren,verb tr,to winnow,to winnow,,,no,,,
needs_review,thari:p255:c2:e9,70,255,2,9,408.5,vac©n(tr),vacan,verb tr,to read,to read,,,no,,,
needs_review,thari:p255:c2:e10,70,255,2,10,440.2,van©n(tr),vanan,verb tr,to weave,to weave,,,no,,,
needs_review,thari:p255:c2:e11,70,255,2,11,472.9,vapr©n(tr),vapran,verb tr,to use,to use,haren(tr),to lose,no,,,
needs_review,thari:p255:c2:e12,70,255,2,12,504.8,vahen(tr),vahen,verb tr,"to scatter, to plant","to scatter, to plant",8ughen(tr),"to saell, to en",no,,,
