PDF_Page,Column,Gloss,Site_Code,Lect,Site,Raw_Form,Status,Reason,Entry_Key
40,0,he is drinking,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",liŋto,installed,,silkoch2011:D:i1:he-is-drinking
40,0,he is drinking,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",liŋto,installed,,silkoch2011:E:i1:he-is-drinking
40,0,he is drinking,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",liŋto,installed,,silkoch2011:C:i1:he-is-drinking
40,0,he is drinking,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",niŋto,installed,,silkoch2011:J:i1:he-is-drinking
40,0,he is drinking,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",niŋto,installed,,silkoch2011:K:i1:he-is-drinking
40,0,he is thirsty,A,Garo,"Tura, West Garo Hills district, Meghalaya",ɾiŋ nɑskɑ,installed,,silkoch2011:A:i1:he-is-thirsty
40,0,he is thirsty,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",t͡ʃikɑŋ́ qɑj,installed,,silkoch2011:B:i1:he-is-thirsty
40,0,he is thirsty,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",t͡ʃikɑ,installed,,silkoch2011:F:i1:he-is-thirsty
40,0,he is thirsty,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",nɨŋnɑutɑ,installed,,silkoch2011:F:i2:he-is-thirsty
40,0,he is thirsty,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",tiɾohɑ,installed,,silkoch2011:I:i1:he-is-thirsty
40,0,he is thirsty,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",t͡ʃikɑ,installed,,silkoch2011:G:i1:he-is-thirsty
40,0,he is thirsty,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",ufɑjdʒ͡ ɨu,installed,,silkoch2011:G:i2:he-is-thirsty
40,0,he is thirsty,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",t͡ʃikɑ,installed,,silkoch2011:H:i1:he-is-thirsty
40,0,he is thirsty,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",ufɑjdʒɨu,installed,,silkoch2011:H:i2:he-is-thirsty
40,0,he is thirsty,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",kɑɾɑnto,installed,,silkoch2011:D:i1:he-is-thirsty
40,0,he is thirsty,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",kɑɾɑnto,installed,,silkoch2011:E:i1:he-is-thirsty
40,0,he is thirsty,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",həɾəkto,installed,,silkoch2011:C:i1:he-is-thirsty
40,0,he is thirsty,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",tiɾoni,installed,,silkoch2011:J:i1:he-is-thirsty
40,0,he is thirsty,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",tiɾohɑ,installed,,silkoch2011:K:i1:he-is-thirsty
40,1,he is sleeping,A,Garo,"Tura, West Garo Hills district, Meghalaya",tʰueŋɑ,installed,,silkoch2011:A:i1:he-is-sleeping
40,1,he is sleeping,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",ɡuɾetɑ,installed,,silkoch2011:B:i1:he-is-sleeping
40,1,he is sleeping,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",ukʰɨjtɑ,installed,,silkoch2011:F:i1:he-is-sleeping
40,1,he is sleeping,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",d͡ʒuto,installed,,silkoch2011:I:i1:he-is-sleeping
40,1,he is sleeping,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",ɑkudʒ͡ ɨu,installed,,silkoch2011:G:i1:he-is-sleeping
40,1,he is sleeping,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",ɑku dʒɨu,installed,,silkoch2011:H:i1:he-is-sleeping
40,1,he is sleeping,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",d͡ʒoui toŋto,installed,,silkoch2011:D:i1:he-is-sleeping
40,1,he is sleeping,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",d͡ʒui toŋto,installed,,silkoch2011:E:i1:he-is-sleeping
40,1,he is sleeping,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",d͡ʒuto,installed,,silkoch2011:C:i1:he-is-sleeping
40,1,he is sleeping,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",d͡ʒuto,installed,,silkoch2011:J:i1:he-is-sleeping
40,1,he is sleeping,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",d͡ʒuto,installed,,silkoch2011:K:i1:he-is-sleeping
40,1,he lay down,A,Garo,"Tura, West Garo Hills district, Meghalaya",tʰue doŋɑ,installed,,silkoch2011:A:i1:he-lay-down
40,1,he lay down,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",ɡuɾetojtɑ,installed,,silkoch2011:B:i1:he-lay-down
40,1,he lay down,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",ukɨu,installed,,silkoch2011:F:i1:he-lay-down
40,1,he lay down,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",d͡ʒuhɑ,installed,,silkoch2011:I:i1:he-lay-down
40,1,he lay down,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",ɑkudʒɨu,installed,,silkoch2011:G:i1:he-lay-down
40,1,he lay down,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",ɑkudʒ͡ ɨu,installed,,silkoch2011:H:i1:he-lay-down
40,1,he lay down,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",d͡ʒutɾə,installed,,silkoch2011:D:i1:he-lay-down
40,1,he lay down,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",d͡ʒutɾɑ,installed,,silkoch2011:E:i1:he-lay-down
40,1,he lay down,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",d͡ʒusi,installed,,silkoch2011:C:i1:he-lay-down
40,1,he lay down,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",d͡ʒuhɑ,installed,,silkoch2011:J:i1:he-lay-down
40,1,he lay down,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",d͡ʒuhɑ,installed,,silkoch2011:K:i1:he-lay-down
40,1,sit down!,A,Garo,"Tura, West Garo Hills district, Meghalaya",ɑsoŋbo,installed,,silkoch2011:A:i1:sit-down
40,1,sit down!,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",nu,installed,,silkoch2011:B:i1:sit-down
40,1,sit down!,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",ɑmbɑk̚,installed,,silkoch2011:F:i1:sit-down
40,1,sit down!,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",nu,installed,,silkoch2011:I:i1:sit-down
40,1,sit down!,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",mosoŋ,installed,,silkoch2011:G:i1:sit-down
40,1,sit down!,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",mosoŋ,installed,,silkoch2011:H:i1:sit-down
40,1,sit down!,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",mosoŋ,installed,,silkoch2011:D:i1:sit-down
40,1,sit down!,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",mosoŋ,installed,,silkoch2011:E:i1:sit-down
40,1,sit down!,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",mosoŋ,installed,,silkoch2011:C:i1:sit-down
40,1,sit down!,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",nu,installed,,silkoch2011:J:i1:sit-down
40,1,sit down!,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",nu,installed,,silkoch2011:K:i1:sit-down
41,0,give!,A,Garo,"Tura, West Garo Hills district, Meghalaya",onʔbo,installed,,silkoch2011:A:i1:give
41,0,give!,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",ɾɑḱ ʰu,installed,,silkoch2011:B:i1:give
41,0,give!,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",lɑo,installed,,silkoch2011:F:i1:give
41,0,give!,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",lɑkʰɑ,installed,,silkoch2011:I:i1:give
41,0,give!,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",lɑo,installed,,silkoch2011:G:i1:give
41,0,give!,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",lɑo,installed,,silkoch2011:H:i1:give
41,0,give!,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",hɑu,installed,,silkoch2011:D:i1:give
41,0,give!,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",hɑu,installed,,silkoch2011:E:i1:give
41,0,give!,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",lɑhɑu,installed,,silkoch2011:C:i1:give
41,0,give!,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",lɑkʰɑ,installed,,silkoch2011:J:i1:give
41,0,give!,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",lɑkʰɑ,installed,,silkoch2011:K:i1:give
41,0,it is burning,A,Garo,"Tura, West Garo Hills district, Meghalaya",kʰɑmeŋɑ,installed,,silkoch2011:A:i1:it-is-burning
41,0,it is burning,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",kʰɑmitɑ,installed,,silkoch2011:B:i1:it-is-burning
41,0,it is burning,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",hɑmtɑ,installed,,silkoch2011:F:i1:it-is-burning
41,0,it is burning,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya","buɾto,",installed,,silkoch2011:I:i1:it-is-burning
41,0,it is burning,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",nɑŋto,installed,,silkoch2011:I:i2:it-is-burning
41,0,it is burning,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",hɑmɑjto,installed,,silkoch2011:G:i1:it-is-burning
41,0,it is burning,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",hɑmɑjto,installed,,silkoch2011:H:i1:it-is-burning
41,0,it is burning,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",hɑmto,installed,,silkoch2011:D:i1:it-is-burning
41,0,it is burning,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",hɑmto,installed,,silkoch2011:E:i1:it-is-burning
41,0,it is burning,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",boɾto,installed,,silkoch2011:C:i1:it-is-burning
41,0,it is burning,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",nɑŋto,installed,,silkoch2011:J:i1:it-is-burning
41,0,it is burning,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",nɑŋto,installed,,silkoch2011:K:i1:it-is-burning
41,0,he died,A,Garo,"Tura, West Garo Hills district, Meghalaya",sijɑhɑ,installed,,silkoch2011:A:i1:he-died
41,0,he died,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",sid͡ʒo,installed,,silkoch2011:B:i1:he-died
41,0,he died,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",t͡ʃiɨu,installed,,silkoch2011:F:i1:he-died
41,0,he died,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",tʰihɑ,installed,,silkoch2011:I:i1:he-died
41,0,he died,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",t͡ʃid͡ʒɨu,installed,,silkoch2011:G:i1:he-died
41,0,he died,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",t͡ʃid͡ʒɨu,installed,,silkoch2011:H:i1:he-died
41,0,he died,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",tʰid͡ʒo,installed,,silkoch2011:D:i1:he-died
41,0,he died,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",tʰid͡ʒo,installed,,silkoch2011:E:i1:he-died
41,0,he died,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",tʰitɾə,installed,,silkoch2011:C:i1:he-died
41,0,he died,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",tʰihɑ,installed,,silkoch2011:J:i1:he-died
41,0,he died,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",tʰihɑ,installed,,silkoch2011:K:i1:he-died
41,1,he killed,A,Garo,"Tura, West Garo Hills district, Meghalaya",tɑtɑ,installed,,silkoch2011:A:i1:he-killed
41,1,he killed,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",mɑɾi,installed,,silkoch2011:B:i1:he-killed
41,1,he killed,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",ɾɑkʰɑd͡ʒo,installed,,silkoch2011:B:i2:he-killed
41,1,he killed,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",ɡotɑtɨw,installed,,silkoch2011:F:i1:he-killed
41,1,he killed,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",tʰɑt̚hɑ,installed,,silkoch2011:I:i1:he-killed
41,1,he killed,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",ɡɑtɑt̚dʒɨu,installed,,silkoch2011:G:i1:he-killed
41,1,he killed,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",ɡɑtɑt̚dʒɨu,installed,,silkoch2011:H:i1:he-killed
41,1,he killed,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",tʰɑt̚tɾɑ,installed,,silkoch2011:D:i1:he-killed
41,1,he killed,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",tʰɑt̚tɾɑ,installed,,silkoch2011:E:i1:he-killed
41,1,he killed,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",tʰɑk̚tɾə,installed,,silkoch2011:C:i1:he-killed
41,1,he killed,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",tʰɑt̚hɑ,installed,,silkoch2011:J:i1:he-killed
41,1,he killed,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",thɑt̚hɑ,installed,,silkoch2011:K:i1:he-killed
41,1,flying,A,Garo,"Tura, West Garo Hills district, Meghalaya",bilɑ,installed,,silkoch2011:A:i1:flying
41,1,flying,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",puɾitɑ,installed,,silkoch2011:B:i1:flying
41,1,flying,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",pujtɑ,installed,,silkoch2011:F:i1:flying
41,1,flying,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",puɾto,installed,,silkoch2011:I:i1:flying
41,1,flying,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya","puʔɑjto,",installed,,silkoch2011:G:i1:flying
41,1,flying,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",uɾɑjto,installed,,silkoch2011:G:i2:flying
41,1,flying,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",puʔɑjto,installed,,silkoch2011:H:i1:flying
41,1,flying,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",uɾəjto,installed,,silkoch2011:D:i1:flying
41,1,flying,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",uɾɑjto,installed,,silkoch2011:E:i1:flying
41,1,flying,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",uɾɑjto,installed,,silkoch2011:C:i1:flying
41,1,flying,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",puɾto,installed,,silkoch2011:J:i1:flying
41,1,flying,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",puɾto,installed,,silkoch2011:K:i1:flying
41,1,walk!,A,Garo,"Tura, West Garo Hills district, Meghalaya",ɾeʔbo,installed,,silkoch2011:A:i1:walk
41,1,walk!,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",ɾéŋɑmkɑj,installed,,silkoch2011:B:i1:walk
41,1,walk!,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",lɨd͡ʒɨm,installed,,silkoch2011:F:i1:walk
41,1,walk!,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",lɑj toŋ,installed,,silkoch2011:I:i1:walk
41,1,walk!,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",lɨd͡ʒɨm,installed,,silkoch2011:G:i1:walk
41,1,walk!,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",lɨd͡ʒɨm,installed,,silkoch2011:H:i1:walk
41,1,walk!,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",lud͡ʒum,installed,,silkoch2011:D:i1:walk
41,1,walk!,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",lud͡ʒum,installed,,silkoch2011:E:i1:walk
41,1,walk!,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",lɑd͡ʒum,installed,,silkoch2011:C:i1:walk
41,1,walk!,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",lɑj toŋ,installed,,silkoch2011:J:i1:walk
41,1,walk!,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",lɑj toŋ,installed,,silkoch2011:K:i1:walk
42,0,run!,A,Garo,"Tura, West Garo Hills district, Meghalaya",kʰɑtbo,installed,,silkoch2011:A:i1:run
42,0,run!,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",dɑɾtʰúŋkɑj,installed,,silkoch2011:B:i1:run
42,0,run!,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",tolok̚,installed,,silkoch2011:F:i1:run
42,0,run!,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",tʰolok̚,installed,,silkoch2011:I:i1:run
42,0,run!,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",tʰolok̚,installed,,silkoch2011:G:i1:run
42,0,run!,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",tolok̚,installed,,silkoch2011:H:i1:run
42,0,run!,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",dɑuɾɨj,installed,,silkoch2011:D:i1:run
42,0,run!,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",dɑuɾɨj,installed,,silkoch2011:E:i1:run
42,0,run!,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",dɑuɾɨj,installed,,silkoch2011:C:i1:run
42,0,run!,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",tʰolok̚,installed,,silkoch2011:J:i1:run
42,0,run!,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",tʰolok̚,installed,,silkoch2011:K:i1:run
42,0,go!,A,Garo,"Tura, West Garo Hills district, Meghalaya",ɾeʔɑŋbo,installed,,silkoch2011:A:i1:go
42,0,go!,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",ɾéŋ,installed,,silkoch2011:B:i1:go
42,0,go!,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",lɨj,installed,,silkoch2011:F:i1:go
42,0,go!,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",lɑj,installed,,silkoch2011:I:i1:go
42,0,go!,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",lɨj,installed,,silkoch2011:G:i1:go
42,0,go!,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",lɨj,installed,,silkoch2011:H:i1:go
42,0,go!,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",li,installed,,silkoch2011:D:i1:go
42,0,go!,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",li,installed,,silkoch2011:E:i1:go
42,0,go!,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",lɨj,installed,,silkoch2011:C:i1:go
42,0,go!,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",lɑj,installed,,silkoch2011:J:i1:go
42,0,go!,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",lɑj,installed,,silkoch2011:K:i1:go
42,0,come!,A,Garo,"Tura, West Garo Hills district, Meghalaya",ɾeʔbɑbo,installed,,silkoch2011:A:i1:come
42,0,come!,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",ɾíbɑ,installed,,silkoch2011:B:i1:come
42,0,come!,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",fɨj,installed,,silkoch2011:F:i1:come
42,0,come!,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",pʰɑj,installed,,silkoch2011:I:i1:come
42,0,come!,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",fɨj,installed,,silkoch2011:G:i1:come
42,0,come!,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",pʰɨj,installed,,silkoch2011:H:i1:come
42,0,come!,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",pʰuj,installed,,silkoch2011:D:i1:come
42,0,come!,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",pʰoj,installed,,silkoch2011:E:i1:come
42,0,come!,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",pʰɨj,installed,,silkoch2011:C:i1:come
42,0,come!,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",pʰɑj,installed,,silkoch2011:J:i1:come
42,0,come!,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",pʰɑj,installed,,silkoch2011:K:i1:come
42,1,speak!,A,Garo,"Tura, West Garo Hills district, Meghalaya",ɑɡɑnbo,installed,,silkoch2011:A:i1:speak
42,1,speak!,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya","qɑni,",installed,,silkoch2011:B:i1:speak
42,1,speak!,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",bobɑj,installed,,silkoch2011:B:i2:speak
42,1,speak!,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",bɾɑk̚,installed,,silkoch2011:F:i1:speak
42,1,speak!,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",bɑɾ,installed,,silkoch2011:I:i1:speak
42,1,speak!,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",bɑk̚,installed,,silkoch2011:G:i1:speak
