PDF_Page	Printed_Page	Page_Line	Item	Gloss	List	Source_Cell	Record_Type	Verified_Cell	Review_Status	Confidence	Review_Note	Extraction_Note
76	68	34	205	he (3s, masculine)	Rampur/H.P.	1  o	response	1  o	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	35	205	he (3s, masculine)	Nalagarh/H.P.	1  ʋo	response	1  ʋo	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	36	205	he (3s, masculine)	Dehradun/U.P.	1  o	response	1  o	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	37	205	he (3s, masculine)	Kotdwara/U.P.	1  ʋo	response	1  ʋo	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	38	205	he (3s, masculine)	Haldwani/U.P.	1  o	response	1  o	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	42	206	she (3s, feminine)	Urdu	2  ʋo	response	2  ʋo	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	43	206	she (3s, feminine)	Chitral/Pak	2  wo	response	2  wo	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	44	206	she (3s, feminine)	Settlet Swat/Pak	1  wʌ	response	1  wʌ	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	45	206	she (3s, feminine)	Gilgit/Pak	2  wo	response	2  wo	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	46	206	she (3s, feminine)	Kaghan/Pak	1  wɑ	response	1  wɑ	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	47	206	she (3s, feminine)	North. Azad/Pak	1  wʌ	response	1  wʌ	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	48	206	she (3s, feminine)	Centr. Azad/Pak	1  wɑ	response	1  wɑ	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	49	206	she (3s, feminine)	Udhampur/J&K	1  ʋɑ	response	1  ʋɑ	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	50	206	she (3s, feminine)	Jammu/J&K	1  ʋɑ	response	1  ʋɑ	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	51	206	she (3s, feminine)	Chamba/H.P.	1  ʋɑ	response	1  ʋɑ	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	52	206	she (3s, feminine)	Rampur/H.P.	1  ʋɑ	response	1  ʋɑ	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	53	206	she (3s, feminine)	Nalagarh/H.P.	1  ʋɑ	response	1  ʋɑ	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	54	206	she (3s, feminine)	Dehradun/U.P.	1  wɑ	response	1  wɑ	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	55	206	she (3s, feminine)	Kotdwara/U.P.	1  ʋɑ / 2  ʋo	response	1  ʋɑ / 2  ʋo	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	56	206	she (3s, feminine)	Haldwani/U.P.	1  ʋɑ	response	1  ʋɑ	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	60	207	we (1p, inclusive)	Urdu	1  hʌm	response	1  hʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	61	207	we (1p, inclusive)	Chitral/Pak	1  hʌm	response	1  hʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	62	207	we (1p, inclusive)	Settlet Swat/Pak	1  hʌm	response	1  hʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	63	207	we (1p, inclusive)	Gilgit/Pak	1  hʌm	response	1  hʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	64	207	we (1p, inclusive)	Kaghan/Pak	1  hʌm	response	1  hʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	65	207	we (1p, inclusive)	North. Azad/Pak	1  hʌm	response	1  hʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	66	207	we (1p, inclusive)	Centr. Azad/Pak	1  hʌm	response	1  hʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	67	207	we (1p, inclusive)	Udhampur/J&K	1  ʌm	response	1  ʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	68	207	we (1p, inclusive)	Jammu/J&K	1  ʌm	response	1  ʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	69	207	we (1p, inclusive)	Chamba/H.P.	1  hʌm	response	1  hʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	70	207	we (1p, inclusive)	Rampur/H.P.	1  ʌm	response	1  ʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	71	207	we (1p, inclusive)	Nalagarh/H.P.	1  ʌm	response	1  ʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	72	207	we (1p, inclusive)	Dehradun/U.P.	1  ʌm	response	1  ʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	73	207	we (1p, inclusive)	Kotdwara/U.P.	1  ʌm	response	1  ʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	74	207	we (1p, inclusive)	Haldwani/U.P.	1  ʌm	response	1  ʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	96	208	we (1p, exclusive)	Urdu	1  hʌm	response	1  hʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	97	208	we (1p, exclusive)	Chitral/Pak	1  hʌm	response	1  hʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	98	208	we (1p, exclusive)	Settlet Swat/Pak	1  hʌm	response	1  hʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	99	208	we (1p, exclusive)	Gilgit/Pak	1  hʌm	response	1  hʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	100	208	we (1p, exclusive)	Kaghan/Pak	1  hʌm	response	1  hʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	101	208	we (1p, exclusive)	North. Azad/Pak	1  hʌm	response	1  hʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	102	208	we (1p, exclusive)	Centr. Azad/Pak	1  hʌm	response	1  hʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	103	208	we (1p, exclusive)	Udhampur/J&K	1  ʌm	response	1  ʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	104	208	we (1p, exclusive)	Jammu/J&K	1  ʌm	response	1  ʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	105	208	we (1p, exclusive)	Chamba/H.P.	1  hʌm	response	1  hʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	106	208	we (1p, exclusive)	Rampur/H.P.	1  ʌm	response	1  ʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	107	208	we (1p, exclusive)	Nalagarh/H.P.	1  ʌm	response	1  ʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	108	208	we (1p, exclusive)	Dehradun/U.P.	1  ʌm	response	1  ʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	109	208	we (1p, exclusive)	Kotdwara/U.P.	1  ʌm	response	1  ʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	110	208	we (1p, exclusive)	Haldwani/U.P.	1  ʌm	response	1  ʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	114	209	you (2p)	Urdu	1  tʊm	response	1  tʊm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	115	209	you (2p)	Chitral/Pak	1  tʌm	response	1  tʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	116	209	you (2p)	Settlet Swat/Pak	1  tʌm	response	1  tʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	117	209	you (2p)	Gilgit/Pak	1  tʌm	response	1  tʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	118	209	you (2p)	Kaghan/Pak	1  tʌm	response	1  tʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	119	209	you (2p)	North. Azad/Pak	1  tʌm	response	1  tʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	120	209	you (2p)	Centr. Azad/Pak	1  tjʌm	response	1  tjʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	121	209	you (2p)	Udhampur/J&K	1  tʌm	response	1  tʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	122	209	you (2p)	Jammu/J&K	1  tʌm	response	1  tʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	123	209	you (2p)	Chamba/H.P.	1  tʌm	response	1  tʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	124	209	you (2p)	Rampur/H.P.	1  tʌm	response	1  tʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	125	209	you (2p)	Nalagarh/H.P.	1  tʌm	response	1  tʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	126	209	you (2p)	Dehradun/U.P.	1  tʌm	response	1  tʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	127	209	you (2p)	Kotdwara/U.P.	1  tʌm	response	1  tʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	128	209	you (2p)	Haldwani/U.P.	1  tʌm	response	1  tʌm	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	132	210	they (3p)	Urdu	2  ʋo	response	2  ʋo	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	133	210	they (3p)	Chitral/Pak	1  we	response	1  we	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	134	210	they (3p)	Settlet Swat/Pak	1  we	response	1  we	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	135	210	they (3p)	Gilgit/Pak	1  wi	response	1  wi	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	136	210	they (3p)	Kaghan/Pak	1  we	response	1  we	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	137	210	they (3p)	North. Azad/Pak	1  we / 2  o	response	1  we / 2  o	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
