PDF_Page	Printed_Page	Page_Line	Item	Gloss	List	Source_Cell	Record_Type	Extraction_Note
72	64	110	184	be hungry	Haldwani/U.P.	1  pokh	response	
72	64	114	185	drink	Urdu	1  pi	response	
72	64	115	185	drink	Chitral/Pak	1  pi	response	
72	64	116	185	drink	Settlet Swat/Pak	1  pi	response	
72	64	117	185	drink	Gilgit/Pak	1  pi	response	
72	64	118	185	drink	Kaghan/Pak	1  pi	response	
72	64	119	185	drink	North. Azad/Pak	1  pi	response	
72	64	120	185	drink	Centr. Azad/Pak	1  pi	response	
72	64	121	185	drink	Udhampur/J&K	1  pi	response	
72	64	122	185	drink	Jammu/J&K	1  pi	response	
72	64	123	185	drink	Chamba/H.P.	1  pi	response	
72	64	124	185	drink	Rampur/H.P.	1  pi	response	
72	64	125	185	drink	Nalagarh/H.P.	1  pi	response	
72	64	126	185	drink	Dehradun/U.P.	1  pi	response	
72	64	127	185	drink	Kotdwara/U.P.	1  pi	response	
72	64	128	185	drink	Haldwani/U.P.	1  pi	response	
72	64	132	186	be thirsty	Urdu	4  piɑs	response	
72	64	133	186	be thirsty	Chitral/Pak	1  tes	response	
72	64	134	186	be thirsty	Settlet Swat/Pak	1  tɛs	response	
72	64	135	186	be thirsty	Gilgit/Pak	1  thɛs	response	
72	64	136	186	be thirsty	Kaghan/Pak	1  tɛs	response	
72	64	137	186	be thirsty	North. Azad/Pak	1  tɛs / 3  tɾeɑo	response	
72	64	138	186	be thirsty	Centr. Azad/Pak	1  tjis / 2  tɾe	response	
72	64	139	186	be thirsty	Udhampur/J&K	1  tes	response	
72	64	140	186	be thirsty	Jammu/J&K	1  tes	response	
72	64	141	186	be thirsty	Chamba/H.P.	1  tes	response	
72	64	142	186	be thirsty	Rampur/H.P.	1  tes	response	
72	64	143	186	be thirsty	Nalagarh/H.P.	1  tɛs	response	
72	64	144	186	be thirsty	Dehradun/U.P.	1  tɛs	response	
72	64	145	186	be thirsty	Kotdwara/U.P.	1  tɛs	response	
72	64	146	186	be thirsty	Haldwani/U.P.	1  tɛs	response	
73	65	24	187	sleep	Urdu	1  so	response	
73	65	25	187	sleep	Chitral/Pak	1  so	response	
73	65	26	187	sleep	Settlet Swat/Pak	1  so	response	
73	65	27	187	sleep	Gilgit/Pak	1  so	response	
73	65	28	187	sleep	Kaghan/Pak	1  so	response	
73	65	29	187	sleep	North. Azad/Pak	1  so	response	
73	65	30	187	sleep	Centr. Azad/Pak	1  so	response	
73	65	31	187	sleep	Udhampur/J&K	1  so	response	
73	65	32	187	sleep	Jammu/J&K	1  so	response	
73	65	33	187	sleep	Chamba/H.P.	1  so	response	
73	65	34	187	sleep	Rampur/H.P.	1  so	response	
73	65	35	187	sleep	Nalagarh/H.P.	1  so	response	
73	65	36	187	sleep	Dehradun/U.P.	1  so	response	
73	65	37	187	sleep	Kotdwara/U.P.	1  so	response	
73	65	38	187	sleep	Haldwani/U.P.	1  so	response	
73	65	42	188	lie down	Urdu	3  leʈ	response	
73	65	43	188	lie down	Chitral/Pak	2  pɛ	response	
73	65	44	188	lie down	Settlet Swat/Pak	2  pɛ	response	
73	65	45	188	lie down	Gilgit/Pak	1  lʌmo	response	
73	65	46	188	lie down	Kaghan/Pak	1  lʌmo	response	
73	65	47	188	lie down	North. Azad/Pak	1  lʌmo	response	
73	65	48	188	lie down	Centr. Azad/Pak	1  lʌm / 2  pẽ	response	
73	65	49	188	lie down	Udhampur/J&K	1  lʌm	response	
73	65	50	188	lie down	Jammu/J&K	1  lʌm / 2  pɛ	response	
73	65	51	188	lie down	Chamba/H.P.	1  lʌm	response	
73	65	52	188	lie down	Rampur/H.P.	1  lʌm	response	
73	65	53	188	lie down	Nalagarh/H.P.	1  lʌm	response	
73	65	54	188	lie down	Dehradun/U.P.	1  lʌm	response	
73	65	55	188	lie down	Kotdwara/U.P.	1  lʌm	response	
73	65	56	188	lie down	Haldwani/U.P.	1  lʌm	response	
73	65	60	189	sit down	Urdu	1  bæʈh	response	
73	65	61	189	sit down	Chitral/Pak	1  bɛs	response	
73	65	62	189	sit down	Settlet Swat/Pak	1  bɛs	response	
73	65	63	189	sit down	Gilgit/Pak	1  bɛs	response	
73	65	64	189	sit down	Kaghan/Pak	1  bɛs	response	
73	65	65	189	sit down	North. Azad/Pak	1  bɛs	response	
73	65	66	189	sit down	Centr. Azad/Pak	1  bɛs / 1  bɛʈ	response	
73	65	67	189	sit down	Udhampur/J&K	1  bæs	response	
73	65	68	189	sit down	Jammu/J&K	1  bɛs	response	
73	65	69	189	sit down	Chamba/H.P.	1  bɛs	response	
73	65	70	189	sit down	Rampur/H.P.	1  bɛs	response	
73	65	71	189	sit down	Nalagarh/H.P.	1  bɛs	response	
73	65	72	189	sit down	Dehradun/U.P.	1  bɛs	response	
73	65	73	189	sit down	Kotdwara/U.P.	1  bɛʈ	response	
73	65	74	189	sit down	Haldwani/U.P.	1  bɛt	response	
73	65	96	190	give	Urdu	1  de	response	
73	65	97	190	give	Chitral/Pak	1  de / 1  di	response	
73	65	98	190	give	Settlet Swat/Pak	1  de	response	
73	65	99	190	give	Gilgit/Pak	1  de	response	
73	65	100	190	give	Kaghan/Pak	1  de	response	
73	65	101	190	give	North. Azad/Pak	1  de	response	
73	65	102	190	give	Centr. Azad/Pak	1  de	response	
73	65	103	190	give	Udhampur/J&K	1  de	response	
73	65	104	190	give	Jammu/J&K	1  de	response	
73	65	105	190	give	Chamba/H.P.	1  de	response	
73	65	106	190	give	Rampur/H.P.	1  de	response	
73	65	107	190	give	Nalagarh/H.P.	1  de	response	
73	65	108	190	give	Dehradun/U.P.	1  de	response	
73	65	109	190	give	Kotdwara/U.P.	1  de	response	
73	65	110	190	give	Haldwani/U.P.	1  de	response	
73	65	114	191	burn (wood)	Urdu	3  dʒʌlɑ	response	
73	65	115	191	burn (wood)	Chitral/Pak	1  sɑɽ	response	
73	65	116	191	burn (wood)	Settlet Swat/Pak	1  sɑɽ	response	
73	65	117	191	burn (wood)	Gilgit/Pak	1  sɑɽ	response	
73	65	118	191	burn (wood)	Kaghan/Pak	1  sɑɾ / 2  bɑɭo	response	
73	65	119	191	burn (wood)	North. Azad/Pak	1  sɑɽo	response	
73	65	120	191	burn (wood)	Centr. Azad/Pak	1  sɑɽ	response	
73	65	121	191	burn (wood)	Udhampur/J&K	1  tʃhɑɽ	response	
73	65	122	191	burn (wood)	Jammu/J&K	2  bɑɭ	response	
73	65	123	191	burn (wood)	Chamba/H.P.	2  bɑɭ	response	
73	65	124	191	burn (wood)	Rampur/H.P.	2  bɑɭ	response	
73	65	125	191	burn (wood)	Nalagarh/H.P.	2  bɑɽ	response	
73	65	126	191	burn (wood)	Dehradun/U.P.	2  bɑɾ	response	
73	65	127	191	burn (wood)	Kotdwara/U.P.	2  bɑɽ	response	
73	65	128	191	burn (wood)	Haldwani/U.P.	2  bɑɭ	response	
73	65	132	192	die	Urdu	1  mʌɾ	response	
73	65	133	192	die	Chitral/Pak	1  mʌɽ	response	
73	65	134	192	die	Settlet Swat/Pak	1  mʌɾ	response	
73	65	135	192	die	Gilgit/Pak	1  mʌɾ	response	
73	65	136	192	die	Kaghan/Pak	1  mʌɾ	response	
73	65	137	192	die	North. Azad/Pak	1  mʌɾ	response	
73	65	138	192	die	Centr. Azad/Pak	1  mʌɾ	response	
73	65	139	192	die	Udhampur/J&K	1  mʌɾ	response	
73	65	140	192	die	Jammu/J&K	1  mʌɾ	response	
73	65	141	192	die	Chamba/H.P.	1  mʌɾ	response	
73	65	142	192	die	Rampur/H.P.	1  mʌɾ	response	
73	65	143	192	die	Nalagarh/H.P.	1  mʌɾ	response	
73	65	144	192	die	Dehradun/U.P.	1  mʌɾ	response	
73	65	145	192	die	Kotdwara/U.P.	1  mʌɾ	response	
73	65	146	192	die	Haldwani/U.P.	1  mʌɾ	response	
74	66	24	193	kill	Urdu	1  mɑɾ	response	
74	66	25	193	kill	Chitral/Pak	1  mɑɾ	response	
74	66	26	193	kill	Settlet Swat/Pak	1  mɑɾ	response	
74	66	27	193	kill	Gilgit/Pak	1  mɑɾ	response	
74	66	28	193	kill	Kaghan/Pak	1  mɑɾ	response	
74	66	29	193	kill	North. Azad/Pak	1  mɑɾ	response	
74	66	30	193	kill	Centr. Azad/Pak	1  mɑɾ	response	
74	66	31	193	kill	Udhampur/J&K	1  mɑɾ	response	
74	66	32	193	kill	Jammu/J&K	1  mɑɾ	response	
74	66	33	193	kill	Chamba/H.P.	1  mɑɾ	response	
74	66	34	193	kill	Rampur/H.P.	1  mɑɾ	response	
74	66	35	193	kill	Nalagarh/H.P.	1  mɑɾ	response	
74	66	36	193	kill	Dehradun/U.P.	1  mɑɾ	response	
74	66	37	193	kill	Kotdwara/U.P.	1  mɑɾ	response	
74	66	38	193	kill	Haldwani/U.P.	1  mɑɾ	response	
74	66	42	194	fly (bird)	Urdu	1  ʊɽ	response	
74	66	43	194	fly (bird)	Chitral/Pak	1  ʊɾɖ / 1  ʊɾɖi	response	
74	66	44	194	fly (bird)	Settlet Swat/Pak	1  ʊɽ	response	
74	66	45	194	fly (bird)	Gilgit/Pak	1  uɖ	response	
74	66	46	194	fly (bird)	Kaghan/Pak	1  ʊɖ	response	
74	66	47	194	fly (bird)	North. Azad/Pak	1  ʊɽ / 1  ʊɖɛ	response	
74	66	48	194	fly (bird)	Centr. Azad/Pak	1  ʊɖ	response	
74	66	49	194	fly (bird)	Udhampur/J&K	1  ʊɖ	response	
74	66	50	194	fly (bird)	Jammu/J&K	1  ʊɖ	response	
74	66	51	194	fly (bird)	Chamba/H.P.	1  ʊɽ	response	
74	66	52	194	fly (bird)	Rampur/H.P.	1  ʊɖ	response	
74	66	53	194	fly (bird)	Nalagarh/H.P.	1  oɖ	response	
74	66	54	194	fly (bird)	Dehradun/U.P.	1  oɖ	response	
74	66	55	194	fly (bird)	Kotdwara/U.P.	1  oɖ	response	
74	66	56	194	fly (bird)	Haldwani/U.P.	1  oɖ	response	
74	66	60	195	walk	Urdu	1  tʃʌl	response	
74	66	61	195	walk	Chitral/Pak	1  tʃʌl	response	
74	66	62	195	walk	Settlet Swat/Pak	2  ʈoɽ	response	
74	66	63	195	walk	Gilgit/Pak	2  ʈoɾ	response	
74	66	64	195	walk	Kaghan/Pak	1  tʃʌle / 2  toɾ	response	
74	66	65	195	walk	North. Azad/Pak	1  tʃʌlo	response	
74	66	66	195	walk	Centr. Azad/Pak	1  tʃʌl / 2  tuɽ	response	
74	66	67	195	walk	Udhampur/J&K	1  tʃʌl	response	
74	66	68	195	walk	Jammu/J&K	1  tʃʌl	response	
74	66	69	195	walk	Chamba/H.P.	1  tʃʌl	response	
74	66	70	195	walk	Rampur/H.P.	1  tʃʌl	response	
74	66	71	195	walk	Nalagarh/H.P.	1  tʃʌl	response	
74	66	72	195	walk	Dehradun/U.P.	1  tʃʌl	response	
74	66	73	195	walk	Kotdwara/U.P.	1  tʃʌl	response	
74	66	74	195	walk	Haldwani/U.P.	1  tʃʌl	response	
74	66	96	196	run	Urdu	1  dɔɽ	response	
74	66	97	196	run	Chitral/Pak	2  bhɑdʒ	response	
74	66	98	196	run	Settlet Swat/Pak	2  bhʌdʒ	response	
74	66	99	196	run	Gilgit/Pak	2  bhʌdʒ	response	
74	66	100	196	run	Kaghan/Pak	1  doɽ	response	
74	66	101	196	run	North. Azad/Pak	1  doɽ	response	
74	66	102	196	run	Centr. Azad/Pak	1  doɽ	response	
74	66	103	196	run	Udhampur/J&K	1  dɔɽ	response	
74	66	104	196	run	Jammu/J&K	1  dɔɽ	response	
74	66	105	196	run	Chamba/H.P.	1  doɽ	response	
74	66	106	196	run	Rampur/H.P.	1  doɽ	response	
74	66	107	196	run	Nalagarh/H.P.	1  doɽ	response	
74	66	108	196	run	Dehradun/U.P.	1  dɔɽ	response	
74	66	109	196	run	Kotdwara/U.P.	1  dɔɽ	response	
74	66	110	196	run	Haldwani/U.P.	1  doɽ	response	
74	66	114	197	go	Urdu	1  dʒɑ	response	
74	66	115	197	go	Chitral/Pak	2  tʃʌl	response	
74	66	116	197	go	Settlet Swat/Pak	2  tʃʌl	response	
74	66	117	197	go	Gilgit/Pak	2  tʃʌl	response	
74	66	118	197	go	Kaghan/Pak	2  tʃʌl	response	
74	66	119	197	go	North. Azad/Pak	1  dʒɑ / 2  tʃɛl	response	
74	66	120	197	go	Centr. Azad/Pak	1  dʒɑ	response	
74	66	121	197	go	Udhampur/J&K	1  dʒʌ	response	
74	66	122	197	go	Jammu/J&K	1  dʒɑ	response	
74	66	123	197	go	Chamba/H.P.	1  dʒɑ	response	
74	66	124	197	go	Rampur/H.P.	1  dʒɑ	response	
74	66	125	197	go	Nalagarh/H.P.	1  dʒɑ	response	
74	66	126	197	go	Dehradun/U.P.	2  tʃʌl	response	
74	66	127	197	go	Kotdwara/U.P.	1  dʒɑ	response	
74	66	128	197	go	Haldwani/U.P.	1  dʒɑ	response	
74	66	132	198	come	Urdu	1  ɑ	response	
74	66	133	198	come	Chitral/Pak	1  ɑ	response	
74	66	134	198	come	Settlet Swat/Pak	1  ɑ	response	
74	66	135	198	come	Gilgit/Pak	1  ɑ	response	
74	66	136	198	come	Kaghan/Pak	1  ɑ	response	
74	66	137	198	come	North. Azad/Pak	1  ɑ	response	
74	66	138	198	come	Centr. Azad/Pak	1  ɑ	response	
74	66	139	198	come	Udhampur/J&K	1  ɑ	response	
74	66	140	198	come	Jammu/J&K	1  ɑ	response	
74	66	141	198	come	Chamba/H.P.	1  ɑ	response	
74	66	142	198	come	Rampur/H.P.	1  ɑ	response	
74	66	143	198	come	Nalagarh/H.P.	1  ɑ	response	
74	66	144	198	come	Dehradun/U.P.	1  ɑ	response	
74	66	145	198	come	Kotdwara/U.P.	1  ɑ	response	
74	66	146	198	come	Haldwani/U.P.	1  ɑ	response	
75	67	24	199	speak	Urdu	1  bol	response	
75	67	25	199	speak	Chitral/Pak	2  ko / 2  gʌl ko	response	
75	67	26	199	speak	Settlet Swat/Pak	1  boɭ / 2  ko	response	
75	67	27	199	speak	Gilgit/Pak	2  ko	response	
75	67	28	199	speak	Kaghan/Pak	1  boɭ	response	
75	67	29	199	speak	North. Azad/Pak	1  boɭo / 2  ko	response	
75	67	30	199	speak	Centr. Azad/Pak	1  bol / 2  gʌl kɑ	response	
75	67	31	199	speak	Udhampur/J&K	1  bol	response	
75	67	32	199	speak	Jammu/J&K	1  bol	response	
75	67	33	199	speak	Chamba/H.P.	1  bol	response	
75	67	34	199	speak	Rampur/H.P.	1  bol	response	
75	67	35	199	speak	Nalagarh/H.P.	1  bol	response	
75	67	36	199	speak	Dehradun/U.P.	1  bol	response	
75	67	37	199	speak	Kotdwara/U.P.	1  bol	response	
75	67	38	199	speak	Haldwani/U.P.	1  bol	response	
75	67	42	200	hear	Urdu	1  sʊn	response	
75	67	43	200	hear	Chitral/Pak	1  suɳ	response	
75	67	44	200	hear	Settlet Swat/Pak	1  sõɳ	response	
75	67	45	200	hear	Gilgit/Pak	1  son / 1  sũɳ	response	
75	67	46	200	hear	Kaghan/Pak	1  sʊɳ	response	
75	67	47	200	hear	North. Azad/Pak	1  sʊɳ	response	
75	67	48	200	hear	Centr. Azad/Pak	1  sun	response	
75	67	49	200	hear	Udhampur/J&K	1  soɳ	response	
75	67	50	200	hear	Jammu/J&K	1  suɳ	response	
75	67	51	200	hear	Chamba/H.P.	1  sʊɳ	response	
75	67	52	200	hear	Rampur/H.P.	1  soɳ	response	
75	67	53	200	hear	Nalagarh/H.P.	1  sun	response	
75	67	54	200	hear	Dehradun/U.P.	1  soɳ	response	
75	67	55	200	hear	Kotdwara/U.P.	1  soɳ	response	
75	67	56	200	hear	Haldwani/U.P.	1  suɳ	response	
75	67	60	201	look	Urdu	1  dekh	response	
75	67	61	201	look	Chitral/Pak	1  dɛkh	response	
75	67	62	201	look	Settlet Swat/Pak	1  dhɛkh	response	
75	67	63	201	look	Gilgit/Pak	1  dekh	response	
75	67	64	201	look	Kaghan/Pak	2  hɛɾ	response	
75	67	65	201	look	North. Azad/Pak	1  dɛkho	response	
75	67	66	201	look	Centr. Azad/Pak	1  dekh	response	
75	67	67	201	look	Udhampur/J&K	1  dekh	response	
75	67	68	201	look	Jammu/J&K	1  dekh	response	
75	67	69	201	look	Chamba/H.P.	1  dekh	response	
75	67	70	201	look	Rampur/H.P.	1  dekh	response	
75	67	71	201	look	Nalagarh/H.P.	1  dekh	response	
75	67	72	201	look	Dehradun/U.P.	1  dekh	response	
75	67	73	201	look	Kotdwara/U.P.	1  dekh	response	
75	67	74	201	look	Haldwani/U.P.	1  dekh	response	
75	67	96	202	I (1s)	Urdu	2  mæ̃	response	
75	67	97	202	I (1s)	Chitral/Pak	1  hũ	response	
75	67	98	202	I (1s)	Settlet Swat/Pak	1  ũ / 2  mẽ	response	
75	67	99	202	I (1s)	Gilgit/Pak	1  hũ	response	
75	67	100	202	I (1s)	Kaghan/Pak	2  mɑ̃ĩ	response	
75	67	101	202	I (1s)	North. Azad/Pak	1  ũ	response	
75	67	102	202	I (1s)	Centr. Azad/Pak	1  ũ	response	
75	67	103	202	I (1s)	Udhampur/J&K	1  ũ	response	
75	67	104	202	I (1s)	Jammu/J&K	2  mæ̃	response	
75	67	105	202	I (1s)	Chamba/H.P.	2  mæ̃	response	
75	67	106	202	I (1s)	Rampur/H.P.	2  mæ̃	response	
75	67	107	202	I (1s)	Nalagarh/H.P.	2  mæ̃	response	
75	67	108	202	I (1s)	Dehradun/U.P.	2  mæ̃	response	
75	67	109	202	I (1s)	Kotdwara/U.P.	2  mæ̃	response	
75	67	110	202	I (1s)	Haldwani/U.P.	2  mæ̃	response	
75	67	114	203	you (2s, informal)	Urdu	1  tu / 2  tʊm	response	
75	67	115	203	you (2s, informal)	Chitral/Pak	1  tũ	response	
75	67	116	203	you (2s, informal)	Settlet Swat/Pak	1  tu	response	
75	67	117	203	you (2s, informal)	Gilgit/Pak	1  tũ / 1  tu	response	
75	67	118	203	you (2s, informal)	Kaghan/Pak	1  tu	response	
75	67	119	203	you (2s, informal)	North. Azad/Pak	1  tũ / 2  tʌm	response	
75	67	120	203	you (2s, informal)	Centr. Azad/Pak	1  tu	response	
75	67	121	203	you (2s, informal)	Udhampur/J&K	1  tʊ̃	response	
75	67	122	203	you (2s, informal)	Jammu/J&K	1  tɔ̃	response	
75	67	123	203	you (2s, informal)	Chamba/H.P.	1  tũ	response	
75	67	124	203	you (2s, informal)	Rampur/H.P.	1  tʊ̃	response	
75	67	125	203	you (2s, informal)	Nalagarh/H.P.	1  tɔ̃	response	
75	67	126	203	you (2s, informal)	Dehradun/U.P.	1  tõ	response	
75	67	127	203	you (2s, informal)	Kotdwara/U.P.	1  tɔ̃	response	
75	67	128	203	you (2s, informal)	Haldwani/U.P.	1  tõ	response	
75	67	132	204	you (2s, formal)	Urdu	3  ɑp	response	
75	67	133	204	you (2s, formal)	Chitral/Pak	1  to / 2  tʌm	response	
75	67	134	204	you (2s, formal)	Settlet Swat/Pak	2  tʌm	response	
75	67	135	204	you (2s, formal)	Gilgit/Pak	1  to	response	
75	67	136	204	you (2s, formal)	Kaghan/Pak	2  tʌm	response	
75	67	137	204	you (2s, formal)	North. Azad/Pak	2  tʌm	response	
75	67	138	204	you (2s, formal)	Centr. Azad/Pak	2  tʌm	response	
75	67	139	204	you (2s, formal)	Udhampur/J&K	1  tʊ̃	response	
75	67	140	204	you (2s, formal)	Jammu/J&K	2  tʌm	response	
75	67	141	204	you (2s, formal)	Chamba/H.P.	1  tũ	response	
75	67	142	204	you (2s, formal)	Rampur/H.P.	1  tʊ̃	response	
75	67	143	204	you (2s, formal)	Nalagarh/H.P.	1  tõ	response	
75	67	144	204	you (2s, formal)	Dehradun/U.P.	1  tõ	response	
75	67	145	204	you (2s, formal)	Kotdwara/U.P.	1  tõ	response	
75	67	146	204	you (2s, formal)	Haldwani/U.P.	1  tõ	response	
76	68	24	205	he (3s, masculine)	Urdu	1  ʋo	response	
76	68	25	205	he (3s, masculine)	Chitral/Pak	1  wo	response	
76	68	26	205	he (3s, masculine)	Settlet Swat/Pak	1  wo	response	
76	68	27	205	he (3s, masculine)	Gilgit/Pak	1  wu	response	
76	68	28	205	he (3s, masculine)	Kaghan/Pak	1  o	response	
76	68	29	205	he (3s, masculine)	North. Azad/Pak	1  o	response	
76	68	30	205	he (3s, masculine)	Centr. Azad/Pak	1  wo	response	
76	68	31	205	he (3s, masculine)	Udhampur/J&K	1  ʋo	response	
76	68	32	205	he (3s, masculine)	Jammu/J&K	1  o	response	
76	68	33	205	he (3s, masculine)	Chamba/H.P.	1  ʋo	response	
76	68	34	205	he (3s, masculine)	Rampur/H.P.	1  o	response	
76	68	35	205	he (3s, masculine)	Nalagarh/H.P.	1  ʋo	response	
76	68	36	205	he (3s, masculine)	Dehradun/U.P.	1  o	response	
76	68	37	205	he (3s, masculine)	Kotdwara/U.P.	1  ʋo	response	
76	68	38	205	he (3s, masculine)	Haldwani/U.P.	1  o	response	
76	68	42	206	she (3s, feminine)	Urdu	2  ʋo	response	
76	68	43	206	she (3s, feminine)	Chitral/Pak	2  wo	response	
76	68	44	206	she (3s, feminine)	Settlet Swat/Pak	1  wʌ	response	
76	68	45	206	she (3s, feminine)	Gilgit/Pak	2  wo	response	
76	68	46	206	she (3s, feminine)	Kaghan/Pak	1  wɑ	response	
76	68	47	206	she (3s, feminine)	North. Azad/Pak	1  wʌ	response	
76	68	48	206	she (3s, feminine)	Centr. Azad/Pak	1  wɑ	response	
76	68	49	206	she (3s, feminine)	Udhampur/J&K	1  ʋɑ	response	
76	68	50	206	she (3s, feminine)	Jammu/J&K	1  ʋɑ	response	
76	68	51	206	she (3s, feminine)	Chamba/H.P.	1  ʋɑ	response	
76	68	52	206	she (3s, feminine)	Rampur/H.P.	1  ʋɑ	response	
76	68	53	206	she (3s, feminine)	Nalagarh/H.P.	1  ʋɑ	response	
76	68	54	206	she (3s, feminine)	Dehradun/U.P.	1  wɑ	response	
76	68	55	206	she (3s, feminine)	Kotdwara/U.P.	1  ʋɑ / 2  ʋo	response	
76	68	56	206	she (3s, feminine)	Haldwani/U.P.	1  ʋɑ	response	
76	68	60	207	we (1p, inclusive)	Urdu	1  hʌm	response	
76	68	61	207	we (1p, inclusive)	Chitral/Pak	1  hʌm	response	
76	68	62	207	we (1p, inclusive)	Settlet Swat/Pak	1  hʌm	response	
76	68	63	207	we (1p, inclusive)	Gilgit/Pak	1  hʌm	response	
76	68	64	207	we (1p, inclusive)	Kaghan/Pak	1  hʌm	response	
76	68	65	207	we (1p, inclusive)	North. Azad/Pak	1  hʌm	response	
76	68	66	207	we (1p, inclusive)	Centr. Azad/Pak	1  hʌm	response	
76	68	67	207	we (1p, inclusive)	Udhampur/J&K	1  ʌm	response	
76	68	68	207	we (1p, inclusive)	Jammu/J&K	1  ʌm	response	
76	68	69	207	we (1p, inclusive)	Chamba/H.P.	1  hʌm	response	
76	68	70	207	we (1p, inclusive)	Rampur/H.P.	1  ʌm	response	
76	68	71	207	we (1p, inclusive)	Nalagarh/H.P.	1  ʌm	response	
76	68	72	207	we (1p, inclusive)	Dehradun/U.P.	1  ʌm	response	
76	68	73	207	we (1p, inclusive)	Kotdwara/U.P.	1  ʌm	response	
76	68	74	207	we (1p, inclusive)	Haldwani/U.P.	1  ʌm	response	
76	68	96	208	we (1p, exclusive)	Urdu	1  hʌm	response	
76	68	97	208	we (1p, exclusive)	Chitral/Pak	1  hʌm	response	
76	68	98	208	we (1p, exclusive)	Settlet Swat/Pak	1  hʌm	response	
76	68	99	208	we (1p, exclusive)	Gilgit/Pak	1  hʌm	response	
76	68	100	208	we (1p, exclusive)	Kaghan/Pak	1  hʌm	response	
76	68	101	208	we (1p, exclusive)	North. Azad/Pak	1  hʌm	response	
76	68	102	208	we (1p, exclusive)	Centr. Azad/Pak	1  hʌm	response	
76	68	103	208	we (1p, exclusive)	Udhampur/J&K	1  ʌm	response	
76	68	104	208	we (1p, exclusive)	Jammu/J&K	1  ʌm	response	
76	68	105	208	we (1p, exclusive)	Chamba/H.P.	1  hʌm	response	
76	68	106	208	we (1p, exclusive)	Rampur/H.P.	1  ʌm	response	
76	68	107	208	we (1p, exclusive)	Nalagarh/H.P.	1  ʌm	response	
76	68	108	208	we (1p, exclusive)	Dehradun/U.P.	1  ʌm	response	
76	68	109	208	we (1p, exclusive)	Kotdwara/U.P.	1  ʌm	response	
76	68	110	208	we (1p, exclusive)	Haldwani/U.P.	1  ʌm	response	
76	68	114	209	you (2p)	Urdu	1  tʊm	response	
76	68	115	209	you (2p)	Chitral/Pak	1  tʌm	response	
76	68	116	209	you (2p)	Settlet Swat/Pak	1  tʌm	response	
76	68	117	209	you (2p)	Gilgit/Pak	1  tʌm	response	
76	68	118	209	you (2p)	Kaghan/Pak	1  tʌm	response	
76	68	119	209	you (2p)	North. Azad/Pak	1  tʌm	response	
76	68	120	209	you (2p)	Centr. Azad/Pak	1  tjʌm	response	
76	68	121	209	you (2p)	Udhampur/J&K	1  tʌm	response	
76	68	122	209	you (2p)	Jammu/J&K	1  tʌm	response	
76	68	123	209	you (2p)	Chamba/H.P.	1  tʌm	response	
76	68	124	209	you (2p)	Rampur/H.P.	1  tʌm	response	
76	68	125	209	you (2p)	Nalagarh/H.P.	1  tʌm	response	
76	68	126	209	you (2p)	Dehradun/U.P.	1  tʌm	response	
76	68	127	209	you (2p)	Kotdwara/U.P.	1  tʌm	response	
76	68	128	209	you (2p)	Haldwani/U.P.	1  tʌm	response	
76	68	132	210	they (3p)	Urdu	2  ʋo	response	
76	68	133	210	they (3p)	Chitral/Pak	1  we	response	
76	68	134	210	they (3p)	Settlet Swat/Pak	1  we	response	
76	68	135	210	they (3p)	Gilgit/Pak	1  wi	response	
76	68	136	210	they (3p)	Kaghan/Pak	1  we	response	
76	68	137	210	they (3p)	North. Azad/Pak	1  we / 2  o	response	
76	68	138	210	they (3p)	Centr. Azad/Pak	1  we / 2  wo	response	
76	68	139	210	they (3p)	Udhampur/J&K	1  ʋe	response	
76	68	140	210	they (3p)	Jammu/J&K	1  ʋe	response	
76	68	141	210	they (3p)	Chamba/H.P.	1  ʋe	response	
76	68	142	210	they (3p)	Rampur/H.P.	1  ʋe	response	
76	68	143	210	they (3p)	Nalagarh/H.P.	2  ʋo / 3  jo	response	
76	68	144	210	they (3p)	Dehradun/U.P.	1  oʋe	response	
76	68	145	210	they (3p)	Kotdwara/U.P.	1  oʋe	response	
76	68	146	210	they (3p)	Haldwani/U.P.	1  oʋe	response	
