PDr,d4766,mad_-,"another; next; and, again, then, further, furthermore, still more, afterwards, after, next; after, again; then, but, still",,,,"merriam2026dravidiandb[record 4997, DEDR 4766];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4997,,,,
PSTDr,d4767,măr_-,"freckle; stain, blot, spot",,,,"merriam2026dravidiandb[record 4998, DEDR 4767]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:4998,,,,
PSD1,d4768,mar_-,"to grind, pound",,,South Dravidian,"merriam2026dravidiandb[record 4999, DEDR 4768];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4999,,,,
PSTDr,d4769,mar_- (*-d_-),"to burn; to boil (intr.); to burn, (water) to boil, (body) to burn with heat",,,,"merriam2026dravidiandb[record 5000, DEDR 4769];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5000,,,,
PSD1,d4770,mar_-uk-,street,,,South Dravidian,"merriam2026dravidiandb[record 5001, DEDR 4770];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5001,,,,
PSTDr,d4771,matar- (?),a measure of land,,,,"merriam2026dravidiandb[record 5002, DEDR 4771]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:5002,,,,
PDr,d4772,maRk-ā,mango,,,,"merriam2026dravidiandb[record 5003, DEDR 4772]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:5003,,,,
PDr,d4773,mar_-,banyan tree,,,,"merriam2026dravidiandb[record 5004, DEDR 4773]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:5004,,,,
PSTDr,d4774,maṇ-s-,"king; chieftain; lord, suzerain, chief, chieftain",,,,"merriam2026dravidiandb[record 5005, DEDR 4774];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5005,,,,
PSTDr,d4775,màn-,"request, word; a humble or respectful representation, request, solicitation, prayer, petition",,,,"merriam2026dravidiandb[record 5006, DEDR 4775];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5006,,,,
PSD1,d4776,măn-ai,house,,,South Dravidian,"merriam2026dravidiandb[record 5007, DEDR 4776];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5007,,,,
PSD1,d4777,manr_-,hamlet; hall; place of assembly,,,South Dravidian,"merriam2026dravidiandb[record 5008, DEDR 4777];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5008,,,,
PDr,d4778,man-,"to stay, endure; to live, exist, behave, act, conduct oneself; to be; to become; to become, be",,,,"merriam2026dravidiandb[record 5009, DEDR 4778];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5009,,,,
PSD1,d4779,man-ai,"throat, neck",,,South Dravidian,"merriam2026dravidiandb[record 5010, DEDR 4779];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5010,,,,
PDr,d4780,mā-,"deer; horse; sambar; elk; sambar (BB); antelope, deer",,,,"merriam2026dravidiandb[record 5011, DEDR 4780];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5011,,,,
PDr,d4781,mā-,"black; to become black; darkness; dusk, twilight; night; black, dark (of night)",,,,"merriam2026dravidiandb[record 5012, DEDR 4781];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5012,,,,
PDr,d4782,mā-,mango,,,,"merriam2026dravidiandb[record 5013, DEDR 4782];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5013,,,,
PDr,d4783,mā-,placenta; afterbirth,,,,"merriam2026dravidiandb[record 5014, DEDR 4783];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5014,,,,
PSD1,d4784,mā-,flour,,,South Dravidian,"merriam2026dravidiandb[record 5015, DEDR 4784];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5015,,,,
PSD1,d4785,mā-,the fraction 1/20,,,South Dravidian,"merriam2026dravidiandb[record 5016, DEDR 4785];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5016,,,,
PSTDr,d4786,mā(j)-,"great, big",,,,"merriam2026dravidiandb[record 5017, DEDR 4786];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5017,,,,
PSD1,d4787,mā,interjection,,,South Dravidian,"merriam2026dravidiandb[record 5018, DEDR 4787];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5018,,,,
PSD2,d4788,māk-,to bake (bread); to roast,,,,"merriam2026dravidiandb[record 5019, DEDR 4788]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:5019,,,,
PDr,d4789,mā(ŋ)-,"to ripen; to ripen fully, mellow; n. ripeness, mellowness",,,,"merriam2026dravidiandb[record 5020, DEDR 4789];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5020,,,,
PSD1,d4790,māg-,net,,,South Dravidian,"merriam2026dravidiandb[record 5021, DEDR 4790];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5021,,,,
PDr,d4791,māc-,"human beings; man; husband; adult man, husband",,,,"merriam2026dravidiandb[record 5022, DEDR 4791];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5022,,,,
PDr,d4792,māc-,"spot; stained; dirt, uncleanness; to be dirty; dirt; dirt, dirty; to make dirty (BB)",,,,"merriam2026dravidiandb[record 5023, DEDR 4792];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5023,,,,
PDr,d4793,māj-,python,,,,"merriam2026dravidiandb[record 5024, DEDR 4793]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:5024,,,,
PSD1,d4794,mās-,broom,,,South Dravidian,"merriam2026dravidiandb[record 5025, DEDR 4794];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5025,,,,
PSD2,d4795,māǯ-,"to be stale, become stale; stale",,,,"merriam2026dravidiandb[record 5026, DEDR 4795]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:5026,,,,
PDr,d4796,mēḍ-,"storied house; platform; a storied house or building; house with two or more stories, upper chamber; house, platform; a k. of house; storied house, mansion; building; terraced building",,,,"merriam2026dravidiandb[record 5027, DEDR 4796];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5027,,,,
PSTDr,d4797,māḍ-,"to make, do; to build; manner, way, mode",,,,"merriam2026dravidiandb[record 5028, DEDR 4797];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5028,,,,
PSD1,d4798,māḍ-,ox,,,South Dravidian,"merriam2026dravidiandb[record 5029, DEDR 4798];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5029,,,,
PSD1,d4799,māḍ-ai,cow (bull) with curved horns,,,South Dravidian,"merriam2026dravidiandb[record 5030, DEDR 4799];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5030,,,,
PSD1,d4800,māṭ-,sorcery,,,South Dravidian,"merriam2026dravidiandb[record 5031, DEDR 4800];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5031,,,,
PDr,d4801,mānḍ-,"to kindle, burn; to be burnt, scorched black; n. the burnt portion of rice or any other thing cooked or fried; to roast",,,,"merriam2026dravidiandb[record 5032, DEDR 4801];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5032,,,,
PSTDr,d4802,māṭ-,"to fasten, fix; a patch of metal put in to mend a vessel; to begin, to prepare",,,,"merriam2026dravidiandb[record 5033, DEDR 4802];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5033,,,,
PSTDr,d4803,māṇ-,"excellent; glorious; beauty, elegance; beautiful, elegant, fit, proper, worthy",,,,"merriam2026dravidiandb[record 5034, DEDR 4803]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:5034,,,,
PDr,d4804,marṇ-,"to heal; to heal, be healed or cured; to heal (intr.)",,,,"merriam2026dravidiandb[record 5035, DEDR 4804];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5035,,,,
PSD1,d4805,māṇ-i,penis,,,South Dravidian,"merriam2026dravidiandb[record 5036, DEDR 4805];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5036,,,,
PSD2,d4806,māṛi,bamboo bush,,,,"merriam2026dravidiandb[record 5037, DEDR 4806];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5037,,,,
PDr,d4807,mānḍ-,"to intend, profess; to marry; (Hahn) to select",,,,"merriam2026dravidiandb[record 5038, DEDR 4807]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:5038,,,,
PSTDr,d4808,mād-,lemon; Citrus medica,,,,"merriam2026dravidiandb[record 5039, DEDR 4808]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:5039,,,,
PSD1,d4809,mādaḷ-,pomegranate,,,South Dravidian,"merriam2026dravidiandb[record 5040, DEDR 4809];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5040,,,,
PDr,d4810,mādig-,"cobbler; cobbler, chuckler, outcaste; man of the sweeper caste",,,,"merriam2026dravidiandb[record 5041, DEDR 4810]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:5041,,,,
PSTDr,d4811,mān(d)-,"to stop; to cease; to cease, stop, give up, abandon, forbear, leave off, quit, refrain, abstain, desist from",,,,"merriam2026dravidiandb[record 5042, DEDR 4811];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5042,,,,
PSD1,d4812,mānd-,to scratch,,,South Dravidian,"merriam2026dravidiandb[record 5043, DEDR 4812];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5043,,,,
PDr,d4813,mām-,"mother's brother; father-in-law, maternal uncle; maternal uncle; mother's brother, father-in-law; a k. of maternal relation",,,,"merriam2026dravidiandb[record 5044, DEDR 4813];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5044,,,,
PDr,d4814,māj-,"to hide; to be destroyed, perish; to disappear; to exterminate",,,,"merriam2026dravidiandb[record 5045, DEDR 4814];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5045,,,,
PSTDr,d4815,māj-,to be healed,,,,"merriam2026dravidiandb[record 5046, DEDR 4815]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:5046,,,,
PDr,d4816,mār_-,to pull faces,,,,"merriam2026dravidiandb[record 5047, DEDR 4816]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:5047,,,,
PSD2,d4817,rā-,"to come to an end, be finished",,,,"merriam2026dravidiandb[record 5048, DEDR 4817]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:5048,,,,
PSD1,d4818,mār (*-r_),breast; fathom,,,South Dravidian,"merriam2026dravidiandb[record 5049, DEDR 4818];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5049,,,,
PSD1,d4819,mār-i,"water, rain",,,South Dravidian,"merriam2026dravidiandb[record 5050, DEDR 4819];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5050,,,,
PSD2,d4820,mār-a,"wing, upper arm; wing",,,,"merriam2026dravidiandb[record 5051, DEDR 4820]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:5051,,,,
PDr,d4821,māroṛ,"Bengal quince, Aegle marmelos, bēl, bilva; bilva",,,,"merriam2026dravidiandb[record 5052, DEDR 4821]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:5052,,,,
PDr,d4822,māl-,confused; intoxication; toddy; to be lazy; n. laziness; liquor,,,,"merriam2026dravidiandb[record 5053, DEDR 4822];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5053,,,,
PSD1,d4823,māl-,a k. of net (coir),,,South Dravidian,"merriam2026dravidiandb[record 5054, DEDR 4823];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5054,,,,
PSTDr,d4824,māl-,"low (esp. of caste); the pariah caste [of the Telugu country], outcaste, pariah; vile, mean, ignoble",,,,"merriam2026dravidiandb[record 5055, DEDR 4824]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:5055,,,,
PSD1,d4825,māl-,"to bend, lean, incline",,,South Dravidian,"merriam2026dravidiandb[record 5056, DEDR 4825];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5056,,,,
PSTDr,d4826,māl- (?),"youthful friendship; familiarity, affection, love",,,,"merriam2026dravidiandb[record 5057, DEDR 4826]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:5057,,,,
PSTDr,d4827,māl-ai,"garland, wreath; garland, wreath, necklace",,,,"merriam2026dravidiandb[record 5058, DEDR 4827];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5058,,,,
PCDr,d4828,māl,beans,,,,"merriam2026dravidiandb[record 5059, DEDR 4828];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5059,,,,
PSD1,d4829,mā- (?),Badaga,,,South Dravidian,"merriam2026dravidiandb[record 5060, DEDR 4829];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5060,,,,
PSD1,d4830,māẓ-,"confused, fascinated; faint",,,South Dravidian,"merriam2026dravidiandb[record 5061, DEDR 4830];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5061,,,,
PSTDr,d4831,māḷ-,"to die, perish; to cease; to be spoiled, be destroyed, be removed; to erase, obliterate",,,,"merriam2026dravidiandb[record 5062, DEDR 4831];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5062,,,,
PDr,d4832,mānḍā,"niche in walls; hole; hole (of rats, snakes, etc.); the hollow haunt of any animal, den, any hollow place, cavern, grotto",,,,"merriam2026dravidiandb[record 5063, DEDR 4832]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:5063,,,,
PSD2,d4833,māṛ-a,creeper,,,,"merriam2026dravidiandb[record 5064, DEDR 4833]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:5064,,,,
PSTDr,d4834,mād_-,"to change; return, giving in return, exchange, barter, substitute, equivalent, opposition, contradiction, answer, reply, a time, repetition; equal, different, other, another, changed, altered, turned, averted, given or said in return; vb. to be changed, altered or turned into a new form, be transformed, pass, be current, be cashed, be destroyed, perish; word, expression, speech, language, statement, report, command, blame, mention, affair, matter, subject, topic; to exchange; to barter, exchange",,,,"merriam2026dravidiandb[record 5065, DEDR 4834];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5065,,,,
PSD2,d4835,maj-k-,"(pl.) sesamum; oil, sesamum",,,,"merriam2026dravidiandb[record 5066, DEDR 4835]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:5066,,,,
PDr,d4836,māṭ-,"to hide; to conceal; n. concealment, covering, screen, ambush; to hide, conceal oneself, take cover; n. concealment of oneself, taking cover; to disappear (BB); to bury",,,,"merriam2026dravidiandb[record 5067, DEDR 4836]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:5067,,,,
PDr,d4837,manqā,"a wide basket to carry stones, mud, etc.; swing-basket, used for irrigating or fishing",,,,"merriam2026dravidiandb[record 5068, DEDR 4837]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:5068,,,,
PSTDr,d4838,vir_- (*-d_-),"to exceed, augment; great; to exceed, surpass; to remain or remain over, be over and above, be left as a remainder or residue, be saved or laid by, be left unspent, survive, pass, elapse, be too late; to exceed, go above or beyond, excel, surpass, transgress, increase, rise, be great, high or excessive, elapse, expire, be gone by, be beyond recall, be too late; n. increase, rise, swell; to increase, excel",,,,"merriam2026dravidiandb[record 5069, DEDR 4838];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5069,,,,
PSTDr,d4839,mis-,to move,,,,"merriam2026dravidiandb[record 5070, DEDR 4839];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:5070,,,,
PSTDr,d4840,miS-,"to shine, glitter; sparkling, brilliancy",,,,"merriam2026dravidiandb[record 5071, DEDR 4840]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:5071,,,,
