bagri_loonkansar,992,hu,I (1st singular),,hu,,bagri
hadothi_kelwada,,gãː,village,,gãː,,hadothi
mewari_jesingpura,,gɐuɖɑ,village,,gɐuɖɑ,,mewari
marwari_falna,,gɔm,village,,gɔm,,marwari
marwari_fatehgarh,,gɔmə,village,,gɔmə,,marwari
marwari_gomat,,gɔ̃,village,,gɔ̃,,marwari
marwari_fatehgarh,,gɔ̃,village,,gɔ̃,,marwari
marwari_mukheri,,gɔ̃ʋ,village,,gɔ̃ʋ,,marwari
mewari_hurda,,kheɖɐ,village,,kheɖɐ,,mewari
mewari_kishanji,,kheɖɐ,village,,kheɖɐ,,mewari
bagri_old_abaddi,,peɳɖ,village,,peɳɖ,,bagri
dhundari_jorpura,,ɖɦaɳi,village,,ɖɦaɳi,,dhundari
hadothi_pakkarana,,dʒaɾ̪i tʃhɛ,walk!,,dʒaɾ̪i tʃhɛ,,hadothi
hadothi_patera,,tʃal,walk!,,tʃal,,hadothi
hadothi_shyampura,,tʃala,walk!,,tʃala,,hadothi
hadothi_silori,,tʃala,walk!,,tʃala,,hadothi
hadothi_devpura,,tʃalja,walk!,,tʃalja,,hadothi
hadothi_gothda,,tʃallɔ,walk!,,tʃallɔ,,hadothi
hadothi_gothda,,tʃalɔ,walk!,,tʃalɔ,,hadothi
hadothi_devpura,,tʃalɔ,walk!,,tʃalɔ,,hadothi
hadothi_piplia,,tʃalɾjɔ,walk!,,tʃalɾjɔ,,hadothi
hadothi_kawai,,tʃalɾ̪jɔ,walk!,,tʃalɾ̪jɔ,,hadothi
hadothi_devpura,,tʃãla,walk!,,tʃãla,,hadothi
hadothi_kawai,,tʃɐlɔ,walk!,,tʃɐlɔ,,hadothi
hadothi_kelwada,,tʃɐlɛ,walk!,,tʃɐlɛ,,hadothi
hadothi_patera,,tʃɐɭa,walk!,,tʃɐɭa,,hadothi
mewari_khor,,alo,"walk!, he walked",,alo,,mewari
marwari_husangsar,,alo,"walk!, he walked",,alo,,marwari
marwari_bagra,,alɔ,"walk!, he walked",,alɔ,,marwari
marwari_mukheri,,alɔ,"walk!, he walked",,alɔ,,marwari
dhundari_chalkoi,,dʒa,"walk!, he walked",,dʒa,,marwari
bagri_loonkansar,,dʒa,"walk!, he walked",,dʒa,,bagri
dhundari_chalkoi,,dʒɐ,"walk!, he walked",,dʒɐ,,dhundari
mewari_dholpura,,gellɛ,"walk!, he walked",,gellɛ,,mewari
dhundari_bhagatpur,,hallɔ,"walk!, he walked",,hallɔ,,dhundari
dhundari_bhagatpur,,hallɔ,"walk!, he walked",,hallɔ,,marwari
mewari_padarada,,helɔ,"walk!, he walked",,helɔ,,mewari
mewari_padarada,,heɖɔ,"walk!, he walked",,heɖɔ,,mewari
mewari_bannoda,,hiɳɖɔ,"walk!, he walked",,hiɳɖɔ,,mewari
mewari_sangad,,hiɳɖɔ,"walk!, he walked",,hiɳɖɔ,,mewari
mewari_gorana,,hiɳɖɔ,"walk!, he walked",,hiɳɖɔ,,mewari
marwari_falna,,hɐlɔ,"walk!, he walked",,hɐlɔ,,marwari
marwari_fatehgarh,,hɐlɔ,"walk!, he walked",,hɐlɔ,,marwari
marwari_gomat,,hɐlːɔ,"walk!, he walked",,hɐlːɔ,,marwari
marwari_kherwa,,hɐɭɔ,"walk!, he walked",,hɐɭɔ,,marwari
marwari_bagra,,hɛɖɔ,"walk!, he walked",,hɛɖɔ,,marwari
mewari_basad,,salɔ,"walk!, he walked",,salɔ,,mewari
mewari_godra,,sɐɾgo,"walk!, he walked",,sɐɾgo,,mewari
mewari_bhunyakhedi,,"tsɑlo, tsɑlɪjo","walk!, he walked",,"tsɑlo, tsɑlɪjo",,mewari
mewari_dindoli,,tʃal,"walk!, he walked",,tʃal,,mewari
mewari_ajmer,,tʃal,"walk!, he walked",,tʃal,,mewari
dhundari_badagaon,,tʃal,"walk!, he walked",,tʃal,,dhundari
dhundari_bamore,,tʃal,"walk!, he walked",,tʃal,,dhundari
dhundari_badagaon,,tʃal,"walk!, he walked",,tʃal,,marwari
mewari_kannouj,,tʃal,"walk!, he walked",,tʃal,,mewari
mewari_pathera,,tʃal,"walk!, he walked",,tʃal,,mewari
dhundari_chalkoi,,tʃallɔ,"walk!, he walked",,tʃallɔ,,marwari
mewari_jesingpura,,"tʃalo, tʃaljogjo","walk!, he walked",,"tʃalo, tʃaljogjo",,mewari
dhundari_pathalvas,,tʃalɔ,"walk!, he walked",,tʃalɔ,,dhundari
mewari_kalnsas,,tʃalɔ,"walk!, he walked",,tʃalɔ,,mewari
bagri_sardarsahar,,tʃalɔ,"walk!, he walked",,tʃalɔ,,bagri
dhundari_bhagatpur,,tʃalɔ,"walk!, he walked",,tʃalɔ,,marwari
bagri_loonkansar,,tʃalɔ,"walk!, he walked",,tʃalɔ,,bagri
bagri_karnigedda,,tʃalɔ,"walk!, he walked",,tʃalɔ,,bagri
mewari_godra,,tʃalɔ,"walk!, he walked",,tʃalɔ,,mewari
mewari_eklingpura,,tʃalɔ,"walk!, he walked",,tʃalɔ,,mewari
bagri_panjkosi,,tʃalɔ,"walk!, he walked",,tʃalɔ,,bagri
mewari_kishanji,,tʃalɔ,"walk!, he walked",,tʃalɔ,,mewari
bagri_mirzawala,,tʃalɔ,"walk!, he walked",,tʃalɔ,,bagri
dhundari_bhagatpur,,tʃalɔ,"walk!, he walked",,tʃalɔ,,dhundari
bagri_mannaksar,,tʃalɔ,"walk!, he walked",,tʃalɔ,,bagri
marwari_degana,,tʃalːɔ,"walk!, he walked",,tʃalːɔ,,marwari
dhundari_deladi,,tʃalːɔ,"walk!, he walked",,tʃalːɔ,,dhundari
dhundari_jorpura,,tʃaːɭa,"walk!, he walked",,tʃaːɭa,,dhundari
mewati_hathiya,,tʃɐl,"walk!, he walked",,tʃɐl,,mewati
mewati_jakhopur,,tʃɐl,"walk!, he walked",,tʃɐl,,mewati
mewati_akera,,tʃɐl,"walk!, he walked",,tʃɐl,,mewati
mewati_gulpeda,,tʃɐl,"walk!, he walked",,tʃɐl,,mewati
bagri_lakjikirani,,tʃɐla,"walk!, he walked",,tʃɐla,,bagri
mewati_chirkana,,tʃɐlɔ,"walk!, he walked",,tʃɐlɔ,,mewati
mewati_gulpeda,,tʃɐlɔ,"walk!, he walked",,tʃɐlɔ,,mewati
mewati_goyla,,tʃɐlɔ,"walk!, he walked",,tʃɐlɔ,,mewati
mewari_gorana,,tʃɐlɔ,"walk!, he walked",,tʃɐlɔ,,mewari
mewati_udaka,,tʃɐlɔ,"walk!, he walked",,tʃɐlɔ,,mewati
mewari_kalgav,,tʃɐlə,"walk!, he walked",,tʃɐlə,,mewari
mewati_akera,,tʃɐlɛne,"walk!, he walked",,tʃɐlɛne,,mewati
mewari_hurda,,tʃɐlːɔ,"walk!, he walked",,tʃɐlːɔ,,mewari
bagri_jamal,,tʃəl,"walk!, he walked",,tʃəl,,bagri
bagri_pallu,,tʃəl,"walk!, he walked",,tʃəl,,bagri
mewati_jhambaus,,tʃəl,"walk!, he walked",,tʃəl,,mewati
bagri_old_abaddi,,tʃəl,"walk!, he walked",,tʃəl,,bagri
bagri_fatehabad,,tʃəl,"walk!, he walked",,tʃəl,,bagri
bagri_makkasar,,tʃəl,"walk!, he walked",,tʃəl,,bagri
mewari_khor,,bɦu,water,,bɦu,,mewari
hadothi_pakkarana,,dʒɐl,water,,dʒɐl,,hadothi
mewari_kannouj,,dʒɛl,water,,dʒɛl,,mewari
hadothi_kelwada,,pani,water,,pani,,hadothi
dhundari_badagaon,,pani,water,,pani,,dhundari
hadothi_pakkarana,,pani,water,,pani,,hadothi
marwari_degana,,paɳi,water,,paɳi,,marwari
hadothi_shyampura,,paɳi,water,,paɳi,,hadothi
dhundari_pathalvas,,paɳi,water,,paɳi,,dhundari
mewari_kalgav,,paɳi,water,,paɳi,,mewari
bagri_pallu,,paɳi,water,,paɳi,,bagri
hadothi_silori,,paɳi,water,,paɳi,,hadothi
mewari_kishanji,,paɳi,water,,paɳi,,mewari
mewari_kannouj,,paɳi,water,,paɳi,,mewari
marwari_husangsar,,paɳi,water,,paɳi,,marwari
mewari_godra,,paɳi,water,,paɳi,,mewari
mewati_goyla,,paɳi,water,,paɳi,,mewati
bagri_makkasar,,paɳi,water,,paɳi,,bagri
bagri_old_abaddi,,paɳi,water,,paɳi,,bagri
hadothi_patera,,paɳi,water,,paɳi,,hadothi
dhundari_jorpura,,paɳi,water,,paɳi,,dhundari
mewati_udaka,,paɳi,water,,paɳi,,mewati
mewati_hathiya,,paɳi,water,,paɳi,,mewati
mewari_eklingpura,,paɳi,water,,paɳi,,mewari
mewari_khor,,paɳi,water,,paɳi,,mewari
dhundari_deladi,,paɳi,water,,paɳi,,dhundari
bagri_jamal,,paɳi,water,,paɳi,,bagri
mewari_basad,,paɳi,water,,paɳi,,mewari
mewari_dholpura,,paɳi,water,,paɳi,,mewari
mewati_chirkana,,paɳi,water,,paɳi,,mewati
mewari_pathera,,paɳi,water,,paɳi,,mewari
mewati_jhambaus,,paɳi,water,,paɳi,,mewati
dhundari_chalkoi,,paɳi,water,,paɳi,,dhundari
bagri_lakjikirani,,paɳi,water,,paɳi,,bagri
dhundari_badagaon,,paɳi,water,,paɳi,,dhundari
mewari_padarada,,paɳi,water,,paɳi,,mewari
bagri_mannaksar,,paɳi,water,,paɳi,,bagri
mewari_bannoda,,paɳi,water,,paɳi,,mewari
bagri_sardarsahar,,paɳi,water,,paɳi,,bagri
hadothi_kawai,,paɳi,water,,paɳi,,hadothi
dhundari_bhagatpur,,paɳi,water,,paɳi,,dhundari
mewati_jakhopur,,paɳi,water,,paɳi,,mewati
mewari_kalnsas,,paɳi,water,,paɳi,,mewari
mewati_gulpeda,,paɳi,water,,paɳi,,mewati
hadothi_gothda,,paɳi,water,,paɳi,,hadothi
mewari_dindoli,,paɳi,water,,paɳi,,mewari
bagri_panjkosi,,paɳi,water,,paɳi,,bagri
dhundari_chalkoi,,paɳi,water,,paɳi,,marwari
mewati_akera,,paɳi,water,,paɳi,,mewati
dhundari_badagaon,,paɳi,water,,paɳi,,marwari
dhundari_bhagatpur,,paɳi,water,,paɳi,,marwari
dhundari_bamore,,paɳi,water,,paɳi,,dhundari
mewari_hurda,,paɳi,water,,paɳi,,mewari
mewari_sangad,,paɳi,water,,paɳi,,mewari
bagri_loonkansar,,paɳi,water,,paɳi,,bagri
bagri_karnigedda,,paɳi,water,,paɳi,,bagri
bagri_fatehabad,,paɳi,water,,paɳi,,bagri
hadothi_piplia,,paɳi,water,,paɳi,,hadothi
hadothi_devpura,,paɳi,water,,paɳi,,hadothi
bagri_mirzawala,,paɳi,water,,paɳi,,bagri
mewari_gorana,,paɳi,water,,paɳi,,mewari
marwari_gomat,,puːɳi,water,,puːɳi,,marwari
marwari_gomat,,pɐɳi,water,,pɐɳi,,marwari
mewari_jesingpura,,pɑɳi,water,,pɑɳi,,mewari
mewari_bhunyakhedi,,pɑɳi,water,,pɑɳi,,mewari
marwari_bagra,,pɔɳi,water,,pɔɳi,,marwari
marwari_falna,,pɔɳi,water,,pɔɳi,,marwari
mewari_ajmer,,pɔɳi,water,,pɔɳi,,mewari
marwari_kherwa,,pɔɳi,water,,pɔɳi,,marwari
marwari_fatehgarh,,pɔɳi,water,,pɔɳi,,marwari
mewari_khor,,pɔɳi,water,,pɔɳi,,mewari
marwari_mukheri,,pɔɳi,water,,pɔɳi,,marwari
hadothi_gothda,,apɐɳə,we (1st plural),,apɐɳə,,hadothi
hadothi_silori,,apɐɳə,we (1st plural),,apɐɳə,,hadothi
hadothi_shyampura,,apɐɳə,we (1st plural),,apɐɳə,,hadothi
hadothi_kawai,,apɐɳə,we (1st plural),,apɐɳə,,hadothi
hadothi_devpura,,apəɳə,we (1st plural),,apəɳə,,hadothi
hadothi_kelwada,,hɐm,we (1st plural),,hɐm,,hadothi
hadothi_pakkarana,,hɐm,we (1st plural),,hɐm,,hadothi
hadothi_piplia,,hɐm,we (1st plural),,hɐm,,hadothi
hadothi_devpura,,ma,we (1st plural),,ma,,hadothi
hadothi_gothda,,me,we (1st plural),,me,,hadothi
hadothi_pakkarana,,saɾa,we (1st plural),,saɾa,,hadothi
hadothi_silori,,saɾai,we (1st plural),,saɾai,,hadothi
hadothi_patera,,ɐpna,we (1st plural),,ɐpna,,hadothi
hadothi_patera,,ɐpɐɳə,we (1st plural),,ɐpɐɳə,,hadothi
mewati_chirkana,,apa,"we (1st plural, exclusive)",,apa,,mewati
marwari_kherwa,,ape d̪ɔi,"we (1st plural, exclusive)",,ape d̪ɔi,,marwari
dhundari_jorpura,,apã d̪onijɔ,"we (1st plural, exclusive)",,apã d̪onijɔ,,dhundari
marwari_degana,,apã d̪onjɔ,"we (1st plural, exclusive)",,apã d̪onjɔ,,marwari
bagri_old_abaddi,,apã d̪ɔ me,"we (1st plural, exclusive)",,apã d̪ɔ me,,bagri
dhundari_badagaon,,apã d̪ɔnu,"we (1st plural, exclusive)",,apã d̪ɔnu,,dhundari
mewari_padarada,,apɪd̪oi,"we (1st plural, exclusive)",,apɪd̪oi,,mewari
marwari_husangsar,,apːad̪ɔno,"we (1st plural, exclusive)",,apːad̪ɔno,,marwari
marwari_mukheri,,hũ,"we (1st plural, exclusive)",,hũ,,marwari
mewati_goyla,,hɐm,"we (1st plural, exclusive)",,hɐm,,mewati
mewati_udaka,,hɐm,"we (1st plural, exclusive)",,hɐm,,mewati
mewati_hathiya,,hɐm,"we (1st plural, exclusive)",,hɐm,,mewati
mewati_akera,,hɐm,"we (1st plural, exclusive)",,hɐm,,mewati
mewati_jakhopur,,hɐm d̪ɔnɔ,"we (1st plural, exclusive)",,hɐm d̪ɔnɔ,,mewati
mewati_jhambaus,,hɐm d̪ɔnɔ,"we (1st plural, exclusive)",,hɐm d̪ɔnɔ,,mewati
mewati_akera,,hɐm d̪ɔnɔ,"we (1st plural, exclusive)",,hɐm d̪ɔnɔ,,mewati
mewati_gulpeda,,hɐm d̪ɔnɔ,"we (1st plural, exclusive)",,hɐm d̪ɔnɔ,,mewati
marwari_bagra,,hɔpɛ bɛi,"we (1st plural, exclusive)",,hɔpɛ bɛi,,marwari
mewari_gorana,,ma,"we (1st plural, exclusive)",,ma,,mewari
mewari_basad,,ma,"we (1st plural, exclusive)",,ma,,mewari
mewari_sangad,,ma,"we (1st plural, exclusive)",,ma,,mewari
mewari_bannoda,,ma,"we (1st plural, exclusive)",,ma,,mewari
mewari_pathera,,ma,"we (1st plural, exclusive)",,ma,,mewari
mewari_ajmer,,ma,"we (1st plural, exclusive)",,ma,,mewari
bagri_lakjikirani,,me,"we (1st plural, exclusive)",,me,,bagri
bagri_mannaksar,,me,"we (1st plural, exclusive)",,me,,bagri
mewari_hurda,,me,"we (1st plural, exclusive)",,me,,mewari
mewari_eklingpura,,me,"we (1st plural, exclusive)",,me,,mewari
mewari_kannouj,,me,"we (1st plural, exclusive)",,me,,mewari
mewari_dholpura,,me,"we (1st plural, exclusive)",,me,,mewari
mewari_khor,,me,"we (1st plural, exclusive)",,me,,mewari
marwari_mukheri,,me,"we (1st plural, exclusive)",,me,,marwari
bagri_loonkansar,,me,"we (1st plural, exclusive)",,me,,bagri
mewari_kalgav,,me,"we (1st plural, exclusive)",,me,,mewari
bagri_fatehabad,,me,"we (1st plural, exclusive)",,me,,bagri
mewari_bhunyakhedi,,me,"we (1st plural, exclusive)",,me,,mewari
mewari_kalnsas,,me,"we (1st plural, exclusive)",,me,,mewari
bagri_karnigedda,,me,"we (1st plural, exclusive)",,me,,bagri
bagri_jamal,,me,"we (1st plural, exclusive)",,me,,bagri
mewari_kishanji,,me,"we (1st plural, exclusive)",,me,,mewari
bagri_sardarsahar,,me,"we (1st plural, exclusive)",,me,,bagri
marwari_fatehgarh,,me bi,"we (1st plural, exclusive)",,me bi,,marwari
marwari_falna,,mebedʒʌɳʌ,"we (1st plural, exclusive)",,mebedʒʌɳʌ,,marwari
mewari_godra,,mebɐje,"we (1st plural, exclusive)",,mebɐje,,mewari
dhundari_chalkoi,,meh,"we (1st plural, exclusive)",,meh,,marwari
dhundari_badagaon,,mehɛ,"we (1st plural, exclusive)",,mehɛ,,marwari
dhundari_chalkoi,,meʔ,"we (1st plural, exclusive)",,meʔ,,dhundari
bagri_mirzawala,,meː,"we (1st plural, exclusive)",,meː,,bagri
bagri_pallu,,meː,"we (1st plural, exclusive)",,meː,,bagri
bagri_panjkosi,,meː,"we (1st plural, exclusive)",,meː,,bagri
bagri_makkasar,,meː,"we (1st plural, exclusive)",,meː,,bagri
mewari_jesingpura,,mi,"we (1st plural, exclusive)",,mi,,mewari
dhundari_bamore,,mə d̪ɔni,"we (1st plural, exclusive)",,mə d̪ɔni,,dhundari
bagri_mirzawala,,mːeh (d̪ɔnɔ),"we (1st plural, exclusive)",,mːeh (d̪ɔnɔ),,bagri
marwari_gomat,,mẽ,"we (1st plural, exclusive)",,mẽ,,marwari
dhundari_pathalvas,,mẽ,"we (1st plural, exclusive)",,mẽ,,dhundari
dhundari_pathalvas,,ɐpɐ,"we (1st plural, exclusive)",,ɐpɐ,,dhundari
dhundari_bhagatpur,,ɐpɐ d̪ɔnjɔ,"we (1st plural, exclusive)",,ɐpɐ d̪ɔnjɔ,,marwari
mewari_kalnsas,,ɐpɐd̪oj,"we (1st plural, exclusive)",,ɐpɐd̪oj,,mewari
mewari_dindoli,,ɐpɐd̪oj,"we (1st plural, exclusive)",,ɐpɐd̪oj,,mewari
dhundari_deladi,,ʌpa d̪onjɔ,"we (1st plural, exclusive)",,ʌpa d̪onjɔ,,dhundari
dhundari_bhagatpur,,ʌpʌ d̪ɔnjɔ,"we (1st plural, exclusive)",,ʌpʌ d̪ɔnjɔ,,dhundari
mewati_chirkana,,apa,"we (1st plural, inclusive)",,apa,,mewati
marwari_husangsar,,apa,"we (1st plural, inclusive)",,apa,,marwari
marwari_degana,,apã,"we (1st plural, inclusive)",,apã,,marwari
dhundari_jorpura,,apã,"we (1st plural, inclusive)",,apã,,dhundari
mewari_kishanji,,apɐ,"we (1st plural, inclusive)",,apɐ,,mewari
mewari_eklingpura,,apɐ,"we (1st plural, inclusive)",,apɐ,,mewari
dhundari_pathalvas,,apɐ̃,"we (1st plural, inclusive)",,apɐ̃,,dhundari
dhundari_badagaon,,apɐ̃,"we (1st plural, inclusive)",,apɐ̃,,dhundari
bagri_old_abaddi,,apɑ̃,"we (1st plural, inclusive)",,apɑ̃,,bagri
mewari_pathera,,apɳe,"we (1st plural, inclusive)",,apɳe,,mewari
marwari_mukheri,,hũ,"we (1st plural, inclusive)",,hũ,,marwari
mewati_hathiya,,hɐm,"we (1st plural, inclusive)",,hɐm,,mewati
mewati_gulpeda,,hɐm,"we (1st plural, inclusive)",,hɐm,,mewati
mewati_jakhopur,,hɐm,"we (1st plural, inclusive)",,hɐm,,mewati
mewati_goyla,,hɐm,"we (1st plural, inclusive)",,hɐm,,mewati
mewati_akera,,hɐm,"we (1st plural, inclusive)",,hɐm,,mewati
mewati_udaka,,hɐm,"we (1st plural, inclusive)",,hɐm,,mewati
mewari_dindoli,,hɐɾɐj,"we (1st plural, inclusive)",,hɐɾɐj,,mewari
marwari_bagra,,hɔpɛ,"we (1st plural, inclusive)",,hɔpɛ,,marwari
mewati_jhambaus,,həm,"we (1st plural, inclusive)",,həm,,mewati
marwari_kherwa,,hɛŋ,"we (1st plural, inclusive)",,hɛŋ,,marwari
mewari_kannouj,,ma,"we (1st plural, inclusive)",,ma,,mewari
mewari_padarada,,ma,"we (1st plural, inclusive)",,ma,,mewari
mewari_sangad,,ma,"we (1st plural, inclusive)",,ma,,mewari
mewari_basad,,ma,"we (1st plural, inclusive)",,ma,,mewari
mewari_gorana,,ma,"we (1st plural, inclusive)",,ma,,mewari
dhundari_badagaon,,me,"we (1st plural, inclusive)",,me,,marwari
mewari_hurda,,me,"we (1st plural, inclusive)",,me,,mewari
mewari_godra,,me,"we (1st plural, inclusive)",,me,,mewari
bagri_mannaksar,,me,"we (1st plural, inclusive)",,me,,bagri
mewari_bhunyakhedi,,me,"we (1st plural, inclusive)",,me,,mewari
mewari_kalnsas,,me,"we (1st plural, inclusive)",,me,,mewari
mewari_eklingpura,,me,"we (1st plural, inclusive)",,me,,mewari
bagri_jamal,,me,"we (1st plural, inclusive)",,me,,bagri
mewari_dholpura,,me,"we (1st plural, inclusive)",,me,,mewari
marwari_falna,,me,"we (1st plural, inclusive)",,me,,marwari
bagri_lakjikirani,,me,"we (1st plural, inclusive)",,me,,bagri
bagri_sardarsahar,,me,"we (1st plural, inclusive)",,me,,bagri
mewari_basad,,me,"we (1st plural, inclusive)",,me,,mewari
mewari_ajmer,,me,"we (1st plural, inclusive)",,me,,mewari
mewari_khor,,me,"we (1st plural, inclusive)",,me,,mewari
bagri_karnigedda,,me,"we (1st plural, inclusive)",,me,,bagri
marwari_mukheri,,me,"we (1st plural, inclusive)",,me,,marwari
mewari_bannoda,,me,"we (1st plural, inclusive)",,me,,mewari
mewari_kalgav,,me,"we (1st plural, inclusive)",,me,,mewari
bagri_loonkansar,,me,"we (1st plural, inclusive)",,me,,bagri
marwari_fatehgarh,,me,"we (1st plural, inclusive)",,me,,marwari
bagri_fatehabad,,me saɾa,"we (1st plural, inclusive)",,me saɾa,,bagri
bagri_mirzawala,,meh̃,"we (1st plural, inclusive)",,meh̃,,bagri
bagri_panjkosi,,meː,"we (1st plural, inclusive)",,meː,,bagri
bagri_makkasar,,meː,"we (1st plural, inclusive)",,meː,,bagri
bagri_pallu,,meː,"we (1st plural, inclusive)",,meː,,bagri
mewari_jesingpura,,mi,"we (1st plural, inclusive)",,mi,,mewari
mewari_padarada,,mi,"we (1st plural, inclusive)",,mi,,mewari
dhundari_bamore,,mə,"we (1st plural, inclusive)",,mə,,dhundari
dhundari_deladi,,mɨ,"we (1st plural, inclusive)",,mɨ,,dhundari
marwari_gomat,,mẽ,"we (1st plural, inclusive)",,mẽ,,marwari
marwari_gomat,,t̪he,"we (1st plural, inclusive)",,t̪he,,marwari
dhundari_bhagatpur,,ãp,"we (1st plural, inclusive)",,ãp,,dhundari
dhundari_bhagatpur,,ãp,"we (1st plural, inclusive)",,ãp,,marwari
dhundari_chalkoi,,ãpa,"we (1st plural, inclusive)",,ãpa,,marwari
dhundari_chalkoi,,ɐpɐ̃,"we (1st plural, inclusive)",,ɐpɐ̃,,dhundari
dhundari_deladi,,ʌpʌ,"we (1st plural, inclusive)",,ʌpʌ,,dhundari
hadothi_pakkarana,,apɐɳə,we (two),,apɐɳə,,hadothi
hadothi_kawai,,apɐɳə d̪oni,we (two),,apɐɳə d̪oni,,hadothi
hadothi_gothda,,apɐɳə d̪ɔj,we (two),,apɐɳə d̪ɔj,,hadothi
hadothi_silori,,apɐɳə d̪ɔni,we (two),,apɐɳə d̪ɔni,,hadothi
hadothi_shyampura,,apɐɳə d̪ɔni,we (two),,apɐɳə d̪ɔni,,hadothi
hadothi_piplia,,apɳa d̪oj,we (two),,apɳa d̪oj,,hadothi
hadothi_kelwada,,hɐm d̪oɳɔ,we (two),,hɐm d̪oɳɔ,,hadothi
hadothi_devpura,,ma d̪oni,we (two),,ma d̪oni,,hadothi
hadothi_gothda,,me d̪ɔni,we (two),,me d̪ɔni,,hadothi
hadothi_shyampura,,mɐ d̪ɔni,we (two),,mɐ d̪ɔni,,hadothi
hadothi_patera,,mɐ d̪ɔni,we (two),,mɐ d̪ɔni,,hadothi
hadothi_pakkarana,,aɖəd̪ɪn,week,,aɖəd̪ɪn,,hadothi
hadothi_silori,,aʈd̪ɐn,week,,aʈd̪ɐn,,hadothi
hadothi_devpura,,aʈd̪ɪn,week,,aʈd̪ɪn,,hadothi
hadothi_shyampura,,aʈd̪ɪn,week,,aʈd̪ɪn,,hadothi
bagri_fatehabad,,haft̪a,week,,haft̪a,,bagri
mewari_gorana,,haft̪a,week,,haft̪a,,mewari
dhundari_badagaon,,haft̪a,week,,haft̪a,,marwari
mewati_akera,,haft̪a,week,,haft̪a,,mewati
mewari_khor,,haft̪ɔ,week,,haft̪ɔ,,mewari
mewari_kalnsas,,haft̪ɔ,week,,haft̪ɔ,,mewari
mewari_ajmer,,haft̪ɔ,week,,haft̪ɔ,,mewari
marwari_husangsar,,hapt̪ɔ,week,,hapt̪ɔ,,marwari
mewari_khor,,hat̪d̪in,week,,hat̪d̪in,,mewari
mewari_kannouj,,hat̪d̪in,week,,hat̪d̪in,,mewari
mewari_dindoli,,hat̪d̪in,week,,hat̪d̪in,,mewari
mewari_khor,,haʈʋaɖiɔ,week,,haʈʋaɖiɔ,,mewari
bagri_makkasar,,hɐft̪a,week,,hɐft̪a,,bagri
bagri_karnigedda,,hɐft̪a,week,,hɐft̪a,,bagri
bagri_loonkansar,,hɐft̪a,week,,hɐft̪a,,bagri
mewari_sangad,,hɐft̪a,week,,hɐft̪a,,mewari
bagri_mirzawala,,hɐft̪a,week,,hɐft̪a,,bagri
bagri_lakjikirani,,hɐft̪a,week,,hɐft̪a,,bagri
mewati_jhambaus,,hɐpht̪a,week,,hɐpht̪a,,mewati
mewari_godra,,hɐpht̪ɔ,week,,hɐpht̪ɔ,,mewari
mewati_udaka,,hɐpt̪a,week,,hɐpt̪a,,mewati
mewati_goyla,,hɐpt̪a,week,,hɐpt̪a,,mewati
mewati_gulpeda,,hɐpt̪a,week,,hɐpt̪a,,mewati
mewari_bannoda,,hɐpt̪a,week,,hɐpt̪a,,mewari
mewari_basad,,hɐpt̪a,week,,hɐpt̪a,,mewari
mewari_dindoli,,hɐpt̪a,week,,hɐpt̪a,,mewari
hadothi_piplia,,hɐpt̪a,week,,hɐpt̪a,,hadothi
mewati_jakhopur,,hɐpt̪a,week,,hɐpt̪a,,mewati
hadothi_kelwada,,hɐpt̪a,week,,hɐpt̪a,,hadothi
mewati_hathiya,,hɐpt̪a,week,,hɐpt̪a,,mewati
mewari_jesingpura,,hɐpt̪a,week,,hɐpt̪a,,mewari
hadothi_kawai,,hɐpt̪a,week,,hɐpt̪a,,hadothi
mewati_chirkana,,hɐpt̪a,week,,hɐpt̪a,,mewati
mewari_padarada,,hɐpt̪a,week,,hɐpt̪a,,mewari
mewari_dholpura,,hɐpt̪a,week,,hɐpt̪a,,mewari
bagri_mannaksar,,hɐpt̪o,week,,hɐpt̪o,,bagri
bagri_jamal,,hɐpt̪o,week,,hɐpt̪o,,bagri
mewari_bhunyakhedi,,hɐpt̪o,week,,hɐpt̪o,,mewari
dhundari_bhagatpur,,hɐpt̪ɐ,week,,hɐpt̪ɐ,,marwari
hadothi_shyampura,,hɐpt̪ɐ,week,,hɐpt̪ɐ,,hadothi
mewari_eklingpura,,hɐpt̪ɔ,week,,hɐpt̪ɔ,,mewari
hadothi_silori,,hɐpt̪ɔ,week,,hɐpt̪ɔ,,hadothi
marwari_degana,,hɐpt̪ɔ,week,,hɐpt̪ɔ,,marwari
marwari_kherwa,,hɐpt̪ɔ,week,,hɐpt̪ɔ,,marwari
marwari_mukheri,,hɐpt̪ɔ,week,,hɐpt̪ɔ,,marwari
mewari_hurda,,hɐpt̪ɔ,week,,hɐpt̪ɔ,,mewari
marwari_fatehgarh,,hɐpt̪ɔ,week,,hɐpt̪ɔ,,marwari
hadothi_gothda,,hɐpt̪ɔ,week,,hɐpt̪ɔ,,hadothi
marwari_gomat,,hɐpt̪ɔ,week,,hɐpt̪ɔ,,marwari
marwari_falna,,hɐpt̪ʌ,week,,hɐpt̪ʌ,,marwari
marwari_bagra,,hɐpt̪ʌ,week,,hɐpt̪ʌ,,marwari
dhundari_badagaon,,hʌft̪ɔ,week,,hʌft̪ɔ,,dhundari
bagri_panjkosi,,hʌpht̪ɑ,week,,hʌpht̪ɑ,,bagri
bagri_old_abaddi,,hʌpht̪ɑ,week,,hʌpht̪ɑ,,bagri
