Koch,,sagu,sky,,sagu,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 42, wordlist item 1, site b Nokshi]",,,silkochbd2011:i001:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,ʃuma,sweet,,ʃuma,lexical-similarity group 1 | 2,"kim-ahmad-kim-sangma2011kochbd[p. 58, wordlist item 260, site q Uttor Nokshi]",,,silkochbd2011:i260:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,ʃumni,sweet,,ʃumni,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 58, wordlist item 260, site r Chandabhoi]",,,silkochbd2011:i260:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,hui̯ni,sour,,hui̯ni,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 58, wordlist item 261, site b Nokshi]",,,silkochbd2011:i261:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,kʰui̯ni,sour,,kʰui̯ni,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 58, wordlist item 261, site c Kholchanda]",,,silkochbd2011:i261:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,hini,sour,,hini,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 58, wordlist item 261, site q Uttor Nokshi]",,,silkochbd2011:i261:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,kʰui̯ni,sour,,kʰui̯ni,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 58, wordlist item 261, site r Chandabhoi]",,,silkochbd2011:i261:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,kʰani,bitter,,kʰani,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 262, site b Nokshi]",,,silkochbd2011:i262:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,kʰani,bitter,,kʰani,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 262, site c Kholchanda]",,,silkochbd2011:i262:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,ha.a,bitter,,ha.a,lexical-similarity group 3,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 262, site q Uttor Nokshi]",,,silkochbd2011:i262:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,kʰani,bitter,,kʰani,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 262, site r Chandabhoi]",,,silkochbd2011:i262:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,burni,"spicy, hot",,burni,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 263, site b Nokshi]",,,silkochbd2011:i263:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,burni,"spicy, hot",,burni,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 263, site c Kholchanda]",,,silkochbd2011:i263:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,bora,"spicy, hot",,bora,lexical-similarity group 4,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 263, site q Uttor Nokshi]",,,silkochbd2011:i263:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,burni,"spicy, hot",,burni,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 263, site r Chandabhoi]",,,silkochbd2011:i263:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,munni,ripe,,munni,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 264, site b Nokshi]",,,silkochbd2011:i264:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,munni,ripe,,munni,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 264, site c Kholchanda]",,,silkochbd2011:i264:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,munni,ripe,,munni,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 264, site q Uttor Nokshi]",,,silkochbd2011:i264:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,munni,ripe,,munni,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 264, site r Chandabhoi]",,,silkochbd2011:i264:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,ʃau̯ni,rotten (fruit),,ʃau̯ni,lexical-similarity group 3,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 265, site b Nokshi]",,,silkochbd2011:i265:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,ʃau̯ni,rotten (fruit),,ʃau̯ni,lexical-similarity group 3,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 265, site c Kholchanda]",,,silkochbd2011:i265:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,piʃa utrʌ,rotten (fruit),,piʃa utrʌ,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 265, site q Uttor Nokshi]",,,silkochbd2011:i265:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,sau̯ni,rotten (fruit),,sau̯ni,lexical-similarity group 3,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 265, site r Chandabhoi]",,,silkochbd2011:i265:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,dɛtʃiŋni,fast,,dɛtʃiŋni,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 266, site b Nokshi]",,,silkochbd2011:i266:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,dɛtʃiŋni,fast,,dɛtʃiŋni,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 266, site c Kholchanda]",,,silkochbd2011:i266:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,taɽataɽi,fast,,taɽataɽi,lexical-similarity group 3,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 266, site q Uttor Nokshi]",,,silkochbd2011:i266:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,dɛtʃiŋni,fast,,dɛtʃiŋni,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 266, site r Chandabhoi]",,,silkochbd2011:i266:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,dʰirɛ dʰirɛ,slow,,dʰirɛ dʰirɛ,lexical-similarity group 3,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 267, site q Uttor Nokshi]",,,silkochbd2011:i267:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,dʰirɛ dʰirɛ,slow,,dʰirɛ dʰirɛ,lexical-similarity group 3,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 267, site r Chandabhoi]",,,silkochbd2011:i267:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,gunsɛn,same,,gunsɛn,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 268, site b Nokshi]",,,silkochbd2011:i268:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,gonʃɛn,same,,gonʃɛn,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 268, site c Kholchanda]",,,silkochbd2011:i268:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,ɛk,same,,ɛk,lexical-similarity group 4,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 268, site q Uttor Nokshi]",,,silkochbd2011:i268:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,gotsɛn,same,,gotsɛn,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 268, site r Chandabhoi]",,,silkochbd2011:i268:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,dʒudʌ,different,,dʒudʌ,lexical-similarity group 4,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 269, site q Uttor Nokshi]",,,silkochbd2011:i269:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,ranni,dry,,ranni,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 270, site b Nokshi]",,,silkochbd2011:i270:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,ranni,dry,,ranni,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 270, site c Kholchanda]",,,silkochbd2011:i270:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,ranni,dry,,ranni,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 270, site q Uttor Nokshi]",,,silkochbd2011:i270:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,ranni,dry,,ranni,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 270, site r Chandabhoi]",,,silkochbd2011:i270:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,ʃum,wet,,ʃum,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 271, site b Nokshi]",,,silkochbd2011:i271:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,ʃum,wet,,ʃum,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 271, site c Kholchanda]",,,silkochbd2011:i271:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,tiʃam,wet,,tiʃam,lexical-similarity group 4,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 271, site q Uttor Nokshi]",,,silkochbd2011:i271:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,ʃumni,wet,,ʃumni,lexical-similarity group 5,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 271, site r Chandabhoi]",,,silkochbd2011:i271:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,burni,hot (weather),,burni,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 272, site b Nokshi]",,,silkochbd2011:i272:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,gumbarto,hot (weather),,gumbarto,lexical-similarity group 3,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 272, site c Kholchanda]",,,silkochbd2011:i272:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,gɔrom,hot (weather),,gɔrom,lexical-similarity group 5,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 272, site q Uttor Nokshi]",,,silkochbd2011:i272:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,burni,hot (weather),,burni,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 272, site r Chandabhoi]",,,silkochbd2011:i272:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,tʃikni,cold (weather),,tʃikni,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 273, site b Nokshi]",,,silkochbd2011:i273:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,tʃikni,cold (weather),,tʃikni,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 273, site c Kholchanda]",,,silkochbd2011:i273:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,tʰanɖa,cold (weather),,tʰanɖa,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 273, site q Uttor Nokshi]",,,silkochbd2011:i273:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,tʃikni,cold (weather),,tʃikni,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 273, site r Chandabhoi]",,,silkochbd2011:i273:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,pɛ.ɛn,good,,pɛ.ɛn,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 274, site b Nokshi]",,,silkochbd2011:i274:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,pɛ.ɛn,good,,pɛ.ɛn,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 274, site c Kholchanda]",,,silkochbd2011:i274:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,pɛ.ɛn,good,,pɛ.ɛn,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 274, site q Uttor Nokshi]",,,silkochbd2011:i274:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,pɛ.ɛn,good,,pɛ.ɛn,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 274, site r Chandabhoi]",,,silkochbd2011:i274:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,natʰi,bad,,natʰi,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 275, site b Nokshi]",,,silkochbd2011:i275:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,natʰi,bad,,natʰi,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 275, site c Kholchanda]",,,silkochbd2011:i275:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,hɛnda,bad,,hɛnda,lexical-similarity group 4,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 275, site q Uttor Nokshi]",,,silkochbd2011:i275:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,nattʰi,bad,,nattʰi,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[p. 59, wordlist item 275, site r Chandabhoi]",,,silkochbd2011:i275:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,pidan,new,,pidan,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 276, site b Nokshi]",,,silkochbd2011:i276:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,pidan,new,,pidan,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 276, site c Kholchanda]",,,silkochbd2011:i276:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,noja,new,,noja,lexical-similarity group 3,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 276, site q Uttor Nokshi]",,,silkochbd2011:i276:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,pidan,new,,pidan,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 276, site r Chandabhoi]",,,silkochbd2011:i276:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,bura,old,,bura,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 277, site b Nokshi]",,,silkochbd2011:i277:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,bura,old,,bura,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 277, site c Kholchanda]",,,silkochbd2011:i277:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,purʌn,old,,purʌn,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 277, site q Uttor Nokshi]",,,silkochbd2011:i277:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,pitʃam,old,,pitʃam,lexical-similarity group 3,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 277, site r Chandabhoi]",,,silkochbd2011:i277:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,natʰini,broken,,natʰini,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 278, site b Nokshi]",,,silkochbd2011:i278:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,natʰini,broken,,natʰini,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 278, site c Kholchanda]",,,silkochbd2011:i278:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,bai̯ni,broken,,bai̯ni,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 278, site q Uttor Nokshi]",,,silkochbd2011:i278:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,natʰini,broken,,natʰini,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 278, site r Chandabhoi]",,,silkochbd2011:i278:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,kara,above,,kara,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 279, site b Nokshi]",,,silkochbd2011:i279:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,kara,above,,kara,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 279, site c Kholchanda]",,,silkochbd2011:i279:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,upurʌŋ,above,,upurʌŋ,lexical-similarity group 3,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 279, site q Uttor Nokshi]",,,silkochbd2011:i279:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,kara,above,,kara,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 279, site r Chandabhoi]",,,silkochbd2011:i279:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,kukma,below,,kukma,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 280, site b Nokshi]",,,silkochbd2011:i280:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,kukma,below,,kukma,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 280, site c Kholchanda]",,,silkochbd2011:i280:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,tolaŋ,below,,tolaŋ,lexical-similarity group 4,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 280, site q Uttor Nokshi]",,,silkochbd2011:i280:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,kama,below,,kama,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 280, site r Chandabhoi]",,,silkochbd2011:i280:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,dʒanni,far,,dʒanni,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 281, site b Nokshi]",,,silkochbd2011:i281:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,dʒanni,far,,dʒanni,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 281, site c Kholchanda]",,,silkochbd2011:i281:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,durʌŋ,far,,durʌŋ,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 281, site q Uttor Nokshi]",,,silkochbd2011:i281:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,dʒanu,far,,dʒanu,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 281, site r Chandabhoi]",,,silkochbd2011:i281:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,dakan,near,,dakan,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 282, site b Nokshi]",,,silkochbd2011:i282:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,dakan,near,,dakan,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 282, site c Kholchanda]",,,silkochbd2011:i282:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,osorai̯,near,,osorai̯,lexical-similarity group 4,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 282, site q Uttor Nokshi]",,,silkochbd2011:i282:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,dakan,near,,dakan,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 282, site r Chandabhoi]",,,silkochbd2011:i282:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,dʒagara,right,,dʒagara,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 283, site b Nokshi]",,,silkochbd2011:i283:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,dʒagara,right,,dʒagara,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 283, site c Kholchanda]",,,silkochbd2011:i283:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,mai̯,right,,mai̯,lexical-similarity group 3,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 283, site q Uttor Nokshi]",,,silkochbd2011:i283:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,dʒagara,right,,dʒagara,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 283, site r Chandabhoi]",,,silkochbd2011:i283:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,dɛbara,left,,dɛbara,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 284, site b Nokshi]",,,silkochbd2011:i284:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,dɛbara,left,,dɛbara,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 284, site c Kholchanda]",,,silkochbd2011:i284:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,dɛbara,left,,dɛbara,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 284, site q Uttor Nokshi]",,,silkochbd2011:i284:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,dɛbara,left,,dɛbara,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 284, site r Chandabhoi]",,,silkochbd2011:i284:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tintekiya%20Koch%29
Koch,,nɛka,black,,nɛka,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[p. 60, wordlist item 285, site q Uttor Nokshi]",,,silkochbd2011:i285:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
