bagri_loonkansar,992,hu,I (1st singular),,hu,,bagri
dhundari_badagaon,6648,d̪ɔ,two,,d̪ɔ,,marwari
mewari_basad,6648,d̪ɔ,two,,d̪ɔ,,mewari
dhundari_chalkoi,6648,d̪ɔ,two,,d̪ɔ,,dhundari
bagri_old_abaddi,6648,d̪ɔ,two,,d̪ɔ,,bagri
hadothi_devpura,6648,d̪ɔ,two,,d̪ɔ,,hadothi
mewari_eklingpura,6648,d̪ɔ,two,,d̪ɔ,,mewari
mewari_dindoli,6648,d̪ɔ,two,,d̪ɔ,,mewari
mewari_sangad,6648,d̪ɔ,two,,d̪ɔ,,mewari
dhundari_deladi,6648,d̪ɔ,two,,d̪ɔ,,dhundari
mewati_akera,6648,d̪ɔ,two,,d̪ɔ,,mewati
dhundari_bhagatpur,6648,d̪ɔ,two,,d̪ɔ,,marwari
mewati_jakhopur,6648,d̪ɔ,two,,d̪ɔ,,mewati
mewari_kalnsas,6648,d̪ɔ,two,,d̪ɔ,,mewari
marwari_gomat,6648,d̪ɔ,two,,d̪ɔ,,marwari
dhundari_jorpura,6648,d̪ɔ,two,,d̪ɔ,,dhundari
mewari_godra,6648,d̪ɔ,two,,d̪ɔ,,mewari
mewari_ajmer,6648,d̪ɔ,two,,d̪ɔ,,mewari
dhundari_bhagatpur,6648,d̪ɔ,two,,d̪ɔ,,dhundari
mewati_udaka,6648,d̪ɔ,two,,d̪ɔ,,mewati
marwari_degana,6648,d̪ɔ,two,,d̪ɔ,,marwari
dhundari_bamore,6648,d̪ɔ,two,,d̪ɔ,,dhundari
mewati_hathiya,6648,d̪ɔ,two,,d̪ɔ,,mewati
mewari_bannoda,6648,d̪ɔ,two,,d̪ɔ,,mewari
mewari_kalgav,6648,d̪ɔ,two,,d̪ɔ,,mewari
mewari_gorana,6648,d̪ɔ,two,,d̪ɔ,,mewari
marwari_mukheri,6648,d̪ɔ,two,,d̪ɔ,,marwari
mewari_hurda,6648,d̪ɔ,two,,d̪ɔ,,mewari
mewati_gulpeda,6648,d̪ɔ,two,,d̪ɔ,,mewati
marwari_kherwa,6648,d̪ɔ,two,,d̪ɔ,,marwari
dhundari_badagaon,6648,d̪ɔ,two,,d̪ɔ,,dhundari
mewari_khor,6648,d̪ɔ,two,,d̪ɔ,,mewari
dhundari_pathalvas,6648,d̪ɔ,two,,d̪ɔ,,dhundari
bagri_mirzawala,6648,d̪ɔ,two,,d̪ɔ,,bagri
marwari_husangsar,6648,d̪ɔ,two,,d̪ɔ,,marwari
mewari_kishanji,6648,d̪ɔ,two,,d̪ɔ,,mewari
mewati_chirkana,6648,d̪ɔ,two,,d̪ɔ,,mewati
mewati_goyla,6648,d̪ɔ,two,,d̪ɔ,,mewati
hadothi_piplia,6648,d̪ɔj,two,,d̪ɔj,,hadothi
dhundari_badagaon,10234,mut̪ə,urine,,mut̪ə,,dhundari
dhundari_pathalvas,,no entry,urine,,no entry,,dhundari
dhundari_bamore,,no entry,urine,,no entry,,dhundari
dhundari_chalkoi,,no entry,urine,,no entry,,dhundari
dhundari_bhagatpur,,no entry,urine,,no entry,,dhundari
mewari_jesingpura,4368,gam,village,,gam,,mewari
mewati_akera,4368,gam,village,,gam,,mewati
dhundari_badagaon,4368,gam,village,,gam,,marwari
bagri_lakjikirani,4368,gam,village,,gam,,bagri
mewati_gulpeda,4368,gam,village,,gam,,mewati
mewari_dindoli,4368,gam,village,,gam,,mewari
mewari_bhunyakhedi,4368,gam,village,,gam,,mewari
mewari_sangad,4368,gam,village,,gam,,mewari
mewati_hathiya,4368,gam,village,,gam,,mewati
mewari_bannoda,4368,gam,village,,gam,,mewari
bagri_loonkansar,4368,gam,village,,gam,,bagri
marwari_degana,4368,gam,village,,gam,,marwari
mewari_gorana,4368,gam,village,,gam,,mewari
mewari_kannouj,4368,gam,village,,gam,,mewari
dhundari_chalkoi,4368,gam,village,,gam,,dhundari
mewari_dholpura,4368,gam,village,,gam,,mewari
dhundari_badagaon,4368,gam,village,,gam,,dhundari
mewari_basad,4368,gam,village,,gam,,mewari
hadothi_piplia,4368,gam,village,,gam,,hadothi
mewati_jakhopur,4368,gam,village,,gam,,mewati
mewari_padarada,4368,gam,village,,gam,,mewari
bagri_fatehabad,4368,gam,village,,gam,,bagri
dhundari_chalkoi,4368,gamə,village,,gamə,,marwari
mewati_chirkana,4368,gaũ,village,,gaũ,,mewati
mewati_jhambaus,4368,gaũ,village,,gaũ,,mewati
mewati_udaka,4368,gaũ,village,,gaũ,,mewati
marwari_husangsar,4368,gaũ,village,,gaũ,,marwari
mewari_khor,4368,gaʋ,village,,gaʋ,,mewari
mewari_dholpura,4368,gaʋ,village,,gaʋ,,mewari
hadothi_gothda,4368,gaʋɖɔ,village,,gaʋɖɔ,,hadothi
marwari_bagra,4368,gom,village,,gom,,marwari
marwari_falna,4368,gom,village,,gom,,marwari
bagri_panjkosi,4368,gãm,village,,gãm,,bagri
bagri_mannaksar,4368,gãm,village,,gãm,,bagri
bagri_karnigedda,4368,gãm,village,,gãm,,bagri
bagri_lakjikirani,4368,gãm,village,,gãm,,bagri
bagri_jamal,4368,gãm,village,,gãm,,bagri
mewari_ajmer,4368,gãm,village,,gãm,,mewari
bagri_makkasar,4368,gãv,village,,gãv,,bagri
bagri_sardarsahar,4368,gãv,village,,gãv,,bagri
bagri_mirzawala,4368,gãv,village,,gãv,,bagri
bagri_panjkosi,4368,gãv,village,,gãv,,bagri
bagri_pallu,4368,gãv,village,,gãv,,bagri
bagri_lakjikirani,4368,gãv,village,,gãv,,bagri
mewari_pathera,4368,gãʋ,village,,gãʋ,,mewari
hadothi_patera,4368,gãʋ,village,,gãʋ,,hadothi
dhundari_bamore,4368,gãʋ,village,,gãʋ,,dhundari
dhundari_bhagatpur,4368,gãʋ,village,,gãʋ,,dhundari
hadothi_pakkarana,4368,gãʋ,village,,gãʋ,,hadothi
mewari_kalnsas,4368,gãʋ,village,,gãʋ,,mewari
mewari_eklingpura,4368,gãʋ,village,,gãʋ,,mewari
hadothi_shyampura,4368,gãʋ,village,,gãʋ,,hadothi
mewari_kannouj,4368,gãʋ,village,,gãʋ,,mewari
mewati_goyla,4368,gãʋ,village,,gãʋ,,mewati
mewari_kishanji,4368,gãʋ,village,,gãʋ,,mewari
dhundari_bhagatpur,4368,gãʋ,village,,gãʋ,,marwari
dhundari_jorpura,4368,gãʋ,village,,gãʋ,,dhundari
mewari_kalgav,4368,gãʋ,village,,gãʋ,,mewari
dhundari_pathalvas,4368,gãʋ,village,,gãʋ,,dhundari
marwari_kherwa,4368,gãʋ,village,,gãʋ,,marwari
hadothi_kawai,4368,gãʋ,village,,gãʋ,,hadothi
mewati_gulpeda,4368,gãʋ,village,,gãʋ,,mewati
mewari_dindoli,4368,gãʋ,village,,gãʋ,,mewari
dhundari_deladi,4368,gãʋ,village,,gãʋ,,dhundari
hadothi_silori,4368,gãʋ,village,,gãʋ,,hadothi
mewati_akera,4368,gãʋ,village,,gãʋ,,mewati
hadothi_silori,4368,gãʋɖa,village,,gãʋɖa,,hadothi
mewari_hurda,4368,gãʋɖa,village,,gãʋɖa,,mewari
mewari_kannouj,4368,gãʋɖa,village,,gãʋɖa,,mewari
hadothi_devpura,4368,gãʋɖa,village,,gãʋɖa,,hadothi
mewari_godra,4368,gãʋɖija,village,,gãʋɖija,,mewari
hadothi_gothda,4368,gãʋɖja,village,,gãʋɖja,,hadothi
mewari_kalnsas,4368,gãʋɖo,village,,gãʋɖo,,mewari
hadothi_devpura,4368,gãʋɖɔ,village,,gãʋɖɔ,,hadothi
mewari_kannouj,4368,gãʋəɖa,village,,gãʋəɖa,,mewari
hadothi_kelwada,4368,gãː,village,,gãː,,hadothi
mewari_jesingpura,4368,gɐuɖɑ,village,,gɐuɖɑ,,mewari
marwari_falna,4368,gɔm,village,,gɔm,,marwari
marwari_fatehgarh,4368,gɔmə,village,,gɔmə,,marwari
marwari_gomat,4368,gɔ̃,village,,gɔ̃,,marwari
marwari_fatehgarh,4368,gɔ̃,village,,gɔ̃,,marwari
marwari_mukheri,4368,gɔ̃ʋ,village,,gɔ̃ʋ,,marwari
mewari_hurda,3916,kheɖɐ,village,,kheɖɐ,,mewari
mewari_kishanji,3916,kheɖɐ,village,,kheɖɐ,,mewari
bagri_old_abaddi,,peɳɖ,village,,peɳɖ,,bagri
dhundari_jorpura,,ɖɦaɳi,village,,ɖɦaɳi,,dhundari
hadothi_pakkarana,,dʒaɾ̪i tʃhɛ,walk!,,dʒaɾ̪i tʃhɛ,,hadothi
hadothi_patera,,tʃal,walk!,,tʃal,,hadothi
hadothi_shyampura,,tʃala,walk!,,tʃala,,hadothi
hadothi_silori,,tʃala,walk!,,tʃala,,hadothi
hadothi_devpura,,tʃalja,walk!,,tʃalja,,hadothi
hadothi_gothda,,tʃallɔ,walk!,,tʃallɔ,,hadothi
hadothi_gothda,,tʃalɔ,walk!,,tʃalɔ,,hadothi
hadothi_devpura,,tʃalɔ,walk!,,tʃalɔ,,hadothi
hadothi_piplia,,tʃalɾjɔ,walk!,,tʃalɾjɔ,,hadothi
hadothi_kawai,,tʃalɾ̪jɔ,walk!,,tʃalɾ̪jɔ,,hadothi
hadothi_devpura,,tʃãla,walk!,,tʃãla,,hadothi
hadothi_kawai,,tʃɐlɔ,walk!,,tʃɐlɔ,,hadothi
hadothi_kelwada,,tʃɐlɛ,walk!,,tʃɐlɛ,,hadothi
hadothi_patera,,tʃɐɭa,walk!,,tʃɐɭa,,hadothi
mewari_khor,,alo,"walk!, he walked",,alo,,mewari
marwari_husangsar,,alo,"walk!, he walked",,alo,,marwari
marwari_bagra,,alɔ,"walk!, he walked",,alɔ,,marwari
marwari_mukheri,,alɔ,"walk!, he walked",,alɔ,,marwari
dhundari_chalkoi,,dʒa,"walk!, he walked",,dʒa,,marwari
bagri_loonkansar,,dʒa,"walk!, he walked",,dʒa,,bagri
dhundari_chalkoi,,dʒɐ,"walk!, he walked",,dʒɐ,,dhundari
mewari_dholpura,,gellɛ,"walk!, he walked",,gellɛ,,mewari
dhundari_bhagatpur,,hallɔ,"walk!, he walked",,hallɔ,,dhundari
dhundari_bhagatpur,,hallɔ,"walk!, he walked",,hallɔ,,marwari
mewari_padarada,,helɔ,"walk!, he walked",,helɔ,,mewari
mewari_padarada,,heɖɔ,"walk!, he walked",,heɖɔ,,mewari
mewari_bannoda,,hiɳɖɔ,"walk!, he walked",,hiɳɖɔ,,mewari
mewari_sangad,,hiɳɖɔ,"walk!, he walked",,hiɳɖɔ,,mewari
mewari_gorana,,hiɳɖɔ,"walk!, he walked",,hiɳɖɔ,,mewari
marwari_falna,,hɐlɔ,"walk!, he walked",,hɐlɔ,,marwari
marwari_fatehgarh,,hɐlɔ,"walk!, he walked",,hɐlɔ,,marwari
marwari_gomat,,hɐlːɔ,"walk!, he walked",,hɐlːɔ,,marwari
marwari_kherwa,,hɐɭɔ,"walk!, he walked",,hɐɭɔ,,marwari
marwari_bagra,,hɛɖɔ,"walk!, he walked",,hɛɖɔ,,marwari
mewari_basad,,salɔ,"walk!, he walked",,salɔ,,mewari
mewari_godra,,sɐɾgo,"walk!, he walked",,sɐɾgo,,mewari
mewari_bhunyakhedi,,"tsɑlo, tsɑlɪjo","walk!, he walked",,"tsɑlo, tsɑlɪjo",,mewari
mewari_dindoli,,tʃal,"walk!, he walked",,tʃal,,mewari
mewari_ajmer,,tʃal,"walk!, he walked",,tʃal,,mewari
dhundari_badagaon,,tʃal,"walk!, he walked",,tʃal,,dhundari
dhundari_bamore,,tʃal,"walk!, he walked",,tʃal,,dhundari
dhundari_badagaon,,tʃal,"walk!, he walked",,tʃal,,marwari
mewari_kannouj,,tʃal,"walk!, he walked",,tʃal,,mewari
mewari_pathera,,tʃal,"walk!, he walked",,tʃal,,mewari
dhundari_chalkoi,,tʃallɔ,"walk!, he walked",,tʃallɔ,,marwari
mewari_jesingpura,,"tʃalo, tʃaljogjo","walk!, he walked",,"tʃalo, tʃaljogjo",,mewari
dhundari_pathalvas,,tʃalɔ,"walk!, he walked",,tʃalɔ,,dhundari
mewari_kalnsas,,tʃalɔ,"walk!, he walked",,tʃalɔ,,mewari
bagri_sardarsahar,,tʃalɔ,"walk!, he walked",,tʃalɔ,,bagri
dhundari_bhagatpur,,tʃalɔ,"walk!, he walked",,tʃalɔ,,marwari
bagri_loonkansar,,tʃalɔ,"walk!, he walked",,tʃalɔ,,bagri
bagri_karnigedda,,tʃalɔ,"walk!, he walked",,tʃalɔ,,bagri
mewari_godra,,tʃalɔ,"walk!, he walked",,tʃalɔ,,mewari
mewari_eklingpura,,tʃalɔ,"walk!, he walked",,tʃalɔ,,mewari
bagri_panjkosi,,tʃalɔ,"walk!, he walked",,tʃalɔ,,bagri
mewari_kishanji,,tʃalɔ,"walk!, he walked",,tʃalɔ,,mewari
bagri_mirzawala,,tʃalɔ,"walk!, he walked",,tʃalɔ,,bagri
dhundari_bhagatpur,,tʃalɔ,"walk!, he walked",,tʃalɔ,,dhundari
bagri_mannaksar,,tʃalɔ,"walk!, he walked",,tʃalɔ,,bagri
marwari_degana,,tʃalːɔ,"walk!, he walked",,tʃalːɔ,,marwari
dhundari_deladi,,tʃalːɔ,"walk!, he walked",,tʃalːɔ,,dhundari
dhundari_jorpura,,tʃaːɭa,"walk!, he walked",,tʃaːɭa,,dhundari
mewati_hathiya,,tʃɐl,"walk!, he walked",,tʃɐl,,mewati
mewati_jakhopur,,tʃɐl,"walk!, he walked",,tʃɐl,,mewati
mewati_akera,,tʃɐl,"walk!, he walked",,tʃɐl,,mewati
mewati_gulpeda,,tʃɐl,"walk!, he walked",,tʃɐl,,mewati
bagri_lakjikirani,,tʃɐla,"walk!, he walked",,tʃɐla,,bagri
mewati_chirkana,,tʃɐlɔ,"walk!, he walked",,tʃɐlɔ,,mewati
mewati_gulpeda,,tʃɐlɔ,"walk!, he walked",,tʃɐlɔ,,mewati
mewati_goyla,,tʃɐlɔ,"walk!, he walked",,tʃɐlɔ,,mewati
mewari_gorana,,tʃɐlɔ,"walk!, he walked",,tʃɐlɔ,,mewari
mewati_udaka,,tʃɐlɔ,"walk!, he walked",,tʃɐlɔ,,mewati
mewari_kalgav,,tʃɐlə,"walk!, he walked",,tʃɐlə,,mewari
mewati_akera,,tʃɐlɛne,"walk!, he walked",,tʃɐlɛne,,mewati
mewari_hurda,,tʃɐlːɔ,"walk!, he walked",,tʃɐlːɔ,,mewari
bagri_jamal,,tʃəl,"walk!, he walked",,tʃəl,,bagri
bagri_pallu,,tʃəl,"walk!, he walked",,tʃəl,,bagri
mewati_jhambaus,,tʃəl,"walk!, he walked",,tʃəl,,mewati
bagri_old_abaddi,,tʃəl,"walk!, he walked",,tʃəl,,bagri
bagri_fatehabad,,tʃəl,"walk!, he walked",,tʃəl,,bagri
bagri_makkasar,,tʃəl,"walk!, he walked",,tʃəl,,bagri
mewari_khor,,bɦu,water,,bɦu,,mewari
hadothi_pakkarana,5155,dʒɐl,water,,dʒɐl,,hadothi
mewari_kannouj,5155,dʒɛl,water,,dʒɛl,,mewari
hadothi_kelwada,8082,pani,water,,pani,,hadothi
dhundari_badagaon,8082,pani,water,,pani,,dhundari
hadothi_pakkarana,8082,pani,water,,pani,,hadothi
marwari_degana,8082,paɳi,water,,paɳi,,marwari
hadothi_shyampura,8082,paɳi,water,,paɳi,,hadothi
dhundari_pathalvas,8082,paɳi,water,,paɳi,,dhundari
mewari_kalgav,8082,paɳi,water,,paɳi,,mewari
bagri_pallu,8082,paɳi,water,,paɳi,,bagri
hadothi_silori,8082,paɳi,water,,paɳi,,hadothi
mewari_kishanji,8082,paɳi,water,,paɳi,,mewari
mewari_kannouj,8082,paɳi,water,,paɳi,,mewari
marwari_husangsar,8082,paɳi,water,,paɳi,,marwari
mewari_godra,8082,paɳi,water,,paɳi,,mewari
mewati_goyla,8082,paɳi,water,,paɳi,,mewati
bagri_makkasar,8082,paɳi,water,,paɳi,,bagri
bagri_old_abaddi,8082,paɳi,water,,paɳi,,bagri
hadothi_patera,8082,paɳi,water,,paɳi,,hadothi
dhundari_jorpura,8082,paɳi,water,,paɳi,,dhundari
mewati_udaka,8082,paɳi,water,,paɳi,,mewati
mewati_hathiya,8082,paɳi,water,,paɳi,,mewati
mewari_eklingpura,8082,paɳi,water,,paɳi,,mewari
mewari_khor,8082,paɳi,water,,paɳi,,mewari
dhundari_deladi,8082,paɳi,water,,paɳi,,dhundari
bagri_jamal,8082,paɳi,water,,paɳi,,bagri
mewari_basad,8082,paɳi,water,,paɳi,,mewari
mewari_dholpura,8082,paɳi,water,,paɳi,,mewari
mewati_chirkana,8082,paɳi,water,,paɳi,,mewati
mewari_pathera,8082,paɳi,water,,paɳi,,mewari
mewati_jhambaus,8082,paɳi,water,,paɳi,,mewati
dhundari_chalkoi,8082,paɳi,water,,paɳi,,dhundari
bagri_lakjikirani,8082,paɳi,water,,paɳi,,bagri
dhundari_badagaon,8082,paɳi,water,,paɳi,,dhundari
mewari_padarada,8082,paɳi,water,,paɳi,,mewari
bagri_mannaksar,8082,paɳi,water,,paɳi,,bagri
mewari_bannoda,8082,paɳi,water,,paɳi,,mewari
bagri_sardarsahar,8082,paɳi,water,,paɳi,,bagri
hadothi_kawai,8082,paɳi,water,,paɳi,,hadothi
dhundari_bhagatpur,8082,paɳi,water,,paɳi,,dhundari
mewati_jakhopur,8082,paɳi,water,,paɳi,,mewati
mewari_kalnsas,8082,paɳi,water,,paɳi,,mewari
mewati_gulpeda,8082,paɳi,water,,paɳi,,mewati
hadothi_gothda,8082,paɳi,water,,paɳi,,hadothi
mewari_dindoli,8082,paɳi,water,,paɳi,,mewari
bagri_panjkosi,8082,paɳi,water,,paɳi,,bagri
dhundari_chalkoi,8082,paɳi,water,,paɳi,,marwari
mewati_akera,8082,paɳi,water,,paɳi,,mewati
dhundari_badagaon,8082,paɳi,water,,paɳi,,marwari
dhundari_bhagatpur,8082,paɳi,water,,paɳi,,marwari
dhundari_bamore,8082,paɳi,water,,paɳi,,dhundari
mewari_hurda,8082,paɳi,water,,paɳi,,mewari
mewari_sangad,8082,paɳi,water,,paɳi,,mewari
bagri_loonkansar,8082,paɳi,water,,paɳi,,bagri
bagri_karnigedda,8082,paɳi,water,,paɳi,,bagri
bagri_fatehabad,8082,paɳi,water,,paɳi,,bagri
hadothi_piplia,8082,paɳi,water,,paɳi,,hadothi
hadothi_devpura,8082,paɳi,water,,paɳi,,hadothi
bagri_mirzawala,8082,paɳi,water,,paɳi,,bagri
mewari_gorana,8082,paɳi,water,,paɳi,,mewari
marwari_gomat,8082,puːɳi,water,,puːɳi,,marwari
marwari_gomat,8082,pɐɳi,water,,pɐɳi,,marwari
mewari_jesingpura,8082,pɑɳi,water,,pɑɳi,,mewari
mewari_bhunyakhedi,8082,pɑɳi,water,,pɑɳi,,mewari
marwari_bagra,8082,pɔɳi,water,,pɔɳi,,marwari
marwari_falna,8082,pɔɳi,water,,pɔɳi,,marwari
mewari_ajmer,8082,pɔɳi,water,,pɔɳi,,mewari
marwari_kherwa,8082,pɔɳi,water,,pɔɳi,,marwari
marwari_fatehgarh,8082,pɔɳi,water,,pɔɳi,,marwari
mewari_khor,8082,pɔɳi,water,,pɔɳi,,mewari
marwari_mukheri,8082,pɔɳi,water,,pɔɳi,,marwari
hadothi_gothda,,apɐɳə,we (1st plural),,apɐɳə,,hadothi
hadothi_silori,,apɐɳə,we (1st plural),,apɐɳə,,hadothi
hadothi_shyampura,,apɐɳə,we (1st plural),,apɐɳə,,hadothi
hadothi_kawai,,apɐɳə,we (1st plural),,apɐɳə,,hadothi
hadothi_devpura,,apəɳə,we (1st plural),,apəɳə,,hadothi
hadothi_kelwada,,hɐm,we (1st plural),,hɐm,,hadothi
hadothi_pakkarana,,hɐm,we (1st plural),,hɐm,,hadothi
hadothi_piplia,,hɐm,we (1st plural),,hɐm,,hadothi
hadothi_devpura,,ma,we (1st plural),,ma,,hadothi
hadothi_gothda,,me,we (1st plural),,me,,hadothi
hadothi_pakkarana,,saɾa,we (1st plural),,saɾa,,hadothi
hadothi_silori,,saɾai,we (1st plural),,saɾai,,hadothi
hadothi_patera,,ɐpna,we (1st plural),,ɐpna,,hadothi
hadothi_patera,,ɐpɐɳə,we (1st plural),,ɐpɐɳə,,hadothi
mewati_chirkana,,apa,"we (1st plural, exclusive)",,apa,,mewati
marwari_kherwa,,ape d̪ɔi,"we (1st plural, exclusive)",,ape d̪ɔi,,marwari
dhundari_jorpura,,apã d̪onijɔ,"we (1st plural, exclusive)",,apã d̪onijɔ,,dhundari
marwari_degana,,apã d̪onjɔ,"we (1st plural, exclusive)",,apã d̪onjɔ,,marwari
bagri_old_abaddi,,apã d̪ɔ me,"we (1st plural, exclusive)",,apã d̪ɔ me,,bagri
dhundari_badagaon,,apã d̪ɔnu,"we (1st plural, exclusive)",,apã d̪ɔnu,,dhundari
mewari_padarada,,apɪd̪oi,"we (1st plural, exclusive)",,apɪd̪oi,,mewari
marwari_husangsar,,apːad̪ɔno,"we (1st plural, exclusive)",,apːad̪ɔno,,marwari
marwari_mukheri,,hũ,"we (1st plural, exclusive)",,hũ,,marwari
mewati_goyla,,hɐm,"we (1st plural, exclusive)",,hɐm,,mewati
mewati_udaka,,hɐm,"we (1st plural, exclusive)",,hɐm,,mewati
mewati_hathiya,,hɐm,"we (1st plural, exclusive)",,hɐm,,mewati
mewati_akera,,hɐm,"we (1st plural, exclusive)",,hɐm,,mewati
mewati_jakhopur,,hɐm d̪ɔnɔ,"we (1st plural, exclusive)",,hɐm d̪ɔnɔ,,mewati
mewati_jhambaus,,hɐm d̪ɔnɔ,"we (1st plural, exclusive)",,hɐm d̪ɔnɔ,,mewati
mewati_akera,,hɐm d̪ɔnɔ,"we (1st plural, exclusive)",,hɐm d̪ɔnɔ,,mewati
mewati_gulpeda,,hɐm d̪ɔnɔ,"we (1st plural, exclusive)",,hɐm d̪ɔnɔ,,mewati
marwari_bagra,,hɔpɛ bɛi,"we (1st plural, exclusive)",,hɔpɛ bɛi,,marwari
mewari_gorana,,ma,"we (1st plural, exclusive)",,ma,,mewari
mewari_basad,,ma,"we (1st plural, exclusive)",,ma,,mewari
mewari_sangad,,ma,"we (1st plural, exclusive)",,ma,,mewari
mewari_bannoda,,ma,"we (1st plural, exclusive)",,ma,,mewari
mewari_pathera,,ma,"we (1st plural, exclusive)",,ma,,mewari
mewari_ajmer,,ma,"we (1st plural, exclusive)",,ma,,mewari
bagri_lakjikirani,,me,"we (1st plural, exclusive)",,me,,bagri
bagri_mannaksar,,me,"we (1st plural, exclusive)",,me,,bagri
mewari_hurda,,me,"we (1st plural, exclusive)",,me,,mewari
mewari_eklingpura,,me,"we (1st plural, exclusive)",,me,,mewari
mewari_kannouj,,me,"we (1st plural, exclusive)",,me,,mewari
mewari_dholpura,,me,"we (1st plural, exclusive)",,me,,mewari
mewari_khor,,me,"we (1st plural, exclusive)",,me,,mewari
marwari_mukheri,,me,"we (1st plural, exclusive)",,me,,marwari
bagri_loonkansar,,me,"we (1st plural, exclusive)",,me,,bagri
mewari_kalgav,,me,"we (1st plural, exclusive)",,me,,mewari
bagri_fatehabad,,me,"we (1st plural, exclusive)",,me,,bagri
mewari_bhunyakhedi,,me,"we (1st plural, exclusive)",,me,,mewari
mewari_kalnsas,,me,"we (1st plural, exclusive)",,me,,mewari
bagri_karnigedda,,me,"we (1st plural, exclusive)",,me,,bagri
bagri_jamal,,me,"we (1st plural, exclusive)",,me,,bagri
mewari_kishanji,,me,"we (1st plural, exclusive)",,me,,mewari
bagri_sardarsahar,,me,"we (1st plural, exclusive)",,me,,bagri
marwari_fatehgarh,,me bi,"we (1st plural, exclusive)",,me bi,,marwari
marwari_falna,,mebedʒʌɳʌ,"we (1st plural, exclusive)",,mebedʒʌɳʌ,,marwari
mewari_godra,,mebɐje,"we (1st plural, exclusive)",,mebɐje,,mewari
dhundari_chalkoi,,meh,"we (1st plural, exclusive)",,meh,,marwari
dhundari_badagaon,,mehɛ,"we (1st plural, exclusive)",,mehɛ,,marwari
dhundari_chalkoi,,meʔ,"we (1st plural, exclusive)",,meʔ,,dhundari
bagri_mirzawala,,meː,"we (1st plural, exclusive)",,meː,,bagri
bagri_pallu,,meː,"we (1st plural, exclusive)",,meː,,bagri
bagri_panjkosi,,meː,"we (1st plural, exclusive)",,meː,,bagri
bagri_makkasar,,meː,"we (1st plural, exclusive)",,meː,,bagri
mewari_jesingpura,,mi,"we (1st plural, exclusive)",,mi,,mewari
dhundari_bamore,,mə d̪ɔni,"we (1st plural, exclusive)",,mə d̪ɔni,,dhundari
bagri_mirzawala,,mːeh (d̪ɔnɔ),"we (1st plural, exclusive)",,mːeh (d̪ɔnɔ),,bagri
marwari_gomat,,mẽ,"we (1st plural, exclusive)",,mẽ,,marwari
dhundari_pathalvas,,mẽ,"we (1st plural, exclusive)",,mẽ,,dhundari
dhundari_pathalvas,,ɐpɐ,"we (1st plural, exclusive)",,ɐpɐ,,dhundari
dhundari_bhagatpur,,ɐpɐ d̪ɔnjɔ,"we (1st plural, exclusive)",,ɐpɐ d̪ɔnjɔ,,marwari
mewari_kalnsas,,ɐpɐd̪oj,"we (1st plural, exclusive)",,ɐpɐd̪oj,,mewari
mewari_dindoli,,ɐpɐd̪oj,"we (1st plural, exclusive)",,ɐpɐd̪oj,,mewari
dhundari_deladi,,ʌpa d̪onjɔ,"we (1st plural, exclusive)",,ʌpa d̪onjɔ,,dhundari
dhundari_bhagatpur,,ʌpʌ d̪ɔnjɔ,"we (1st plural, exclusive)",,ʌpʌ d̪ɔnjɔ,,dhundari
mewati_chirkana,,apa,"we (1st plural, inclusive)",,apa,,mewati
marwari_husangsar,,apa,"we (1st plural, inclusive)",,apa,,marwari
marwari_degana,,apã,"we (1st plural, inclusive)",,apã,,marwari
dhundari_jorpura,,apã,"we (1st plural, inclusive)",,apã,,dhundari
mewari_kishanji,,apɐ,"we (1st plural, inclusive)",,apɐ,,mewari
mewari_eklingpura,,apɐ,"we (1st plural, inclusive)",,apɐ,,mewari
dhundari_pathalvas,,apɐ̃,"we (1st plural, inclusive)",,apɐ̃,,dhundari
dhundari_badagaon,,apɐ̃,"we (1st plural, inclusive)",,apɐ̃,,dhundari
bagri_old_abaddi,,apɑ̃,"we (1st plural, inclusive)",,apɑ̃,,bagri
mewari_pathera,,apɳe,"we (1st plural, inclusive)",,apɳe,,mewari
marwari_mukheri,,hũ,"we (1st plural, inclusive)",,hũ,,marwari
mewati_hathiya,,hɐm,"we (1st plural, inclusive)",,hɐm,,mewati
mewati_gulpeda,,hɐm,"we (1st plural, inclusive)",,hɐm,,mewati
mewati_jakhopur,,hɐm,"we (1st plural, inclusive)",,hɐm,,mewati
mewati_goyla,,hɐm,"we (1st plural, inclusive)",,hɐm,,mewati
mewati_akera,,hɐm,"we (1st plural, inclusive)",,hɐm,,mewati
mewati_udaka,,hɐm,"we (1st plural, inclusive)",,hɐm,,mewati
mewari_dindoli,,hɐɾɐj,"we (1st plural, inclusive)",,hɐɾɐj,,mewari
marwari_bagra,,hɔpɛ,"we (1st plural, inclusive)",,hɔpɛ,,marwari
mewati_jhambaus,,həm,"we (1st plural, inclusive)",,həm,,mewati
marwari_kherwa,,hɛŋ,"we (1st plural, inclusive)",,hɛŋ,,marwari
mewari_kannouj,,ma,"we (1st plural, inclusive)",,ma,,mewari
mewari_padarada,,ma,"we (1st plural, inclusive)",,ma,,mewari
mewari_sangad,,ma,"we (1st plural, inclusive)",,ma,,mewari
mewari_basad,,ma,"we (1st plural, inclusive)",,ma,,mewari
mewari_gorana,,ma,"we (1st plural, inclusive)",,ma,,mewari
dhundari_badagaon,,me,"we (1st plural, inclusive)",,me,,marwari
mewari_hurda,,me,"we (1st plural, inclusive)",,me,,mewari
