B,,akaʃ,sky,,akaʃ,lexical-similarity group 1,"kim-kim-sangma-ahmad2011tripura[wordlist item 1, site 0 Bangla]",,,siltripura2011:i001:0:1,,,,dialect:B:tripura2011-0-bangla:Bangla%20%28%29
Kokborok,,okkhrijɔ,hungry,,okkhrijɔ,lexical-similarity group 8,"kim-kim-sangma-ahmad2011tripura[wordlist item 255, site m Laiphu Karbaripara]",,,siltripura2011:i255:m:1,,,,dialect:Kokborok:tripura2011-m-laiphu-karbaripara:Laiphu%20Karbaripara%20%28Anok%29
Garo,,uk̚khɾi / uk̚khrija,hungry,,uk̚khɾi / uk̚khrija,lexical-similarity group 8,"kim-kim-sangma-ahmad2011tripura[wordlist item 255, site v Nagar Sontosh]",,,siltripura2011:i255:v:1,,,,dialect:Garo:tripura2011-v-nagar-sontosh:Nagar%20Sontosh%20%28Chibok%29
Kokborok,,okʂika,hungry,,okʂika,lexical-similarity group 9,"kim-kim-sangma-ahmad2011tripura[wordlist item 255, site n Krishna Dayalpara]",,,siltripura2011:i255:n:1,,,,dialect:Kokborok:tripura2011-n-krishna-dayalpara:Krishna%20Dayalpara%20%28Kewa%29
Kokborok,,ɔkɔih̯ a,hungry,,ɔkɔih̯ a,lexical-similarity group A,"kim-kim-sangma-ahmad2011tripura[wordlist item 255, site t Oldlankar]",,,siltripura2011:i255:t:1,,,,dialect:Kokborok:tripura2011-t-oldlankar:Oldlankar%20%28Riang%29
Garo,,ok̚khi / ok̚khrija,hungry,,ok̚khi / ok̚khrija,lexical-similarity group B,"kim-kim-sangma-ahmad2011tripura[wordlist item 255, site u Gajni]",,,siltripura2011:i255:u:2,,,,dialect:Garo:tripura2011-u-gajni:Gajni%20%28Abeng%29
Garo,,okhi,hungry,,okhi,lexical-similarity group B,"kim-kim-sangma-ahmad2011tripura[wordlist item 255, site w Nalchapra]",,,siltripura2011:i255:w:1,,,,dialect:Garo:tripura2011-w-nalchapra:Nalchapra%20%28A%E2%80%99tong%29
Garo,,ok̚khi / ok̚khrija,hungry,,ok̚khi / ok̚khrija,lexical-similarity group C,"kim-kim-sangma-ahmad2011tripura[wordlist item 255, site u Gajni]",,,siltripura2011:i255:u:3,,,,dialect:Garo:tripura2011-u-gajni:Gajni%20%28Abeng%29
Kokborok,,okkhika,hungry,,okkhika,lexical-similarity group C,"kim-kim-sangma-ahmad2011tripura[wordlist item 255, site h Noimail Gutchagram]",,,siltripura2011:i255:h:2,,,,dialect:Kokborok:tripura2011-h-noimail-gutchagram:Noimail%20Gutchagram%20%28Dendak%29
Kokborok,,okkhikha,hungry,,okkhikha,lexical-similarity group C,"kim-kim-sangma-ahmad2011tripura[wordlist item 255, site f Tongpaipara]",,,siltripura2011:i255:f:2,,,,dialect:Kokborok:tripura2011-f-tongpaipara:Tongpaipara%20%28Tongpai%29
Kokborok,,okkhikha,hungry,,okkhikha,lexical-similarity group C,"kim-kim-sangma-ahmad2011tripura[wordlist item 255, site g Mildhanpara]",,,siltripura2011:i255:g:2,,,,dialect:Kokborok:tripura2011-g-mildhanpara:Mildhanpara%20%28Aslong%29
B,,pipaʃa pawa,thirsty,,pipaʃa pawa,lexical-similarity group 1,"kim-kim-sangma-ahmad2011tripura[wordlist item 256, site 0 Bangla]",,,siltripura2011:i256:0:1,,,,dialect:B:tripura2011-0-bangla:Bangla%20%28%29
Kokborok,,(tɔi)̯ kəu̯mi,thirsty,,(tɔi)̯ kəu̯mi,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 256, site a Boro Pharangsia]",,,siltripura2011:i256:a:1,,,,dialect:Kokborok:tripura2011-a-boro-pharangsia:Boro%20Pharangsia%20%28Usoi%29
Kokborok,,(tɔi)̯ kəu̯mi,thirsty,,(tɔi)̯ kəu̯mi,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 256, site b Choto Madhuk]",,,siltripura2011:i256:b:1,,,,dialect:Kokborok:tripura2011-b-choto-madhuk:Choto%20Madhuk%20%28Usoi%29
Kokborok,,(tɔi)̯ kəu̯mi,thirsty,,(tɔi)̯ kəu̯mi,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 256, site j Robertpara]",,,siltripura2011:i256:j:1,,,,dialect:Kokborok:tripura2011-j-robertpara:Robertpara%20%28Usoi%29
Kokborok,,(tɔi)̯ kəu̯mi,thirsty,,(tɔi)̯ kəu̯mi,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 256, site k Bethanipara]",,,siltripura2011:i256:k:1,,,,dialect:Kokborok:tripura2011-k-bethanipara:Bethanipara%20%28Usoi%29
Kokborok,,(tɔi)̯ kəu̯mi,thirsty,,(tɔi)̯ kəu̯mi,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 256, site l Katchaptali]",,,siltripura2011:i256:l:1,,,,dialect:Kokborok:tripura2011-l-katchaptali:Katchaptali%20%28Usoi%29
Kokborok,,(toi)̯ kaŋgɨ,thirsty,,(toi)̯ kaŋgɨ,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 256, site n Krishna Dayalpara]",,,siltripura2011:i256:n:1,,,,dialect:Kokborok:tripura2011-n-krishna-dayalpara:Krishna%20Dayalpara%20%28Kewa%29
Kokborok,,kaŋɨ,thirsty,,kaŋɨ,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 256, site e Pakkhipara]",,,siltripura2011:i256:e:1,,,,dialect:Kokborok:tripura2011-e-pakkhipara:Pakkhipara%20%28Kema%29
Kokborok,,kaŋɨ,thirsty,,kaŋɨ,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 256, site m Laiphu Karbaripara]",,,siltripura2011:i256:m:1,,,,dialect:Kokborok:tripura2011-m-laiphu-karbaripara:Laiphu%20Karbaripara%20%28Anok%29
Kokborok,,kaŋo,thirsty,,kaŋo,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 256, site c Dolchari]",,,siltripura2011:i256:c:1,,,,dialect:Kokborok:tripura2011-c-dolchari:Dolchari%20%28Gabing%29
Kokborok,,kaŋɔ,thirsty,,kaŋɔ,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 256, site i Beltolipara]",,,siltripura2011:i256:i:1,,,,dialect:Kokborok:tripura2011-i-beltolipara:Beltolipara%20%28Khali%29
Kokborok,,(tɔi)̯ kaŋha,thirsty,,(tɔi)̯ kaŋha,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 256, site t Oldlankar]",,,siltripura2011:i256:t:1,,,,dialect:Kokborok:tripura2011-t-oldlankar:Oldlankar%20%28Riang%29
Kokborok,,(toi)̯ kaŋgɨ,thirsty,,(toi)̯ kaŋgɨ,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 256, site n Krishna Dayalpara]",,,siltripura2011:i256:n:2,,,,dialect:Kokborok:tripura2011-n-krishna-dayalpara:Krishna%20Dayalpara%20%28Kewa%29
Kokborok,,(tui)̯ kaŋkha,thirsty,,(tui)̯ kaŋkha,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 256, site s Barbakpur]",,,siltripura2011:i256:s:1,,,,dialect:Kokborok:tripura2011-s-barbakpur:Barbakpur%20%28Mukchak%29
Kokborok,,kaŋɨ,thirsty,,kaŋɨ,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 256, site e Pakkhipara]",,,siltripura2011:i256:e:2,,,,dialect:Kokborok:tripura2011-e-pakkhipara:Pakkhipara%20%28Kema%29
Kokborok,,kaŋɨ,thirsty,,kaŋɨ,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 256, site m Laiphu Karbaripara]",,,siltripura2011:i256:m:2,,,,dialect:Kokborok:tripura2011-m-laiphu-karbaripara:Laiphu%20Karbaripara%20%28Anok%29
Kokborok,,kaŋgo,thirsty,,kaŋgo,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 256, site d Lombapara]",,,siltripura2011:i256:d:1,,,,dialect:Kokborok:tripura2011-d-lombapara:Lombapara%20%28Naitong%29
Kokborok,,kaŋkha,thirsty,,kaŋkha,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 256, site g Mildhanpara]",,,siltripura2011:i256:g:1,,,,dialect:Kokborok:tripura2011-g-mildhanpara:Mildhanpara%20%28Aslong%29
Kokborok,,kaŋkha,thirsty,,kaŋkha,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 256, site h Noimail Gutchagram]",,,siltripura2011:i256:h:1,,,,dialect:Kokborok:tripura2011-h-noimail-gutchagram:Noimail%20Gutchagram%20%28Dendak%29
Kokborok,,kaŋkha,thirsty,,kaŋkha,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 256, site o Jarichandrapara]",,,siltripura2011:i256:o:1,,,,dialect:Kokborok:tripura2011-o-jarichandrapara:Jarichandrapara%20%28Phatung%29
Kokborok,,kaŋkha,thirsty,,kaŋkha,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 256, site p Doluchara]",,,siltripura2011:i256:p:1,,,,dialect:Kokborok:tripura2011-p-doluchara:Doluchara%20%28Debbarma%29
Kokborok,,kaŋkha,thirsty,,kaŋkha,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 256, site q Satchari Tripura Basti]",,,siltripura2011:i256:q:1,,,,dialect:Kokborok:tripura2011-q-satchari-tripura-basti:Satchari%20Tripura%20Basti%20%28Debbarma%29
Kokborok,,kaŋkha,thirsty,,kaŋkha,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 256, site r Khumulung]",,,siltripura2011:i256:r:1,,,,dialect:Kokborok:tripura2011-r-khumulung:Khumulung%20%28Debbarma%29
Kokborok,,kaŋo,thirsty,,kaŋo,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 256, site c Dolchari]",,,siltripura2011:i256:c:2,,,,dialect:Kokborok:tripura2011-c-dolchari:Dolchari%20%28Gabing%29
Kokborok,,kaŋɔ,thirsty,,kaŋɔ,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 256, site i Beltolipara]",,,siltripura2011:i256:i:2,,,,dialect:Kokborok:tripura2011-i-beltolipara:Beltolipara%20%28Khali%29
Kokborok,,lɨŋna mutʃuka,thirsty,,lɨŋna mutʃuka,lexical-similarity group 4,"kim-kim-sangma-ahmad2011tripura[wordlist item 256, site f Tongpaipara]",,,siltripura2011:i256:f:1,,,,dialect:Kokborok:tripura2011-f-tongpaipara:Tongpaipara%20%28Tongpai%29
B,,miʃʈi,sweet,,miʃʈi,lexical-similarity group 1,"kim-kim-sangma-ahmad2011tripura[wordlist item 257, site 0 Bangla]",,,siltripura2011:i257:0:1,,,,dialect:B:tripura2011-0-bangla:Bangla%20%28%29
Kokborok,,kɨtːɔi ̯,sweet,,kɨtːɔi ̯,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 257, site a Boro Pharangsia]",,,siltripura2011:i257:a:1,,,,dialect:Kokborok:tripura2011-a-boro-pharangsia:Boro%20Pharangsia%20%28Usoi%29
Kokborok,,kɨtːɔi ̯,sweet,,kɨtːɔi ̯,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 257, site b Choto Madhuk]",,,siltripura2011:i257:b:1,,,,dialect:Kokborok:tripura2011-b-choto-madhuk:Choto%20Madhuk%20%28Usoi%29
Kokborok,,kɨtːɔi ̯,sweet,,kɨtːɔi ̯,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 257, site c Dolchari]",,,siltripura2011:i257:c:1,,,,dialect:Kokborok:tripura2011-c-dolchari:Dolchari%20%28Gabing%29
Kokborok,,kɨtːɔi ̯,sweet,,kɨtːɔi ̯,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 257, site j Robertpara]",,,siltripura2011:i257:j:1,,,,dialect:Kokborok:tripura2011-j-robertpara:Robertpara%20%28Usoi%29
Kokborok,,kɨtːɔi ̯,sweet,,kɨtːɔi ̯,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 257, site k Bethanipara]",,,siltripura2011:i257:k:1,,,,dialect:Kokborok:tripura2011-k-bethanipara:Bethanipara%20%28Usoi%29
Kokborok,,kɨtːɔi ̯,sweet,,kɨtːɔi ̯,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 257, site l Katchaptali]",,,siltripura2011:i257:l:1,,,,dialect:Kokborok:tripura2011-l-katchaptali:Katchaptali%20%28Usoi%29
Kokborok,,kɨtɨi ̯,sweet,,kɨtɨi ̯,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 257, site h Noimail Gutchagram]",,,siltripura2011:i257:h:1,,,,dialect:Kokborok:tripura2011-h-noimail-gutchagram:Noimail%20Gutchagram%20%28Dendak%29
Kokborok,,kɨtɨi ̯,sweet,,kɨtɨi ̯,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 257, site r Khumulung]",,,siltripura2011:i257:r:1,,,,dialect:Kokborok:tripura2011-r-khumulung:Khumulung%20%28Debbarma%29
Kokborok,,kɨtɔi ̯,sweet,,kɨtɔi ̯,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 257, site o Jarichandrapara]",,,siltripura2011:i257:o:1,,,,dialect:Kokborok:tripura2011-o-jarichandrapara:Jarichandrapara%20%28Phatung%29
Kokborok,,kɨtɔi ̯,sweet,,kɨtɔi ̯,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 257, site t Oldlankar]",,,siltripura2011:i257:t:1,,,,dialect:Kokborok:tripura2011-t-oldlankar:Oldlankar%20%28Riang%29
Kokborok,,kɨtʊi ̯,sweet,,kɨtʊi ̯,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 257, site m Laiphu Karbaripara]",,,siltripura2011:i257:m:1,,,,dialect:Kokborok:tripura2011-m-laiphu-karbaripara:Laiphu%20Karbaripara%20%28Anok%29
Kokborok,,kɨtui ̯,sweet,,kɨtui ̯,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 257, site d Lombapara]",,,siltripura2011:i257:d:1,,,,dialect:Kokborok:tripura2011-d-lombapara:Lombapara%20%28Naitong%29
Kokborok,,kɨtui ̯,sweet,,kɨtui ̯,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 257, site e Pakkhipara]",,,siltripura2011:i257:e:1,,,,dialect:Kokborok:tripura2011-e-pakkhipara:Pakkhipara%20%28Kema%29
Kokborok,,kɨtui ̯,sweet,,kɨtui ̯,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 257, site f Tongpaipara]",,,siltripura2011:i257:f:1,,,,dialect:Kokborok:tripura2011-f-tongpaipara:Tongpaipara%20%28Tongpai%29
Kokborok,,kɨtui ̯,sweet,,kɨtui ̯,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 257, site n Krishna Dayalpara]",,,siltripura2011:i257:n:1,,,,dialect:Kokborok:tripura2011-n-krishna-dayalpara:Krishna%20Dayalpara%20%28Kewa%29
Kokborok,,kɔtɔi ̯,sweet,,kɔtɔi ̯,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 257, site g Mildhanpara]",,,siltripura2011:i257:g:1,,,,dialect:Kokborok:tripura2011-g-mildhanpara:Mildhanpara%20%28Aslong%29
Kokborok,,kʊtʊi ̯,sweet,,kʊtʊi ̯,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 257, site i Beltolipara]",,,siltripura2011:i257:i:1,,,,dialect:Kokborok:tripura2011-i-beltolipara:Beltolipara%20%28Khali%29
Kokborok,,kutui ̯,sweet,,kutui ̯,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 257, site p Doluchara]",,,siltripura2011:i257:p:1,,,,dialect:Kokborok:tripura2011-p-doluchara:Doluchara%20%28Debbarma%29
Kokborok,,kutui ̯,sweet,,kutui ̯,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 257, site q Satchari Tripura Basti]",,,siltripura2011:i257:q:1,,,,dialect:Kokborok:tripura2011-q-satchari-tripura-basti:Satchari%20Tripura%20Basti%20%28Debbarma%29
Kokborok,,kutui ̯,sweet,,kutui ̯,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 257, site s Barbakpur]",,,siltripura2011:i257:s:1,,,,dialect:Kokborok:tripura2011-s-barbakpur:Barbakpur%20%28Mukchak%29
Kokborok,,tɔij̯ɔ,sweet,,tɔij̯ɔ,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 257, site c Dolchari]",,,siltripura2011:i257:c:2,,,,dialect:Kokborok:tripura2011-c-dolchari:Dolchari%20%28Gabing%29
Garo,,tʃhiʔa / tʃhiʔja,sweet,,tʃhiʔa / tʃhiʔja,lexical-similarity group 4,"kim-kim-sangma-ahmad2011tripura[wordlist item 257, site u Gajni]",,,siltripura2011:i257:u:1,,,,dialect:Garo:tripura2011-u-gajni:Gajni%20%28Abeng%29
Garo,,tʃhiʔa / tʃhiʔja,sweet,,tʃhiʔa / tʃhiʔja,lexical-similarity group 4,"kim-kim-sangma-ahmad2011tripura[wordlist item 257, site v Nagar Sontosh]",,,siltripura2011:i257:v:1,,,,dialect:Garo:tripura2011-v-nagar-sontosh:Nagar%20Sontosh%20%28Chibok%29
Garo,,sɨma,sweet,,sɨma,lexical-similarity group 5,"kim-kim-sangma-ahmad2011tripura[wordlist item 257, site w Nalchapra]",,,siltripura2011:i257:w:1,,,,dialect:Garo:tripura2011-w-nalchapra:Nalchapra%20%28A%E2%80%99tong%29
B,,ʈɔk,sour,,ʈɔk,lexical-similarity group 1,"kim-kim-sangma-ahmad2011tripura[wordlist item 258, site 0 Bangla]",,,siltripura2011:i258:0:1,,,,dialect:B:tripura2011-0-bangla:Bangla%20%28%29
Kokborok,,kɨkhɨi ̯,sour,,kɨkhɨi ̯,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 258, site r Khumulung]",,,siltripura2011:i258:r:1,,,,dialect:Kokborok:tripura2011-r-khumulung:Khumulung%20%28Debbarma%29
Kokborok,,kɨkhɔi ̯,sour,,kɨkhɔi ̯,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 258, site a Boro Pharangsia]",,,siltripura2011:i258:a:1,,,,dialect:Kokborok:tripura2011-a-boro-pharangsia:Boro%20Pharangsia%20%28Usoi%29
Kokborok,,kɨkhɔi ̯,sour,,kɨkhɔi ̯,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 258, site k Bethanipara]",,,siltripura2011:i258:k:1,,,,dialect:Kokborok:tripura2011-k-bethanipara:Bethanipara%20%28Usoi%29
Kokborok,,kɨkhrɨi ̯,sour,,kɨkhrɨi ̯,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 258, site h Noimail Gutchagram]",,,siltripura2011:i258:h:1,,,,dialect:Kokborok:tripura2011-h-noimail-gutchagram:Noimail%20Gutchagram%20%28Dendak%29
Kokborok,,kɨkhrɨi ̯,sour,,kɨkhrɨi ̯,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 258, site m Laiphu Karbaripara]",,,siltripura2011:i258:m:1,,,,dialect:Kokborok:tripura2011-m-laiphu-karbaripara:Laiphu%20Karbaripara%20%28Anok%29
Kokborok,,kɔkhɔi ̯,sour,,kɔkhɔi ̯,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 258, site b Choto Madhuk]",,,siltripura2011:i258:b:1,,,,dialect:Kokborok:tripura2011-b-choto-madhuk:Choto%20Madhuk%20%28Usoi%29
Kokborok,,kɔkhɔi ̯,sour,,kɔkhɔi ̯,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 258, site j Robertpara]",,,siltripura2011:i258:j:1,,,,dialect:Kokborok:tripura2011-j-robertpara:Robertpara%20%28Usoi%29
Kokborok,,kɔkhɔi ̯,sour,,kɔkhɔi ̯,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 258, site l Katchaptali]",,,siltripura2011:i258:l:1,,,,dialect:Kokborok:tripura2011-l-katchaptali:Katchaptali%20%28Usoi%29
Kokborok,,kokhroi ̯,sour,,kokhroi ̯,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 258, site c Dolchari]",,,siltripura2011:i258:c:1,,,,dialect:Kokborok:tripura2011-c-dolchari:Dolchari%20%28Gabing%29
Kokborok,,kʊkhrʊi ̯,sour,,kʊkhrʊi ̯,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 258, site i Beltolipara]",,,siltripura2011:i258:i:1,,,,dialect:Kokborok:tripura2011-i-beltolipara:Beltolipara%20%28Khali%29
Kokborok,,kʊkhʊi ̯,sour,,kʊkhʊi ̯,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 258, site q Satchari Tripura Basti]",,,siltripura2011:i258:q:1,,,,dialect:Kokborok:tripura2011-q-satchari-tripura-basti:Satchari%20Tripura%20Basti%20%28Debbarma%29
Kokborok,,kukhui ̯,sour,,kukhui ̯,lexical-similarity group 2,"kim-kim-sangma-ahmad2011tripura[wordlist item 258, site s Barbakpur]",,,siltripura2011:i258:s:1,,,,dialect:Kokborok:tripura2011-s-barbakpur:Barbakpur%20%28Mukchak%29
Kokborok,,mɨkhroi ̯,sour,,mɨkhroi ̯,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 258, site o Jarichandrapara]",,,siltripura2011:i258:o:1,,,,dialect:Kokborok:tripura2011-o-jarichandrapara:Jarichandrapara%20%28Phatung%29
Kokborok,,mukhui ̯,sour,,mukhui ̯,lexical-similarity group 3,"kim-kim-sangma-ahmad2011tripura[wordlist item 258, site p Doluchara]",,,siltripura2011:i258:p:1,,,,dialect:Kokborok:tripura2011-p-doluchara:Doluchara%20%28Debbarma%29
Kokborok,,khɔrɔij̯ɔ,sour,,khɔrɔij̯ɔ,lexical-similarity group 4,"kim-kim-sangma-ahmad2011tripura[wordlist item 258, site e Pakkhipara]",,,siltripura2011:i258:e:1,,,,dialect:Kokborok:tripura2011-e-pakkhipara:Pakkhipara%20%28Kema%29
Kokborok,,khʊij̯ɔ,sour,,khʊij̯ɔ,lexical-similarity group 4,"kim-kim-sangma-ahmad2011tripura[wordlist item 258, site f Tongpaipara]",,,siltripura2011:i258:f:1,,,,dialect:Kokborok:tripura2011-f-tongpaipara:Tongpaipara%20%28Tongpai%29
Kokborok,,khuij̯o,sour,,khuij̯o,lexical-similarity group 4,"kim-kim-sangma-ahmad2011tripura[wordlist item 258, site d Lombapara]",,,siltripura2011:i258:d:1,,,,dialect:Kokborok:tripura2011-d-lombapara:Lombapara%20%28Naitong%29
Kokborok,,khuij̯o,sour,,khuij̯o,lexical-similarity group 4,"kim-kim-sangma-ahmad2011tripura[wordlist item 258, site g Mildhanpara]",,,siltripura2011:i258:g:1,,,,dialect:Kokborok:tripura2011-g-mildhanpara:Mildhanpara%20%28Aslong%29
Kokborok,,khuij̯o,sour,,khuij̯o,lexical-similarity group 4,"kim-kim-sangma-ahmad2011tripura[wordlist item 258, site n Krishna Dayalpara]",,,siltripura2011:i258:n:1,,,,dialect:Kokborok:tripura2011-n-krishna-dayalpara:Krishna%20Dayalpara%20%28Kewa%29
Kokborok,,kɨkhɨi ̯,sour,,kɨkhɨi ̯,lexical-similarity group 5,"kim-kim-sangma-ahmad2011tripura[wordlist item 258, site r Khumulung]",,,siltripura2011:i258:r:2,,,,dialect:Kokborok:tripura2011-r-khumulung:Khumulung%20%28Debbarma%29
Kokborok,,khɔim̯ i,sour,,khɔim̯ i,lexical-similarity group 5,"kim-kim-sangma-ahmad2011tripura[wordlist item 258, site t Oldlankar]",,,siltripura2011:i258:t:1,,,,dialect:Kokborok:tripura2011-t-oldlankar:Oldlankar%20%28Riang%29
Kokborok,,khʊij̯ɔ,sour,,khʊij̯ɔ,lexical-similarity group 5,"kim-kim-sangma-ahmad2011tripura[wordlist item 258, site f Tongpaipara]",,,siltripura2011:i258:f:2,,,,dialect:Kokborok:tripura2011-f-tongpaipara:Tongpaipara%20%28Tongpai%29
Kokborok,,khuij̯o,sour,,khuij̯o,lexical-similarity group 5,"kim-kim-sangma-ahmad2011tripura[wordlist item 258, site d Lombapara]",,,siltripura2011:i258:d:2,,,,dialect:Kokborok:tripura2011-d-lombapara:Lombapara%20%28Naitong%29
Kokborok,,khuij̯o,sour,,khuij̯o,lexical-similarity group 5,"kim-kim-sangma-ahmad2011tripura[wordlist item 258, site g Mildhanpara]",,,siltripura2011:i258:g:2,,,,dialect:Kokborok:tripura2011-g-mildhanpara:Mildhanpara%20%28Aslong%29
Kokborok,,khuij̯o,sour,,khuij̯o,lexical-similarity group 5,"kim-kim-sangma-ahmad2011tripura[wordlist item 258, site n Krishna Dayalpara]",,,siltripura2011:i258:n:2,,,,dialect:Kokborok:tripura2011-n-krishna-dayalpara:Krishna%20Dayalpara%20%28Kewa%29
Garo,,mɛʃɛŋa,sour,,mɛʃɛŋa,lexical-similarity group 6,"kim-kim-sangma-ahmad2011tripura[wordlist item 258, site v Nagar Sontosh]",,,siltripura2011:i258:v:1,,,,dialect:Garo:tripura2011-v-nagar-sontosh:Nagar%20Sontosh%20%28Chibok%29
Garo,,miʃɛŋa,sour,,miʃɛŋa,lexical-similarity group 6,"kim-kim-sangma-ahmad2011tripura[wordlist item 258, site u Gajni]",,,siltripura2011:i258:u:1,,,,dialect:Garo:tripura2011-u-gajni:Gajni%20%28Abeng%29
Garo,,khɨja,sour,,khɨja,lexical-similarity group 7,"kim-kim-sangma-ahmad2011tripura[wordlist item 258, site w Nalchapra]",,,siltripura2011:i258:w:1,,,,dialect:Garo:tripura2011-w-nalchapra:Nalchapra%20%28A%E2%80%99tong%29
