Entry_Key,Page_ID,Revision,Title,PIIr_Form,POS,Gloss,PIE_Parent,Uncertain,Sanskrit,Match_Key,Candidates,Matched_CDIAL_Head,Decision,Rank,Reason,Existing_Parent,Citations
enwikt:11328708,11328708,92171815,Reconstruction:Proto-Indo-Iranian/pištás,pištás,adjective,"crushed, ground; flour, meal; anything ground or crushed",,,piṣṭa; piṣṭa,piṣṭa,14694 8218,8218,alternate,2,unique after collapsing addendum onto its main entry; review:duplicate — the head already has a Proto-Indo-Iranian parent,f_fyngskmpbxpbe,R:ira:Cantera:2017[10]
enwikt:11338365,11338365,88556912,Reconstruction:Proto-Indo-Iranian/spáćyati,spáćyati,verb,to see,,,páśyati,paśyati,8012,8012,alternate,2,review:semantics — glosses do not overlap,,
enwikt:11338876,11338876,88559699,Reconstruction:Proto-Indo-Iranian/Hastā́,Hastā́,noun,"one who shoots; an archer, marksman, a bowman",,,astṛ,astr̥,,,unlinked,,no CDIAL head with this spelling,,
enwikt:11354921,11354921,88660442,Reconstruction:Proto-Indo-Iranian/ćaHstā́,ćaHstā́,noun,"one who commands, directs, rules",,,praśāstṛ; śāstṛ,praśāstr̥; śāstr̥,,,unlinked,,no CDIAL head with this spelling,,
enwikt:11390904,11390904,90395413,Reconstruction:Proto-Indo-Iranian/bʰráHtr̥wyas,bʰráHtr̥wyas,noun,"brother's son, nephew; fraternal relation, a paternal cousin",,,bhrā́tṛvya,bʰrātr̥vya,9668,9668,linked,1,unique spelling match,,
enwikt:11399677,11399677,92171837,Reconstruction:Proto-Indo-Iranian/tápati,tápati,verb,to be hot,,,tapati,tapati,5671,5671,linked,1,unique spelling match,,R:ira:Cheung[378–379]
enwikt:11399686,11399686,92171833,Reconstruction:Proto-Indo-Iranian/taptás,taptás,verb,"warmed, heated, hot",,,taptá,tapta,5679,5679,linked,1,unique spelling match,,"R:sa:KEWA[477]; R:os:Abaev[236–237, 283]"
enwikt:11424730,11424730,91566160,Reconstruction:Proto-Indo-Iranian/ȷ́ʰwar-,ȷ́ʰwar-,root,to go crookedly,*ǵʰwer-,yes,hvarati; hvarate; hūrchati; hvārayati; hvaramāṇa; hvṛ,hvarati; hvarate; hūrcʰati; hvārayati; hvaramāṇa; hvr̥,14146,14146,linked,1,unique spelling match,,R:ira:Cheung[*zu̯ar][475]; R:ine:LIV[182]; R:sla:EDSIL[*zъlъ][551]; R:ine:WP[644]
enwikt:11577896,11577896,90023303,Reconstruction:Proto-Indo-Iranian/traHtā́,traHtā́,noun,"protector, savior",,,trātṛ,trātr̥,,,unlinked,,no CDIAL head with this spelling,,
enwikt:11599782,11599782,90133852,Reconstruction:Proto-Indo-Iranian/HawasáHanam,HawasáHanam,noun,"act of unharnessing horses; a place of halting and rest; end, completion, conclusion",*seh₂-,,avasāna,avasāna,860,860,linked,1,unique spelling match,,
enwikt:11604312,11604312,90187230,Reconstruction:Proto-Indo-Iranian/HabʰidʰáHanam,HabʰidʰáHanam,noun,a halter or a bridle,*dʰeh₁-,,,,,,unlinked,,no CDIAL head with this spelling,,
enwikt:11624856,11624856,92171805,Reconstruction:Proto-Indo-Iranian/mastr̥ǰʰā́,mastr̥ǰʰā́,noun,brain,,yes,mastṛhan,mastr̥ʰan,,,unlinked,,no CDIAL head with this spelling,,
enwikt:11628696,11628696,90369616,Reconstruction:Proto-Indo-Iranian/sarwátaHts,sarwátaHts,noun,wholeness,,,sarvátāti,sarvatāti,,,unlinked,,no CDIAL head with this spelling,,R:ae:Brill[18]
enwikt:11663591,11663591,92171846,Reconstruction:Proto-Indo-Iranian/wadʰúHs,wadʰúHs,noun,bride; young wife,,,vadhū́,vadʰū,11250,11250,alternate,2,unique spelling match; review:duplicate — the head already has a Proto-Indo-Iranian parent,f_cshr25rgrskbq,R:ine:HCHIEL[353]; R:inc:EWAia[vadhū́-][497–498]; R:inc:IAIL[vadhū́][542–543]; R:ine:HCHIEL[1951]
enwikt:11704811,11704811,92171796,Reconstruction:Proto-Indo-Iranian/Hŕ̥ȷ́atam,Hŕ̥ȷ́atam,noun,silver,*h₂ŕ̥ǵn̥tom,,rajatá,rajata,10576,10576,linked,1,unique spelling match,,R:inc:IAIL[Sanskrit: rajatá-]; R:ira:ESIJa[*arźat-][231]; R:itc:EDL[argentum]
enwikt:11705868,11705868,90953589,Reconstruction:Proto-Indo-Iranian/turíHyas,turíHyas,adjective,fourth,,,turī́ya,turīya,5881,5881,linked,1,unique spelling match,,R:ae:Brill[68]; R:iir:Kummel:2014[212]; R:inc:Kobayashi:2004[77]
enwikt:11772367,11772367,91346013,Reconstruction:Proto-Indo-Iranian/dʰaHnáH,dʰaHnáH,noun,"seed, grain",*dʰoHnéh₂,,dhānā́; dhānaka,dʰānā; dʰānaka,6776 6777,6777,linked,1,disambiguated by gloss overlap,,R:ine:Kroonen:2022[6]; R:iir:Kummel:2017[280]; R:ine:Palmer:2024; R:CDIAL[dhānaka][387]
enwikt:11799080,11799080,92171791,Reconstruction:Proto-Indo-Iranian/HyánHtā,HyánHtā,noun,husband's brother's wife,[[*h₁yénh₂tēr,,yantriṇī; yātṛ,yantriṇī; yātr̥,10453,10453,linked,1,unique spelling match,,"R:inc:IAIL[yātar-]; R:ira:ESIJa[*i̯ātar- : i̯ātr̥-, i̯āθr̥-, *i̯antar- : i̯antr̥-][131-135]"
enwikt:11868052,11868052,92171850,Reconstruction:Proto-Indo-Iranian/winátˢti,winátˢti,verb,"to find, seek; to obtain, recieve",[[*winédti,,vindáti,vindati,11783,11783,alternate,2,review:semantics — glosses do not overlap,,R:inc:IAIL[Sanskrit: ved]
enwikt:11981313,11981313,91954979,Reconstruction:Proto-Indo-Iranian/čánHas,čánHas,noun,desire,,,cánas,canas,,,unlinked,,no CDIAL head with this spelling,,R:ine:LIV[?*k{{smallsup|(u̯)}}enH-]; R:ira:Kim:2024[131]; R:ine:Cheung2007[*kanH][233f]
enwikt:11983708,11983708,92171863,Reconstruction:Proto-Indo-Iranian/čakánHa,čakánHa,verb,"to be pleased, delighted",,,,,,,unlinked,,no CDIAL head with this spelling,,"R:ine:LIV[?*k{{smallsup|(u̯)}}enH-]; R:inc:IAIL[kanⁱ]; R:ine:EWAia[296f, 528]; R:ira:ESIJa[*čan- / *čin-][217–218]; R:ira:ESIJa[*³kan- : *čan- / *čin-][216–217]; R:ine:Cheung2007[*kanH][233f]"
