Item	Gloss	Site_Code	Scope	PDF_Page	Printed_Page	Column	Manual_Transcription	Review_Status	Confidence	Uncertainty	Reviewer_Method	Disposition	Citation	Entry_Key
151	one	HBG	target	122	113	left	1 mijʌd?	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 151, list HBG]	ho2024-hbg-i151
151	one	HO2	republished_control	122	113	left	1 miad, 3 mid	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 151, list HO2]	
151	one	HRA	target	122	113	left	1 mijen	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 151, list HRA]	ho2024-hra-i151
151	one	HO3	republished_control	122	113	left	1 miad	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 151, list HO3]	
151	one	HOP	target	122	113	right	1, 3 miet	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 151, list HOP]	ho2024-hop-i151
151	one	HBA	target	122	113	right	1 mijad	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 151, list HBA]	ho2024-hba-i151
151	one	HNI	target	122	113	right	1 mijʌn	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 151, list HNI]	ho2024-hni-i151
151	one	BBG	comparison_control	122	113	right	1 mijʌṇɖ?	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 151, list BBG]	
151	one	BMA	comparison_control	122	113	right	4 mudʒed	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 151, list BMA]	
151	one	BOP	comparison_control	122	113	right	1 mien	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 151, list BOP]	
151	one	BRA	comparison_control	122	113	right	4 mudʒe?d	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 151, list BRA]	
151	one	BGH	comparison_control	122	113	right	5 mõe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 151, list BGH]	
151	one	MU1	comparison_control	122	113	right	1 miad	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 151, list MU1]	
151	one	MU2	comparison_control	122	113	right	1 miaɖ	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 151, list MU2]	
151	one	SA1	comparison_control	122	113	right	3 mit	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 151, list SA1]	
151	one	SBA	comparison_control	122	113	right	3 miti	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 151, list SBA]	
151	one	OCU	comparison_control	122	113	right	2 eko	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 151, list OCU]	
152	two	HO1	republished_control	122	113	left	1 bar, barija	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 152, list HO1]	
152	two	HTH	target	122	113	left	1 bʌrie	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 152, list HTH]	ho2024-hth-i152
152	two	HKA	target	122	113	left	1 bʌrie	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 152, list HKA]	ho2024-hka-i152
152	two	HKE	target	122	113	left	1 barie	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 152, list HKE]	ho2024-hke-i152
152	two	HCH	target	122	113	left	1 barie	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 152, list HCH]	ho2024-hch-i152
152	two	HCU	target	122	113	left	1 barie	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 152, list HCU]	ho2024-hcu-i152
152	two	HSU	target	122	113	left	1 barie	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 152, list HSU]	ho2024-hsu-i152
152	two	HSA	target	122	113	left	1 barie	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 152, list HSA]	ho2024-hsa-i152
152	two	HJO	target	122	113	left	1 barie	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 152, list HJO]	ho2024-hjo-i152
152	two	HDH	target	122	113	left	1 birie	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 152, list HDH]	ho2024-hdh-i152
152	two	HBG	target	122	113	left	1 bari·	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 152, list HBG]	ho2024-hbg-i152
152	two	HO2	republished_control	122	113	left	1 baria, bar	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 152, list HO2]	
152	two	HRA	target	122	113	left	1 barie	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 152, list HRA]	ho2024-hra-i152
152	two	HO3	republished_control	122	113	left	1 baria	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 152, list HO3]	
152	two	HOP	target	122	113	right	1 barie	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 152, list HOP]	ho2024-hop-i152
152	two	HBA	target	122	113	right	1 barie	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 152, list HBA]	ho2024-hba-i152
152	two	HNI	target	122	113	right	1 bari?ʌ	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 152, list HNI]	ho2024-hni-i152
152	two	BBG	comparison_control	122	113	right	1 bariʌ	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 152, list BBG]	
152	two	BMA	comparison_control	122	113	right	1 barie	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 152, list BMA]	
152	two	BOP	comparison_control	122	113	right	1 barie	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 152, list BOP]	
152	two	BRA	comparison_control	122	113	right	1 barie	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 152, list BRA]	
152	two	BGH	comparison_control	122	113	right	1 barie	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 152, list BGH]	
152	two	MU1	comparison_control	122	113	right	1 barie	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 152, list MU1]	
152	two	MU2	comparison_control	122	113	right	1 baria, bar	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 152, list MU2]	
152	two	SA1	comparison_control	122	113	right	1 bar	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 152, list SA1]	
152	two	SBA	comparison_control	122	113	right	1 baria	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 152, list SBA]	
152	two	OCU	comparison_control	122	113	right	2 du·i	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 152, list OCU]	
153	three	HO1	republished_control	122	113	left	1 apija, ape·	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 153, list HO1]	
153	three	HTH	target	122	113	left	1 ʌpie	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 153, list HTH]	ho2024-hth-i153
153	three	HKA	target	122	113	left	1 ʌpie	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 153, list HKA]	ho2024-hka-i153
153	three	HKE	target	122	113	left	1 apie	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 153, list HKE]	ho2024-hke-i153
153	three	HCH	target	122	113	left	1 ʌpie	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 153, list HCH]	ho2024-hch-i153
153	three	HCU	target	122	113	left	1 apie	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 153, list HCU]	ho2024-hcu-i153
153	three	HSU	target	122	113	left	1 ʌpie	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 153, list HSU]	ho2024-hsu-i153
153	three	HSA	target	122	113	left	1 ʌpie	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 153, list HSA]	ho2024-hsa-i153
153	three	HJO	target	122	113	left	1 ʌpie	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 153, list HJO]	ho2024-hjo-i153
153	three	HDH	target	122	113	left	1 apie	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 153, list HDH]	ho2024-hdh-i153
153	three	HBG	target	122	113	left	1 ʌpi·	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 153, list HBG]	ho2024-hbg-i153
153	three	HO2	republished_control	122	113	left	1 apea, ape	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 153, list HO2]	
153	three	HRA	target	122	113	left	1 apie	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 153, list HRA]	ho2024-hra-i153
153	three	HO3	republished_control	122	113	left	1 apia	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 153, list HO3]	
153	three	HOP	target	122	113	right	1 apie	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 153, list HOP]	ho2024-hop-i153
153	three	HBA	target	122	113	right	1 ʌpie	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 153, list HBA]	ho2024-hba-i153
153	three	HNI	target	122	113	right	1 ʌpi?ʌ	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 153, list HNI]	ho2024-hni-i153
153	three	BBG	comparison_control	122	113	right	1 ʌpiʌ	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 153, list BBG]	
153	three	BMA	comparison_control	122	113	right	1 ʌpie	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 153, list BMA]	
153	three	BOP	comparison_control	122	113	right	1 apie	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 153, list BOP]	
153	three	BRA	comparison_control	122	113	right	1 ʌpie	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 153, list BRA]	
153	three	BGH	comparison_control	122	113	right	1 apie	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 153, list BGH]	
153	three	MU1	comparison_control	122	113	right	1 apie	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 153, list MU1]	
153	three	MU2	comparison_control	122	113	right	1 apie	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 153, list MU2]	
153	three	SA1	comparison_control	122	113	right	1 pea	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 153, list SA1]	
153	three	SBA	comparison_control	122	113	right	1 peja	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 153, list SBA]	
153	three	OCU	comparison_control	122	113	right	2 ṯini	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 153, list OCU]	
154	four	HO1	republished_control	123	114	left	1 upunija, upun	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 114, item 154, list HO1]	
154	four	HTH	target	123	114	left	1 upunie	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 114, item 154, list HTH]	ho2024-hth-i154
154	four	HKA	target	123	114	left	1 upunie	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 114, item 154, list HKA]	ho2024-hka-i154
154	four	HKE	target	123	114	left	1 upunie	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 114, item 154, list HKE]	ho2024-hke-i154
