Form_ID,Source
d5324,"dedr[entry 5324, DED 4359]"
d5325,"dedr[entry 5325, DED(S) 4360]"
d5326,"dedr[entry 5326, DED(S) 4361]"
d5327,"dedr[entry 5327, DED(S, N) 4362]"
d5328,"dedr[entry 5328, DED 4363]"
d5329,"dedr[entry 5329, DED(S, N) 4364]"
d533,"dedr[entry 533, DED(S, N) 453]"
d5330,"dedr[entry 5330, DED(N) 4365]"
d5331,"dedr[entry 5331, DED 4366]"
d5332,"dedr[entry 5332, DED(S) 4368]"
d5333,"dedr[entry 5333, DED 4369]"
d5334,"dedr[entry 5334, DED(S, N) 4370]"
d5335,"dedr[entry 5335, DED(S) 4371]"
d5336,"dedr[entry 5336, DED 4372]"
d5337,dedr[entry 5337]
d5338,"dedr[entry 5338, DED 4374]"
d5339,"dedr[entry 5339, DED 4375]"
d534,"dedr[entry 534, DED(N) 454]"
d5340,"dedr[entry 5340, DED(S, N) 3169]"
d5341,"dedr[entry 5341, DED(S) 4376]"
d5342,"dedr[entry 5342, DED 4377, DED(S) 4355(a)]"
d5343,"dedr[entry 5343, DED 4378]"
d5344,"dedr[entry 5344, DED 4379]"
d5345,"dedr[entry 5345, DED 4380]"
d5346,"dedr[entry 5346, DEDS 864]"
d5347,"dedr[entry 5347, DED 4381]"
d5348,"dedr[entry 5348, DEDS 865]"
d5349,"dedr[entry 5349, DED(S) 4382]"
d535,"dedr[entry 535, DED(S) 455]"
d5350,"dedr[entry 5350, DED(S) 4383, DEDS 647]"
d5351,"dedr[entry 5351, DED 4384]"
d5352,"dedr[entry 5352, DED(S, N) 4385, DED(S) 4373]"
d5353,dedr[entry 5353]
d5354,"dedr[entry 5354, DED(S) 4386]"
d5355,"dedr[entry 5355, DEDS 866]"
d5356,"dedr[entry 5356, DED(S, N) 4387]"
d5357,"dedr[entry 5357, DED(S) 4388]"
d5358,"dedr[entry 5358, DEN 76]"
d5359,"dedr[entry 5359, DED 4389]"
d536,"dedr[entry 536, DED 457]"
d5360,"dedr[entry 5360, DED 4390]"
d5361,"dedr[entry 5361, DED(S) 4391]"
d5362,"dedr[entry 5362, DED(S, N) 4392, DED(N) 4302]"
d5363,"dedr[entry 5363, DED(S, N) 4393]"
d5364,"dedr[entry 5364, DED(S) 4395]"
d5365,"dedr[entry 5365, DEDS 868]"
d5366,"dedr[entry 5366, DED 4396]"
d5367,"dedr[entry 5367, DED(S) 4397]"
d5368,"dedr[entry 5368, DED 4398]"
d5369,"dedr[entry 5369, DED 4399]"
d537,"dedr[entry 537, DEDS 68, DED 2153]"
d5370,"dedr[entry 5370, DED(S) 4400]"
d5371,"dedr[entry 5371, DED 4401]"
d5372,"dedr[entry 5372, DED(S, N) 4402]"
d5373,"dedr[entry 5373, DED(N) 4403]"
d5374,"dedr[entry 5374, DED(N) 4404]"
d5375,"dedr[entry 5375, DEDS 869]"
d5376,"dedr[entry 5376, DED 4405]"
d5377,"dedr[entry 5377, DED(S) 4406]"
d5378,"dedr[entry 5378, DED(S) 4407]"
d5379,"dedr[entry 5379, DED(S) 4408]"
d538,"dedr[entry 538, DED 458]"
d5380,"dedr[entry 5380, DED(S) 4409]"
d5381,"dedr[entry 5381, DED(S) 4410]"
d5383,"dedr[entry 5383, DED(S) 4412]"
d5384,"dedr[entry 5384, DED 4413]"
d5385,"dedr[entry 5385, DEDS 870]"
d5386,"dedr[entry 5386, DED 4414]"
d5387,"dedr[entry 5387, DEDS 871]"
d5388,"dedr[entry 5388, DEDS 872]"
d5389,"dedr[entry 5389, DED 4415]"
d539,dedr[entry 539]
d5390,"dedr[entry 5390, DED 4416]"
d5391,"dedr[entry 5391, DED 4417]"
d5392,"dedr[entry 5392, DED 4418]"
d5393,"dedr[entry 5393, DED(S, N) 4419, DEDS 873]"
d5394,"dedr[entry 5394, DED 4420]"
d5395,"dedr[entry 5395, DED(S, N) 4421]"
d5396,"dedr[entry 5396, DED 4422]"
d5397,"dedr[entry 5397, DED 4423]"
d5398,"dedr[entry 5398, DED 4424]"
d5399,"dedr[entry 5399, DED 4425]"
d54,"dedr[entry 54, DED 50]"
d540,dedr[entry 540]
d5400,"dedr[entry 5400, DED(S) 4426]"
d5400A,"dedr[entry 5400A, DED(S) 4427]"
d5401,"dedr[entry 5401, DED(S) 4428]"
d5402,"dedr[entry 5402, DED 4429]"
d5403,"dedr[entry 5403, DED 4430]"
d5404,"dedr[entry 5404, DED(N) 4431]"
d5405,"dedr[entry 5405, DED 4432]"
d5406,"dedr[entry 5406, DED 4433]"
d5407,"dedr[entry 5407, DED(S) 4434]"
d5408,"dedr[entry 5408, DED(S) 4435]"
d5409,"dedr[entry 5409, DED(S, N) 4436]"
d541,"dedr[entry 541, DED 460]"
d5410,"dedr[entry 5410, DEDS 874]"
d5410A,"dedr[entry 5410A, DED 4437]"
d5411,"dedr[entry 5411, DED(S, N) 4438]"
d5412,"dedr[entry 5412, DED 4439]"
d5413,"dedr[entry 5413, DED 4440]"
d5414,"dedr[entry 5414, DED 4441]"
d5415,"dedr[entry 5415, DED(S, N) 4442]"
d5416,"dedr[entry 5416, DED 4443]"
d5417,"dedr[entry 5417, DED(S) 4444]"
d5418,"dedr[entry 5418, DED 4445]"
d5419,"dedr[entry 5419, DED 4446]"
d542,"dedr[entry 542, DED(S, N) 461]"
d5420,"dedr[entry 5420, DED(S) 4447]"
d5421,"dedr[entry 5421, DED 4448]"
d5422,"dedr[entry 5422, DED(S) 4449]"
d5423,"dedr[entry 5423, DED(S) 4450]"
d5424,"dedr[entry 5424, DED(S, N) 4451]"
d5425,"dedr[entry 5425, DED 4452]"
d5426,"dedr[entry 5426, DED 4453]"
d5427,"dedr[entry 5427, DED 4454]"
d5428,"dedr[entry 5428, DED 4455]"
d5429,"dedr[entry 5429, DED(S, N) 4456]"
d543,"dedr[entry 543, DED 462]"
d5430,"dedr[entry 5430, DED(N) 4457]"
d5431,"dedr[entry 5431, DED 4458]"
d5432,"dedr[entry 5432, DED(S) 4459]"
d5433,"dedr[entry 5433, DED(N) 4460]"
d5434,"dedr[entry 5434, DED 4461]"
d5435,"dedr[entry 5435, DED 4462]"
d5436,"dedr[entry 5436, DED 4463]"
d5437,"dedr[entry 5437, DED 4464]"
d5438,"dedr[entry 5438, DED 4465]"
d5439,"dedr[entry 5439, DED(S, N) 4466]"
d544,"dedr[entry 544, DED(S) 463]"
d5440,"dedr[entry 5440, DED(S, N) 4467]"
d5441,"dedr[entry 5441, DED(S) 4468]"
d5442,"dedr[entry 5442, DED 4469]"
d5443,"dedr[entry 5443, DED 4470]"
d5444,"dedr[entry 5444, DED(S) 4471]"
d5445,"dedr[entry 5445, DED(S) 4473]"
d5446,"dedr[entry 5446, DED(S) 4474]"
d5447,"dedr[entry 5447, DED 4475]"
d5448,"dedr[entry 5448, DED(S) 4477]"
d5449,"dedr[entry 5449, DED 4478]"
d545,"dedr[entry 545, DED 464]"
d5450,"dedr[entry 5450, DED(S, N) 4479]"
d5451,"dedr[entry 5451, DED(S) 4480]"
d5452,"dedr[entry 5452, DED 4481]"
d5453,"dedr[entry 5453, DED(S) 4482]"
d5454,"dedr[entry 5454, DED 4483]"
d5455,"dedr[entry 5455, DED(S) 4484]"
d5456,"dedr[entry 5456, DED(S) 4486]"
d5457,"dedr[entry 5457, DED 4487]"
d5458,"dedr[entry 5458, DED 4488]"
d5459,"dedr[entry 5459, DED(S) 4489]"
d546,"dedr[entry 546, DED 465]"
d5460,"dedr[entry 5460, DEN 77]"
d5461,"dedr[entry 5461, DED 4490]"
d5462,"dedr[entry 5462, DED(S) 4491]"
d5463,"dedr[entry 5463, DED 4492]"
d5464,"dedr[entry 5464, DED(S) 4493, DED(S) 4494]"
d5465,"dedr[entry 5465, DED(S) 4494]"
d5466,"dedr[entry 5466, DED 4495]"
d5467,"dedr[entry 5467, DED 4496]"
d5468,"dedr[entry 5468, DED 4497]"
d5469,"dedr[entry 5469, DEDS 875]"
d547,"dedr[entry 547, DED(S) 466]"
d5470,"dedr[entry 5470, DED(S) 4499]"
d5471,"dedr[entry 5471, DED 4500]"
d5472,"dedr[entry 5472, DED 4501]"
d5473,"dedr[entry 5473, DED(S, N) 4502]"
d5474,"dedr[entry 5474, DED(S) 4503]"
d5475,"dedr[entry 5475, DED(S) 4504]"
d5476,"dedr[entry 5476, DED 4505]"
d5477,"dedr[entry 5477, DED 4506]"
d5478,"dedr[entry 5478, DED 4507]"
d5479,"dedr[entry 5479, DED(N) 4508]"
d548,"dedr[entry 548, DED 467]"
d5480,"dedr[entry 5480, DED(S) 4509]"
d5481,"dedr[entry 5481, DEDS 889]"
d5482,"dedr[entry 5482, DED 4510]"
d5483,"dedr[entry 5483, DED 4512]"
d5484,"dedr[entry 5484, DED(S) 4513]"
d5485,"dedr[entry 5485, DED(S) 4514]"
d5486,"dedr[entry 5486, DED 4516]"
d5487,"dedr[entry 5487, DED(S) 4517]"
d5488,"dedr[entry 5488, DED(N) 4518]"
d5489,"dedr[entry 5489, DED(S, N) 4519]"
d549,"dedr[entry 549, DED 468]"
d5490,"dedr[entry 5490, DED(S) 4520]"
d5491,"dedr[entry 5491, DEDS 876]"
d5492,"dedr[entry 5492, DED 4521]"
d5493,"dedr[entry 5493, DED 4522]"
d5494,"dedr[entry 5494, DED(S) 4523]"
d5495,"dedr[entry 5495, DEDS 877, DED 4336]"
d5496,"dedr[entry 5496, DED(S, N) 4524, DED 4511]"
d5497,"dedr[entry 5497, DED 4525]"
d5498,"dedr[entry 5498, DED(S) 4526]"
d5499,"dedr[entry 5499, DEDS 878]"
d55,"dedr[entry 55, DED 51]"
d550,"dedr[entry 550, DED 469]"
d5500,"dedr[entry 5500, DED(N) 4527]"
d5501,"dedr[entry 5501, DED 4528]"
d5502,dedr[entry 5502]
d5503,"dedr[entry 5503, DED 4529]"
d5504,"dedr[entry 5504, DED 4530]"
d5505,"dedr[entry 5505, DED 4531]"
d5506,"dedr[entry 5506, DED 4532]"
d5507,"dedr[entry 5507, DED(S) 4533]"
d5508,"dedr[entry 5508, DED 4534]"
d5509,"dedr[entry 5509, DED 4535]"
d551,"dedr[entry 551, DED 470]"
d5510,"dedr[entry 5510, DED(S) 2974]"
d5511,"dedr[entry 5511, DED(S) 4536]"
d5512,"dedr[entry 5512, DED(S, N) 4537]"
d5513,"dedr[entry 5513, DED(S, N) 4538, DED 4355(a)]"
d5514,"dedr[entry 5514, DED(S) 4498]"
d5515,"dedr[entry 5515, DED 4539]"
d5516,"dedr[entry 5516, DED(S, N) 4472]"
d5517,"dedr[entry 5517, DED(S, N) 4540]"
d5518,"dedr[entry 5518, DEDS 879]"
d5519,"dedr[entry 5519, DEDS 880]"
d552,"dedr[entry 552, DEDS 69]"
d5520,"dedr[entry 5520, DED(S) 4541]"
d5521,"dedr[entry 5521, DED(N) 4542]"
d5522,"dedr[entry 5522, DED 4543]"
d5523,"dedr[entry 5523, DEDS 881]"
d5524,"dedr[entry 5524, DED(S, N) 4544]"
d5525,"dedr[entry 5525, DED 4545]"
d5526,"dedr[entry 5526, DED 4546]"
d5527,"dedr[entry 5527, DED(S) 4547]"
d5528,"dedr[entry 5528, DED(S) 4548]"
d5529,"dedr[entry 5529, DED 4549]"
d553,"dedr[entry 553, DED(S, N) 471]"
d5530,"dedr[entry 5530, DED 4550]"
d5531,"dedr[entry 5531, DED(S, N) 4551]"
d5532,"dedr[entry 5532, DED(S, N) 4552]"
d5533,"dedr[entry 5533, DED(S) 4553]"
d5534,"dedr[entry 5534, DEDS 882, DED 4565]"
d5535,"dedr[entry 5535, DED 4554]"
d5536,"dedr[entry 5536, DED 4555]"
d5537,"dedr[entry 5537, DEDS 883]"
d5538,"dedr[entry 5538, DED(S, N) 4556]"
d5539,dedr[entry 5539]
d554,"dedr[entry 554, DED(S) 472]"
d5540,"dedr[entry 5540, DED(S) 4557]"
d5541,"dedr[entry 5541, DED 4559]"
d5542,"dedr[entry 5542, DED 4560]"
d5543,"dedr[entry 5543, DEDS 885]"
d5544,"dedr[entry 5544, DED(S, N) 4561]"
d5545,"dedr[entry 5545, DED 4562]"
d5546,"dedr[entry 5546, DED 4563]"
d5547,"dedr[entry 5547, DEDS 886]"
d5548,"dedr[entry 5548, DED(S) 4564]"
d5549,"dedr[entry 5549, DED(S, N) 4565, DED(S) 4572]"
d555,"dedr[entry 555, DED(S) 473]"
d5550,"dedr[entry 5550, DED(S) 4566]"
d5551,"dedr[entry 5551, DED(S) 4567]"
d5552,"dedr[entry 5552, DED(S) 4568]"
d5553,"dedr[entry 5553, DED(N) 4569]"
d5554,"dedr[entry 5554, DED(S, N) 4570]"
d5555,"dedr[entry 5555, DED(S) 4571]"
d5556,"dedr[entry 5556, DEDS 887]"
d5557,"dedr[entry 5557, DEDS 888]"
d556,"dedr[entry 556, DED 474]"
d557,"dedr[entry 557, DED(S) 475]"
d558,"dedr[entry 558, DED(S) 476]"
d559,"dedr[entry 559, DED(S) 477]"
d56,"dedr[entry 56, DEDS 10]"
d560,"dedr[entry 560, DED(S) 478]"
d561,"dedr[entry 561, DED(S, N) 479]"
d562,"dedr[entry 562, DED(S, N) 480, DED 1443]"
d563,dedr[entry 563]
d564,"dedr[entry 564, DED(S) 481]"
d565,"dedr[entry 565, DED 482]"
d566,"dedr[entry 566, DED(S) 484]"
d567,"dedr[entry 567, DED(N) 485]"
d568,"dedr[entry 568, DED(S) 486]"
d569,"dedr[entry 569, DED 487]"
d57,"dedr[entry 57, DED 52]"
d570,"dedr[entry 570, DED(S) 488]"
d571,"dedr[entry 571, DED 489]"
d572,"dedr[entry 572, DED(S) 490]"
d573,"dedr[entry 573, DED 491]"
d574,"dedr[entry 574, DEDS 71]"
d575,"dedr[entry 575, DED(S) 492]"
d576,"dedr[entry 576, DED(S) 493]"
d577,"dedr[entry 577, DED 494]"
d578,"dedr[entry 578, DED(S) 495]"
d579,"dedr[entry 579, DED 496]"
d58,"dedr[entry 58, DED(S) 53]"
d580,"dedr[entry 580, DED(S) 497]"
d581,dedr[entry 581]
d582,"dedr[entry 582, DEDS 70]"
d583,"dedr[entry 583, DED(S, N) 498]"
d583A,"dedr[entry 583A, DEDS 72]"
d584,"dedr[entry 584, DED 499]"
d585,"dedr[entry 585, DED(S) 500]"
d586,"dedr[entry 586, DED(S) 501]"
d587,"dedr[entry 587, DED(S, N) 502, DEDS 87]"
d588,"dedr[entry 588, DED(N) 504]"
d589,"dedr[entry 589, DED 505]"
d59,"dedr[entry 59, DED(S, N) 54]"
d590,"dedr[entry 590, DED 507]"
d591,"dedr[entry 591, DED(S, N) 508]"
d592,"dedr[entry 592, DED(S) 509]"
d593,"dedr[entry 593, DED(N) 510]"
d594,"dedr[entry 594, DEDS 73]"
d595,"dedr[entry 595, DED 511]"
d596,"dedr[entry 596, DED 512]"
d597,"dedr[entry 597, DED 513]"
d598,"dedr[entry 598, DED 514]"
d599,"dedr[entry 599, DED 515]"
d6,"dedr[entry 6, DED 7]"
d60,"dedr[entry 60, DEDS 12]"
d600,"dedr[entry 600, DED(S, N) 516, DEDS 123]"
d601,"dedr[entry 601, DED(N) 517]"
d602,"dedr[entry 602, DED 597]"
d603,"dedr[entry 603, DED 518]"
d604,"dedr[entry 604, DED(S) 519]"
d605,"dedr[entry 605, DED 520]"
d606,"dedr[entry 606, DED(S) 521]"
d607,dedr[entry 607]
d608,dedr[entry 608]
d609,"dedr[entry 609, DED(S) 522]"
d61,"dedr[entry 61, DEDS 13]"
d610,dedr[entry 610]
d611,"dedr[entry 611, DED 523]"
d612,"dedr[entry 612, DEDS 75]"
d613,"dedr[entry 613, DED 524]"
d614,"dedr[entry 614, DED(S) 525]"
d615,"dedr[entry 615, DED 526]"
d616,"dedr[entry 616, DED(S, N) 527]"
d617,"dedr[entry 617, DEDS 74]"
d618,"dedr[entry 618, DED 528]"
d619,"dedr[entry 619, DED(S) 529]"
d62,"dedr[entry 62, DED 55]"
d620,"dedr[entry 620, DED(S, N) 530]"
d621,"dedr[entry 621, DED 532]"
d622,"dedr[entry 622, DED 533]"
d623,"dedr[entry 623, DED(S) 534]"
d624,"dedr[entry 624, DED(S) 535]"
d625,"dedr[entry 625, DED 536]"
d626,"dedr[entry 626, DED 537]"
d627,"dedr[entry 627, DED 538]"
d628,"dedr[entry 628, DED 539]"
d629,"dedr[entry 629, DED(N) 540]"
d63,"dedr[entry 63, DED(S, N) 56(a)]"
d630,"dedr[entry 630, DED 541]"
d631,dedr[entry 631]
d632,"dedr[entry 632, DED 543]"
d633,"dedr[entry 633, DED(S) 545]"
d634,"dedr[entry 634, DED 546]"
d635,dedr[entry 635]
d636,"dedr[entry 636, DED 547]"
d637,"dedr[entry 637, DED(S) 548]"
d638,"dedr[entry 638, DEDS 77]"
d639,"dedr[entry 639, DEDS 78]"
d64,"dedr[entry 64, DED 57]"
d640,"dedr[entry 640, DED 550]"
d641,dedr[entry 641]
d642,"dedr[entry 642, DED 551]"
d643,"dedr[entry 643, DED 552]"
d644,"dedr[entry 644, DED(S, N) 553]"
d645,"dedr[entry 645, DED(S, N) 554]"
d646,"dedr[entry 646, DED(S) 555]"
d647,"dedr[entry 647, DED(S) 556]"
d648,"dedr[entry 648, DED 557]"
d649,"dedr[entry 649, DED 558]"
d65,"dedr[entry 65, DED 59]"
d650,"dedr[entry 650, DED 559]"
d651,"dedr[entry 651, DED(N) 560]"
d652,"dedr[entry 652, DED(S, N) 561]"
d653,"dedr[entry 653, DED 562]"
d654,"dedr[entry 654, DED(S, N) 563]"
d655,"dedr[entry 655, DED(S, N) 564]"
d656,"dedr[entry 656, DED(S, N) 565]"
d657,"dedr[entry 657, DED(S) 566]"
d658,"dedr[entry 658, DED 567]"
d659,"dedr[entry 659, DED 568]"
d66,"dedr[entry 66, DED 60]"
d660,"dedr[entry 660, DEDS 80]"
d661,"dedr[entry 661, DED(S) 569]"
d662,"dedr[entry 662, DEDS 81]"
d663,"dedr[entry 663, DED(S) 570]"
d664,"dedr[entry 664, DED(S, N) 571]"
d665,"dedr[entry 665, DED(S) 572]"
d666,"dedr[entry 666, DED(S) 573]"
d667,"dedr[entry 667, DED(S) 574]"
d668,"dedr[entry 668, DED 575]"
d669,"dedr[entry 669, DED 577]"
d67,dedr[entry 67]
d670,dedr[entry 670]
d671,"dedr[entry 671, DED(S) 579]"
d672,"dedr[entry 672, DED(N) 580]"
d673,"dedr[entry 673, DEDS 83]"
d674,"dedr[entry 674, DED 581]"
d675,"dedr[entry 675, DED 582]"
d676,"dedr[entry 676, DED 583]"
d677,"dedr[entry 677, DED(S) 584]"
d678,"dedr[entry 678, DED(S) 547, DEDS 84]"
d679,"dedr[entry 679, DED(S) 585]"
d68,"dedr[entry 68, DEDS 14]"
d680,"dedr[entry 680, DED(S) 586]"
d681,"dedr[entry 681, DED(N) 587]"
d682,dedr[entry 682]
d683,"dedr[entry 683, DED(N) 544, DEDS 85]"
d684,"dedr[entry 684, DED 588]"
d685,"dedr[entry 685, DED(S) 589]"
d686,"dedr[entry 686, DED(S, N) 590, DEDS 839, DED(S) 593]"
d687,"dedr[entry 687, DED(N) 591]"
d688,"dedr[entry 688, DED(S, N) 592]"
d689,"dedr[entry 689, DED(S, N) 593]"
d69,"dedr[entry 69, DEDS 15]"
d690,"dedr[entry 690, DED 594]"
d691,"dedr[entry 691, DED 595]"
d692,"dedr[entry 692, DED 596]"
d693,"dedr[entry 693, DED 597]"
d694,"dedr[entry 694, DED(S, N) 598]"
d695,"dedr[entry 695, DED(S) 506]"
d696,"dedr[entry 696, DED(S, N) 576]"
d697,"dedr[entry 697, DED(N) 599]"
d698,"dedr[entry 698, DED(S, N) 600]"
d699,"dedr[entry 699, DED 601]"
d7,"dedr[entry 7, DED(N) 8]"
d70,"dedr[entry 70, DED 61]"
d700,"dedr[entry 700, DED 602]"
d701,dedr[entry 701]
d702,dedr[entry 702]
d703,"dedr[entry 703, DED 603]"
d704,"dedr[entry 704, DED 604]"
d705,"dedr[entry 705, DED(S) 605]"
d706,"dedr[entry 706, DEDS 86]"
d707,"dedr[entry 707, DED(S, N) 606]"
d708,"dedr[entry 708, DED(S) 607]"
d709,"dedr[entry 709, DED(S, N) 2154(b), DED 2235]"
d71,"dedr[entry 71, DED 62]"
d710,"dedr[entry 710, DED(S) 608]"
d711,"dedr[entry 711, DED(S) 609]"
d712,"dedr[entry 712, DED(S) 610]"
d713,"dedr[entry 713, DED(S) 611]"
d714,"dedr[entry 714, DED 612]"
d715,"dedr[entry 715, DED(S) 613]"
d716,"dedr[entry 716, DED 614]"
d717,"dedr[entry 717, DED 615]"
d718,"dedr[entry 718, DED(S) 616]"
d719,"dedr[entry 719, DED(S, N) 617]"
d72,"dedr[entry 72, DED(S) 63]"
d720,"dedr[entry 720, DED(S, N) 618]"
d721,"dedr[entry 721, DED 619]"
d722,"dedr[entry 722, DED(S) 620]"
d723,"dedr[entry 723, DED(S) 621]"
d724,"dedr[entry 724, DED(S) 622]"
d725,"dedr[entry 725, DED(S) 623]"
d726,"dedr[entry 726, DED 624]"
d727,"dedr[entry 727, DED(S) 625]"
d728,"dedr[entry 728, DED(S) 626]"
d729,"dedr[entry 729, DED 627]"
d73,"dedr[entry 73, DED 64]"
d730,"dedr[entry 730, DED 628]"
d731,"dedr[entry 731, DED(S, N) 629]"
d732,"dedr[entry 732, DED 630]"
d733,dedr[entry 733]
d734,"dedr[entry 734, DED 631]"
d735,"dedr[entry 735, DED(S) 632]"
d736,"dedr[entry 736, DED(S, N) 642]"
d737,"dedr[entry 737, DED 633]"
d738,"dedr[entry 738, DED 634]"
d739,"dedr[entry 739, DED 635]"
d74,"dedr[entry 74, DED(S) 65]"
d740,"dedr[entry 740, DED(S) 637]"
d741,"dedr[entry 741, DED(S) 638]"
d742,dedr[entry 742]
d743,"dedr[entry 743, DED(S) 882]"
d744,"dedr[entry 744, DEN 10]"
d745,"dedr[entry 745, DEDS 89]"
d746,"dedr[entry 746, DED 639]"
d747,"dedr[entry 747, DED 640]"
d748,"dedr[entry 748, DED(S) 641]"
d749,"dedr[entry 749, DED(S) 642]"
d75,"dedr[entry 75, DEDS 16]"
d750,"dedr[entry 750, DEDS 90]"
d751,"dedr[entry 751, DED(S, N) 578]"
d752,"dedr[entry 752, DED(S) 643]"
d753,"dedr[entry 753, DEDS 91]"
d754,"dedr[entry 754, DEDS 92]"
d755,"dedr[entry 755, DED 644]"
d756,"dedr[entry 756, DED(S, N) 645]"
d757,"dedr[entry 757, DED(S, N) 636]"
d758,"dedr[entry 758, DED(S) 646]"
d759,dedr[entry 759]
d76,"dedr[entry 76, DED(S) 66]"
d760,"dedr[entry 760, DED(S, N) 647]"
d761,"dedr[entry 761, DED(S, N) 648]"
d762,"dedr[entry 762, DED(S) 649]"
d763,"dedr[entry 763, DED(S) 650]"
d764,"dedr[entry 764, DED(S) 651]"
d765,"dedr[entry 765, DED(S, N) 652]"
d766,"dedr[entry 766, DED(S) 653]"
d767,"dedr[entry 767, DED(S) 654]"
d768,"dedr[entry 768, DED(S) 655]"
d769,"dedr[entry 769, DED 656]"
d77,"dedr[entry 77, DED(S, N) 67]"
d770,"dedr[entry 770, DED 657]"
d771,"dedr[entry 771, DED(S) 658]"
d772,"dedr[entry 772, DED(S, N) 659]"
d773,"dedr[entry 773, DED 660]"
d774,"dedr[entry 774, DED 661]"
d775,"dedr[entry 775, DED(S) 662]"
d776,"dedr[entry 776, DED(S, N) 663]"
d777,"dedr[entry 777, DED(S) 664]"
d778,"dedr[entry 778, DED(S) 665]"
d779,"dedr[entry 779, DEDS 93]"
d78,"dedr[entry 78, DED 68, DEDS 11]"
d780,"dedr[entry 780, DED(S, N) 666]"
d781,"dedr[entry 781, DED 667]"
d782,"dedr[entry 782, DED 668]"
d783,"dedr[entry 783, DED(S) 669]"
d784,"dedr[entry 784, DED(S) 670]"
d785,"dedr[entry 785, DED 671]"
d786,"dedr[entry 786, DED(S) 672]"
d787,"dedr[entry 787, DED 673]"
d788,"dedr[entry 788, DEDS 94]"
d789,"dedr[entry 789, DED 674]"
d79,"dedr[entry 79, DED(S, N) 69(a)]"
d790,"dedr[entry 790, DED 675]"
d791,"dedr[entry 791, DED 676]"
d792,"dedr[entry 792, DED(S, N) 677]"
d793,"dedr[entry 793, DED(S, N) 678]"
d794,"dedr[entry 794, DED 679]"
d795,"dedr[entry 795, DED(S) 680]"
d796,"dedr[entry 796, DED(S, N) 681]"
d797,"dedr[entry 797, DEDS 95]"
d798,"dedr[entry 798, DED 682]"
d799,"dedr[entry 799, DED 685]"
d8,"dedr[entry 8, DED(S, N) 9, DED 325]"
d80,"dedr[entry 80, DED 70]"
d800,"dedr[entry 800, DED(S, N) 686, DED(S) 2127]"
d801,"dedr[entry 801, DEN 11]"
d802,"dedr[entry 802, DED 688]"
d803,"dedr[entry 803, DED 689]"
d804,"dedr[entry 804, DED 690]"
d805,"dedr[entry 805, DED(S) 691]"
d806,"dedr[entry 806, DED(S) 692]"
d807,dedr[entry 807]
d808,dedr[entry 808]
d809,"dedr[entry 809, DED(S) 693]"
d81,"dedr[entry 81, DED(N) 71]"
d810,dedr[entry 810]
d811,"dedr[entry 811, DED(S, N) 694]"
d812,"dedr[entry 812, DED 695]"
d813,"dedr[entry 813, DED(S, N) 696]"
d814,"dedr[entry 814, DED 697]"
d815,"dedr[entry 815, DED(S, N) 698]"
d816,"dedr[entry 816, DED(S) 699]"
d817,"dedr[entry 817, DED 417, DED(N) 700]"
d818,dedr[entry 818]
d819,dedr[entry 819]
d82,"dedr[entry 82, DED 72]"
d820,"dedr[entry 820, DED 700]"
d821,"dedr[entry 821, DEN 12]"
d822,"dedr[entry 822, DED(S) 701]"
d823,"dedr[entry 823, DED(S) 702]"
d824,"dedr[entry 824, DED(S) 703]"
d825,"dedr[entry 825, DED 704]"
d826,"dedr[entry 826, DED 705]"
d827,"dedr[entry 827, DED(S) 683]"
d828,"dedr[entry 828, DED 706]"
d829,"dedr[entry 829, DED(S) 707]"
d83,"dedr[entry 83, DED(S) 73]"
d830,"dedr[entry 830, DED 708]"
d831,"dedr[entry 831, DED(S) 709]"
d832,"dedr[entry 832, DEDS 97]"
d833,"dedr[entry 833, DED(S) 710]"
d834,dedr[entry 834]
d835,"dedr[entry 835, DED(S) 711]"
d836,"dedr[entry 836, DED(S) 712]"
d837,"dedr[entry 837, DED(S) 713]"
d838,dedr[entry 838]
d839,"dedr[entry 839, DED(S) 714]"
d84,"dedr[entry 84, DED(S) 74]"
d840,"dedr[entry 840, DEDS 98]"
d841,"dedr[entry 841, DED 715]"
d842,"dedr[entry 842, DED 716]"
d843,"dedr[entry 843, DED(S) 717]"
d844,"dedr[entry 844, DED(S, N) 718]"
d845,"dedr[entry 845, DED 719]"
d846,"dedr[entry 846, DED 720]"
d847,"dedr[entry 847, DED 721]"
d848,"dedr[entry 848, DED(S) 722]"
d849,dedr[entry 849]
d85,"dedr[entry 85, DED 75]"
d850,dedr[entry 850]
d851,"dedr[entry 851, DED(S, N) 723]"
d852,"dedr[entry 852, DED 724]"
d853,"dedr[entry 853, DED 725]"
d854,"dedr[entry 854, DED 726]"
d854A,"dedr[entry 854A, DEDS 99]"
d855,"dedr[entry 855, DED 727]"
d856,"dedr[entry 856, DED(S, N) 728]"
d857,"dedr[entry 857, DED(S) 729]"
d858,"dedr[entry 858, DED 730]"
d859,"dedr[entry 859, DED(S) 731]"
d86,"dedr[entry 86, DED 76]"
d860,"dedr[entry 860, DED(S, N) 4243]"
d861,"dedr[entry 861, DED 732]"
d862,"dedr[entry 862, DED(S) 733]"
d863,"dedr[entry 863, DEDS 100]"
d864,"dedr[entry 864, DED 734]"
d865,"dedr[entry 865, DED(S) 700]"
d866,"dedr[entry 866, DED(S) 735]"
d867,"dedr[entry 867, DED(S) 736]"
