Item	Gloss	Site_Code	PDF_Page	Printed_Page	Column	Manual_Transcription	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration	Scope	Disposition	Citation
205	he	TOR	132	124	right	1 ʈo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	watters2013northerndhule[Appendix C, printed p. 124, item 205, list TOR]
206	she	KEL	132	124	left	1 ʈi	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 206, list KEL]
206	she	DHA	132	124	left	1 ʈi	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 206, list DHA]
206	she	DIG	132	124	left	1 ʈi	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 206, list DIG]
206	she	AMO	132	124	left	1 ʈi	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 206, list AMO]
206	she	MUN	132	124	left	1 ʈe	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 206, list MUN]
206	she	AST	132	124	left	1 ʈe	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 206, list AST]
206	she	MAN	132	124	right	2 tʃi	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 206, list MAN]
206	she	BHU	132	124	right	2 tʃi	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 206, list BHU]
206	she	AML	132	124	right	2 tʃi	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 206, list AML]
206	she	SEG	132	124	right	2 tʃi	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 206, list SEG]
206	she	KAN	132	124	right	2 tʃi	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 206, list KAN]
206	she	SHA	132	124	right	2 tʃi	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 206, list SHA]
206	she	TOR	132	124	right	1 ʈi	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	watters2013northerndhule[Appendix C, printed p. 124, item 206, list TOR]
207	we_(inclusive)	KEL	132	124	left	1 apu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 207, list KEL]
207	we_(inclusive)	DHA	132	124	left	1 apuhõ	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 207, list DHA]
207	we_(inclusive)	DIG	132	124	left	1 apu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 207, list DIG]
207	we_(inclusive)	AMO	132	124	left	1 apu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 207, list AMO]
207	we_(inclusive)	MUN	132	124	left	1 apu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 207, list MUN]
207	we_(inclusive)	AST	132	124	left	1 apu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 207, list AST]
207	we_(inclusive)	MAN	132	124	right	1 apu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 207, list MAN]
207	we_(inclusive)	BHU	132	124	right	1 apu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 207, list BHU]
207	we_(inclusive)	AML	132	124	right	1 apu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 207, list AML]
207	we_(inclusive)	SEG	132	124	right	1 apʌɳo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 207, list SEG]
207	we_(inclusive)	KAN	132	124	right	1 apu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 207, list KAN]
207	we_(inclusive)	SHA	132	124	right	1 apu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 207, list SHA]
207	we_(inclusive)	TOR	132	124	right		blank	high	Confirmed printed horizontal dash rule; no lexical response.	manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	watters2013northerndhule[Appendix C, printed p. 124, item 207, list TOR]
208	we_(exclusive)	KEL	132	124	left	1 amã	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 208, list KEL]
208	we_(exclusive)	DHA	132	124	left	1 amã	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 208, list DHA]
208	we_(exclusive)	DIG	132	124	left	1 amã	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 208, list DIG]
208	we_(exclusive)	AMO	132	124	left	1 amu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 208, list AMO]
208	we_(exclusive)	MUN	132	124	left	1 amu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 208, list MUN]
208	we_(exclusive)	AST	132	124	left	1 amu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 208, list AST]
208	we_(exclusive)	MAN	132	124	right	1 amu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 208, list MAN]
208	we_(exclusive)	BHU	132	124	right	1 amu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 208, list BHU]
208	we_(exclusive)	AML	132	124	right	1 amu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 208, list AML]
208	we_(exclusive)	SEG	132	124	right	1 amo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 208, list SEG]
208	we_(exclusive)	KAN	132	124	right	1 amu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 208, list KAN]
208	we_(exclusive)	SHA	132	124	right	1 amu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 208, list SHA]
208	we_(exclusive)	TOR	132	124	right	1 amu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	watters2013northerndhule[Appendix C, printed p. 124, item 208, list TOR]
209	you_(plural)	KEL	132	124	left	1 t̪umã	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 209, list KEL]
209	you_(plural)	DHA	132	124	left	1 t̪umo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 209, list DHA]
209	you_(plural)	DIG	132	124	left	1 t̪umuhõ	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 209, list DIG]
209	you_(plural)	AMO	132	124	left	1 t̪umo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 209, list AMO]
209	you_(plural)	MUN	132	124	left	1 t̪umu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 209, list MUN]
209	you_(plural)	AST	132	124	left	1 t̪umo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 209, list AST]
209	you_(plural)	MAN	132	124	right	1 t̪umu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 209, list MAN]
209	you_(plural)	BHU	132	124	right	1 t̪umo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 209, list BHU]
209	you_(plural)	AML	132	124	right	1 t̪umo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 209, list AML]
209	you_(plural)	SEG	132	124	right	1 t̪umo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 209, list SEG]
209	you_(plural)	KAN	132	124	right	1 t̪umu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 209, list KAN]
209	you_(plural)	SHA	132	124	right	1 t̪umu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 209, list SHA]
209	you_(plural)	TOR	132	124	right	1 tumu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	watters2013northerndhule[Appendix C, printed p. 124, item 209, list TOR]
210	they	KEL	133	125	left	1 ʈe	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 125, item 210, list KEL]
210	they	DHA	133	125	left	1 ʈe	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 125, item 210, list DHA]
210	they	DIG	133	125	left	1 ʈe	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 125, item 210, list DIG]
210	they	AMO	133	125	left	1 ʈẽ	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 125, item 210, list AMO]
210	they	MUN	133	125	left	1 ʈe	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 125, item 210, list MUN]
210	they	AST	133	125	left	1 ʈe	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 125, item 210, list AST]
210	they	MAN	133	125	right	2 tʃja	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 125, item 210, list MAN]
210	they	BHU	133	125	right	2 tʃa	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 125, item 210, list BHU]
210	they	AML	133	125	right	2 tʃe	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 125, item 210, list AML]
