Related_Source	Relation	Dhule_Site	Related_Site	Item	Gloss	Dhule_PDF_Page	Related_PDF_Pages	Dhule_Status	Dhule_Form	Related_Status	Related_Forms	Related_Entry_Keys	Comparison	Dhule_Disposition	Related_Disposition	Evidence
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	144	heavy	119	134	attested	bɦarʌ	attested	bɦaɾʌ	silbareli2018:g144:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	145	light	120	134	attested	phoʔrʌ	attested	phoʌɾʌ	silbareli2018:g145:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	146	above	120	135	attested	upʌr	attested	upʌɾ	silbareli2018:g146:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	147	below	120	135	attested	ɳeɖʌ	attested	ɳeɖʌ	silbareli2018:g147:sil-bareli-2018-rathwi-pauri-segwi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	148	white	120	135	attested	ɖɦaulio	attested	d̪ɦauɭio	silbareli2018:g148:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	149	black	120	136	attested	kal:ʌ	attested	kaɭːʌ	silbareli2018:g149:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	150	red	121	136	attested	raʈʌlʌ	attested	ɾatʌ̪lʌ̪	silbareli2018:g150:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	151	one	121	136	attested	ek	attested	ek	silbareli2018:g151:sil-bareli-2018-rathwi-pauri-segwi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	152	two	121	137	attested	ɖwi	attested	d̪wi	silbareli2018:g152:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	153	three	121	137	attested	ʈiɳ	attested	ti̪n	silbareli2018:g153:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	154	four	121	137	attested	tʃar	attested	tʃar	silbareli2018:g154:sil-bareli-2018-rathwi-pauri-segwi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	155	five	122	138	attested	paʈʂ	attested	pãts̪̪	silbareli2018:g155:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	156	six	122	138	attested	t̪ʂho	attested	ts̪h̪ o	silbareli2018:g156:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	157	seven	122	138	attested	ʂaʈ	attested	sa̪t̪	silbareli2018:g157:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	158	eight	122	139	attested	aʈh	attested	aaʈh	silbareli2018:g158:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	159	nine	122	139	attested	nʌu	attested	nʌo	silbareli2018:g159:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	160	ten	123	139	attested	ɖʌs	attested	d̪ʌs	silbareli2018:g160:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	161	eleven	123	140	attested	igjʌro	attested	igjɑɾe	silbareli2018:g161:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	162	twelve	123	140	attested	bare	attested	bare	silbareli2018:g162:sil-bareli-2018-rathwi-pauri-segwi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	163	twenty	123	140	attested	bis	attested	bis	silbareli2018:g163:sil-bareli-2018-rathwi-pauri-segwi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	164	one_hundred	123	141	attested	ek-so:	attested	ek-soː	silbareli2018:g164:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	165	who?	124	141	attested	kuɳ	attested	kuɳ	silbareli2018:g165:sil-bareli-2018-rathwi-pauri-segwi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	166	what?	124	141	attested	kai	attested	kai	silbareli2018:g166:sil-bareli-2018-rathwi-pauri-segwi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	167	where?	124	142	attested	kã	attested	kã	silbareli2018:g167:sil-bareli-2018-rathwi-pauri-segwi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	168	when?	124	142	attested	kʌʈjʌr	attested	kotj̪ɑr	silbareli2018:g168:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	169	how_many?	124	142	attested	kʌʈʌra	attested	kʌtʌɾa	silbareli2018:g169:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	170	what_kind?	125	143	attested	kahale-baʈiɳ	attested	kahale-bati̪n̪	silbareli2018:g170:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
