Kurux,,məⁱjə,sky,,məⁱjə,lexical-similarity group 3,"kim-ahmad-kim-sangma2011kurux[p. 38, wordlist item 1, site A Dima]",,,silkurux2011:i001:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,moʈa,fat,,moʈa,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 52, wordlist item 250, site E Dulhapur]",,,silkurux2011:i250:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,saruha,thin,,saruha,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 52, wordlist item 251, site B Gabindanagar]",,,silkurux2011:i251:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,saruha,thin,,saruha,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 52, wordlist item 251, site C Boldipukur]",,,silkurux2011:i251:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,ʃarua,thin,,ʃarua,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 52, wordlist item 251, site D Lohanipara]",,,silkurux2011:i251:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,ʃaruɛ,thin,,ʃaruɛ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 52, wordlist item 251, site E Dulhapur]",,,silkurux2011:i251:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,tʃakar,"wide, broad",,tʃakar,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 52, wordlist item 252, site B Gabindanagar]",,,silkurux2011:i252:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,tʃakar,"wide, broad",,tʃakar,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 52, wordlist item 252, site C Boldipukur]",,,silkurux2011:i252:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,tʃakar,"wide, broad",,tʃakar,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 52, wordlist item 252, site D Lohanipara]",,,silkurux2011:i252:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,tʃɛpta,"wide, broad",,tʃɛpta,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kurux[p. 52, wordlist item 252, site E Dulhapur]",,,silkurux2011:i252:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,saruha,narrow,,saruha,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 52, wordlist item 253, site B Gabindanagar]",,,silkurux2011:i253:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,saruha,narrow,,saruha,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 52, wordlist item 253, site C Boldipukur]",,,silkurux2011:i253:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,saruha,narrow,,saruha,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 52, wordlist item 253, site D Lohanipara]",,,silkurux2011:i253:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,ʃaruhɛ,narrow,,ʃaruhɛ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 52, wordlist item 253, site E Dulhapur]",,,silkurux2011:i253:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,gaɖːi,deep,,gaɖːi,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 52, wordlist item 254, site B Gabindanagar]",,,silkurux2011:i254:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,gaɖːi,deep,,gaɖːi,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 52, wordlist item 254, site C Boldipukur]",,,silkurux2011:i254:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,gaɖːi,deep,,gaɖːi,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 52, wordlist item 254, site D Lohanipara]",,,silkurux2011:i254:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,gaɖːi,deep,,gaɖːi,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 52, wordlist item 254, site E Dulhapur]",,,silkurux2011:i254:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,tʰorɛ,shallow,,tʰorɛ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 255, site B Gabindanagar]",,,silkurux2011:i255:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,dipːa,shallow,,dipːa,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 255, site D Lohanipara]",,,silkurux2011:i255:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,dipːɛ,shallow,,dipːɛ,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 255, site E Dulhapur]",,,silkurux2011:i255:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,nind,full (cup),,nind,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 256, site B Gabindanagar]",,,silkurux2011:i256:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,nind,full (cup),,nind,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 256, site C Boldipukur]",,,silkurux2011:i256:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,nind,full (cup),,nind,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 256, site D Lohanipara]",,,silkurux2011:i256:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,nind,full (cup),,nind,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 256, site E Dulhapur]",,,silkurux2011:i256:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,nidi,empty (cup),,nidi,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 257, site B Gabindanagar]",,,silkurux2011:i257:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,xai̯ka,empty (cup),,xai̯ka,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 257, site C Boldipukur]",,,silkurux2011:i257:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,ɛndraha malla,empty (cup),,ɛndraha malla,lexical-similarity group 3,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 257, site D Lohanipara]",,,silkurux2011:i257:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,ɛndra malla,empty (cup),,ɛndra malla,lexical-similarity group 3,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 257, site E Dulhapur]",,,silkurux2011:i257:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,kʰirɛ,hungry,,kʰirɛ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 258, site A Dima]",,,silkurux2011:i258:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,kira,hungry,,kira,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 258, site B Gabindanagar]",,,silkurux2011:i258:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,kira,hungry,,kira,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 258, site C Boldipukur]",,,silkurux2011:i258:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,kira,hungry,,kira,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 258, site D Lohanipara]",,,silkurux2011:i258:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,kirɛ,hungry,,kirɛ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 258, site E Dulhapur]",,,silkurux2011:i258:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,oŋkɛ,thirsty,,oŋkɛ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 259, site A Dima]",,,silkurux2011:i259:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,onka,thirsty,,onka,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 259, site B Gabindanagar]",,,silkurux2011:i259:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,onka,thirsty,,onka,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 259, site C Boldipukur]",,,silkurux2011:i259:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,onka,thirsty,,onka,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 259, site D Lohanipara]",,,silkurux2011:i259:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,onka,thirsty,,onka,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 259, site E Dulhapur]",,,silkurux2011:i259:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,ɛmba,sweet,,ɛmba,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 260, site B Gabindanagar]",,,silkurux2011:i260:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,ɛmba,sweet,,ɛmba,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 260, site C Boldipukur]",,,silkurux2011:i260:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,ɛmba,sweet,,ɛmba,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 260, site D Lohanipara]",,,silkurux2011:i260:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,ɛmba,sweet,,ɛmba,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 260, site E Dulhapur]",,,silkurux2011:i260:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,tiʃa,sour,,tiʃa,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 261, site B Gabindanagar]",,,silkurux2011:i261:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,tisa,sour,,tisa,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 261, site C Boldipukur]",,,silkurux2011:i261:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,tiʃa,sour,,tiʃa,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 261, site D Lohanipara]",,,silkurux2011:i261:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,tisɛ,sour,,tisɛ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 261, site E Dulhapur]",,,silkurux2011:i261:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,xalxa,bitter,,xalxa,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 262, site B Gabindanagar]",,,silkurux2011:i262:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,xalxa,bitter,,xalxa,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 262, site C Boldipukur]",,,silkurux2011:i262:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,xalxa,bitter,,xalxa,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 262, site D Lohanipara]",,,silkurux2011:i262:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,titɛm,bitter,,titɛm,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 262, site E Dulhapur]",,,silkurux2011:i262:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,xalxa,"spicy, hot",,xalxa,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 263, site B Gabindanagar]",,,silkurux2011:i263:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,xalxa,"spicy, hot",,xalxa,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 263, site C Boldipukur]",,,silkurux2011:i263:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,xalxa,"spicy, hot",,xalxa,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 263, site D Lohanipara]",,,silkurux2011:i263:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,xalxa,"spicy, hot",,xalxa,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 263, site E Dulhapur]",,,silkurux2011:i263:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,pandʒka,ripe,,pandʒka,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 264, site B Gabindanagar]",,,silkurux2011:i264:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,pandʒka,ripe,,pandʒka,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 264, site C Boldipukur]",,,silkurux2011:i264:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,pandʒka,ripe,,pandʒka,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 264, site D Lohanipara]",,,silkurux2011:i264:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,pandʒka,ripe,,pandʒka,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 264, site E Dulhapur]",,,silkurux2011:i264:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,kitka,rotten (fruit),,kitka,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 265, site B Gabindanagar]",,,silkurux2011:i265:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,kitka,rotten (fruit),,kitka,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 265, site C Boldipukur]",,,silkurux2011:i265:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,kitːi̯a,rotten (fruit),,kitːi̯a,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 265, site D Lohanipara]",,,silkurux2011:i265:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,kitːiɛ̯,rotten (fruit),,kitːiɛ̯,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 265, site E Dulhapur]",,,silkurux2011:i265:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,dʒaldi,fast,,dʒaldi,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 266, site B Gabindanagar]",,,silkurux2011:i266:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,dʒaldi,fast,,dʒaldi,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 266, site C Boldipukur]",,,silkurux2011:i266:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,dʒaldi,fast,,dʒaldi,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 266, site D Lohanipara]",,,silkurux2011:i266:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,dʒaldi,fast,,dʒaldi,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 266, site E Dulhapur]",,,silkurux2011:i266:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,dirɛm,slow,,dirɛm,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 267, site B Gabindanagar]",,,silkurux2011:i267:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,dirɛ,slow,,dirɛ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 267, site C Boldipukur]",,,silkurux2011:i267:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,dʰirɛ dʰirɛ,slow,,dʰirɛ dʰirɛ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 267, site D Lohanipara]",,,silkurux2011:i267:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,dirɛm,slow,,dirɛm,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 267, site E Dulhapur]",,,silkurux2011:i267:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,sɛmɛn,same,,sɛmɛn,lexical-similarity group 3,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 268, site A Dima]",,,silkurux2011:i268:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,ontam,same,,ontam,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 268, site B Gabindanagar]",,,silkurux2011:i268:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,ontam,same,,ontam,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 268, site C Boldipukur]",,,silkurux2011:i268:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,ontam,same,,ontam,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 268, site D Lohanipara]",,,silkurux2011:i268:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,ontanum,same,,ontanum,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 268, site E Dulhapur]",,,silkurux2011:i268:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,gitʃə,different,,gitʃə,lexical-similarity group 4,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 269, site A Dima]",,,silkurux2011:i269:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,mamisri,different,,mamisri,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 269, site B Gabindanagar]",,,silkurux2011:i269:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,dʒuda,different,,dʒuda,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 269, site C Boldipukur]",,,silkurux2011:i269:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,dʒuda,different,,dʒuda,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 269, site D Lohanipara]",,,silkurux2011:i269:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,dʒuda,different,,dʒuda,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kurux[p. 53, wordlist item 269, site E Dulhapur]",,,silkurux2011:i269:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,sukʰɛl,dry,,sukʰɛl,lexical-similarity group 3,"kim-ahmad-kim-sangma2011kurux[p. 54, wordlist item 270, site A Dima]",,,silkurux2011:i270:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,xaɛ̯ka,dry,,xaɛ̯ka,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 54, wordlist item 270, site B Gabindanagar]",,,silkurux2011:i270:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,xai̯ka,dry,,xai̯ka,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 54, wordlist item 270, site C Boldipukur]",,,silkurux2011:i270:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,xai̯ka,dry,,xai̯ka,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 54, wordlist item 270, site D Lohanipara]",,,silkurux2011:i270:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,xai̯kɛ,dry,,xai̯kɛ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 54, wordlist item 270, site E Dulhapur]",,,silkurux2011:i270:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,bʰɪɳɖʒal,wet,,bʰɪɳɖʒal,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kurux[p. 54, wordlist item 271, site A Dima]",,,silkurux2011:i271:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,tʃaɛ̯ka,wet,,tʃaɛ̯ka,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 54, wordlist item 271, site B Gabindanagar]",,,silkurux2011:i271:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,tʃai̯ka,wet,,tʃai̯ka,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 54, wordlist item 271, site C Boldipukur]",,,silkurux2011:i271:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,tʃai̯ka,wet,,tʃai̯ka,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 54, wordlist item 271, site D Lohanipara]",,,silkurux2011:i271:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,tʃai̯kɛ,wet,,tʃai̯kɛ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 54, wordlist item 271, site E Dulhapur]",,,silkurux2011:i271:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,gɛrɛm,hot (weather),,gɛrɛm,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 54, wordlist item 272, site A Dima]",,,silkurux2011:i272:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
